unit,slice,slice_status,arm,bucket,n_available,n_bets,coverage_share,n_dates,n_players,starrable,realised_edge_mean,realised_edge_ci90_low,realised_edge_ci90_high,roi_captured_mean,roi_captured_ci90_low,roi_captured_ci90_high,roi_m110_mean,roi_m110_ci90_low,roi_m110_ci90_high,roi_captured_boot_ci90_low,roi_captured_boot_ci90_high,wins,losses,pushes,hit_rate,share_we_beat_market,mean_model_abs_err,mean_market_abs_err,mean_abs_disagreement
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_disagreement_only,top_decile,212,21,0.09905660377358491,18,,False,-0.5508291456953446,-3.253665921578033,2.152007630187344,0.19316078928570485,-0.16281043640760834,0.549132014979018,0.18181818181818188,-0.1700878834718026,0.5337242471081663,-0.18144224860932204,0.526677169010695,13,8,0,0.6190476190476191,0.47619047619047616,9.620172765038964,9.069343619343618,7.664407115236706
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_disagreement_only,top_quartile,212,53,0.25,37,,True,-0.8973121597169585,-2.072019568016561,0.27739524858264397,0.14615482310505384,-0.05143908687128457,0.34374873308139225,0.1166380789022299,-0.08132007629264427,0.3145962340971041,-0.03566264869089029,0.3569975660083142,31,21,1,0.5849056603773585,0.41509433962264153,8.526305467248001,7.6289933075310445,6.152788185042085
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_disagreement_only,top_half,212,106,0.5,58,,True,-1.1316435322091143,-1.83741506327287,-0.4258720011453584,-0.010219072429064033,-0.160559432631889,0.14012128777376093,-0.027444253859348167,-0.17711608333823708,0.12222757561954074,-0.16313244842202518,0.1308764071754481,54,51,1,0.5094339622641509,0.36792452830188677,8.983212652292385,7.851569120083271,4.979479697254883
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_absence_proxy_only,top_decile,212,21,0.09905660377358491,18,,False,-1.6541200082528245,-2.6965927959447953,-0.6116472205608534,-0.1779751486204194,-0.4994300519936033,0.14347975475276448,-0.2727272727272727,-0.6091621546168683,0.06370760916232288,-0.4781384848590643,0.15550497228142693,9,12,0,0.42857142857142855,0.23809523809523808,9.54084439497721,7.886724386724384,3.1858051183235085
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_absence_proxy_only,top_quartile,212,53,0.25,43,,True,-2.1696363867790383,-2.8505410497659174,-1.4887317237921591,-0.23707950825619756,-0.45587579471362094,-0.018283221798774174,-0.27958833619210965,-0.49980259805606975,-0.05937407432814959,-0.43691081935159476,0.00015681086832948667,21,32,0,0.39622641509433965,0.20754716981132076,9.350532796449032,7.180896409669995,3.590489042789777
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_absence_proxy_only,top_half,212,106,0.5,63,,True,-0.8714990267970352,-1.411013217542879,-0.33198483605119156,0.006107445273541951,-0.1675540080947758,0.17976889864185971,-0.027444253859348167,-0.20253491725140618,0.14764640953270983,-0.17238193213296274,0.17431940051719402,55,50,1,0.5188679245283019,0.37735849056603776,9.204335464468379,8.332836437671345,3.2468099003430053
game,2024_in_sample_fit,SELECTOR-FITTING,comparator_bet_everything,all_no_selection,212,212,1.0,86,,True,-0.6113222494691333,-1.0183638261448071,-0.20428067279345952,0.00888536919637762,-0.10826639025892529,0.1260371286516805,-0.009433962264150901,-0.12539048634158176,0.10652256181327996,-0.10777876428410613,0.12596858123005197,111,100,1,0.5235849056603774,0.42452830188679247,8.954902372176614,8.34358012270748,3.3363084046718154
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,selector_ridge,top_decile,1975,197,0.09974683544303797,65,68.0,True,-0.047280315369325844,-0.09707312545952326,0.002512494720871568,-0.06963830898016833,-0.19679926505492767,0.057522647094591,-0.05999077065066912,-0.18767129947155867,0.06768975817022041,-0.18394918390523024,0.05326850310808536,97,100,0,0.49238578680203043,0.47715736040609136,4.613270163085062,4.565989847715736,0.30528188186149546
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,selector_ridge,top_quartile,1975,493,0.24962025316455697,88,86.0,True,-0.05011088813525152,-0.09767356129170557,-0.0025482149787974737,-0.08431412444252895,-0.171371521170929,0.0027432722858710956,-0.07062511524986169,-0.15720648755199398,0.015956257052270606,-0.17096190120703958,-0.00022834395037883937,240,253,0,0.486815415821501,0.4685598377281947,4.802646385092656,4.752535496957404,0.4555466752379836
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,selector_ridge,top_half,1975,987,0.499746835443038,94,94.0,True,-0.05790595411912567,-0.11029140424105326,-0.005520503997198084,-0.06848428223873924,-0.12554645269333736,-0.011422111784141133,-0.0483558994197292,-0.10527199842932926,0.008560199589870865,-0.1338652918388379,-0.014464192547916137,492,495,0,0.49848024316109424,0.47213779128672745,4.9677337150107155,4.909827760891591,0.7725118748818853
