era,cutoff,game_id,game_date,season,season_type,model_margin,market_margin,consensus_home_spread,n_books,edge,side,margin_true,cons_outcome,cons_profit_m110,be_book,be_line_margin,be_price,be_outcome,be_profit,clv_pts,TEAM_ABBREVIATION_h,TEAM_ABBREVIATION_a,str_margin_cal,raw_margin_cal,str_total_cal,model_abs_err,market_abs_err,edge_sign,profit_captured,profit_m110,outcome,line_mag,disagreement_abs,internal_spread,pred_total,line_disp,n_books_vintage,absence_proxy_home,absence_load_home,rest_days_home,gp_prior_home,post_hoc_dnp_home,absence_proxy_away,absence_load_away,rest_days_away,gp_prior_away,post_hoc_dnp_away,rest_diff,gp_min,absence_proxy_total,absence_load_total,post_hoc_dnp_total
extension,T-24h,1022500129,2025-07-11,2025,Regular Season,-1.9862912099544403,2.65,-2.65,10,-4.636291209954441,away,17.0,loss,-1.0,mybookieag,3.0,-110.0,loss,-1.0,1.059090909090909,IND,ATL,-1.9862912099544403,-0.1617399271303403,164.75401584693824,18.98629120995444,14.35,0,-1.0,-1.0,-1,2.65,4.63629120995444,1.8245512828241,164.75401584693824,0.24152294576982397,10,1.0,4.008333333333333,2.0,19,2,0.0,0.0,4.0,19,0,-2.0,19,1.0,4.008333333333333,2
extension,T-24h,1022500130,2025-07-11,2025,Regular Season,14.429217693541636,17.85,-17.85,10,3.4207823064583653,away,14.0,win,0.9090909090909092,williamhill_us,18.0,-110.0,win,0.9090909090909092,-0.5136363636363619,SEA,CON,14.429217693541636,9.017991929335029,160.43231254656382,0.4292176935416361,3.8500000000000014,1,0.9090909090909092,0.9090909090909092,1,17.85,3.4207823064583653,5.411225764206607,160.43231254656382,0.24152294576982394,10,2.0,7.3805555555555555,2.0,20,3,3.0,19.441666666666663,2.0,19,3,0.0,19,5.0,26.82222222222222,6
extension,T-24h,1022500131,2025-07-12,2025,Regular Season,-6.0627667215292,-9.928571428571429,9.928571428571429,7,3.865804707042228,home,6.0,win,0.9090909090909092,fanduel,-10.5,-110.0,win,0.9090909090909092,-1.8214285714285712,CHI,MIN,-6.0627667215292,-1.1029783880070752,164.11982510818757,12.0627667215292,15.928571428571429,1,0.9090909090909092,0.9090909090909092,1,9.928571428571429,3.865804707042229,4.959788333522125,164.11982510818757,0.34503277967117707,7,1.0,5.841666666666667,3.0,19,4,0.0,0.0,2.0,21,3,1.0,19,1.0,5.841666666666667,7
extension,T-24h,1022500132,2025-07-12,2025,Regular Season,-1.3518470887416194,1.125,-1.125,4,-2.4768470887416196,away,2.0,loss,-1.0,fanatics,1.5,-120.0,loss,-1.0,-0.2250000000000001,LVA,GSV,-1.3518470887416194,0.7334409197790993,156.44873495119705,3.3518470887416196,0.875,0,-1.0,-1.0,-1,1.125,2.4768470887416196,2.0852880085207186,156.44873495119705,0.25,4,3.0,50.795833333333334,2.0,20,1,4.0,40.0625,3.0,19,1,-1.0,19,7.0,90.85833333333333,2
extension,T-24h,1022500133,2025-07-13,2025,Regular Season,3.0160471830221827,10.3125,-10.3125,8,-7.296452816977817,away,19.0,loss,-1.0,fanduel,11.0,-110.0,loss,-1.0,0.7215909090909083,IND,DAL,3.0160471830221827,3.1789411129676184,163.6763114881682,15.983952816977817,8.6875,0,-1.0,-1.0,-1,10.3125,7.296452816977817,0.16289392994543572,163.6763114881682,0.5303300858899106,8,2.0,19.075,2.0,20,0,4.0,80.06666666666666,4.0,21,3,-2.0,20,6.0,99.14166666666667,3
extension,T-24h,1022500134,2025-07-13,2025,Regular Season,-0.153792010975744,3.75,-3.75,8,-3.903792010975744,away,7.0,loss,-1.0,lowvig,4.5,-108.0,loss,-1.0,-0.2045454545454545,NYL,ATL,-0.153792010975744,2.5768977277769496,167.2848880370075,7.153792010975744,3.25,0,-1.0,-1.0,-1,3.75,3.903792010975744,2.7306897387526936,167.2848880370075,0.4629100498862757,8,3.0,47.645833333333336,5.0,19,2,0.0,0.0,2.0,20,2,3.0,19,3.0,47.645833333333336,4
extension,T-24h,1022500135,2025-07-13,2025,Regular Season,9.61684317213622,12.11111111111111,-12.11111111111111,9,2.4942679389748914,away,4.0,win,0.9090909090909092,bovada,12.5,-110.0,win,0.9090909090909092,1.6111111111111107,LAS,CON,9.61684317213622,8.77494410091106,164.0856704352557,5.616843172136219,8.11111111111111,1,0.9090909090909092,0.9090909090909092,1,12.11111111111111,2.4942679389748914,0.8418990712251588,164.0856704352557,0.41666666666666663,9,3.0,55.358333333333334,3.0,20,2,3.0,20.441666666666666,2.0,20,2,1.0,20,6.0,75.8,4
extension,T-24h,1022500137,2025-07-14,2025,Regular Season,-4.895567638207425,-10.625,10.625,8,-5.7294323617925755,home,-13.0,loss,-1.0,lowvig,-11.0,-103.0,loss,-1.0,-0.4659090909090917,CHI,MIN,-4.895567638207425,-0.5939609261081822,164.81587132209611,8.104432361792576,2.375,0,-1.0,-1.0,-1,10.625,5.729432361792575,4.301606712099243,164.81587132209611,0.3535533905932738,8,3.0,17.8375,2.0,20,3,2.0,2.7,2.0,22,1,0.0,20,5.0,20.537499999999998,4
extension,T-24h,1022500139,2025-07-15,2025,Regular Season,-12.648596177385206,-15.5,15.5,7,2.8514038226147935,home,-8.0,win,0.9090909090909092,williamhill_us,-15.5,-110.0,win,0.9090909090909092,0.0,CON,IND,-12.648596177385206,-7.189918119292447,163.1276860069721,4.6485961773852065,7.5,1,0.9090909090909092,0.9090909090909092,1,15.5,2.8514038226147935,5.45867805809276,163.1276860069721,0.0,7,4.0,36.25416666666666,2.0,21,2,0.0,0.0,2.0,21,1,0.0,21,4.0,36.25416666666666,3
extension,T-24h,1022500140,2025-07-15,2025,Regular Season,0.3498664341503879,-1.3333333333333333,1.3333333333333333,6,1.6831997674837211,home,19.0,win,0.9090909090909092,williamhill_us,-1.5,-110.0,win,0.9090909090909092,2.183333333333333,LAS,WAS,0.3498664341503879,5.0251752826144855,164.68034353899208,18.65013356584961,20.333333333333332,1,0.9090909090909092,0.9090909090909092,1,1.3333333333333333,1.6831997674837211,4.6753088484640974,164.68034353899208,0.2581988897471611,6,4.0,57.79166666666667,2.0,21,1,2.0,15.725000000000001,2.0,21,1,0.0,21,6.0,73.51666666666668,2
extension,T-24h,1022500141,2025-07-16,2025,Regular Season,-3.571616258767633,-5.8125,5.8125,8,-2.2408837412323663,home,-37.0,loss,-1.0,lowvig,-7.0,-108.0,loss,-1.0,-4.142045454545455,CHI,ATL,-3.571616258767633,-0.4585415672899886,165.45059390949012,33.428383741232366,31.1875,0,-1.0,-1.0,-1,5.8125,2.240883741232367,3.113074691477644,165.45059390949012,0.7989949043284676,8,2.0,11.083333333333332,2.0,21,3,2.0,30.225,3.0,21,1,-1.0,21,4.0,41.30833333333334,4
extension,T-24h,1022500142,2025-07-16,2025,Regular Season,2.0963770374742072,7.857142857142857,-7.857142857142857,7,-5.7607658196686495,away,13.0,loss,-1.0,fanduel,8.5,-110.0,loss,-1.0,-2.37012987012987,MIN,PHX,2.0963770374742072,0.681532943717187,165.13011929668355,10.903622962525793,5.142857142857143,0,-1.0,-1.0,-1,7.857142857142857,5.7607658196686495,1.4148440937570204,165.13011929668355,0.6267831705280088,7,1.0,1.35,2.0,23,1,3.0,71.74166666666667,2.0,21,4,0.0,21,4.0,73.09166666666667,5
extension,T-24h,1022500143,2025-07-16,2025,Regular Season,1.2374114728665644,5.357142857142857,-5.357142857142857,7,-4.119731384276292,away,9.0,loss,-1.0,lowvig,5.5,-108.0,loss,-1.0,0.8116883116883109,SEA,GSV,1.2374114728665644,2.0838443801374877,158.49724203350308,7.762588527133436,3.6428571428571432,0,-1.0,-1.0,-1,5.357142857142857,4.119731384276292,0.8464329072709234,158.49724203350308,0.24397501823713333,7,2.0,4.841666666666667,3.0,22,4,2.0,26.0,2.0,21,0,1.0,21,4.0,30.84166666666667,4
extension,T-24h,1022500145,2025-07-16,2025,Regular Season,3.271647628076621,-5.388888888888889,5.388888888888889,9,-5.882758739187732,home,-4.0,win,0.9090909090909092,lowvig,-5.5,-103.0,win,0.970873786407767,-0.5202020202020199,DAL,LVA,3.271647628076621,2.2155247222977605,164.3399459850117,7.271647628076622,1.3888888888888893,0,0.970873786407767,0.9090909090909092,1,5.388888888888889,8.66053651696551,1.0561229057788606,164.3399459850117,0.22047927592204924,9,3.0,46.625,3.0,22,1,2.0,19.145833333333332,4.0,21,1,-1.0,21,5.0,65.77083333333333,2
extension,T-24h,1022500152,2025-07-24,2025,Regular Season,-7.914720076939944,-6.0625,6.0625,8,1.8522200769399442,away,-15.0,win,0.9090909090909092,williamhill_us,-6.0,-110.0,win,0.9090909090909092,-0.0125000000000001,CON,LAS,-7.914720076939944,-6.314084948870313,166.2147589040415,7.085279923060056,8.9375,1,0.9090909090909092,0.9090909090909092,1,6.0625,1.8522200769399442,1.600635128069631,166.2147589040415,0.1767766952966369,8,1.0,1.9833333333333334,9.0,22,1,2.0,17.45,2.0,23,1,7.0,22,3.0,19.433333333333334,2
extension,T-24h,1022500153,2025-07-24,2025,Regular Season,4.476263759957223,-3.9444444444444446,3.9444444444444446,9,8.420708204401667,home,10.0,win,0.9090909090909092,betmgm,-4.5,-115.0,win,0.8695652173913043,2.171717171717172,IND,LVA,4.476263759957223,3.727263171151799,165.6571061429795,5.523736240042777,13.944444444444445,1,0.8695652173913043,0.9090909090909092,1,3.9444444444444446,8.420708204401667,0.7490005888054236,165.6571061429795,0.3004626062886658,9,3.0,39.93333333333333,2.0,24,2,0.0,0.0,2.0,23,0,0.0,23,3.0,39.93333333333333,2
extension,T-24h,1022500154,2025-07-24,2025,Regular Season,-4.453686193697083,-6.4,6.4,10,-1.9463138063029177,home,-38.0,loss,-1.0,lowvig,-6.5,-108.0,loss,-1.0,-4.645454545454545,CHI,SEA,-4.453686193697083,-0.0021321268979161,159.2584563041247,33.54631380630292,31.6,0,-1.0,-1.0,-1,6.4,1.9463138063029177,4.451554066799167,159.2584563041247,0.21081851067789195,10,3.0,63.83333333333333,2.0,23,4,1.0,31.329166666666666,2.0,24,1,0.0,23,4.0,95.1625,5
extension,T-24h,1022500155,2025-07-25,2025,Regular Season,0.1029410696389172,6.055555555555555,-6.055555555555555,9,-5.952614485916639,away,13.0,loss,-1.0,mybookieag,6.5,-110.0,loss,-1.0,0.0101010101010095,NYL,PHX,0.1029410696389172,3.81363256561356,167.8176909726726,12.897058930361084,6.944444444444445,0,-1.0,-1.0,-1,6.055555555555555,5.952614485916638,3.710691495974643,167.8176909726726,0.5270462766947298,9,4.0,37.21944444444444,3.0,22,2,2.0,47.78333333333333,2.0,23,3,1.0,22,6.0,85.00277777777777,5
extension,T-24h,1022500157,2025-07-25,2025,Regular Season,2.6935467316416366,5.5,-5.5,9,-2.8064532683583634,away,10.0,loss,-1.0,fanduel,5.5,-105.0,loss,-1.0,1.363636363636363,GSV,DAL,2.6935467316416366,-0.3634277559970404,159.68780859039413,7.306453268358363,4.5,0,-1.0,-1.0,-1,5.5,2.8064532683583634,3.056974487638677,159.68780859039413,0.0,9,1.0,6.233333333333333,9.0,22,1,2.0,33.84166666666667,3.0,24,2,6.0,22,3.0,40.075,3
extension,T-24h,1022500160,2025-07-26,2025,Regular Season,-2.4624734689071985,-4.777777777777778,4.777777777777778,9,2.31530430887058,home,11.0,win,0.9090909090909092,mybookieag,-5.0,-110.0,win,0.9090909090909092,0.8232323232323231,WAS,SEA,-2.4624734689071985,0.2144220769174962,160.2109428707311,13.462473468907199,15.777777777777779,1,0.9090909090909092,0.9090909090909092,1,4.777777777777778,2.315304308870579,2.676895545824695,160.2109428707311,0.2635231383473649,9,2.0,6.854166666666666,4.0,23,2,0.0,0.0,2.0,25,3,2.0,23,2.0,6.854166666666666,5
extension,T-24h,1022500161,2025-07-27,2025,Regular Season,-9.608119141489029,-6.5,6.5,3,-3.108119141489027,away,31.0,loss,-1.0,fanduel,-6.5,-108.0,loss,-1.0,-1.2272727272727275,CON,GSV,-9.608119141489029,-2.333848004999164,158.54138972713918,40.60811914148903,37.5,0,-1.0,-1.0,-1,6.5,3.108119141489029,7.274271136489865,158.54138972713918,0.0,3,0.0,0.0,3.0,23,0,3.0,53.84166666666667,2.0,23,2,1.0,23,3.0,53.84166666666667,2
extension,T-24h,1022500162,2025-07-27,2025,Regular Season,3.6267169513218382,-4.833333333333333,4.833333333333333,3,-8.460050284655171,home,-26.0,loss,-1.0,mybookieag,-5.0,-110.0,loss,-1.0,-3.8484848484848486,DAL,LVA,3.6267169513218382,2.123605185463679,164.83402386723537,29.62671695132184,21.166666666666668,0,-1.0,-1.0,-1,4.833333333333333,8.460050284655171,1.5031117658581592,164.83402386723537,0.28867513459481287,3,3.0,37.508333333333326,2.0,25,0,0.0,0.0,2.0,25,0,0.0,25,3.0,37.508333333333326,0
extension,T-24h,1022500164,2025-07-27,2025,Regular Season,6.555627015292711,8.25,-8.25,8,1.6943729847072895,away,-4.0,win,0.9090909090909092,draftkings,9.0,-110.0,win,0.9090909090909092,0.0500000000000007,MIN,ATL,6.555627015292711,4.565441078495931,163.95372295475948,10.55562701529271,12.25,1,0.9090909090909092,0.9090909090909092,1,8.25,1.6943729847072886,1.99018593679678,163.95372295475948,0.4629100498862757,8,0.0,0.0,2.0,26,2,2.0,29.055555555555557,4.0,24,2,-2.0,24,2.0,29.055555555555557,4
extension,T-24h,1022500165,2025-07-28,2025,Regular Season,-6.366024967014929,-8.625,8.625,4,-2.25897503298507,home,-16.0,loss,-1.0,fanduel,-9.0,-108.0,loss,-1.0,-2.420454545454545,CON,SEA,-6.366024967014929,-0.4856608369542412,157.51003777849826,9.63397503298507,7.375,0,-1.0,-1.0,-1,8.625,2.258975032985071,5.880364130060688,157.51003777849826,0.25,4,0.0,0.0,1.0,24,0,2.0,12.302777777777779,2.0,26,1,-1.0,24,2.0,12.302777777777779,1
extension,T-24h,1022500167,2025-07-29,2025,Regular Season,6.534176212218654,8.1,-8.1,10,1.565823787781346,away,-2.0,win,0.9090909090909092,betmgm,8.5,-110.0,win,0.9090909090909092,-0.2181818181818187,ATL,GSV,6.534176212218654,5.120405921720603,158.86253421159194,8.534176212218654,10.1,1,0.9090909090909092,0.9090909090909092,1,8.1,1.565823787781346,1.413770290498051,158.86253421159194,0.31622776601683794,10,1.0,4.3500000000000005,2.0,25,1,2.0,41.516666666666666,2.0,24,1,0.0,24,3.0,45.86666666666667,2
extension,T-24h,1022500168,2025-07-29,2025,Regular Season,4.247227038161156,6.5,-6.5,10,-2.2527729618388435,away,17.0,loss,-1.0,betmgm,7.5,-115.0,loss,-1.0,-1.0,WAS,CHI,4.247227038161156,2.703495884450401,159.5307503155334,12.752772961838843,10.5,0,-1.0,-1.0,-1,6.5,2.2527729618388443,1.5437311537107545,159.5307503155334,0.408248290463863,10,2.0,15.3,2.0,25,2,4.0,79.85833333333335,2.0,25,4,0.0,25,6.0,95.15833333333335,6
extension,T-24h,1022500169,2025-07-29,2025,Regular Season,1.5620668735469314,-2.75,2.75,10,-4.312066873546932,home,-15.0,loss,-1.0,lowvig,-3.0,-103.0,loss,-1.0,1.2045454545454546,LAS,LVA,1.5620668735469314,4.7351483801844445,170.70028504447652,16.562066873546932,12.25,0,-1.0,-1.0,-1,2.75,4.312066873546931,3.173081506637513,170.70028504447652,0.26352313834736496,10,2.0,8.383333333333333,3.0,25,3,1.0,7.325,2.0,26,0,1.0,25,3.0,15.708333333333332,3
extension,T-24h,1022500170,2025-07-30,2025,Regular Season,1.4658817717942498,-4.166666666666667,4.166666666666667,9,5.632548438460917,home,6.0,win,0.9090909090909092,bovada,-4.5,-110.0,win,0.9090909090909092,0.7575757575757578,IND,PHX,1.4658817717942498,2.7512500353647136,163.47877789957408,4.534118228205751,10.166666666666668,1,0.9090909090909092,0.9090909090909092,1,4.166666666666667,5.632548438460917,1.2853682635704637,163.47877789957408,0.3535533905932738,9,2.0,38.10416666666667,3.0,26,2,1.0,12.277777777777777,3.0,25,1,0.0,25,3.0,50.38194444444445,3
extension,T-24h,1022500173,2025-07-31,2025,Regular Season,-1.796999072934222,1.9166666666666667,-1.9166666666666667,6,2.119667593732445,away,-1.0,win,0.9090909090909092,fanduel,2.5,-112.0,win,0.8928571428571429,-2.4469696969696964,WAS,GSV,-1.796999072934222,2.320798771992181,157.02530586917078,0.796999072934222,2.916666666666667,1,0.8928571428571429,0.9090909090909092,1,1.9166666666666667,3.7136657396008887,4.117797844926403,157.02530586917078,0.3763863263545405,6,2.0,15.233333333333334,2.0,26,2,2.0,42.20833333333333,2.0,25,3,0.0,25,4.0,57.44166666666666,5
extension,T-24h,1022500174,2025-08-01,2025,Regular Season,1.3818080053710546,-3.15,3.15,10,4.5318080053710545,home,23.0,win,0.9090909090909092,fanduel,-3.5,-110.0,win,0.9090909090909092,-1.395454545454546,ATL,PHX,1.3818080053710546,0.336066210896788,163.07569970725137,21.618191994628944,26.15,1,0.9090909090909092,0.9090909090909092,1,3.15,4.5318080053710545,1.0457417944742666,163.07569970725137,0.3374742788552764,10,1.0,34.175,2.0,27,0,2.0,27.383333333333333,2.0,26,0,0.0,26,3.0,61.55833333333333,0
extension,T-24h,1022500175,2025-08-01,2025,Regular Season,-9.444172556724745,-10.45,10.45,10,1.0058274432752548,home,16.0,win,0.9090909090909092,draftkings,-11.0,-110.0,win,0.9090909090909092,-1.1409090909090924,CON,NYL,-9.444172556724745,-6.553575987790433,169.35409341231593,25.444172556724745,26.45,1,0.9090909090909092,0.9090909090909092,1,10.45,1.0058274432752548,2.8905965689343116,169.35409341231593,0.3689323936863109,10,0.0,0.0,4.0,25,4,3.0,40.0638888888889,2.0,26,4,2.0,25,3.0,40.0638888888889,8
extension,T-24h,1022500178,2025-08-01,2025,Regular Season,4.179822712594358,5.7,-5.7,10,1.5201772874056418,away,-2.0,win,0.9090909090909092,lowvig,6.0,-103.0,win,0.970873786407767,0.4272727272727277,SEA,LAS,4.179822712594358,-2.6427509041172206,167.0262152530911,6.179822712594358,7.7,1,0.970873786407767,0.9090909090909092,1,5.7,1.5201772874056418,6.822573616711579,167.0262152530911,0.2581988897471611,10,0.0,0.0,4.0,27,4,3.0,15.541666666666666,3.0,26,3,1.0,26,3.0,15.541666666666666,7
extension,T-24h,1022500180,2025-08-03,2025,Regular Season,8.164838445558363,6.75,-6.75,6,1.4148384455583631,home,16.0,win,0.9090909090909092,draftkings,6.5,-112.0,win,0.8928571428571429,-1.4772727272727275,ATL,WAS,8.164838445558363,5.938613003043662,160.60944668730662,7.835161554441637,9.25,1,0.8928571428571429,0.9090909090909092,1,6.75,1.4148384455583631,2.226225442514701,160.60944668730662,0.27386127875258304,6,1.0,22.8125,2.0,28,0,1.0,10.25,3.0,27,0,-1.0,27,2.0,33.0625,0
extension,T-24h,1022500181,2025-08-03,2025,Regular Season,-6.814150869436138,-10.916666666666666,10.916666666666666,6,-0.269182463897196,home,-9.0,win,0.9090909090909092,fanduel,-11.5,-106.0,win,0.9433962264150944,-0.8560606060606073,CON,NYL,-6.814150869436138,-5.1712046731718,167.23048156617511,2.185849130563862,1.916666666666666,0,0.9433962264150944,0.9090909090909092,1,10.916666666666666,4.102515797230528,1.6429461962643375,167.23048156617511,0.4915960401250875,6,4.0,31.322222222222223,2.0,26,2,3.0,32.725,2.0,27,3,0.0,26,7.0,64.04722222222222,5
extension,T-24h,1022500182,2025-08-03,2025,Regular Season,-8.96439717196353,-10.863636363636363,10.863636363636363,11,-1.8992391916728337,home,-16.0,loss,-1.0,mybookieag,-11.5,-110.0,loss,-1.0,-1.6818181818181817,CHI,PHX,-8.96439717196353,-4.594545514547042,161.44187415396942,7.03560282803647,5.136363636363637,0,-1.0,-1.0,-1,10.863636363636363,1.8992391916728337,4.369851657416487,161.44187415396942,0.3233348953414316,11,4.0,67.94166666666668,2.0,27,3,1.0,0.3,2.0,27,1,0.0,27,5.0,68.24166666666667,4
extension,T-24h,1022500183,2025-08-03,2025,Regular Season,0.3679714047664399,4.444444444444445,-4.444444444444445,9,-4.076473039678003,away,24.0,loss,-1.0,betrivers,5.0,-113.0,loss,-1.0,-5.01010101010101,LVA,GSV,0.3679714047664399,3.928009680579733,158.036042565594,23.63202859523356,19.555555555555557,0,-1.0,-1.0,-1,4.444444444444445,4.076473039678005,3.560038275813293,158.036042565594,0.3004626062886658,9,0.0,0.0,1.0,28,0,3.0,60.10277777777779,2.0,27,4,-1.0,27,3.0,60.10277777777779,4
extension,T-24h,1022500184,2025-08-03,2025,Regular Season,-0.9397991521495264,2.5,-2.5,6,3.4397991521495266,away,-4.0,win,0.9090909090909092,williamhill_us,2.5,-110.0,win,0.9090909090909092,0.0454545454545454,SEA,IND,-0.9397991521495264,-2.0394641743174797,166.26027905935928,3.0602008478504734,6.5,1,0.9090909090909092,0.9090909090909092,1,2.5,3.4397991521495266,1.0996650221679534,166.26027905935928,0.0,6,3.0,32.44027777777778,2.0,28,3,0.0,0.0,2.0,28,3,0.0,28,3.0,32.44027777777778,6
extension,T-24h,1022500190,2025-08-06,2025,Regular Season,0.9321086975159504,-6.5,6.5,7,-6.43210869751595,home,-6.0,win,0.9090909090909092,williamhill_us,-6.5,-110.0,win,0.9090909090909092,1.0,GSV,LVA,0.9321086975159504,-1.5730516759594746,159.24228183241115,6.93210869751595,0.5,0,0.9090909090909092,0.9090909090909092,1,6.5,7.43210869751595,2.505160373475425,159.24228183241115,0.0,7,3.0,55.861111111111114,3.0,28,2,0.0,0.0,3.0,29,0,0.0,28,3.0,55.861111111111114,2
extension,T-24h,1022500192,2025-08-07,2025,Regular Season,9.001913794880435,11.3,-11.3,10,-1.698086205119564,away,11.0,win,0.9090909090909092,williamhill_us,11.5,-110.0,win,0.9090909090909092,1.75,LAS,CON,9.001913794880435,10.486421424548842,171.3696349452825,1.9980862051195647,0.3000000000000007,0,0.9090909090909092,0.9090909090909092,1,11.3,2.2980862051195654,1.484507629668407,171.3696349452825,0.2581988897471611,10,2.0,12.041666666666668,2.0,28,4,1.0,7.15,2.0,28,3,0.0,28,3.0,19.19166666666667,7
extension,T-24h,1022500193,2025-08-07,2025,Regular Season,2.2215147540960056,5.5,-5.5,11,-3.278485245903994,away,35.0,loss,-1.0,draftkings,6.0,-110.0,loss,-1.0,1.2272727272727275,PHX,IND,2.2215147540960056,-0.2233914015644083,166.0043390160397,32.778485245903994,29.5,0,-1.0,-1.0,-1,5.5,3.2784852459039944,2.444906155660414,166.0043390160397,0.31622776601683794,11,2.0,12.104166666666668,2.0,29,0,0.0,0.0,2.0,30,1,0.0,29,2.0,12.104166666666668,1
extension,T-24h,1022500194,2025-08-08,2025,Regular Season,-0.1363552983705269,-8.444444444444445,8.444444444444445,9,-8.308089146073918,home,-11.0,loss,-1.0,williamhill_us,-8.5,-105.0,loss,-1.0,0.808080808080808,DAL,NYL,-0.1363552983705269,-1.8390997080985916,168.18115234512834,10.863644701629473,2.5555555555555554,0,-1.0,-1.0,-1,8.444444444444445,8.308089146073918,1.7027444097280646,168.18115234512834,0.16666666666666669,9,3.0,51.93611111111111,3.0,30,0,1.0,1.8,3.0,29,0,0.0,29,4.0,53.73611111111111,0
extension,T-24h,1022500195,2025-08-08,2025,Regular Season,13.397246060103072,9.88888888888889,-9.88888888888889,9,-3.5083571712141826,home,4.0,loss,-1.0,fanatics,9.5,-115.0,loss,-1.0,0.6565656565656557,MIN,WAS,13.397246060103072,10.565440292963604,164.70797403303357,9.397246060103072,5.888888888888889,0,-1.0,-1.0,-1,9.88888888888889,3.5083571712141826,2.8318057671394676,164.70797403303357,0.22047927592204922,9,4.0,64.15277777777777,3.0,30,4,1.0,27.53333333333333,3.0,29,2,0.0,29,5.0,91.6861111111111,6
extension,T-24h,1022500196,2025-08-08,2025,Regular Season,-0.9061709935722198,1.1111111111111112,-1.1111111111111112,9,-2.0172821046833307,away,4.0,loss,-1.0,fanatics,1.5,-115.0,loss,-1.0,-0.0252525252525253,LVA,SEA,-0.9061709935722198,1.536393140247368,163.44459004968985,4.9061709935722195,2.888888888888889,0,-1.0,-1.0,-1,1.1111111111111112,2.017282104683331,2.442564133819588,163.44459004968985,0.2204792759220492,9,0.0,0.0,2.0,30,1,3.0,31.050000000000004,3.0,30,3,-1.0,30,3.0,31.050000000000004,4
extension,T-24h,1022500199,2025-08-10,2025,Regular Season,-6.757736122319627,3.25,-3.25,6,10.007736122319628,away,-12.0,win,0.9090909090909092,mybookieag,3.5,-110.0,win,0.9090909090909092,-0.7045454545454546,NYL,MIN,-6.757736122319627,-0.1362374707294122,170.89931275570484,5.242263877680373,15.25,1,0.9090909090909092,0.9090909090909092,1,3.25,10.007736122319628,6.621498651590215,170.89931275570484,0.27386127875258304,6,0.0,0.0,2.0,30,3,4.0,65.03055555555555,2.0,31,4,0.0,30,4.0,65.03055555555555,7
extension,T-24h,1022500200,2025-08-10,2025,Regular Season,5.368493410056708,1.9166666666666667,-1.9166666666666667,6,-3.4518267433900416,home,-13.0,loss,-1.0,fanatics,1.5,-120.0,loss,-1.0,1.265151515151515,DAL,WAS,5.368493410056708,4.990255117259391,160.86300856148668,18.368493410056708,14.916666666666666,0,-1.0,-1.0,-1,1.9166666666666667,3.4518267433900407,0.3782382927973167,160.86300856148668,0.20412414523193148,6,3.0,64.31944444444444,2.0,31,0,2.0,33.00277777777778,2.0,30,0,0.0,30,5.0,97.32222222222222,0
extension,T-24h,1022500201,2025-08-10,2025,Regular Season,0.9090266321540066,-3.5,3.5,7,4.409026632154006,home,3.0,win,0.9090909090909092,mybookieag,-3.5,-110.0,win,0.9090909090909092,-1.363636363636363,LAS,SEA,0.9090266321540066,5.331880807218647,170.9708169944846,2.0909733678459936,6.5,1,0.9090909090909092,0.9090909090909092,1,3.5,4.409026632154006,4.422854175064641,170.9708169944846,0.0,7,0.0,0.0,1.0,30,4,4.0,42.016666666666666,2.0,31,3,-1.0,30,4.0,42.016666666666666,7
extension,T-24h,1022500202,2025-08-10,2025,Regular Season,0.0442068240630448,3.5,-3.5,7,3.4557931759369556,away,-8.0,win,0.9090909090909092,bovada,3.5,-105.0,win,0.9523809523809524,-0.4090909090909091,PHX,ATL,0.0442068240630448,1.0599902283365827,163.0891370343955,8.044206824063044,11.5,1,0.9523809523809524,0.9090909090909092,1,3.5,3.455793175936955,1.0157834042735379,163.0891370343955,0.0,7,0.0,0.0,3.0,30,3,2.0,43.93333333333334,3.0,30,3,0.0,30,2.0,43.93333333333334,6
extension,T-24h,1022500203,2025-08-10,2025,Regular Season,6.132865392850524,13.0,-13.0,9,3.1328653928505243,away,8.0,win,0.9090909090909092,fanatics,13.5,-115.0,win,0.8695652173913043,1.5909090909090915,LVA,CON,6.132865392850524,5.475224937948905,164.38342160420976,1.8671346071494757,5.0,1,0.8695652173913043,0.9090909090909092,1,13.0,6.867134607149476,0.6576404549016193,164.38342160420976,0.25,9,1.0,5.9875,2.0,31,1,3.0,34.394444444444446,3.0,29,1,-1.0,29,4.0,40.38194444444444,2
extension,T-24h,1022500204,2025-08-11,2025,Regular Season,6.081503884180584,9.1,-9.1,5,-3.0184961158194152,away,17.0,loss,-1.0,fanatics,9.5,-120.0,loss,-1.0,0.5999999999999996,GSV,CON,6.081503884180584,1.146794626324153,157.8250185021131,10.918496115819416,7.9,0,-1.0,-1.0,-1,9.1,3.0184961158194152,4.934709257856431,157.8250185021131,0.22360679774997896,5,0.0,0.0,2.0,30,0,1.0,22.177777777777777,1.0,30,2,1.0,30,1.0,22.177777777777777,2
