candidate,dependent,direction,coverage,skill_gain,scheme,p_correct_level,p_row_level_NAIVE,null_sd_correct,null_sd_row_NAIVE,inflation_sd_correct_over_row,familywise_p_correct
pl_min_rng5,level_minutes,abstain on HIGH,0.75,-0.008821853036695249,WITHIN-block,0.7331670822942643,1.0,0.002844303167684138,0.0029240705138682843,0.9727204437082397,1.0
pl_min_rng5,level_minutes,abstain on LOW,0.75,0.0022953865807076035,WITHIN-block,0.942643391521197,0.20448877805486285,0.002364566100790769,0.0029769929475486805,0.7942800478374674,1.0
pl_min_trend5,rate_ppm_refA,abstain on HIGH,0.75,-0.00027445480625654106,WITHIN-block,0.5860349127182045,0.49625935162094764,0.0014857734142248208,0.001594861560816023,0.9316002408789724,1.0
pl_min_trend5,rate_ppm_refA,abstain on LOW,0.75,-0.00019701322696319412,WITHIN-block,0.40399002493765584,0.5635910224438903,0.0014326242819726312,0.0015707153180708107,0.9120839820497924,1.0
pl_min_trend5,rate_ppm_refB,abstain on HIGH,0.75,0.001240219888641314,WITHIN-block,0.314214463840399,0.20448877805486285,0.0017647132761487005,0.001826558049420868,0.9661413589938868,1.0
pl_min_trend5,rate_ppm_refB,abstain on LOW,0.75,0.00034103136276042445,WITHIN-block,0.3167082294264339,0.45885286783042395,0.0016821340461173264,0.0018546680287391528,0.906973118666892,1.0
pl_min_trend5,rate_ppf_refA,abstain on HIGH,0.75,-0.0006858655269199598,WITHIN-block,0.6109725685785536,0.6483790523690773,0.001980114589303294,0.0019498050626957305,1.0155449009685402,1.0
pl_min_trend5,rate_ppf_refA,abstain on LOW,0.75,-0.0006318927733296453,WITHIN-block,0.5336658354114713,0.6234413965087282,0.0018938630294680773,0.0019751775610839938,0.9588317864590916,1.0
pl_min_trend5,level_points,abstain on HIGH,0.75,0.003186797638297878,WITHIN-block,0.05236907730673317,0.04738154613466334,0.0018992924372490598,0.0019733714921226033,0.9624606643152311,1.0
pl_min_trend5,level_points,abstain on LOW,0.75,-0.00572491490759075,WITHIN-block,0.9775561097256857,0.9975062344139651,0.0019501119931941177,0.002099025377145124,0.9290559392123486,1.0
pl_min_trend5,level_minutes,abstain on HIGH,0.75,-0.00934300246108366,WITHIN-block,0.9975062344139651,1.0,0.002924952275877214,0.0028522071739907266,1.0255048450020916,1.0
pl_min_trend5,level_minutes,abstain on LOW,0.75,-0.0007073167422741999,WITHIN-block,0.3266832917705736,0.6084788029925187,0.002743834803233318,0.003076642374616259,0.8918276709282953,1.0
pl_abs_min_trend5,rate_ppm_refA,abstain on HIGH,0.75,-0.00038049562436692774,WITHIN-block,0.5311720698254364,0.5685785536159601,0.001441747993413506,0.0015581999858523393,0.9252650535899384,1.0
pl_abs_min_trend5,rate_ppm_refA,abstain on LOW,0.75,0.0009506986859157962,WITHIN-block,0.5536159600997507,0.34413965087281795,0.0014182811401905265,0.0015829971970460013,0.8959467160378755,1.0
pl_abs_min_trend5,rate_ppm_refB,abstain on HIGH,0.75,0.0014107914302947666,WITHIN-block,0.13466334164588528,0.22194513715710723,0.0017254380457799256,0.0019026024093958397,0.9068831392512682,1.0
pl_abs_min_trend5,rate_ppm_refB,abstain on LOW,0.75,-0.0006211470936939856,WITHIN-block,0.7980049875311721,0.6608478802992519,0.0016270757100609195,0.0018531931652638824,0.877984950818246,1.0
pl_abs_min_trend5,rate_ppf_refA,abstain on HIGH,0.75,-0.0005864654228077137,WITHIN-block,0.3117206982543641,0.6334164588528678,0.001957309699045292,0.0019159789688170342,1.0215715991150864,1.0
pl_abs_min_trend5,rate_ppf_refA,abstain on LOW,0.75,0.00131682915984499,WITHIN-block,0.2543640897755611,0.26433915211970077,0.0016974365025265216,0.0019613402860312297,0.8654472222978108,1.0
pl_abs_min_trend5,level_points,abstain on HIGH,0.75,-0.002560642865194529,WITHIN-block,0.6159600997506235,0.9002493765586035,0.0019207247021182608,0.002162138937759478,0.8883447166945788,1.0
pl_abs_min_trend5,level_points,abstain on LOW,0.75,0.000567356163927335,WITHIN-block,0.6334164588528678,0.4089775561097257,0.001974730504612601,0.0021196130577532473,0.9316466972069801,1.0
pl_abs_min_trend5,level_minutes,abstain on HIGH,0.75,-0.009924475102626062,WITHIN-block,0.9002493765586035,1.0,0.0030601209168191787,0.0031798772360183947,0.9623393262347555,1.0
pl_abs_min_trend5,level_minutes,abstain on LOW,0.75,0.004764177423175919,WITHIN-block,0.3117206982543641,0.08478802992518704,0.002686304679659056,0.0031367208901178453,0.8564053907767779,1.0
pl_start_frac5,rate_ppm_refA,abstain on HIGH,0.75,-0.0006831711579248223,BETWEEN-block,0.5910224438902744,0.9052369077306733,0.0009793602754048765,0.0012470485495418297,0.7853425400035123,1.0
pl_start_frac5,rate_ppm_refA,abstain on LOW,0.75,-0.00018088558500384266,BETWEEN-block,0.32917705735660846,0.7256857855361596,0.0009062543171599129,0.0014192789321631593,0.6385315082347256,1.0
pl_start_frac5,rate_ppm_refB,abstain on HIGH,0.75,0.0002582364722666375,BETWEEN-block,0.1571072319201995,0.39900249376558605,0.0017669496185227802,0.0015276965698178937,1.1566103200280184,1.0
pl_start_frac5,rate_ppm_refB,abstain on LOW,0.75,-0.00329558345464831,BETWEEN-block,0.8329177057356608,0.9650872817955112,0.0016770274636296685,0.0016373841413188951,1.0242113755168296,1.0
pl_start_frac5,rate_ppf_refA,abstain on HIGH,0.75,0.0015935288828172745,BETWEEN-block,0.11221945137157108,0.07231920199501247,0.0014757030600083807,0.0016821200439098565,0.8772876022440778,1.0
pl_start_frac5,rate_ppf_refA,abstain on LOW,0.75,-0.0002880979954212881,BETWEEN-block,0.36159600997506236,0.5286783042394015,0.0015320690177606767,0.0016736607775552337,0.9153999653374297,1.0
pl_start_frac5,level_points,abstain on HIGH,0.75,0.006294288071274079,BETWEEN-block,0.0024937655860349127,0.007481296758104738,0.0016995273425427756,0.0018200819078583075,0.9337642087452049,1.0
pl_start_frac5,level_points,abstain on LOW,0.75,-0.005309814632085685,BETWEEN-block,0.9900249376558603,1.0,0.0017064688966280943,0.0020074150705804905,0.8500827365685909,1.0
pl_start_frac5,level_minutes,abstain on HIGH,0.75,0.009590252393008147,BETWEEN-block,0.0024937655860349127,0.0024937655860349127,0.004114294608795512,0.0028811949041344627,1.4279820510898356,1.0
pl_start_frac5,level_minutes,abstain on LOW,0.75,-0.005525730409844165,BETWEEN-block,0.743142144638404,0.940149625935162,0.0039302719593376665,0.002829475113164453,1.3890463079359248,1.0
pl_start_switch5,rate_ppm_refA,abstain on HIGH,0.75,-0.0006422139848427655,WITHIN-block,0.9551122194513716,0.972568578553616,0.0011556457948199278,0.0013485635612813533,0.8569457369305438,1.0
pl_start_switch5,rate_ppm_refA,abstain on LOW,0.75,0.0003760285739580205,WITHIN-block,0.9850374064837906,0.9625935162094763,0.0007259708843110175,0.0008244080658502476,0.8805965326919654,1.0
pl_start_switch5,rate_ppm_refB,abstain on HIGH,0.75,-0.0016209551763151087,WITHIN-block,0.8553615960099751,0.9027431421446384,0.0013344619203560749,0.0014643127579275221,0.9113230169794954,1.0
pl_start_switch5,rate_ppm_refB,abstain on LOW,0.75,-0.0002999420322322699,WITHIN-block,0.8204488778054863,0.7630922693266833,0.0008849100634498509,0.0010655984460232722,0.8304348291349937,1.0
pl_start_switch5,rate_ppf_refA,abstain on HIGH,0.75,-0.0016427575419213358,WITHIN-block,0.713216957605985,0.942643391521197,0.0014323050031752676,0.0016264757159457786,0.8806187446471632,1.0
pl_start_switch5,rate_ppf_refA,abstain on LOW,0.75,0.0013516557004391583,WITHIN-block,0.00997506234413965,0.0024937655860349127,0.0010514975134649864,0.001069645889184394,0.9830332861530037,1.0
pl_start_switch5,level_points,abstain on HIGH,0.75,-0.006440156420135512,WITHIN-block,0.9900249376558603,1.0,0.0013086784754746234,0.0016054721881412824,0.8151361855665226,1.0
pl_start_switch5,level_points,abstain on LOW,0.75,-0.00014962511900951103,WITHIN-block,1.0,0.9551122194513716,0.001038468679633724,0.0012516697223768946,0.8296666932724822,1.0
pl_start_switch5,level_minutes,abstain on HIGH,0.75,-0.028492711715574437,WITHIN-block,1.0,1.0,0.0023361994893467547,0.002348160276748518,0.9949063155866322,1.0
pl_start_switch5,level_minutes,abstain on LOW,0.75,0.00013365317627456186,WITHIN-block,0.655860349127182,0.00997506234413965,0.001731310255851091,0.0019712543700319504,0.8782784617608886,1.0
pl_rest_days,rate_ppm_refA,abstain on HIGH,0.75,-0.001281062237250441,WITHIN-block,0.9027431421446384,0.800498753117207,0.0014636142623293377,0.0015082295631515857,0.9704187599074638,1.0
pl_rest_days,rate_ppm_refA,abstain on LOW,0.75,-0.0007541112330315958,WITHIN-block,0.830423940149626,0.940149625935162,0.001110583623720324,0.0012825177377153922,0.8659401667992971,1.0
pl_rest_days,rate_ppm_refB,abstain on HIGH,0.75,-0.0029354260732941118,WITHIN-block,0.9201995012468828,0.9551122194513716,0.001799469138191248,0.001791975180687771,1.0041819538486023,1.0
pl_rest_days,rate_ppm_refB,abstain on LOW,0.75,-0.0001623587068901866,WITHIN-block,0.6059850374064838,0.5860349127182045,0.00131015482393081,0.0015124209307107114,0.8662633512451767,1.0
pl_rest_days,rate_ppf_refA,abstain on HIGH,0.75,0.0015866623117648526,WITHIN-block,0.2817955112219451,0.23192019950124687,0.0018855378862842969,0.0017800103172989589,1.0592848074866603,1.0
pl_rest_days,rate_ppf_refA,abstain on LOW,0.75,-0.002222255085876701,WITHIN-block,0.7007481296758105,0.7805486284289277,0.0014939432375718632,0.0015162106077220168,0.9853138013698449,1.0
pl_rest_days,level_points,abstain on HIGH,0.75,0.0053716478688380365,WITHIN-block,0.08728179551122195,0.0024937655860349127,0.0017660422905459662,0.0018127511083761356,0.974233187548835,1.0
pl_rest_days,level_points,abstain on LOW,0.75,-0.002103391752250383,WITHIN-block,0.8703241895261845,0.9900249376558603,0.0015791808933527808,0.0015987425031600462,0.9877643774600349,1.0
pl_rest_days,level_minutes,abstain on HIGH,0.75,0.012405007077072705,WITHIN-block,0.017456359102244388,0.0024937655860349127,0.0026640621266536026,0.002722264881945924,0.9786197310635264,1.0
pl_rest_days,level_minutes,abstain on LOW,0.75,-0.007844118606958217,WITHIN-block,0.9301745635910225,0.9925187032418953,0.0024344108359167266,0.0026296460562138927,0.9257560842320119,1.0
pl_teamgames_since_appear,rate_ppm_refA,abstain on HIGH,0.75,0.0008036455490801897,WITHIN-block,0.9925187032418953,0.9975062344139651,0.0009111866102938297,0.0007871864685493459,1.1575232129853497,1.0
pl_teamgames_since_appear,rate_ppm_refA,abstain on LOW,0.75,0.0025211212843971875,WITHIN-block,0.341645885286783,0.8678304239401496,0.0005060977310005947,0.0004276667963554917,1.1833926208755952,1.0
pl_teamgames_since_appear,rate_ppm_refB,abstain on HIGH,0.75,-0.0016172131062580641,WITHIN-block,0.9850374064837906,1.0,0.0011071151844718632,0.0008844564923558398,1.2517463482267503,1.0
pl_teamgames_since_appear,rate_ppm_refB,abstain on LOW,0.75,0.0016363747611968238,WITHIN-block,0.41895261845386533,0.2144638403990025,0.0007231178921196632,0.0005552933304769818,1.3022268635903202,1.0
pl_teamgames_since_appear,rate_ppf_refA,abstain on HIGH,0.75,0.0003248869311173186,WITHIN-block,0.513715710723192,0.6359102244389028,0.0010747824922299797,0.0009069117332406467,1.1851015405760428,1.0
pl_teamgames_since_appear,rate_ppf_refA,abstain on LOW,0.75,-0.0017588291658954258,WITHIN-block,0.8254364089775561,0.9301745635910225,0.0007283433529200849,0.0006074223619178188,1.1990723400773087,1.0
pl_teamgames_since_appear,level_points,abstain on HIGH,0.75,0.00394944571424094,WITHIN-block,0.7855361596009975,0.23940149625935161,0.0008729361360777373,0.0009332328234518152,0.9353894485289811,1.0
pl_teamgames_since_appear,level_points,abstain on LOW,0.75,0.0013327116451646859,WITHIN-block,0.2892768079800499,0.9925187032418953,0.0007038494711148903,0.0006087414702620972,1.156237098175427,1.0
pl_teamgames_since_appear,level_minutes,abstain on HIGH,0.75,0.0010841242072383572,WITHIN-block,0.24688279301745636,0.0024937655860349127,0.0013430528636118274,0.0014028082035282463,0.9574030578334755,1.0
pl_teamgames_since_appear,level_minutes,abstain on LOW,0.75,-0.011397302989832547,WITHIN-block,0.6533665835411472,1.0,0.001164809415518466,0.0010223489025227763,1.1393462766421034,1.0
pl_dnp_frac5,rate_ppm_refA,abstain on HIGH,0.75,-0.0015620391231273567,WITHIN-block,1.0,1.0,0.0011204589773539774,0.0012556577431857023,0.8923283302592353,1.0
pl_dnp_frac5,rate_ppm_refA,abstain on LOW,0.75,0.0004928808713482447,WITHIN-block,0.7605985037406484,0.9625935162094763,0.0006906991023454114,0.0007637101067571985,0.904399583342166,1.0
pl_dnp_frac5,rate_ppm_refB,abstain on HIGH,0.75,-0.00608241892814565,WITHIN-block,1.0,1.0,0.0013501497932508668,0.0014490905258367406,0.9317221865564659,1.0
pl_dnp_frac5,rate_ppm_refB,abstain on LOW,0.75,0.0018791626100941317,WITHIN-block,0.26932668329177056,0.0798004987531172,0.0008476081471998192,0.0009668517315003651,0.8766681793955076,1.0
pl_dnp_frac5,rate_ppf_refA,abstain on HIGH,0.75,-0.0021259416174844725,WITHIN-block,0.9650872817955112,0.9276807980049875,0.0014293661113230155,0.001598231460166029,0.8943423696430858,1.0
pl_dnp_frac5,rate_ppf_refA,abstain on LOW,0.75,0.00018685249196237486,WITHIN-block,0.014962593516209476,0.059850374064837904,0.0009163419382023864,0.0009924587500526158,0.9233048105564146,1.0
pl_dnp_frac5,level_points,abstain on HIGH,0.75,0.0030266755402544865,WITHIN-block,0.9451371571072319,0.059850374064837904,0.0012227040019689112,0.0016570195575659227,0.7378935247843429,1.0
pl_dnp_frac5,level_points,abstain on LOW,0.75,-0.002000151888493229,WITHIN-block,0.9152119700748129,1.0,0.0009410128547893039,0.0010724248025709032,0.8774627857668268,1.0
pl_dnp_frac5,level_minutes,abstain on HIGH,0.75,0.008965644600393397,WITHIN-block,0.20947630922693267,0.0024937655860349127,0.0019536623463557,0.0025405913524508216,0.7689793734325154,1.0
pl_dnp_frac5,level_minutes,abstain on LOW,0.75,-0.01411320283264017,WITHIN-block,0.9775561097256857,1.0,0.001441407246374683,0.001873466883270314,0.7693796240788469,1.0
tm_game_idx,rate_ppm_refA,abstain on HIGH,0.75,0.0011527256561481014,WITHIN-block,0.19950124688279303,0.26433915211970077,0.0012701941462554748,0.001489045083002007,0.8530259834005058,1.0
tm_game_idx,rate_ppm_refA,abstain on LOW,0.75,-0.00647442056947467,WITHIN-block,1.0,1.0,0.0013520128484332192,0.0014091827279815764,0.9594304710005609,1.0
tm_game_idx,rate_ppm_refB,abstain on HIGH,0.75,-0.0009808856137603073,WITHIN-block,0.5910224438902744,0.7331670822942643,0.0015205374136567753,0.001742435156398452,0.8726507887958763,1.0
tm_game_idx,rate_ppm_refB,abstain on LOW,0.75,-0.0048416773802284485,WITHIN-block,1.0,1.0,0.0016131683263456104,0.0016847664417367599,0.957502646291232,1.0
tm_game_idx,rate_ppf_refA,abstain on HIGH,0.75,0.00682808152895964,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0016069419174751065,0.001661883904096109,0.9669399369681692,1.0
tm_game_idx,rate_ppf_refA,abstain on LOW,0.75,-0.014912322103043163,WITHIN-block,1.0,1.0,0.0016718771963092358,0.0016906989888050361,0.9888674491317326,1.0
tm_game_idx,level_points,abstain on HIGH,0.75,-0.009484560636738859,WITHIN-block,1.0,1.0,0.0016534628378628794,0.0017960654783569252,0.9206027607498467,1.0
tm_game_idx,level_points,abstain on LOW,0.75,0.012638322360822407,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0016877541013633726,0.0019079930631949423,0.884570355060527,1.0
tm_game_idx,level_minutes,abstain on HIGH,0.75,-0.02792460495309068,WITHIN-block,1.0,1.0,0.0025327754737279203,0.00256438242395871,0.98767463466623,1.0
tm_game_idx,level_minutes,abstain on LOW,0.75,0.04364812341156532,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.002517136765622438,0.002620380159481455,0.9605998414064287,0.0024937655860349127
tm_rest_days,rate_ppm_refA,abstain on HIGH,0.75,0.002006408447500996,WITHIN-block,0.14713216957605985,0.20698254364089774,0.0014536994632674872,0.001506044375746304,0.9652434461282869,1.0
tm_rest_days,rate_ppm_refA,abstain on LOW,0.75,-0.0010551677917018942,WITHIN-block,0.9775561097256857,0.9625935162094763,0.0011055159523667727,0.0012099469016701395,0.9136896427775331,1.0
tm_rest_days,rate_ppm_refB,abstain on HIGH,0.75,7.538313741251024e-05,WITHIN-block,0.4488778054862843,0.5835411471321695,0.001644872593321382,0.001779953294695878,0.9241099742465007,1.0
tm_rest_days,rate_ppm_refB,abstain on LOW,0.75,-0.0003722953475572277,WITHIN-block,0.7057356608478803,0.6259351620947631,0.0012471219879689602,0.001429772437400273,0.8722520838606859,1.0
tm_rest_days,rate_ppf_refA,abstain on HIGH,0.75,0.0009344291454699283,WITHIN-block,0.42144638403990026,0.4688279301745636,0.0017814453754178043,0.0018357792463598286,0.9704028297248903,1.0
tm_rest_days,rate_ppf_refA,abstain on LOW,0.75,-0.0023645881541309866,WITHIN-block,0.6458852867830424,0.7107231920199502,0.0014054776308388246,0.0014905705193593505,0.942912537571789,1.0
tm_rest_days,level_points,abstain on HIGH,0.75,0.004759356594779218,WITHIN-block,0.012468827930174564,0.029925187032418952,0.0017000754259383492,0.0018905673949351687,0.8992408472148903,1.0
tm_rest_days,level_points,abstain on LOW,0.75,-0.0007160338439455849,WITHIN-block,0.9052369077306733,0.9052369077306733,0.0015006183816892833,0.0015246851932082823,0.9842152257881137,1.0
tm_rest_days,level_minutes,abstain on HIGH,0.75,0.00423973818591572,WITHIN-block,0.032418952618453865,0.0399002493765586,0.002754263369060766,0.0027448920796618523,1.0034140830047018,1.0
tm_rest_days,level_minutes,abstain on LOW,0.75,-0.004438332878012208,WITHIN-block,0.9052369077306733,0.8678304239401496,0.0023757893574473197,0.002518904648889989,0.9431835216526612,1.0
tm_b2b,rate_ppm_refA,abstain on HIGH,0.75,0.0033757049989220356,WITHIN-block,0.18703241895261846,0.2518703241895262,0.0003967249208350514,0.000492933920687649,0.8048237384061846,1.0
tm_b2b,rate_ppm_refA,abstain on LOW,0.75,0.0026990500131988115,WITHIN-block,0.9152119700748129,0.9052369077306733,0.00034944253451250787,0.00036396375856499475,0.960102554963879,1.0
tm_b2b,rate_ppm_refB,abstain on HIGH,0.75,0.001858594302518446,WITHIN-block,0.10224438902743142,0.12468827930174564,0.00045154779332575855,0.0005559036809447855,0.8122770343206416,1.0
tm_b2b,rate_ppm_refB,abstain on LOW,0.75,0.0006274137736517194,WITHIN-block,0.9077306733167082,0.9301745635910225,0.0004232952987212042,0.00047737833977584004,0.8867082216590906,1.0
tm_b2b,rate_ppf_refA,abstain on HIGH,0.75,0.0005947093221178035,WITHIN-block,0.36159600997506236,0.35910224438902744,0.0005433615495893598,0.0005837431080930259,0.9308230659277765,1.0
tm_b2b,rate_ppf_refA,abstain on LOW,0.75,0.0002490787368807368,WITHIN-block,0.09725685785536159,0.08229426433915212,0.0004796526148193789,0.00047384257064827503,1.0122615495757483,1.0
tm_b2b,level_points,abstain on HIGH,0.75,0.0034208208103639892,WITHIN-block,0.007481296758104738,0.007481296758104738,0.0005516283112156664,0.0006028611377884097,0.9150172015388313,1.0
tm_b2b,level_points,abstain on LOW,0.75,0.001977440280442888,WITHIN-block,0.972568578553616,0.9825436408977556,0.0005416323208289067,0.0005172708821770934,1.0470960950851915,1.0
tm_b2b,level_minutes,abstain on HIGH,0.75,-0.005376542449377575,WITHIN-block,0.04987531172069826,0.06234413965087282,0.0007531402103395099,0.0007998182608694235,0.9416391787814731,1.0
tm_b2b,level_minutes,abstain on LOW,0.75,-0.008383342815562078,WITHIN-block,0.9925187032418953,0.9925187032418953,0.0008324990974777885,0.0008763391292263068,0.9499736685417399,1.0
tm_3in4,rate_ppm_refA,abstain on HIGH,0.75,0.004009569365120091,WITHIN-block,0.017456359102244388,0.032418952618453865,0.0004903039017905567,0.0004926675255812962,0.9952023957983619,1.0
tm_3in4,rate_ppm_refA,abstain on LOW,0.75,0.0027185878661346585,WITHIN-block,0.9027431421446384,0.9052369077306733,0.0003542422805907347,0.0003801288633354514,0.9319005073238212,1.0
tm_3in4,rate_ppm_refB,abstain on HIGH,0.75,0.0021293531168081747,WITHIN-block,0.05236907730673317,0.06483790523690773,0.0005337883415962619,0.0005476376660386843,0.9747107890832255,1.0
tm_3in4,rate_ppm_refB,abstain on LOW,0.75,0.0006378182742096117,WITHIN-block,0.885286783042394,0.9002493765586035,0.00044881030155539926,0.0004936644434289593,0.9091404242890043,1.0
tm_3in4,rate_ppf_refA,abstain on HIGH,0.75,0.0007390184997175808,WITHIN-block,0.26184538653366585,0.2169576059850374,0.0005598224855092595,0.0005239594167787856,1.068446271947843,1.0
tm_3in4,rate_ppf_refA,abstain on LOW,0.75,0.00021609332498884193,WITHIN-block,0.06982543640897755,0.08977556109725686,0.00048127220478995196,0.0005021615573162568,0.9584011316239627,1.0
tm_3in4,level_points,abstain on HIGH,0.75,0.004215476938407847,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.000540379436812471,0.0005776459775925775,0.9354855011101779,1.0
tm_3in4,level_points,abstain on LOW,0.75,0.0022234589183275366,WITHIN-block,0.9501246882793017,0.9625935162094763,0.0005550885399492237,0.0005497824050014571,1.0096513364187283,1.0
tm_3in4,level_minutes,abstain on HIGH,0.75,-0.005394409638165953,WITHIN-block,0.13216957605985039,0.11221945137157108,0.0006630646379453529,0.0007442868349046368,0.8908724524602257,1.0
tm_3in4,level_minutes,abstain on LOW,0.75,-0.007599542992671182,WITHIN-block,0.9052369077306733,0.940149625935162,0.0008651361858628617,0.0009238053505578864,0.9364918544154411,1.0
tm_games_prior7d,rate_ppm_refA,abstain on HIGH,0.75,0.00037510410213703604,WITHIN-block,0.6483790523690773,0.6483790523690773,0.0012317543306900294,0.0013903521954446137,0.8859297196248415,1.0
tm_games_prior7d,rate_ppm_refA,abstain on LOW,0.75,0.0014907684792632159,WITHIN-block,0.3167082294264339,0.4114713216957606,0.0013054309851995263,0.0013917833180398299,0.9379556201593786,1.0
tm_games_prior7d,rate_ppm_refB,abstain on HIGH,0.75,-0.0009726590668774904,WITHIN-block,0.6433915211970075,0.6957605985037406,0.0014974512059277125,0.001584701203408635,0.9449423037647408,1.0
tm_games_prior7d,rate_ppm_refB,abstain on LOW,0.75,0.0015732289221108697,WITHIN-block,0.286783042394015,0.2593516209476309,0.0016041827237080002,0.0016421802612734105,0.9768615306970347,1.0
tm_games_prior7d,rate_ppf_refA,abstain on HIGH,0.75,0.0010115753055637278,WITHIN-block,0.2194513715710723,0.19950124688279303,0.0015301567946466674,0.0015534567308789146,0.985001232561486,1.0
tm_games_prior7d,rate_ppf_refA,abstain on LOW,0.75,-0.00102977667416293,WITHIN-block,0.7855361596009975,0.7955112219451371,0.0018077607778231542,0.0016655625259928528,1.0853755110427548,1.0
tm_games_prior7d,level_points,abstain on HIGH,0.75,-0.0031163339287856306,WITHIN-block,0.9875311720698254,0.9925187032418953,0.001762721552583077,0.0017251177305729428,1.0217978294140222,1.0
tm_games_prior7d,level_points,abstain on LOW,0.75,0.0032255072799166618,WITHIN-block,0.0798004987531172,0.08229426433915212,0.0017220029214666324,0.001735400026212436,0.9922801057142754,1.0
tm_games_prior7d,level_minutes,abstain on HIGH,0.75,-0.011000047216361053,WITHIN-block,1.0,1.0,0.0026915429246329174,0.0025076081449603637,1.0733506868057574,1.0
tm_games_prior7d,level_minutes,abstain on LOW,0.75,0.009916853428174166,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0027535227916666762,0.0026480412879129347,1.0398337836480176,1.0
tm_poss_mean_prior,rate_ppm_refA,abstain on HIGH,0.75,-0.0008172654452468509,BETWEEN-block,0.36658354114713215,0.6957605985037406,0.0018076324926589657,0.001435131595519987,1.259558704095015,1.0
tm_poss_mean_prior,rate_ppm_refA,abstain on LOW,0.75,-2.310700336982663e-05,BETWEEN-block,0.4463840399002494,0.5361596009975063,0.0014017951620151534,0.0015326198023059066,0.9146398603920419,1.0
tm_poss_mean_prior,rate_ppm_refB,abstain on HIGH,0.75,-0.001016653729801531,BETWEEN-block,0.47880299251870323,0.71571072319202,0.0019372134814764602,0.0017264894009472967,1.1220535037246928,1.0
tm_poss_mean_prior,rate_ppm_refB,abstain on LOW,0.75,0.0006228764686340149,BETWEEN-block,0.3266832917705736,0.3740648379052369,0.0016945414059954447,0.0017676485138840932,0.9586416036251412,1.0
tm_poss_mean_prior,rate_ppf_refA,abstain on HIGH,0.75,-0.004500688114012497,BETWEEN-block,0.5062344139650873,0.9925187032418953,0.002113592625542824,0.001801182294527611,1.1734473695218883,1.0
tm_poss_mean_prior,rate_ppf_refA,abstain on LOW,0.75,0.0014441124791434445,BETWEEN-block,0.5087281795511222,0.19451371571072318,0.0017625620646927141,0.00174323298441497,1.011088064791426,1.0
tm_poss_mean_prior,level_points,abstain on HIGH,0.75,0.004297369876063661,BETWEEN-block,0.5935162094763092,0.00997506234413965,0.002124390038536072,0.0018437636553995712,1.1522030127422622,1.0
tm_poss_mean_prior,level_points,abstain on LOW,0.75,-0.00026622439943380094,BETWEEN-block,0.23690773067331672,0.5586034912718204,0.0018937894980882832,0.0018812110508902077,1.0066863562129955,1.0
tm_poss_mean_prior,level_minutes,abstain on HIGH,0.75,0.01924366248370446,BETWEEN-block,0.09725685785536159,0.0024937655860349127,0.0035269686744634123,0.0026099649953469505,1.351347117969512,0.35910224438902744
tm_poss_mean_prior,level_minutes,abstain on LOW,0.75,-0.004063506198463407,BETWEEN-block,0.46384039900249374,0.9376558603491272,0.0038475288799027694,0.0027790942372028565,1.3844542687315586,1.0
tm_roster_churn_prior,rate_ppm_refA,abstain on HIGH,0.75,0.0025276305650430153,WITHIN-block,0.022443890274314215,0.0798004987531172,0.0015074464317318638,0.001600778410731499,0.9416958784714083,1.0
tm_roster_churn_prior,rate_ppm_refA,abstain on LOW,0.75,-0.00154570744691096,WITHIN-block,0.9002493765586035,0.8528678304239401,0.0014123108293009731,0.0015306191026531117,0.9227056077197339,1.0
tm_roster_churn_prior,rate_ppm_refB,abstain on HIGH,0.75,0.003108751404011789,WITHIN-block,0.017456359102244388,0.05236907730673317,0.0017766673724395289,0.00193098344258545,0.9200842085215899,1.0
tm_roster_churn_prior,rate_ppm_refB,abstain on LOW,0.75,-0.0015153377845958937,WITHIN-block,0.8129675810473815,0.7830423940149626,0.0016402047262569033,0.0018294126805648817,0.8965744818989911,1.0
tm_roster_churn_prior,rate_ppf_refA,abstain on HIGH,0.75,0.000988407119411172,WITHIN-block,0.22942643391521197,0.22194513715710723,0.0017947670338169742,0.0018469102824240026,0.9717673082968642,1.0
tm_roster_churn_prior,rate_ppf_refA,abstain on LOW,0.75,0.0005745981020266466,WITHIN-block,0.5062344139650873,0.38902743142144636,0.0016895817126008073,0.001829217896984607,0.9236634494917284,1.0
tm_roster_churn_prior,level_points,abstain on HIGH,0.75,0.005362472500966553,WITHIN-block,0.004987531172069825,0.004987531172069825,0.0018518628533830085,0.001990515156932698,0.9303435077764757,1.0
tm_roster_churn_prior,level_points,abstain on LOW,0.75,-0.0037430305573098455,WITHIN-block,0.9825436408977556,0.9775561097256857,0.0019197201990000029,0.002087385807191486,0.9196767518425009,1.0
tm_roster_churn_prior,level_minutes,abstain on HIGH,0.75,0.005926757258224669,WITHIN-block,0.029925187032418952,0.012468827930174564,0.0026654155504971097,0.002863215061118004,0.9309169914244376,1.0
tm_roster_churn_prior,level_minutes,abstain on LOW,0.75,-0.006507975122488574,WITHIN-block,0.9875311720698254,0.9925187032418953,0.0028764994506634625,0.0028945949991719387,0.9937485041901707,1.0
