stratum,rowset,n,denominator_SST,target,stage,base,candidate,family,level,r2_base,dR2,beta,sd_candidate,sd_candidate_resid,sd_y,p_N_ROW,nullmean_N_ROW,nullsd_N_ROW,z_N_ROW,p_N_CYCLIC,nullmean_N_CYCLIC,nullsd_N_CYCLIC,z_N_CYCLIC,p_correct_level,correct_null_used,sd_inflation_correct_over_row,p_N_ENTITY,nullmean_N_ENTITY,nullsd_N_ENTITY,z_N_ENTITY,t_stat,p_family_wise,z_normal_orientation_only,p_normal_ORIENTATION_ONLY
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,M01_opp_pf_pg,M,opp_team_season,0.154054493825462,0.004316958853371295,0.020169936193912726,1.535509758941849,1.4457227181750314,0.44381356825713286,0.0016638935108153079,0.00016560116776792334,0.0002457633096171908,16.891690187887143,,,,,0.0016638935108153079,N_ENTITY,1.946730354404501,0.0016638935108153079,0.00036369882877058577,0.0004784348948306969,8.262900694146992,8.262900694146992,0.0033277870216306157,8.262900694146992,7.10872536726794e-17
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE_PLUS_M02,M01_opp_pf_pg,M,opp_team_season,0.1589989952108921,4.33220482677554e-05,0.004471736567738998,1.535509758941849,0.653249152799001,0.44381356825713286,0.6123128119800333,0.0001655450530708561,0.0002464563116004188,-0.4959215854908259,,,,,0.6306156405990017,N_ENTITY,1.0027574691265264,0.6306156405990017,0.00017054228829496018,0.0002471359072706945,-0.5147784530066571,-0.5147784530066571,1.0,-0.5147784530066571,0.6966461008452527
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,M02_opp_allowed_fta_pg,M,opp_team_season,0.1421257297049786,0.004454469972659217,0.013197197708432348,2.244617726959931,2.2444858419594387,0.44381356825713286,0.0016638935108153079,0.00017207776462536262,0.0002642267185642053,16.207264092383078,,,,,0.0016638935108153079,N_ENTITY,1.7917974664464988,0.0016638935108153079,0.00036183657554211444,0.0004734407648908152,8.64444657202458,8.64444657202458,0.0016638935108153079,8.64444657202458,2.703335194180827e-18
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,M02_opp_allowed_fta_pg,M,opp_team_season,0.154054493825462,0.004944501385430311,0.014236282298732588,2.244617726959931,2.192124598914267,0.44381356825713286,0.0016638935108153079,0.0001687711420259478,0.0002602186780884006,18.3527572981597,,,,,0.0016638935108153079,N_ENTITY,1.84884179810521,0.0016638935108153079,0.00036403817837185696,0.00048110316869751936,9.520750444149115,9.520750444149115,0.0016638935108153079,9.520750444149115,8.596646180828652e-22
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,M03_opp_allowed_ftm_pg,M,opp_team_season,0.1421257297049786,0.0044349979799248995,0.01540390287420072,1.9188428502818005,1.9187417120422716,0.44381356825713286,0.0016638935108153079,0.0001737700429377041,0.000261942400554019,16.267805166229376,,,,,0.0016638935108153079,N_ENTITY,1.7673540346206136,0.0016638935108153079,0.00035137309213461855,0.00046294495845735435,8.820972802896302,8.820972802896302,0.0016638935108153079,8.820972802896302,5.673478753950288e-19
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,M03_opp_allowed_ftm_pg,M,opp_team_season,0.154054493825462,0.004964887302474268,0.016719105424050175,1.9188428502818005,1.8704333462702194,0.44381356825713286,0.0016638935108153079,0.00017088732838076729,0.0002581715068825188,18.569051372020752,,,,,0.0016638935108153079,N_ENTITY,1.8167495724941651,0.0016638935108153079,0.00035328811901947624,0.0004690329747589904,9.83214279512956,9.83214279512956,0.0016638935108153079,9.83214279512956,4.092909916055882e-23
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE_PLUS_M02,M03_opp_allowed_ftm_pg,M,opp_team_season,0.1589989952108921,5.783534229804435e-05,0.009342719199114544,1.9188428502818005,0.3612633746128557,0.44381356825713286,0.5424292845257903,0.00017120383527317534,0.0002599353616112608,-0.436141093971955,,,,,0.5540765391014975,N_ENTITY,1.0049858085371521,0.5540765391014975,0.00017382144529747451,0.0002612313495562899,-0.44399764115768037,-0.44399764115768037,1.0,-0.44399764115768037,0.6714778708378126
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,M04_opp_allowed_ft_rate,M,opp_team_season,0.1421257297049786,0.004736443542940754,0.865377614818447,0.03529844782639177,0.035295643233708415,0.44381356825713286,0.0016638935108153079,0.0001708311194163201,0.00025369788335367254,17.996257450676683,,,,,0.0016638935108153079,N_ENTITY,1.8609679185990777,0.0016638935108153079,0.0003627137977528581,0.0004721236219376756,9.263950249380375,9.263950249380375,0.0016638935108153079,9.263950249380375,9.850280748568866e-21
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,M04_opp_allowed_ft_rate,M,opp_team_season,0.154054493825462,0.0051485491993761,0.9234431711215707,0.03529844782639177,0.03448520681685926,0.44381356825713286,0.0016638935108153079,0.00016749960798414457,0.0002503484572176974,19.896466096695562,,,,,0.0016638935108153079,N_ENTITY,1.9331768520384425,0.0016638935108153079,0.00036528687795939994,0.00048396784243678897,9.88343005876768,9.88343005876768,0.0016638935108153079,9.88343005876768,2.4561044155760166e-23
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE_PLUS_M02,M04_opp_allowed_ft_rate,M,opp_team_season,0.1589989952108921,0.00021984747107318487,0.7335608655952022,0.03529844782639177,0.008970675729696353,0.44381356825713286,0.24126455906821964,0.00016751331245753098,0.0002525350202438539,0.20723525222410244,,,,,0.27121464226289516,N_ENTITY,1.0567154374611545,0.27121464226289516,0.000181424865125782,0.00026685765439124563,0.14398165207234664,0.14398165207234664,1.0,0.14398165207234664,0.44275747392444487
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,M05_opp_allowed_hurdle_rate,M,opp_team_season,0.1421257297049786,0.002879121516312868,0.7426653071232892,0.03206979530281852,0.032065457165401816,0.44381356825713286,0.0016638935108153079,0.000161466951911355,0.00022593406263541577,12.028529619223132,,,,,0.0016638935108153079,N_ENTITY,1.7693978993332966,0.0016638935108153079,0.0003046157232258983,0.00039976725581494213,6.440011670887684,6.440011670887684,0.016638935108153077,6.440011670887684,5.973215166869139e-11
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,M05_opp_allowed_hurdle_rate,M,opp_team_season,0.154054493825462,0.0032414303279940655,0.816852518444445,0.03206979530281852,0.030933229847458978,0.44381356825713286,0.0016638935108153079,0.0001580550827969499,0.0002207339821474159,13.968738366428335,,,,,0.0016638935108153079,N_ENTITY,1.7910306513681762,0.0016638935108153079,0.0003013556114844541,0.00039534132782457766,7.4368008340736695,7.4368008340736695,0.004991680532445923,7.4368008340736695,5.157644128444684e-14
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE_PLUS_M02,M05_opp_allowed_hurdle_rate,M,opp_team_season,0.1589989952108921,0.00015214404695118732,0.24174933296229276,0.03206979530281852,0.022644501940121346,0.44381356825713286,0.3410981697171381,0.00015803456277489874,0.000222181726799498,-0.026512152500404142,,,,,0.3178036605657238,N_ENTITY,0.9673589233740747,0.3178036605657238,0.0001512116323950558,0.0002149294760301552,0.004338234910137184,0.004338234910137184,1.0,0.004338234910137184,0.49826930484644777
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,M06_opp_pace,M,opp_team_season,0.1421257297049786,0.0006826637726938479,0.0030814500988341166,3.763217824473954,3.763126905479406,0.44381356825713286,0.048252911813643926,0.00017641450582154167,0.00025902061348524497,1.9544748198241162,,,,,0.05823627287853577,N_ENTITY,0.992143882503516,0.05823627287853577,0.00019392881347342263,0.00025698571711169353,1.9017981415986895,1.9017981415986895,0.5923460898502496,1.9017981415986895,0.02859877235518747
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,M06_opp_pace,M,opp_team_season,0.154054493825462,0.000699930212958779,0.0031311113032939566,3.763217824473954,3.749984214833125,0.44381356825713286,0.04159733777038269,0.00017512914248101583,0.00025806445622301056,2.0336046201738367,,,,,0.06655574043261231,N_ENTITY,1.0240831794607872,0.06655574043261231,0.00019714622673029961,0.00026427946883467976,1.9024708519563291,1.9024708519563291,0.5906821963394343,1.9024708519563291,0.02855481066702968
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE_PLUS_M02,M06_opp_pace,M,opp_team_season,0.1589989952108921,1.2536400648511154e-05,0.0004436939240612703,3.763217824473954,3.5416327535856653,0.44381356825713286,0.7903494176372712,0.00017615916848940982,0.0002607665140997545,-0.6274684784807372,,,,,0.740432612312812,N_ENTITY,0.4577801256560369,0.740432612312812,9.270565212608333e-05,0.00011937372759147234,-0.6715820398264852,-0.6715820398264852,1.0,-0.6715820398264852,0.7490751106582533
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,X01_fd_x_oppfoul,X,opp_team_season,0.154054493825462,1.2381358642403508e-06,-0.008591262972423934,0.06014012652613148,0.05748144994621067,0.44381356825713286,0.913477537437604,0.0001498955058900583,0.00020868117740769054,-0.7123659731677336,0.9916805324459235,0.0005881790742599408,0.0004938605775844182,-1.1884749766149774,0.9916805324459235,N_CYCLIC+N_ENTITY,2.366579409409724,0.9450915141430949,0.00017424342455559275,0.00023641526261082173,-0.7317856164648197,-1.1884749766149774,1.0,-1.1884749766149774,0.8826768256040018
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_MATCHUP,X01_fd_x_oppfoul,X,opp_team_season,0.1601823627018254,0.00014442769677200024,-0.09831805358805333,0.06014012652613148,0.054249101038587655,0.44381356825713286,0.32945091514143093,0.00015047812428479747,0.00021042481499700743,-0.02875339352387348,0.5707154742096506,0.0003127812069904501,0.000345467728247694,-0.4873205120269396,0.5707154742096506,N_CYCLIC+N_ENTITY,1.6417632504636257,0.33943427620632277,0.00015799247471264897,0.00021650029769160013,-0.06265477731569428,-0.4873205120269396,1.0,-0.4873205120269396,0.6869844138437669
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,X02_ftr_x_oppftrate,X,opp_team_season,0.154054493825462,0.0004981739291083631,-2.754481934611558,0.0036278431536761395,0.0035962605165618406,0.44381356825713286,0.08818635607321132,0.0001755589026655947,0.00026020299419653793,1.239859008690304,0.36605657237936773,0.0004902519499026535,0.0005039712159986302,0.015719110445647236,0.36605657237936773,N_CYCLIC+N_ENTITY,1.9368386499732895,0.06821963394342762,0.00014033443493398286,0.00019031346391982406,1.8802636807931372,0.015719110445647236,1.0,0.015719110445647236,0.4937292243371588
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_MATCHUP2,X02_ftr_x_oppftrate,X,opp_team_season,0.16142264322171962,0.0001170595544968513,-1.3476410603528006,0.0036278431536761395,0.0035631144633879765,0.44381356825713286,0.4193011647254576,0.00017471862046176503,0.0002582142418957256,-0.22329932517122017,0.6139767054908486,0.00033465203491351837,0.0003906829426194544,-0.5569541351300139,0.6139767054908486,N_CYCLIC+N_ENTITY,1.5130185684228195,0.3876871880199667,0.00014313615414239848,0.00018613796517095432,-0.14009285865781168,-0.5569541351300139,1.0,-0.5569541351300139,0.7112206409012116
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,G01_noise,G,row,0.1421257297049786,0.00013886913780387626,0.0052222675261715725,1.00182718781498,1.001484723026973,0.44381356825713286,0.37603993344425957,0.00017317559163736583,0.00025110591636142847,-0.136621447756375,,,,,0.37603993344425957,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,G01_noise,G,row,0.154054493825462,0.0002005032012517523,0.0062810798853511155,1.00182718781498,1.0005226249967707,0.44381356825713286,0.27121464226289516,0.0001704580870332876,0.0002466716746344616,0.12180204420709446,,,,,0.27121464226289516,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,G02_placebo_noop,G,row,0.1421257297049786,0.004235778943674886,0.01581453571659526,3.3471450228805777,1.826462552813466,0.44381356825713286,0.0016638935108153079,0.000184375837974031,0.00027612461830657764,14.67237195490709,,,,,0.0016638935108153079,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,G02_placebo_noop,G,row,0.154054493825462,0.0007011589326882751,0.007743397463142073,3.3471450228805777,1.5176696842886264,0.44381356825713286,0.05490848585690516,0.00018286311204051948,0.0002754931223574609,1.881338511148931,,,,,0.05490848585690516,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_SINGLE,G03_placebo_perturbed,G,row,0.1421257297049786,0.0008027386792211704,0.01080701437604629,1.42094677556637,1.1635416689525737,0.44381356825713286,0.04492512479201331,0.0001779432233451664,0.0002710720411634297,2.304905563828746,,,,,0.04492512479201331,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
DECISION,MAIN,5055,995.4888229475766,y_any_fta,A,B_COMPLETE,G03_placebo_perturbed,G,row,0.154054493825462,0.00012666083075092778,0.004419902776552171,1.42094677556637,1.130079573590672,0.44381356825713286,0.36605657237936773,0.0001762948199418272,0.00026889950262888227,-0.18458193007296506,,,,,0.36605657237936773,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
DECISION,F08_ONLY,5111,1006.4711406769713,y_any_fta,A,B_SINGLE,F08_prior_fta_given,F,player_season,0.14151401977357558,0.008629481124424727,0.04594606331778638,1.2680957292548805,0.8972929345060857,0.44380297912610694,0.0016638935108153079,0.00017033289834791508,0.00022754484334288044,37.17574128159862,0.2545757071547421,0.008224827453095858,0.0006744528843634837,0.5999732237942189,0.2545757071547421,N_CYCLIC,2.96404380980487,,,,,0.5999732237942189,0.27454242928452577,0.5999732237942189,0.2742620172391072
DECISION,F08_ONLY,5111,1006.4711406769713,y_any_fta,A,B_COMPLETE,F08_prior_fta_given,F,player_season,0.1535840649299156,0.0034893258726412706,0.03396738259226424,1.2680957292548805,0.7717895529245918,0.44380297912610694,0.0016638935108153079,0.0001701004836775499,0.0002244968762876288,14.785174047192884,0.46256239600665555,0.0034856041652473555,0.0004922514975986026,0.007560581150227148,0.46256239600665555,N_CYCLIC,2.1926875141368227,,,,,0.007560581150227148,0.4858569051580699,0.007560581150227148,0.4969837912424695
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F01_prior_ftr,F,player_season,0.12982638365640242,0.0004140724571013462,-0.775760260514047,0.09419708852813301,0.06783781370225898,2.5861945943772886,0.18801996672212978,0.00023706658762639868,0.0003366121042277235,0.5258452303164958,1.0,0.0021930908033921254,0.0006605562969959517,-2.6932123036012507,1.0,N_CYCLIC,1.962366441074486,,,,,-2.6932123036012507,1.0,-2.6932123036012507,0.9964616405443092
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F01_prior_ftr,F,player_season,0.14264490736148883,0.001190671657007936,1.6705659193318563,0.09419708852813301,0.05341873387598196,2.5861945943772886,0.029950083194675542,0.00023386085637540835,0.0003371352158777512,2.838062461500544,1.0,0.01059470838633622,0.001604483799518783,-5.861097963188374,1.0,N_CYCLIC,4.759169982706838,,,,,-5.861097963188374,1.0,-5.861097963188374,0.9999999977009172
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F02_prior_fd_pm,F,player_season,0.12982638365640242,0.009393389430326972,12.404068893784135,0.035718453503593574,0.02020729556325536,2.5861945943772886,0.0016638935108153079,0.00023322596795072212,0.0003581195869075983,25.578504491963876,1.0,0.017575021680451854,0.0015039342404840718,-5.440152920177851,1.0,N_CYCLIC,4.199530814470965,,,,,-5.440152920177851,1.0,-5.440152920177851,0.9999999733825732
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F02_prior_fd_pm,F,player_season,0.14264490736148883,0.006815912484909465,11.37364042702988,0.035718453503593574,0.01877256895708404,2.5861945943772886,0.0016638935108153079,0.00023157556225924367,0.0003589897026281848,18.34129746465122,1.0,0.015232730322869764,0.0014415956104948003,-5.83854291500748,1.0,N_CYCLIC,4.0157018430913025,,,,,-5.83854291500748,1.0,-5.83854291500748,0.9999999973670343
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F03_prior_ft_pct,F,player_season,0.12982638365640242,0.0007408164085393834,0.8044077081121486,0.08810902817571617,0.08750649173003486,2.5861945943772886,0.07321131447587355,0.00023137056739296234,0.00032667925445290733,1.5594679925408625,0.2129783693843594,0.0005702916923497318,0.00023365227160340095,0.7298226335205442,0.2129783693843594,N_CYCLIC,0.7152344950544854,,,,,0.7298226335205442,0.9767054908485857,0.7298226335205442,0.23274929118080032
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F03_prior_ft_pct,F,player_season,0.14264490736148883,6.05954721484329e-05,0.24340789280573763,0.08810902817571617,0.0827078306506254,2.5861945943772886,0.6073211314475874,0.00022557261769860735,0.0003192996813311242,-0.5166843413761123,0.2579034941763727,4.258876940420182e-05,5.2689192550928804e-05,0.3417532490524692,0.2579034941763727,N_CYCLIC,0.16501486105865665,,,,,0.3417532490524692,0.9983361064891847,0.3417532490524692,0.36626830194719295
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F04_prior_paint_share,F,player_season,0.12982638365640242,1.6291748054270902e-05,0.06062576388600963,0.17228344687437078,0.17218202790183063,2.5861945943772886,0.8019966722129783,0.0002453846150331221,0.0003292861817352931,-0.6957257233557849,0.5823627287853578,2.502661105176286e-05,2.015104896870865e-05,-0.4334693946233668,0.5823627287853578,N_CYCLIC,0.061196157283355715,,,,,-0.4334693946233668,1.0,-0.4334693946233668,0.6676631159660016
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F04_prior_paint_share,F,player_season,0.14264490736148883,0.0006591252801418897,0.4041123390467119,0.17228344687437078,0.1643020842930128,2.5861945943772886,0.11314475873544093,0.00024137352176855254,0.00032270054225326896,1.2945492916013386,0.0016638935108153079,0.0002967503413051878,7.438144050310307e-05,4.871846207678436,0.0016638935108153079,N_CYCLIC,0.23049679428404984,,,,,4.871846207678436,0.0632279534109817,4.871846207678436,5.528010924678672e-07
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F05_prior_fga_pm,F,player_season,0.12982638365640242,0.008433439140287862,3.5709744230055223,0.08477074631513297,0.06650844862955685,2.5861945943772886,0.0016638935108153079,0.000231094469600464,0.0003127557529772205,26.226039305773583,0.7121464226289518,0.008812994720439737,0.0006998029654110138,-0.5423749239601335,0.7121464226289518,N_CYCLIC,2.2375382666805295,,,,,-0.5423749239601335,1.0,-0.5423749239601335,0.7062198984466523
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F05_prior_fga_pm,F,player_season,0.14264490736148883,0.0010229631444585066,3.21844589556955,0.08477074631513297,0.025700701672690576,2.5861945943772886,0.03993344425956739,0.0002268356538549195,0.00031116645014529174,2.5585261207686574,0.7853577371048253,0.0015052574478756217,0.0005887476809106408,-0.8191867570011149,0.7853577371048253,N_CYCLIC,1.892066707820651,,,,,-0.8191867570011149,1.0,-0.8191867570011149,0.7936600691345201
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F06_prior_fg3a_share,F,player_season,0.12982638365640242,9.184042684971835e-06,-0.044494442809696,0.18030917217838466,0.17614583302019532,2.5861945943772886,0.8469217970049917,0.00026077716029474255,0.0003705289891827107,-0.6790106171307104,0.2579034941763727,6.125660736231731e-06,6.850687929562692e-06,0.44643428224810894,0.2579034941763727,N_CYCLIC,0.01848893913718736,,,,,0.44643428224810894,0.9966722129783694,0.44643428224810894,0.32764177100707115
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F06_prior_fg3a_share,F,player_season,0.14264490736148883,0.0003118017968583872,-0.27114771862348713,0.18030917217838466,0.16842034463216818,2.5861945943772886,0.27454242928452577,0.00025644536807105286,0.00036240885122742534,0.1527457969082441,0.3161397670549085,0.00028678782502923687,5.125468417963505e-05,0.48803289356895735,0.3161397670549085,N_CYCLIC,0.14142779351564674,,,,,0.48803289356895735,0.9950083194675541,0.48803289356895735,0.3127632502737151
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F07_prior_hurdle_rate,F,player_season,0.12982638365640242,0.007632483254107002,1.6798710931546608,0.17865916230440082,0.13449872665964863,2.5861945943772886,0.0016638935108153079,0.000219442409051968,0.00028788767184523604,25.749768295184833,0.2628951747088186,0.0071605518915323595,0.0007775963706941533,0.6069104491233073,0.2628951747088186,N_CYCLIC,2.701040880667433,,,,,0.6069104491233073,0.9900166389351082,0.6069104491233073,0.2719551488713468
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F07_prior_hurdle_rate,F,player_season,0.14264490736148883,0.004896910157358353,1.5356622902517552,0.17865916230440082,0.11784917533751141,2.5861945943772886,0.0016638935108153079,0.00021811420428616084,0.00028481804998363057,16.4273154504818,0.47254575707154745,0.004858644135392116,0.0007112967891398242,0.053797546327338006,0.47254575707154745,N_CYCLIC,2.497372582884774,,,,,0.053797546327338006,1.0,0.053797546327338006,0.47854819076336524
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F09_prior_starter_rate,F,player_season,0.12982638365640242,0.00042340926045292043,0.28578830717188347,0.19782526429569355,0.186207393004406,2.5861945943772886,0.16472545757071547,0.0002291768736290988,0.00031041988422945906,0.6257085859881552,0.026622296173044926,0.0002476945699599566,8.452585560197528e-05,2.078827705931646,0.026622296173044926,N_CYCLIC,0.27229523589247484,,,,,2.078827705931646,0.5557404326123128,2.078827705931646,0.018816592929487484
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F09_prior_starter_rate,F,player_season,0.14264490736148883,0.00020526602529585586,0.2707517720279642,0.19782526429569355,0.13685114278015412,2.5861945943772886,0.35108153078202997,0.00022886512737912672,0.0003103215716613852,-0.07604724981549651,0.018302828618968387,5.8933431690293924e-05,4.9408590261304364e-05,2.961683238312633,0.018302828618968387,N_CYCLIC,0.15921738858430934,,,,,2.961683238312633,0.2579034941763727,2.961683238312633,0.0015298119160587346
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,F10_prior_pf_pm,F,player_season,0.12982638365640242,0.0002803398580421121,1.9288582383550128,0.02276844183585892,0.02244932637365739,2.5861945943772886,0.2878535773710483,0.0002305579374903863,0.0003053959071156949,0.1630078183492702,0.6505823627287853,0.0003387651081512287,0.00012347082138266697,-0.47319074624151186,0.6505823627287853,N_CYCLIC,0.4042975642626795,,,,,-0.47319074624151186,1.0,-0.47319074624151186,0.6819614697298075
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,F10_prior_pf_pm,F,player_season,0.14264490736148883,0.00019835918993425965,1.7872622230587787,0.02276844183585892,0.02037976100776373,2.5861945943772886,0.3577371048252912,0.00022621393288315125,0.00030460795985427845,-0.0914445668531349,0.8236272878535774,0.00031294865394625973,0.00012436504357180324,-0.9213960830226451,0.8236272878535774,N_CYCLIC,0.40827903391394726,,,,,-0.9213960830226451,1.0,-0.9213960830226451,0.8215781594790084
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,M01_opp_pf_pg,M,opp_team_season,0.12982638365640242,0.008432278299011655,0.15420955638884892,1.5400220981091528,1.540005874718013,2.5861945943772886,0.0016638935108153079,0.00022836429901190627,0.0003203208734846051,25.611549789914136,,,,,0.0016638935108153079,N_ENTITY,2.07695429646216,0.0016638935108153079,0.0005134513862009041,0.0006652918144303625,11.902787229677589,11.902787229677589,0.0016638935108153079,11.902787229677589,5.722965927214576e-33
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,M01_opp_pf_pg,M,opp_team_season,0.14264490736148883,0.007650655194378943,0.15701382513825124,1.5400220981091528,1.4406968955458312,2.5861945943772886,0.0016638935108153079,0.00023040455357506212,0.0003244168765405655,22.872579009853215,,,,,0.0016638935108153079,N_ENTITY,1.9976472630360247,0.0016638935108153079,0.0004962094248657058,0.0006480704855039566,11.039610550926033,11.039610550926033,0.0016638935108153079,11.039610550926033,1.2304874961032697e-28
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE_PLUS_M02,M01_opp_pf_pg,M,opp_team_season,0.15109068178175544,0.00016648115784452072,0.050139499673925184,1.5400220981091528,0.6655240397614083,2.5861945943772886,0.3826955074875208,0.0002292408855361357,0.00031914984921067706,-0.19664658418868958,,,,,0.33610648918469216,N_ENTITY,0.8633863008027048,0.33610648918469216,0.00018625913411585393,0.0002755496077117475,-0.07177646317690625,-0.07177646317690625,1.0,-0.07177646317690625,0.5286101370758847
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,M02_opp_allowed_fta_pg,M,opp_team_season,0.12982638365640242,0.008854629907231997,0.10884993299331734,2.2358433243173104,2.2357242658670464,2.5861945943772886,0.0016638935108153079,0.00023017137449595358,0.0003169371407359803,27.2118897542542,,,,,0.0016638935108153079,N_ENTITY,2.3279837168073367,0.0016638935108153079,0.0005531681744010025,0.0007378245028848375,11.251268696516465,11.251268696516465,0.0016638935108153079,11.251268696516465,1.1414227306265425e-29
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,M02_opp_allowed_fta_pg,M,opp_team_season,0.14264490736148883,0.008445774420266929,0.1093666023011908,2.2358433243173104,2.1731825961426647,2.5861945943772886,0.0016638935108153079,0.0002285396685164442,0.00032061036336327516,25.629972361310582,,,,,0.0016638935108153079,N_ENTITY,2.2209710095749005,0.0016638935108153079,0.0005308468658031039,0.0007120663223991088,11.115435887764898,11.115435887764898,0.0016638935108153079,11.115435887764898,5.276699825868109e-29
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_SINGLE,M03_opp_allowed_ftm_pg,M,opp_team_season,0.12982638365640242,0.00915542087348352,0.129399932746119,1.9123589659166982,1.9123452690692497,2.5861945943772886,0.0016638935108153079,0.00022393033898548108,0.0003101063179259248,28.80138203643922,,,,,0.0016638935108153079,N_ENTITY,2.2981388319703755,0.0016638935108153079,0.0005360343722730834,0.0007126673712649187,12.0945434697141,12.0945434697141,0.0016638935108153079,12.0945434697141,5.64339723029184e-34
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE,M03_opp_allowed_ftm_pg,M,opp_team_season,0.14264490736148883,0.008757105323460605,0.1305078830011502,1.9123589659166982,1.8544056474250838,2.5861945943772886,0.0016638935108153079,0.0002224525819894703,0.0003171074480199657,26.91407216942371,,,,,0.0016638935108153079,N_ENTITY,2.1748686900873153,0.0016638935108153079,0.0005156681859955453,0.0006896670600921143,11.949877867683437,11.949877867683437,0.0016638935108153079,11.949877867683437,3.251036213905894e-33
DECISION,MAIN,3692,24686.893553629467,y_fta_given,B,B_COMPLETE_PLUS_M02,M03_opp_allowed_ftm_pg,M,opp_team_season,0.15109068178175544,0.0003115950711469911,0.12688363153582147,1.9123589659166982,0.35979149186149506,2.5861945943772886,0.2529118136439268,0.00022166356689563502,0.00031352832533054406,0.286836936205186,,,,,0.2129783693843594,N_ENTITY,0.9633687959400191,0.2129783693843594,0.00020353297255190452,0.00030204340526677684,0.3577700976442171,0.3577700976442171,0.9983361064891847,0.3577700976442171,0.36025768592095997
