stratum,response,signal,signal_column,n,is_oracle,r2_base,dR2_over_B_COMPLETE,beta,sd_signal,sd_signal_resid_of_base,sd_response,move_per_1sd_natural_units,move_per_1sd_as_frac_of_sd_y,move_per_1sd_resid_natural_units,CEILING_dR2_raw,CEILING_dR2_base_residualised,ratio_to_D089_alive,ratio_to_D079_dead,ratio_to_D084_dead,verdict_vs_benchmarks
POOLED,y_ftm,G01_noise,G01_noise,13402,False,0.29170513389271535,4.650028581475194e-05,0.014448416011804547,0.9985662719286745,0.9983111034142266,2.1152335586986744,0.014427700912182234,0.006820854771734232,0.014424014131332376,4.652405981708965e-05,4.650028581475192e-05,0.022605875456855575,0.04126023586047198,0.3604673318973017,BELOW BOTH DEAD BENCHMARKS
POOLED,y_ftm,G02_placebo_noop,G02_placebo_noop__y_ftm,13402,False,0.29170513389271535,0.0,0.0,3.4224626775838556,1.7439834163551235e-12,2.1152335586986744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
POOLED,y_ftm,G03_placebo_perturbed,G03_placebo_perturbed__y_ftm,13402,False,0.29170513389271535,3.980733346620408e-06,0.004199685107043257,1.3673173630915325,1.004900687494654,2.1152335586986744,0.005742302366377167,0.0027147367924277464,0.004220266451328829,7.369795852160889e-06,3.980733346620409e-06,0.0019352130999613073,0.003532150263194684,0.030858398035817126,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,F01_prior_ftr,F01_prior_ftr,5111,False,0.3162374312016146,0.0001027585065783896,0.8286797096192684,0.10030492846246324,0.09276905518516779,7.583696544741256,0.08312065899165552,0.01096044105948486,0.07687583371249873,0.00012013126821844159,0.00010275850657838962,0.049955520942338176,0.09117879909351342,0.7965775703751135,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,F02_prior_fd_pm,F02_prior_fd_pm,5111,False,0.3162374312016146,0.0012884557838070642,11.347763772268028,0.03718755809825841,0.023988628565344176,7.583696544741256,0.42199562456652934,0.05564510948940233,0.2722172901802066,0.003096378210087573,0.0012884557838070646,0.6263761710292002,1.1432615650461975,9.98802933183771,between the dead benchmarks and the live one
DECISION,y_pts,F03_prior_ft_pct,F03_prior_ft_pct,5111,False,0.3162374312016146,0.000481010673159232,1.8504289575125623,0.09620079822408081,0.08988472357211719,7.583696544741256,0.17801274276966222,0.02347308357071607,0.16632529533585763,0.0005509856523178207,0.00048101067315923216,0.23384087173516394,0.4268062760951483,3.7287649082111023,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,F04_prior_paint_share,F04_prior_paint_share,5111,False,0.3162374312016146,1.0483579860831873e-05,-0.13888629413810544,0.17867659185776885,0.1767975981811616,7.583696544741256,0.0248157296923523,0.003272247187891531,0.024554763223899385,1.0707601658664033e-05,1.0483579860831863e-05,0.005096538580861383,0.009302200408901387,0.08126806093668111,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,F05_prior_fga_pm,F05_prior_fga_pm,5111,False,0.3162374312016146,8.486459377875152e-05,3.155113476962989,0.09054407062556696,0.022142631441926824,7.583696544741256,0.28567681748981505,0.0376698640042383,0.06986251487784775,0.0014190186540978084,8.486459377875156e-05,0.04125648700960212,0.07530132544698452,0.6578650680523377,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,F06_prior_fg3a_share,F06_prior_fg3a_share,5111,False,0.3162374312016146,2.8832111437544117e-05,0.22091330092746997,0.18701197084310686,0.18433054437454233,7.583696544741256,0.041313431791902507,0.005447664150083955,0.04072106901953763,2.9677044692109945e-05,2.8832111437544123e-05,0.014016583100410368,0.025583062500039153,0.22350473982592345,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,F07_prior_hurdle_rate,F07_prior_hurdle_rate,5111,False,0.3162374312016146,0.00019736849680954553,0.8126402221769895,0.20921064551962648,0.13110569263848984,7.583696544741256,0.17001298545686067,0.022418221042184546,0.10654175919441049,0.000502576634696246,0.00019736849680954553,0.09594968245481067,0.17512732636161982,1.5299883473608182,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,F08_prior_fta_given,F08_prior_fta_given,5111,False,0.3162374312016146,0.00018655813844690373,0.13746384673031933,1.2680957292548805,0.753528275803591,7.583696544741256,0.1743173169656654,0.022985798012519612,0.10358289541202663,0.0005283469102723505,0.0001865581384469037,0.09069428218128524,0.1655351716476519,1.4461871197434397,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,F09_prior_starter_rate,F09_prior_starter_rate,5111,False,0.3162374312016146,4.594631781836763e-05,0.3559427357435475,0.21742504544182645,0.14441961032949135,7.583696544741256,0.07739086549372884,0.010204900082321172,0.05140511119569625,0.00010413998569015866,4.594631781836764e-05,0.02233656675662015,0.04076869371638655,0.35617300634393523,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,F10_prior_pf_pm,F10_prior_pf_pm,5111,False,0.3162374312016146,3.338613499324721e-06,-0.6617833313676429,0.023175742406118336,0.020938626741059372,7.583696544741256,0.015337320016439344,0.00202240687321207,0.013856834158961884,4.090129560815421e-06,3.3386134993247207e-06,0.0016230498295210117,0.0029623899727814736,0.02588072480096683,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,M01_opp_pf_pg,M01_opp_pf_pg,5111,False,0.3162374312016146,0.0019898693865886058,0.23424624189611118,1.5347856170874405,1.4441775848064728,7.583696544741256,0.3595177629189369,0.04740666517942841,0.33829317187151864,0.00224739190343443,0.0019898693865886058,0.9673647965914467,1.7656338833971659,15.425344082082216,between the dead benchmarks and the live one
DECISION,y_pts,M02_opp_allowed_fta_pg,M02_opp_allowed_fta_pg,5111,False,0.3162374312016146,0.002396217751546547,0.16937200364120708,2.244772104666457,2.191807769811432,7.583696544741256,0.3802015490852472,0.05013406678948532,0.3712308735693279,0.002513424652852575,0.002396217751546548,1.1649089701247197,2.126191438816813,18.575331407337583,ABOVE the largest measured (0.002057)
DECISION,y_pts,M03_opp_allowed_ftm_pg,M03_opp_allowed_ftm_pg,5111,False,0.3162374312016146,0.0029506420684771006,0.22027009185899413,1.9194392109864393,1.8701811651961693,7.583696544741256,0.4227950513217382,0.055750523353273664,0.41194497705072086,0.003108120854163912,0.0029506420684771006,1.4344395082533306,2.618138481346141,22.87319432927985,ABOVE the largest measured (0.002057)
DECISION,y_pts,M04_opp_allowed_ft_rate,M04_opp_allowed_ft_rate,5111,False,0.3162374312016146,0.001565767484883272,8.705164898326764,0.035296135288916224,0.03447208719751594,7.583696544741256,0.3072586779636661,0.040515687323582024,0.3000852034438752,0.001641520919302265,0.001565767484883273,0.7611898322232733,1.3893234116089381,12.137732440955606,between the dead benchmarks and the live one
DECISION,y_pts,M05_opp_allowed_hurdle_rate,M05_opp_allowed_hurdle_rate,5111,False,0.3162374312016146,0.0009174351644517003,7.434103046291057,0.03205492850167187,0.030898689571595472,7.583696544741256,0.23829964162292083,0.03142262354737339,0.2297040422705996,0.0009873812705999449,0.0009174351644517006,0.4460063998306761,0.8140507226723165,7.111900499625587,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,M06_opp_pace,M06_opp_pace,5111,False,0.3162374312016146,0.0003587292795208897,0.03823092842752882,3.771524709402988,3.7570719707561944,7.583696544741256,0.14418889122784206,0.019013009075083128,0.14363634961105473,0.0003614945140891934,0.0003587292795208897,0.1743943993781671,0.3183045958481719,2.7808471280689124,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,X01_fd_x_oppfoul,X01_fd_x_oppfoul,5111,False,0.3162374312016146,0.0008114273497042055,3.715293351303437,0.060242012200947985,0.0581450378110687,7.583696544741256,0.22381674739932259,0.029512882811024824,0.2160258723907505,0.0008710102518172846,0.0008114273497042058,0.3944712443870714,0.7199887752477425,6.290134493831053,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,X02_ftr_x_oppftrate,X02_ftr_x_oppftrate,5111,False,0.3162374312016146,8.931907675111777e-06,6.276727226203848,0.0036196259795292407,0.003610936106576036,7.583696544741256,0.022719404934385956,0.002995821997933213,0.022664860972228324,8.97494944330055e-06,8.931907675111779e-06,0.004342201106033923,0.007925383917579219,0.06923959438071146,BELOW BOTH DEAD BENCHMARKS
DECISION,y_pts,FT_HONEST_COMPOSED,FT_HONEST_COMPOSED,5111,False,0.3162374312016146,0.0005684522213425049,0.277276510427936,1.34175017850922,0.6521009771342905,7.583696544741256,0.3720358073630967,0.04905731725527396,0.18081228338644334,0.0024066203762846,0.0005684522213425051,0.2763501319117672,0.5043941626819034,4.406606366996164,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,FT_HONEST_SIMPLE,FT_HONEST_SIMPLE,5111,False,0.3162374312016146,0.0005684522213425043,0.27727651042793583,1.34175017850922,0.6521009771342905,7.583696544741256,0.3720358073630965,0.04905731725527393,0.18081228338644323,0.002406620376284597,0.0005684522213425042,0.27635013191176677,0.5043941626819026,4.406606366996157,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,FT_ORACLE_REALISED,FT_ORACLE_REALISED,5111,True,0.3162374312016146,0.15641271639737242,1.3582592926690418,2.4561385812898857,2.2081790792820697,7.583696544741256,3.3360730521199438,0.4399006516727345,2.99927975431224,0.1935125833420965,0.15641271639737248,76.03923986260209,138.78679360902615,1212.5016774990115,ABOVE the largest measured (0.002057)
DECISION,y_pts,G01_noise,G01_noise,5111,False,0.3162374312016146,0.0004945822899873178,0.16880494332147497,1.0003967819812156,0.9991140513173585,7.583696544741256,0.16887192208132507,0.02226775835307196,0.16865539080431594,0.000495853062070806,0.000494582289987318,0.24043864364964418,0.43884852705174626,3.833971240211768,below the dead shot-mix benchmark (0.001127)
DECISION,y_pts,G02_placebo_noop,G02_placebo_noop__y_pts,5111,False,0.3162374312016146,0.0,0.0,11.951357910127077,3.053670656469121e-11,7.583696544741256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
