game_id,season,game_date,team_id,opp_team_id,player_id,player_name,pos_group,minutes,possessions,unit,s,y,allow_loo,allow_naive,allow_pre,def_pre,own_loo,own_pre,prior_units_pos,is_analysis,target
1022200193,2022,2022-08-06,1611661325,1611661321,1628927,Victoria Vivians,F,41.1,82.0,0.82,12.0,14.634146341463415,20.414414414414413,20.1645399597045,20.552795270492737,20.859591788748062,17.828200972447323,17.511881424765683,48.71000000000001,True,pts
1022200193,2022,2022-08-06,1611661325,1611661321,1631019,NaLyssa Smith,F,23.933333333333334,47.0,0.47,11.0,23.404255319148938,20.35030697002528,20.1645399597045,20.4868563907103,20.83040273210908,21.64021164021164,21.477011572913856,48.59,True,pts
1022200193,2022,2022-08-06,1611661325,1611661321,1631031,Queen Egbo,C,14.883333333333333,27.0,0.27,6.0,22.22222222222222,21.992954202315047,22.227488151658765,22.5193412263391,20.750873112500354,15.815602836879433,17.345972886799455,18.09,True,pts
1022200193,2022,2022-08-06,1611661325,1611661321,1631083,Emily Engstler,F,19.933333333333334,41.0,0.41,3.0,7.317073170731708,20.493121314990173,20.1645399597045,20.632902066780453,20.89444511426753,13.623725671918445,14.901990193295171,49.18000000000001,True,pts
1022200193,2022,2022-08-06,1611661325,1611661321,1631086,Lexie Hull,F,35.06666666666667,71.0,0.71,17.0,23.943661971830988,20.344093650230576,20.1645399597045,20.47793797358793,20.823528537306853,16.845878136200717,,49.59,True,pts
1022200193,2022,2022-08-06,1611661325,1611661321,1631089,Destanni Henderson,G,27.433333333333334,55.0,0.55,16.0,29.09090909090909,21.431305013394567,21.441843180973617,20.4024628975385,20.847014995906637,14.934497816593888,17.54404778593092,46.75000000000001,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,203827,Natasha Howard,F,19.366666666666667,34.0,0.34,6.0,17.64705882352941,19.650135869565215,19.751090997252305,19.46823132614733,21.037173076914907,25.511197663096397,26.48602463232332,54.629999999999995,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,203828,Stefanie Dolson,C,28.116666666666667,56.0,0.56,3.0,5.357142857142857,23.04170905391658,22.789598108747047,22.471151828528463,21.1004476150459,17.9262960649594,18.411369009024746,17.650000000000002,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,204296,Rebecca Allen,F,23.083333333333332,43.0,0.43,5.0,11.627906976744185,19.808467741935484,19.751090997252305,19.626524539209644,21.10488852377176,16.633858267716537,17.21965885549786,55.269999999999996,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,204335,Betnijah Laney-Hamilton,F,20.7,43.0,0.43,7.0,16.27906976744186,19.916736053288925,19.751090997252305,19.735043322009297,21.1508195537299,19.665271966527197,,55.8,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,1628244,Sami Whitcomb,G,19.55,41.0,0.41,3.0,7.317073170731708,21.856753600622813,21.82465342825028,22.026930414355927,21.147595292348434,15.155615696887686,16.283740824229813,46.52,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,1629477,Sabrina Ionescu,G,33.53333333333333,64.0,0.64,20.0,31.25,21.805993690851736,21.82465342825028,21.978518579386897,21.123301240072404,26.849800620292424,25.198395559710374,45.86,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,1629546,Marine Johannès,F,15.216666666666667,32.0,0.32,6.0,18.75,20.128118678354685,19.751090997252305,19.941578724457553,21.25760565157054,20.869565217391305,19.325896739910583,55.07,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,1630101,Crystal Dangerfield,G,13.716666666666667,26.0,0.26,4.0,15.384615384615383,21.868282196599573,21.82465342825028,22.039124048871905,21.151103885008098,12.544547398431932,13.654437205403225,46.31,True,pts
1022200194,2022,2022-08-06,1611661313,1611661317,1630139,Jocelyn Willoughby,F,5.4,11.0,0.11,0.0,0.0,19.949958298582153,19.751090997252305,19.76755574922842,21.16754089103224,8.938547486033519,,55.699999999999996,False,pts
1022200194,2022,2022-08-06,1611661313,1611661317,1630446,Michaela Onyenwere,F,9.433333333333334,19.0,0.19,2.0,10.526315789473685,20.070718976258632,19.751090997252305,19.885111971702113,21.229907466899608,16.38830897703549,16.81097314579909,55.14,False,pts
1022200194,2022,2022-08-06,1611661317,1611661313,203035,Shey Peddy,F,35.15,68.0,0.68,20.0,29.41176470588235,20.550964187327825,20.71794871794872,20.735556597074968,20.720915638582397,16.861081654294804,16.678077514862935,48.959999999999994,True,pts
1022200194,2022,2022-08-06,1611661317,1611661313,1628890,Diamond DeShields,F,33.75,66.0,0.66,25.0,37.878787878787875,20.620602561789646,20.71794871794872,20.8025233705527,20.75224571470581,25.051055139550716,23.748998278798496,49.94,True,pts
1022200194,2022,2022-08-06,1611661317,1611661313,1629482,Sophie Cunningham,F,33.93333333333333,65.0,0.65,18.0,27.69230769230769,20.238970588235293,20.71794871794872,20.420898422893067,20.57575087546353,21.08585858585859,19.963369963369964,48.91,True,pts
1022200194,2022,2022-08-06,1611661317,1611661313,1629484,Megan Gustafson,C,9.95,22.0,0.22,3.0,13.636363636363637,19.070512820512818,18.89763779527559,19.521498973523357,20.723506113471586,18.71165644171779,8.792270531400964,15.54,False,pts
1022200194,2022,2022-08-06,1611661317,1611661313,1629488,Brianna Turner,F,35.65,71.0,0.71,4.0,5.633802816901409,20.663733039970666,20.71794871794872,20.849040406626553,20.773352541082634,6.518847006651884,7.708670378630521,49.05,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,201886,DeWanna Bonner,F,31.333333333333332,65.0,0.65,18.0,27.69230769230769,19.930390181351896,20.16879090595935,19.776989696994608,19.758571322464096,21.98142414860681,22.648120288848933,50.36,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,203824,Odyssey Sims,G,18.2,41.0,0.41,13.0,31.707317073170735,18.064767850175578,18.058179070646016,18.005835497608473,19.816920604092584,13.409961685823756,,46.42,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,203826,Alyssa Thomas,F,34.11666666666667,71.0,0.71,16.0,22.535211267605636,19.849430774880645,20.16879090595935,19.696797929125864,19.72255258127837,20.283882783882785,19.748778686683348,50.23,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,1627673,Jonquel Jones,C,32.45,65.0,0.65,17.0,26.153846153846153,24.21984163949697,24.099836333878887,23.684908127598774,19.794514105561507,27.41745283018868,27.9191185338994,19.400000000000002,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,1627675,Courtney Williams,G,30.833333333333332,64.0,0.64,12.0,18.75,18.113742157458006,18.058179070646016,18.052452315655188,19.862790828671837,19.74179666487359,21.017307807813484,44.57,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,1628280,Brionna Jones,C,14.683333333333334,34.0,0.34,10.0,29.41176470588235,23.37602927721866,24.099836333878887,22.949243981985077,19.659327652608976,26.850828729281766,25.989599094855386,19.790000000000003,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,1629567,Natisha Hiedeman,G,17.533333333333335,34.0,0.34,0.0,0.0,18.36569579288026,18.058179070646016,18.30363026788362,19.963269696838218,18.390162101732813,18.36593619743304,44.6,True,pts
1022200195,2022,2022-08-07,1611661323,1611661329,1630096,DiJonai Carrington,G,13.216666666666667,29.0,0.29,5.0,17.24137931034483,18.18721551553533,18.058179070646016,18.127047963839566,19.87687204171092,19.043824701195216,18.612661266126615,45.690000000000005,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,201496,Candace Parker,F,33.35,68.0,0.68,18.0,26.470588235294116,18.762123082348793,19.19292979823245,19.065092001851056,19.386215867893217,22.954545454545453,23.44308162607542,52.06,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,201516,Allie Quigley,G,30.166666666666668,64.0,0.64,15.0,23.4375,20.20506634499397,20.221139430284857,20.220285218803806,19.540562559349418,20.92498589960519,22.486837811857875,44.3,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,202664,Courtney Vandersloot,G,29.6,58.0,0.58,20.0,34.48275862068966,20.22946859903382,20.221139430284857,20.244924071629317,19.55023211607982,21.203097081596184,19.88603597593133,44.24,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,203416,Emma Meesseman,F,29.916666666666668,60.0,0.6,15.0,25.0,19.019607843137255,19.19292979823245,19.324254200631025,19.508589715845467,21.667524446731857,21.234884161958977,51.45,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,203822,Rebekah Gardner,G,16.816666666666666,38.0,0.38,2.0,5.2631578947368425,20.003976933784053,20.221139430284857,20.017252984694636,19.460574791356294,19.10958904109589,19.86059611893675,44.85,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,1627674,Kahleah Copper,F,33.016666666666666,66.0,0.66,11.0,16.666666666666664,18.86019590382903,19.19292979823245,19.16556017036498,19.434535017117806,27.2883295194508,25.738211652121503,51.5,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,1627700,Julie Allemand,G,10.4,25.0,0.25,4.0,16.0,20.15609756097561,20.221139430284857,20.170440096182396,19.52829868160461,8.98876404494382,,45.81,True,pts
1022200195,2022,2022-08-07,1611661329,1611661323,1628922,Azurá Stevens,C,16.733333333333334,38.0,0.38,9.0,23.684210526315788,17.96996374935267,18.060836501901143,19.11632667474911,19.54707667850717,23.583061889250814,22.10424799505339,17.279999999999998,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,203014,Nneka Ogwumike,F,32.0,61.0,0.61,15.0,24.59016393442623,19.543329737504493,19.757575757575758,19.14213901638256,19.2718030554867,28.361742424242422,27.511268219984736,50.89000000000001,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,1628279,Brittney Sykes,G,31.5,63.0,0.63,21.0,33.333333333333336,19.00317341795781,19.15085817524842,19.52183282369591,19.329704872022663,20.892274211099018,18.62700204813444,51.339999999999996,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,1628882,Lexie Brown,G,25.883333333333333,50.0,0.5,10.0,20.0,19.146110056925995,19.15085817524842,19.665766383396928,19.412053616734536,14.048442906574396,16.119586466649896,50.47,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,1628886,Jordin Canada,G,34.63333333333333,65.0,0.65,11.0,16.923076923076923,18.92965204236006,19.15085817524842,19.45840182007237,19.32053224042263,16.725768321513,16.437431695365106,50.65,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,1629478,Katie Lou Samuelson,F,33.666666666666664,65.0,0.65,15.0,23.076923076923077,19.63960684382963,19.757575757575758,19.23300397800437,19.312635130976467,15.74468085106383,16.26747560010551,50.21000000000001,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,1630444,Jasmine Walker,F,14.933333333333334,29.0,0.29,3.0,10.344827586206897,19.778650481970725,19.757575757575758,19.379181908431715,19.377205742067233,9.05511811023622,15.40296481016115,51.290000000000006,True,pts
1022200196,2022,2022-08-07,1611661320,1611661322,1631135,Olivia Nelson-Ododa,C,23.25,44.0,0.44,4.0,9.090909090909092,19.017094017094017,18.789144050104383,19.59572894390329,19.34958539812067,13.930348258706466,,18.47,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,202252,Alysha Clark,F,28.233333333333334,55.0,0.55,0.0,0.0,21.4010636346965,21.13240418118467,21.07714703650544,21.78786295051798,15.954415954415955,17.13156091405795,51.31,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,203399,Elena Delle Donne,F,28.25,55.0,0.55,8.0,14.545454545454545,21.024895511539164,21.13240418118467,20.71561608212676,21.617258463906897,31.797583081571002,34.57232377044998,51.81,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,204322,Elizabeth Williams,C,2.8,5.0,0.05,2.0,40.0,21.634121274409043,21.476833976833976,19.432868224950504,21.801925983446488,18.006795016987546,15.58880308880309,17.020000000000003,False,pts
1022200196,2022,2022-08-07,1611661322,1611661320,204333,Natasha Cloud,G,34.93333333333333,69.0,0.69,8.0,11.594202898550726,23.432979749276758,23.35405998536942,23.44235732003541,21.695426960995214,17.606330365974284,16.734286479122446,46.61,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,1628278,Shatori Walker-Kimbrough,F,15.516666666666667,30.0,0.3,2.0,6.666666666666667,21.22650118634788,21.13240418118467,20.909566017776584,21.70879198293936,17.04707560627675,16.92386285229022,51.57,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,1628878,Ariel Atkins,G,35.05,67.0,0.67,20.0,29.850746268656714,23.376872839031886,23.35405998536942,23.385952552817976,21.67445346742166,24.45730824891462,24.955012002038885,46.82,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,1628899,Myisha Hines-Allen,F,20.433333333333334,42.0,0.42,20.0,47.61904761904762,21.1717466691002,21.13240418118467,20.8565343755634,21.684248090277983,22.274881516587676,23.299826745986913,51.57,True,pts
1022200196,2022,2022-08-07,1611661322,1611661320,1630957,Rui Machida,G,6.266666666666667,11.0,0.11,0.0,0.0,23.570484997169277,23.35405998536942,23.58028552202896,21.770892867057636,6.741573033707866,12.366454502200943,47.75,False,pts
1022200196,2022,2022-08-07,1611661322,1611661320,1631022,Shakira Austin,C,28.516666666666666,54.0,0.54,16.0,29.629629629629626,21.662337662337663,21.476833976833976,19.436577639312706,21.806661569303078,20.172910662824208,20.50649017862202,16.810000000000002,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,203029,Riquna Williams,G,16.316666666666666,33.0,0.33,8.0,24.242424242424242,18.929882171141585,19.113573407202217,18.776276299981213,19.619447695081067,17.5531914893617,18.112831245962976,46.760000000000005,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,203833,Chelsea Gray,G,31.85,60.0,0.6,15.0,25.0,18.58214849921011,19.113573407202217,18.73744233294795,19.60861615938452,22.447013487475918,21.000353289670354,45.96000000000001,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,204324,Dearica Hamby,F,17.283333333333335,35.0,0.35,6.0,17.142857142857142,19.491833030852995,19.276899009212585,19.310576846395737,19.701219290551908,16.08352144469526,17.02798542037164,50.04,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,204329,Kiah Stokes,C,27.983333333333334,52.0,0.52,0.0,0.0,23.903966597077247,23.51274787535411,23.348396259860767,19.61830170586274,7.526881720430107,5.647387946238521,17.91,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,1628276,Kelsey Plum,G,32.333333333333336,62.0,0.62,16.0,25.806451612903228,18.660572337042925,19.113573407202217,18.604184319002123,19.554437320638186,29.664660361135,27.791620964514713,45.68000000000001,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,1628932,A'ja Wilson,C,34.25,65.0,0.65,29.0,44.61538461538461,23.438280859570217,23.51274787535411,23.232875738356128,19.51972085579135,31.045601105481342,30.666935548923128,18.11,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,1629498,Jackie Young,F,37.93333333333333,72.0,0.72,15.0,20.833333333333336,19.403534609720175,19.276899009212585,19.05277442789244,19.58412296222768,23.175021987686893,22.360235737087663,49.839999999999996,True,pts
1022200197,2022,2022-08-07,1611661319,1611661328,1631006,Kierstan Bell,F,2.066666666666667,4.0,0.04,0.0,0.0,19.297623270663355,19.276899009212585,19.106709539134517,19.602480829629723,13.829787234042554,,51.36,False,pts
1022200197,2022,2022-08-07,1611661328,1611661319,100720,Sue Bird,G,31.7,60.0,0.6,9.0,15.0,22.246858832224685,21.6089152011144,21.84431909834822,20.421998178745387,14.303253529772867,15.398007690677325,49.47,True,pts
1022200197,2022,2022-08-07,1611661328,1611661319,201896,Briann January,G,8.3,16.0,0.16,0.0,0.0,22.092811646951777,21.6089152011144,21.886100096197733,20.44501764265691,11.092715231788079,10.652752285693003,49.96,False,pts
1022200197,2022,2022-08-07,1611661328,1611661319,202250,Tina Charles,C,28.95,54.0,0.54,19.0,35.18518518518518,20.088544548976202,19.97257769652651,20.805947779953915,20.38063284058793,25.064867669953294,27.505043900450058,16.480000000000004,True,pts
1022200197,2022,2022-08-07,1611661328,1611661319,202259,Epiphanny Prince,G,9.65,19.0,0.19,5.0,26.31578947368421,21.787003610108307,21.6089152011144,21.579939548923182,20.31823211108732,15.782828282828286,17.400673093029983,50.230000000000004,False,pts
1022200197,2022,2022-08-07,1611661328,1611661319,203855,Stephanie Talbot,F,7.35,13.0,0.13,0.0,0.0,19.316862875145084,19.59847036328872,19.080671129189366,20.354705814080834,15.673693858845096,15.3476845506974,55.419999999999995,False,pts
1022200197,2022,2022-08-07,1611661328,1611661319,204319,Jewell Loyd,G,30.35,57.0,0.57,1.0,1.7543859649122808,21.254872842027105,21.6089152011144,21.38789886494441,20.229184518500293,26.95852534562212,26.255735860335097,49.37,True,pts
1022200197,2022,2022-08-07,1611661328,1611661319,1627668,Breanna Stewart,F,34.4,66.0,0.66,35.0,53.03030303030303,19.12881985480331,19.59847036328872,18.940372680100406,20.294124896265476,34.15578132559265,33.71337433553131,54.97,True,pts
1022200197,2022,2022-08-07,1611661328,1611661319,1628931,Gabby Williams,F,32.666666666666664,64.0,0.64,6.0,9.375,19.542341740437617,19.59847036328872,19.217553290788654,20.417556510269915,14.55160744500846,15.42185671421281,55.51,True,pts
1022200197,2022,2022-08-07,1611661328,1611661319,1629496,Ezi Magbegor,C,16.65,32.0,0.32,6.0,18.75,20.356234096692113,19.97257769652651,21.04876132953553,20.427645675209547,19.085855466337243,19.641212222206796,17.8,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,201480,Sylvia Fowles,C,25.9,48.0,0.48,8.0,16.666666666666668,18.4537505752416,18.548048678136805,19.400069913058058,20.074297522850436,26.12446087492298,26.53107261791635,20.15,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,203825,Kayla McBride,G,32.7,59.0,0.59,20.0,33.898305084745765,20.177984136196553,20.54221251819505,20.165236811429644,20.06794256881764,21.80702732849972,21.884132134880165,47.41,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,203831,Natalie Achonwa,C,12.916666666666666,27.0,0.27,5.0,18.51851851851852,18.664909969257796,18.548048678136805,19.546077064276826,20.099130370375175,16.84370257966616,17.624721749378025,21.19,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1627669,Moriah Jefferson,G,29.083333333333332,54.0,0.54,18.0,33.33333333333333,20.175104682146937,20.54221251819505,20.162599723751924,20.067482216617602,19.677419354838708,19.583401227527023,48.26,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1627671,Rachel Banham,G,23.75,46.0,0.46,12.0,26.08695652173913,20.209324452902,20.54221251819505,20.196359325831192,20.081824040129746,21.941272430668842,22.186392476212607,48.269999999999996,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1628263,Lindsay Allen,G,10.916666666666666,22.0,0.22,5.0,22.727272727272727,20.20030234315949,20.54221251819505,20.187547749571728,20.078404546409267,22.63374485596708,,48.64,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1629483,Napheesa Collier,F,20.85,43.0,0.43,6.0,13.953488372093023,20.89923582726142,20.660295395308427,20.37805978857284,20.081434587297146,16.666666666666664,,50.69,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1629491,Jessica Shepard,F,24.583333333333332,47.0,0.47,2.0,4.25531914893617,21.174345076784103,20.660295395308427,20.647327909907276,20.19710439567427,15.801354401805867,16.505294509537165,49.769999999999996,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1629524,Bridget Carleton,F,13.933333333333334,28.0,0.28,3.0,10.714285714285714,20.91479820627803,20.660295395308427,20.38887347517893,20.084958133460873,12.634186622625927,12.238441323807178,50.169999999999995,True,pts
1022200198,2022,2022-08-07,1611661324,1611661330,1631263,Nikolina Milić,F,5.366666666666666,10.0,0.1,2.0,20.0,20.881670533642694,20.660295395308427,20.358054997756923,20.072052488274345,26.0,22.35676870320267,50.449999999999996,False,pts
1022200198,2022,2022-08-07,1611661330,1611661324,201913,Kia Vaughn,C,16.85,35.0,0.35,0.0,0.0,20.269595606590112,19.271553711387735,19.417437891863663,21.156048703260907,9.001233045622689,12.532126934172569,17.81,True,pts
1022200198,2022,2022-08-07,1611661330,1611661324,204323,Cheyenne Parker-Tyus,C,32.233333333333334,63.0,0.63,12.0,19.047619047619047,19.374068554396423,19.271553711387735,18.634297612981673,21.038106214744875,22.354211663066955,23.413003886521093,17.91,True,pts
1022200198,2022,2022-08-07,1611661330,1611661324,204365,Erica Wheeler,G,28.316666666666666,54.0,0.54,7.0,12.962962962962962,22.04887218045113,21.89728958630528,22.11366725158025,21.068751671721923,15.875081327260897,17.300004257996754,48.489999999999995,True,pts
1022200198,2022,2022-08-07,1611661330,1611661324,1630462,Aari McDonald,G,28.466666666666665,54.0,0.54,16.0,29.629629629629626,22.018004501125283,21.89728958630528,22.08282151253549,21.05639618461216,21.581920903954803,18.855019714892325,48.61,True,pts
1022200198,2022,2022-08-07,1611661330,1611661324,1630471,Maya Caldwell,G,31.083333333333332,59.0,0.59,10.0,16.949152542372882,21.962874471604486,21.89728958630528,22.02669216246851,21.040756884714526,22.082018927444796,,49.699999999999996,True,pts
1022200198,2022,2022-08-07,1611661330,1611661324,1631009,Rhyne Howard,F,32.13333333333333,61.0,0.61,16.0,26.229508196721312,20.921726408193123,21.179765447225623,20.710096773256538,20.940031133673592,25.691699604743082,24.604418236402303,50.28,True,pts
1022200198,2022,2022-08-07,1611661330,1611661324,1631044,Naz Hillmon,F,28.35,53.0,0.53,10.0,18.867924528301884,21.330441070137383,21.179765447225623,21.116848169270767,21.122114608610737,9.900990099009901,15.490944053335584,50.92,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,203828,Stefanie Dolson,C,23.116666666666667,43.0,0.43,4.0,9.30232558139535,22.825540472599297,22.227488151658765,22.854449605369812,20.81038977985822,17.71995043370508,18.038010140533743,18.98,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,204296,Rebecca Allen,F,21.1,42.0,0.42,2.0,4.761904761904762,20.33187772925764,20.1645399597045,20.285812844870982,20.785864002145683,16.912487708947886,17.048766651669567,52.769999999999996,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,204335,Betnijah Laney-Hamilton,F,23.4,49.0,0.49,4.0,8.16326530612245,20.297292514599185,20.1645399597045,20.285513881466773,20.78829228814579,20.55084745762712,21.750039149613247,52.129999999999995,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,1628244,Sami Whitcomb,G,8.916666666666666,17.0,0.17,3.0,17.64705882352941,21.106597020700328,21.441843180973617,20.472217766364054,20.798681606766504,14.913448735019974,16.093945587372083,47.800000000000004,False,pts
1022200199,2022,2022-08-08,1611661313,1611661321,1629477,Sabrina Ionescu,G,32.61666666666667,63.0,0.63,32.0,50.79365079365079,21.03528499418379,21.441843180973617,20.370858136776572,20.756230729954062,26.306465899025685,25.348571086728025,47.67,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,1629546,Marine Johannès,F,29.1,56.0,0.56,19.0,33.92857142857142,20.244755244755243,20.1645399597045,20.285812844870982,20.785864002145683,20.079129574678536,19.314324702632447,52.769999999999996,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,1630101,Crystal Dangerfield,G,17.216666666666665,32.0,0.32,4.0,12.5,21.11068847470521,21.441843180973617,20.445190359482687,20.785864002145683,12.598425196850394,13.679938697840594,48.31,True,pts
1022200199,2022,2022-08-08,1611661313,1611661321,1630139,Jocelyn Willoughby,F,6.6,12.0,0.12,0.0,0.0,20.422781271837877,20.1645399597045,20.367538440950497,20.824716925474284,8.988764044943819,,52.44,False,pts
1022200199,2022,2022-08-08,1611661313,1611661321,1630446,Michaela Onyenwere,F,21.05,40.0,0.4,5.0,12.5,20.438981562774366,20.1645399597045,20.367538440950497,20.824716925474284,16.435432230522945,16.72444525466128,52.44,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,203866,Kayla Thornton,F,36.28333333333333,68.0,0.68,9.0,13.235294117647058,21.003750669762457,20.71794871794872,21.00246484309215,20.83580011505781,13.844621513944222,13.524285520464625,52.37,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,204330,Isabelle Harrison,C,11.816666666666666,21.0,0.21,2.0,9.523809523809524,18.561230093355295,18.89763779527559,19.36031152548003,20.729066947434873,23.384615384615383,22.91229036309982,15.87,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,1628277,Allisha Gray,F,37.8,71.0,0.71,18.0,25.35211267605634,20.849766941556112,20.71794871794872,20.95831427658284,20.814703626372278,20.289156626506024,20.428359981174243,52.3,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,1629479,Teaira McCowan,C,28.183333333333334,53.0,0.53,16.0,30.188679245283016,18.135011441647592,18.89763779527559,19.18845453182016,20.75690240487035,29.322033898305083,26.453144115488133,15.639999999999999,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,1629497,Marina Mabrey,G,37.016666666666666,69.0,0.69,31.0,44.92753623188406,21.239797901282554,21.594746716697937,21.22243017330826,20.753624012836166,23.583877995642702,23.914020055452088,47.3,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,1630112,Tyasha Harris,G,11.866666666666667,23.0,0.23,5.0,21.73913043478261,21.432709017184788,21.594746716697937,21.22243017330826,20.78352323707764,15.648148148148149,14.020830914768279,47.3,True,pts
1022200199,2022,2022-08-08,1611661321,1611661313,1631007,Veronica Burton,G,14.65,26.0,0.26,3.0,11.538461538461538,21.2144652871785,21.594746716697937,21.22243017330826,20.78352323707764,13.488372093023253,,47.3,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,100720,Sue Bird,G,28.983333333333334,63.0,0.63,10.0,15.873015873015873,18.111177525403466,18.058179070646016,18.089318427494362,19.953230185245022,14.268142681426813,15.386197373446546,47.03,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,201896,Briann January,G,11.016666666666667,21.0,0.21,2.0,9.523809523809524,18.088669950738915,18.058179070646016,18.067831104440607,19.936351476465326,10.972568578553616,10.548632532137058,47.59,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,202250,Tina Charles,C,29.216666666666665,60.0,0.6,14.0,23.333333333333336,23.503127792672025,24.099836333878887,23.2758245770294,19.797181359447414,25.403435710567415,27.685125372172035,21.249999999999996,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,202259,Epiphanny Prince,G,9.35,18.0,0.18,2.0,11.11111111111111,18.04245283018868,18.058179070646016,18.023278410139067,19.91624811242607,16.14123581336696,17.535321114677387,47.72,False,pts
1022200200,2022,2022-08-09,1611661328,1611661329,203855,Stephanie Talbot,F,9.366666666666667,19.0,0.19,6.0,31.57894736842105,19.906826733560294,20.16879090595935,20.11737277820627,19.947152127615997,15.207373271889399,15.217788783015713,53.15,False,pts
1022200200,2022,2022-08-09,1611661328,1611661329,204319,Jewell Loyd,G,30.65,66.0,0.66,18.0,27.27272727272727,17.998401917698764,18.058179070646016,17.98048627712007,19.91102815498805,26.284127718648776,25.703729163086443,46.9,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,1627668,Breanna Stewart,F,34.55,73.0,0.73,25.0,34.24657534246575,19.56246610016272,20.16879090595935,19.788815733784816,19.798647413783716,34.75728155339806,34.24019966357054,52.65,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,1628931,Gabby Williams,F,30.633333333333333,65.0,0.65,21.0,32.30769230769231,19.938870909744697,20.16879090595935,20.148813441212813,19.961089361161484,13.713318284424377,15.240596329739407,52.96,True,pts
1022200200,2022,2022-08-09,1611661328,1611661329,1629496,Ezi Magbegor,C,16.233333333333334,34.0,0.34,13.0,38.23529411764706,23.994638069705093,24.099836333878887,23.694872196077018,19.882998179544153,18.67656153370439,19.627307399627263,21.249999999999996,True,pts
1022200200,2022,2022-08-09,1611661329,1611661328,201496,Candace Parker,F,27.833333333333332,59.0,0.59,14.0,23.728813559322035,19.192660550458715,19.276899009212585,19.096031690950426,19.716927027939274,23.063877897117013,23.53825982738234,51.39,True,pts
