event_key,top1_share,n_gainers,event_key_parts,player_id,team_id,season,game_id,is_starter_type,pos_simple,co_absent_count
1641649_1611661324_2024_1022400085,0.3526945548175446,6.0,"['1641649', '1611661324', '2024', '1022400085']",1641649,1611661324,2024,1022400085,False,F,2
1641649_1611661324_2024_1022400093,0.2763720707626839,8.0,"['1641649', '1611661324', '2024', '1022400093']",1641649,1611661324,2024,1022400093,False,F,1
1641649_1611661324_2024_1022400142,0.5693117516234442,5.0,"['1641649', '1611661324', '2024', '1022400142']",1641649,1611661324,2024,1022400142,False,F,3
1641649_1611661324_2024_1022400191,0.46985962689779615,4.0,"['1641649', '1611661324', '2024', '1022400191']",1641649,1611661324,2024,1022400191,False,F,2
1641649_1611661324_2024_1022400204,0.4384288491765651,5.0,"['1641649', '1611661324', '2024', '1022400204']",1641649,1611661324,2024,1022400204,False,F,2
1641649_1611661324_2024_1022400207,0.7725823330486749,4.0,"['1641649', '1611661324', '2024', '1022400207']",1641649,1611661324,2024,1022400207,False,F,2
1641649_1611661324_2024_1022400212,0.8323331761449182,6.0,"['1641649', '1611661324', '2024', '1022400212']",1641649,1611661324,2024,1022400212,False,F,1
1641649_1611661324_2024_1022400230,0.9501324070458503,2.0,"['1641649', '1611661324', '2024', '1022400230']",1641649,1611661324,2024,1022400230,False,F,2
1641651_1611661328_2023_1022300077,0.6529047794901726,6.0,"['1641651', '1611661328', '2023', '1022300077']",1641651,1611661328,2023,1022300077,False,F,1
1641651_1611661328_2023_1022300083,0.38711226216773287,6.0,"['1641651', '1611661328', '2023', '1022300083']",1641651,1611661328,2023,1022300083,False,F,1
1641651_1611661328_2023_1022300089,1.0,1.0,"['1641651', '1611661328', '2023', '1022300089']",1641651,1611661328,2023,1022300089,False,F,1
1641651_1611661328_2023_1022300136,0.5987847190096922,2.0,"['1641651', '1611661328', '2023', '1022300136']",1641651,1611661328,2023,1022300136,False,F,1
1641656_1611661330_2023_1022300006,0.5598041202485988,5.0,"['1641656', '1611661330', '2023', '1022300006']",1641656,1611661330,2023,1022300006,False,F,1
1641656_1611661330_2023_1022300011,0.6363087120570294,2.0,"['1641656', '1611661330', '2023', '1022300011']",1641656,1611661330,2023,1022300011,False,F,1
1641656_1611661330_2023_1022300018,0.3777937171988704,5.0,"['1641656', '1611661330', '2023', '1022300018']",1641656,1611661330,2023,1022300018,False,F,1
1641656_1611661330_2023_1022300027,0.41241443145960793,4.0,"['1641656', '1611661330', '2023', '1022300027']",1641656,1611661330,2023,1022300027,False,F,1
1641656_1611661330_2023_1022300053,0.46261995947210677,5.0,"['1641656', '1611661330', '2023', '1022300053']",1641656,1611661330,2023,1022300053,False,F,1
1641656_1611661330_2023_1022300064,0.5816648841352985,3.0,"['1641656', '1611661330', '2023', '1022300064']",1641656,1611661330,2023,1022300064,False,F,1
1641656_1611661330_2023_1022300104,0.4485395784466486,5.0,"['1641656', '1611661330', '2023', '1022300104']",1641656,1611661330,2023,1022300104,False,F,1
1641656_1611661330_2023_1022300112,0.5184263959084875,3.0,"['1641656', '1611661330', '2023', '1022300112']",1641656,1611661330,2023,1022300112,False,F,1
1641656_1611661330_2023_1022300120,0.3191628783747348,5.0,"['1641656', '1611661330', '2023', '1022300120']",1641656,1611661330,2023,1022300120,False,F,1
1641656_1611661330_2023_1022300124,0.6113659145631415,3.0,"['1641656', '1611661330', '2023', '1022300124']",1641656,1611661330,2023,1022300124,False,F,1
1641656_1611661330_2023_1022300129,0.2996892536970032,5.0,"['1641656', '1611661330', '2023', '1022300129']",1641656,1611661330,2023,1022300129,False,F,1
1641656_1611661330_2023_1022300146,0.49125304694979,4.0,"['1641656', '1611661330', '2023', '1022300146']",1641656,1611661330,2023,1022300146,False,F,1
1641656_1611661330_2023_1022300162,0.3679590362293353,5.0,"['1641656', '1611661330', '2023', '1022300162']",1641656,1611661330,2023,1022300162,False,F,2
1641656_1611661330_2023_1022300173,0.267460022230296,7.0,"['1641656', '1611661330', '2023', '1022300173']",1641656,1611661330,2023,1022300173,False,F,1
1641656_1611661330_2023_1022300176,0.6590852478615588,3.0,"['1641656', '1611661330', '2023', '1022300176']",1641656,1611661330,2023,1022300176,False,F,2
1641656_1611661330_2023_1022300181,0.6277639183408155,3.0,"['1641656', '1611661330', '2023', '1022300181']",1641656,1611661330,2023,1022300181,False,F,1
1641656_1611661330_2023_1022300185,0.386160340163495,4.0,"['1641656', '1611661330', '2023', '1022300185']",1641656,1611661330,2023,1022300185,False,F,1
1641656_1611661330_2023_1022300202,0.4828767093543265,3.0,"['1641656', '1611661330', '2023', '1022300202']",1641656,1611661330,2023,1022300202,False,F,1
1641656_1611661330_2023_1022300228,0.48798482742348326,4.0,"['1641656', '1611661330', '2023', '1022300228']",1641656,1611661330,2023,1022300228,False,F,1
1641660_1611661320_2023_1022300154,0.48136048217677974,4.0,"['1641660', '1611661320', '2023', '1022300154']",1641660,1611661320,2023,1022300154,False,G,1
1641660_1611661320_2024_1022400065,0.38001079281215466,6.0,"['1641660', '1611661320', '2024', '1022400065']",1641660,1611661320,2024,1022400065,False,G,1
1641660_1611661320_2024_1022400075,0.3238232558950496,6.0,"['1641660', '1611661320', '2024', '1022400075']",1641660,1611661320,2024,1022400075,False,G,2
1641660_1611661320_2024_1022400080,0.8548591996037931,3.0,"['1641660', '1611661320', '2024', '1022400080']",1641660,1611661320,2024,1022400080,False,G,1
1641660_1611661320_2024_1022400144,0.5661914179188321,3.0,"['1641660', '1611661320', '2024', '1022400144']",1641660,1611661320,2024,1022400144,False,G,1
1641660_1611661320_2024_1022400157,0.27633550684334396,6.0,"['1641660', '1611661320', '2024', '1022400157']",1641660,1611661320,2024,1022400157,False,G,1
1641660_1611661320_2024_1022400162,0.485242524132949,4.0,"['1641660', '1611661320', '2024', '1022400162']",1641660,1611661320,2024,1022400162,False,G,2
1641660_1611661320_2024_1022400175,0.6157338133057247,4.0,"['1641660', '1611661320', '2024', '1022400175']",1641660,1611661320,2024,1022400175,False,G,1
1641660_1611661320_2024_1022400182,0.3370998315621295,6.0,"['1641660', '1611661320', '2024', '1022400182']",1641660,1611661320,2024,1022400182,False,G,1
1641660_1611661320_2024_1022400199,0.3752051563373368,6.0,"['1641660', '1611661320', '2024', '1022400199']",1641660,1611661320,2024,1022400199,False,G,2
1641660_1611661320_2024_1022400211,0.43024647619138023,4.0,"['1641660', '1611661320', '2024', '1022400211']",1641660,1611661320,2024,1022400211,False,G,1
1641660_1611661320_2024_1022400217,0.3726849372756262,5.0,"['1641660', '1611661320', '2024', '1022400217']",1641660,1611661320,2024,1022400217,False,G,1
1642291_1611661329_2024_1022400210,0.5078143233318567,4.0,"['1642291', '1611661329', '2024', '1022400210']",1642291,1611661329,2024,1022400210,True,F,1
1642291_1611661329_2024_1022400216,0.24874372391498845,5.0,"['1642291', '1611661329', '2024', '1022400216']",1642291,1611661329,2024,1022400216,True,F,1
1642291_1611661329_2024_1022400222,0.2780111188889905,6.0,"['1642291', '1611661329', '2024', '1022400222']",1642291,1611661329,2024,1022400222,True,F,1
1642291_1611661329_2024_1022400227,0.5078866862400488,3.0,"['1642291', '1611661329', '2024', '1022400227']",1642291,1611661329,2024,1022400227,True,F,1
1642291_1611661329_2024_1022400235,0.3454369130998539,7.0,"['1642291', '1611661329', '2024', '1022400235']",1642291,1611661329,2024,1022400235,True,F,2
1642293_1611661324_2024_1022400030,0.3598090919577674,4.0,"['1642293', '1611661324', '2024', '1022400030']",1642293,1611661324,2024,1022400030,False,F,2
1642293_1611661324_2024_1022400037,0.7070159986033357,2.0,"['1642293', '1611661324', '2024', '1022400037']",1642293,1611661324,2024,1022400037,False,F,3
1642293_1611661324_2024_1022400075,0.48642071203913617,3.0,"['1642293', '1611661324', '2024', '1022400075']",1642293,1611661324,2024,1022400075,False,F,3
1642293_1611661324_2024_1022400081,0.9624219138063556,2.0,"['1642293', '1611661324', '2024', '1022400081']",1642293,1611661324,2024,1022400081,False,F,2
1642293_1611661324_2024_1022400098,0.6158315255987219,3.0,"['1642293', '1611661324', '2024', '1022400098']",1642293,1611661324,2024,1022400098,False,F,2
1642293_1611661324_2024_1022400107,0.4056433364705787,5.0,"['1642293', '1611661324', '2024', '1022400107']",1642293,1611661324,2024,1022400107,False,F,2
1642293_1611661324_2024_1022400116,0.4096593060604057,6.0,"['1642293', '1611661324', '2024', '1022400116']",1642293,1611661324,2024,1022400116,False,F,2
1642293_1611661324_2024_1022400142,0.5720799644477728,3.0,"['1642293', '1611661324', '2024', '1022400142']",1642293,1611661324,2024,1022400142,False,F,3
1642293_1611661324_2024_1022400147,0.452527622325506,4.0,"['1642293', '1611661324', '2024', '1022400147']",1642293,1611661324,2024,1022400147,False,F,2
1642293_1611661324_2024_1022400150,0.38828527046655087,5.0,"['1642293', '1611661324', '2024', '1022400150']",1642293,1611661324,2024,1022400150,False,F,2
1642293_1611661324_2024_1022400166,0.40454504829499455,5.0,"['1642293', '1611661324', '2024', '1022400166']",1642293,1611661324,2024,1022400166,False,F,1
1642293_1611661324_2024_1022400171,0.534233782591138,3.0,"['1642293', '1611661324', '2024', '1022400171']",1642293,1611661324,2024,1022400171,False,F,1
1642293_1611661324_2024_1022400173,0.35131826329085175,4.0,"['1642293', '1611661324', '2024', '1022400173']",1642293,1611661324,2024,1022400173,False,F,1
1642293_1611661324_2024_1022400191,0.5793180184790214,4.0,"['1642293', '1611661324', '2024', '1022400191']",1642293,1611661324,2024,1022400191,False,F,2
1642293_1611661324_2024_1022400204,0.4141962243610075,5.0,"['1642293', '1611661324', '2024', '1022400204']",1642293,1611661324,2024,1022400204,False,F,2
1642293_1611661324_2024_1022400207,0.6479224530768163,5.0,"['1642293', '1611661324', '2024', '1022400207']",1642293,1611661324,2024,1022400207,False,F,2
1642293_1611661324_2024_1022400222,0.41712548898244184,5.0,"['1642293', '1611661324', '2024', '1022400222']",1642293,1611661324,2024,1022400222,False,F,1
1642293_1611661324_2024_1022400230,0.8617568210640316,2.0,"['1642293', '1611661324', '2024', '1022400230']",1642293,1611661324,2024,1022400230,False,F,2
201480_1611661324_2021_1022100157,0.5613767624084014,3.0,"['201480', '1611661324', '2021', '1022100157']",201480,1611661324,2021,1022100157,True,C,2
201480_1611661324_2022_1022200076,0.32442560925760344,5.0,"['201480', '1611661324', '2022', '1022200076']",201480,1611661324,2022,1022200076,True,C,1
201480_1611661324_2022_1022200082,0.4068971309244067,4.0,"['201480', '1611661324', '2022', '1022200082']",201480,1611661324,2022,1022200082,True,C,2
201480_1611661324_2022_1022200084,0.5169545007680225,3.0,"['201480', '1611661324', '2022', '1022200084']",201480,1611661324,2022,1022200084,True,C,1
201480_1611661324_2022_1022200099,0.4085803987637099,5.0,"['201480', '1611661324', '2022', '1022200099']",201480,1611661324,2022,1022200099,True,C,1
201480_1611661324_2022_1022200168,0.30939613880880595,4.0,"['201480', '1611661324', '2022', '1022200168']",201480,1611661324,2022,1022200168,True,C,1
201496_1611661329_2021_1022100012,0.5855014461936928,3.0,"['201496', '1611661329', '2021', '1022100012']",201496,1611661329,2021,1022100012,True,Hybrid,2
201496_1611661329_2021_1022100020,0.5132985660483911,4.0,"['201496', '1611661329', '2021', '1022100020']",201496,1611661329,2021,1022100020,True,Hybrid,2
201496_1611661329_2021_1022100025,0.5674811154051661,4.0,"['201496', '1611661329', '2021', '1022100025']",201496,1611661329,2021,1022100025,True,Hybrid,2
201496_1611661329_2021_1022100030,0.4978722815687152,3.0,"['201496', '1611661329', '2021', '1022100030']",201496,1611661329,2021,1022100030,True,Hybrid,2
201496_1611661329_2021_1022100035,0.4790971768380662,3.0,"['201496', '1611661329', '2021', '1022100035']",201496,1611661329,2021,1022100035,True,Hybrid,2
201496_1611661329_2021_1022100039,0.42397128391606603,4.0,"['201496', '1611661329', '2021', '1022100039']",201496,1611661329,2021,1022100039,True,Hybrid,2
201496_1611661329_2021_1022100043,0.3806463322845492,7.0,"['201496', '1611661329', '2021', '1022100043']",201496,1611661329,2021,1022100043,True,Hybrid,1
201496_1611661329_2021_1022100138,0.5468083877253191,5.0,"['201496', '1611661329', '2021', '1022100138']",201496,1611661329,2021,1022100138,True,Hybrid,1
201496_1611661329_2022_1022200091,0.5840142164709184,4.0,"['201496', '1611661329', '2022', '1022200091']",201496,1611661329,2022,1022200091,True,Hybrid,1
201496_1611661329_2022_1022200093,0.36874434955306357,6.0,"['201496', '1611661329', '2022', '1022200093']",201496,1611661329,2022,1022200093,True,Hybrid,1
201496_1611661329_2022_1022200174,0.3939404011180222,5.0,"['201496', '1611661329', '2022', '1022200174']",201496,1611661329,2022,1022200174,True,Hybrid,1
201496_1611661329_2022_1022200177,0.37628530520581027,5.0,"['201496', '1611661329', '2022', '1022200177']",201496,1611661329,2022,1022200177,True,Hybrid,2
201516_1611661329_2021_1022100012,0.594222954662494,3.0,"['201516', '1611661329', '2021', '1022100012']",201516,1611661329,2021,1022100012,False,G,2
201516_1611661329_2021_1022100020,0.5355323057973216,5.0,"['201516', '1611661329', '2021', '1022100020']",201516,1611661329,2021,1022100020,False,G,2
201516_1611661329_2021_1022100025,0.5939891117585439,4.0,"['201516', '1611661329', '2021', '1022100025']",201516,1611661329,2021,1022100025,False,G,2
201516_1611661329_2021_1022100030,0.5831278796618972,3.0,"['201516', '1611661329', '2021', '1022100030']",201516,1611661329,2021,1022100030,False,G,2
201516_1611661329_2021_1022100035,0.5211854981479945,3.0,"['201516', '1611661329', '2021', '1022100035']",201516,1611661329,2021,1022100035,False,G,2
201516_1611661329_2021_1022100039,0.42711085116004827,5.0,"['201516', '1611661329', '2021', '1022100039']",201516,1611661329,2021,1022100039,False,G,2
202250_1611661317_2022_1022200061,0.5517020426862487,4.0,"['202250', '1611661317', '2022', '1022200061']",202250,1611661317,2022,1022200061,True,C,1
202250_1611661322_2021_1022100156,0.36125835594442207,7.0,"['202250', '1611661322', '2021', '1022100156']",202250,1611661322,2021,1022100156,True,C,1
202633_1611661319_2021_1022100165,0.4387973974997374,5.0,"['202633', '1611661319', '2021', '1022100165']",202633,1611661319,2021,1022100165,True,C,2
202633_1611661319_2021_1022100171,0.40413852031148956,5.0,"['202633', '1611661319', '2021', '1022100171']",202633,1611661319,2021,1022100171,True,C,1
202633_1611661319_2021_1022100180,0.32456887658813877,5.0,"['202633', '1611661319', '2021', '1022100180']",202633,1611661319,2021,1022100180,True,C,1
202633_1611661319_2021_1022100186,0.27496381079989535,8.0,"['202633', '1611661319', '2021', '1022100186']",202633,1611661319,2021,1022100186,True,C,1
202633_1611661320_2022_1022200146,0.3754603223092952,5.0,"['202633', '1611661320', '2022', '1022200146']",202633,1611661320,2022,1022200146,True,C,2
202650_1611661328_2022_1022200137,0.35894113759252705,4.0,"['202650', '1611661328', '2022', '1022200137']",202650,1611661328,2022,1022200137,False,F,1
202650_1611661328_2022_1022200153,0.4958801942315584,4.0,"['202650', '1611661328', '2022', '1022200153']",202650,1611661328,2022,1022200153,False,F,1
202650_1611661328_2022_1022200157,0.3424285049439999,3.0,"['202650', '1611661328', '2022', '1022200157']",202650,1611661328,2022,1022200157,False,F,1
202650_1611661328_2022_1022200167,0.5427579512787698,4.0,"['202650', '1611661328', '2022', '1022200167']",202650,1611661328,2022,1022200167,False,F,1
202650_1611661328_2022_1022200175,0.4088914852207961,5.0,"['202650', '1611661328', '2022', '1022200175']",202650,1611661328,2022,1022200175,False,F,1
202650_1611661328_2022_1022200180,0.392889778298375,4.0,"['202650', '1611661328', '2022', '1022200180']",202650,1611661328,2022,1022200180,False,F,1
202650_1611661328_2022_1022200197,0.4543494545988781,4.0,"['202650', '1611661328', '2022', '1022200197']",202650,1611661328,2022,1022200197,False,F,1
202650_1611661328_2022_1022200200,0.5914761811194534,3.0,"['202650', '1611661328', '2022', '1022200200']",202650,1611661328,2022,1022200200,False,F,1
202650_1611661328_2022_1022200215,0.47969506399246453,3.0,"['202650', '1611661328', '2022', '1022200215']",202650,1611661328,2022,1022200215,False,F,1
202664_1611661329_2022_1022200157,0.35889045623552823,4.0,"['202664', '1611661329', '2022', '1022200157']",202664,1611661329,2022,1022200157,True,G,2
202664_1611661329_2022_1022200162,0.37590948168216504,4.0,"['202664', '1611661329', '2022', '1022200162']",202664,1611661329,2022,1022200162,True,G,1
202664_1611661329_2022_1022200164,0.5047145353600977,4.0,"['202664', '1611661329', '2022', '1022200164']",202664,1611661329,2022,1022200164,True,G,1
203014_1611661320_2021_1022100060,0.7097639554350299,4.0,"['203014', '1611661320', '2021', '1022100060']",203014,1611661320,2021,1022100060,True,F,1
203014_1611661320_2023_1022300012,0.32337093726024785,4.0,"['203014', '1611661320', '2023', '1022300012']",203014,1611661320,2023,1022300012,True,F,2
203014_1611661320_2023_1022300223,0.3560922490494804,6.0,"['203014', '1611661320', '2023', '1022300223']",203014,1611661320,2023,1022300223,True,F,1
203014_1611661320_2023_1022300224,0.40730236235782336,4.0,"['203014', '1611661320', '2023', '1022300224']",203014,1611661320,2023,1022300224,True,F,1
203014_1611661320_2023_1022300229,0.3929097840994081,4.0,"['203014', '1611661320', '2023', '1022300229']",203014,1611661320,2023,1022300229,True,F,1
203014_1611661328_2024_1022400014,0.5912851919995336,5.0,"['203014', '1611661328', '2024', '1022400014']",203014,1611661328,2024,1022400014,True,F,1
203014_1611661328_2024_1022400016,0.4599895078788214,7.0,"['203014', '1611661328', '2024', '1022400016']",203014,1611661328,2024,1022400016,True,F,1
203014_1611661328_2024_1022400051,0.5814480533445023,5.0,"['203014', '1611661328', '2024', '1022400051']",203014,1611661328,2024,1022400051,True,F,1
203026_1611661330_2021_1022100092,0.4872600891711984,5.0,"['203026', '1611661330', '2021', '1022100092']",203026,1611661330,2021,1022100092,True,G,1
203026_1611661330_2021_1022100101,0.49919587744737026,4.0,"['203026', '1611661330', '2021', '1022100101']",203026,1611661330,2021,1022100101,True,G,2
203026_1611661330_2021_1022100110,0.48164072368903305,3.0,"['203026', '1611661330', '2021', '1022100110']",203026,1611661330,2021,1022100110,True,G,1
203398_1611661317_2021_1022100149,0.3849382394558434,6.0,"['203398', '1611661317', '2021', '1022100149']",203398,1611661317,2021,1022100149,True,C,1
203398_1611661317_2023_1022300062,0.3343296062687653,6.0,"['203398', '1611661317', '2023', '1022300062']",203398,1611661317,2023,1022300062,True,C,2
203398_1611661317_2023_1022300148,0.4584699361060302,4.0,"['203398', '1611661317', '2023', '1022300148']",203398,1611661317,2023,1022300148,True,C,1
203398_1611661317_2023_1022300152,0.4425177590651478,4.0,"['203398', '1611661317', '2023', '1022300152']",203398,1611661317,2023,1022300152,True,C,1
203398_1611661317_2023_1022300156,0.5159351120037378,4.0,"['203398', '1611661317', '2023', '1022300156']",203398,1611661317,2023,1022300156,True,C,1
203398_1611661317_2023_1022300186,0.4585664346196444,5.0,"['203398', '1611661317', '2023', '1022300186']",203398,1611661317,2023,1022300186,True,C,2
203398_1611661317_2023_1022300191,0.40621478821822854,5.0,"['203398', '1611661317', '2023', '1022300191']",203398,1611661317,2023,1022300191,True,C,1
203398_1611661317_2023_1022300197,0.4636132753887143,5.0,"['203398', '1611661317', '2023', '1022300197']",203398,1611661317,2023,1022300197,True,C,2
203398_1611661317_2024_1022400013,0.4812415467736065,5.0,"['203398', '1611661317', '2024', '1022400013']",203398,1611661317,2024,1022400013,True,C,1
203398_1611661317_2024_1022400023,0.6709477201380406,6.0,"['203398', '1611661317', '2024', '1022400023']",203398,1611661317,2024,1022400023,True,C,1
203398_1611661317_2024_1022400029,0.49160958433788127,5.0,"['203398', '1611661317', '2024', '1022400029']",203398,1611661317,2024,1022400029,True,C,1
203398_1611661317_2024_1022400032,0.3797229043429911,4.0,"['203398', '1611661317', '2024', '1022400032']",203398,1611661317,2024,1022400032,True,C,1
203398_1611661317_2024_1022400035,0.47747148890531776,3.0,"['203398', '1611661317', '2024', '1022400035']",203398,1611661317,2024,1022400035,True,C,1
203398_1611661317_2024_1022400043,0.43550120416959276,6.0,"['203398', '1611661317', '2024', '1022400043']",203398,1611661317,2024,1022400043,True,C,1
203398_1611661317_2024_1022400048,0.34156431072454435,5.0,"['203398', '1611661317', '2024', '1022400048']",203398,1611661317,2024,1022400048,True,C,1
203398_1611661317_2024_1022400051,0.34304876943237955,5.0,"['203398', '1611661317', '2024', '1022400051']",203398,1611661317,2024,1022400051,True,C,1
203399_1611661322_2022_1022200009,0.4425510200070514,4.0,"['203399', '1611661322', '2022', '1022200009']",203399,1611661322,2022,1022200009,True,Hybrid,2
203399_1611661322_2022_1022200048,0.6173954956752388,3.0,"['203399', '1611661322', '2022', '1022200048']",203399,1611661322,2022,1022200048,True,Hybrid,1
203399_1611661322_2022_1022200065,0.3183418013725591,6.0,"['203399', '1611661322', '2022', '1022200065']",203399,1611661322,2022,1022200065,True,Hybrid,1
203399_1611661322_2022_1022200076,0.3954812988988055,5.0,"['203399', '1611661322', '2022', '1022200076']",203399,1611661322,2022,1022200076,True,Hybrid,1
203399_1611661322_2022_1022200088,0.4182038794471379,5.0,"['203399', '1611661322', '2022', '1022200088']",203399,1611661322,2022,1022200088,True,Hybrid,1
203399_1611661322_2022_1022200124,0.3231615204855591,4.0,"['203399', '1611661322', '2022', '1022200124']",203399,1611661322,2022,1022200124,True,Hybrid,1
203399_1611661322_2022_1022200192,0.3330255304652794,4.0,"['203399', '1611661322', '2022', '1022200192']",203399,1611661322,2022,1022200192,True,Hybrid,1
203399_1611661322_2023_1022300050,0.2913278001152711,5.0,"['203399', '1611661322', '2023', '1022300050']",203399,1611661322,2023,1022300050,True,Hybrid,1
203399_1611661322_2023_1022300140,0.42652445729548794,4.0,"['203399', '1611661322', '2023', '1022300140']",203399,1611661322,2023,1022300140,True,Hybrid,3
203399_1611661322_2023_1022300170,0.6001325694777542,6.0,"['203399', '1611661322', '2023', '1022300170']",203399,1611661322,2023,1022300170,True,Hybrid,3
203400_1611661317_2022_1022200194,0.32831916218522467,5.0,"['203400', '1611661317', '2022', '1022200194']",203400,1611661317,2022,1022200194,True,G,2
203400_1611661317_2022_1022200204,0.47537372363869823,5.0,"['203400', '1611661317', '2022', '1022200204']",203400,1611661317,2022,1022200204,True,G,2
203400_1611661317_2022_1022200210,0.3289830236584857,6.0,"['203400', '1611661317', '2022', '1022200210']",203400,1611661317,2022,1022200210,True,G,2
203400_1611661317_2022_1022200214,0.39575670604437946,6.0,"['203400', '1611661317', '2022', '1022200214']",203400,1611661317,2022,1022200214,True,G,2
203403_1611661322_2022_1022200009,0.5481606916766762,4.0,"['203403', '1611661322', '2022', '1022200009']",203403,1611661322,2022,1022200009,False,F,2
203403_1611661322_2022_1022200052,0.33814232109550046,6.0,"['203403', '1611661322', '2022', '1022200052']",203403,1611661322,2022,1022200052,False,F,1
203403_1611661322_2022_1022200059,0.4647137358952794,3.0,"['203403', '1611661322', '2022', '1022200059']",203403,1611661322,2022,1022200059,False,F,1
203403_1611661322_2022_1022200109,0.5864341855302905,5.0,"['203403', '1611661322', '2022', '1022200109']",203403,1611661322,2022,1022200109,False,F,1
203403_1611661322_2022_1022200141,0.4832754960137205,3.0,"['203403', '1611661322', '2022', '1022200141']",203403,1611661322,2022,1022200141,False,F,1
203403_1611661322_2022_1022200145,0.5883007953709932,4.0,"['203403', '1611661322', '2022', '1022200145']",203403,1611661322,2022,1022200145,False,F,1
203403_1611661322_2022_1022200158,0.800007397313133,3.0,"['203403', '1611661322', '2022', '1022200158']",203403,1611661322,2022,1022200158,False,F,1
203403_1611661322_2022_1022200175,0.4445227611321061,4.0,"['203403', '1611661322', '2022', '1022200175']",203403,1611661322,2022,1022200175,False,F,1
203403_1611661322_2022_1022200180,0.3406417338617145,4.0,"['203403', '1611661322', '2022', '1022200180']",203403,1611661322,2022,1022200180,False,F,1
203403_1611661322_2022_1022200184,0.28631055220339097,5.0,"['203403', '1611661322', '2022', '1022200184']",203403,1611661322,2022,1022200184,False,F,1
203403_1611661322_2022_1022200196,0.6931341076828104,4.0,"['203403', '1611661322', '2022', '1022200196']",203403,1611661322,2022,1022200196,False,F,1
203406_1611661324_2021_1022100157,0.5933382368179234,3.0,"['203406', '1611661324', '2021', '1022100157']",203406,1611661324,2021,1022100157,True,G,2
203406_1611661324_2021_1022100160,0.9162891558026722,2.0,"['203406', '1611661324', '2021', '1022100160']",203406,1611661324,2021,1022100160,True,G,1
203406_1611661324_2021_1022100164,0.5683716102400899,5.0,"['203406', '1611661324', '2021', '1022100164']",203406,1611661324,2021,1022100164,True,G,1
203406_1611661324_2021_1022100171,0.49877384612737236,3.0,"['203406', '1611661324', '2021', '1022100171']",203406,1611661324,2021,1022100171,True,G,1
203406_1611661324_2021_1022100174,0.3991033283440252,4.0,"['203406', '1611661324', '2021', '1022100174']",203406,1611661324,2021,1022100174,True,G,1
203406_1611661324_2021_1022100178,0.42437984367492027,5.0,"['203406', '1611661324', '2021', '1022100178']",203406,1611661324,2021,1022100178,True,G,1
203406_1611661324_2021_1022100184,0.5917193622021663,3.0,"['203406', '1611661324', '2021', '1022100184']",203406,1611661324,2021,1022100184,True,G,1
203824_1611661330_2021_1022100188,0.3841934674476271,5.0,"['203824', '1611661330', '2021', '1022100188']",203824,1611661330,2021,1022100188,True,G,2
203825_1611661324_2022_1022200082,0.46623472956743883,4.0,"['203825', '1611661324', '2022', '1022200082']",203825,1611661324,2022,1022200082,True,G,2
203825_1611661324_2023_1022300013,0.372361632833359,6.0,"['203825', '1611661324', '2023', '1022300013']",203825,1611661324,2023,1022300013,True,G,1
203825_1611661324_2024_1022400238,0.4379935448794536,4.0,"['203825', '1611661324', '2024', '1022400238']",203825,1611661324,2024,1022400238,True,G,2
203827_1611661321_2023_1022300216,0.2853453358721845,6.0,"['203827', '1611661321', '2023', '1022300216']",203827,1611661321,2023,1022300216,True,F,1
203827_1611661321_2024_1022400029,0.4533100518796762,4.0,"['203827', '1611661321', '2024', '1022400029']",203827,1611661321,2024,1022400029,True,F,2
203827_1611661321_2024_1022400041,0.55645781401283,5.0,"['203827', '1611661321', '2024', '1022400041']",203827,1611661321,2024,1022400041,True,F,2
203827_1611661321_2024_1022400047,0.5067560919021327,3.0,"['203827', '1611661321', '2024', '1022400047']",203827,1611661321,2024,1022400047,True,F,2
203827_1611661321_2024_1022400081,0.3637015827885343,4.0,"['203827', '1611661321', '2024', '1022400081']",203827,1611661321,2024,1022400081,True,F,3
204297_1611661319_2023_1022300012,0.6005055311748423,3.0,"['204297', '1611661319', '2023', '1022300012']",204297,1611661319,2023,1022300012,False,Hybrid,1
204297_1611661319_2023_1022300027,0.42029632562879166,3.0,"['204297', '1611661319', '2023', '1022300027']",204297,1611661319,2023,1022300027,False,Hybrid,1
204297_1611661319_2023_1022300034,0.3975163953606438,4.0,"['204297', '1611661319', '2023', '1022300034']",204297,1611661319,2023,1022300034,False,Hybrid,1
204297_1611661319_2023_1022300035,0.48915759527849884,3.0,"['204297', '1611661319', '2023', '1022300035']",204297,1611661319,2023,1022300035,False,Hybrid,1
204297_1611661319_2023_1022300081,0.6567018467603449,2.0,"['204297', '1611661319', '2023', '1022300081']",204297,1611661319,2023,1022300081,False,Hybrid,1
204297_1611661319_2023_1022300100,0.3849519984584729,4.0,"['204297', '1611661319', '2023', '1022300100']",204297,1611661319,2023,1022300100,False,Hybrid,1
204297_1611661319_2023_1022300105,0.5018746421230227,3.0,"['204297', '1611661319', '2023', '1022300105']",204297,1611661319,2023,1022300105,False,Hybrid,1
204297_1611661319_2023_1022300137,0.4478171894252396,4.0,"['204297', '1611661319', '2023', '1022300137']",204297,1611661319,2023,1022300137,False,Hybrid,1
204319_1611661328_2023_1022300045,0.22052289731829922,6.0,"['204319', '1611661328', '2023', '1022300045']",204319,1611661328,2023,1022300045,True,G,1
