player_id,player_name,team_id,season,game_id,game_date,dnp_reason,baseline_usage,games_played_season
1628899,Myisha Hines-Allen,1611661322,2021,1022100164,2021-09-04,DND - Injury/Illness,0.2613888888888889,18
1628899,Myisha Hines-Allen,1611661322,2021,1022100169,2021-09-07,NWT - Injury/Illness,0.2613888888888889,18
1628899,Myisha Hines-Allen,1611661322,2021,1022100177,2021-09-12,NWT - Not With Team,0.2613888888888889,18
1628899,Myisha Hines-Allen,1611661322,2022,1022200207,2022-08-12,NWT - Health and Safety Protocols,0.24241176470588238,34
1628899,Myisha Hines-Allen,1611661322,2022,1022200213,2022-08-14,NWT - Health and Safety Protocols,0.24241176470588238,34
1628899,Myisha Hines-Allen,1611661322,2023,1022300007,2023-05-21,DND - Injury/Illness,0.2012,35
1628899,Myisha Hines-Allen,1611661322,2023,1022300014,2023-05-26,DND - Injury/Illness,0.2012,35
1628909,Kelsey Mitchell,1611661325,2022,1022200179,2022-07-31,DND - Injury/Illness,0.23493548387096774,31
1628909,Kelsey Mitchell,1611661325,2022,1022200207,2022-08-12,DND - Injury/Illness,0.23493548387096774,31
1628909,Kelsey Mitchell,1611661325,2022,1022200213,2022-08-14,NWT - Injury/Illness,0.23493548387096774,31
1628922,Azurá Stevens,1611661320,2023,1022300004,2023-05-19,DND - Injury/Illness,0.21828571428571428,35
1628922,Azurá Stevens,1611661320,2023,1022300012,2023-05-25,DND - Injury/Illness,0.21828571428571428,35
1628922,Azurá Stevens,1611661320,2023,1022300029,2023-06-02,DND - Injury/Illness,0.21828571428571428,35
1628922,Azurá Stevens,1611661320,2023,1022300031,2023-06-03,DND - Injury/Illness,0.21828571428571428,35
1628922,Azurá Stevens,1611661329,2022,1022200053,2022-05-31,DND - Injury/Illness,0.2082,35
1628927,Victoria Vivians,1611661325,2022,1022200122,2022-07-01,DND - Injury/Illness,0.2123142857142857,35
1628932,A'ja Wilson,1611661319,2024,1022400209,2024-09-08,DND - Injury/Illness,0.3100263157894737,38
1629476,Asia (AD) Durr,1611661330,2022,1022200167,2022-07-24,DND - Injury/Illness,0.23193333333333335,15
1629476,Asia (AD) Durr,1611661330,2022,1022200198,2022-08-07,DND - Injury/Illness,0.23193333333333335,15
1629476,Asia (AD) Durr,1611661330,2022,1022200212,2022-08-14,DND - Injury/Illness,0.23193333333333335,15
1629477,Sabrina Ionescu,1611661313,2021,1022100064,2021-06-13,DNP - Coach's Decision,0.20246666666666666,30
1629477,Sabrina Ionescu,1611661313,2021,1022100067,2021-06-15,DND - Injury/Illness,0.20246666666666666,30
1629477,Sabrina Ionescu,1611661313,2023,1022300053,2023-06-13,DND - Injury/Illness,0.22258333333333333,36
1629477,Sabrina Ionescu,1611661313,2023,1022300062,2023-06-18,DND - Injury/Illness,0.22258333333333333,36
1629477,Sabrina Ionescu,1611661313,2023,1022300217,2023-09-01,DND - Injury/Illness,0.22258333333333333,36
1629477,Sabrina Ionescu,1611661313,2023,1022300220,2023-09-03,DND - Injury/Illness,0.22258333333333333,36
1629477,Sabrina Ionescu,1611661313,2024,1022400163,2024-08-20,DND - Injury/Illness,0.2674736842105263,38
1629477,Sabrina Ionescu,1611661313,2024,1022400167,2024-08-22,DND - Injury/Illness,0.2674736842105263,38
1629479,Teaira McCowan,1611661321,2022,1022200062,2022-06-03,DNP - Coach's Decision,0.23375757575757578,33
1629479,Teaira McCowan,1611661321,2022,1022200075,2022-06-10,DNP - Coach's Decision,0.23375757575757578,33
1629481,Arike Ogunbowale,1611661321,2022,1022200185,2022-08-02,DND - Injury/Illness,0.2753333333333333,30
1629481,Arike Ogunbowale,1611661321,2022,1022200210,2022-08-12,DNP - Injury/Illness,0.2753333333333333,30
1629481,Arike Ogunbowale,1611661321,2024,1022400081,2024-06-17,DND - Injury/Illness,0.25821052631578945,38
1629483,Napheesa Collier,1611661324,2023,1022300038,2023-07-28,DND - Injury/Illness,0.2824054054054054,37
1629483,Napheesa Collier,1611661324,2023,1022300145,2023-07-30,DND - Injury/Illness,0.2824054054054054,37
1629483,Napheesa Collier,1611661324,2023,1022300151,2023-08-01,DND - Injury/Illness,0.2824054054054054,37
1629483,Napheesa Collier,1611661324,2024,1022400122,2024-07-06,DND - Injury/Illness,0.2571470588235294,34
1629483,Napheesa Collier,1611661324,2024,1022400136,2024-07-12,DND - Injury/Illness,0.2571470588235294,34
1629483,Napheesa Collier,1611661324,2024,1022400142,2024-07-14,DND - Injury/Illness,0.2571470588235294,34
1629483,Napheesa Collier,1611661324,2024,1022400147,2024-07-17,DND - Injury/Illness,0.2571470588235294,34
1629483,Napheesa Collier,1611661324,2024,1022400238,2024-09-19,DND - Injury/Illness,0.2571470588235294,34
1629497,Marina Mabrey,1611661329,2023,1022300009,2023-05-21,DNP - Coach's Decision,0.23184615384615384,39
1629566,Han Xu,1611661313,2022,1022200005,2022-05-07,DNP - Coach's Decision,0.21959375,32
1629566,Han Xu,1611661313,2022,1022200017,2022-05-13,DNP - Coach's Decision,0.21959375,32
1629566,Han Xu,1611661313,2022,1022200023,2022-05-17,DND - Injury/Illness,0.21959375,32
1629566,Han Xu,1611661313,2022,1022200101,2022-06-22,NWT - Injury/Illness,0.21959375,32
1629568,Kennedy Burke,1611661328,2021,1022100006,2021-05-15,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100046,2021-06-04,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100069,2021-06-17,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100081,2021-06-22,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100109,2021-07-07,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100140,2021-08-22,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100141,2021-08-24,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100150,2021-08-27,DNP - Coach's Decision,0.24278260869565219,23
1629568,Kennedy Burke,1611661328,2021,1022100162,2021-09-02,DNP - Coach's Decision,0.24278260869565219,23
1629574,Li Yueru,1611661329,2022,1022200041,2022-05-24,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200072,2022-06-08,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200098,2022-06-21,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200111,2022-06-26,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200131,2022-07-06,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200149,2022-07-16,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200157,2022-07-20,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200177,2022-07-31,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200185,2022-08-02,NWT - Injury/Illness,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200192,2022-08-05,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200195,2022-08-07,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200200,2022-08-09,DNP - Coach's Decision,0.2014375,16
1629574,Li Yueru,1611661329,2022,1022200214,2022-08-14,NWT - Not With Team,0.2014375,16
1630096,DiJonai Carrington,1611661323,2021,1022100071,2021-06-17,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100075,2021-06-19,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100079,2021-06-22,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100110,2021-07-09,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100126,2021-08-17,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100132,2021-08-19,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100147,2021-08-26,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2021,1022100176,2021-09-11,DNP - Coach's Decision,0.20245833333333332,24
1630096,DiJonai Carrington,1611661323,2023,1022300007,2023-05-21,DNP - Coach's Decision,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300010,2023-05-23,DNP - Coach's Decision,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300102,2023-07-06,NWT - Injury/Illness,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300198,2023-08-24,DND - Injury/Illness,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300205,2023-08-27,DND - Injury/Illness,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300213,2023-08-31,DND - Injury/Illness,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300217,2023-09-01,DND - Injury/Illness,0.2115,32
1630096,DiJonai Carrington,1611661323,2023,1022300224,2023-09-05,DND - Injury/Illness,0.2115,32
1630149,Satou Sabally,1611661321,2021,1022100004,2021-05-14,NWT - Not With Team,0.22723529411764706,17
1630149,Satou Sabally,1611661321,2021,1022100127,2021-08-17,NWT - Injury/Illness,0.22723529411764706,17
1630149,Satou Sabally,1611661321,2021,1022100180,2021-09-13,DND - Injury/Illness,0.22723529411764706,17
1630149,Satou Sabally,1611661321,2023,1022300207,2023-08-27,DND - Injury/Illness,0.23950000000000002,38
1630149,Satou Sabally,1611661321,2024,1022400029,2024-05-25,NWT - Not With Team,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400041,2024-05-31,NWT - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400047,2024-06-02,NWT - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400081,2024-06-17,NWT - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400087,2024-06-20,NWT - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400095,2024-06-23,DND - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400105,2024-06-29,NWT - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400110,2024-07-01,NWT - Injury/Illness,0.22086666666666668,15
1630149,Satou Sabally,1611661321,2024,1022400132,2024-07-10,DND - Injury/Illness,0.22086666666666668,15
1630150,Chennedy Carter,1611661320,2022,1022200105,2022-06-23,DNP - Coach's Decision,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200108,2022-06-25,DND - Injury/Illness,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200127,2022-07-03,DNP - Injury/Illness,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200136,2022-07-07,DND - Injury/Illness,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200146,2022-07-14,DND - Injury/Illness,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200187,2022-08-03,DNP - Coach's Decision,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200191,2022-08-05,DNP - Coach's Decision,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200196,2022-08-07,DNP - Coach's Decision,0.27258333333333334,24
1630150,Chennedy Carter,1611661320,2022,1022200202,2022-08-09,DNP - Coach's Decision,0.27258333333333334,24
1630150,Chennedy Carter,1611661329,2024,1022400149,2024-08-15,NWT - Injury/Illness,0.28142424242424247,33
1630150,Chennedy Carter,1611661329,2024,1022400181,2024-08-28,NWT - Health and Safety Protocols,0.28142424242424247,33
1630150,Chennedy Carter,1611661329,2024,1022400185,2024-08-30,NWT - Health and Safety Protocols,0.28142424242424247,33
1630150,Chennedy Carter,1611661329,2024,1022400191,2024-09-01,DND - Coach's Decision,0.28142424242424247,33
1630150,Chennedy Carter,1611661329,2024,1022400235,2024-09-19,DND - Injury/Illness,0.28142424242424247,33
1630389,Dana Evans,1611661329,2021,1022100142,2021-08-24,DNP - Coach's Decision,0.21230434782608695,23
1630389,Dana Evans,1611661329,2021,1022100165,2021-09-05,DNP - Coach's Decision,0.21230434782608695,23
1630389,Dana Evans,1611661329,2023,1022300033,2023-06-04,DND - Injury/Illness,0.21771794871794872,39
1630454,Charli Collier,1611661321,2022,1022200021,2022-05-15,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200030,2022-05-19,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200044,2022-05-26,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200075,2022-06-10,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200085,2022-06-15,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200090,2022-06-17,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200107,2022-06-25,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200120,2022-07-01,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200130,2022-07-05,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200137,2022-07-12,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200144,2022-07-14,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200149,2022-07-16,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200162,2022-07-22,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200176,2022-07-30,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200185,2022-08-02,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200190,2022-08-04,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200193,2022-08-06,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200199,2022-08-08,DNP - Coach's Decision,0.2078235294117647,17
1630454,Charli Collier,1611661321,2022,1022200210,2022-08-12,DNP - Coach's Decision,0.2078235294117647,17
1631009,Rhyne Howard,1611661330,2022,1022200152,2022-07-17,DND - Injury/Illness,0.2492058823529412,34
1631009,Rhyne Howard,1611661330,2024,1022400102,2024-06-28,DND - Injury/Illness,0.24243333333333336,30
1631009,Rhyne Howard,1611661330,2024,1022400106,2024-06-30,DND - Injury/Illness,0.24243333333333336,30
1631009,Rhyne Howard,1611661330,2024,1022400123,2024-07-07,DND - Injury/Illness,0.24243333333333336,30
1631009,Rhyne Howard,1611661330,2024,1022400130,2024-07-10,DND - Injury/Illness,0.24243333333333336,30
1631009,Rhyne Howard,1611661330,2024,1022400141,2024-07-14,DNP - Coach's Decision,0.24243333333333336,30
1631019,NaLyssa Smith,1611661325,2022,1022200024,2022-05-17,DNP - Coach's Decision,0.21946875,32
1631019,NaLyssa Smith,1611661325,2022,1022200031,2022-05-20,DNP - Coach's Decision,0.21946875,32
1631019,NaLyssa Smith,1611661325,2022,1022200036,2022-05-22,DND - Injury/Illness,0.21946875,32
1631019,NaLyssa Smith,1611661325,2022,1022200041,2022-05-24,DND - Injury/Illness,0.21946875,32
1631019,NaLyssa Smith,1611661325,2023,1022300115,2023-07-12,DND - Injury/Illness,0.2613548387096774,31
1631019,NaLyssa Smith,1611661325,2023,1022300139,2023-07-25,DND - Injury/Illness,0.2613548387096774,31
1631019,NaLyssa Smith,1611661325,2023,1022300147,2023-07-30,DND - Injury/Illness,0.2613548387096774,31
1631019,NaLyssa Smith,1611661325,2023,1022300152,2023-08-01,DND - Injury/Illness,0.2613548387096774,31
1631019,NaLyssa Smith,1611661325,2023,1022300157,2023-08-04,DND - Injury/Illness,0.2613548387096774,31
1631019,NaLyssa Smith,1611661325,2023,1022300162,2023-08-06,DNP - Coach's Decision,0.2613548387096774,31
1631021,Sika Koné,1611661324,2024,1022400004,2024-05-14,NWT - Personal,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400030,2024-05-26,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400037,2024-05-29,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400059,2024-06-07,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400075,2024-06-14,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400085,2024-06-19,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400098,2024-06-27,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400107,2024-06-30,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400116,2024-07-04,DNP - Coach's Decision,0.20241176470588235,17
1631021,Sika Koné,1611661324,2024,1022400150,2024-08-15,DNP - Coach's Decision,0.20241176470588235,17
1631022,Shakira Austin,1611661322,2023,1022300108,2023-07-09,NWT - Injury/Illness,0.21773684210526317,19
1631022,Shakira Austin,1611661322,2023,1022300140,2023-07-26,NWT - Injury/Illness,0.21773684210526317,19
1631022,Shakira Austin,1611661322,2023,1022300170,2023-08-08,DND - Injury/Illness,0.21773684210526317,19
1631022,Shakira Austin,1611661322,2023,1022300223,2023-09-03,DND - Injury/Illness,0.21773684210526317,19
1631022,Shakira Austin,1611661322,2023,1022300227,2023-09-05,NWT - Injury/Illness,0.21773684210526317,19
1631022,Shakira Austin,1611661322,2023,1022300238,2023-09-10,NWT - Injury/Illness,0.21773684210526317,19
1631141,Jade Melbourne,1611661322,2024,1022400001,2024-05-14,DNP - Coach's Decision,0.201,37
1631141,Jade Melbourne,1611661322,2024,1022400008,2024-05-17,DNP - Coach's Decision,0.201,37
1631141,Jade Melbourne,1611661322,2024,1022400019,2024-05-21,DNP - Coach's Decision,0.201,37
1631263,Nikolina Milić,1611661324,2022,1022200131,2022-07-06,DNP - Coach's Decision,0.21554838709677418,31
1631263,Nikolina Milić,1611661324,2023,1022300025,2023-06-01,DNP - Coach's Decision,0.23276923076923076,39
1641649,Diamond Miller,1611661324,2023,1022300025,2023-06-01,DND - Injury/Illness,0.24453125,32
1641649,Diamond Miller,1611661324,2023,1022300043,2023-06-09,DND - Injury/Illness,0.24453125,32
1641649,Diamond Miller,1611661324,2023,1022300051,2023-06-11,DND - Injury/Illness,0.24453125,32
1641649,Diamond Miller,1611661324,2023,1022300068,2023-06-20,DND - Injury/Illness,0.24453125,32
1641649,Diamond Miller,1611661324,2023,1022300072,2023-06-22,DND - Injury/Illness,0.24453125,32
1641660,Zia Cooke,1611661320,2023,1022300154,2023-08-01,DNP - Coach's Decision,0.2162564102564103,39
1641660,Zia Cooke,1611661320,2024,1022400065,2024-06-09,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400075,2024-06-14,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400080,2024-06-16,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400144,2024-07-16,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400157,2024-08-17,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400162,2024-08-20,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400175,2024-08-25,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400182,2024-08-28,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400199,2024-09-04,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400211,2024-09-08,DNP - Coach's Decision,0.23217241379310344,29
1641660,Zia Cooke,1611661320,2024,1022400217,2024-09-11,DNP - Coach's Decision,0.23217241379310344,29
1642291,Angel Reese,1611661329,2024,1022400210,2024-09-08,DND - Injury/Illness,0.21582352941176472,34
1642291,Angel Reese,1611661329,2024,1022400216,2024-09-11,DND - Injury/Illness,0.21582352941176472,34
1642291,Angel Reese,1611661329,2024,1022400222,2024-09-13,NWT - Injury/Illness,0.21582352941176472,34
1642291,Angel Reese,1611661329,2024,1022400227,2024-09-15,DND - Injury/Illness,0.21582352941176472,34
1642291,Angel Reese,1611661329,2024,1022400235,2024-09-19,DND - Injury/Illness,0.21582352941176472,34
