game_id,team_id,TEAM_ABBREVIATION,TEAM_CITY,player_id,player_name,NICKNAME,start_position,COMMENT,MIN,FGM,fga,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,fta,FT_PCT,OREB,DREB,REB,AST,STL,BLK,tov,PF,PTS,PLUS_MINUS,SEASON,minutes,season,tm_min,tm_fga,tm_fta,tm_tov,usage_percentage,tm_baseline_usage,n_control_games,delta_usage,event_key
1022200062,1611661321,DAL,Dallas,1630149,Satou Sabally,Satou,C,,28.000000:00,4.0,8.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,4.0,7.0,11.0,6.0,0.0,0.0,3.0,2.0,11.0,15.0,2022,28.0,2022,200.0,66.0,11.0,17.0,0.18605256310174342,0.28652376805967766,9,-0.10047120495793424,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1629481,Arike Ogunbowale,Arike,G,,31.000000:30,6.0,13.0,0.462,3.0,9.0,0.333,1.0,2.0,0.5,1.0,5.0,6.0,4.0,1.0,0.0,2.0,2.0,16.0,19.0,2022,31.5,2022,200.0,66.0,11.0,17.0,0.2295660219157487,0.29166923413148294,27,-0.06210321221573423,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1629497,Marina Mabrey,Marina,G,,20.000000:04,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,5.0,4.0,2022,20.066666666666666,2022,200.0,66.0,11.0,17.0,0.22693026886698256,0.24854755041458088,32,-0.021617281547598316,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1630112,Tyasha Harris,Tyasha,,,21.000000:06,1.0,8.0,0.125,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,3.0,13.0,2022,21.1,2022,200.0,66.0,11.0,17.0,0.21581678018629302,0.17272468333404162,32,0.043092096852251405,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,204330,Isabelle Harrison,Isabelle,,,16.000000:59,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,2022,16.983333333333334,2022,200.0,66.0,11.0,17.0,0.2681295816642267,0.23935673902923482,32,0.028772842634991858,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1630386,Awak Kuier,Awak,,,7.000000:31,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2022,7.516666666666667,2022,200.0,66.0,11.0,17.0,0.24232731149964257,0.1380098039700963,30,0.10431750752954627,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1631007,Veronica Burton,Veronica,,,6.000000:29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2022,6.483333333333333,2022,200.0,66.0,11.0,17.0,0.07023754337168303,0.09067725413986706,33,-0.02043971076818403,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1631029,Jasmine Dickey,Jasmine,,,1.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2022,1.6,2022,200.0,66.0,11.0,17.0,0.0,0.16453679563652782,17,-0.16453679563652782,1629479_1611661321_2022_1022200062
1022200062,1611661321,DAL,Dallas,1630454,Charli Collier,Charli,,,1.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-3.0,2022,1.6,2022,200.0,66.0,11.0,17.0,0.5692167577413478,0.22812316400647678,15,0.341093593734871,1629479_1611661321_2022_1022200062
1022200075,1611661321,DAL,Dallas,1628277,Allisha Gray,Allisha,F,,30.000000:45,4.0,11.0,0.364,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,12.0,-1.0,2022,30.75,2022,200.0,68.0,22.0,14.0,0.18274947147377232,0.17516547682378686,30,0.007583994649985465,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,203866,Kayla Thornton,Kayla,F,,17.000000:51,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,-15.0,2022,17.85,2022,200.0,68.0,22.0,14.0,0.1710981076549293,0.11929660504351516,33,0.05180150261141414,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,1630149,Satou Sabally,Satou,C,,18.000000:19,3.0,6.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,9.0,-7.0,2022,18.316666666666666,2022,200.0,68.0,22.0,14.0,0.18770038445231027,0.28652376805967766,9,-0.0988233836073674,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,1629481,Arike Ogunbowale,Arike,G,,34.000000:42,6.0,17.0,0.353,3.0,7.0,0.429,8.0,8.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,23.0,7.0,2022,34.7,2022,200.0,68.0,22.0,14.0,0.2705815491548098,0.29166923413148294,27,-0.021087684976673127,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,1630112,Tyasha Harris,Tyasha,G,,18.000000:22,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,3.0,0.0,4.0,6.0,2022,18.366666666666667,2022,200.0,68.0,22.0,14.0,0.21379500384831004,0.17272468333404162,32,0.04107032051426843,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,204330,Isabelle Harrison,Isabelle,,,25.000000:29,7.0,10.0,0.7,1.0,1.0,1.0,4.0,5.0,0.8,0.0,6.0,6.0,2.0,3.0,0.0,2.0,4.0,19.0,5.0,2022,25.483333333333334,2022,200.0,68.0,22.0,14.0,0.24311821366324357,0.23935673902923482,32,0.003761474634008749,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,1630386,Awak Kuier,Awak,,,23.000000:45,4.0,6.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,9.0,5.0,2022,23.75,2022,200.0,68.0,22.0,14.0,0.13667677046018187,0.1380098039700963,30,-0.0013330335099144275,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,1631007,Veronica Burton,Veronica,,,20.000000:48,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,2022,20.8,2022,200.0,68.0,22.0,14.0,0.1233387031816351,0.09067725413986706,33,0.03266144904176804,1629479_1611661321_2022_1022200075
1022200075,1611661321,DAL,Dallas,1631029,Jasmine Dickey,Jasmine,,,9.000000:59,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,-5.0,2022,9.983333333333333,2022,200.0,68.0,22.0,14.0,0.2569727906021379,0.16453679563652782,17,0.09243599496561009,1629479_1611661321_2022_1022200075
1022200185,1611661321,DAL,Dallas,1628277,Allisha Gray,Allisha,F,,30.000000:38,2.0,8.0,0.25,0.0,2.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0,4.0,2022,30.633333333333333,2022,200.0,67.0,25.0,9.0,0.16149487824096656,0.17700679434434896,27,-0.0155119161033824,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,203866,Kayla Thornton,Kayla,F,,32.000000:04,3.0,7.0,0.429,1.0,1.0,1.0,4.0,4.0,1.0,2.0,6.0,8.0,1.0,2.0,0.0,0.0,4.0,11.0,2.0,2022,32.06666666666667,2022,200.0,67.0,25.0,9.0,0.12560040146247042,0.11793816225265058,30,0.007662239209819843,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,1629479,Teaira McCowan,Teaira,C,,27.000000:54,8.0,12.0,0.667,0.0,0.0,0.0,4.0,6.0,0.667,6.0,6.0,12.0,3.0,1.0,0.0,1.0,4.0,20.0,5.0,2022,27.9,2022,200.0,67.0,25.0,9.0,0.25773493181724555,0.23635732391386788,27,0.02137760790337767,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,1629497,Marina Mabrey,Marina,G,,35.000000:10,9.0,19.0,0.474,2.0,6.0,0.333,6.0,7.0,0.857,1.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,26.0,1.0,2022,35.166666666666664,2022,200.0,67.0,25.0,9.0,0.3278967151495342,0.24508787345770786,28,0.08280884169182637,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,1631007,Veronica Burton,Veronica,G,,29.000000:24,2.0,6.0,0.333,0.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,9.0,3.0,1.0,2.0,4.0,8.0,0.0,2022,29.4,2022,200.0,67.0,25.0,9.0,0.15263116740949254,0.08679111997088088,30,0.06584004743861166,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,204330,Isabelle Harrison,Isabelle,,,8.000000:19,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2022,8.316666666666666,2022,200.0,67.0,25.0,9.0,0.165848939257826,0.23276365819963815,30,-0.06691471894181214,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,1630112,Tyasha Harris,Tyasha,,,16.000000:59,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,10.0,2022,16.983333333333334,2022,200.0,67.0,25.0,9.0,0.1624310514026598,0.17227974796489265,29,-0.009848696562232861,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,1630386,Awak Kuier,Awak,,,12.000000:03,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,2022,12.05,2022,200.0,67.0,25.0,9.0,0.19077598130395382,0.1433043618901632,27,0.047471619413790606,1629481_1611661321_2022_1022200185
1022200185,1611661321,DAL,Dallas,1631029,Jasmine Dickey,Jasmine,,,7.000000:29,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,7.483333333333333,2022,200.0,67.0,25.0,9.0,0.18431764073419862,0.15836605737475357,16,0.025951583359445057,1629481_1611661321_2022_1022200185
1022200210,1611661321,DAL,Dallas,1628277,Allisha Gray,Allisha,F,,33.000000:51,4.0,13.0,0.308,3.0,6.0,0.5,2.0,4.0,0.5,2.0,2.0,4.0,3.0,0.0,2.0,4.0,3.0,13.0,-9.0,2022,33.85,2022,200.0,62.0,14.0,16.0,0.26340767532897874,0.17700679434434896,27,0.08640088098462978,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,203866,Kayla Thornton,Kayla,F,,36.000000:32,6.0,8.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,14.0,-16.0,2022,36.53333333333333,2022,200.0,62.0,14.0,16.0,0.1040770447670062,0.11793816225265058,30,-0.013861117485644378,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,1629479,Teaira McCowan,Teaira,C,,28.000000:19,2.0,7.0,0.286,0.0,0.0,0.0,3.0,5.0,0.6,3.0,6.0,9.0,3.0,0.0,1.0,5.0,2.0,7.0,-14.0,2022,28.316666666666666,2022,200.0,62.0,14.0,16.0,0.23834194572069906,0.23635732391386788,27,0.001984621806831177,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,1629497,Marina Mabrey,Marina,G,,32.000000:13,4.0,12.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,0.0,5.0,1.0,10.0,-10.0,2022,32.21666666666667,2022,200.0,62.0,14.0,16.0,0.2507971415026978,0.24508787345770786,28,0.005709268044989918,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,1631007,Veronica Burton,Veronica,G,,19.000000:03,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,-14.0,2022,19.05,2022,200.0,62.0,14.0,16.0,0.09979741125515204,0.08679111997088088,30,0.013006291284271165,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,1630112,Tyasha Harris,Tyasha,,,21.000000:57,5.0,8.0,0.625,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,3.0,2022,21.95,2022,200.0,62.0,14.0,16.0,0.19487774669357424,0.17227974796489265,29,0.022597998728681595,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,1630386,Awak Kuier,Awak,,,16.000000:24,1.0,3.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,4.0,-2.0,2022,16.4,2022,200.0,62.0,14.0,16.0,0.11244551609014189,0.1433043618901632,27,-0.030858845800021323,1629481_1611661321_2022_1022200210
1022200210,1611661321,DAL,Dallas,204330,Isabelle Harrison,Isabelle,,,11.000000:41,4.0,7.0,0.571,0.0,0.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,2022,11.683333333333334,2022,200.0,62.0,14.0,16.0,0.37914332051441996,0.23276365819963815,30,0.1463796623147818,1629481_1611661321_2022_1022200210
1022400081,1611661321,DAL,Dallas,1641654,Stephanie Soares,Stephanie,F,,11:16,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-8.0,2024,11.266666666666667,2024,200.0,73.0,3.0,16.0,0.15723188033605695,0.13110953022869654,21,0.026122350107360415,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1628881,Monique Billings,Monique,F,,36:32,7.0,12.0,0.583,0.0,1.0,0.0,1.0,2.0,0.5,1.0,9.0,10.0,9.0,1.0,0.0,2.0,4.0,15.0,-8.0,2024,36.53333333333333,2024,200.0,73.0,3.0,16.0,0.18038054476217572,0.1813190572333809,23,-0.0009385124712051884,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1629479,Teaira McCowan,Teaira,C,,27:35,4.0,9.0,0.444,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,8.0,-8.0,2024,27.583333333333332,2024,200.0,73.0,3.0,16.0,0.16055702584165332,0.1993059119046948,38,-0.03874888606304147,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1641652,Maddy Siegrist,Maddy,G,,40:00,8.0,17.0,0.471,1.0,4.0,0.25,0.0,1.0,0.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,17.0,-12.0,2024,40.0,2024,200.0,73.0,3.0,16.0,0.20416297608503103,0.1578819959632083,25,0.046280980121822746,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1642244,Sevgi Uzun,Sevgi,G,,31:29,7.0,13.0,0.538,3.0,5.0,0.6,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,7.0,3.0,17.0,-9.0,2024,31.483333333333334,2024,200.0,73.0,3.0,16.0,0.2813360272820924,0.1391424028376032,38,0.1421936244444892,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1642292,Jacy Sheldon,Jacy,,,26:29,3.0,6.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,8.0,-6.0,2024,26.483333333333334,2024,200.0,73.0,3.0,16.0,0.11705809593301156,0.13515968576335696,38,-0.018101589830345405,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1629480,Kalani Brown,Kalani,,,12:25,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,0.0,1.0,2.0,6.0,-4.0,2024,12.416666666666666,2024,200.0,73.0,3.0,16.0,0.2853389291467772,0.19162497269259418,37,0.09371395645418304,1629481_1611661321_2024_1022400081
1022400081,1611661321,DAL,Dallas,1641661,Lou Lopez Sénéchal,Lou,,,14:14,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,-5.0,2024,14.233333333333333,2024,200.0,73.0,3.0,16.0,0.2489197918200808,0.12782360993969172,25,0.12109618188038909,1629481_1611661321_2024_1022400081
1022300038,1611661324,MIN,Minnesota,1641649,Diamond Miller,Diamond,F,,33.000000:50,6.0,15.0,0.4,2.0,5.0,0.4,8.0,12.0,0.667,0.0,5.0,5.0,2.0,1.0,0.0,3.0,4.0,22.0,7.0,2023,33.833333333333336,2023,200.0,71.0,22.0,14.0,0.29069658543894805,0.24645213239041128,29,0.044244453048536775,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1631263,Nikolina Milić,Nikolina,F,,15.000000:01,3.0,7.0,0.429,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,6.0,-12.0,2023,15.016666666666667,2023,200.0,71.0,22.0,14.0,0.2937167405881931,0.24883729626555276,36,0.04487944432264032,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1641657,Dorka Juhász,Dorka,C,,29.000000:38,6.0,10.0,0.6,0.0,1.0,0.0,1.0,2.0,0.5,6.0,4.0,10.0,1.0,1.0,0.0,1.0,3.0,13.0,-11.0,2023,29.633333333333333,2023,200.0,71.0,22.0,14.0,0.16937046367302946,0.12078727774740912,35,0.048583185925620345,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,203825,Kayla McBride,Kayla,G,,35.000000:01,11.0,14.0,0.786,4.0,7.0,0.571,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,2.0,26.0,0.0,2023,35.016666666666666,2023,200.0,71.0,22.0,14.0,0.16890984979691606,0.20980611399941834,35,-0.04089626420250228,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1628263,Lindsay Allen,Lindsay,G,,28.000000:45,2.0,5.0,0.4,1.0,1.0,1.0,2.0,4.0,0.5,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,7.0,-8.0,2023,28.75,2023,200.0,71.0,22.0,14.0,0.09933689682408478,0.1419822849183146,26,-0.042645388094229825,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1629491,Jessica Shepard,Jessica,,,18.000000:17,2.0,8.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,4.0,0.0,5.0,26.0,2023,18.283333333333335,2023,200.0,71.0,22.0,14.0,0.28745293362586977,0.13697609031623728,18,0.15047684330963249,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1631083,Emily Engstler,Emily,,,13.000000:39,1.0,4.0,0.25,1.0,2.0,0.5,1.0,2.0,0.5,1.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,4.0,9.0,2023,13.65,2023,200.0,71.0,22.0,14.0,0.15103893430889628,0.14105542263686982,10,0.009983511672026463,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1627676,Tiffany Mitchell,Tiffany,,,16.000000:10,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,5.0,15.0,2023,16.166666666666668,2023,200.0,71.0,22.0,14.0,0.18292762599140236,0.1863663536058141,30,-0.0034387276144117462,1629483_1611661324_2023_1022300038
1022300038,1611661324,MIN,Minnesota,1629524,Bridget Carleton,Bridget,,,9.000000:39,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,2023,9.65,2023,200.0,71.0,22.0,14.0,0.17511946430955866,0.1049316408052885,35,0.07018782350427016,1629483_1611661324_2023_1022300038
1022300145,1611661324,MIN,Minnesota,1641649,Diamond Miller,Diamond,F,,18.000000:39,2.0,7.0,0.286,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,7.0,-2.0,2023,18.65,2023,200.0,61.0,16.0,19.0,0.27893865320927297,0.24645213239041128,29,0.03248652081886169,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1631263,Nikolina Milić,Nikolina,F,,21.000000:46,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,2.0,4.0,6.0,7.0,2023,21.766666666666666,2023,200.0,61.0,16.0,19.0,0.1900166651653004,0.24883729626555276,36,-0.058820631100252346,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1641657,Dorka Juhász,Dorka,C,,24.000000:24,5.0,10.0,0.5,1.0,3.0,0.333,0.0,1.0,0.0,2.0,4.0,6.0,2.0,1.0,1.0,3.0,3.0,11.0,-10.0,2023,24.4,2023,200.0,61.0,16.0,19.0,0.2531340405014465,0.12078727774740912,35,0.1323467627540374,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,203825,Kayla McBride,Kayla,G,,33.000000:01,7.0,10.0,0.7,4.0,7.0,0.571,1.0,2.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,19.0,5.0,2023,33.016666666666666,2023,200.0,61.0,16.0,19.0,0.17927665765953024,0.20980611399941834,35,-0.0305294563398881,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1628263,Lindsay Allen,Lindsay,G,,32.000000:25,6.0,8.0,0.75,0.0,2.0,0.0,4.0,6.0,0.667,0.0,2.0,2.0,6.0,2.0,0.0,3.0,4.0,16.0,1.0,2023,32.416666666666664,2023,200.0,61.0,16.0,19.0,0.19336912142749133,0.1419822849183146,26,0.05138683650917672,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1629524,Bridget Carleton,Bridget,,,10.000000:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2023,10.0,2023,200.0,61.0,16.0,19.0,0.04595588235294117,0.1049316408052885,35,-0.05897575845234732,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1629491,Jessica Shepard,Jessica,,,23.000000:42,5.0,7.0,0.714,0.0,1.0,0.0,2.0,3.0,0.667,1.0,13.0,14.0,2.0,0.0,1.0,1.0,3.0,12.0,0.0,2023,23.7,2023,200.0,61.0,16.0,19.0,0.1807210225862497,0.13697609031623728,18,0.043744932270012415,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1627676,Tiffany Mitchell,Tiffany,,,13.000000:18,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,2023,13.3,2023,200.0,61.0,16.0,19.0,0.13821318000884564,0.1863663536058141,30,-0.04815317359696847,1629483_1611661324_2023_1022300145
1022300145,1611661324,MIN,Minnesota,1627672,Aerial Powers,Aerial,,,22.000000:45,6.0,8.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,4.0,2.0,14.0,2.0,2023,22.75,2023,200.0,61.0,16.0,19.0,0.2512928248222366,0.28300121556347374,18,-0.03170839074123716,1629483_1611661324_2023_1022300145
1022300151,1611661324,MIN,Minnesota,1641649,Diamond Miller,Diamond,F,,33.000000:46,4.0,14.0,0.286,1.0,2.0,0.5,4.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,13.0,-9.0,2023,33.766666666666666,2023,200.0,59.0,24.0,16.0,0.30127279448515715,0.24645213239041128,29,0.05482066209474587,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,1631263,Nikolina Milić,Nikolina,F,,17.000000:27,3.0,4.0,0.75,0.0,0.0,0.0,1.0,3.0,0.333,1.0,5.0,6.0,0.0,1.0,0.0,3.0,1.0,7.0,-1.0,2023,17.45,2023,200.0,59.0,24.0,16.0,0.22290361428029865,0.24883729626555276,36,-0.025933681985254114,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,1641657,Dorka Juhász,Dorka,C,,27.000000:31,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,1.0,3.0,4.0,-8.0,2023,27.516666666666666,2023,200.0,59.0,24.0,16.0,0.11893000374629512,0.12078727774740912,35,-0.0018572740011140038,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,203825,Kayla McBride,Kayla,G,,37.000000:31,4.0,11.0,0.364,2.0,8.0,0.25,5.0,6.0,0.833,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15.0,-6.0,2023,37.516666666666666,2023,200.0,59.0,24.0,16.0,0.18243411218825606,0.20980611399941834,35,-0.027372001811162283,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,1628263,Lindsay Allen,Lindsay,G,,28.000000:31,7.0,9.0,0.778,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,16.0,-5.0,2023,28.516666666666666,2023,200.0,59.0,24.0,16.0,0.17115553759478924,0.1419822849183146,26,0.029173252676474637,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,1629491,Jessica Shepard,Jessica,,,17.000000:37,2.0,5.0,0.4,0.0,0.0,0.0,2.0,4.0,0.5,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,-9.0,2023,17.616666666666667,2023,200.0,59.0,24.0,16.0,0.17939576005020955,0.13697609031623728,18,0.042419669733972265,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,1627676,Tiffany Mitchell,Tiffany,,,11.000000:48,1.0,2.0,0.5,1.0,1.0,1.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,-5.0,2023,11.8,2023,200.0,59.0,24.0,16.0,0.22820738345971897,0.1863663536058141,30,0.041841029853904865,1629483_1611661324_2023_1022300151
1022300151,1611661324,MIN,Minnesota,1631083,Emily Engstler,Emily,,,3.000000:34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2023,3.5666666666666664,2023,200.0,59.0,24.0,16.0,0.13107706020369375,0.14105542263686982,10,-0.009978362433176069,1629483_1611661324_2023_1022300151
