execution,price_basis,threshold,cond_dim,cond_level,scope,battery,n_bets,wins,losses,pushes,n_void,n_noprice,hit_rate,roi,roi_ci90_low,roi_ci90_high,n_dates,n_over,n_under,mean_edge,mean_line,n_candidate_rows_in_cell,n_perm_ge,n_perm_nonempty,perm_roi_mean,perm_roi_q95,p_perm,p_perm_phipson_smyth,n_perm_ge_phaseblock,n_perm_nonempty_phaseblock,perm_roi_mean_phaseblock,perm_roi_q95_phaseblock,p_perm_phaseblock,p_perm_phipson_smyth_phaseblock,eligible,small_n_flag,roi_positive,q_bh,q_bh_phaseblock,starred,starred_phaseblock,starred_and_profitable,expected_false_in_family
best_line,synthetic110,2.0,season,2025,all,registered,816,412,404,0,17,0,0.5049019607843137,-0.03609625668449197,-0.0894405367867654,0.01573657474600869,108,480,336,0.6713985055591999,13.905024509803921,2264,38,200,-0.053330198,-0.022655666,0.19,0.19402985074626866,45,200,-0.05073091,-0.020955214,0.225,0.22885572139303484,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,2.0,season,2025,regular,companion_regular,733,364,369,0,17,0,0.4965893587994543,-0.05196576956467816,-0.10910763349659537,0.0037066416902413347,94,438,295,0.7575264924980487,14.03206002728513,2007,131,200,-0.042104978,-0.009035227,0.655,0.6567164179104478,132,200,-0.042388797,-0.011158556,0.66,0.6616915422885572,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,2.0,season,2025,playoff,companion_playoff,83,48,35,0,0,0,0.5783132530120482,0.10405257393209201,-0.08363636363636365,0.2727272727272727,14,42,41,-0.08922576463569644,12.783132530120483,257,0,200,-0.13715886,-0.05995566,0.0,0.004975124378109453,0,200,-0.11355558,-0.024589444,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
best_line,captured,3.0,season,2025,all,registered,399,194,205,0,8,0,0.48621553884711777,-0.09860515840871122,-0.1746106978054346,-0.02082626678286004,104,245,154,1.0144236888672138,14.469924812030076,2264,185,200,-0.07251541,-0.036160275,0.925,0.9253731343283582,182,200,-0.07009344,-0.03623114,0.91,0.9104477611940298,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,3.0,season,2025,regular,companion_regular,362,172,190,0,8,0,0.47513812154696133,-0.11813893686360113,-0.19569929730856933,-0.04010778718566117,91,229,133,1.1717741674340914,14.53867403314917,2007,200,200,-0.061488822,-0.02312449,1.0,1.0,200,200,-0.061619304,-0.031115323,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,3.0,season,2025,playoff,companion_playoff,37,22,15,0,0,0,0.5945945945945946,0.09250910647426597,-0.2013545771678299,0.31284790672295254,13,16,21,-0.5250593717060204,13.797297297297296,257,0,200,-0.15263219,-0.07908249,0.0,0.004975124378109453,0,200,-0.13294414,-0.03542534,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
best_line,synthetic110,3.0,season,2025,all,registered,399,194,205,0,8,0,0.48621553884711777,-0.07177033492822965,-0.14998870888732163,0.007045454545454542,104,245,154,1.0144236888672138,14.469924812030076,2264,155,200,-0.055820595,-0.016632613,0.775,0.7761194029850746,159,200,-0.0533365,-0.020943109,0.795,0.7960199004975125,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,3.0,season,2025,regular,companion_regular,362,172,190,0,8,0,0.47513812154696133,-0.09291813159216473,-0.17120764317608572,-0.0132788559754852,91,229,133,1.1717741674340914,14.53867403314917,2007,199,200,-0.04324566,-0.004433779,0.995,0.9950248756218906,198,200,-0.043576892,-0.013506355,0.99,0.9900497512437811,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,3.0,season,2025,playoff,companion_playoff,37,22,15,0,0,0,0.5945945945945946,0.13513513513513514,-0.16477272727272724,0.3636363636363636,13,16,21,-0.5250593717060204,13.797297297297296,257,0,200,-0.14716914,-0.07364712,0.0,0.004975124378109453,0,200,-0.12569217,-0.023368482,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
best_line,captured,1.0,season,2026,all,registered,1096,566,530,0,17,1,0.5164233576642335,-0.0432032982488248,-0.08915120159567345,0.0023561401254116533,67,653,443,0.5823492430643008,13.265967153284672,1808,41,200,-0.06064914,-0.028896127,0.205,0.208955223880597,37,200,-0.060518704,-0.034259293,0.185,0.1890547263681592,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,1.0,season,2026,regular,companion_regular,1096,566,530,0,17,1,0.5164233576642335,-0.0432032982488248,-0.08915120159567345,0.0023561401254116533,67,653,443,0.5823492430643008,13.265967153284672,1808,41,200,-0.06064914,-0.028896127,0.205,0.208955223880597,37,200,-0.060518704,-0.034259293,0.185,0.1890547263681592,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,1.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
best_line,synthetic110,1.0,season,2026,all,registered,1096,566,530,0,17,1,0.5164233576642335,-0.014100862641008629,-0.06063600856375502,0.03145489524465141,67,653,443,0.5823492430643008,13.265967153284672,1808,33,200,-0.035067342,-0.0022665614,0.165,0.1691542288557214,22,200,-0.034908388,-0.009022731,0.11,0.11442786069651742,True,False,False,1.0,0.9105555555555556,False,False,False,0.30000000000000004
best_line,synthetic110,1.0,season,2026,regular,companion_regular,1096,566,530,0,17,1,0.5164233576642335,-0.014100862641008629,-0.06063600856375502,0.03145489524465141,67,653,443,0.5823492430643008,13.265967153284672,1808,33,200,-0.035067342,-0.0022665614,0.165,0.1691542288557214,22,200,-0.034908388,-0.009022731,0.11,0.11442786069651742,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,1.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
best_line,captured,2.0,season,2026,all,registered,626,320,306,0,13,1,0.5111821086261981,-0.055424774611250525,-0.11799360552032057,0.00861734832604176,66,386,240,0.8902338839235499,13.854632587859426,1808,73,200,-0.062429287,-0.026304293,0.365,0.3681592039800995,59,200,-0.064375564,-0.03154744,0.295,0.29850746268656714,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,2.0,season,2026,regular,companion_regular,626,320,306,0,13,1,0.5111821086261981,-0.055424774611250525,-0.11799360552032057,0.00861734832604176,66,386,240,0.8902338839235499,13.854632587859426,1808,73,200,-0.062429287,-0.026304293,0.365,0.3681592039800995,59,200,-0.064375564,-0.03154744,0.295,0.29850746268656714,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,2.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
best_line,synthetic110,2.0,season,2026,all,registered,626,320,306,0,13,1,0.5111821086261981,-0.024106883531803645,-0.08642322565589894,0.03933491594022414,66,386,240,0.8902338839235499,13.854632587859426,1808,50,200,-0.036932476,0.00067933893,0.25,0.2537313432835821,48,200,-0.038850017,-0.0024764626,0.24,0.24378109452736318,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,2.0,season,2026,regular,companion_regular,626,320,306,0,13,1,0.5111821086261981,-0.024106883531803645,-0.08642322565589894,0.03933491594022414,66,386,240,0.8902338839235499,13.854632587859426,1808,50,200,-0.036932476,0.00067933893,0.25,0.2537313432835821,48,200,-0.038850017,-0.0024764626,0.24,0.24378109452736318,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,2.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
best_line,captured,3.0,season,2026,all,registered,346,172,174,0,10,1,0.49710982658959535,-0.08343194931982165,-0.14743775231355616,-0.018063997502664922,65,209,137,1.071733712242671,14.427745664739884,1808,162,200,-0.06453233,-0.02727014,0.81,0.8109452736318408,158,200,-0.06562682,-0.028662276,0.79,0.7910447761194029,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,3.0,season,2026,regular,companion_regular,346,172,174,0,10,1,0.49710982658959535,-0.08343194931982165,-0.14743775231355616,-0.018063997502664922,65,209,137,1.071733712242671,14.427745664739884,1808,162,200,-0.06453233,-0.02727014,0.81,0.8109452736318408,158,200,-0.06562682,-0.028662276,0.79,0.7910447761194029,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,3.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
best_line,synthetic110,3.0,season,2026,all,registered,346,172,174,0,10,1,0.49710982658959535,-0.05097214923804518,-0.11445783132530118,0.014566168009205962,65,209,137,1.071733712242671,14.427745664739884,1808,139,200,-0.038951345,-0.00030249963,0.695,0.6965174129353234,137,200,-0.04009334,-0.0037109742,0.685,0.6865671641791045,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,3.0,season,2026,regular,companion_regular,346,172,174,0,10,1,0.49710982658959535,-0.05097214923804518,-0.11445783132530118,0.014566168009205962,65,209,137,1.071733712242671,14.427745664739884,1808,139,200,-0.038951345,-0.00030249963,0.695,0.6965174129353234,137,200,-0.04009334,-0.0037109742,0.685,0.6865671641791045,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,3.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
best_line,captured,1.0,venue,home,all,registered,1841,950,891,0,35,1,0.5160239000543183,-0.03806368030086967,-0.0729047150415453,-0.0027813810468306885,264,996,845,0.2991416127047666,14.109994568169473,2981,45,200,-0.049425106,-0.025113001,0.225,0.22885572139303484,59,200,-0.045530096,-0.022887757,0.295,0.29850746268656714,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,1.0,venue,home,regular,companion_regular,1690,870,820,0,35,1,0.514792899408284,-0.04114128933871295,-0.0774740579609564,-0.005370979718636617,237,932,758,0.35657779319017685,14.137869822485207,2747,77,200,-0.04651682,-0.020365639,0.385,0.3880597014925373,88,200,-0.044352487,-0.018496605,0.44,0.4427860696517413,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,1.0,venue,home,playoff,companion_playoff,151,80,71,0,0,0,0.5298013245033113,-0.003618916897193351,-0.1475889258248175,0.1234435934809529,27,64,87,-0.3436871622643941,13.798013245033113,234,11,200,-0.08253456,-0.0025967269,0.055,0.05970149253731343,27,200,-0.059052568,0.023438081,0.135,0.13930348258706468,True,False,False,0.08375,0.1987912087912088,True,False,False,8.9
best_line,synthetic110,1.0,venue,home,all,registered,1841,950,891,0,35,1,0.5160239000543183,-0.014863463532665044,-0.050131250104590394,0.021636759979692267,264,996,845,0.2991416127047666,14.109994568169473,2981,35,200,-0.029855467,-0.0063586687,0.175,0.1791044776119403,43,200,-0.02596399,-0.0025567329,0.215,0.21890547263681592,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,1.0,venue,home,regular,companion_regular,1690,870,820,0,35,1,0.514792899408284,-0.01721355567509413,-0.054457722697173964,0.019370921458861354,237,932,758,0.35657779319017685,14.137869822485207,2747,63,200,-0.025657665,0.0015763666,0.315,0.31840796019900497,75,200,-0.023667853,0.0019163945,0.375,0.3781094527363184,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,1.0,venue,home,playoff,companion_playoff,151,80,71,0,0,0,0.5298013245033113,0.011438892233594192,-0.1310943288686236,0.13812328975372445,27,64,87,-0.3436871622643941,13.798013245033113,234,6,200,-0.07771019,0.0038496354,0.03,0.03482587064676617,22,200,-0.05233432,0.032466624,0.11,0.11442786069651742,True,False,True,0.05289473684210526,0.17759036144578313,True,False,True,8.9
best_line,captured,2.0,venue,home,all,registered,1036,520,516,0,24,0,0.5019305019305019,-0.0655321066726206,-0.1161949813675517,-0.014865822454622276,257,582,454,0.5099207900556686,14.513513513513514,2981,166,200,-0.04959183,-0.023758655,0.83,0.8308457711442786,179,200,-0.046202764,-0.019392284,0.895,0.8955223880597015,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,2.0,venue,home,regular,companion_regular,966,485,481,0,24,0,0.5020703933747412,-0.0650637188837124,-0.11464823354642427,-0.014683813213341433,232,548,418,0.566505845824468,14.607660455486542,2747,172,200,-0.04639226,-0.021872876,0.86,0.8606965174129353,179,200,-0.0446708,-0.01596263,0.895,0.8955223880597015,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,2.0,venue,home,playoff,companion_playoff,70,35,35,0,0,0,0.5,-0.07199585815955371,-0.3019717798600766,0.1180192906939102,25,34,36,-0.2709529795537636,13.214285714285714,234,74,200,-0.0855297,-0.0008952707,0.37,0.373134328358209,114,200,-0.06379219,0.01604417,0.57,0.572139303482587,False,True,False,,,False,False,False,8.9
best_line,synthetic110,2.0,venue,home,all,registered,1036,520,516,0,24,0,0.5019305019305019,-0.04176904176904176,-0.09352114732995787,0.009748280235659742,257,582,454,0.5099207900556686,14.513513513513514,2981,151,200,-0.030305857,-0.005199481,0.755,0.7562189054726368,161,200,-0.027001528,0.0005219023,0.805,0.8059701492537313,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,2.0,venue,home,regular,companion_regular,966,485,481,0,24,0,0.5020703933747412,-0.041501976284584984,-0.09185133991752399,0.009898580559342528,232,548,418,0.566505845824468,14.607660455486542,2747,163,200,-0.025681231,-0.0006841102,0.815,0.8159203980099502,168,200,-0.024234865,0.0064705126,0.84,0.8407960199004975,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,2.0,venue,home,playoff,companion_playoff,70,35,35,0,0,0,0.5,-0.04545454545454546,-0.2802015162314521,0.15005476451259583,25,34,36,-0.2709529795537636,13.214285714285714,234,41,200,-0.08239189,0.009035316,0.205,0.208955223880597,71,200,-0.058782708,0.027254611,0.355,0.3582089552238806,False,True,False,,,False,False,False,8.9
best_line,captured,3.0,venue,home,all,registered,532,261,271,0,13,0,0.4906015037593985,-0.08720042352662656,-0.15546348451918987,-0.02319378418141357,222,311,221,0.8157319770664441,15.202067669172932,2981,196,200,-0.050423525,-0.020992963,0.98,0.9800995024875622,197,200,-0.046083413,-0.019776424,0.985,0.9850746268656716,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,3.0,venue,home,regular,companion_regular,507,250,257,0,13,0,0.4930966469428008,-0.08264712661954926,-0.1517524167985941,-0.018236067302316184,205,301,206,0.8989794010979806,15.240631163708088,2747,195,200,-0.04693765,-0.016170131,0.975,0.9751243781094527,197,200,-0.044476386,-0.016575376,0.985,0.9850746268656716,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,3.0,venue,home,playoff,companion_playoff,25,11,14,0,0,0,0.44,-0.17954128480215437,-0.5693454630255873,0.11497417947540436,17,10,15,-0.8725257822931158,14.42,234,190,200,-0.08934658,0.007965885,0.95,0.9502487562189055,199,200,-0.06441233,0.045512587,0.995,0.9950248756218906,False,True,False,,,False,False,False,8.9
best_line,synthetic110,3.0,venue,home,all,registered,532,261,271,0,13,0,0.4906015037593985,-0.06339712918660285,-0.13256135499481506,0.002718776550552233,222,311,221,0.8157319770664441,15.202067669172932,2981,191,200,-0.03146483,-0.0009812755,0.955,0.9552238805970149,196,200,-0.027209863,-0.0009684705,0.98,0.9800995024875622,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,3.0,venue,home,regular,companion_regular,507,250,257,0,13,0,0.4930966469428008,-0.05863367401828939,-0.12886495357055366,0.008135485611213739,205,301,206,0.8989794010979806,15.240631163708088,2747,191,200,-0.026388941,0.0053779236,0.955,0.9552238805970149,195,200,-0.024243595,0.004085758,0.975,0.9751243781094527,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,3.0,venue,home,playoff,companion_playoff,25,11,14,0,0,0,0.44,-0.15999999999999998,-0.5508021390374331,0.13352272727272724,17,10,15,-0.8725257822931158,14.42,234,180,200,-0.08819904,0.006849315,0.9,0.900497512437811,195,200,-0.061005894,0.045212664,0.975,0.9751243781094527,False,True,False,,,False,False,False,8.9
best_line,captured,1.0,venue,away,all,registered,1783,927,856,0,24,1,0.519910263600673,-0.03139988233895605,-0.07023391054281183,0.004122342068958911,269,996,787,0.3724075258416196,13.958216489063377,2948,52,200,-0.042835224,-0.012977577,0.26,0.263681592039801,43,200,-0.045634594,-0.017211605,0.215,0.21890547263681592,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,1.0,venue,away,regular,companion_regular,1654,854,800,0,23,1,0.5163240628778718,-0.037595417698071024,-0.07744627994129391,-2.928367164469625e-05,242,926,728,0.38633834482136264,14.008464328899636,2718,71,200,-0.04307694,-0.013305708,0.355,0.3582089552238806,60,200,-0.04622373,-0.018403035,0.3,0.3034825870646766,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,1.0,venue,away,playoff,companion_playoff,129,73,56,0,1,0,0.5658914728682171,0.048037446994192545,-0.07502193446662489,0.17007751661601742,27,70,59,0.19379066853545815,13.313953488372093,230,8,200,-0.04001326,0.041216433,0.04,0.04477611940298507,12,200,-0.038662992,0.04978908,0.06,0.06467661691542288,True,False,True,0.06536585365853659,0.11999999999999998,True,False,True,8.9
best_line,synthetic110,1.0,venue,away,all,registered,1783,927,856,0,24,1,0.519910263600673,-0.007444042216896945,-0.04653191052739586,0.0287140811558927,269,996,787,0.3724075258416196,13.958216489063377,2948,39,200,-0.022747144,0.0073225545,0.195,0.19900497512437812,32,200,-0.025475297,0.0041025258,0.16,0.16417910447761194,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,1.0,venue,away,regular,companion_regular,1654,854,800,0,23,1,0.5163240628778718,-0.014290425414971962,-0.054307833381974285,0.023831802747337545,242,926,728,0.38633834482136264,14.008464328899636,2718,64,200,-0.022371436,0.007990117,0.32,0.32338308457711445,53,200,-0.025561685,0.0022678468,0.265,0.26865671641791045,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,1.0,venue,away,playoff,companion_playoff,129,73,56,0,1,0,0.5658914728682171,0.08033826638477802,-0.045454545454545456,0.20812341603989534,27,70,59,0.19379066853545815,13.313953488372093,230,4,200,-0.027142148,0.057455078,0.02,0.024875621890547265,4,200,-0.024405882,0.06409687,0.02,0.024875621890547265,True,False,True,0.03828571428571429,0.07444444444444445,True,True,True,8.9
best_line,captured,2.0,venue,away,all,registered,993,508,485,0,17,1,0.5115810674723061,-0.049948091541616,-0.10071694641415799,0.0002681658453671801,256,577,416,0.6095354150737905,14.268378650553878,2948,124,200,-0.04415109,-0.015588639,0.62,0.6218905472636815,109,200,-0.04645072,-0.018638477,0.545,0.5472636815920398,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,2.0,venue,away,regular,companion_regular,930,472,458,0,17,1,0.5075268817204301,-0.057943271299701435,-0.10814679549917049,-0.0023029248827466983,233,542,388,0.6279914961157468,14.30967741935484,2718,154,200,-0.04406711,-0.010805834,0.77,0.7711442786069652,144,200,-0.047290985,-0.017198313,0.72,0.7213930348258707,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,2.0,venue,away,playoff,companion_playoff,63,36,27,0,0,0,0.5714285714285714,0.06807599060154972,-0.0922528572873149,0.22827618044293177,23,35,28,0.3370885044544331,13.658730158730158,230,3,200,-0.045264494,0.04047494,0.015,0.01990049751243781,10,200,-0.03642728,0.065841556,0.05,0.05472636815920398,False,True,True,,,False,False,False,8.9
best_line,synthetic110,2.0,venue,away,all,registered,993,508,485,0,17,1,0.5115810674723061,-0.02334523482559736,-0.07489712213539351,0.027335030477337936,256,577,416,0.6095354150737905,14.268378650553878,2948,96,200,-0.024117928,0.0052133156,0.48,0.48258706467661694,86,200,-0.026367977,0.0032884388,0.43,0.43283582089552236,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,2.0,venue,away,regular,companion_regular,930,472,458,0,17,1,0.5075268817204301,-0.031085043988269796,-0.08220614465192617,0.025615351586225348,233,542,388,0.6279914961157468,14.30967741935484,2718,126,200,-0.023369178,0.01034436,0.63,0.6318407960199005,114,200,-0.026657479,0.00351799,0.57,0.572139303482587,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,2.0,venue,away,playoff,companion_playoff,63,36,27,0,0,0,0.5714285714285714,0.09090909090909091,-0.07528409090909091,0.2507836990595611,23,35,28,0.3370885044544331,13.658730158730158,230,2,200,-0.032944005,0.058178168,0.01,0.014925373134328358,7,200,-0.022798192,0.085816026,0.035,0.03980099502487562,False,True,True,,,False,False,False,8.9
best_line,captured,3.0,venue,away,all,registered,481,240,241,0,11,1,0.498960498960499,-0.0754379959635102,-0.1418489754368653,-0.008127692621725895,208,284,197,0.8520245908299834,14.879417879417879,2948,190,200,-0.044714365,-0.011758968,0.95,0.9502487562189055,188,200,-0.046439394,-0.017387109,0.94,0.9402985074626866,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,3.0,venue,away,regular,companion_regular,450,221,229,0,11,1,0.4911111111111111,-0.08975269285492615,-0.157831874509497,-0.022648825817402667,190,268,182,0.8946486465354904,14.876666666666667,2718,198,200,-0.044656754,-0.011239803,0.99,0.9900497512437811,199,200,-0.047291044,-0.014296643,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,3.0,venue,away,playoff,companion_playoff,31,19,12,0,0,0,0.6129032258064516,0.1323559911699473,-0.10737363507898641,0.33872001184344264,18,16,15,0.2332882983306911,14.919354838709678,230,0,200,-0.04565368,0.048653197,0.0,0.004975124378109453,1,200,-0.036379833,0.07152132,0.005,0.009950248756218905,False,True,True,,,False,False,False,8.9
best_line,synthetic110,3.0,venue,away,all,registered,481,240,241,0,11,1,0.498960498960499,-0.04743904743904743,-0.11368306351183065,0.020432243797940664,208,284,197,0.8520245908299834,14.879417879417879,2948,180,200,-0.024649084,0.008091808,0.9,0.900497512437811,173,200,-0.0263538,0.0046115555,0.865,0.8656716417910447,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,synthetic110,3.0,venue,away,regular,companion_regular,450,221,229,0,11,1,0.4911111111111111,-0.0624242424242424,-0.13118471657098268,0.0069429377305272235,190,268,182,0.8946486465354904,14.876666666666667,2718,195,200,-0.023883555,0.009863855,0.975,0.9751243781094527,195,200,-0.026589427,0.007193823,0.975,0.9751243781094527,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,3.0,venue,away,playoff,companion_playoff,31,19,12,0,0,0,0.6129032258064516,0.17008797653958946,-0.07849181469871133,0.38842975206611563,18,16,15,0.2332882983306911,14.919354838709678,230,0,200,-0.033727523,0.062167544,0.0,0.004975124378109453,0,200,-0.02348497,0.08674246,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,captured,1.0,none,all,all,registered,19710,9933,9777,0,229,1456,0.5039573820395739,-0.06613355784185301,-0.08989626809277153,-0.04231874826642105,269,11668,8042,0.560417832900299,14.554845256215119,33610,116,200,-0.06440463,-0.042906277,0.58,0.582089552238806,113,200,-0.063736275,-0.04350447,0.565,0.5671641791044776,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,1.0,none,all,regular,companion_regular,18033,9032,9001,0,228,1456,0.500859535296401,-0.07153507165856049,-0.09621439307332183,-0.0469374388579157,242,10859,7174,0.6263766923233104,14.594327067043753,30869,151,200,-0.06304999,-0.041429307,0.755,0.7562189054726368,150,200,-0.06342782,-0.04286321,0.75,0.7512437810945274,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,1.0,none,all,playoff,companion_playoff,1677,901,776,0,1,0,0.5372689326177699,-0.0080503743852721,-0.09164645013980986,0.06669830708330347,27,809,868,-0.1488463960652125,14.130292188431723,2741,7,200,-0.07797344,-0.019097537,0.035,0.03980099502487562,14,200,-0.066832826,0.0015974513,0.07,0.07462686567164178,True,False,False,0.059367088607594945,0.1302777777777778,True,False,False,8.9
per_book,synthetic110,1.0,none,all,all,registered,21166,10723,10443,0,229,0,0.5066143815553246,-0.032827089758016716,-0.05663693723854308,-0.00881081978590086,269,11670,9496,0.34160316032620297,14.55981290749315,33610,54,200,-0.040618233,-0.019030541,0.27,0.2736318407960199,52,200,-0.039927397,-0.019869275,0.26,0.263681592039801,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,1.0,none,all,regular,companion_regular,19489,9822,9667,0,228,0,0.5039766021858484,-0.03786285037247119,-0.06199116815944508,-0.014085399282192053,242,10861,8628,0.3838056286964838,14.59677253835497,30869,97,200,-0.038653072,-0.016939292,0.485,0.48756218905472637,89,200,-0.039084073,-0.019569071,0.445,0.44776119402985076,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,1.0,none,all,playoff,companion_playoff,1677,901,776,0,1,0,0.5372689326177699,0.02569523499756059,-0.060541531278158575,0.10391876262979297,27,809,868,-0.1488463960652125,14.130292188431723,2741,1,200,-0.06239198,-0.003994748,0.005,0.009950248756218905,9,200,-0.04926703,0.0209575,0.045,0.04975124378109453,True,False,True,0.014888888888888889,0.10220338983050846,True,False,True,8.9
per_book,captured,2.0,none,all,all,registered,11186,5529,5657,0,165,859,0.4942785624888253,-0.08728702572851105,-0.1236484765601537,-0.05196457576510031,268,6865,4321,0.8497998031782181,14.893617021276595,33610,191,200,-0.06386706,-0.041077673,0.955,0.9552238805970149,194,200,-0.06324271,-0.041699678,0.97,0.9701492537313433,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,2.0,none,all,regular,companion_regular,10357,5085,5272,0,165,859,0.4909722892729555,-0.09282035492410197,-0.1264876212041983,-0.057606939614742426,241,6443,3914,0.9286345266920032,14.947523414116057,30869,197,200,-0.06220179,-0.038075604,0.985,0.9850746268656716,199,200,-0.062782705,-0.039726835,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,2.0,none,all,playoff,companion_playoff,829,444,385,0,0,0,0.5355850422195416,-0.01815712165283537,-0.14695715706769602,0.10932904200973857,27,422,407,-0.1351112118184886,14.220144752714113,2741,7,200,-0.080383025,-0.02182761,0.035,0.03980099502487562,19,200,-0.06776876,-0.0003064465,0.095,0.09950248756218906,True,False,False,0.059367088607594945,0.16532467532467532,True,False,False,8.9
per_book,synthetic110,2.0,none,all,all,registered,12045,5994,6051,0,165,0,0.4976338729763387,-0.0499716970451715,-0.08458848137390232,-0.015981981132669038,268,6867,5178,0.545850550812455,14.90340390203404,33610,156,200,-0.039809164,-0.017563902,0.78,0.7810945273631841,161,200,-0.03928057,-0.01802886,0.805,0.8059701492537313,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,2.0,none,all,regular,companion_regular,11216,5550,5666,0,165,0,0.4948288159771755,-0.05532680586175593,-0.08842042117525571,-0.0211293322018676,241,6445,4771,0.5961819792380125,14.953905135520685,30869,179,200,-0.03753543,-0.014076029,0.895,0.8955223880597015,186,200,-0.03829042,-0.016675003,0.93,0.9303482587064676,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,2.0,none,all,playoff,companion_playoff,829,444,385,0,0,0,0.5355850422195416,0.022480535146397626,-0.11003742898342884,0.15110990962380882,27,422,407,-0.1351112118184886,14.220144752714113,2741,2,200,-0.0648169,-0.0036962908,0.01,0.014925373134328358,7,200,-0.050136175,0.018050775,0.035,0.03980099502487562,True,False,True,0.02392857142857143,0.09380000000000001,True,True,True,8.9
