target,mode,memory_kind,memory_param,shrink_target,shrink_k,floor,mae_tuneA_2022,mae_tuneB_2022_23,mae_2023,mae_2024,mae_wf_eval_2023_24,mae_all_seasons,mae_wf_decision_stratum,champ_mae_wf_eval_2023_24,d081ref_mae_wf_eval_2023_24,est_skill_vs_d081ref_wf_eval_2023_24,champ_skill_vs_est_wf_eval_2023_24,champ_mae_all_seasons,d081ref_mae_all_seasons,est_skill_vs_d081ref_all_seasons,champ_skill_vs_est_all_seasons,mae_wf_tier_0,mae_wf_tier_1-2,mae_wf_tier_3-7,mae_wf_tier_8-14,mae_wf_tier_15-24,mae_wf_tier_25+
ppm,mean_of_prior_ratios,sma,5.0,league,4.0,10.0,0.18501565795437172,0.18805912128265376,0.19085515899073419,0.18866187237370352,0.18975609585354608,0.18826623418367086,0.15761316761374147,0.18269237180042866,0.18452018948290308,-0.028375791209168222,0.037225281334672955,0.1817428309958614,0.18350234471241625,-0.025960918803084265,0.03464988406495295,0.21351471712435977,0.21521177288094354,0.2030061307452954,0.19520917917612515,0.18747223632116106,0.17636848580036182
pts,equal,sma,5.0,league,8.0,10.0,5.007248374973218,5.199458821445529,5.3760430606014316,5.3242175568637915,5.350073130232112,5.242327501408761,5.781349037533154,4.227561938738641,4.203732679236231,-0.2726958487769868,0.20981230801321238,4.190919667572693,4.181628792249526,-0.25365683131061156,0.20056126473470515,6.376723166097364,6.123810836124417,5.491627157128526,5.295557522437415,5.206408684196645,5.259085281974676
pts,minutes_weighted,sma,5.0,league,8.0,10.0,5.437312275511007,5.742803986890041,6.023460019964039,5.959887106598212,5.99160342399455,5.817396493402633,5.505307830222808,4.227561938738641,4.203732679236231,-0.42530552753491313,0.29441893270029507,4.190919667572693,4.181628792249526,-0.39117955763671164,0.2795884426434553,8.831158057564638,7.112742336639836,6.431387163109249,6.026975106989783,5.792994269604314,5.647751943749148
pts,composite,sma,5.0,league,8.0,10.0,5.011269211267295,5.213704647549964,5.39968261154849,5.351608300834194,5.375592416340286,5.261090087604181,5.894690917297046,4.227561938738641,4.203732679236231,-0.2787664741129465,0.21356352727040018,4.190919667572693,4.181628792249526,-0.2581437399119193,0.203412297111762,6.376723166097363,6.1355030398272765,5.510063562272515,5.316762532430458,5.226495105253132,5.298078408495373
minutes,equal,sma,5.0,league,8.0,10.0,7.1433246097064425,7.4896433550180195,7.807807290790786,7.8600317665538935,7.833977147354226,7.616913499453108,6.915838177954102,5.099994974918809,5.296698859382703,-0.4790301195766351,0.3489903175628698,5.079670829517937,5.266906514137651,-0.4461835384788906,0.33310640459778673,12.022355133709192,9.885503415785385,8.694153912050819,7.728660700262489,7.511723727497873,7.267241450346656
minutes,minutes_weighted,sma,5.0,league,8.0,10.0,7.6339734720236425,8.004637799156612,8.345168084530245,8.475377690679917,8.41041654641191,8.166389981783217,5.082418863941827,5.099994974918809,5.296698859382703,-0.5878600557993758,0.3936097044926279,5.079670829517937,5.266906514137651,-0.5505097650513924,0.3779784163076746,16.564028265111084,11.240491244851809,9.894458845855933,8.636782567515588,8.001806317223227,7.189978539958787
fga,equal,sma,5.0,league,8.0,10.0,3.4162133636044465,3.539548114235828,3.652856071745113,3.673479039754703,3.6631903088405977,3.5855684747660903,3.7947891646326855,2.6389777226770477,2.6390234186339177,-0.38808556338497247,0.27959578941114693,2.6375697656574264,2.6406107283524665,-0.35785575521129664,0.26439286148914165,4.647904083737559,4.420102719003971,3.839618038028011,3.5212498442965763,3.5311651129637003,3.6047709416827636
fga,minutes_weighted,sma,5.0,league,8.0,10.0,3.7537813441240355,3.926177666970408,4.08455861900408,4.131876716993035,4.1082698735285454,3.996858463105426,3.443138160388233,2.6389777226770477,2.6390234186339177,-0.5567386952765954,0.3576425590535852,2.6375697656574264,2.6406107283524665,-0.5136113854991233,0.3400892751133042,6.659170887118173,5.194982012928049,4.51455905131303,4.043114942503128,3.927142255185677,3.8406596144180822
ppm,ratio_of_prior_sums,sma,5.0,league,8.0,10.0,0.1904894074441019,0.19519584583092392,0.199519663068354,0.19648167974185574,0.19799731963196962,0.1956376746313587,0.16051053553881967,0.18269237180042866,0.18452018948290308,-0.07303878338101999,0.0772987627306736,0.1817428309958614,0.18350234471241625,-0.06613174310094427,0.07102335305139695,0.23347360355873942,0.22435861545663074,0.21375357323834468,0.20388547312027755,0.19488308541680652,0.18342645077361527
ppm,mean_of_prior_ratios,sma,5.0,league,8.0,10.0,0.18817292321807166,0.19141112864419965,0.1943860764261648,0.1916833464175653,0.19303172952997785,0.19150466611528408,0.16256715363533886,0.18269237180042866,0.18452018948290308,-0.04612796069052072,0.053562995859411267,0.1817428309958614,0.18350234471241625,-0.043608823720530765,0.05097439826111683,0.21351471712435977,0.21697371586358874,0.2062319658925612,0.19814227415044322,0.1907796374142522,0.18020722792166544
pts,equal,sma,5.0,league,16.0,10.0,5.279855754071164,5.49821045137318,5.698813482045334,5.640292911285216,5.669488631571969,5.547031782255845,6.220776906555333,4.227561938738641,4.203732679236231,-0.3486796293150707,0.25433099641537293,4.190919667572693,4.181628792249526,-0.3265241985460392,0.24447527396925306,6.376723166097364,6.199752202812518,5.756204608465949,5.601592507674826,5.551397782459883,5.646391773150132
pts,minutes_weighted,sma,5.0,league,16.0,10.0,5.755589504463445,6.094660108344327,6.4061651576552805,6.333031227830466,6.3695175048934285,6.176567440920838,5.73385334508656,4.227561938738641,4.203732679236231,-0.5152051738101231,0.33628223244683986,4.190919667572693,4.181628792249526,-0.47707215245141965,0.321480788859016,8.831158057564638,7.208154625138034,6.760957302303853,6.4263599708944,6.208039923552527,6.068345190422771
pts,composite,sma,5.0,league,16.0,10.0,5.289021914443269,5.516382641590476,5.7252595354017926,5.667222395211887,5.696176933577094,5.568213089390787,6.328224335293877,4.227561938738641,4.203732679236231,-0.3550283446215763,0.2578246799500643,4.190919667572693,4.181628792249526,-0.33158952313300416,0.24734926622012277,6.376723166097363,6.20669442932745,5.775917532485702,5.6224419550346845,5.576177628060417,5.68588732823753
minutes,equal,sma,5.0,league,16.0,10.0,7.658560753883846,8.067962857975278,8.444081640209237,8.489552709741933,8.466867342699668,8.212826465084953,7.959662619470202,5.099994974918809,5.296698859382703,-0.5985177876784993,0.3976526655615852,5.079670829517937,5.266906514137651,-0.5593264173267061,0.3814954143846758,12.022355133709192,10.002956779696465,9.221319744076945,8.349236730871173,8.164232464314457,8.055260706490008
minutes,minutes_weighted,sma,5.0,league,16.0,10.0,8.135472159629684,8.553232077210907,8.93702920452542,9.074311571382701,9.005821850058927,8.732281584214675,5.447717643560964,5.099994974918809,5.296698859382703,-0.7002706948509623,0.4337002152795818,5.079670829517937,5.266906514137651,-0.6579526446454136,0.4182882468311093,16.564028265111084,11.353548771884325,10.387044361875894,9.263301298017035,8.671435225351656,7.862207147498363
fga,equal,sma,5.0,league,16.0,10.0,3.6653062293555183,3.81158889280211,3.945979157746093,3.9736311849393546,3.9598356795160483,3.867268674573313,4.23451336925054,2.6389777226770477,2.6390234186339177,-0.5004928154695365,0.3335638303558165,2.6375697656574264,2.6406107283524665,-0.46453569738625755,0.31797607365657443,4.647904083737559,4.480523642027879,4.078500768471599,3.809765041002658,3.8367326255318073,3.978683118887792
fga,minutes_weighted,sma,5.0,league,16.0,10.0,4.032842672415787,4.227922234159406,4.407142337008115,4.4821456399938535,4.444726738808996,4.315276612891626,3.7038189117480558,2.6389777226770477,2.6390234186339177,-0.684231639410686,0.4062677240346647,2.6375697656574264,2.6406107283524665,-0.6341964253034826,0.38878315290893584,6.659170887118173,5.2651159076738026,4.776974234022811,4.391159756711234,4.295305492469404,4.2386799295617585
ppm,ratio_of_prior_sums,sma,5.0,league,16.0,10.0,0.19514345892052,0.20008902225021138,0.2046325241971604,0.20092289521048384,0.2027736169115178,0.20037555154969544,0.16531716164099314,0.18269237180042866,0.18452018948290308,-0.09892374097256185,0.09903282989646423,0.1817428309958614,0.18350234471241625,-0.09195090593377864,0.09298899196897747,0.23347360355873942,0.22573194633825824,0.21811797586424392,0.2085209210055818,0.1998661600537725,0.18907537789564752
ppm,mean_of_prior_ratios,sma,5.0,league,16.0,10.0,0.19228817110165855,0.19579260917622873,0.1990121455876178,0.19568849118685913,0.19734665143639177,0.19575683291775886,0.16922637966947096,0.18269237180042866,0.18452018948290308,-0.06951251236752687,0.0742565406066007,0.1817428309958614,0.18350234471241625,-0.06678109876224081,0.07158882636697039,0.21351471712435977,0.21825464647042797,0.2102027865812414,0.20219939907404363,0.19516121548371035,0.18546434269314796
pts,equal,sma,5.0,league,32.0,10.0,5.497183709025109,5.734902711265438,5.953295779456743,5.886632268354692,5.919890474797115,5.787038906795278,6.587048185133513,4.227561938738641,4.203732679236231,-0.40824617703157307,0.2858715956423963,4.190919667572693,4.181628792249526,-0.38391980596683095,0.2758093154252659,6.376723166097364,6.24460234930721,5.9476258263117145,5.83734940906543,5.8289430342323225,5.957642975377182
pts,minutes_weighted,sma,5.0,league,32.0,10.0,5.993729545049851,6.3594925234693,6.695519926979332,6.618222720923399,6.65678604280567,6.448395492822898,5.940811815267496,4.227561938738641,4.203732679236231,-0.5835417117948447,0.364924467820686,4.190919667572693,4.181628792249526,-0.542077456701735,0.35008333898917776,8.831158057564638,7.261364012649228,6.981878443532244,6.728986930585223,6.53391690103771,6.398574452204785
pts,composite,sma,5.0,league,32.0,10.0,5.505306020151669,5.749472369081012,5.973788631513574,5.907505651655549,5.940574012311838,5.803774604443644,6.6665249415754255,4.227561938738641,4.203732679236231,-0.41316645600575397,0.2883580054760667,4.190919667572693,4.181628792249526,-0.3879220018765648,0.27789758334792547,6.376723166097363,6.248434517230723,5.961120615473125,5.854451281402718,5.848829299988861,5.9882944922604455
minutes,equal,sma,5.0,league,32.0,10.0,8.047243056910945,8.49570400122698,8.907706241982359,8.951687310063349,8.929745299844944,8.652385635338995,8.741167873395403,5.099994974918809,5.296698859382703,-0.685907682674195,0.4288756505734418,5.079670829517937,5.266906514137651,-0.6427832185959441,0.41291673260944306,12.022355133709192,10.068415869775896,9.582432086767987,8.801955480222706,8.654650520609158,8.637783351244245
minutes,minutes_weighted,sma,5.0,league,32.0,10.0,8.498478443179854,8.950222220265347,9.36524040805956,9.511376182939419,9.438469525470726,9.143041821677024,5.733926402426792,5.099994974918809,5.296698859382703,-0.7819532082234935,0.45965869136347537,5.079670829517937,5.266906514137651,-0.7359415431306569,0.44442222527357744,16.564028265111084,11.416017706588091,10.715374410860981,9.719287178890976,9.169811584646624,8.35911368898452
fga,equal,sma,5.0,league,32.0,10.0,3.8539831312483703,4.017585711172548,4.167887828617632,4.2018271258622955,4.184894922088241,4.080893392320714,4.58104519416984,2.6389777226770477,2.6390234186339177,-0.5857740755686582,0.3694040658587884,2.6375697656574264,2.6406107283524665,-0.5454354360163003,0.3536783463589823,4.647904083737559,4.5143208979892435,4.250543539027784,4.026675345759324,4.076280953748457,4.264360196785535
fga,minutes_weighted,sma,5.0,league,32.0,10.0,4.243393974616883,4.454162822322182,4.6477967131584315,4.739464479478766,4.693731732343224,4.5521960814172,3.9130323216875835,2.6389777226770477,2.6390234186339177,-0.7785866162464445,0.43776554069066775,2.6375697656574264,2.6406107283524665,-0.7239178923799239,0.42059399057426095,6.659170887118173,5.305001691819662,4.959326308412786,4.643230264254383,4.570771627789491,4.542411386379989
ppm,ratio_of_prior_sums,sma,5.0,league,32.0,10.0,0.1990736488493353,0.20417431079025067,0.20886030223639065,0.20463626126515178,0.20674362141345923,0.2043330428181204,0.16961681577315194,0.18269237180042866,0.18452018948290308,-0.12043902617288005,0.11633369604632848,0.1817428309958614,0.18350234471241625,-0.11351734027349836,0.11055584310153332,0.23347360355873942,0.22651769075606562,0.22136570262586736,0.2124648724910006,0.2040802534749277,0.19391053835553823
ppm,mean_of_prior_ratios,sma,5.0,league,32.0,10.0,0.19595416758659423,0.19966245756594234,0.20306927325463572,0.19925023573324377,0.20115554099241884,0.19952081292871057,0.1753674377181788,0.18269237180042866,0.18452018948290308,-0.09015464137628748,0.09178553621193075,0.1817428309958614,0.18350234471241625,-0.08729298931519569,0.08910339564023984,0.21351471712435977,0.21897427427723792,0.21331871159149401,0.2055917926802599,0.19919647268683408,0.19035993886483507
pts,equal,sma,5.0,prior_season,0.5,10.0,4.434092252931287,4.490041491941288,4.54144220393826,4.538099973262697,4.539767401154635,4.506554994169243,5.236932105670194,4.227561938738641,4.203732679236231,-0.07993722426219008,0.06877124637191512,4.190919667572693,4.181628792249526,-0.07770326302563113,0.07003916006903976,5.241630344649362,4.685488761456543,4.5269687241056955,4.5082168773090645,4.51278952562002,4.546976811230874
pts,minutes_weighted,sma,5.0,prior_season,0.5,10.0,4.619587833600974,4.691713608437752,4.757975746145845,4.775541016625593,4.766777760952814,4.7205177664929305,5.295340230983293,4.227561938738641,4.203732679236231,-0.13393931647882074,0.1131195640441166,4.190919667572693,4.181628792249526,-0.128870591106081,0.11219068015788825,6.758772352379189,5.3124133910920674,4.874645977543543,4.730984224464999,4.67198158955892,4.6725977577576
pts,composite,sma,5.0,prior_season,0.5,10.0,4.426251692624409,4.484024273013557,4.537100093497438,4.536748723674136,4.5369240209233785,4.502141061341268,5.232470833424128,4.227561938738641,4.203732679236231,-0.07926083010294649,0.06818762684982638,4.190919667572693,4.181628792249526,-0.0766477095446152,0.06912741949401657,5.241630344649361,4.692172248640169,4.530124471824025,4.506111264862123,4.503466199883006,4.543929248145526
minutes,equal,sma,5.0,prior_season,0.5,10.0,5.723187594306331,5.718598217394561,5.7143819448399835,5.7771659445948185,5.745843213604385,5.738722829471658,4.36142870311843,5.099994974918809,5.296698859382703,-0.08479703418027174,0.11240269089772692,5.079670829517937,5.266906514137651,-0.0895812967379499,0.11484297456728665,10.40247190916315,7.376908681481258,6.255748364876415,5.809301985070281,5.630332593853915,5.15672799743586
minutes,minutes_weighted,sma,5.0,prior_season,0.5,10.0,6.103666808761097,6.093598305778958,6.084348345794103,6.237728496454227,6.161207643734436,6.143123262860185,4.338214364004822,5.099994974918809,5.296698859382703,-0.16321652548177634,0.17224101672580594,5.079670829517937,5.266906514137651,-0.16636269247812852,0.17311266400458225,13.694561225331254,8.552934545258934,6.9855953642012825,6.21356536123993,5.9270762983794505,5.325760277659666
fga,equal,sma,5.0,prior_season,0.5,10.0,2.8621114834632353,2.839949746969405,2.8195897017743556,2.8258384107340833,2.822720950385151,2.8351009132993816,2.9777770269407267,2.6389777226770477,2.6390234186339177,-0.06960814764058587,0.06509436495415255,2.6375697656574264,2.6406107283524665,-0.07365348586168241,0.0696734097595405,3.8189697327291636,3.2562457746838205,2.892150260928393,2.7188890968578936,2.7878602228229346,2.779961000187505
fga,minutes_weighted,sma,5.0,prior_season,0.5,10.0,3.0179187962250142,2.993457653764422,2.9709851383025216,3.000647142165259,2.9858488659920663,2.995928052941855,3.0060819632192404,2.6389777226770477,2.6390234186339177,-0.13142189073020116,0.11617170154383172,2.6375697656574264,2.6406107283524665,-0.1345587673239057,0.1196151179039624,5.069829222385979,3.7285767867838704,3.172479374209713,2.8719383304333856,2.8886096985231497,2.8638554390528537
ppm,ratio_of_prior_sums,sma,5.0,prior_season,0.5,10.0,0.18648173632311485,0.1893178462475818,0.19192338784204788,0.19036878337629518,0.19114437043139587,0.1896789615416832,0.1586654225298855,0.18269237180042866,0.18452018948290308,-0.035899491362199054,0.044217878935653765,0.1817428309958614,0.18350234471241625,-0.03365960712353244,0.041839803852351864,0.21361488725069358,0.2074271447630584,0.20999130515384332,0.1975502556656802,0.18765678831731167,0.17726082072071023
ppm,mean_of_prior_ratios,sma,5.0,prior_season,0.5,10.0,0.18621222296700363,0.18854963760523133,0.1906970265378239,0.18889381146458994,0.18979342953411973,0.18866790009786627,0.158521692672632,0.18269237180042866,0.18452018948290308,-0.028578119640968902,0.037414665782276146,0.1817428309958614,0.18350234471241625,-0.028149805897823565,0.03670507329764472,0.20274342509182414,0.2026441940361757,0.20719104921207643,0.19619372713439243,0.18711015772302567,0.1768070490741923
pts,equal,sma,5.0,prior_season,1.0,10.0,4.467646428679903,4.497453166895706,4.524836695138616,4.528040952039404,4.526442358809925,4.507963516874112,5.1928995247546865,4.227561938738641,4.203732679236231,-0.07676741224951678,0.06602987432051699,4.190919667572693,4.181628792249526,-0.07804009892734465,0.07032972829408823,5.241630344649362,4.638852223843275,4.499543541150649,4.512262804512324,4.497761152405514,4.537349962532423
pts,minutes_weighted,sma,5.0,prior_season,1.0,10.0,4.697820203111461,4.7376380858903495,4.774218878788732,4.794898631408866,4.784581570839317,4.757313533802865,5.249418780637736,4.227561938738641,4.203732679236231,-0.1381745548360176,0.11641971692896924,4.190919667572693,4.181628792249526,-0.13766997745480092,0.11905750213974486,6.758772352379189,5.285825801824918,4.8937688865643985,4.779574851545528,4.685451833223001,4.683081588999321
pts,composite,sma,5.0,prior_season,1.0,10.0,4.455104287879992,4.488229587884924,4.518661887510348,4.521363009599259,4.520015428672691,4.499614650796925,5.187586700886551,4.227561938738641,4.203732679236231,-0.07523854953924536,0.06470187868804012,4.190919667572693,4.181628792249526,-0.07604354053061146,0.06860476000307247,5.241630344649361,4.647616007524604,4.497161459720465,4.504763818087261,4.483138178113485,4.532946593966773
minutes,equal,sma,5.0,prior_season,1.0,10.0,5.871217908271703,5.815298067170155,5.763924363108456,5.859861592110372,5.811998824084617,5.830610658166617,4.393374303521263,5.099994974918809,5.296698859382703,-0.09728700429874348,0.12250584879943571,5.079670829517937,5.266906514137651,-0.10702755830502175,0.1287926552936406,10.40247190916315,7.475594617412416,6.3373835159417045,5.879281637369773,5.680152739141758,5.220406085038861
minutes,minutes_weighted,sma,5.0,prior_season,1.0,10.0,6.294290418205814,6.240733761726703,6.191531121549388,6.364313353821781,6.278112866396193,6.283197273125322,4.3364307507857935,5.099994974918809,5.296698859382703,-0.1852878619434799,0.18765478043303407,5.079670829517937,5.266906514137651,-0.1929578123818414,0.19154681785261518,13.694561225331254,8.658885284474874,7.145188236915954,6.373637199868764,6.026539410185822,5.412914281449888
fga,equal,sma,5.0,prior_season,1.0,10.0,2.898988793823461,2.856990787231713,2.8184071088927896,2.8366211507201147,2.827534225155741,2.849991522405442,2.9629169729060716,2.6389777226770477,2.6390234186339177,-0.07143203246730012,0.06668584266855615,2.6375697656574264,2.6406107283524665,-0.07929256357434133,0.07453417144508845,3.8189697327291636,3.23861544943119,2.886802562756297,2.736589335757298,2.7911966485040227,2.787315169452945
fga,minutes_weighted,sma,5.0,prior_season,1.0,10.0,3.09241292155353,3.041943430186626,2.995576976660418,3.0333595409859635,3.014509943905193,3.0389938972521238,2.988354958442187,2.6389777226770477,2.6390234186339177,-0.14228237711723102,0.12457488222502144,2.6375697656574264,2.6406107283524665,-0.15086781426061124,0.13209112790837374,5.069829222385979,3.723732251087631,3.2059690601959545,2.925367117157218,2.9134427046457314,2.8848679086724194
ppm,ratio_of_prior_sums,sma,5.0,prior_season,1.0,10.0,0.1854044422432181,0.18803338884493948,0.19044860895376603,0.18842087616919387,0.18943250538650488,0.18816653439212366,0.1571932609338499,0.18269237180042866,0.18452018948290308,-0.026622105241534966,0.0355806601001456,0.1817428309958614,0.18350234471241625,-0.025417602630729785,0.03413839457167134,0.21361488725069358,0.20447751272180995,0.20657237222770072,0.1957788727319488,0.18663420971152464,0.17608566722187222
ppm,mean_of_prior_ratios,sma,5.0,prior_season,1.0,10.0,0.18473834730781488,0.18691433516296097,0.18891342088835006,0.18665869790971076,0.18778357178830477,0.18682649496836842,0.15694010716285897,0.18269237180042866,0.18452018948290308,-0.017685773651907377,0.027112062782657098,0.1817428309958614,0.18350234471241625,-0.018115028781576337,0.027210615782133796,0.20274342509182414,0.1995791104416333,0.20335104776276144,0.19411853156802167,0.1857201028424051,0.17541014994136028
pts,equal,sma,5.0,prior_season,2.0,10.0,4.5563672854748525,4.542187099979188,4.529159726530979,4.542964014508124,4.536077100636581,4.542454057641015,5.147018387658639,4.227561938738641,4.203732679236231,-0.07905936146746928,0.06801365035321905,4.190919667572693,4.181628792249526,-0.08628821048397772,0.07738865062971723,5.241630344649362,4.663804173485018,4.507374109018233,4.538754686076841,4.49391286584118,4.545010609458092
pts,minutes_weighted,sma,5.0,prior_season,2.0,10.0,4.855310386396367,4.840553235250167,4.826995801951992,4.850388361738731,4.838717890595783,4.8439327091477065,5.1992710946399825,4.227561938738641,4.203732679236231,-0.15105270953502226,0.12630534899439883,4.190919667572693,4.181628792249526,-0.15838419663785852,0.1348105105468964,6.758772352379189,5.33350867890536,4.960578711055507,4.863576586574948,4.724826959403189,4.7262015412025375
pts,composite,sma,5.0,prior_season,2.0,10.0,4.544669861436963,4.532155596733034,4.5206587090669546,4.5348030190976,4.527746469341847,4.533065284553238,5.145848828331723,4.227561938738641,4.203732679236231,-0.0770776390482768,0.06629888237687487,4.190919667572693,4.181628792249526,-0.08404296740903572,0.0754777607431405,5.241630344649361,4.6691110441756285,4.503724586534985,4.528723644115528,4.474440804752859,4.541373456091866
minutes,equal,sma,5.0,prior_season,2.0,10.0,6.15333960103214,6.020069868139976,5.897634616481254,6.028768306939404,5.9633461400490715,6.0230587617659195,4.515799050874501,5.099994974918809,5.296698859382703,-0.1258608990929233,0.14477629586719876,5.079670829517937,5.266906514137651,-0.14356667345406127,0.15662937546559608,10.40247190916315,7.621549340839983,6.518483975101136,6.027766474158972,5.807415326081022,5.3814881246304855
minutes,minutes_weighted,sma,5.0,prior_season,2.0,10.0,6.6143464630400635,6.50162167583004,6.39806111942521,6.5891135736709945,6.49379813259093,6.531684998893913,4.38014743513241,5.099994974918809,5.296698859382703,-0.22600855834717803,0.21463604645745493,5.079670829517937,5.266906514137651,-0.2401368775696493,0.22230315295698766,13.694561225331254,8.83547532202303,7.425253326489218,6.637475786392109,6.211430629707229,5.602881013946586
fga,equal,sma,5.0,prior_season,2.0,10.0,2.9925642211637316,2.91247559521114,2.8388979653869613,2.8779081965589906,2.858446120526123,2.900597799680331,2.963676594284193,2.6389777226770477,2.6390234186339177,-0.08314541672608167,0.07677891714421414,2.6375697656574264,2.6406107283524665,-0.09845717452268188,0.09068062936953636,3.8189697327291636,3.263092086164759,2.912632272712861,2.781974353814742,2.8148925763953137,2.8190531369253855
fga,minutes_weighted,sma,5.0,prior_season,2.0,10.0,3.233083737863121,3.1387788603461844,3.0521407230823097,3.1058386733563643,3.0790489425692247,3.127460195330373,2.9811681457655035,2.6389777226770477,2.6390234186339177,-0.1667380140806347,0.1429243990921989,2.6375697656574264,2.6406107283524665,-0.1843700253697227,0.1566416194215371,5.069829222385979,3.7679675346164725,3.276451852067031,3.015290287398175,2.9719913823191733,2.9404579178437094
ppm,ratio_of_prior_sums,sma,5.0,prior_season,2.0,10.0,0.1851921595335138,0.18721389160285024,0.18907126213495754,0.18658203056189268,0.18782390000698168,0.1869967761547397,0.15548885165426513,0.18269237180042866,0.18452018948290308,-0.017904330866648666,0.027320954395911645,0.1817428309958614,0.18350234471241625,-0.01904297979298253,0.02809644779400189,0.21361488725069358,0.2031276097011784,0.203510153114647,0.19407403100814483,0.18538260526495198,0.17487932312526894
ppm,mean_of_prior_ratios,sma,5.0,prior_season,2.0,10.0,0.1839534373064037,0.18555337282588638,0.1870232377660683,0.1843622894524292,0.1856898278146398,0.18514410150893146,0.15499759182289835,0.18269237180042866,0.18452018948290308,-0.006338809509216947,0.016142273647877348,0.1817428309958614,0.18350234471241625,-0.00894678920363745,0.018370936396836735,0.20274342509182414,0.1979905247502906,0.19969702815666618,0.19190443885320707,0.18395352811050894,0.17375183835725275
pts,equal,sma,5.0,prior_season,4.0,10.0,4.741219126720047,4.653305829132056,4.572539653041319,4.611038539605534,4.59183157171577,4.638782253676189,5.143936429795503,4.227561938738641,4.203732679236231,-0.09232244818908208,0.07932992037881237,4.190919667572693,4.181628792249526,-0.10932425715883198,0.09654744750059552,5.241630344649362,4.726781784622679,4.566313622590638,4.608910827856834,4.53042712860338,4.604743529992131
pts,minutes_weighted,sma,5.0,prior_season,4.0,10.0,5.110707167018111,5.014265952996228,4.925665157805947,4.963180307535797,4.944464122717333,4.996712278869793,5.176609032773907,4.227561938738641,4.203732679236231,-0.17620802748467912,0.14499087589388826,4.190919667572693,4.181628792249526,-0.19492009623881223,0.16126456084026553,6.758772352379189,5.411048011488611,5.084073590108228,4.999046428044027,4.814861096664011,4.824438622861496
pts,composite,sma,5.0,prior_season,4.0,10.0,4.736876211161896,4.647650888541679,4.56567935162732,4.603782350309912,4.584772889582271,4.632577103771356,5.153015707875497,4.227561938738641,4.203732679236231,-0.0906433018988424,0.07791246359340953,4.190919667572693,4.181628792249526,-0.10784034975979795,0.09533730930006801,5.241630344649361,4.7273060063157075,4.561445527761184,4.599731015875019,4.512487769687372,4.6048537216775
minutes,equal,sma,5.0,prior_season,4.0,10.0,6.597945146492821,6.368296013283089,6.1573167548456755,6.314109109287573,6.235885919323285,6.349676707486231,4.786845302809764,5.099994974918809,5.296698859382703,-0.1773155478297359,0.1821539006806817,5.079670829517937,5.266906514137651,-0.20557991497327,0.20001110867124372,10.40247190916315,7.779628753011585,6.811088747740921,6.282099663217241,6.053818495553155,5.7030906415096885
minutes,minutes_weighted,sma,5.0,prior_season,4.0,10.0,7.084551049655176,6.8971964546873235,6.7250732989902335,6.932107123637425,6.828818629424453,6.909192202235637,4.528148420152422,5.099994974918809,5.296698859382703,-0.2892593690365681,0.25316584731894576,5.079670829517937,5.266906514137651,-0.3118121963413807,0.26479526392762875,13.694561225331254,9.014089415897612,7.8009408913415035,7.014580396987411,6.522890694783527,5.946811150277525
fga,equal,sma,5.0,prior_season,4.0,10.0,3.1700653977983944,3.028578485301161,2.8985940892790607,2.968096756208083,2.9334221042611457,3.0077961979573398,3.011837083572274,2.6389777226770477,2.6390234186339177,-0.11155592009851234,0.10037572879688283,2.6375697656574264,2.6406107283524665,-0.13905323706458161,0.1230889355307192,3.8189697327291636,3.3083658839969345,2.9893320422662972,2.8630744707057447,2.8865949632875547,2.898997683004566
fga,minutes_weighted,sma,5.0,prior_season,4.0,10.0,3.4635626422726635,3.301020739976942,3.1516930698392125,3.2283846664126634,3.1901234811094437,3.276062066093518,3.008619276070263,2.6389777226770477,2.6390234186339177,-0.20882727246156896,0.17276627744852102,2.6375697656574264,2.6406107283524665,-0.2406455941870398,0.19489627716285918,5.069829222385979,3.823169859119201,3.3886650483875504,3.1503548410176263,3.0856150236200186,3.0468531237694116
ppm,ratio_of_prior_sums,sma,5.0,prior_season,4.0,10.0,0.18677088182087823,0.18767634310065553,0.1885081927431131,0.18569908458602438,0.18710053940685628,0.18699693205834145,0.15442910751026276,0.18269237180042866,0.18452018948290308,-0.013984106190137346,0.02356042168773187,0.1817428309958614,0.18350234471241625,-0.019043829393035283,0.028097258092131816,0.21361488725069358,0.2031757883122314,0.20188290132435632,0.1934100593697019,0.18461007192964501,0.17442698471178741
ppm,mean_of_prior_ratios,sma,5.0,prior_season,4.0,10.0,0.18501565795437172,0.1854488331579079,0.1858467923486882,0.18321396635464296,0.18452747458409832,0.1846809046483056,0.1538685423354872,0.18269237180042866,0.18452018948290308,-3.9481322968715205e-05,0.009944875622482474,0.1817428309958614,0.18350234471241625,-0.006422587884293174,0.015908919539024846,0.20274342509182414,0.19793340498032141,0.19770604634437736,0.1906750596830401,0.18258264862610918,0.17295477907047435
pts,equal,sma,5.0,prior_season,8.0,10.0,5.007248374973218,4.825491816791525,4.658511592109858,4.7313216337603015,4.694996943442312,4.793133750441218,5.211267391359663,4.227561938738641,4.203732679236231,-0.1168638212017179,0.09956023621198651,4.190919667572693,4.181628792249526,-0.14623606938164624,0.12564099276659857,5.241630344649362,4.78199155797239,4.659103012730647,4.719514994745836,4.624068954682501,4.726814140461654
