response,window,stratum,arm,n,n_blocks,mae_base,mae_arm,dMAE,pct_of_MAE,p,null_sd,MDE80_analytic,MDE80_carried,p_min_attainable,max_attainable_abs_t,six_block_floor_ok,verdict_vs_analytic,verdict_vs_carried,n_treated_in_cell,conditioning
minutes,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,ABC_FROZEN_INTERCEPT,1567,380,4.358122046765255,4.342730020281723,0.015392026483531478,0.35318025329180397,0.013649317534123294,0.006294316547633964,0.017624086333375096,0.021501385326717616,0.0,19.493588689617926,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,438,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,AB_ONLY_baseABC_vs_base,1567,380,4.3688303950501,4.358122046765255,0.010708348284845362,0.24510789654315618,0.1263436828158592,0.0070583696164296834,0.01976343492600311,0.024111390609723796,0.0,19.493588689617926,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,438,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,POOLED,C_SHARED_INTERCEPT,4502,480,5.309235584874498,5.287985473765135,0.021250111109362913,0.40024803513904034,0.1342432878356082,0.014265033204010883,0.03994209297123047,0.04872935342490117,0.0,21.908902300206645,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,1023,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,POOLED,C_FROZEN_INTERCEPT,4502,480,5.309235584874498,5.280306529509241,0.028929055365255817,0.5448817424427711,0.030198490075496225,0.013431636705543662,0.03760858277552225,0.045882470986137146,0.0,21.908902300206645,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,1023,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,POOLED,ABC_SHARED_INTERCEPT,4502,480,5.309235584874498,4.898295285596345,0.4109402992781529,7.740102934005836,4.999750012499375e-05,0.06181347491665747,0.1730777297666409,0.21115483031530188,0.0,21.908902300206645,True,ABOVE_FLOOR,ABOVE_FLOOR,1023,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,POOLED,ABC_FROZEN_INTERCEPT,4502,480,4.9132327436922125,4.894184210408455,0.019048533283757076,0.3876985739829296,0.1383930803459827,0.012823897735525143,0.0359069136594704,0.04380643466455389,0.0,21.908902300206645,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,1023,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,POOLED,AB_ONLY_baseABC_vs_base,4502,480,5.309235584874498,4.9132327436922125,0.3960028411822852,7.458754369658396,4.999750012499375e-05,0.06148653818675116,0.17216230692290324,0.21003801444594195,0.0,21.908902300206645,True,ABOVE_FLOOR,ABOVE_FLOOR,1023,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,C_SHARED_INTERCEPT,1563,156,6.130671190246027,6.132481608952244,-0.0018104187062173934,-0.02953051387094111,0.8139593020348983,0.007840814723545341,0.021954281225926953,0.02678422309563088,0.0,12.489995996796797,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,C_FROZEN_INTERCEPT,1563,156,6.130671190246027,6.130671190246027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.489995996796797,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,ABC_SHARED_INTERCEPT,1563,156,6.130671190246027,5.208263942703011,0.9224072475430163,15.045779147486778,4.999750012499375e-05,0.1667124503145804,0.4667948608808251,0.5694897302746066,0.0,12.489995996796797,True,ABOVE_FLOOR,ABOVE_FLOOR,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,ABC_FROZEN_INTERCEPT,1563,156,5.20229180981214,5.20229180981214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.489995996796797,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,AB_ONLY_baseABC_vs_base,1563,156,6.130671190246027,5.20229180981214,0.9283793804338875,15.143193161475539,4.999750012499375e-05,0.16878904948362208,0.4726093385541418,0.576583393036053,0.0,12.489995996796797,True,ABOVE_FLOOR,ABOVE_FLOOR,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,C_SHARED_INTERCEPT,1892,206,4.67409682375284,4.695987810716022,-0.0218909869631825,-0.4683468868667165,0.00359982000899955,0.007555929088853415,0.02115660144878956,0.025811053767523264,0.0,14.352700094407323,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,C_FROZEN_INTERCEPT,1892,206,4.67409682375284,4.67409682375284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.352700094407323,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,ABC_SHARED_INTERCEPT,1892,206,4.67409682375284,4.573346027197742,0.10075079655509724,2.1555136821963448,0.0015999200039998,0.034197545018524345,0.09575312605186816,0.11681881378327914,0.0,14.352700094407323,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,ABC_FROZEN_INTERCEPT,1892,206,4.565460428338514,4.565460428338514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.352700094407323,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
minutes,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,AB_ONLY_baseABC_vs_base,1892,206,4.67409682375284,4.565460428338514,0.108636395414326,2.324222186888753,0.0006999650017499125,0.03388667880030043,0.09488270064084119,0.11575689478182624,0.0,14.352700094407323,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_and_DECISION,C_SHARED_INTERCEPT,1051,264,5.036985203523054,5.050127631447462,-0.013142427924408772,-0.26091853347547006,0.3847307634618269,0.015126491439418537,0.0423541760303719,0.14400419850326446,0.0,16.24807680927192,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_and_DECISION,C_FROZEN_INTERCEPT,1051,264,5.036985203523054,5.055701087196655,-0.01871588367360098,-0.3715691612615895,0.2137393130343483,0.01494879376696756,0.041856622547509166,0.14231251666153116,0.0,16.24807680927192,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_and_DECISION,ABC_SHARED_INTERCEPT,1051,264,5.036985203523054,5.053284160516515,-0.016298956993460893,-0.32358556427882296,0.29313534323283835,0.015452328104802465,0.0432665186934469,0.14710616355771947,0.0,16.24807680927192,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_and_DECISION,ABC_FROZEN_INTERCEPT,1051,264,5.039416983803046,5.058664262764864,-0.01924727896181886,-0.3819346369566289,0.1950902454877256,0.014812890200841965,0.0414760925623575,0.1410187147120155,0.0,16.24807680927192,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_and_DECISION,AB_ONLY_baseABC_vs_base,1051,264,5.036985203523054,5.039416983803046,-0.0024317802799914516,-0.04827848766144031,0.2343382830858457,0.0020469249575650788,0.00573138988118222,0.019486725596019546,0.0,16.24807680927192,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_all,C_SHARED_INTERCEPT,2475,282,4.138673431889288,4.1910317197186915,-0.05235828782940432,-1.2650983144979133,0.000999950002499875,0.015763893276839015,0.04413890117514924,0.1500722639955074,0.0,16.792855623746664,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_all,C_FROZEN_INTERCEPT,2475,282,4.138673431889288,4.197462640287971,-0.058789208398683686,-1.4204843500262994,0.00014999250037498125,0.01577059385699864,0.044157662799596195,0.15013605351862705,0.0,16.792855623746664,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_all,ABC_SHARED_INTERCEPT,2475,282,4.138673431889288,4.191655086358735,-0.052981654469448115,-1.2801603059863123,0.0016999150042497876,0.017049580563234124,0.04773882557705555,0.16231200696198886,0.0,16.792855623746664,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_all,ABC_FROZEN_INTERCEPT,2475,282,4.140696452055259,4.198552400915316,-0.05785594886005586,-1.3972516345973325,0.00014999250037498125,0.015552057275979601,0.04354576037274288,0.1480555852673258,0.0,16.792855623746664,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,C_TREATED_all,AB_ONLY_baseABC_vs_base,2475,282,4.138673431889288,4.140696452055259,-0.0020230201659726856,-0.04888088415927964,0.7092645367731614,0.004671099652157437,0.013079079026040823,0.0444688686885388,0.0,16.792855623746664,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,DECISION_all,C_SHARED_INTERCEPT,3158,764,5.062164314707972,5.05412533854963,0.008038976158341687,0.15880512086469958,0.1535423228838558,0.005670602654373605,0.015877687432246095,0.05398413726963672,0.0,27.640549922170507,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,DECISION_all,C_FROZEN_INTERCEPT,3158,764,5.062164314707972,5.068393065100928,-0.006228750392955867,-0.1230452037058223,0.20913954302284885,0.004938841791823355,0.013828757017105394,0.04701777385815834,0.0,27.640549922170507,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,DECISION_all,ABC_SHARED_INTERCEPT,3158,764,5.062164314707972,5.061491841768512,0.0006724729394598147,0.013284296945991342,0.9011549422528874,0.005323795658937596,0.014906627845025269,0.050682534673085915,0.0,27.640549922170507,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,DECISION_all,ABC_FROZEN_INTERCEPT,3158,764,5.069203113767104,5.075608715473524,-0.006405601706419133,-0.12636309026605375,0.19029048547572622,0.0048970772890844175,0.013711816409436368,0.04662017579208365,0.0,27.640549922170507,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,DECISION_all,AB_ONLY_baseABC_vs_base,3158,764,5.062164314707972,5.069203113767104,-0.007038799059132247,-0.13904722607840325,4.999750012499375e-05,0.0013371877094880717,0.0037441255865666005,0.01273002699432644,0.0,27.640549922170507,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1051,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,POOLED,C_SHARED_INTERCEPT,9022,960,4.290550812518763,4.28933180624043,0.0012190062783334333,0.028411416892597456,0.791210439478026,0.004628999855117591,0.012961199594329256,0.044068078620719466,0.0,30.983866769659336,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,POOLED,C_FROZEN_INTERCEPT,9022,960,4.290550812518763,4.306678421783532,-0.01612760926476858,-0.3758866861036167,0.000199990000499975,0.004358178818602884,0.012202900692088075,0.041489862353099455,0.0,30.983866769659336,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,POOLED,ABC_SHARED_INTERCEPT,9022,960,4.290550812518763,4.081642135900584,0.20890867661817972,4.8690409634267935,4.999750012499375e-05,0.024903445307243897,0.0697296468602829,0.23708079932496187,0.0,30.983866769659336,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,POOLED,ABC_FROZEN_INTERCEPT,9022,960,4.079922530556275,4.0957941192759195,-0.015871588719645117,-0.3890169139432437,0.000199990000499975,0.004294887255956664,0.012025684316678657,0.040887326676707435,0.0,30.983866769659336,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,POOLED,AB_ONLY_baseABC_vs_base,9022,960,4.290550812518763,4.079922530556275,0.21062828196248853,4.909119858175959,4.999750012499375e-05,0.024411851665971766,0.06835318466472094,0.2324008278600512,0.0,30.983866769659336,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,2475,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_eq_0,C_SHARED_INTERCEPT,3300,333,4.531555681239507,4.512838375914238,0.018717305325268635,0.41304370158702164,4.999750012499375e-05,0.002980877502769214,0.0083464570077538,0.028377953826362916,0.0,18.24828759089466,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_eq_0,C_FROZEN_INTERCEPT,3300,333,4.531555681239507,4.531555681239507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.24828759089466,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_eq_0,ABC_SHARED_INTERCEPT,3300,333,4.531555681239507,4.015495266768747,0.5160604144707589,11.388151239258347,4.999750012499375e-05,0.06454182736645721,0.18071711662608017,0.6144381965286726,0.0,18.24828759089466,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_eq_0,ABC_FROZEN_INTERCEPT,3300,333,4.029022705588188,4.029022705588188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.24828759089466,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_eq_0,AB_ONLY_baseABC_vs_base,3300,333,4.531555681239507,4.029022705588188,0.5025329756513185,11.089634796539933,4.999750012499375e-05,0.06443300033987635,0.18041240095165378,0.6134021632356228,0.0,18.24828759089466,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,C_SHARED_INTERCEPT,3189,345,4.130526058460074,4.108156501067689,0.022369557392384845,0.5415667901808269,4.999750012499375e-05,0.003151200674507838,0.008823361888621945,0.029999430421314612,0.0,18.57417562100671,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,C_FROZEN_INTERCEPT,3189,345,4.130526058460074,4.130526058460074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.57417562100671,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,ABC_SHARED_INTERCEPT,3189,345,4.130526058460074,4.076375265191871,0.05415079326820313,1.310990234701277,9.99950002499875e-05,0.01398881315372387,0.03916867683042683,0.13317350122345123,0.0,18.57417562100671,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,ABC_FROZEN_INTERCEPT,3189,345,4.097800564539961,4.097800564539961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.57417562100671,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,AB_ONLY_baseABC_vs_base,3189,345,4.130526058460074,4.097800564539961,0.03272549392011233,0.7922839235715394,0.016149192540372982,0.013647175021928894,0.0382120900614009,0.12992110620876307,0.0,18.57417562100671,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,C_SHARED_INTERCEPT,613,151,4.971809143360149,4.981630223378211,-0.009821080018061795,-0.19753533844270443,0.6281685915704215,0.0199930988222898,0.055980676702411435,0.19033430078819888,0.0,12.288205727444508,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,C_FROZEN_INTERCEPT,613,151,4.971809143360149,4.987461827599377,-0.015652684239228828,-0.31482874317758125,0.440177991100445,0.01995164104432258,0.05586459492410322,0.18993962274195095,0.0,12.288205727444508,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,ABC_SHARED_INTERCEPT,613,151,4.971809143360149,4.984183715098093,-0.01237457173794388,-0.24889474597934075,0.5569221538923054,0.020673000575273517,0.05788440161076584,0.19680696547660387,0.0,12.288205727444508,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,ABC_FROZEN_INTERCEPT,613,151,4.973937084299511,4.9901585179693795,-0.016221433669867814,-0.3261286460794128,0.4344782760861957,0.020350988170631086,0.05698276687776704,0.19374140738440793,0.0,12.288205727444508,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,AB_ONLY_baseABC_vs_base,613,151,4.971809143360149,4.973937084299511,-0.002127940939362562,-0.0428001332714959,0.11219439028048597,0.0013154930804181763,0.0036833806251708933,0.012523494125581036,0.0,12.288205727444508,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,C_SHARED_INTERCEPT,1452,164,4.084755406789365,4.126461456117566,-0.04170604932820097,-1.0210170542618142,0.021898905054747262,0.01843488889955099,0.051617688918742764,0.1755001423237254,0.0,12.806248474865697,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,C_FROZEN_INTERCEPT,1452,164,4.084755406789365,4.1340889418924975,-0.04933353510313248,-1.207747592943609,0.008349582520873956,0.018981452791353017,0.053148067815788444,0.1807034305736807,0.0,12.806248474865697,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,ABC_SHARED_INTERCEPT,1452,164,4.084755406789365,4.124885883787617,-0.0401304769982524,-0.9824450426468774,0.041947902604869754,0.0198544559937749,0.05559247678256971,0.18901442106073701,0.0,12.806248474865697,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,ABC_FROZEN_INTERCEPT,1452,164,4.081871111829712,4.132644370990645,-0.05077325916093298,-1.2438721794469816,0.008749562521873906,0.01964508480084513,0.05500623744236636,0.18702120730404562,0.0,12.806248474865697,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,AB_ONLY_baseABC_vs_base,1452,164,4.084755406789365,4.081871111829712,0.0028842949596528966,0.07061120366861733,0.6937653117344132,0.0037541918588220174,0.010511737204701648,0.0357399064959856,0.0,12.806248474865697,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,C_SHARED_INTERCEPT,1591,384,5.069150692104848,5.066832903123643,0.0023177889812044613,0.045723418418284444,0.7832608369581521,0.008325753179642613,0.023312108902999316,0.07926117027019768,0.0,19.595917942265423,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,C_FROZEN_INTERCEPT,1591,384,5.069150692104848,5.075181550331528,-0.006030858226679619,-0.11897176850695365,0.43647817609119544,0.007711671818420096,0.02159268109157627,0.07341511571135932,0.0,19.595917942265423,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,ABC_SHARED_INTERCEPT,1591,384,5.069150692104848,5.068984075126208,0.0001666169786402483,0.0032868815460497676,0.984000799960002,0.008361378535176277,0.023411859898493575,0.07960032365487815,0.0,19.595917942265423,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,ABC_FROZEN_INTERCEPT,1591,384,5.071422877946446,5.077672870931758,-0.006249992985310478,-0.12323943665769135,0.4303284835758212,0.007872010510974844,0.022041629430729563,0.07494154006448052,0.0,19.595917942265423,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,AB_ONLY_baseABC_vs_base,1591,384,5.069150692104848,5.071422877946446,-0.0022721858415990994,-0.0448237975078943,0.003249837508124594,0.0007814317773682537,0.00218800897663111,0.007439230520545775,0.0,19.595917942265423,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,613,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,C_SHARED_INTERCEPT,4520,480,4.265784429356794,4.266467739180028,-0.0006833098232342285,-0.01601838617375374,0.9123043847807609,0.006214491672657979,0.01740057668344234,0.05916196072370395,0.0,21.908902300206645,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,C_FROZEN_INTERCEPT,4520,480,4.265784429356794,4.281632281783729,-0.01584785242693548,-0.371510860180177,0.008999550022498875,0.006076536913121555,0.017014303356740354,0.057848631412917205,0.0,21.908902300206645,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,ABC_SHARED_INTERCEPT,4520,480,4.265784429356794,4.069514519021889,0.19626991033490454,4.601027398013609,4.999750012499375e-05,0.03290845953212143,0.09214368668994,0.313288534745796,0.0,21.908902300206645,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,ABC_FROZEN_INTERCEPT,4520,480,4.063815754094316,4.080126101948668,-0.01631034785435281,-0.40135549545817983,0.009399530023498826,0.006281901420250639,0.01758932397670179,0.05980370152078608,0.0,21.908902300206645,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,AB_ONLY_baseABC_vs_base,4520,480,4.265784429356794,4.063815754094316,0.20196867526247805,4.734619824493368,4.999750012499375e-05,0.03213465896349957,0.08997704509779879,0.3059219533325159,0.0,21.908902300206645,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,1452,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,C_SHARED_INTERCEPT,1737,177,4.475678357864419,4.457575361650034,0.018102996214384805,0.4044749145696585,4.999750012499375e-05,0.0037884527395695227,0.010607667670794662,0.036066070080701854,0.0,13.30413469565007,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,C_FROZEN_INTERCEPT,1737,177,4.475678357864419,4.475678357864419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.30413469565007,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,ABC_SHARED_INTERCEPT,1737,177,4.475678357864419,4.023676592271152,0.45200176559326727,10.09906721288482,4.999750012499375e-05,0.08135720733847675,0.22780018054773488,0.7745206138622985,0.0,13.30413469565007,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,ABC_FROZEN_INTERCEPT,1737,177,4.034002081948537,4.034002081948537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.30413469565007,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,AB_ONLY_baseABC_vs_base,1737,177,4.475678357864419,4.034002081948537,0.44167627591588177,9.86836498516012,4.999750012499375e-05,0.08134508038348129,0.22776622507374758,0.7744051652507418,0.0,13.30413469565007,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,C_SHARED_INTERCEPT,1297,139,4.134020646143696,4.117790307471081,0.01623033867261525,0.39260419968524485,0.00014999250037498125,0.004242409863185345,0.011878747616918966,0.04038774189752448,0.0,11.789826122551595,True,ABOVE_FLOOR,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,C_FROZEN_INTERCEPT,1297,139,4.134020646143696,4.134020646143696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.789826122551595,True,NEGATIVE_OR_ZERO,NEGATIVE_OR_ZERO,0,ORACLEABS
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,ABC_SHARED_INTERCEPT,1297,139,4.134020646143696,4.086417446452367,0.04760319969133057,1.1514988377171231,0.0111994400279986,0.019253899514569888,0.05391091864079568,0.18329712337870532,0.0,11.789826122551595,True,BELOW_FLOOR_NOT_ESTABLISHED,BELOW_FLOOR_NOT_ESTABLISHED,0,ORACLEABS
