GAME_ID,game_date,season,n_officials,refs,crew_prior_mean,min_ref_prior,max_ref_prior,min_ref_n_prior,crew_factor,at_lo,at_hi,in_test_universe
1022100001,2021-05-14,2021,3,Blanca Burns; Fatou Cissoko-Stephens; Randy Richardson,1.0,1.0,1.0,0.0,1.0,False,False,False
1022400136,2024-07-12,2024,3,Maj Forsberg; Tiara Cruse; Kelly Broomfield,0.9991229856461524,0.9937402424892423,1.0036218370282384,26.0,0.9991229856461524,False,False,True
1022400137,2024-07-13,2024,3,Eric Brewton; Amy Bonner; Teresa Stuck,0.9973066355136133,0.990611551512405,1.0012258578157345,25.0,0.9973066355136133,False,False,True
1022400138,2024-07-13,2024,3,Roy Gulbeyan; Jenna Reneau; Kevin Fahy,1.0008146957489878,0.996660125651536,1.0063579993790814,63.0,1.0008146957489878,False,False,True
1022400139,2024-07-14,2024,3,Maj Forsberg; Isaac Barnett; Biniam Maru,1.0011319995370949,0.9939354386188837,1.005110456636156,32.0,1.0011319995370949,False,False,True
1022400140,2024-07-14,2024,3,Amy Bonner; Charles Watson; Teresa Stuck,1.0019052509355995,0.9992469659503447,1.0061722144017402,26.0,1.0019052509355995,False,False,True
1022400141,2024-07-14,2024,3,Tim Greene; Angel Kent; Catherine Chang,1.0010970915332698,0.9968456794373224,1.005270588171928,28.0,1.0010970915332698,False,False,True
1022400142,2024-07-14,2024,3,Angelica Suffren; Fatou Cissoko-Stephens; Agon Abazi,1.0042206348124358,1.0026749852803727,1.0063214628131383,32.0,1.0042206348124358,False,False,True
1022400143,2024-07-16,2024,3,Angelica Suffren; Clare Aubry; Marcy Williams,1.0056070011107578,1.003026239658563,1.0106291200990687,33.0,1.0056070011107578,False,False,True
1022400144,2024-07-16,2024,3,Isaac Barnett; Agon Abazi; Gerda Gatling,1.0029363679249819,1.001960176246218,1.0048870530016376,11.0,1.0029363679249819,False,False,True
1022400145,2024-07-16,2024,3,Charles Watson; Fatou Cissoko-Stephens; Tyler Ricks,1.0048423612484163,1.0029807203374,1.0058727052094505,30.0,1.0048423612484163,False,False,True
1022400146,2024-07-16,2024,3,Jenna Reneau; Kevin Fahy; Blanca Burns,1.0008504155548958,0.9971492264019718,1.0061640419048894,52.0,1.0008504155548958,False,False,True
1022400147,2024-07-17,2024,3,Jeffrey Smith; Amy Bonner; Kelly Broomfield,0.9981528216734707,0.9916578169148235,1.0038265851197412,27.0,0.9981528216734707,False,False,True
1022400148,2024-07-17,2024,3,Eric Brewton; Gina Cross; Randy Richardson,0.9976800824647839,0.9898469558593955,1.0054872522471137,33.0,0.9976800824647839,False,False,True
1022400149,2024-08-15,2024,3,Gina Cross; Tyler Ricks; Randy Richardson,1.002131755116474,0.9976653512233207,1.00543879199479,31.0,1.002131755116474,False,False,True
1022400150,2024-08-15,2024,3,Maj Forsberg; Jeff Wooten; Paul Tuomey,0.9978707142621924,0.9937247156383353,1.0007562982131706,11.0,0.9978707142621924,False,False,True
1022400151,2024-08-15,2024,3,Tim Greene; Fatou Cissoko-Stephens; Jenna Reneau,1.0007674257761794,0.9967225700482664,1.0059464464158867,65.0,1.0007674257761794,False,False,True
1022400152,2024-08-16,2024,3,Kevin Fahy; Biniam Maru; Sarah Williams,1.004106239769408,1.0016905611991391,1.006535725842263,11.0,1.004106239769408,False,False,True
1022400153,2024-08-16,2024,3,Eric Brewton; Tiara Cruse; Paul Tuomey,0.9964212300030301,0.9898245586678189,1.0001940271433527,12.0,0.9964212300030301,False,False,True
1022400154,2024-08-16,2024,3,Angelica Suffren; Ashley Gloss; Agon Abazi,1.0011998436562617,0.9980853175417936,1.0029369492891653,34.0,1.0011998436562617,False,False,True
1022400155,2024-08-17,2024,3,Gina Cross; Fatou Cissoko-Stephens; Randy Richardson,1.0026200740542868,0.997114984188787,1.0058045495416406,35.0,1.0026200740542868,False,False,True
1022400156,2024-08-17,2024,3,Maj Forsberg; Angel Kent; Marcy Williams,1.0006717553569773,0.9938301030995461,1.005119858426025,34.0,1.0006717553569773,False,False,True
1022400157,2024-08-17,2024,3,Jeff Wooten; Charles Watson; Clare Aubry,1.005846067313593,1.0008556108088178,1.0105187502648276,52.0,1.005846067313593,False,False,True
1022400158,2024-08-18,2024,3,Randy Richardson; Blanca Burns; Gerda Gatling,1.0018040127631067,0.9975566011953172,1.005250569646041,12.0,1.0018040127631067,False,False,True
1022400159,2024-08-18,2024,3,Angelica Suffren; Tiara Cruse; Catherine Chang,1.0018880954747764,1.000610726838399,1.0040292345075548,29.0,1.0018880954747764,False,False,True
1022400160,2024-08-18,2024,3,Roy Gulbeyan; Tyler Ricks; Jenna Reneau,0.9995720931610794,0.996494224918922,1.0027273784938147,32.0,0.9995720931610794,False,False,True
1022400161,2024-08-18,2024,3,Maj Forsberg; Agon Abazi; Angel Kent,1.000513400607093,0.9932592263957339,1.0044789754119896,35.0,1.000513400607093,False,False,True
1022400162,2024-08-20,2024,3,Jeffrey Smith; Gina Cross; Tim Greene,0.995376122424149,0.9920482876576125,0.9974804256812946,36.0,0.995376122424149,False,False,True
1022400163,2024-08-20,2024,3,Roy Gulbeyan; Amy Bonner; Ryan Sassano,0.9998609877659321,0.996240948356385,1.0039883915710137,39.0,0.9998609877659321,False,False,True
1022400164,2024-08-20,2024,3,Eric Brewton; Angelica Suffren; Catherine Chang,0.9986876561468648,0.9902366401046626,1.0043889540171325,30.0,0.9986876561468648,False,False,True
1022400165,2024-08-21,2024,3,Roy Gulbeyan; Amy Bonner; Marcy Williams,0.9996655292078221,0.9967279283403191,1.0024024016548567,35.0,0.9996655292078221,False,False,True
1022400166,2024-08-21,2024,3,Jeff Wooten; Isaac Barnett; Teresa Stuck,1.002310052076271,0.9999918496731296,1.00541470404755,27.0,1.002310052076271,False,False,True
1022400167,2024-08-22,2024,3,Eric Brewton; Tim Greene; Sarah Williams,0.9962217840664261,0.9908156630569902,1.0016408264317638,12.0,0.9962217840664261,False,False,True
1022400168,2024-08-23,2024,3,Eric Brewton; Gina Cross; Isaac Barnett,0.9976105226936656,0.9908318020737384,1.0049686817668098,37.0,0.9976105226936656,False,False,True
1022400169,2024-08-23,2024,3,Roy Gulbeyan; Jeff Wooten; Sarah Williams,0.9996624971671547,0.996298990389956,1.0016400042668325,13.0,0.9996624971671547,False,False,True
1022400170,2024-08-23,2024,3,Amy Bonner; Kelly Broomfield; Blanca Burns,1.0006815107509457,0.9984009254507373,1.0042386298386512,28.0,1.0006815107509457,False,False,True
1022400171,2024-08-23,2024,3,Fatou Cissoko-Stephens; Ashley Gloss; Catherine Chang,1.0025049888009374,0.99929395996226,1.0061186026113804,31.0,1.0025049888009374,False,False,True
1022400172,2024-08-24,2024,3,Maj Forsberg; Blanca Burns; Teresa Stuck,0.9971775993315504,0.9939920430648972,0.9994782287997688,28.0,0.9971775993315504,False,False,True
1022400173,2024-08-24,2024,3,Charles Watson; Randy Richardson; Clare Aubry,1.0080140818148096,1.006006507845586,1.0111944670725148,53.0,1.0080140818148096,False,False,True
1022400174,2024-08-25,2024,3,Amy Bonner; Tim Greene; Angel Kent,1.0001859247915943,0.9962167997377185,1.0052563904749106,58.0,1.0001859247915943,False,False,True
1022400175,2024-08-25,2024,3,Jeff Wooten; Isaac Barnett; Catherine Chang,1.0029633539812484,1.0020893276683558,1.004699974927075,32.0,1.0029633539812484,False,False,True
1022400176,2024-08-26,2024,3,Maj Forsberg; Kelly Broomfield; Ashley Gloss,0.9989534509911069,0.9936897925615207,1.0038731767531532,29.0,0.9989534509911069,False,False,True
1022400177,2024-08-26,2024,3,Tiara Cruse; Fatou Cissoko-Stephens; Tyler Ricks,1.0031694276049352,1.0009778075037834,1.0061105653014477,33.0,1.0031694276049352,False,False,True
1022400178,2024-08-26,2024,3,Roy Gulbeyan; Jenna Reneau; Teresa Stuck,0.9985315543944763,0.9972626748130473,0.9992108459815768,29.0,0.9985315543944763,False,False,True
1022400179,2024-08-27,2024,3,Maj Forsberg; Kelly Broomfield; Biniam Maru,1.0004408101946298,0.9935677714904956,1.004040302433173,30.0,1.0004408101946298,False,False,True
1022400180,2024-08-28,2024,3,Gina Cross; Jenna Reneau; Kevin Fahy,1.0005074656115356,0.9967352819755301,1.0064838698309413,38.0,1.0005074656115356,False,False,True
1022400181,2024-08-28,2024,3,Charles Watson; Isaac Barnett; Marcy Williams,1.0046196665247793,1.0018918800789507,1.00644135800793,36.0,1.0046196665247793,False,False,True
1022400182,2024-08-28,2024,3,Roy Gulbeyan; Randy Richardson; Teresa Stuck,1.000078624353988,0.9964444838897595,1.0056413147712286,30.0,1.000078624353988,False,False,True
1022400183,2024-08-28,2024,3,Eric Brewton; Angelica Suffren; Catherine Chang,0.9995432349036912,0.9905891788744541,1.0049713270975131,33.0,0.9995432349036912,False,False,True
1022400184,2024-08-28,2024,3,Amy Bonner; Fatou Cissoko-Stephens; Tyler Ricks,1.0018069310223288,0.9984425866609433,1.0053754793969483,34.0,1.0018069310223288,False,False,True
1022400185,2024-08-30,2024,3,Angelica Suffren; Tiara Cruse; Agon Abazi,1.0033216796722937,1.0002511084584302,1.0051020700316404,36.0,1.0033216796722937,False,False,True
1022400186,2024-08-30,2024,3,Roy Gulbeyan; Amy Bonner; Gina Cross,0.9970608850355492,0.9963407347788023,0.9981719977814995,39.0,0.9970608850355492,False,False,True
1022400187,2024-08-30,2024,3,Jeffrey Smith; Tim Greene; Gerda Gatling,0.9969202927963278,0.9916475296625947,1.003505513661896,13.0,0.9969202927963278,False,False,True
1022400188,2024-08-30,2024,3,Jeff Wooten; Kelly Broomfield; Paul Tuomey,1.0023650433709839,0.9997310770301536,1.0043786118326736,13.0,1.0023650433709839,False,False,True
1022400189,2024-08-31,2024,3,Tyler Ricks; Ashley Gloss; Angel Kent,1.0016725363928844,0.9991518395563702,1.004567605361876,35.0,1.0016725363928844,False,False,True
1022400190,2024-09-01,2024,3,Charles Watson; Tiara Cruse; Fatou Cissoko-Stephens,1.0040108330617514,1.0008906184158686,1.0060443272711652,60.0,1.0040108330617514,False,False,True
1022400191,2024-09-01,2024,3,Kelly Broomfield; Randy Richardson; Kevin Fahy,1.0054285881170866,1.004323852433455,1.0061033939628465,32.0,1.0054285881170866,False,False,True
1022400192,2024-09-01,2024,3,Jeffrey Smith; Tim Greene; Sarah Williams,0.996484929764275,0.9913421722554818,1.002802394032805,14.0,0.996484929764275,False,False,True
1022400193,2024-09-01,2024,3,Angelica Suffren; Isaac Barnett; Paul Tuomey,1.0035278442280233,0.9996832793526395,1.0057295718830772,14.0,1.0035278442280233,False,False,True
1022400194,2024-09-01,2024,3,Amy Bonner; Gina Cross; Blanca Burns,0.9970326947935265,0.9957464398642332,0.9977249063312846,40.0,0.9970326947935265,False,False,True
1022400195,2024-09-03,2024,3,Isaac Barnett; Kevin Fahy; Teresa Stuck,1.0030754925289047,0.9984134740824075,1.0058646426771567,31.0,1.0030754925289047,False,False,True
1022400196,2024-09-03,2024,3,Jenna Reneau; Randy Richardson; Biniam Maru,1.0027519827999127,0.997926371588463,1.0056304725264227,35.0,1.0027519827999127,False,False,True
1022400197,2024-09-03,2024,3,Roy Gulbeyan; Fatou Cissoko-Stephens; Paul Tuomey,1.000618834830018,0.9961592227320232,1.0062727370434037,15.0,1.000618834830018,False,False,True
1022400198,2024-09-03,2024,3,Jeff Wooten; Tiara Cruse; Kelly Broomfield,1.0030250381757873,1.0020726536468536,1.0040651483466418,33.0,1.0030250381757873,False,False,True
1022400199,2024-09-04,2024,3,Eric Brewton; Ryan Sassano; Angel Kent,0.9999620646506163,0.9907361135426359,1.0046128740075198,40.0,0.9999620646506163,False,False,True
1022400200,2024-09-05,2024,3,Jeffrey Smith; Tim Greene; Marcy Williams,0.9962966035835875,0.9917296385108424,1.0014865028412447,37.0,0.9962966035835875,False,False,True
1022400201,2024-09-05,2024,3,Roy Gulbeyan; Agon Abazi; Paul Tuomey,1.0004330321987152,0.9963410199876462,1.005317978654026,16.0,1.0004330321987152,False,False,True
1022400202,2024-09-06,2024,3,Charles Watson; Kevin Fahy; Gerda Gatling,1.0053690183452095,1.0031329119499408,1.0073019466829793,14.0,1.0053690183452095,False,False,True
1022400203,2024-09-06,2024,3,Tim Greene; Ryan Sassano; Clare Aubry,1.0035011835388652,0.9949368376769872,1.0107833305980423,41.0,1.0035011835388652,False,False,True
1022400204,2024-09-06,2024,3,Angelica Suffren; Jeff Wooten; Marcy Williams,1.0030832214486933,1.0006265680321664,1.005499152066309,38.0,1.0030832214486933,False,False,True
1022400205,2024-09-06,2024,3,Tyler Ricks; Jenna Reneau; Teresa Stuck,0.9992782023627435,0.9982152679246873,1.00135138160787,32.0,0.9992782023627435,False,False,True
1022400206,2024-09-07,2024,3,Gina Cross; Randy Richardson; Blanca Burns,0.9997100176127783,0.995607710032417,1.005935742385813,41.0,0.9997100176127783,False,False,True
1022400207,2024-09-08,2024,3,Jeffrey Smith; Tim Greene; Sarah Williams,0.996379086309497,0.9909640066419786,1.0032247268534131,15.0,0.996379086309497,False,False,True
1022400208,2024-09-08,2024,3,Roy Gulbeyan; Agon Abazi; Teresa Stuck,0.999489533494453,0.9957451009744188,1.0046028064318475,33.0,0.999489533494453,False,False,True
1022400209,2024-09-08,2024,3,Eric Brewton; Angelica Suffren; Kevin Fahy,1.0010179558521353,0.9909678544817532,1.0065019724823911,88.0,1.0010179558521353,False,False,True
1022400210,2024-09-08,2024,3,Isaac Barnett; Fatou Cissoko-Stephens; Marcy Williams,1.0039822777656107,1.0007307759842512,1.0064466621138262,39.0,1.0039822777656107,False,False,True
1022400211,2024-09-08,2024,3,Jeff Wooten; Randy Richardson; Blanca Burns,1.0016252636631593,0.9966175777582024,1.00504149667728,58.0,1.0016252636631593,False,False,True
1022400212,2024-09-10,2024,3,Eric Brewton; Fatou Cissoko-Stephens; Jenna Reneau,0.9985681336634081,0.990813626588635,1.0067113176719371,71.0,0.9985681336634081,False,False,True
1022400213,2024-09-10,2024,3,Agon Abazi; Angel Kent; Teresa Stuck,1.002762804839569,0.9984855253544733,1.0049525638004413,34.0,1.002762804839569,False,False,True
1022400214,2024-09-10,2024,3,Roy Gulbeyan; Angelica Suffren; Catherine Chang,1.0015588651561396,0.9960571350542214,1.0053992730747594,34.0,1.0015588651561396,False,False,True
1022400215,2024-09-11,2024,3,Tiara Cruse; Tyler Ricks; Paul Tuomey,1.0008041533089063,0.998907268386423,1.002253408121173,17.0,1.0008041533089063,False,False,True
1022400216,2024-09-11,2024,3,Charles Watson; Ashley Gloss; Randy Richardson,1.0041371399637453,0.9992076495940063,1.0081664691525425,49.0,1.0041371399637453,False,False,True
1022400217,2024-09-11,2024,3,Jeffrey Smith; Tim Greene; Clare Aubry,0.9984253158625459,0.9902477172124343,1.0107684721010584,55.0,0.9984253158625459,False,False,True
1022400218,2024-09-12,2024,3,Gina Cross; Angelica Suffren; Jeff Wooten,1.000925308722044,0.9946142731607625,1.0049463024114849,42.0,1.000925308722044,False,False,True
1022400219,2024-09-13,2024,3,Amy Bonner; Blanca Burns; Angel Kent,0.9996085374645723,0.9966277163299196,1.0047008573759553,59.0,0.9996085374645723,False,False,True
1022400220,2024-09-13,2024,3,Roy Gulbeyan; Ashley Gloss; Marcy Williams,0.9984971331931277,0.9956368063929033,1.0010364711109287,40.0,0.9984971331931277,False,False,True
1022400221,2024-09-13,2024,3,Eric Brewton; Tyler Ricks; Randy Richardson,0.9987572924130159,0.9904884974824224,1.0046799973022031,38.0,0.9987572924130159,False,False,True
1022400222,2024-09-13,2024,3,Maj Forsberg; Jeff Wooten; Kelly Broomfield,1.000641912135346,0.9941630157020711,1.0042650961616724,34.0,1.000641912135346,False,False,True
1022400223,2024-09-13,2024,3,Tim Greene; Isaac Barnett; Clare Aubry,1.0032900597114363,0.9941863502808665,1.0106570819504506,56.0,1.0032900597114363,False,False,True
1022400224,2024-09-15,2024,3,Amy Bonner; Maj Forsberg; Biniam Maru,0.9988386235919858,0.9937758531701929,1.0050495245407287,36.0,0.9988386235919858,False,False,True
1022400225,2024-09-15,2024,3,Isaac Barnett; Tyler Ricks; Kevin Fahy,1.0039132424545703,1.000753502972821,1.0063098363879794,39.0,1.0039132424545703,False,False,True
1022400226,2024-09-15,2024,3,Angelica Suffren; Tim Greene; Ryan Sassano,1.0012811423889112,0.9938513351424187,1.0052130866133144,42.0,1.0012811423889112,False,False,True
1022400227,2024-09-15,2024,3,Eric Brewton; Angel Kent; Marcy Williams,0.9987474654438883,0.9902082379295145,1.0048925495294656,41.0,0.9987474654438883,False,False,True
1022400228,2024-09-15,2024,3,Gina Cross; Fatou Cissoko-Stephens; Randy Richardson,1.0018812514824136,0.9949318800126339,1.0063435600041652,43.0,1.0018812514824136,False,False,True
1022400229,2024-09-15,2024,3,Jeff Wooten; Tiara Cruse; Jenna Reneau,1.0010002374390001,0.997805527585692,1.003075903485602,72.0,1.0010002374390001,False,False,True
1022400230,2024-09-17,2024,3,Amy Bonner; Maj Forsberg; Angel Kent,0.9987300630599113,0.9937921381890171,1.0046972561216179,64.0,0.9987300630599113,False,False,True
1022400231,2024-09-17,2024,3,Roy Gulbeyan; Tiara Cruse; Paul Tuomey,0.9989620004738291,0.9957348632555103,1.0023934471673897,18.0,0.9989620004738291,False,False,True
1022400232,2024-09-17,2024,3,Jeff Wooten; Isaac Barnett; Teresa Stuck,1.0020956084872508,0.9983403154367237,1.0045883854799653,35.0,1.0020956084872508,False,False,True
1022400233,2024-09-17,2024,3,Gina Cross; Fatou Cissoko-Stephens; Randy Richardson,1.0012807434424484,0.9942960583743473,1.0057530607956235,44.0,1.0012807434424484,False,False,True
1022400234,2024-09-17,2024,3,Eric Brewton; Angelica Suffren; Ryan Sassano,1.0003322328245412,0.9900580003084386,1.0056586997941126,43.0,1.0003322328245412,False,False,True
1022400235,2024-09-19,2024,3,Eric Brewton; Jeffrey Smith; Tiara Cruse,0.9940306650509015,0.9896088850812189,1.0023058193016485,95.0,0.9940306650509015,False,False,True
1022400236,2024-09-19,2024,3,Amy Bonner; Charles Watson; Randy Richardson,1.0029966771451118,0.9971616235758405,1.0077701677874469,63.0,1.0029966771451118,False,False,True
1022400237,2024-09-19,2024,3,Isaac Barnett; Fatou Cissoko-Stephens; Teresa Stuck,1.0033004786847155,0.9988596071325996,1.0060205915297675,36.0,1.0033004786847155,False,False,True
1022400238,2024-09-19,2024,3,Roy Gulbeyan; Angelica Suffren; Clare Aubry,1.0036928686245632,0.9956616807638057,1.010252494270311,57.0,1.0036928686245632,False,False,True
1022400239,2024-09-19,2024,3,Tim Greene; Jeff Wooten; Blanca Burns,0.9983214960307666,0.9943035710784254,1.0038263892690693,60.0,0.9983214960307666,False,False,True
1022400240,2024-09-19,2024,3,Maj Forsberg; Kevin Fahy; Paul Tuomey,0.9993832263211457,0.9932738527881957,1.006213273151907,19.0,0.9993832263211457,False,False,True
1022500001,2025-05-16,2025,3,Charles Watson; Kevin Fahy; Blanca Burns,1.0036526465885132,0.9967988098241405,1.0078550322344804,61.0,1.0036526465885132,False,False,False
1022500002,2025-05-16,2025,3,Randy Richardson; Marcy Williams; Gerda Gatling,1.0021414168018172,1.000310257688205,1.0040824469257708,15.0,1.0021414168018172,False,False,False
1022500003,2025-05-16,2025,3,Eric Brewton; Angelica Suffren; Angel Kent,0.9982731223305906,0.9886442527042126,1.0039752926210859,68.0,0.9982731223305906,False,False,False
1022500004,2025-05-17,2025,3,Roy Gulbeyan; Tiara Cruse; Jenna Reneau,0.996451334428104,0.9924763725628383,0.999951131988535,77.0,0.996451334428104,False,False,False
1022500005,2025-05-17,2025,3,Maj Forsberg; Jeff Wooten; Ashley Gloss,0.9978674060518095,0.9911045130134423,1.0035723725312895,51.0,0.9978674060518095,False,False,False
1022500006,2025-05-17,2025,3,Angelica Suffren; Angel Kent; Jason Alabanza,1.0020027029372922,1.0,1.003893702487043,0.0,1.0020027029372922,False,False,False
1022500007,2025-05-18,2025,3,Jeff Wooten; Fatou Cissoko-Stephens; Tyler Mirkovich,1.0024281448809007,1.0,1.003798172213628,0.0,1.0024281448809007,False,False,False
1022500008,2025-05-18,2025,3,Isaac Barnett; Kelly Broomfield; Catherine Chang,1.003394487910844,1.002709920984487,1.0038049654480494,35.0,1.003394487910844,False,False,False
1022500009,2025-05-19,2025,3,Jenna Reneau; Ashley Gloss; Sarah Williams,0.9994042242040179,0.9969919168915844,1.0023794008789526,16.0,0.9994042242040179,False,False,False
1022500010,2025-05-20,2025,3,Charles Watson; Clare Aubry; Gerda Gatling,1.0075408874278207,1.0049400126136925,1.008920875594133,16.0,1.0075408874278207,False,False,False
1022500011,2025-05-20,2025,3,Tim Greene; Randy Richardson; Jason Alabanza,0.9987443322280342,0.9932032855292102,1.0027422420170335,1.0,0.9987443322280342,False,False,False
1022500012,2025-05-21,2025,3,Angelica Suffren; Tiara Cruse; Teresa Stuck,1.0005573956718439,0.9975430784025506,1.004121242843991,40.0,1.0005573956718439,False,False,False
1022500013,2025-05-21,2025,3,Roy Gulbeyan; Agon Abazi; Catherine Chang,1.0000360952018283,0.9925417932919736,1.004796953540559,36.0,1.0000360952018283,False,False,False
1022500014,2025-05-21,2025,3,Eric Brewton; Kevin Fahy; Sarah Williams,0.9994693143847387,0.988589600060985,1.007325012293992,17.0,0.9994693143847387,False,False,False
1022500015,2025-05-22,2025,3,Jenna Reneau; Blanca Burns; Angel Kent,0.9991201236552136,0.9971030106510076,1.002364161069501,62.0,0.9991201236552136,False,False,False
1022500016,2025-05-22,2025,3,Tyler Mirkovich; Randy Richardson; Teresa Stuck,1.0009109832608731,0.9978104061585786,1.0037080624478283,1.0,1.0009109832608731,False,False,False
1022500017,2025-05-23,2025,3,Michael Price; Randy Richardson; Kelsey Reynolds,0.9993751616526806,0.9941551924162649,1.003970292541777,0.0,0.9993751616526806,False,False,False
1022500018,2025-05-23,2025,3,Jeff Wooten; Biniam Maru; Sarah Williams,1.004115677810298,1.003395432308397,1.004510299752988,18.0,1.004115677810298,False,False,False
1022500019,2025-05-23,2025,3,Tim Greene; Charles Watson; Ashley Gloss,1.0008583252675156,0.9941733933264747,1.0094472949374416,53.0,1.0008583252675156,False,False,False
1022500020,2025-05-23,2025,3,Maj Forsberg; Fatou Cissoko-Stephens; Catherine Chang,0.9997881986394527,0.9910422411359304,1.0047842083142382,37.0,0.9997881986394527,False,False,False
1022500021,2025-05-24,2025,3,Angelica Suffren; Ryan Sassano; Agon Abazi,1.004875680664026,1.0043447461424753,1.0055563354753108,41.0,1.004875680664026,False,False,False
1022500022,2025-05-24,2025,3,Eric Brewton; Jeffrey Smith; Tyler Mirkovich,0.9934796437543181,0.9893339533599135,1.0015468650314392,2.0,0.9934796437543181,False,False,False
1022500023,2025-05-25,2025,3,Jeff Wooten; Biniam Maru; Gerda Gatling,1.004857528471469,1.004491743663219,1.005524708421064,17.0,1.004857528471469,False,False,False
1022500024,2025-05-25,2025,3,Maj Forsberg; Fatou Cissoko-Stephens; Sarah Williams,0.9994420616388947,0.990580681271295,1.0042956645287273,19.0,0.9994420616388947,False,False,False
1022500025,2025-05-25,2025,3,Michael Price; Kelly Broomfield; Ashley Gloss,0.9990499341135527,0.9939782852987001,1.0038625849801948,36.0,0.9990499341135527,False,False,False
1022500026,2025-05-25,2025,3,Tim Greene; Charles Watson; Jenna Reneau,1.000491587611631,0.9944900492499037,1.009774723152062,69.0,1.000491587611631,False,False,False
1022500027,2025-05-27,2025,3,Kelly Broomfield; Kevin Fahy; Angel Kent,1.004878358604089,1.0024637680686055,1.0081047192435122,37.0,1.004878358604089,False,False,False
1022500028,2025-05-27,2025,3,Isaac Barnett; Ryan Sassano; Teresa Stuck,1.002372967690188,0.9981249357192361,1.0052767521805295,42.0,1.002372967690188,False,False,False
1022500029,2025-05-27,2025,3,Jeff Wooten; Tyler Mirkovich; Catherine Chang,1.0028894149727565,1.0014985441150674,1.0041880052063588,3.0,1.0028894149727565,False,False,False
1022500030,2025-05-27,2025,3,Jenna Reneau; Agon Abazi; Jason Alabanza,1.0015463481480849,0.9970337314506594,1.0061086110366342,2.0,1.0015463481480849,False,False,True
1022500031,2025-05-27,2025,3,Tim Greene; Charles Watson; Blanca Burns,1.0006363143141976,0.9943334313494396,1.0095735439266258,63.0,1.0006363143141976,False,False,False
1022500032,2025-05-28,2025,3,Roy Gulbeyan; Jeffrey Smith; Clare Aubry,0.9973431545905912,0.9895369363202522,1.0092949020348643,61.0,0.9973431545905912,False,False,False
1022500033,2025-05-29,2025,3,Kevin Fahy; Blanca Burns; Sarah Williams,1.0036624193902062,0.9981585955674617,1.0094297104909318,20.0,1.0036624193902062,False,False,False
1022500034,2025-05-29,2025,3,Roy Gulbeyan; Biniam Maru; Catherine Chang,1.0002194465364858,0.9938899296219216,1.0040877845647407,39.0,1.0002194465364858,False,False,False
1022500035,2025-05-30,2025,3,Charles Watson; Teresa Stuck; Catherine Chang,1.0033072910620886,0.9979353379341729,1.009708442888338,40.0,1.0033072910620886,False,False,True
1022500036,2025-05-30,2025,3,Eric Brewton; Tim Greene; Gerda Gatling,0.9962979102158324,0.9893148108217564,1.0051012700319764,18.0,0.9962979102158324,False,False,True
1022500037,2025-05-30,2025,3,Angelica Suffren; Randy Richardson; Clare Aubry,1.0062300924693286,1.0037973798225077,1.01006288722451,62.0,1.0062300924693286,False,False,False
1022500038,2025-05-30,2025,3,Isaac Barnett; Jenna Reneau; Agon Abazi,1.0021683520694342,0.996952368771992,1.0060051798461578,43.0,1.0021683520694342,False,False,True
1022500039,2025-05-30,2025,3,Michael Price; Kelly Broomfield; Angel Kent,1.001194047336501,0.9941906236822134,1.005538648153194,38.0,1.001194047336501,False,False,True
1022500040,2025-05-31,2025,3,Isaac Barnett; Ryan Sassano; Ashley Gloss,1.0026556220967473,0.9995144904133922,1.005075356863018,46.0,1.0026556220967473,False,False,True
1022500041,2025-06-01,2025,3,Fatou Cissoko-Stephens; Marcy Williams; Jason Alabanza,1.0022584966688364,1.0011299468667691,1.0042513507005166,3.0,1.0022584966688364,False,False,True
1022500042,2025-06-01,2025,3,Jeff Wooten; Tiara Cruse; Angel Kent,1.0027794810371067,1.0002393426188578,1.0041859241931927,73.0,1.0027794810371067,False,False,True
1022500043,2025-06-01,2025,3,Roy Gulbeyan; Agon Abazi; Blanca Burns,0.9992588846806969,0.9935670740201225,1.0058002208512475,44.0,0.9992588846806969,False,False,True
1022500044,2025-06-01,2025,3,Angelica Suffren; Clare Aubry; Gerda Gatling,1.0068792060224114,1.0050918131395983,1.0103424525893585,19.0,1.0068792060224114,False,False,True
1022500045,2025-06-03,2025,3,Ashley Gloss; Biniam Maru; Kelsey Reynolds,1.0014730073716247,0.9997910086043892,1.0036841646951882,1.0,1.0014730073716247,False,False,True
1022500046,2025-06-03,2025,3,Eric Brewton; Tim Greene; Teresa Stuck,0.9939809681227794,0.989420379696351,0.9979454433983391,44.0,0.9939809681227794,False,False,True
1022500047,2025-06-03,2025,3,Jeff Wooten; Tiara Cruse; Clare Aubry,1.00531406963906,1.0008183155583674,1.0106187627980134,64.0,1.00531406963906,False,False,True
1022500048,2025-06-05,2025,3,Maj Forsberg; Ryan Sassano; Sarah Williams,1.0002455833799262,0.9905583849941907,1.0065177803081558,21.0,1.0002455833799262,False,False,True
1022500049,2025-06-05,2025,3,Roy Gulbeyan; Tiara Cruse; Jason Alabanza,0.9982532706131991,0.9929495234043628,1.000953731222585,4.0,0.9982532706131991,False,False,True
1022500050,2025-06-06,2025,3,Ashley Gloss; Tyler Mirkovich; Clare Aubry,1.0044552440697059,1.0011799268390615,1.010749631812255,4.0,1.0044552440697059,False,False,True
1022500051,2025-06-06,2025,3,Eric Brewton; Charles Watson; Kelsey Reynolds,0.9995178793842344,0.9885174768452565,1.009697904417657,2.0,0.9995178793842344,False,False,True
