screen,candidate,n_sites,site_scope,sites
E0_I0015_points_skill_decomposition,pl_min_mean5,1,WORKTREE,"[[""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s06_build.py"", 125, ""for c, out_c in ((\""pl_games_prior\"", \""n_prior\""), (\""pl_min_mean5\"", \""min5\""),""]]"
E0_I0015_points_skill_decomposition,pl_fga_sd5,0,NONE,[]
E0_I0015_points_skill_decomposition,pl_fga_mean5,0,NONE,[]
E0_I0015_points_skill_decomposition,pl_pts_sd5,0,NONE,[]
E0_I0015_points_skill_decomposition,pl_pts_mean5,0,NONE,[]
E0_I0015_points_skill_decomposition,pl_usg_sd5,0,NONE,[]
E0_I0015_points_skill_decomposition,pl_usg_mean5,0,NONE,[]
E0_I0015_points_skill_decomposition,pl_min_cv5,2,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 191, ""    app[\""pl_min_cv5\""] = app[\""pl_min_sd5\""] / app[\""pl_min_mean5\""].replace(0, np.nan)""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 226, ""app[\""pl_min_cv5\""] = app[\""pl_min_sd5\""] / app[\""pl_min_mean5\""].replace(0, np.nan)""]]"
E0_I0015_points_skill_decomposition,pl_min_rng5,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 194, ""    app[\""pl_min_rng5\""] = (gmn.transform(lambda x: x.shift(1).rolling(5, min_periods=3).max()) -""]]"
E0_I0015_points_skill_decomposition,pl_min_trend5,2,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 196, ""    app[\""pl_min_trend5\""] = (gmn.transform(lambda x: x.shift(1).rolling(2, min_periods=2).mean()) -""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 228, ""app[\""pl_min_trend5\""] = (gmn.transform(lambda x: x.shift(1).rolling(2, min_periods=2).mean()) -""]]"
E0_I0015_points_skill_decomposition,pl_abs_min_trend5,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 198, ""    app[\""pl_abs_min_trend5\""] = app[\""pl_min_trend5\""].abs()""]]"
E0_I0015_points_skill_decomposition,pl_start_frac5,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 202, ""    app[\""pl_start_frac5\""] = gsf.transform(lambda x: x.shift(1).rolling(5, min_periods=3).mean())""]]"
E0_I0015_points_skill_decomposition,pl_start_switch5,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 204, ""    app[\""pl_start_switch5\""] = app.groupby([\""season\"", \""player_id\""], sort=False)[\""_sfchg\""].transform(""]]"
E0_I0015_points_skill_decomposition,pl_rest_days,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 207, ""    app[\""pl_rest_days\""] = app.groupby([\""season\"", \""player_id\""], sort=False)[\""gdate\""].transform(""]]"
E0_I0015_points_skill_decomposition,pl_teamgames_since_appear,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 326, ""    d[\""pl_teamgames_since_appear\""] = d[\""tm_game_idx\""] - d[\""_last_ap_idx\""] - 1.0""]]"
E0_I0015_points_skill_decomposition,pl_dnp_frac5,3,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 328, ""    d[\""pl_dnp_frac5\""] = 1.0 - g[\""_apf\""].transform(""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 159, ""H[\""pl_dnp_frac5\""] = gs[\""_miss\""].transform(lambda x: x.shift(1).rolling(5, min_periods=2).mean())""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s04b_diagnose.py"", 20, ""                  (\""pl_absence_spells\"", \""brier\""), (\""pl_dnp_frac5\"", \""skill_vs_R2\"")]:""]]"
E0_I0015_points_skill_decomposition,tm_game_idx,5,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 252, ""            tm_game_idx = float(i)""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 310, ""                 \""tm_rest_days\"": \""opp_rest_days\"", \""tm_game_idx\"": \""opp_game_idx\""})""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s08_conditioning.py"", 84, ""    mean_team_game_idx=(\""tm_game_idx\"", \""mean\""),""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 58, ""tg[\""tm_game_idx\""] = g.cumcount().astype(float)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s01_reproduce.py"", 54, ""    mean_team_game_idx=(\""tm_game_idx\"", \""mean\""),""]]"
E0_I0015_points_skill_decomposition,tm_rest_days,4,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 310, ""                 \""tm_rest_days\"": \""opp_rest_days\"", \""tm_game_idx\"": \""opp_game_idx\""})""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s04_screen.py"", 63, ""    FAMILY[c] = (\""schedule_state\"" if c in (\""tm_rest_days\"", \""tm_b2b\"", \""tm_3in4\"",""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 60, ""tg[\""tm_rest_days\""] = g[\""gdate\""].transform(lambda x: (x - x.shift(1)).dt.days).astype(float)""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 61, ""tg[\""tm_b2b\""] = (tg[\""tm_rest_days\""] == 1).astype(float)""]]"
E0_I0015_points_skill_decomposition,tm_b2b,1,WORKTREE,"[[""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 61, ""tg[\""tm_b2b\""] = (tg[\""tm_rest_days\""] == 1).astype(float)""]]"
E0_I0015_points_skill_decomposition,tm_3in4,1,WORKTREE,"[[""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 82, ""tg[\""tm_3in4\""] = (tg[\""tm_n_prior3d\""] >= 2).astype(float)""]]"
E0_I0015_points_skill_decomposition,tm_games_prior7d,1,WORKTREE,"[[""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 79, ""    gg[\""tm_games_prior7d\""] = _n_in_window(gg[\""gdate\""], 7)""]]"
E0_I0015_points_skill_decomposition,tm_poss_mean_prior,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 309, ""        columns={\""team_id\"": \""opp_team_id\"", \""tm_poss_mean_prior\"": \""opp_poss_mean_prior\"",""]]"
E0_I0015_points_skill_decomposition,tm_roster_churn_prior,0,NONE,[]
E0_I0015_points_skill_decomposition,tm_newfaces_prior,2,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s08_conditioning.py"", 85, ""    mean_newfaces=(\""tm_newfaces_prior\"", \""mean\""),""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s01_reproduce.py"", 55, ""    mean_newfaces=(\""tm_newfaces_prior\"", \""mean\""),""]]"
E0_I0015_points_skill_decomposition,tm_five_tenure_prior,0,NONE,[]
E0_I0015_points_skill_decomposition,tm_five_changed_prior,0,NONE,[]
E0_I0015_points_skill_decomposition,tm_season_progress,2,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 295, ""    T[\""tm_season_progress\""] = T[\""tm_game_idx\""] / 40.0""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 83, ""tg[\""tm_season_progress\""] = tg[\""tm_game_idx\""] / 40.0""]]"
E0_I0015_points_skill_decomposition,tm_prior_meetings,2,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 300, ""    mm[\""tm_prior_meetings\""] = mm.groupby([\""season\"", \""team_id\"", \""opp_team_id\""]).cumcount().astype(float)""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 301, ""    mm[\""tm_first_meeting\""] = (mm[\""tm_prior_meetings\""] == 0).astype(float)""]]"
E0_I0015_points_skill_decomposition,tm_first_meeting,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 301, ""    mm[\""tm_first_meeting\""] = (mm[\""tm_prior_meetings\""] == 0).astype(float)""]]"
E0_I0015_points_skill_decomposition,tm_is_home,2,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 304, ""    T[\""tm_is_home\""] = T[\""is_home\""].astype(float)""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s02_build_candidates.py"", 84, ""tg[\""tm_is_home\""] = pd.to_numeric(tg[\""is_home\""], errors=\""coerce\"").astype(float)""]]"
E0_I0015_points_skill_decomposition,tm_rest_diff,1,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\rh_base.py"", 312, ""    T[\""tm_rest_diff\""] = T[\""tm_rest_days\""] - T[\""opp_rest_days\""]""]]"
E0_I0015_points_skill_decomposition,opp_poss_mean_prior,0,NONE,[]
E0_I0015_points_skill_decomposition,opp_rest_days,0,NONE,[]
E0_I0015_points_skill_decomposition,opp_game_idx,0,NONE,[]
E0_I0015_points_skill_decomposition,pts__pred_sd,0,NONE,[]
E0_I0015_points_skill_decomposition,pts__pred_width,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s03_mechanism_and_abstention.py"", 206, ""f[\""pts__pred_width\""] = f[\""pts__pred_q95\""] - f[\""pts__pred_q05\""]""]]"
E0_I0015_points_skill_decomposition,pts__pred_iqr,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s03_mechanism_and_abstention.py"", 209, ""f[\""pts__pred_iqr\""] = f[\""pts__pred_q75\""] - f[\""pts__pred_q25\""]""]]"
E0_I0015_points_skill_decomposition,pts__is_fallback,3,WORKTREE,"[[""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s08_conditioning.py"", 20, ""f[\""pts__is_fallback\""] = f[\""pts__is_fallback\""].astype(float)""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s08_conditioning.py"", 86, ""    fallback_rate=(\""pts__is_fallback\"", \""mean\""),""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s01_reproduce.py"", 56, ""    fallback_rate=(\""pts__is_fallback\"", \""mean\""),""]]"
E0_I0015_points_skill_decomposition,pts__fallback_level,0,NONE,[]
E0_I0015_points_skill_decomposition,pts__is_cold_start,0,NONE,[]
E0_I0015_points_skill_decomposition,pts__n_prior_games,0,NONE,[]
E0_I0015_points_skill_decomposition,minutes__pred_sd,0,NONE,[]
E0_I0015_points_skill_decomposition,minutes__pred_width,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s03_mechanism_and_abstention.py"", 207, ""f[\""minutes__pred_width\""] = f[\""minutes__pred_q95\""] - f[\""minutes__pred_q05\""]""]]"
E0_I0015_points_skill_decomposition,minutes__is_fallback,0,NONE,[]
E0_I0015_points_skill_decomposition,fga__pred_sd,0,NONE,[]
E0_I0015_points_skill_decomposition,fga__pred_width,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s03_mechanism_and_abstention.py"", 208, ""f[\""fga__pred_width\""] = f[\""fga__pred_q95\""] - f[\""fga__pred_q05\""]""]]"
E0_I0015_points_skill_decomposition,fga__is_fallback,0,NONE,[]
E0_I0015_points_skill_decomposition,rate_pred_width,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s03_mechanism_and_abstention.py"", 210, ""f[\""rate_pred_width\""] = f[\""pts__pred_width\""] / f[\""minutes__pred_point\""]""]]"
E0_I0015_points_skill_decomposition,rate_pred_cv,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s03_mechanism_and_abstention.py"", 211, ""f[\""rate_pred_cv\""] = f[\""pts__pred_sd\""] / f[\""pts__pred_point\""].replace(0, np.nan)""]]"
E0_I0015_points_skill_decomposition,minutes,5,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s01_reproduce.py"", 77, ""                  \""minutes\"": dict(model_mae=5.0797, ref_mae=5.2669, skill=0.0355, r2=0.6194),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 33, ""          (t, a, b, {\""pts\"": 0.4694, \""minutes\"": 0.6194, \""fga\"": 0.5893}[t]))""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 35, ""                      d076_published=  {\""pts\"": 0.4694, \""minutes\"": 0.6194, \""fga\"": 0.5893}[t]))""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 48, ""    (\""minutes\"",       \""LEVEL\"", \""y_minutes\"", \""minutes__pred_point\"", [\""ref_minutes\""]),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 150, ""for name, ycol, mcol, rcol in [(\""minutes\"", \""y_minutes\"", \""minutes__pred_point\"", \""ref_minutes\""),""]]"
E0_I0015_points_skill_decomposition,fga,5,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s01_reproduce.py"", 78, ""                  \""fga\"": dict(model_mae=2.6376, ref_mae=2.6406, skill=0.0012, r2=0.5893)}""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 33, ""          (t, a, b, {\""pts\"": 0.4694, \""minutes\"": 0.6194, \""fga\"": 0.5893}[t]))""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 35, ""                      d076_published=  {\""pts\"": 0.4694, \""minutes\"": 0.6194, \""fga\"": 0.5893}[t]))""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 49, ""    (\""fga\"",           \""LEVEL\"", \""y_fga\"",     \""fga__pred_point\"",     [\""ref_fga\""]),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 151, ""                               (\""fga\"", \""y_fga\"", \""fga__pred_point\"", \""ref_fga\""),""]]"
E0_I0015_points_skill_decomposition,pts,4,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s01_reproduce.py"", 76, ""D076_PUBLISHED = {\""pts\"": dict(model_mae=4.1909, ref_mae=4.1816, skill=-0.0022, r2=0.4694),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 33, ""          (t, a, b, {\""pts\"": 0.4694, \""minutes\"": 0.6194, \""fga\"": 0.5893}[t]))""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 35, ""                      d076_published=  {\""pts\"": 0.4694, \""minutes\"": 0.6194, \""fga\"": 0.5893}[t]))""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 50, ""    (\""pts\"",           \""LEVEL\"", \""y_pts\"",     \""pts__pred_point\"",     [\""ref_pts\""]),""]]"
E0_I0015_points_skill_decomposition,fga_per_min,2,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 51, ""    (\""fga_per_min\"",   \""RATE\"",  \""r_fpm\"",     \""mdl_fpm\"",             [\""refA_fpm\"", \""refB_fpm\""]),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 153, ""                               (\""fga_per_min\"", \""r_fpm\"", \""mdl_fpm\"", \""refA_fpm\""),""]]"
E0_I0015_points_skill_decomposition,pts_per_fga,2,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 52, ""    (\""pts_per_fga\"",   \""RATE\"",  \""r_ppf\"",     \""mdl_ppf\"",             [\""refA_ppf\"", \""refB_ppf\""]),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 154, ""                               (\""pts_per_fga\"", \""r_ppf\"", \""mdl_ppf\"", \""refA_ppf\""),""]]"
E0_I0015_points_skill_decomposition,pts_per_min,2,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 53, ""    (\""pts_per_min\"",   \""RATE\"",  \""r_ppm\"",     \""mdl_ppm\"",             [\""refA_ppm\"", \""refB_ppm\""]),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 155, ""                               (\""pts_per_min\"", \""r_ppm\"", \""mdl_ppm\"", \""refA_ppm\"")]:""]]"
E0_I0015_points_skill_decomposition,A,3,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 106, ""for rv, lbl in [(\""A\"", \""mean-of-prior-ratios\""), (\""B\"", \""ratio-of-prior-sums\"")]:""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 120, ""for rv, lbl in [(\""A\"", \""mean-of-prior-ratios\""), (\""B\"", \""ratio-of-prior-sums\"")]:""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 162, ""print(\""\\n  %-38s %-38s %11s %11s %9s\"" % (\""A\"", \""B\"", \""MAE A\"", \""MAE B\"", \""p\""))""]]"
E0_I0015_points_skill_decomposition,B,2,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 106, ""for rv, lbl in [(\""A\"", \""mean-of-prior-ratios\""), (\""B\"", \""ratio-of-prior-sums\"")]:""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s02_decompose_hybrid.py"", 120, ""for rv, lbl in [(\""A\"", \""mean-of-prior-ratios\""), (\""B\"", \""ratio-of-prior-sums\"")]:""]]"
E0_I0015_points_skill_decomposition,THIN   < 8 prior same-season appearances,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 42, ""STRATA = [(\""THIN   < 8 prior same-season appearances\"", gp < 8),""]]"
E0_I0015_points_skill_decomposition,ADEQUATE >= 8 prior appearances,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 43, ""          (\""ADEQUATE >= 8 prior appearances\"", gp >= 8),""]]"
E0_I0015_points_skill_decomposition,fallback rows only,1,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 44, ""          (\""fallback rows only\"", fb == 1),""]]"
E0_I0015_points_skill_decomposition,non-fallback rows only,2,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s04_findings.py"", 45, ""               (\""non-fallback rows only\"", f[\""pts__is_fallback\""].to_numpy(float) == 0),""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 45, ""          (\""non-fallback rows only\"", fb == 0),""]]"
E0_I0015_points_skill_decomposition,POOLED,2,IN_SCREEN,"[[""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 46, ""          (\""POOLED\"", np.ones(len(f), bool))]""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 159, ""    for lbl, mm_ in [(\""THIN\"", m_th & ok), (\""ADEQ\"", m_ad & ok), (\""POOLED\"", ok)]:""]]"
E1_I0021_heterogeneity_diagnostic,refA_ppm_floor,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0021_heterogeneity_diagnostic\\s02_pooling.py"", 100, ""    s[\""refA_ppm_floor\""] = prior.fillna(lg).fillna(s[\""y_ppm_floor\""].mean())""]]"
E1_I0021_heterogeneity_diagnostic,A01_opp_efg_allowed,2,WORKTREE,"[[""experiments\\exploration\\E0_I0016_efficiency_predictors\\s01_build_frame.py"", 89, ""tprior[\""A01_opp_efg_allowed\""] = safe_div(PS[\""opp_fgm\""] + 0.5 * PS[\""opp_fg3m\""], PS[\""opp_fga\""])""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s07_findings.py"", 69, ""            \""max_corr_with_candidate\"": {\""A02_opp_ts_allowed\"": 0.8289, \""A01_opp_efg_allowed\"": 0.8153}""]]"
E1_I0021_heterogeneity_diagnostic,A02_opp_ts_allowed,2,WORKTREE,"[[""experiments\\exploration\\E0_I0016_efficiency_predictors\\s01_build_frame.py"", 90, ""tprior[\""A02_opp_ts_allowed\""] = safe_div(PS[\""opp_pts\""], 2.0 * (PS[\""opp_fga\""] + 0.44 * PS[\""opp_fta\""]))""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s07_findings.py"", 69, ""            \""max_corr_with_candidate\"": {\""A02_opp_ts_allowed\"": 0.8289, \""A01_opp_efg_allowed\"": 0.8153}""]]"
E1_I0021_heterogeneity_diagnostic,A10_opp_defrtg,8,WORKTREE,"[[""experiments\\exploration\\E0_I0016_efficiency_predictors\\s01_build_frame.py"", 98, ""tprior[\""A10_opp_defrtg\""] = 100.0 * safe_div(PS[\""opp_pts\""], PS[\""opp_poss\""])""], [""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s06_build.py"", 52, ""                  how=\""left\"").rename(columns={\""A10_opp_defrtg\"": \""_A10_playerjoin\""})""], [""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s06_build.py"", 127, ""                 (\""A10_opp_defrtg\"", \""DEF\""), (\""is_home\"", \""HOME\"")):""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s02_stratum_and_ceiling.py"", 102, ""    for dname, is_nc in [(\""A10_opp_defrtg\"", False), (\""G01_noise\"", True)]:""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s03_effect_and_nulls.py"", 82, ""                    for cand, is_nc in [(\""A10_opp_defrtg\"", False), (\""G01_noise\"", True)]:""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s04_ceiling_matched_and_controls.py"", 202, ""    cellv.v = {\""A10_opp_defrtg\"": v[\""A10_opp_defrtg\""]}""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s04_ceiling_matched_and_controls.py"", 78, ""                for cand, is_nc in [(\""A10_opp_defrtg\"", False), (\""G01_noise\"", True)]:""], [""experiments\\exploration\\E1_I0043_opponent_defence\\scripts\\s05_injection.py"", 87, ""    cellv.v = {\""A10_opp_defrtg\"": x}""]]"
E1_I0021_heterogeneity_diagnostic,P01_c04_prevgame,5,WORKTREE,"[[""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s01_build_frame.py"", 174, ""pl[\""P01_c04_prevgame\""] = P01""], [""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s07_findings.py"", 230, ""          \""P01_c04_prevgame\"": {""], [""experiments\\exploration\\E1_I0027_reference_ladder\\s05_reprice.py"", 238, ""for xname, arr in [(\""P01_c04_prevgame\"", P01), (defcol, DEF), (\""G01_noise\"", NOISE)]:""], [""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s04c_universe.py"", 59, ""for c in (\""P01_c04_prevgame\"", \""O01_own_usg_pg\""):""], [""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s06_build.py"", 126, ""                 (\""O01_own_usg_pg\"", \""usg\""), (\""P01_c04_prevgame\"", \""P01\""), (\""G01_noise\"", \""G01\""),""]]"
E1_I0021_heterogeneity_diagnostic,O01_own_usg_pg,5,WORKTREE,"[[""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s01_build_frame.py"", 173, ""pl[\""O01_own_usg_pg\""] = O01""], [""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s07_findings.py"", 188, ""              cellpair(\""O01_own_usg_pg\"", \""ppm\"", \""B_SINGLE\"", \""POOLED\""),""], [""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s07_findings.py"", 190, ""              cellpair(\""O01_own_usg_pg\"", \""ppm\"", \""B_COMPLETE\"", \""POOLED\""),""], [""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s07_findings.py"", 192, ""              cellpair(\""O01_own_usg_pg\"", \""ppm\"", \""B_COMPLETE\"", \""DECISION\"")},""], [""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s06_build.py"", 126, ""                 (\""O01_own_usg_pg\"", \""usg\""), (\""P01_c04_prevgame\"", \""P01\""), (\""G01_noise\"", \""G01\""),""]]"
E1_I0021_heterogeneity_diagnostic,G01_noise,16,WORKTREE,"[[""experiments\\exploration\\E0_I0016_efficiency_predictors\\s01_build_frame.py"", 255, ""pl[\""G01_noise\""] = rng.standard_normal(len(pl))""], [""experiments\\exploration\\E0_I0017_shot_quality_efficiency\\s01_build_frame.py"", 341, ""pl[\""G01_noise\""] = rng.standard_normal(len(pl))""], [""experiments\\exploration\\E0_I0017_shot_quality_efficiency\\s01_build_frame.py"", 376, ""    if c in (\""G01_noise\"", \""G02_ref_echo\""):""], [""experiments\\exploration\\E0_I0017_shot_quality_efficiency\\sq_base.py"", 91, ""ENTITY_COLS[\""G01_noise\""] = [\""player_id\"", \""season\""]""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s01_prereg.py"", 77, ""    (\""G01_noise\"",                 \""NEGATIVE CONTROL: iid gaussian, seed-fixed, independent of everything\"",             \""row\"",             \""G\""),""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s02_build_frame.py"", 381, ""pl[\""G01_noise\""] = rng.standard_normal(len(pl))""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s06_findings.py"", 305, ""        \""G01_noise\"": (\""iid gaussian. Family-wise p >= 0.557 on every one of 20 control cells. One \""""], [""experiments\\exploration\\E0_I0029_freethrow_hurdle\\s02_build_frame.py"", 375, ""app[\""G01_noise\""] = rng.normal(size=len(app))""]]"
E1_I0021_heterogeneity_diagnostic,G01_noise_tvframe,0,NONE,[]
E1_I0021_heterogeneity_diagnostic,FAMILY(6 preregistered relationships),0,NONE,[]
E1_I0030_home_advantage_accounting,is_home,12,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 99, ""    t[\""is_home\""] = t[\""is_home\""].astype(int)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 118, ""    p[\""is_home\""] = p[\""is_home\""].astype(int)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 206, ""    home_of_game = (t[t[\""is_home\""] == 1][[\""game_id\"", \""team_id\""]]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 29, ""    h = t[t[\""is_home\""] == 1].set_index(\""game_id\"")""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 30, ""    a = t[t[\""is_home\""] == 0].set_index(\""game_id\"")""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 269, ""    hid = t[t[\""is_home\""] == 1].set_index(\""game_id\"").loc[S[\""game_id\""], \""team_id\""].to_numpy()""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 270, ""    aid = t[t[\""is_home\""] == 0].set_index(\""game_id\"").loc[S[\""game_id\""], \""team_id\""].to_numpy()""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 74, ""    N_H = int((t[\""is_home\""] == 1).sum())""]]"
