screen,decision,source_file,candidate,target,stratum,base,level_recorded,n,dr2_reported,p_correct_level,p_familywise,ceiling_recorded,d103_K,mde80_fw,mde80_percell,mde80_fw_used,blind_to_best_lead_fw,blind_used,kill_reason,kill_reason_corrected,T1_not_ceiling,T2_roster_constant,T3_summable_target,T4_power_recorded,ELIGIBLE
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,pts__n_prior_games,fga_absres,,,WITHIN-block,,0.0034963505322392,0.0,1.0,,348.0,0.00265760889802335,0.00028998155802355003,0.00265760889802335,0.6666666666666666,0.6666666666666666,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,pts__n_prior_games,fga_sqres,,,WITHIN-block,,0.0043676952869952,0.0,1.0,,348.0,0.00265760889802335,0.00028998155802355003,0.00265760889802335,0.6666666666666666,0.6666666666666666,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_point,pts_absres,,,BETWEEN-block,,0.0829255425282868,0.0,0.0,,348.0,0.00513489766278395,0.0005602877179005,0.00513489766278395,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_point,pts_sqres,,,BETWEEN-block,,0.0458143921461466,0.0,0.969,,348.0,0.00513489766278395,0.0005602877179005,0.00513489766278395,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_point,minutes_absres,,,BETWEEN-block,,0.0045559958932718,0.0,1.0,,348.0,0.00513489766278395,0.0005602877179005,0.00513489766278395,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_point,minutes_sqres,,,BETWEEN-block,,0.0026981715662459,0.0,1.0,,348.0,0.00513489766278395,0.0005602877179005,0.00513489766278395,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_point,fga_absres,,,BETWEEN-block,,0.0448099903803163,0.0,0.981,,348.0,0.00513489766278395,0.0005602877179005,0.00513489766278395,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_point,fga_sqres,,,BETWEEN-block,,0.0250616567251375,0.0,1.0,,348.0,0.00513489766278395,0.0005602877179005,0.00513489766278395,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_sd,pts_absres,,,BETWEEN-block,,0.0,1.0,1.0,,348.0,6.511141513623545e-61,7.104547858930022e-62,6.511141513623545e-61,0.0,0.0,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_sd,pts_sqres,,,BETWEEN-block,,0.0,1.0,1.0,,348.0,6.511141513623545e-61,7.104547858930022e-62,6.511141513623545e-61,0.0,0.0,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_sd,minutes_absres,,,BETWEEN-block,,0.0,1.0,1.0,,348.0,6.511141513623545e-61,7.104547858930022e-62,6.511141513623545e-61,0.0,0.0,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_sd,minutes_sqres,,,BETWEEN-block,,0.0,1.0,1.0,,348.0,6.511141513623545e-61,7.104547858930022e-62,6.511141513623545e-61,0.0,0.0,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_sd,fga_absres,,,BETWEEN-block,,0.0,1.0,1.0,,348.0,6.511141513623545e-61,7.104547858930022e-62,6.511141513623545e-61,0.0,0.0,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_sd,fga_sqres,,,BETWEEN-block,,0.0,1.0,1.0,,348.0,6.511141513623545e-61,7.104547858930022e-62,6.511141513623545e-61,0.0,0.0,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_width,pts_absres,,,BETWEEN-block,,0.0381490934854125,0.0,1.0,,348.0,0.0068368245890159,0.00074599127348315,0.0068368245890159,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_width,pts_sqres,,,BETWEEN-block,,0.01508765120999,0.0,1.0,,348.0,0.0068368245890159,0.00074599127348315,0.0068368245890159,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_width,minutes_absres,,,BETWEEN-block,,0.0070737970589818,0.0,1.0,,348.0,0.0068368245890159,0.00074599127348315,0.0068368245890159,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_width,minutes_sqres,,,BETWEEN-block,,0.0033212061715061,0.009,1.0,,348.0,0.0068368245890159,0.00074599127348315,0.0068368245890159,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_width,fga_absres,,,BETWEEN-block,,0.0281694670740547,0.0,1.0,,348.0,0.0068368245890159,0.00074599127348315,0.0068368245890159,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_width,fga_sqres,,,BETWEEN-block,,0.0117983986616549,0.0,1.0,,348.0,0.0068368245890159,0.00074599127348315,0.0068368245890159,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_iqr,pts_absres,,,BETWEEN-block,,0.0085356676732994,0.0,1.0,,348.0,0.0039438165563561,0.00043032444330755,0.0039438165563561,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_iqr,pts_sqres,,,BETWEEN-block,,0.002657735029122,0.0,1.0,,348.0,0.0039438165563561,0.00043032444330755,0.0039438165563561,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_iqr,minutes_absres,,,BETWEEN-block,,0.0038101571702259,0.0,1.0,,348.0,0.0039438165563561,0.00043032444330755,0.0039438165563561,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_iqr,minutes_sqres,,,BETWEEN-block,,0.0013833031001158,0.006,1.0,,348.0,0.0039438165563561,0.00043032444330755,0.0039438165563561,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_iqr,fga_absres,,,BETWEEN-block,,0.0062287781955899,0.0,1.0,,348.0,0.0039438165563561,0.00043032444330755,0.0039438165563561,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_iqr,fga_sqres,,,BETWEEN-block,,0.00224672159535,0.0,1.0,,348.0,0.0039438165563561,0.00043032444330755,0.0039438165563561,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_cv,pts_absres,,,BETWEEN-block,,0.0582415845847902,0.0,0.029,,348.0,0.0070696499692129,0.0007713957137479,0.0070696499692129,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_cv,pts_sqres,,,BETWEEN-block,,0.0257242605515826,0.0,1.0,,348.0,0.0070696499692129,0.0007713957137479,0.0070696499692129,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_cv,minutes_absres,,,BETWEEN-block,,0.0029584451950763,0.019,1.0,,348.0,0.0070696499692129,0.0007713957137479,0.0070696499692129,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_cv,minutes_sqres,,,BETWEEN-block,,0.0013865736918866,0.236,1.0,,348.0,0.0070696499692129,0.0007713957137479,0.0070696499692129,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_cv,fga_absres,,,BETWEEN-block,,0.0391707153674244,0.0,1.0,,348.0,0.0070696499692129,0.0007713957137479,0.0070696499692129,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,minutes__pred_cv,fga_sqres,,,BETWEEN-block,,0.0184719316288181,0.0,1.0,,348.0,0.0070696499692129,0.0007713957137479,0.0070696499692129,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_point,pts_absres,,,BETWEEN-block,,0.0981451889520271,0.0,0.0,,348.0,0.004901614528194501,0.0005348333303572,0.004901614528194501,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_point,pts_sqres,,,BETWEEN-block,,0.0636841651110517,0.0,0.0,,348.0,0.004901614528194501,0.0005348333303572,0.004901614528194501,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_point,minutes_absres,,,BETWEEN-block,,0.0098280614825747,0.0,1.0,,348.0,0.004901614528194501,0.0005348333303572,0.004901614528194501,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_point,minutes_sqres,,,BETWEEN-block,,0.0055000972506879,0.0,1.0,,348.0,0.004901614528194501,0.0005348333303572,0.004901614528194501,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_point,fga_absres,,,BETWEEN-block,,0.0588025006476672,0.0,0.02,,348.0,0.004901614528194501,0.0005348333303572,0.004901614528194501,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_point,fga_sqres,,,BETWEEN-block,,0.0380011182871033,0.0,1.0,,348.0,0.004901614528194501,0.0005348333303572,0.004901614528194501,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_sd,pts_absres,,,BETWEEN-block,,,0.0,0.0,,348.0,0.0,0.0,0.0,0.0,0.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_sd,pts_sqres,,,BETWEEN-block,,,0.0,0.0,,348.0,0.0,0.0,0.0,0.0,0.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_sd,minutes_absres,,,BETWEEN-block,,,0.0,0.0,,348.0,0.0,0.0,0.0,0.0,0.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_sd,minutes_sqres,,,BETWEEN-block,,,0.0,0.0,,348.0,0.0,0.0,0.0,0.0,0.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_sd,fga_absres,,,BETWEEN-block,,,0.0,0.0,,348.0,0.0,0.0,0.0,0.0,0.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_sd,fga_sqres,,,BETWEEN-block,,,0.0,0.0,,348.0,0.0,0.0,0.0,0.0,0.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_width,pts_absres,,,BETWEEN-block,,0.0842108325657048,0.0,0.0,,348.0,0.0085784853345479,0.0009360303333740001,0.0085784853345479,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_width,pts_sqres,,,BETWEEN-block,,0.0396123058271695,0.0,1.0,,348.0,0.0085784853345479,0.0009360303333740001,0.0085784853345479,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_width,minutes_absres,,,BETWEEN-block,,0.0025782813864278,0.414,1.0,,348.0,0.0085784853345479,0.0009360303333740001,0.0085784853345479,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_width,minutes_sqres,,,BETWEEN-block,,0.0022365979018109,0.625,1.0,,348.0,0.0085784853345479,0.0009360303333740001,0.0085784853345479,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_width,fga_absres,,,BETWEEN-block,,0.06379984070743,0.0,0.0,,348.0,0.0085784853345479,0.0009360303333740001,0.0085784853345479,1.0,1.0,SURVIVOR,SURVIVOR,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_width,fga_sqres,,,BETWEEN-block,,0.033603867979466,0.0,1.0,,348.0,0.0085784853345479,0.0009360303333740001,0.0085784853345479,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_iqr,pts_absres,,,BETWEEN-block,,0.0353228377967076,0.0,1.0,,348.0,0.0066293982162932506,0.0007233582130722999,0.0066293982162932506,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_iqr,pts_sqres,,,BETWEEN-block,,0.0137050516011735,0.0,1.0,,348.0,0.0066293982162932506,0.0007233582130722999,0.0066293982162932506,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_iqr,minutes_absres,,,BETWEEN-block,,0.0054606919098415,0.0,1.0,,348.0,0.0066293982162932506,0.0007233582130722999,0.0066293982162932506,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_iqr,minutes_sqres,,,BETWEEN-block,,0.0026079011417633,0.01,1.0,,348.0,0.0066293982162932506,0.0007233582130722999,0.0066293982162932506,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_iqr,fga_absres,,,BETWEEN-block,,0.0280921240407474,0.0,1.0,,348.0,0.0066293982162932506,0.0007233582130722999,0.0066293982162932506,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_iqr,fga_sqres,,,BETWEEN-block,,0.0112873855586519,0.0,1.0,,348.0,0.0066293982162932506,0.0007233582130722999,0.0066293982162932506,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_cv,pts_absres,,,BETWEEN-block,,0.0532303046160557,0.0,0.347,,348.0,0.006575167105455649,0.00071744085554625,0.006575167105455649,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_cv,pts_sqres,,,BETWEEN-block,,0.0236956098419217,0.0,1.0,,348.0,0.006575167105455649,0.00071744085554625,0.006575167105455649,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_cv,minutes_absres,,,BETWEEN-block,,0.0028331760680538,0.012,1.0,,348.0,0.006575167105455649,0.00071744085554625,0.006575167105455649,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_cv,minutes_sqres,,,BETWEEN-block,,0.0015879611761237,0.151,1.0,,348.0,0.006575167105455649,0.00071744085554625,0.006575167105455649,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_cv,fga_absres,,,BETWEEN-block,,0.0400008200765562,0.0,1.0,,348.0,0.006575167105455649,0.00071744085554625,0.006575167105455649,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0014_residual_heterogeneity,D078/D082,E0_I0014_residual_heterogeneity/screen_results.csv,fga__pred_cv,fga_sqres,,,BETWEEN-block,,0.019417987995837,0.0,1.0,,348.0,0.006575167105455649,0.00071744085554625,0.006575167105455649,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A01_opp_efg_allowed,ppm,,,opp_team_season,14852.0,0.0007493126225815,0.8286189683860233,1.0,,132.0,0.0084893297519599,0.0056477565567146,0.0084893297519599,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A02_opp_ts_allowed,ppm,,,opp_team_season,14852.0,0.0008046485441452,0.8336106489184693,1.0,,132.0,0.0086119028013466,0.0059225226499485,0.0086119028013466,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A03_opp_paintpts_allowed,ppm,,,opp_team_season,14852.0,0.0002528109043472,0.6921797004991681,1.0,,132.0,0.0022069702951696,0.0009126075720991,0.0022069702951696,0.3333333333333333,0.3333333333333333,POWERED_NULL,POWERED_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A04_opp_blk,ppm,,,opp_team_season,14852.0,2.516454267036495e-05,0.6622296173044925,1.0,,132.0,0.0030159335348506,0.0017584510911554,0.0030159335348506,0.6666666666666666,0.6666666666666666,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A05_opp_fg3pct_allowed,ppm,,,opp_team_season,14852.0,0.000542803218426,0.8252911813643927,1.0,,132.0,0.0050733591891755,0.0032770417916433,0.0050733591891755,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A06_opp_fg3a_share_allowed,ppm,,,opp_team_season,14852.0,1.8367951266040987e-05,0.6838602329450915,1.0,,132.0,0.0017518972452756,0.0007318644840771,0.0017518972452756,0.0,0.0,POWERED_NULL,POWERED_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A07_opp_ftrate_allowed,ppm,,,opp_team_season,14852.0,0.0001962917011716,0.9217970049916804,1.0,,132.0,0.0048860061807126,0.0032713864174319,0.0048860061807126,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A08_opp_pf,ppm,,,opp_team_season,14852.0,0.000408389490025,0.5906821963394343,1.0,,132.0,0.004370301801219,0.0029264588106956,0.004370301801219,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A09_opp_stl,ppm,,,opp_team_season,14852.0,0.0005495909567453,0.3693843594009983,1.0,,132.0,0.0015394713988682,0.0006589480890725,0.0015394713988682,0.3333333333333333,0.3333333333333333,POWERED_NULL,POWERED_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A10_opp_defrtg,ppm,,,opp_team_season,14852.0,0.0014430974149688,0.870216306156406,1.0,,132.0,0.0079848560787978,0.0056154499881278,0.0079848560787978,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A11_opp_fastbreak_allowed,ppm,,,opp_team_season,14852.0,0.0005189846405038,0.891846921797005,1.0,,132.0,0.0029852403985937,0.0017280466803437,0.0029852403985937,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,A12_opp_2ndchance_allowed,ppm,,,opp_team_season,14852.0,0.0001863534582531,0.5257903494176372,1.0,,132.0,0.0016026371203926,0.0006660256443966,0.0016026371203926,0.0,0.0,POWERED_NULL,POWERED_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,B01_pl_ftrate,ppm,,,player_season,14844.0,8.501063333839867e-05,0.2412645590682196,1.0,,132.0,0.0015137873107134,0.0006571006998833,0.0015137873107134,0.3333333333333333,0.3333333333333333,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,B02_pl_ftpct,ppm,,,player_season,14326.0,6.1929532793812e-05,0.5657237936772047,1.0,,132.0,0.0018708397377239,0.0009646234315717,0.0018708397377239,0.3333333333333333,0.3333333333333333,POWERED_NULL,POWERED_NULL,True,False,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,B03_pl_fouls_drawn_per36,ppm,,,player_season,14852.0,0.0011721228564671,1.0,1.0,,132.0,0.0145450520438516,0.0109356826072212,0.0145450520438516,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,B04_matchup_ftrate,ppm,,,opp_team_season,14844.0,5.2050877785394153e-05,0.3793677204658902,1.0,,132.0,0.0015807782647602,0.0006671442368985,0.0015807782647602,0.0,0.0,POWERED_NULL,POWERED_NULL,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,B05_matchup_fouldraw,ppm,,,opp_team_season,14852.0,0.0014475382326783,0.0016638935108153,0.0016638935108153,,132.0,0.0013949208402566,0.0006055330713117,0.0013949208402566,0.0,0.0,SURVIVOR,SURVIVOR,True,True,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,B06_pl_ftpts_per36,ppm,,,player_season,14852.0,0.0006958817202603,1.0,1.0,,132.0,0.0163592932836512,0.0131707499627574,0.0163592932836512,1.0,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,True,False,False,True,False
E0_I0016_efficiency_predictors,D085,E0_I0016_efficiency_predictors/screen_results.csv,C01_tm_usage_hhi,ppm,,,team_season,14852.0,4.593205067656274e-05,0.3427620632279534,1.0,,132.0,0.0017461778774191,0.0007479397752811,0.0017461778774191,0.0,0.0,POWERED_NULL,POWERED_NULL,True,True,False,True,False
