floor,relationship,x,y,is_negative_control,n_rows,n_players_eligible,pooled_beta,pooled_se,pooled_t,obs_spread_weighted,obs_spread_unweighted,var_observed,var_sampling_noise,excess_var,tau_excess_sd,var_ratio_obs_over_noise,n1_null_mean_w,n1_null_sd_w,n1_ratio_w,n1_p_w,n1_null_mean_u,n1_ratio_u,n1_p_u,n2_rowlevel_null_mean_w,n2_rowlevel_ratio_w,n2_rowlevel_p_w,n3_teamgame_null_mean_w,n3_teamgame_ratio_w,n3_teamgame_p_w,n4_cyclic_null_mean_w,n4_cyclic_ratio_w,n4_cyclic_p_w
20,R06_own_usage,O01_own_usg_pg,y_ppm_floor,False,6705,137,0.003792311315170377,0.001173793071846403,3.230817599907099,0.016509824454217954,0.04157026954769984,0.0017280873102684207,0.0017404131207560084,-1.232581048758773e-05,0.0,0.9929178823460986,0.014430200979295265,0.0009716759554711547,1.1441160436993618,0.017491254372813594,0.04126437625430695,1.0074130114437623,0.4302848575712144,0.005081982954178713,3.2486973299748243,0.0004997501249375312,,,,0.015728089097452227,1.0497031363391984,0.19490254872563717
20,NC1_noise_eff_frame,G01_noise,y_ppm_floor,True,6705,137,0.0009994919323537475,0.0021856145829000843,0.4573047508804252,0.026477668076463918,0.03466939292798743,0.001201966805995185,0.0015911814837971713,-0.00038921467780198634,0.0,0.7553926552280068,0.026590826548778708,0.0018178328434318403,0.9957444544979747,0.5122438780609695,0.038577542819779626,0.8986936542316948,0.8215892053973014,0.026320730460490722,1.0059625099010367,0.4527736131934033,,,,0.026558716998233457,0.9969483118565204,0.5102448775612194
20,NC2_noise_tv_frame,G01_noise_tvframe,y_ppm_floor,True,6705,137,0.0001366679285402651,0.002133044430938988,0.06407176829415713,0.02722807912529426,0.036207411891514406,0.0013109766758817787,0.0018328176026190608,-0.0005218409267372822,0.0,0.715279400420652,0.025991836099994524,0.0017054519621994557,1.0475627431838106,0.22588705647176413,0.04161026725504649,0.8701557158857992,0.8820589705147426,0.026294798915948117,1.0354929586010295,0.29185407296351823,,,,0.026098244158011062,1.043291608448547,0.23888055972013994
25,R01_prior_efficiency_persistence,refA_ppm_floor,y_ppm_floor,False,5045,118,-0.057473474212529616,0.03439233905215673,-1.6711126895257062,0.43231379059899366,0.5460097744830051,0.29812667383098207,0.2949971897164174,0.0031294841145646513,0.055941792200149,1.0106085217882008,0.39174783604656566,0.027938764893823378,1.1035511898720638,0.07446276861569215,0.5440369669829721,1.0036262379576402,0.4682658670664668,0.21008711864683202,2.0577834251977003,0.0004997501249375312,,,,0.4680239473809216,0.9237001504265685,0.8380809595202399
25,R02_opp_efg_allowed,A01_opp_efg_allowed,y_ppm_floor,False,5045,118,0.361720107234257,0.10302578289909857,3.5109668381604884,1.1072188227926993,1.4151766804120707,2.002725036782128,2.4033585155012043,-0.4006334787190764,0.0,0.8333026570380295,1.1692066429517662,0.0802104659544515,0.9469830072102797,0.7681159420289855,1.5346075369644525,0.9221749837169291,0.8330834582708646,1.1583577110846297,0.9558522485735029,0.728135932033983,1.1463552778188328,0.9658600995839629,0.6686656671664168,1.1836729027754187,0.9354094532336986,0.8245877061469266
25,R03_opp_ts_allowed,A02_opp_ts_allowed,y_ppm_floor,False,5045,118,0.4444772014877954,0.10254640227356321,4.334400735991331,1.0985779102619053,1.404859307594689,1.973629674135429,2.3369170738816636,-0.3632873997462347,0.0,0.8445441629887159,1.1631324330462134,0.08026191344654891,0.9444994216047768,0.7816091954022989,1.5136192688577645,0.9281457606276708,0.8055972013993004,1.1612842035548219,0.9460026295880324,0.7666166916541729,1.1469073290126917,0.9578610952007862,0.7161419290354822,1.1708424691642352,0.9382798618896072,0.8055972013993004
25,R04_opp_defrtg,A10_opp_defrtg,y_ppm_floor,False,5045,118,0.003246466154436763,0.0004876634289669238,6.657186004934066,0.005659246457949588,0.007183158338027545,5.1597763709174637e-05,5.010273631317028e-05,1.4950273960043545e-06,0.001222713129071719,1.0298392364572584,0.005549357198209132,0.0004001987615084153,1.0198021601089076,0.38630684657671166,0.007024766452038792,1.0225476372873268,0.3818090954522739,0.00552994448193533,1.0233821472234754,0.3548225887056472,0.00544736420136152,1.0388962897937153,0.2813593203398301,0.005558797208699959,1.0180703208766848,0.39580209895052476
25,R05_teammate_volume_pregame,P01_c04_prevgame,y_ppm_floor,False,5045,118,-0.0008330843116347693,0.00028571847863585314,-2.915752301399208,0.0035863065030172603,0.004477027839247091,2.0043778273393473e-05,1.9633136726543624e-05,4.10641546849849e-07,0.0006408131918506742,1.020915738150729,0.003260361834362872,0.00023632491134888427,1.0999719310964402,0.07896051974012994,0.004419726437847914,1.0129649203870361,0.4307846076961519,0.0029174734549662286,1.229250774128731,0.0024987506246876563,,,,0.003409258010407915,1.0519316789955013,0.20239880059970014
25,R06_own_usage,O01_own_usg_pg,y_ppm_floor,False,5045,118,0.00459166815930677,0.0013543637730236134,3.3902768597065203,0.016295765688128377,0.031673364894619756,0.0010032020437477313,0.0010825587614212838,-7.935671767355258e-05,0.0,0.9266952330889034,0.01543217385092131,0.0010629164266364186,1.0559604787730867,0.19940029985007496,0.03224756393639839,0.9821940335427779,0.5132433783108445,0.005394773061102626,3.0206582378087505,0.0004997501249375312,,,,0.01673857079312626,0.9735458235669845,0.6756621689155422
25,NC1_noise_eff_frame,G01_noise,y_ppm_floor,True,5045,118,-0.00037855302282709596,0.002429170951615353,-0.1558363039766161,0.02588798312067629,0.03605934689548278,0.0013002764985287634,0.0012394667161594673,6.080978236929608e-05,0.007798062731813336,1.0490612467252993,0.02750594612177458,0.001990680175351162,0.9411777004893696,0.7956021989005497,0.035342998093325244,1.020268478646491,0.3828085957021489,0.02736048476101507,0.946181449151921,0.777111444277861,,,,0.027286777182427748,0.9487372930705699,0.7331334332833583
25,NC2_noise_tv_frame,G01_noise_tvframe,y_ppm_floor,True,5045,118,0.0010479983144331179,0.0023597971515206483,0.44410525445282023,0.025413213431792855,0.0327326678100181,0.001071427541960995,0.0013251473695169772,-0.0002537198275559822,0.0,0.8085346329076861,0.026726984123940572,0.001909296437519943,0.950844783457221,0.7521239380309845,0.036076962603303904,0.9073010987632442,0.8595702148925537,0.027123344212670382,0.9369498551701948,0.8220889555222389,,,,0.026354958172481027,0.9642668853987593,0.7141429285357321
30,R01_prior_efficiency_persistence,refA_ppm_floor,y_ppm_floor,False,3164,95,-0.028204826646027508,0.039410855276946724,-0.7156613691285671,0.3788544881295861,0.5380009639270474,0.28944503718643216,0.33815315430520876,-0.048708117118776595,0.0,0.8559584126344898,0.4062398024880103,0.03319951352967326,0.9325883032861301,0.8085957021489255,0.5787978512181523,0.9295144458376223,0.7491254372813593,0.22810287119980457,1.6608931143077637,0.0004997501249375312,,,,0.4689015039569256,0.8079617679460217,0.9950024987506247
30,R02_opp_efg_allowed,A01_opp_efg_allowed,y_ppm_floor,False,3164,95,0.19266626637103793,0.12727303680276872,1.513802697028493,1.3313769757500442,2.116999064550947,4.481685039309585,3.8503726382299934,0.6313124010795912,0.7945516981792885,1.1639613773512072,1.3100120268783164,0.1023491997687805,1.0163089715463447,0.4047976011994003,1.9581460303884874,1.081124202024373,0.20389805097451275,1.2961311982707517,1.0271930631145334,0.3588205897051474,1.2745928391598624,1.0445508046535164,0.28385807096451776,1.36871925661347,0.9727173555256179,0.6086956521739131
30,R03_opp_ts_allowed,A02_opp_ts_allowed,y_ppm_floor,False,3164,95,0.309236981784497,0.12639456114798944,2.4466003835594314,1.3948487644343601,2.1595294179127165,4.663567306830436,3.664863786334871,0.9987035204955652,0.999351550004084,1.2725076779713935,1.3032120972180172,0.10260444553860605,1.0703160041346769,0.18240879560219891,1.9241163722261476,1.122348652651504,0.11044477761119441,1.2936605720178673,1.0782185022912605,0.16541729135432284,1.2743592653959948,1.094549082280125,0.12143928035982009,1.3567541651981652,1.0280777462957933,0.35132433783108447
30,R04_opp_defrtg,A10_opp_defrtg,y_ppm_floor,False,3164,95,0.002758212408739069,0.0006082233091020318,4.534867979346658,0.006432119693313717,0.010869980176444628,0.00011815646903629919,8.061092733393806e-05,3.754554170236113e-05,0.006127441693101708,1.465762433755728,0.006265499281771107,0.000498208062657135,1.0265933174754927,0.3553223388305847,0.009121621801785633,1.1916718772879555,0.04097951024487756,0.006217196380957326,1.0345691689930658,0.3263368315842079,0.006040116232932098,1.0648999862360804,0.2108945527236382,0.0062733146856704895,1.0253143697710512,0.3663168415792104
30,R05_teammate_volume_pregame,P01_c04_prevgame,y_ppm_floor,False,3164,95,-0.0012514234630712506,0.0003599657670804818,-3.476506872364491,0.0042293314825188446,0.0056054031034516215,3.142054395218507e-05,2.6444715192194302e-05,4.975828759990765e-06,0.0022306565759862645,1.1881596653179114,0.0037673577642727504,0.0002921003580639079,1.1226253908315165,0.063968015992004,0.005170672076125436,1.084076309796065,0.1714142928535732,0.0033002010791692285,1.2815375127334694,0.0029985007496251873,,,,0.003887843006484463,1.0878349448434053,0.11344327836081959
30,R06_own_usage,O01_own_usg_pg,y_ppm_floor,False,3164,95,0.006253467613609006,0.0017691465799061492,3.5347368525793628,0.019005040234920216,0.049586955750883566,0.002458866180640085,0.0019154450358183498,0.0005434211448217352,0.023311395171068918,1.2837049012944217,0.018368094024976994,0.0014764386757708165,1.0346767720742882,0.3243378310844578,0.04355911394166662,1.1383830216860997,0.20189905047476261,0.0060476921719411535,3.1425277105035074,0.0004997501249375312,,,,0.019673297087323995,0.9660322898882896,0.6836581709145427
30,NC1_noise_eff_frame,G01_noise,y_ppm_floor,True,3164,95,0.000284037081536115,0.0029636484876661945,0.09584034095750259,0.02778682697311859,0.03717987224919008,0.0013823429004660949,0.0016458942289350844,-0.00026355132846898953,0.0,0.839873471918356,0.030532724975399772,0.0023885865760731716,0.9100670508612135,0.8765617191404298,0.04021417503763267,0.9245464370311446,0.7991004497751124,0.030363206949184388,0.9151479624541108,0.8525737131434283,,,,0.03074343330331056,0.9038296633618473,0.8875562218890555
30,NC2_noise_tv_frame,G01_noise_tvframe,y_ppm_floor,True,3164,95,0.0037114300953300463,0.0029157899669495263,1.2728729220551203,0.025848790406253676,0.029314604551179083,0.0008593460399920095,0.00208347133458078,-0.0012241252945887706,0.0,0.41245877767976125,0.030033076480851933,0.0024291480758072345,0.8606774075487733,0.9645177411294353,0.04393980101476296,0.6671537848186867,0.9995002498750625,0.030186888709296446,0.8562919701722425,0.9715142428785607,,,,0.029149204831380046,0.8867751472392356,0.952023988005997
