floor,relationship,player_id,n_games,beta,se,t
20,R02_opp_efg_allowed,1642292,25.0,-0.840494745330608,1.0197553722099104,-0.8242121279627809
20,R02_opp_efg_allowed,1642298,8.0,-0.4993406164514434,2.273549550617966,-0.2196304084578756
20,R03_opp_ts_allowed,100720,27.0,-2.6488863454931715,1.2106319255044284,-2.1880195703491565
20,R03_opp_ts_allowed,100940,78.0,0.7034438312406603,1.224745265076025,0.5743592984595002
20,R03_opp_ts_allowed,201480,25.0,1.5645587884645547,0.9928718484953761,1.5757912673579453
20,R03_opp_ts_allowed,201496,43.0,-2.1727817740418867,1.2609732673291922,-1.7230989984775433
20,R03_opp_ts_allowed,201516,28.0,-0.33440715096905993,1.5607073221784098,-0.21426640742756298
20,R03_opp_ts_allowed,201886,102.0,0.5059396350858549,0.7825314852065519,0.6465422090362414
20,R03_opp_ts_allowed,201896,8.0,-3.84459656905938,1.650274695365849,-2.3296706783758037
20,R03_opp_ts_allowed,202250,60.0,1.0285833028890472,0.9915005801694524,1.0374006061733794
20,R03_opp_ts_allowed,202252,79.0,-0.1814121291872809,0.6698572468534714,-0.27082207446352236
20,R03_opp_ts_allowed,202633,16.0,1.793164305147446,1.8160490788629566,0.9873985929224781
20,R03_opp_ts_allowed,202658,36.0,-1.5028942531600873,1.2936756998660104,-1.1617241116268522
20,R03_opp_ts_allowed,202664,79.0,-1.0941512071627844,0.8752902710033071,-1.2500438350681158
20,R03_opp_ts_allowed,203014,98.0,1.1961759568071733,0.7620063604638251,1.5697716172330554
20,R03_opp_ts_allowed,203026,59.0,2.078157571308342,0.9677070666292474,2.1475068674935445
20,R03_opp_ts_allowed,203035,31.0,0.0035787860702856866,1.5500886613654947,0.0023087621756636063
20,R03_opp_ts_allowed,203398,52.0,1.9004988530794136,1.3000590878213805,1.4618557501599725
20,R03_opp_ts_allowed,203399,38.0,-0.8914691773611915,1.5346595158907177,-0.5808905285702947
20,R03_opp_ts_allowed,203400,63.0,0.7451023783072301,0.9938823465034271,0.7496887140903261
20,R03_opp_ts_allowed,203403,30.0,-1.9978763244921616,1.6645852263629368,-1.2002247123491867
20,R03_opp_ts_allowed,203406,25.0,-0.11419972648618106,1.1094386173686595,-0.10293469570857132
20,R03_opp_ts_allowed,203416,28.0,-1.627670975553358,1.4815976522809853,-1.0985917621072674
20,R03_opp_ts_allowed,203822,21.0,0.3317158565687086,1.527715895092834,0.21713190105189772
20,R03_opp_ts_allowed,203823,12.0,-0.14716155195346298,1.265837846528096,-0.11625624273843091
20,R03_opp_ts_allowed,203824,20.0,3.2198533792058273,2.2136634542087186,1.454536087264798
20,R03_opp_ts_allowed,203825,97.0,-0.620004504205885,0.9206993482586905,-0.6734060422422297
20,R03_opp_ts_allowed,203826,105.0,0.6375502709801777,0.5919262292618975,1.07707724284354
20,R03_opp_ts_allowed,203827,90.0,1.9037968301259338,0.9158630482072555,2.078691605532614
20,R03_opp_ts_allowed,203828,54.0,-0.14361878009636853,1.1698533769990058,-0.1227664790478188
20,R03_opp_ts_allowed,203833,90.0,0.42257376426572407,0.7822075202696467,0.5402322955423035
20,R03_opp_ts_allowed,203855,17.0,0.3692918980307026,1.6591530333517166,0.22257856304230259
20,R03_opp_ts_allowed,203866,55.0,1.8005995828984607,1.1066261905283417,1.627107327035873
20,R03_opp_ts_allowed,204296,47.0,-0.9356785115734672,1.371887391535121,-0.6820374014272828
20,R03_opp_ts_allowed,204319,102.0,1.563119713639658,1.025532043968867,1.5242036783075994
20,R03_opp_ts_allowed,204322,45.0,0.21308956261525344,0.9447585116356614,0.2255492382347858
20,R03_opp_ts_allowed,204323,74.0,-0.061312252643259665,0.8664927386982074,-0.07075910726658062
20,R03_opp_ts_allowed,204324,91.0,-0.2480727749933463,0.8088359674894579,-0.306703441692063
20,R03_opp_ts_allowed,204329,38.0,-0.22355466465229956,0.991271725762003,-0.22552309204668408
20,R03_opp_ts_allowed,204330,19.0,-0.9494535671804007,2.0264269738486034,-0.4685357920286623
20,R03_opp_ts_allowed,204333,99.0,1.0161393373124659,0.7042168877670462,1.4429352021569286
20,R03_opp_ts_allowed,204335,67.0,0.49784459700728173,0.7720690389121538,0.6448187557277848
20,R03_opp_ts_allowed,204365,66.0,-0.7337988711730745,0.8829267919918539,-0.8310982040964555
20,R03_opp_ts_allowed,1627668,102.0,1.4448134066371088,0.9025520294220329,1.6008089944269734
20,R03_opp_ts_allowed,1627669,55.0,-0.05437753119663729,1.2814888389020858,-0.0424330899699643
20,R03_opp_ts_allowed,1627671,19.0,2.15000204944367,2.505853788482457,0.8579918187268656
20,R03_opp_ts_allowed,1627672,34.0,0.07221788769057735,1.8283073861493113,0.039499861039602874
20,R03_opp_ts_allowed,1627673,96.0,1.9342581798682772,0.856480672871417,2.2583792502678763
20,R03_opp_ts_allowed,1627674,94.0,0.1982252386933533,0.958254131042283,0.2068608235247009
20,R03_opp_ts_allowed,1627675,100.0,0.7306049496696791,0.8315928896284496,0.8785608424286898
20,R03_opp_ts_allowed,1627676,31.0,0.5350640844262401,1.326329413321122,0.403417189615393
20,R03_opp_ts_allowed,1627700,8.0,2.6976831724627743,4.457939881741851,0.6051412185955071
20,R03_opp_ts_allowed,1628242,9.0,-3.8646379503750783,3.3161247479370464,-1.165407891479131
20,R03_opp_ts_allowed,1628244,53.0,0.19738124197663853,1.356838969345526,0.1454713834404725
20,R03_opp_ts_allowed,1628263,47.0,-0.6439004175101432,1.1938516730540274,-0.5393470830953081
20,R03_opp_ts_allowed,1628269,33.0,-1.7401581475049872,1.3877990912661198,-1.253897742444407
20,R03_opp_ts_allowed,1628276,104.0,1.4841374062918689,0.7738786887409335,1.917790769902832
20,R03_opp_ts_allowed,1628277,100.0,0.08899006186821314,0.6068278673560535,0.1466479485458413
20,R03_opp_ts_allowed,1628278,63.0,1.168689401004453,0.835798126405654,1.3982914822152048
20,R03_opp_ts_allowed,1628279,76.0,0.8214117089274439,1.1323005571820528,0.7254361076812366
20,R03_opp_ts_allowed,1628280,71.0,0.7857456624248069,0.7761342453869614,1.0123837043591002
20,R03_opp_ts_allowed,1628317,43.0,0.7462444166490301,1.042848995584867,0.7155824283366256
20,R03_opp_ts_allowed,1628878,84.0,-0.1429494617182177,0.7291060285012901,-0.1960612807057112
20,R03_opp_ts_allowed,1628881,28.0,-2.3479085739147267,1.3439016577992742,-1.7470836205080502
20,R03_opp_ts_allowed,1628882,38.0,-0.9444482936448259,0.9198924409903059,-1.026694265068734
20,R03_opp_ts_allowed,1628886,74.0,0.4442792118065363,0.6337139307978114,0.701072187646582
20,R03_opp_ts_allowed,1628890,25.0,0.35463928878575046,1.5469288520143516,0.22925378133839364
20,R03_opp_ts_allowed,1628899,40.0,0.02872620473786285,1.3944995969619565,0.02059965079978903
20,R03_opp_ts_allowed,1628909,101.0,0.6449520355145778,0.7366590131302346,0.8755095967319091
20,R03_opp_ts_allowed,1628915,32.0,1.2891160360324698,1.6404936630777647,0.7858098236197585
20,R03_opp_ts_allowed,1628920,24.0,-0.0813674577754361,1.4099785094058879,-0.057708296426249285
20,R03_opp_ts_allowed,1628922,59.0,-0.6992469525755713,1.0720900095165378,-0.6522278412900228
20,R03_opp_ts_allowed,1628927,41.0,1.036547982690822,1.2671797594044882,0.8179960064844692
20,R03_opp_ts_allowed,1628929,40.0,0.6620509626055319,1.0686166119932978,0.6195402122474998
20,R03_opp_ts_allowed,1628931,43.0,0.6455505474653505,1.2116415582482065,0.5327900343717894
20,R03_opp_ts_allowed,1628932,103.0,1.1037230493249266,0.9194152039750997,1.2004620377746316
20,R03_opp_ts_allowed,1629477,101.0,0.9206999516684106,0.9391205671815631,0.9803852496081142
20,R03_opp_ts_allowed,1629478,43.0,-0.4243211086739456,1.214414932929478,-0.34940373110397704
20,R03_opp_ts_allowed,1629479,69.0,-0.14732889033041285,1.1111087637199661,-0.13259628142717475
20,R03_opp_ts_allowed,1629480,11.0,-3.3805300653299057,3.7937192673244744,-0.8910859837327998
20,R03_opp_ts_allowed,1629481,98.0,2.068949490128331,0.8461270894600001,2.445199445686981
20,R03_opp_ts_allowed,1629482,83.0,-0.12579238812692276,0.9290762119884852,-0.13539512313816707
20,R03_opp_ts_allowed,1629483,64.0,1.6007246235676593,0.9397029700396343,1.7034368035467045
20,R03_opp_ts_allowed,1629484,13.0,4.334761063015019,2.6196956998975316,1.654681138417936
20,R03_opp_ts_allowed,1629488,66.0,-0.36954741596682333,0.5384955521215357,-0.6862589941753472
20,R03_opp_ts_allowed,1629491,39.0,-0.4123712177224196,0.9919805632884312,-0.41570493715663387
20,R03_opp_ts_allowed,1629496,91.0,1.0398905216542422,0.6000312548963443,1.7330605917084831
20,R03_opp_ts_allowed,1629497,98.0,0.39798920300132856,0.9166184886256502,0.4341928598866268
20,R03_opp_ts_allowed,1629498,102.0,0.7210663768217151,0.8481819005196085,0.8501317658157754
20,R03_opp_ts_allowed,1629501,66.0,-0.9916143741118262,0.9272559052781948,-1.069407451025424
20,R03_opp_ts_allowed,1629524,49.0,1.2077559826934616,1.294959301165259,0.9326594137797782
20,R03_opp_ts_allowed,1629546,26.0,-1.1833129329486576,1.9060879021905934,-0.6208071157624586
20,R03_opp_ts_allowed,1629567,62.0,0.7461739927646949,1.0481530062248117,0.7118941493591946
20,R03_opp_ts_allowed,1629568,9.0,1.5891299811841406,1.3050912065584344,1.2176390226202851
20,R03_opp_ts_allowed,1629574,8.0,-0.032476192446979406,4.6705281229848055,-0.006953430445511324
20,R03_opp_ts_allowed,1630096,54.0,0.4775169161391805,0.9366260878936884,0.5098266237843473
20,R03_opp_ts_allowed,1630101,54.0,-0.5389541131445112,0.845731444868206,-0.6372638931836084
20,R03_opp_ts_allowed,1630112,60.0,1.9840312118178443,0.8207755334969897,2.4172640762873336
20,R03_opp_ts_allowed,1630134,31.0,-0.26555334881258386,1.3445535197679492,-0.1975029962796978
20,R03_opp_ts_allowed,1630142,25.0,3.6572311444369654,1.4691198783558161,2.4894028038950786
20,R03_opp_ts_allowed,1630149,49.0,1.396452840121652,1.300139670808978,1.074079094327416
20,R03_opp_ts_allowed,1630150,31.0,1.5118367969508792,1.4839106940864402,1.0188192611426874
20,R03_opp_ts_allowed,1630386,11.0,0.973557807023515,2.083867137206559,0.4671880417139152
20,R03_opp_ts_allowed,1630389,40.0,0.5653402712610059,1.4489499964966277,0.3901723818129853
20,R03_opp_ts_allowed,1630442,8.0,0.6898251191287288,1.3452460911985582,0.512787306086222
20,R03_opp_ts_allowed,1630446,48.0,-1.0245399227288003,1.2973685330780729,-0.7897061602827897
20,R03_opp_ts_allowed,1630462,52.0,1.280839571027821,0.9778658481269381,1.3098315821962867
20,R03_opp_ts_allowed,1630471,16.0,0.15372865807685265,2.0325010252324405,0.07563521797450112
20,R03_opp_ts_allowed,1630996,18.0,-1.0480986469286582,2.1906787516039685,-0.4784355744361251
20,R03_opp_ts_allowed,1631007,24.0,-0.058855571783933476,1.4297716431243765,-0.0411643160409313
20,R03_opp_ts_allowed,1631009,94.0,1.4284284548945467,0.844148033709803,1.6921539799328666
20,R03_opp_ts_allowed,1631019,80.0,-0.10349261812722663,0.8447141973242089,-0.1225179101464838
20,R03_opp_ts_allowed,1631022,39.0,-0.8354503885523777,0.9635757626310089,-0.8670313440338211
20,R03_opp_ts_allowed,1631031,23.0,0.8313317769613783,1.4189832684718648,0.5858643970176324
20,R03_opp_ts_allowed,1631044,40.0,1.4203854647027816,1.0173582080927754,1.3961507887822076
20,R03_opp_ts_allowed,1631083,21.0,3.113743265426741,2.3180575900133857,1.3432553526026765
20,R03_opp_ts_allowed,1631086,37.0,-2.7159239751493383,1.3110363168703705,-2.0715856152883956
20,R03_opp_ts_allowed,1631089,13.0,3.553437546105121,3.43571433332083,1.0342645521027658
20,R03_opp_ts_allowed,1631135,21.0,-1.8981902684960186,1.885208896603126,-1.0068859063397606
20,R03_opp_ts_allowed,1631263,8.0,1.7933817445301716,3.067852148515589,0.5845724166980855
20,R03_opp_ts_allowed,1641602,14.0,-3.3634881832711225,2.093227556599319,-1.6068430652305588
20,R03_opp_ts_allowed,1641648,72.0,-0.43839855893355,0.8993085290572707,-0.48748404442812915
20,R03_opp_ts_allowed,1641649,25.0,-1.1122251608724774,1.6405570666992235,-0.6779557891943728
20,R03_opp_ts_allowed,1641650,25.0,1.8283487730027586,1.371870646661883,1.3327413757642568
20,R03_opp_ts_allowed,1641651,42.0,0.24662398429161814,1.1946438470452827,0.20644143013969746
20,R03_opp_ts_allowed,1641652,15.0,1.6933759618162532,1.5621674228294953,1.0839913424574588
20,R03_opp_ts_allowed,1641657,38.0,0.8651218163231756,0.8669149052551964,0.9979316436698098
20,R03_opp_ts_allowed,1641658,11.0,3.7978099012748214,3.790727756939264,1.0018682809185104
20,R03_opp_ts_allowed,1641660,8.0,0.002585983594891158,3.988264882140997,0.0006483981559176028
20,R03_opp_ts_allowed,1642210,31.0,1.4740145581069433,1.1116665492066724,1.3259502673340815
20,R03_opp_ts_allowed,1642244,17.0,-1.3462576958477888,1.5598552754564443,-0.8630657709279134
20,R03_opp_ts_allowed,1642286,36.0,2.5148759032488246,1.324587183197369,1.8986110806072156
20,R03_opp_ts_allowed,1642287,8.0,-6.467103543855114,4.099776134864722,-1.5774284573390505
20,R03_opp_ts_allowed,1642288,33.0,2.2001106312882652,1.1161874858529734,1.9710941568270444
20,R03_opp_ts_allowed,1642289,26.0,0.3886332307482683,1.1854850484943165,0.32782634520939
20,R03_opp_ts_allowed,1642290,23.0,-0.25881088198327284,1.22355517778287,-0.2115236702706357
20,R03_opp_ts_allowed,1642291,31.0,0.08361399226195872,1.157800052878804,0.07221798967279133
20,R03_opp_ts_allowed,1642292,25.0,-0.47807260438063837,0.9694169768293942,-0.4931547680795087
20,R03_opp_ts_allowed,1642298,8.0,-0.49826235188044055,2.3228448231888117,-0.21450522519038692
20,R04_opp_defrtg,100720,27.0,-0.013454141146168328,0.00602373982924417,-2.233519628595329
20,R04_opp_defrtg,100940,78.0,0.006109600174856148,0.006262347483708251,0.9756086181340973
20,R04_opp_defrtg,201480,25.0,0.008847487139649621,0.004995923558712293,1.770941255540362
20,R04_opp_defrtg,201496,43.0,-0.011852092718068911,0.0062030639010944464,-1.9106836407050023
20,R04_opp_defrtg,201516,28.0,-0.0034599378374632465,0.0068437631801111206,-0.505560719505649
20,R04_opp_defrtg,201886,102.0,0.0010460344753832488,0.004009940176629534,0.26086036930916756
20,R04_opp_defrtg,201896,8.0,-0.02056507889926637,0.011658171405002235,-1.7640055361034064
20,R04_opp_defrtg,202250,60.0,0.004664436462301705,0.004410439629215494,1.057589912670767
20,R04_opp_defrtg,202252,79.0,-0.0019063940476192608,0.003362313472349676,-0.5669887900984499
20,R04_opp_defrtg,202633,16.0,0.008601815060248982,0.007475758818634385,1.1506276846181478
20,R04_opp_defrtg,202658,36.0,-0.008276414767867082,0.004869068444836713,-1.6997942956919423
20,R04_opp_defrtg,202664,79.0,-0.0029023039461649855,0.004031752935756519,-0.7198615570972224
20,R04_opp_defrtg,203014,98.0,0.005868443120179316,0.0036675885148024956,1.600082205649327
20,R04_opp_defrtg,203026,59.0,0.01081816479701595,0.004784098894535192,2.2612753280191145
20,R04_opp_defrtg,203035,31.0,0.0035542771073743865,0.007307992236725183,0.4863548006404437
20,R04_opp_defrtg,203398,52.0,0.006894078732048685,0.006064623030600215,1.1367695398812578
20,R04_opp_defrtg,203399,38.0,-0.0007881454137662634,0.0069380638504136505,-0.11359731342329371
20,R04_opp_defrtg,203400,63.0,5.5444499857210744e-05,0.004455410691124391,0.012444307315521227
20,R04_opp_defrtg,203403,30.0,-0.019809896143753444,0.009921096212263539,-1.9967446862642344
20,R04_opp_defrtg,203406,25.0,-0.0012705890354139885,0.005591615469060485,-0.22723111817048383
20,R04_opp_defrtg,203416,28.0,-0.005426483616655233,0.006416158510690415,-0.8457527362539103
20,R04_opp_defrtg,203822,21.0,-0.0013664395417070047,0.006775757789346838,-0.20166593673926547
20,R04_opp_defrtg,203823,12.0,-0.002314831746679679,0.007510238229503685,-0.3082234778633187
20,R04_opp_defrtg,203824,20.0,0.019124585685647892,0.009014779029319905,2.121470268261328
20,R04_opp_defrtg,203825,97.0,-0.0002673770138776861,0.004656720037489635,-0.0574174551454944
20,R04_opp_defrtg,203826,105.0,0.0028689689055531823,0.003021710717727539,0.9494518746356947
20,R04_opp_defrtg,203827,90.0,0.01122076024439317,0.004146700775466813,2.705948861991374
20,R04_opp_defrtg,203828,54.0,-0.0006161204963859775,0.005035739639242997,-0.1223495534964942
20,R04_opp_defrtg,203833,90.0,0.0025213472643809,0.004079322717488881,0.6180798723208083
20,R04_opp_defrtg,203855,17.0,0.0014395365676989156,0.008831178202800424,0.16300617365443143
20,R04_opp_defrtg,203866,55.0,0.007586858107897851,0.004861963793518527,1.5604513793401493
20,R04_opp_defrtg,204296,47.0,-0.0020416892146850525,0.006155015405501141,-0.3317114710810083
20,R04_opp_defrtg,204319,102.0,0.010068910989486961,0.004845055993528782,2.078182585079581
20,R04_opp_defrtg,204322,45.0,-0.0025541833304268233,0.005009407681816371,-0.5098773133794327
20,R04_opp_defrtg,204323,74.0,-0.0012018851870345488,0.004498176429296725,-0.26719387421236823
20,R04_opp_defrtg,204324,91.0,0.004728771796908355,0.0038080398287023095,1.2417863283010382
20,R04_opp_defrtg,204329,38.0,-0.0027285303829172134,0.00395640599426821,-0.6896487334389179
20,R04_opp_defrtg,204330,19.0,-0.001241738568679552,0.008171781079816644,-0.15195445846518124
20,R04_opp_defrtg,204333,99.0,0.009458642475303673,0.003416854707277042,2.7682308103880278
20,R04_opp_defrtg,204335,67.0,0.005867090063081483,0.003639852800848364,1.6119031136956974
20,R04_opp_defrtg,204365,66.0,-0.0008372346335142601,0.004329614545707561,-0.19337394233957986
20,R04_opp_defrtg,1627668,102.0,0.010496914812663493,0.004153652787975535,2.527152689086375
20,R04_opp_defrtg,1627669,55.0,0.004253260627879089,0.007245409428341212,0.5870283342777006
20,R04_opp_defrtg,1627671,19.0,0.008699946493909634,0.012427602555953737,0.7000502675185504
20,R04_opp_defrtg,1627672,34.0,0.008826653625796986,0.009090340698865561,0.9709926083296875
20,R04_opp_defrtg,1627673,96.0,0.0086403852824245,0.0040865618978233546,2.1143409786663625
20,R04_opp_defrtg,1627674,94.0,0.006727016469427498,0.004633926943852467,1.451688071680068
20,R04_opp_defrtg,1627675,100.0,0.004260954422653827,0.0041199285111810134,1.0342301841136528
20,R04_opp_defrtg,1627676,31.0,0.0007196261603898464,0.006367247920244929,0.11301996865894999
20,R04_opp_defrtg,1627700,8.0,0.012816491369343964,0.020592052930204968,0.6223998846926231
20,R04_opp_defrtg,1628242,9.0,-0.0011665924868200508,0.012628426754167834,-0.09237829141583558
20,R04_opp_defrtg,1628244,53.0,0.007897460013316817,0.0055507227806653025,1.422780478395687
20,R04_opp_defrtg,1628263,47.0,-0.00347805648530847,0.005594061912763733,-0.6217407922090988
20,R04_opp_defrtg,1628269,33.0,-0.008209022015723454,0.0059530122098757215,-1.378969457194315
20,R04_opp_defrtg,1628276,104.0,0.008152173943765812,0.003857180029770161,2.1135062094188997
20,R04_opp_defrtg,1628277,100.0,0.0005032177674930566,0.0027963500435953543,0.17995521291964356
20,R04_opp_defrtg,1628278,63.0,0.005526650402735692,0.003696058657743932,1.4952821138691426
20,R04_opp_defrtg,1628279,76.0,0.0058901331579961245,0.005355314227682549,1.0998669559946648
20,R04_opp_defrtg,1628280,71.0,0.0046848814171301205,0.003879856772856844,1.2074882376857727
20,R04_opp_defrtg,1628317,43.0,0.002273135922935187,0.004652865543924692,0.4885453709065912
20,R04_opp_defrtg,1628878,84.0,0.001925002955460582,0.0031997841233540616,0.6016040086612985
20,R04_opp_defrtg,1628881,28.0,-0.003251645848735561,0.0062030939612791915,-0.5241974197123095
20,R04_opp_defrtg,1628882,38.0,-0.0018820086909389648,0.0047150640850138915,-0.39914806183030277
20,R04_opp_defrtg,1628886,74.0,0.0016765821432768637,0.0031733157076595034,0.5283376435663365
20,R04_opp_defrtg,1628890,25.0,0.0003336047067414047,0.007761752392246281,0.04298059122250075
20,R04_opp_defrtg,1628899,40.0,0.0019480426737438707,0.006108423487075407,0.31891087411762853
20,R04_opp_defrtg,1628909,101.0,0.007393226104208205,0.003378945269778424,2.188027776103346
20,R04_opp_defrtg,1628915,32.0,0.004290460501742849,0.007150691979779069,0.6000063369916555
20,R04_opp_defrtg,1628920,24.0,0.004774924295157342,0.006956683673502067,0.6863793898441836
20,R04_opp_defrtg,1628922,59.0,-0.004048835371736852,0.0048700537955235395,-0.8313738495986357
20,R04_opp_defrtg,1628927,41.0,-0.0005939157812586069,0.005425778527533966,-0.1094618547817033
20,R04_opp_defrtg,1628929,40.0,0.004054290164426798,0.0055255337939592135,0.7337372850491202
20,R04_opp_defrtg,1628931,43.0,0.007277653375251936,0.005674731256090657,1.282466613276333
20,R04_opp_defrtg,1628932,103.0,0.008560306972310236,0.00455566016412985,1.8790486260832167
20,R04_opp_defrtg,1629477,101.0,0.007455635814060304,0.004291711973568112,1.7372171897783995
20,R04_opp_defrtg,1629478,43.0,-0.0027024523653001163,0.005603440725963438,-0.4822844565444145
20,R04_opp_defrtg,1629479,69.0,-0.005009470986879013,0.004761236595079631,-1.052136537817909
20,R04_opp_defrtg,1629480,11.0,-0.01090256630444581,0.01999887676307796,-0.5451589323543504
20,R04_opp_defrtg,1629481,98.0,0.01080703619530698,0.0037477181651776785,2.883630977302857
20,R04_opp_defrtg,1629482,83.0,0.0026961098903242513,0.00462810297415446,0.5825518371956325
20,R04_opp_defrtg,1629483,64.0,0.007939487607676094,0.0046416157925796755,1.7105008174887213
20,R04_opp_defrtg,1629484,13.0,0.024210866773172614,0.015017529811337407,1.6121737114778187
20,R04_opp_defrtg,1629488,66.0,0.0012426310923443513,0.0027884157792837177,0.44564053236836715
20,R04_opp_defrtg,1629491,39.0,0.0015896189131632378,0.004957867842304309,0.3206255115554709
20,R04_opp_defrtg,1629496,91.0,0.0033798747725720425,0.002905652885427415,1.1632066546981474
20,R04_opp_defrtg,1629497,98.0,0.005688717742217721,0.004413805460843624,1.288846505058793
20,R04_opp_defrtg,1629498,102.0,0.0043949231371745775,0.004220132986649683,1.0414181617209317
20,R04_opp_defrtg,1629501,66.0,-0.0014157541333949853,0.004652748114692704,-0.3042834252996071
20,R04_opp_defrtg,1629524,49.0,0.00749164758950803,0.005946946779838737,1.259746869587957
20,R04_opp_defrtg,1629546,26.0,-0.008724207217792422,0.010191161311028882,-0.8560562384927691
20,R04_opp_defrtg,1629567,62.0,0.006572046997996829,0.005573966775046075,1.1790610283898766
20,R04_opp_defrtg,1629568,9.0,0.0019053888743606965,0.006310392795660311,0.3019445755692169
20,R04_opp_defrtg,1629574,8.0,0.004167509015001767,0.015313772575364742,0.2721412372093103
20,R04_opp_defrtg,1630096,54.0,0.0066653330311411026,0.004882343119352146,1.3651914394794824
20,R04_opp_defrtg,1630101,54.0,-0.002240956155186505,0.004300830124082947,-0.5210520040394149
20,R04_opp_defrtg,1630112,60.0,0.008752953451220855,0.004151895551552717,2.10818247774741
20,R04_opp_defrtg,1630134,31.0,-0.0039001846872450487,0.007654685549624563,-0.5095159901684452
20,R04_opp_defrtg,1630142,25.0,0.009323296185158585,0.006927632636194987,1.3458127292210778
20,R04_opp_defrtg,1630149,49.0,0.010288501098218786,0.006103773855072211,1.6855967050071956
20,R04_opp_defrtg,1630150,31.0,0.005404170460117798,0.006763667049878628,0.799000072041508
20,R04_opp_defrtg,1630386,11.0,-0.0016221782473366758,0.008767189187248876,-0.18502831553994464
20,R04_opp_defrtg,1630389,40.0,0.00816042971104967,0.006803883018233714,1.1993783092949348
20,R04_opp_defrtg,1630442,8.0,0.001158209062036496,0.006617251360956853,0.17502872399107705
20,R04_opp_defrtg,1630446,48.0,-0.0035789466036236822,0.0063403970509973515,-0.5644672683488663
20,R04_opp_defrtg,1630462,52.0,0.004898629413301666,0.0043764789238992805,1.1193083523265706
20,R04_opp_defrtg,1630471,16.0,0.005623361396126068,0.00965579209093477,0.5823821953877296
20,R04_opp_defrtg,1630996,18.0,-0.003517726943149904,0.008848598873215737,-0.3975462096940439
20,R04_opp_defrtg,1631007,24.0,0.0010534507685330378,0.007030293196549001,0.14984449994918433
20,R04_opp_defrtg,1631009,94.0,0.008308940876730946,0.004104981160128664,2.0241118174755557
20,R04_opp_defrtg,1631019,80.0,0.0012493399033639463,0.004141636482719901,0.30165368413586074
20,R04_opp_defrtg,1631022,39.0,-0.007892357284169479,0.004804890149458931,-1.6425676838955872
20,R04_opp_defrtg,1631031,23.0,0.004119598187938672,0.006162810047524251,0.6684610033686846
20,R04_opp_defrtg,1631044,40.0,0.0035214463998175295,0.004612366180698067,0.7634793643562293
20,R04_opp_defrtg,1631083,21.0,0.015127448766029,0.008297573766690923,1.8231171172897973
20,R04_opp_defrtg,1631086,37.0,-0.014933782730783175,0.005578804074924049,-2.6768788669077765
20,R04_opp_defrtg,1631089,13.0,0.006678782080568553,0.01306700317985469,0.5111181185648738
20,R04_opp_defrtg,1631135,21.0,-0.006553672987346385,0.008774855070378706,-0.7468696559410571
20,R04_opp_defrtg,1631263,8.0,0.0007331803143452448,0.018039216828112905,0.040643688766057326
20,R04_opp_defrtg,1641602,14.0,-0.009447464801448492,0.008574804248310452,-1.1017703177667275
20,R04_opp_defrtg,1641648,72.0,2.403507113059874e-05,0.004396431202006413,0.00546695035728747
20,R04_opp_defrtg,1641649,25.0,-0.007259114230203459,0.008364874268336596,-0.8678091262747667
20,R04_opp_defrtg,1641650,25.0,0.009784533805124878,0.00592143049956672,1.6523935906772573
20,R04_opp_defrtg,1641651,42.0,-0.0020106259570464354,0.005465843976241504,-0.3678527901246476
20,R04_opp_defrtg,1641652,15.0,0.0049964626847337915,0.005784446405257558,0.8637754306431886
20,R04_opp_defrtg,1641657,38.0,0.0036155598474138595,0.0043318114781185435,0.8346530927482151
20,R04_opp_defrtg,1641658,11.0,0.009133532954456423,0.0170816802380322,0.5346975723219954
20,R04_opp_defrtg,1641660,8.0,-0.005020170874138823,0.016844802650096583,-0.2980249147715624
20,R04_opp_defrtg,1642210,31.0,0.004951694999654002,0.0047390668009632975,1.0448671030860937
20,R04_opp_defrtg,1642244,17.0,-0.003451571879612351,0.007531510258942902,-0.4582841635930802
20,R04_opp_defrtg,1642286,36.0,0.012809831077014671,0.0064628056233482015,1.9820851536578088
20,R04_opp_defrtg,1642287,8.0,-0.011726892966141777,0.017101948330629658,-0.6857050868957933
20,R04_opp_defrtg,1642288,33.0,0.006305854129763936,0.004734231508141734,1.3319699551911206
20,R04_opp_defrtg,1642289,26.0,0.0005994537536068759,0.005259507751316586,0.11397525813262993
20,R04_opp_defrtg,1642290,23.0,-0.0009584883394534461,0.005204597749742873,-0.18416184795468565
20,R04_opp_defrtg,1642291,31.0,-0.00022855370254712512,0.005272867185053234,-0.04334524169222322
20,R04_opp_defrtg,1642292,25.0,-0.006518804759835878,0.0041242239779055515,-1.5806136608386607
20,R04_opp_defrtg,1642298,8.0,-0.0039007046496425633,0.009829046352657066,-0.3968548432562935
20,R05_teammate_volume_pregame,100720,27.0,0.001089086748514792,0.004784919873352189,0.22760814754287756
20,R05_teammate_volume_pregame,100940,78.0,-0.003824492762434185,0.003470502756887768,-1.1019996324290096
20,R05_teammate_volume_pregame,201480,25.0,0.006768164245428039,0.0037817447338262117,1.7896935731514307
20,R05_teammate_volume_pregame,201496,43.0,-0.004625380829634518,0.004442019715822019,-1.0412787708166593
20,R05_teammate_volume_pregame,201516,28.0,0.0035641834789245665,0.004490431523471497,0.7937285003222008
20,R05_teammate_volume_pregame,201886,102.0,-0.005712881076274049,0.0027978789191590134,-2.0418614390901615
