era,cutoff,game_id,game_date,season,season_type,model_margin,market_margin,consensus_home_spread,n_books,edge,side,margin_true,cons_outcome,cons_profit_m110,be_book,be_line_margin,be_price,be_outcome,be_profit,clv_pts
old,T-64m,1022400179,2024-08-27,2024,Regular Season,-4.81902568032902,-9.5,9.5,8,4.68097431967098,home,3.0,win,0.9090909090909091,betmgm,-9.5,-105.0,win,0.9523809523809523,
old,T-64m,1022400180,2024-08-28,2024,Regular Season,0.3193071083109415,-3.8333333333333335,3.8333333333333335,9,4.152640441644275,home,4.0,win,0.9090909090909091,lowvig,-4.0,-108.0,win,0.9259259259259259,
old,T-64m,1022400181,2024-08-28,2024,Regular Season,0.781212816345165,-2.2222222222222223,2.2222222222222223,9,3.003435038567387,home,-4.0,loss,-1.0,betus,-2.5,-110.0,loss,-1.0,
old,T-64m,1022400182,2024-08-28,2024,Regular Season,-8.375944801702966,-12.125,12.125,8,3.749055198297034,home,6.0,win,0.9090909090909091,bovada,-12.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400183,2024-08-28,2024,Regular Season,-3.4588678737406253,-4.388888888888889,4.388888888888889,9,0.930021015148264,home,-13.0,loss,-1.0,williamhill_us,-5.5,-125.0,loss,-1.0,
old,T-64m,1022400185,2024-08-30,2024,Regular Season,-4.258444036657697,-6.75,6.75,10,2.491555963342303,home,-19.0,loss,-1.0,williamhill_us,-7.0,-105.0,loss,-1.0,
old,T-64m,1022400186,2024-08-30,2024,Regular Season,-4.019633735748128,-7.95,7.95,10,3.930366264251872,home,18.0,win,0.9090909090909091,betrivers,-8.5,-112.0,win,0.8928571428571429,
old,T-64m,1022400187,2024-08-30,2024,Regular Season,5.824504109063286,10.722222222222221,-10.722222222222221,9,-4.897718113158936,away,11.0,loss,-1.0,bovada,11.0,-110.0,push,0.0,
old,T-64m,1022400188,2024-08-30,2024,Regular Season,0.5132011690900322,-3.85,3.85,10,4.363201169090033,home,-13.0,loss,-1.0,lowvig,-4.0,-105.0,loss,-1.0,
old,T-64m,1022400189,2024-08-31,2024,Regular Season,-3.736831105369141,-8.1,8.1,10,4.363168894630858,home,-11.0,loss,-1.0,betrivers,-8.5,-112.0,loss,-1.0,
old,T-64m,1022400190,2024-09-01,2024,Regular Season,1.8722765458707724,-0.25,0.25,10,2.1222765458707724,home,7.0,win,0.9090909090909091,betus,-1.0,-110.0,win,0.9090909090909091,
old,T-64m,1022400191,2024-09-01,2024,Regular Season,6.406120610494463,14.0,-14.0,10,-7.593879389505537,away,5.0,win,0.9090909090909091,williamhill_us,14.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400192,2024-09-01,2024,Regular Season,-4.268507981225313,-2.9,2.9,10,-1.3685079812253131,away,-7.0,win,0.9090909090909091,williamhill_us,-2.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400193,2024-09-01,2024,Regular Season,0.4415029736992868,-4.5,4.5,10,4.941502973699286,home,-18.0,loss,-1.0,betmgm,-4.5,-105.0,loss,-1.0,
old,T-64m,1022400194,2024-09-01,2024,Regular Season,-4.020750245468965,-5.5,5.5,9,1.4792497545310352,home,-18.0,loss,-1.0,bovada,-5.5,-105.0,loss,-1.0,
old,T-64m,1022400195,2024-09-03,2024,Regular Season,2.939845276706721,3.75,-3.75,10,-0.8101547232932789,away,-7.0,win,0.9090909090909091,fanduel,4.5,-114.0,win,0.8771929824561403,
old,T-64m,1022400196,2024-09-03,2024,Regular Season,1.312032876003624,5.6,-5.6,10,-4.287967123996376,away,-4.0,win,0.9090909090909091,lowvig,6.0,-108.0,win,0.9259259259259259,
old,T-64m,1022400197,2024-09-03,2024,Regular Season,8.917551443949197,14.722222222222221,-14.722222222222221,9,-5.8046707782730245,away,19.0,loss,-1.0,betus,15.0,-110.0,loss,-1.0,
old,T-64m,1022400199,2024-09-04,2024,Regular Season,9.293731344842316,11.055555555555555,-11.055555555555555,9,-1.7618242107132396,away,7.0,win,0.9090909090909091,fanduel,11.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400200,2024-09-05,2024,Regular Season,3.9249265902293526,8.0,-8.0,9,-4.075073409770647,away,7.0,win,0.9090909090909091,betmgm,8.5,-115.0,win,0.8695652173913043,
old,T-64m,1022400201,2024-09-05,2024,Regular Season,-0.192738860652808,5.444444444444445,-5.444444444444445,9,-5.637183305097253,away,-13.0,win,0.9090909090909091,fanduel,5.5,-106.0,win,0.9433962264150944,
old,T-64m,1022400202,2024-09-06,2024,Regular Season,0.5445399332029378,2.95,-2.95,10,-2.4054600667970623,away,11.0,loss,-1.0,betmgm,3.5,-115.0,loss,-1.0,
old,T-64m,1022400203,2024-09-06,2024,Regular Season,-0.0860988349909483,-1.7222222222222223,1.7222222222222223,9,1.636123387231274,home,-5.0,loss,-1.0,betonlineag,-2.0,-105.0,loss,-1.0,
old,T-64m,1022400204,2024-09-06,2024,Regular Season,1.5517986305889182,-3.05,3.05,10,4.6017986305889185,home,-11.0,loss,-1.0,betmgm,-3.5,-110.0,loss,-1.0,
old,T-64m,1022400205,2024-09-06,2024,Regular Season,2.724948484342206,4.35,-4.35,10,-1.6250515156577938,away,14.0,loss,-1.0,betmgm,4.5,-105.0,loss,-1.0,
old,T-64m,1022400206,2024-09-07,2024,Regular Season,5.800887094697441,6.55,-6.55,10,-0.7491129053025585,away,24.0,loss,-1.0,williamhill_us,7.0,-110.0,loss,-1.0,
old,T-64m,1022400207,2024-09-08,2024,Regular Season,-2.6137276741342728,-7.7,7.7,10,5.086272325865727,home,-7.0,win,0.9090909090909091,betus,-8.0,-110.0,win,0.9090909090909091,
old,T-64m,1022400208,2024-09-08,2024,Regular Season,6.347458119713948,5.2,-5.2,10,1.1474581197139475,home,4.0,loss,-1.0,bovada,5.0,-110.0,loss,-1.0,
old,T-64m,1022400209,2024-09-08,2024,Regular Season,1.4592375185829178,9.5,-9.5,9,-8.040762481417083,away,4.0,win,0.9090909090909091,williamhill_us,9.5,-105.0,win,0.9523809523809523,
old,T-64m,1022400210,2024-09-08,2024,Regular Season,0.6547488589866934,-4.05,4.05,10,4.704748858986694,home,15.0,win,0.9090909090909091,betmgm,-4.5,-115.0,win,0.8695652173913043,
old,T-64m,1022400211,2024-09-08,2024,Regular Season,-5.703657796811126,-10.5,10.5,10,4.796342203188874,home,-12.0,loss,-1.0,bovada,-10.5,-105.0,loss,-1.0,
old,T-64m,1022400212,2024-09-10,2024,Regular Season,-3.792768391974557,-5.45,5.45,10,1.6572316080254432,home,-12.0,loss,-1.0,lowvig,-5.5,-108.0,loss,-1.0,
old,T-64m,1022400213,2024-09-10,2024,Regular Season,-6.729366562194987,-10.45,10.45,10,3.720633437805012,home,-14.0,loss,-1.0,betmgm,-10.5,-105.0,loss,-1.0,
old,T-64m,1022400214,2024-09-10,2024,Regular Season,-7.030590228074126,-11.5,11.5,10,4.469409771925874,home,-20.0,loss,-1.0,betmgm,-11.5,-105.0,loss,-1.0,
old,T-64m,1022400215,2024-09-11,2024,Regular Season,0.2243675613971201,-4.5,4.5,9,4.72436756139712,home,-11.0,loss,-1.0,bovada,-4.5,-105.0,loss,-1.0,
old,T-64m,1022400216,2024-09-11,2024,Regular Season,0.0977130817131897,-1.0,1.0,10,1.0977130817131897,home,-31.0,loss,-1.0,betrivers,-1.5,-108.0,loss,-1.0,
old,T-64m,1022400217,2024-09-11,2024,Regular Season,-7.428380593867527,-12.666666666666666,12.666666666666666,9,5.238286072799139,home,-8.0,win,0.9090909090909091,betrivers,-13.0,-112.0,win,0.8928571428571429,
old,T-64m,1022400218,2024-09-12,2024,Regular Season,-5.960070208816155,-10.55,10.55,10,4.589929791183846,home,-32.0,loss,-1.0,betrivers,-11.0,-112.0,loss,-1.0,
old,T-64m,1022400219,2024-09-13,2024,Regular Season,-0.5362419469656301,4.15,-4.15,10,-4.68624194696563,away,-3.0,win,0.9090909090909091,betus,4.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400220,2024-09-13,2024,Regular Season,-0.4012148784867924,-4.111111111111111,4.111111111111111,9,3.7098962326243186,home,-4.0,win,0.9090909090909091,betmgm,-4.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400222,2024-09-13,2024,Regular Season,9.243154774822742,12.95,-12.95,10,-3.7068452251772577,away,17.0,loss,-1.0,betmgm,13.5,-115.0,loss,-1.0,
old,T-64m,1022400223,2024-09-13,2024,Regular Season,-3.9029983491787066,-9.4,9.4,10,5.497001650821294,home,-19.0,loss,-1.0,draftkings,-9.5,100.0,loss,-1.0,
old,T-64m,1022400224,2024-09-15,2024,Regular Season,7.884568556886561,9.5,-9.5,10,-1.6154314431134393,away,1.0,win,0.9090909090909091,betus,10.0,-110.0,win,0.9090909090909091,
old,T-64m,1022400225,2024-09-15,2024,Regular Season,4.966396307997568,5.55,-5.55,10,-0.5836036920024315,away,-9.0,win,0.9090909090909091,mybookieag,6.0,-110.0,win,0.9090909090909091,
old,T-64m,1022400226,2024-09-15,2024,Regular Season,3.6097609507621353,-1.3,1.3,10,4.909760950762135,home,-3.0,loss,-1.0,fanduel,-2.0,-110.0,loss,-1.0,
old,T-64m,1022400227,2024-09-15,2024,Regular Season,-0.679093271336668,-2.05,2.05,10,1.3709067286633319,home,-5.0,loss,-1.0,mybookieag,-2.5,-110.0,loss,-1.0,
old,T-64m,1022400228,2024-09-15,2024,Regular Season,1.0917938935982945,4.555555555555555,-4.555555555555555,9,-3.463761661957261,away,13.0,loss,-1.0,fanduel,5.0,-114.0,loss,-1.0,
old,T-64m,1022400229,2024-09-15,2024,Regular Season,10.320725269812971,8.55,-8.55,10,1.7707252698129707,home,3.0,loss,-1.0,lowvig,8.5,-108.0,loss,-1.0,
old,T-64m,1022400230,2024-09-17,2024,Regular Season,0.9036063732997696,1.6,-1.6,10,-0.6963936267002305,away,-2.0,win,0.9090909090909091,bovada,2.0,-105.0,win,0.9523809523809523,
old,T-64m,1022400231,2024-09-17,2024,Regular Season,-4.725523114127262,-9.8,9.8,10,5.0744768858727385,home,-16.0,loss,-1.0,betrivers,-10.5,-113.0,loss,-1.0,
old,T-64m,1022400232,2024-09-17,2024,Regular Season,5.384125684915928,8.75,-8.75,10,-3.3658743150840724,away,16.0,loss,-1.0,mybookieag,9.0,-110.0,loss,-1.0,
old,T-64m,1022400233,2024-09-17,2024,Regular Season,-1.0744208116284308,-2.95,2.95,10,1.8755791883715693,home,-4.0,loss,-1.0,betus,-3.0,-110.0,loss,-1.0,
old,T-64m,1022400234,2024-09-17,2024,Regular Season,3.3112825255369005,-8.38888888888889,8.38888888888889,9,11.700171414425789,home,-13.0,loss,-1.0,williamhill_us,-8.5,-105.0,loss,-1.0,
old,T-64m,1022400235,2024-09-19,2024,Regular Season,8.754142255331363,14.11111111111111,-14.11111111111111,9,-5.356968855779748,away,33.0,loss,-1.0,bovada,14.5,-110.0,loss,-1.0,
old,T-64m,1022400236,2024-09-19,2024,Regular Season,7.710706156775775,5.277777777777778,-5.277777777777778,9,2.432928378997997,home,-11.0,loss,-1.0,bovada,4.5,-110.0,loss,-1.0,
old,T-64m,1022400237,2024-09-19,2024,Regular Season,-1.238463549745082,3.0,-3.0,9,-4.238463549745082,away,1.0,win,0.9090909090909091,fanduel,3.5,-110.0,win,0.9090909090909091,
old,T-64m,1022400238,2024-09-19,2024,Regular Season,8.949134314532342,4.35,-4.35,10,4.599134314532343,home,-17.0,loss,-1.0,lowvig,4.0,-116.0,loss,-1.0,
old,T-64m,1022400239,2024-09-19,2024,Regular Season,7.380172773833805,-4.555555555555555,4.555555555555555,9,11.93572832938936,home,14.0,win,0.9090909090909091,fanduel,-5.0,-112.0,win,0.8928571428571429,
old,T-64m,1022400240,2024-09-19,2024,Regular Season,-3.761005027954158,2.35,-2.35,10,-6.111005027954159,away,-19.0,win,0.9090909090909091,betus,2.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500030,2025-05-27,2025,Regular Season,-4.331927863405479,2.0,-2.0,9,-6.331927863405479,away,-6.0,win,0.9090909090909091,betrivers,2.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500035,2025-05-30,2025,Regular Season,14.167318630880136,12.65,-12.65,10,1.5173186308801352,home,-2.0,loss,-1.0,betrivers,12.5,-109.0,loss,-1.0,
old,T-64m,1022500036,2025-05-30,2025,Regular Season,-13.525105709108216,-8.1,8.1,10,-5.425105709108216,away,-22.0,win,0.9090909090909091,williamhill_us,-8.0,-105.0,win,0.9523809523809523,
old,T-64m,1022500038,2025-05-30,2025,Regular Season,-3.691184771669734,-5.05,5.05,10,1.3588152283302657,home,-3.0,win,0.9090909090909091,fanatics,-5.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500039,2025-05-30,2025,Regular Season,1.0654777125404464,4.55,-4.55,10,-3.484522287459553,away,-7.0,win,0.9090909090909091,betrivers,5.0,-117.0,win,0.8547008547008547,
old,T-64m,1022500040,2025-05-31,2025,Regular Season,7.937713771050476,2.65,-2.65,10,5.287713771050477,home,-11.0,loss,-1.0,lowvig,2.5,-108.0,loss,-1.0,
old,T-64m,1022500041,2025-06-01,2025,Regular Season,20.195933393778844,18.7,-18.7,10,1.495933393778845,home,48.0,win,0.9090909090909091,bovada,18.0,-115.0,win,0.8695652173913043,
old,T-64m,1022500042,2025-06-01,2025,Regular Season,-0.9624893967616048,4.222222222222222,-4.222222222222222,9,-5.184711618983827,away,-5.0,win,0.9090909090909091,lowvig,4.5,-108.0,win,0.9259259259259259,
old,T-64m,1022500043,2025-06-01,2025,Regular Season,1.8049499852368744,-3.0,3.0,10,4.804949985236874,home,-5.0,loss,-1.0,fanatics,-3.5,-120.0,loss,-1.0,
old,T-64m,1022500044,2025-06-01,2025,Regular Season,-2.157835305857476,-12.25,12.25,10,10.092164694142523,home,-11.0,win,0.9090909090909091,williamhill_us,-12.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500045,2025-06-03,2025,Regular Season,7.681881408786394,5.45,-5.45,10,2.2318814087863936,home,9.0,win,0.9090909090909091,betrivers,5.0,-114.0,win,0.8771929824561403,
old,T-64m,1022500046,2025-06-03,2025,Regular Season,5.461567740099678,12.55,-12.55,10,-7.088432259900323,away,23.0,loss,-1.0,bovada,13.0,-110.0,loss,-1.0,
old,T-64m,1022500047,2025-06-03,2025,Regular Season,-0.094021001549543,10.4,-10.4,10,-10.494021001549543,away,6.0,win,0.9090909090909091,williamhill_us,10.5,-105.0,win,0.9523809523809523,
old,T-64m,1022500048,2025-06-05,2025,Regular Season,-21.16155903002713,-13.0,13.0,10,-8.161559030027131,away,-8.0,loss,-1.0,fanatics,-12.5,-115.0,loss,-1.0,
old,T-64m,1022500049,2025-06-05,2025,Regular Season,2.9813579579856704,6.2,-6.2,10,-3.21864204201433,away,9.0,loss,-1.0,fanduel,6.5,-110.0,loss,-1.0,
old,T-64m,1022500050,2025-06-06,2025,Regular Season,-12.004937268643303,-10.5,10.5,10,-1.5049372686433031,away,8.0,loss,-1.0,lowvig,-10.5,-103.0,loss,-1.0,
old,T-64m,1022500051,2025-06-06,2025,Regular Season,2.6557227027156136,-2.7222222222222223,2.7222222222222223,9,5.377944924937836,home,-14.0,loss,-1.0,betus,-3.0,-110.0,loss,-1.0,
old,T-64m,1022500052,2025-06-07,2025,Regular Season,-4.752620881151023,-12.55,12.55,10,7.797379118848978,home,27.0,win,0.9090909090909091,lowvig,-13.0,-115.0,win,0.8695652173913043,
old,T-64m,1022500053,2025-06-07,2025,Regular Season,-1.5375091276179502,-2.9,2.9,10,1.3624908723820497,home,-27.0,loss,-1.0,lowvig,-3.0,-108.0,loss,-1.0,
old,T-64m,1022500054,2025-06-07,2025,Regular Season,2.352084017863778,-5.5,5.5,10,7.852084017863778,home,-12.0,loss,-1.0,betmgm,-5.5,-105.0,loss,-1.0,
old,T-64m,1022500055,2025-06-08,2025,Regular Season,4.805425911134903,7.45,-7.45,10,-2.644574088865097,away,37.0,loss,-1.0,lowvig,7.5,-108.0,loss,-1.0,
old,T-64m,1022500056,2025-06-08,2025,Regular Season,-2.6694187696316023,-12.75,12.75,10,10.080581230368399,home,-16.0,loss,-1.0,williamhill_us,-13.0,-105.0,loss,-1.0,
old,T-64m,1022500057,2025-06-09,2025,Regular Season,1.2816942048764273,7.0,-7.0,9,-5.718305795123573,away,-8.0,win,0.9090909090909091,fanatics,7.5,-120.0,win,0.8333333333333334,
old,T-64m,1022500058,2025-06-10,2025,Regular Season,-1.3564719660518094,5.25,-5.25,10,-6.606471966051809,away,19.0,loss,-1.0,betus,5.5,-110.0,loss,-1.0,
old,T-64m,1022500059,2025-06-10,2025,Regular Season,18.46259220651411,16.5,-16.5,10,1.9625922065141097,home,19.0,win,0.9090909090909091,lowvig,16.5,-108.0,win,0.9259259259259259,
old,T-64m,1022500060,2025-06-11,2025,Regular Season,2.3247674902495348,9.0,-9.0,10,-6.675232509750465,away,-8.0,win,0.9090909090909091,betmgm,9.5,-115.0,win,0.8695652173913043,
old,T-64m,1022500061,2025-06-11,2025,Regular Season,2.068756309428135,7.0,-7.0,10,-4.931243690571865,away,13.0,loss,-1.0,williamhill_us,7.5,-110.0,loss,-1.0,
old,T-64m,1022500062,2025-06-11,2025,Regular Season,-3.031394931370176,-3.55,3.55,10,0.518605068629824,home,10.0,win,0.9090909090909091,betrivers,-4.0,-108.0,win,0.9259259259259259,
old,T-64m,1022500063,2025-06-13,2025,Regular Season,9.170222597194376,12.61111111111111,-12.61111111111111,9,-3.4408885139167342,away,18.0,loss,-1.0,lowvig,13.0,-108.0,loss,-1.0,
old,T-64m,1022500064,2025-06-13,2025,Regular Season,1.093390737775492,5.388888888888889,-5.388888888888889,9,-4.295498151113398,away,4.0,win,0.9090909090909091,draftkings,5.5,-108.0,win,0.9259259259259259,
old,T-64m,1022500065,2025-06-14,2025,Regular Season,5.8739994252268,10.85,-10.85,10,-4.9760005747732,away,23.0,loss,-1.0,betus,11.0,-105.0,loss,-1.0,
old,T-64m,1022500066,2025-06-14,2025,Regular Season,-7.307999951785656,-3.45,3.45,10,-3.857999951785656,away,14.0,loss,-1.0,betus,-3.0,-110.0,loss,-1.0,
old,T-64m,1022500067,2025-06-14,2025,Regular Season,0.450038494060242,-9.9,9.9,10,10.350038494060243,home,6.0,win,0.9090909090909091,fanatics,-10.5,-120.0,win,0.8333333333333334,
old,T-64m,1022500068,2025-06-15,2025,Regular Season,-0.6830302618369564,1.6,-1.6,10,-2.2830302618369567,away,-12.0,win,0.9090909090909091,bovada,2.0,-110.0,win,0.9090909090909091,
old,T-64m,1022500069,2025-06-15,2025,Regular Season,-0.8592096672706198,-3.9,3.9,10,3.0407903327293804,home,-33.0,loss,-1.0,betrivers,-4.0,-109.0,loss,-1.0,
old,T-64m,1022500070,2025-06-15,2025,Regular Season,2.8253042775936,-4.65,4.65,10,7.475304277593601,home,-6.0,loss,-1.0,williamhill_us,-5.0,-105.0,loss,-1.0,
old,T-64m,1022500071,2025-06-17,2025,Regular Season,12.66550196274864,17.555555555555557,-17.555555555555557,9,-4.890053592806916,away,17.0,win,0.9090909090909091,williamhill_us,18.0,-110.0,win,0.9090909090909091,
old,T-64m,1022500072,2025-06-17,2025,Regular Season,3.493797425336764,8.2,-8.2,10,-4.706202574663235,away,5.0,win,0.9090909090909091,betmgm,8.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500073,2025-06-17,2025,Regular Season,-1.150239724663774,-4.45,4.45,10,3.299760275336226,home,-7.0,loss,-1.0,lowvig,-4.5,-108.0,loss,-1.0,
old,T-64m,1022500074,2025-06-17,2025,Regular Season,-0.0659067244369646,3.4,-3.4,10,-3.4659067244369646,away,9.0,loss,-1.0,betus,3.5,-105.0,loss,-1.0,
old,T-64m,1022500075,2025-06-17,2025,Regular Season,8.269693511394259,13.15,-13.15,10,-4.880306488605742,away,14.0,loss,-1.0,betmgm,13.5,-110.0,loss,-1.0,
old,T-64m,1022500076,2025-06-17,2025,Regular Season,-1.1889271590533494,-9.1,9.1,10,7.91107284094665,home,-31.0,loss,-1.0,bovada,-9.5,-110.0,loss,-1.0,
old,T-64m,1022500077,2025-06-18,2025,Regular Season,-6.7462570455427935,-14.5,14.5,10,7.7537429544572065,home,-8.0,win,0.9090909090909091,lowvig,-14.5,-103.0,win,0.970873786407767,
old,T-64m,1022500078,2025-06-19,2025,Regular Season,8.382694847031926,11.5,-11.5,10,-3.1173051529680738,away,-8.0,win,0.9090909090909091,fanduel,11.5,-105.0,win,0.9523809523809523,
old,T-64m,1022500079,2025-06-19,2025,Regular Season,-0.524436228864728,-11.11111111111111,11.11111111111111,9,10.586674882246383,home,11.0,win,0.9090909090909091,fanatics,-11.5,-115.0,win,0.8695652173913043,
old,T-64m,1022500080,2025-06-20,2025,Regular Season,7.478643164745337,8.5,-8.5,10,-1.0213568352546627,away,1.0,win,0.9090909090909091,betus,8.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500081,2025-06-20,2025,Regular Season,-5.746107584087699,-4.3,4.3,10,-1.4461075840876996,away,-3.0,loss,-1.0,lowvig,-3.5,-123.0,loss,-1.0,
old,T-64m,1022500082,2025-06-20,2025,Regular Season,-6.825762692658526,2.8,-2.8,10,-9.625762692658526,away,-7.0,win,0.9090909090909091,betus,3.0,-105.0,win,0.9523809523809523,
old,T-64m,1022500083,2025-06-21,2025,Regular Season,-7.185102731244265,-10.75,10.75,10,3.564897268755735,home,-21.0,loss,-1.0,draftkings,-11.0,-108.0,loss,-1.0,
old,T-64m,1022500084,2025-06-21,2025,Regular Season,12.240901592108363,8.15,-8.15,10,4.090901592108363,home,16.0,win,0.9090909090909091,williamhill_us,8.0,-105.0,win,0.9523809523809523,
old,T-64m,1022500085,2025-06-22,2025,Regular Season,9.250923296216056,16.45,-16.45,10,-7.199076703783943,away,13.0,win,0.9090909090909091,draftkings,17.0,-110.0,win,0.9090909090909091,
old,T-64m,1022500086,2025-06-22,2025,Regular Season,-0.61165517889443,4.9,-4.9,10,-5.51165517889443,away,3.0,win,0.9090909090909091,fanatics,5.5,-120.0,win,0.8333333333333334,
old,T-64m,1022500087,2025-06-22,2025,Regular Season,-1.7421579094553736,-0.0,0.0,9,-1.7421579094553736,away,8.0,loss,-1.0,fanatics,1.5,-120.0,loss,-1.0,
old,T-64m,1022500088,2025-06-22,2025,Regular Season,-0.7556965726696736,3.7,-3.7,10,-4.455696572669674,away,10.0,loss,-1.0,fanatics,4.5,-115.0,loss,-1.0,
old,T-64m,1022500089,2025-06-22,2025,Regular Season,8.504348483572754,10.0,-10.0,10,-1.4956515164272464,away,24.0,loss,-1.0,betmgm,10.5,-115.0,loss,-1.0,
old,T-64m,1022500090,2025-06-24,2025,Regular Season,-6.056339469248022,-8.11111111111111,8.11111111111111,9,2.0547716418630886,home,4.0,win,0.9090909090909091,betus,-8.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500091,2025-06-24,2025,Regular Season,1.851253537857072,-5.055555555555555,5.055555555555555,9,6.906809093412628,home,11.0,win,0.9090909090909091,betrivers,-5.5,-117.0,win,0.8547008547008547,
old,T-64m,1022500092,2025-06-24,2025,Regular Season,-0.8786274112356971,-8.444444444444445,8.444444444444445,9,7.565817033208748,home,13.0,win,0.9090909090909091,lowvig,-8.5,-103.0,win,0.970873786407767,
old,T-64m,1022500093,2025-06-24,2025,Regular Season,6.354982644176892,3.3333333333333335,-3.3333333333333335,9,3.0216493108435585,home,-8.0,loss,-1.0,lowvig,3.0,-113.0,loss,-1.0,
old,T-64m,1022500094,2025-06-25,2025,Regular Season,-2.5281711106283025,-9.9375,9.9375,8,7.4093288893716975,home,-3.0,win,0.9090909090909091,bovada,-10.0,-110.0,win,0.9090909090909091,
old,T-64m,1022500095,2025-06-25,2025,Regular Season,7.435061710474697,19.0,-19.0,8,-11.564938289525303,away,26.0,loss,-1.0,bovada,19.0,-105.0,loss,-1.0,
old,T-64m,1022500096,2025-06-26,2025,Regular Season,6.937954762516124,5.666666666666667,-5.666666666666667,9,1.2712880958494575,home,-10.0,loss,-1.0,lowvig,5.5,-103.0,loss,-1.0,
old,T-64m,1022500097,2025-06-26,2025,Regular Season,2.6018776717608416,8.777777777777779,-8.777777777777779,9,-6.175900106016937,away,-11.0,win,0.9090909090909091,fanduel,9.0,-110.0,win,0.9090909090909091,
old,T-64m,1022500098,2025-06-27,2025,Regular Season,0.8029750656161146,-3.888888888888889,3.888888888888889,9,4.691863954505004,home,-4.0,loss,-1.0,lowvig,-4.0,-108.0,push,0.0,
old,T-64m,1022500099,2025-06-27,2025,Regular Season,3.4751940467092126,-1.6111111111111112,1.6111111111111112,9,5.086305157820323,home,-8.0,loss,-1.0,bovada,-2.0,-110.0,loss,-1.0,
old,T-64m,1022500100,2025-06-27,2025,Regular Season,6.9143197180867375,8.833333333333334,-8.833333333333334,9,-1.9190136152465964,away,5.0,win,0.9090909090909091,lowvig,9.0,-108.0,win,0.9259259259259259,
old,T-64m,1022500102,2025-06-27,2025,Regular Season,14.98700375679183,19.166666666666668,-19.166666666666668,9,-4.179662909874837,away,16.0,win,0.9090909090909091,fanduel,19.5,-108.0,win,0.9259259259259259,
old,T-64m,1022500103,2025-06-28,2025,Regular Season,3.1565767648417333,-6.333333333333333,6.333333333333333,9,9.489910098175066,home,8.0,win,0.9090909090909091,betus,-6.5,-110.0,win,0.9090909090909091,
old,T-64m,1022500104,2025-06-29,2025,Regular Season,2.6015394729131467,1.3888888888888888,-1.3888888888888888,9,1.2126505840242578,home,9.0,win,0.9090909090909091,betrivers,1.0,-110.0,win,0.9090909090909091,
old,T-64m,1022500105,2025-06-29,2025,Regular Season,0.3538650362268261,8.333333333333334,-8.333333333333334,9,-7.979468297106508,away,-7.0,win,0.9090909090909091,lowvig,8.5,-108.0,win,0.9259259259259259,
old,T-64m,1022500107,2025-06-29,2025,Regular Season,13.970992358205482,20.555555555555557,-20.555555555555557,9,-6.584563197350075,away,39.0,loss,-1.0,fanatics,21.5,-115.0,loss,-1.0,
old,T-64m,1022500108,2025-06-29,2025,Regular Season,-1.156152282730058,-4.944444444444445,4.944444444444445,9,3.7882921617143865,home,27.0,win,0.9090909090909091,bovada,-5.0,-105.0,win,0.9523809523809523,
old,T-64m,1022500109,2025-07-03,2025,Regular Season,2.845076121912168,-4.5,4.5,10,7.345076121912168,home,27.0,win,0.9090909090909091,bovada,-4.5,-105.0,win,0.9523809523809523,
old,T-64m,1022500110,2025-07-03,2025,Regular Season,8.486669394703013,10.1,-10.1,10,-1.6133306052969871,away,10.0,win,0.9090909090909091,fanduel,10.5,-112.0,win,0.8928571428571429,
old,T-64m,1022500111,2025-07-03,2025,Regular Season,1.8395310957298128,1.3,-1.3,10,0.5395310957298127,home,-1.0,loss,-1.0,fanduel,1.0,-106.0,loss,-1.0,
old,T-64m,1022500112,2025-07-03,2025,Regular Season,-1.244610854621005,-11.5,11.5,10,10.255389145378995,home,9.0,win,0.9090909090909091,lowvig,-11.5,-106.0,win,0.9433962264150944,
old,T-64m,1022500113,2025-07-03,2025,Regular Season,8.783671899082966,11.5,-11.5,10,-2.7163281009170337,away,17.0,loss,-1.0,betus,11.5,-110.0,loss,-1.0,
old,T-64m,1042400101,2024-09-22,2024,Playoffs,6.056892997636711,12.9,-12.9,10,-6.843107002363289,away,14.0,loss,-1.0,bovada,13.0,-105.0,loss,-1.0,
old,T-64m,1042400102,2024-09-24,2024,Playoffs,6.233696558698396,12.5,-12.5,10,-6.266303441301604,away,9.0,win,0.9090909090909091,betonlineag,12.5,100.0,win,1.0,
old,T-64m,1042400111,2024-09-22,2024,Playoffs,8.610863409325516,9.95,-9.95,10,-1.3391365906744834,away,7.0,win,0.9090909090909091,fanduel,10.0,-106.0,win,0.9433962264150944,
