api_event_id,home_team,away_team,commence_time,bookmaker_key,market_key,player_name,line,over_price,under_price,snapshot_utc,last_update
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_assists,A'ja Wilson,3.5,-136,102,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_assists,Jackie Young,7.5,110,-146,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_assists,Natasha Cloud,4.5,-120,-110,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,Sydney Taylor,16.5,100,-130,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,Chelsea Gray,12.5,-114,-114,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,A'ja Wilson,27.5,-114,-114,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,Jewell Loyd,8.5,-114,-114,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,Kamilla Cardoso,13.5,-120,-108,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,Natasha Cloud,9.5,-118,-110,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_points,Jackie Young,19.5,-118,-110,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_rebounds,Natasha Cloud,2.5,-174,128,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_rebounds,A'ja Wilson,10.5,-108,-122,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_rebounds,Chelsea Gray,2.5,-182,134,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_rebounds,Kamilla Cardoso,7.5,-114,-114,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_rebounds,Jackie Young,3.5,-152,114,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_threes,Sydney Taylor,2.5,154,-215,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_threes,Natasha Cloud,1.5,178,-245,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_threes,A'ja Wilson,0.5,-225,164,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_threes,Chelsea Gray,1.5,-178,132,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_threes,Jewell Loyd,1.5,-174,132,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,fanduel,player_threes,Jackie Young,2.5,130,-174,20260731T142341Z,2026-07-31T14:23:08Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_assists,Jackie Young,7.5,108,-147,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_assists,Chelsea Gray,6.5,-123,-110,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_assists,Natasha Cloud,4.5,-124,-109,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_assists,A'ja Wilson,3.5,-138,101,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,A'ja Wilson,26.5,-121,-109,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,Jackie Young,19.5,-120,-110,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,Sydney Taylor,16.5,-108,-123,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,Kamilla Cardoso,13.5,-119,-112,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,Chelsea Gray,12.5,-114,-116,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,Natasha Cloud,9.5,-111,-120,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_points,Jewell Loyd,8.5,-128,-104,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_rebounds,A'ja Wilson,10.5,-109,-124,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_rebounds,Kamilla Cardoso,7.5,-116,-117,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_rebounds,Jackie Young,3.5,-153,112,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_rebounds,Natasha Cloud,2.5,-176,129,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_rebounds,Chelsea Gray,2.5,-170,125,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_threes,Jackie Young,2.5,119,-162,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_threes,Jewell Loyd,1.5,-185,135,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_threes,Chelsea Gray,1.5,-177,130,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_threes,Natasha Cloud,1.5,159,-219,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,draftkings,player_threes,A'ja Wilson,0.5,-227,164,20260731T142341Z,2026-07-31T14:23:41Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_assists,A'ja Wilson,3.5,-132,102,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_assists,Jackie Young,7.5,112,-145,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_assists,Chelsea Gray,6.5,-115,-112,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_assists,Natasha Cloud,4.5,-120,-108,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,A'ja Wilson,26.5,-119,-109,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,Jackie Young,19.5,-116,-111,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,Chelsea Gray,12.5,-112,-115,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,Kamilla Cardoso,13.5,-116,-111,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,Jewell Loyd,8.5,-119,-109,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,Sydney Taylor,16.5,-102,-127,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_points,Natasha Cloud,9.5,-110,-118,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_rebounds,Jackie Young,3.5,-143,110,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_rebounds,A'ja Wilson,10.5,-103,-125,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_rebounds,Chelsea Gray,2.5,-164,126,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_rebounds,Kamilla Cardoso,7.5,-112,-115,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_rebounds,Natasha Cloud,2.5,-169,129,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_threes,Jackie Young,2.5,130,-169,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_threes,A'ja Wilson,0.5,-208,159,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_threes,Chelsea Gray,1.5,-167,127,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_threes,Jewell Loyd,1.5,-169,129,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_threes,Sydney Taylor,2.5,141,-185,20260731T142341Z,2026-07-31T14:22:52Z
d113b66ed1649d47506a6434e06bd1b6,Chicago Sky,Las Vegas Aces,2026-08-01T17:00:00Z,betonlineag,player_threes,Natasha Cloud,1.5,167,-222,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_assists,Jonquel Jones,2.5,110,-146,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_assists,Alyssa Thomas,8.5,-114,-114,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_assists,Breanna Stewart,3.5,-104,-128,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_assists,Sabrina Ionescu,5.5,-125,-106,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_assists,Kahleah Copper,2.5,114,-152,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_points,Sabrina Ionescu,19.5,-128,-102,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_points,Kahleah Copper,21.5,-114,-114,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_points,Alyssa Thomas,14.5,-125,-104,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_points,Jonquel Jones,13.5,-125,-104,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_points,Breanna Stewart,22.5,-102,-128,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_rebounds,Kahleah Copper,3.5,-136,102,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_rebounds,Breanna Stewart,8.5,-102,-130,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_rebounds,Sabrina Ionescu,4.5,116,-158,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_rebounds,Alyssa Thomas,7.5,-114,-114,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_rebounds,Jonquel Jones,8.5,-130,-102,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_threes,Breanna Stewart,0.5,-270,194,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_threes,Jonquel Jones,1.5,-122,-108,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_threes,Sabrina Ionescu,2.5,-120,-110,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,fanduel,player_threes,Kahleah Copper,1.5,-200,148,20260731T142341Z,2026-07-31T14:22:36Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_assists,Alyssa Thomas,8.5,-107,-127,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_assists,Sabrina Ionescu,5.5,-127,-107,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_assists,Breanna Stewart,3.5,-109,-125,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_assists,Jonquel Jones,2.5,110,-150,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_assists,Kahleah Copper,2.5,116,-158,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_points,Breanna Stewart,22.5,-118,-112,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_points,Kahleah Copper,21.5,-111,-119,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_points,Sabrina Ionescu,19.5,-112,-118,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_points,Alyssa Thomas,14.5,-115,-115,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_points,Jonquel Jones,13.5,-110,-120,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_rebounds,Jonquel Jones,8.5,-145,106,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_rebounds,Breanna Stewart,8.5,-109,-125,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_rebounds,Alyssa Thomas,7.5,-116,-117,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_rebounds,Sabrina Ionescu,4.5,111,-150,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_rebounds,Kahleah Copper,3.5,-135,-101,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_threes,Sabrina Ionescu,2.5,-119,-114,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_threes,Kahleah Copper,1.5,-186,136,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,draftkings,player_threes,Jonquel Jones,1.5,-130,-105,20260731T142341Z,2026-07-31T14:22:52Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_assists,Jonquel Jones,2.5,113,-147,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_assists,Kahleah Copper,2.5,118,-154,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_assists,Sabrina Ionescu,5.5,-123,-104,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_assists,Breanna Stewart,3.5,-102,-127,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_assists,Alyssa Thomas,8.5,-110,-118,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_points,Breanna Stewart,22.5,-105,-123,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_points,Kahleah Copper,21.5,-110,-118,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_points,Sabrina Ionescu,19.5,-116,-111,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_points,Jonquel Jones,13.5,-115,-112,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_points,Alyssa Thomas,14.5,-118,-110,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_rebounds,Jonquel Jones,8.5,-133,103,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_rebounds,Breanna Stewart,8.5,-101,-128,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_rebounds,Sabrina Ionescu,4.5,117,-152,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_rebounds,Kahleah Copper,3.5,-128,-101,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_rebounds,Alyssa Thomas,7.5,-109,-119,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_threes,Jonquel Jones,1.5,-119,-109,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_threes,Kahleah Copper,1.5,-179,136,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_threes,Sabrina Ionescu,2.5,-110,-118,20260731T142341Z,2026-07-31T14:23:13Z
e9d3ed7c6df9b35e3b167038806ecd53,Phoenix Mercury,New York Liberty,2026-08-01T19:00:00Z,betonlineag,player_threes,Breanna Stewart,1.5,164,-217,20260731T142341Z,2026-07-31T14:23:13Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Jade Melbourne,3.5,-132,100,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Jordin Canada,8.5,108,-144,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Angel Reese,2.5,-102,-130,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Allisha Gray,2.5,-114,-114,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Natisha Hiedeman,4.5,104,-138,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Flau'jae Johnson,2.5,-160,120,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_assists,Rhyne Howard,3.5,-128,-104,20260731T190501Z,2026-07-31T19:04:46Z
19a1dc62b2c56fbc46c270d09d0e0221,Atlanta Dream,Seattle Storm,2026-07-31T23:30:00Z,fanduel,player_points,Natisha Hiedeman,15.5,-102,-128,20260731T190501Z,2026-07-31T19:04:46Z
