GAME_ID,TEAM_ID,PLAYER_ID,PLAYER_NAME,period1_starter
1022300021,1611661329,1627674,Kahleah Copper,1
1022300021,1611661329,1627675,Courtney Williams,1
1022300021,1611661329,1629497,Marina Mabrey,1
1022300021,1611661329,1629501,Alanna Smith,1
1022300021,1611661330,204323,Cheyenne Parker-Tyus,1
1022300021,1611661330,1628269,Nia Coffey,1
1022300021,1611661330,1628277,Allisha Gray,1
1022300021,1611661330,1630462,Aari McDonald,1
1022300021,1611661330,1631009,Rhyne Howard,1
1022300022,1611661323,201886,DeWanna Bonner,1
1022300022,1611661323,203026,Tiffany Hayes,1
1022300022,1611661323,203826,Alyssa Thomas,1
1022300022,1611661323,1628280,Brionna Jones,1
1022300022,1611661323,1629567,Natisha Hiedeman,1
1022300022,1611661325,204365,Erica Wheeler,1
1022300022,1611661325,1628909,Kelsey Mitchell,1
1022300022,1611661325,1631019,NaLyssa Smith,1
1022300022,1611661325,1631086,Lexie Hull,1
1022300022,1611661325,1641648,Aliyah Boston,1
1022300023,1611661321,203827,Natasha Howard,1
1022300023,1611661321,1629481,Arike Ogunbowale,1
1022300023,1611661321,1630101,Crystal Dangerfield,1
1022300023,1611661321,1630149,Satou Sabally,1
1022300023,1611661321,1631007,Veronica Burton,1
1022300023,1611661324,203825,Kayla McBride,1
1022300023,1611661324,1627676,Tiffany Mitchell,1
1022300023,1611661324,1629483,Napheesa Collier,1
1022300023,1611661324,1629491,Jessica Shepard,1
1022300023,1611661324,1641649,Diamond Miller,1
1022300024,1611661313,202664,Courtney Vandersloot,1
1022300024,1611661313,204335,Betnijah Laney-Hamilton,1
1022300024,1611661313,1627668,Breanna Stewart,1
1022300024,1611661313,1627673,Jonquel Jones,1
1022300024,1611661313,1629477,Sabrina Ionescu,1
1022300024,1611661328,203389,Yvonne Turner,1
1022300024,1611661328,204319,Jewell Loyd,1
1022300024,1611661328,1628915,Kia Nurse,1
1022300024,1611661328,1628920,Mercedes Russell,1
1022300024,1611661328,1629496,Ezi Magbegor,1
1022300025,1611661323,201886,DeWanna Bonner,1
1022300025,1611661323,203026,Tiffany Hayes,1
1022300025,1611661323,203826,Alyssa Thomas,1
1022300025,1611661323,1628280,Brionna Jones,1
1022300025,1611661323,1629567,Natisha Hiedeman,1
1022300025,1611661324,203825,Kayla McBride,1
1022300025,1611661324,1627676,Tiffany Mitchell,1
1022300025,1611661324,1629483,Napheesa Collier,1
1022300025,1611661324,1629491,Jessica Shepard,1
1022300025,1611661324,1641657,Dorka Juhasz,1
1022300026,1611661321,203827,Natasha Howard,1
1022300026,1611661321,1629481,Arike Ogunbowale,1
1022300026,1611661321,1630101,Crystal Dangerfield,1
1022300026,1611661321,1630149,Satou Sabally,1
1022300026,1611661321,1631007,Veronica Burton,1
1022300026,1611661322,203399,Elena Delle Donne,1
1022300026,1611661322,204333,Natasha Cloud,1
1022300026,1611661322,1628279,Brittney Sykes,1
1022300026,1611661322,1628878,Ariel Atkins,1
1022300026,1611661322,1631022,Shakira Austin,1
1022300027,1611661319,201496,Candace Parker,1
1022300027,1611661319,203833,Chelsea Gray,1
1022300027,1611661319,1628276,Kelsey Plum,1
1022300027,1611661319,1628932,A'ja Wilson,1
1022300027,1611661319,1629498,Jackie Young,1
1022300027,1611661330,204323,Cheyenne Parker-Tyus,1
1022300027,1611661330,1628269,Nia Coffey,1
1022300027,1611661330,1628277,Allisha Gray,1
1022300027,1611661330,1630462,Aari McDonald,1
1022300027,1611661330,1631009,Rhyne Howard,1
1022300028,1611661313,202664,Courtney Vandersloot,1
1022300028,1611661313,204335,Betnijah Laney-Hamilton,1
1022300028,1611661313,1627668,Breanna Stewart,1
1022300028,1611661313,1627673,Jonquel Jones,1
1022300028,1611661313,1629477,Sabrina Ionescu,1
1022300028,1611661329,204322,Elizabeth Williams,1
1022300028,1611661329,1627674,Kahleah Copper,1
1022300028,1611661329,1627675,Courtney Williams,1
1022300028,1611661329,1629497,Marina Mabrey,1
1022300028,1611661329,1629501,Alanna Smith,1
1022300029,1611661317,100940,Diana Taurasi,1
1022300029,1611661317,203398,Brittney Griner,1
1022300029,1611661317,1627669,Moriah Jefferson,1
1022300029,1611661317,1629482,Sophie Cunningham,1
1022300029,1611661317,1629488,Brianna Turner,1
1022300029,1611661320,203014,Nneka Ogwumike,1
1022300029,1611661320,203406,Layshia Clarendon,1
1022300029,1611661320,203823,Chiney Ogwumike,1
1022300029,1611661320,1628882,Lexie Brown,1
1022300029,1611661320,1628886,Jordin Canada,1
1022300030,1611661322,203399,Elena Delle Donne,1
1022300030,1611661322,204333,Natasha Cloud,1
1022300030,1611661322,1628279,Brittney Sykes,1
1022300030,1611661322,1628878,Ariel Atkins,1
1022300030,1611661322,1631022,Shakira Austin,1
1022300030,1611661324,203825,Kayla McBride,1
1022300030,1611661324,1627676,Tiffany Mitchell,1
1022300030,1611661324,1629483,Napheesa Collier,1
1022300030,1611661324,1629491,Jessica Shepard,1
1022300030,1611661324,1641657,Dorka Juhasz,1
1022300031,1611661320,203014,Nneka Ogwumike,1
1022300031,1611661320,203406,Layshia Clarendon,1
1022300031,1611661320,203823,Chiney Ogwumike,1
1022300031,1611661320,1628882,Lexie Brown,1
1022300031,1611661320,1628886,Jordin Canada,1
1022300031,1611661328,203389,Yvonne Turner,1
1022300031,1611661328,204319,Jewell Loyd,1
1022300031,1611661328,1628915,Kia Nurse,1
1022300031,1611661328,1628920,Mercedes Russell,1
1022300031,1611661328,1629496,Ezi Magbegor,1
1022300032,1611661321,203827,Natasha Howard,1
1022300032,1611661321,1629481,Arike Ogunbowale,1
1022300032,1611661321,1630101,Crystal Dangerfield,1
1022300032,1611661321,1630149,Satou Sabally,1
1022300032,1611661321,1631007,Veronica Burton,1
1022300032,1611661323,201886,DeWanna Bonner,1
1022300032,1611661323,203026,Tiffany Hayes,1
1022300032,1611661323,203826,Alyssa Thomas,1
1022300032,1611661323,1628280,Brionna Jones,1
1022300032,1611661323,1629567,Natisha Hiedeman,1
1022300033,1611661313,202664,Courtney Vandersloot,1
1022300033,1611661313,204335,Betnijah Laney-Hamilton,1
1022300033,1611661313,1627668,Breanna Stewart,1
1022300033,1611661313,1627673,Jonquel Jones,1
1022300033,1611661313,1629477,Sabrina Ionescu,1
1022300033,1611661329,204322,Elizabeth Williams,1
1022300033,1611661329,1627674,Kahleah Copper,1
1022300033,1611661329,1627675,Courtney Williams,1
1022300033,1611661329,1629497,Marina Mabrey,1
1022300033,1611661329,1629501,Alanna Smith,1
1022300034,1611661319,201496,Candace Parker,1
1022300034,1611661319,203833,Chelsea Gray,1
1022300034,1611661319,1628276,Kelsey Plum,1
1022300034,1611661319,1628932,A'ja Wilson,1
1022300034,1611661319,1629498,Jackie Young,1
1022300034,1611661325,204365,Erica Wheeler,1
1022300034,1611661325,1628909,Kelsey Mitchell,1
1022300034,1611661325,1631019,NaLyssa Smith,1
1022300034,1611661325,1631086,Lexie Hull,1
1022300034,1611661325,1641648,Aliyah Boston,1
1022300035,1611661319,201496,Candace Parker,1
1022300035,1611661319,203833,Chelsea Gray,1
1022300035,1611661319,1628276,Kelsey Plum,1
1022300035,1611661319,1628932,A'ja Wilson,1
1022300035,1611661319,1629498,Jackie Young,1
1022300035,1611661323,201886,DeWanna Bonner,1
1022300035,1611661323,203026,Tiffany Hayes,1
1022300035,1611661323,203826,Alyssa Thomas,1
1022300035,1611661323,1628280,Brionna Jones,1
1022300035,1611661323,1629567,Natisha Hiedeman,1
1022300036,1611661325,204365,Erica Wheeler,1
1022300036,1611661325,1628909,Kelsey Mitchell,1
1022300036,1611661325,1631019,NaLyssa Smith,1
1022300036,1611661325,1631086,Lexie Hull,1
1022300036,1611661325,1641648,Aliyah Boston,1
1022300036,1611661329,204322,Elizabeth Williams,1
1022300036,1611661329,1627674,Kahleah Copper,1
1022300036,1611661329,1627675,Courtney Williams,1
1022300036,1611661329,1629497,Marina Mabrey,1
1022300036,1611661329,1629501,Alanna Smith,1
1022300037,1611661320,203014,Nneka Ogwumike,1
1022300037,1611661320,203406,Layshia Clarendon,1
1022300037,1611661320,204324,Dearica Hamby,1
1022300037,1611661320,1628882,Lexie Brown,1
1022300037,1611661320,1628886,Jordin Canada,1
1022300037,1611661328,203389,Yvonne Turner,1
1022300037,1611661328,204319,Jewell Loyd,1
1022300037,1611661328,1628915,Kia Nurse,1
1022300037,1611661328,1628920,Mercedes Russell,1
1022300037,1611661328,1629496,Ezi Magbegor,1
1022300038,1611661313,204335,Betnijah Laney-Hamilton,1
1022300038,1611661313,1627668,Breanna Stewart,1
1022300038,1611661313,1627673,Jonquel Jones,1
1022300038,1611661313,1629477,Sabrina Ionescu,1
1022300038,1611661313,1629546,Marine Johannes,1
1022300038,1611661324,203825,Kayla McBride,1
1022300038,1611661324,1628263,Lindsay Allen,1
1022300038,1611661324,1631263,Nikolina Milic,1
1022300038,1611661324,1641649,Diamond Miller,1
1022300038,1611661324,1641657,Dorka Juhasz,1
1022300039,1611661317,100940,Diana Taurasi,1
1022300039,1611661317,203398,Brittney Griner,1
1022300039,1611661317,1627669,Moriah Jefferson,1
1022300039,1611661317,1629482,Sophie Cunningham,1
1022300039,1611661317,1630446,Michaela Onyenwere,1
1022300039,1611661321,203827,Natasha Howard,1
1022300039,1611661321,1629480,Kalani Brown,1
1022300039,1611661321,1629481,Arike Ogunbowale,1
1022300039,1611661321,1630149,Satou Sabally,1
1022300039,1611661321,1631007,Veronica Burton,1
1022300040,1611661319,201496,Candace Parker,1
1022300040,1611661319,203833,Chelsea Gray,1
1022300040,1611661319,1628276,Kelsey Plum,1
1022300040,1611661319,1628932,A'ja Wilson,1
1022300040,1611661319,1629498,Jackie Young,1
1022300040,1611661323,201886,DeWanna Bonner,1
1022300040,1611661323,203026,Tiffany Hayes,1
1022300040,1611661323,203826,Alyssa Thomas,1
1022300040,1611661323,1628280,Brionna Jones,1
1022300040,1611661323,1629567,Natisha Hiedeman,1
1022300041,1611661313,202664,Courtney Vandersloot,1
1022300041,1611661313,204335,Betnijah Laney-Hamilton,1
1022300041,1611661313,1627668,Breanna Stewart,1
1022300041,1611661313,1627673,Jonquel Jones,1
1022300041,1611661313,1629477,Sabrina Ionescu,1
1022300041,1611661330,204323,Cheyenne Parker-Tyus,1
1022300041,1611661330,1628269,Nia Coffey,1
1022300041,1611661330,1628277,Allisha Gray,1
1022300041,1611661330,1631009,Rhyne Howard,1
1022300041,1611661330,1631044,Naz Hillmon,1
1022300042,1611661317,100940,Diana Taurasi,1
1022300042,1611661317,203398,Brittney Griner,1
1022300042,1611661317,1629482,Sophie Cunningham,1
1022300042,1611661317,1630134,Sug Sutton,1
1022300042,1611661317,1630446,Michaela Onyenwere,1
1022300042,1611661321,203827,Natasha Howard,1
1022300042,1611661321,1629480,Kalani Brown,1
1022300042,1611661321,1629481,Arike Ogunbowale,1
1022300042,1611661321,1630149,Satou Sabally,1
1022300042,1611661321,1631007,Veronica Burton,1
1022300043,1611661324,203825,Kayla McBride,1
1022300043,1611661324,1627676,Tiffany Mitchell,1
1022300043,1611661324,1629483,Napheesa Collier,1
1022300043,1611661324,1629491,Jessica Shepard,1
1022300043,1611661324,1641657,Dorka Juhasz,1
1022300043,1611661325,204365,Erica Wheeler,1
1022300043,1611661325,1628909,Kelsey Mitchell,1
1022300043,1611661325,1631019,NaLyssa Smith,1
1022300043,1611661325,1631086,Lexie Hull,1
1022300043,1611661325,1641648,Aliyah Boston,1
1022300044,1611661320,203014,Nneka Ogwumike,1
1022300044,1611661320,203406,Layshia Clarendon,1
1022300044,1611661320,204324,Dearica Hamby,1
1022300044,1611661320,1628882,Lexie Brown,1
1022300044,1611661320,1628886,Jordin Canada,1
1022300044,1611661329,204322,Elizabeth Williams,1
1022300044,1611661329,1627674,Kahleah Copper,1
1022300044,1611661329,1627675,Courtney Williams,1
1022300044,1611661329,1629497,Marina Mabrey,1
1022300044,1611661329,1629501,Alanna Smith,1
1022300045,1611661322,203399,Elena Delle Donne,1
1022300045,1611661322,204333,Natasha Cloud,1
1022300045,1611661322,1628279,Brittney Sykes,1
1022300045,1611661322,1628878,Ariel Atkins,1
1022300045,1611661322,1631022,Shakira Austin,1
1022300045,1611661328,203389,Yvonne Turner,1
1022300045,1611661328,1628244,Sami Whitcomb,1
1022300045,1611661328,1628915,Kia Nurse,1
1022300045,1611661328,1628920,Mercedes Russell,1
1022300045,1611661328,1629496,Ezi Magbegor,1
1022300046,1611661313,202664,Courtney Vandersloot,1
1022300046,1611661313,204335,Betnijah Laney-Hamilton,1
1022300046,1611661313,1627668,Breanna Stewart,1
1022300046,1611661313,1627673,Jonquel Jones,1
1022300046,1611661313,1629477,Sabrina Ionescu,1
1022300046,1611661321,203827,Natasha Howard,1
1022300046,1611661321,1629480,Kalani Brown,1
1022300046,1611661321,1629481,Arike Ogunbowale,1
1022300046,1611661321,1630149,Satou Sabally,1
1022300046,1611661321,1631007,Veronica Burton,1
1022300047,1611661319,201496,Candace Parker,1
1022300047,1611661319,203833,Chelsea Gray,1
1022300047,1611661319,1628276,Kelsey Plum,1
1022300047,1611661319,1628932,A'ja Wilson,1
1022300047,1611661319,1629498,Jackie Young,1
1022300047,1611661329,204322,Elizabeth Williams,1
1022300047,1611661329,1627674,Kahleah Copper,1
1022300047,1611661329,1627675,Courtney Williams,1
1022300047,1611661329,1629497,Marina Mabrey,1
1022300047,1611661329,1629501,Alanna Smith,1
1022300048,1611661323,201886,DeWanna Bonner,1
1022300048,1611661323,203026,Tiffany Hayes,1
1022300048,1611661323,203826,Alyssa Thomas,1
1022300048,1611661323,1628280,Brionna Jones,1
1022300048,1611661323,1629567,Natisha Hiedeman,1
1022300048,1611661330,204323,Cheyenne Parker-Tyus,1
1022300048,1611661330,1628269,Nia Coffey,1
1022300048,1611661330,1628277,Allisha Gray,1
1022300048,1611661330,1631009,Rhyne Howard,1
1022300048,1611661330,1641650,Haley Jones,1
1022300049,1611661317,100940,Diana Taurasi,1
1022300049,1611661317,203398,Brittney Griner,1
1022300049,1611661317,1629482,Sophie Cunningham,1
1022300049,1611661317,1630134,Sug Sutton,1
1022300049,1611661317,1630446,Michaela Onyenwere,1
1022300049,1611661325,204365,Erica Wheeler,1
1022300049,1611661325,1628909,Kelsey Mitchell,1
1022300049,1611661325,1631019,NaLyssa Smith,1
1022300049,1611661325,1631086,Lexie Hull,1
1022300049,1611661325,1641648,Aliyah Boston,1
1022300050,1611661322,203403,Tianna Hawkins,1
1022300050,1611661322,204333,Natasha Cloud,1
1022300050,1611661322,1628279,Brittney Sykes,1
1022300050,1611661322,1628878,Ariel Atkins,1
1022300050,1611661322,1631022,Shakira Austin,1
1022300050,1611661328,203389,Yvonne Turner,1
1022300050,1611661328,204319,Jewell Loyd,1
1022300050,1611661328,1628915,Kia Nurse,1
1022300050,1611661328,1629496,Ezi Magbegor,1
1022300050,1611661328,1641651,Jordan Horston,1
1022300051,1611661320,203014,Nneka Ogwumike,1
1022300051,1611661320,204324,Dearica Hamby,1
1022300051,1611661320,1628317,Karlie Samuelson,1
1022300051,1611661320,1628882,Lexie Brown,1
1022300051,1611661320,1628886,Jordin Canada,1
1022300051,1611661324,203825,Kayla McBride,1
1022300051,1611661324,1627676,Tiffany Mitchell,1
1022300051,1611661324,1629483,Napheesa Collier,1
1022300051,1611661324,1629491,Jessica Shepard,1
1022300051,1611661324,1641657,Dorka Juhasz,1
1022300052,1611661322,203399,Elena Delle Donne,1
1022300052,1611661322,204333,Natasha Cloud,1
1022300052,1611661322,1628279,Brittney Sykes,1
1022300052,1611661322,1628878,Ariel Atkins,1
1022300052,1611661322,1631022,Shakira Austin,1
1022300052,1611661325,204365,Erica Wheeler,1
1022300052,1611661325,1628909,Kelsey Mitchell,1
1022300052,1611661325,1631019,NaLyssa Smith,1
1022300052,1611661325,1631086,Lexie Hull,1
1022300052,1611661325,1641648,Aliyah Boston,1
1022300053,1611661313,202664,Courtney Vandersloot,1
1022300053,1611661313,204335,Betnijah Laney-Hamilton,1
1022300053,1611661313,1627668,Breanna Stewart,1
1022300053,1611661313,1627673,Jonquel Jones,1
1022300053,1611661313,1629546,Marine Johannes,1
1022300053,1611661330,204323,Cheyenne Parker-Tyus,1
1022300053,1611661330,1628269,Nia Coffey,1
1022300053,1611661330,1628277,Allisha Gray,1
1022300053,1611661330,1631009,Rhyne Howard,1
1022300053,1611661330,1641650,Haley Jones,1
1022300054,1611661317,100940,Diana Taurasi,1
1022300054,1611661317,203398,Brittney Griner,1
1022300054,1611661317,1629482,Sophie Cunningham,1
1022300054,1611661317,1630134,Sug Sutton,1
1022300054,1611661317,1630446,Michaela Onyenwere,1
1022300054,1611661328,204319,Jewell Loyd,1
1022300054,1611661328,1628915,Kia Nurse,1
1022300054,1611661328,1629496,Ezi Magbegor,1
1022300054,1611661328,1641602,Ivana Dojkić,1
1022300054,1611661328,1641651,Jordan Horston,1
1022300055,1611661320,203014,Nneka Ogwumike,1
1022300055,1611661320,204324,Dearica Hamby,1
1022300055,1611661320,1628882,Lexie Brown,1
1022300055,1611661320,1628886,Jordin Canada,1
1022300055,1611661320,1628922,Azura Stevens,1
1022300055,1611661321,203827,Natasha Howard,1
1022300055,1611661321,1629480,Kalani Brown,1
1022300055,1611661321,1629481,Arike Ogunbowale,1
1022300055,1611661321,1630149,Satou Sabally,1
1022300055,1611661321,1631007,Veronica Burton,1
1022300056,1611661323,201886,DeWanna Bonner,1
1022300056,1611661323,203026,Tiffany Hayes,1
1022300056,1611661323,203826,Alyssa Thomas,1
1022300056,1611661323,1628280,Brionna Jones,1
1022300056,1611661323,1629567,Natisha Hiedeman,1
1022300056,1611661330,204323,Cheyenne Parker-Tyus,1
1022300056,1611661330,1628269,Nia Coffey,1
1022300056,1611661330,1628277,Allisha Gray,1
1022300056,1611661330,1631009,Rhyne Howard,1
1022300056,1611661330,1641650,Haley Jones,1
1022300057,1611661325,204365,Erica Wheeler,1
1022300057,1611661325,1628909,Kelsey Mitchell,1
1022300057,1611661325,1631019,NaLyssa Smith,1
1022300057,1611661325,1631086,Lexie Hull,1
1022300057,1611661325,1641648,Aliyah Boston,1
1022300057,1611661329,204322,Elizabeth Williams,1
1022300057,1611661329,1627675,Courtney Williams,1
1022300057,1611661329,1629497,Marina Mabrey,1
1022300057,1611661329,1629501,Alanna Smith,1
1022300057,1611661329,1641641,Robyn Parks,1
1022300058,1611661319,201496,Candace Parker,1
1022300058,1611661319,203833,Chelsea Gray,1
1022300058,1611661319,1628276,Kelsey Plum,1
1022300058,1611661319,1628932,A'ja Wilson,1
1022300058,1611661319,1629498,Jackie Young,1
1022300058,1611661328,204319,Jewell Loyd,1
1022300058,1611661328,1628915,Kia Nurse,1
1022300058,1611661328,1629496,Ezi Magbegor,1
1022300058,1611661328,1641602,Ivana Dojkić,1
1022300058,1611661328,1641651,Jordan Horston,1
1022300059,1611661317,1627669,Moriah Jefferson,1
1022300059,1611661317,1629482,Sophie Cunningham,1
1022300059,1611661317,1629488,Brianna Turner,1
1022300059,1611661317,1630134,Sug Sutton,1
1022300059,1611661317,1630446,Michaela Onyenwere,1
1022300059,1611661322,203399,Elena Delle Donne,1
1022300059,1611661322,1628279,Brittney Sykes,1
1022300059,1611661322,1628878,Ariel Atkins,1
1022300059,1611661322,1631022,Shakira Austin,1
1022300059,1611661322,1641642,Li Meng,1
1022300060,1611661320,203014,Nneka Ogwumike,1
1022300060,1611661320,204324,Dearica Hamby,1
1022300060,1611661320,1628886,Jordin Canada,1
1022300060,1611661320,1628922,Azura Stevens,1
1022300060,1611661320,1641660,Zia Cooke,1
1022300060,1611661324,203825,Kayla McBride,1
1022300060,1611661324,1627676,Tiffany Mitchell,1
1022300060,1611661324,1629483,Napheesa Collier,1
1022300060,1611661324,1629524,Bridget Carleton,1
1022300060,1611661324,1641657,Dorka Juhasz,1
1022300061,1611661321,203827,Natasha Howard,1
1022300061,1611661321,1629480,Kalani Brown,1
1022300061,1611661321,1629481,Arike Ogunbowale,1
1022300061,1611661321,1630149,Satou Sabally,1
1022300061,1611661321,1631007,Veronica Burton,1
1022300061,1611661328,204319,Jewell Loyd,1
1022300061,1611661328,1628915,Kia Nurse,1
1022300061,1611661328,1628920,Mercedes Russell,1
1022300061,1611661328,1629496,Ezi Magbegor,1
1022300061,1611661328,1641602,Ivana Dojkić,1
1022300062,1611661313,202664,Courtney Vandersloot,1
1022300062,1611661313,204335,Betnijah Laney-Hamilton,1
1022300062,1611661313,1627668,Breanna Stewart,1
1022300062,1611661313,1627673,Jonquel Jones,1
1022300062,1611661313,1629546,Marine Johannes,1
1022300062,1611661317,1627669,Moriah Jefferson,1
1022300062,1611661317,1629482,Sophie Cunningham,1
1022300062,1611661317,1629488,Brianna Turner,1
1022300062,1611661317,1630134,Sug Sutton,1
1022300062,1611661317,1630446,Michaela Onyenwere,1
1022300063,1611661322,203399,Elena Delle Donne,1
1022300063,1611661322,204333,Natasha Cloud,1
1022300063,1611661322,1628279,Brittney Sykes,1
1022300063,1611661322,1628878,Ariel Atkins,1
1022300063,1611661322,1631022,Shakira Austin,1
1022300063,1611661329,204322,Elizabeth Williams,1
1022300063,1611661329,1627674,Kahleah Copper,1
1022300063,1611661329,1627675,Courtney Williams,1
1022300063,1611661329,1629497,Marina Mabrey,1
1022300063,1611661329,1629501,Alanna Smith,1
1022300064,1611661325,204365,Erica Wheeler,1
1022300064,1611661325,1628909,Kelsey Mitchell,1
1022300064,1611661325,1631019,NaLyssa Smith,1
1022300064,1611661325,1631086,Lexie Hull,1
1022300064,1611661325,1641648,Aliyah Boston,1
1022300064,1611661330,204323,Cheyenne Parker-Tyus,1
1022300064,1611661330,1628269,Nia Coffey,1
1022300064,1611661330,1628277,Allisha Gray,1
1022300064,1611661330,1631009,Rhyne Howard,1
1022300064,1611661330,1641650,Haley Jones,1
1022300065,1611661320,203014,Nneka Ogwumike,1
1022300065,1611661320,204324,Dearica Hamby,1
1022300065,1611661320,1628886,Jordin Canada,1
1022300065,1611661320,1628922,Azura Stevens,1
1022300065,1611661320,1641660,Zia Cooke,1
1022300065,1611661323,201886,DeWanna Bonner,1
1022300065,1611661323,203026,Tiffany Hayes,1
1022300065,1611661323,203826,Alyssa Thomas,1
1022300065,1611661323,1628280,Brionna Jones,1
1022300065,1611661323,1629567,Natisha Hiedeman,1
1022300066,1611661319,201496,Candace Parker,1
1022300066,1611661319,203833,Chelsea Gray,1
1022300066,1611661319,1628276,Kelsey Plum,1
1022300066,1611661319,1628932,A'ja Wilson,1
1022300066,1611661319,1629498,Jackie Young,1
1022300066,1611661324,203825,Kayla McBride,1
1022300066,1611661324,1627676,Tiffany Mitchell,1
1022300066,1611661324,1629483,Napheesa Collier,1
1022300066,1611661324,1629524,Bridget Carleton,1
1022300066,1611661324,1641657,Dorka Juhasz,1
1022300067,1611661321,203827,Natasha Howard,1
1022300067,1611661321,1629479,Teaira McCowan,1
1022300067,1611661321,1629481,Arike Ogunbowale,1
1022300067,1611661321,1630101,Crystal Dangerfield,1
1022300067,1611661321,1630149,Satou Sabally,1
1022300067,1611661330,204323,Cheyenne Parker-Tyus,1
1022300067,1611661330,1628269,Nia Coffey,1
1022300067,1611661330,1628277,Allisha Gray,1
1022300067,1611661330,1631009,Rhyne Howard,1
1022300067,1611661330,1641650,Haley Jones,1
1022300068,1611661320,203014,Nneka Ogwumike,1
1022300068,1611661320,204324,Dearica Hamby,1
1022300068,1611661320,1628317,Karlie Samuelson,1
1022300068,1611661320,1628886,Jordin Canada,1
1022300068,1611661320,1628922,Azura Stevens,1
1022300068,1611661324,203825,Kayla McBride,1
1022300068,1611661324,1627676,Tiffany Mitchell,1
1022300068,1611661324,1629483,Napheesa Collier,1
1022300068,1611661324,1629524,Bridget Carleton,1
1022300068,1611661324,1641657,Dorka Juhasz,1
1022300069,1611661323,201886,DeWanna Bonner,1
1022300069,1611661323,203026,Tiffany Hayes,1
1022300069,1611661323,203826,Alyssa Thomas,1
1022300069,1611661323,1628280,Brionna Jones,1
1022300069,1611661323,1629567,Natisha Hiedeman,1
1022300069,1611661328,204319,Jewell Loyd,1
1022300069,1611661328,1628915,Kia Nurse,1
1022300069,1611661328,1628920,Mercedes Russell,1
1022300069,1611661328,1629496,Ezi Magbegor,1
1022300069,1611661328,1641602,Ivana Dojkić,1
1022300070,1611661317,1627669,Moriah Jefferson,1
1022300070,1611661317,1629482,Sophie Cunningham,1
1022300070,1611661317,1629488,Brianna Turner,1
1022300070,1611661317,1630134,Sug Sutton,1
1022300070,1611661317,1630446,Michaela Onyenwere,1
1022300070,1611661319,201496,Candace Parker,1
1022300070,1611661319,203833,Chelsea Gray,1
1022300070,1611661319,1628276,Kelsey Plum,1
1022300070,1611661319,1628932,A'ja Wilson,1
1022300070,1611661319,1629498,Jackie Young,1
1022300071,1611661322,203399,Elena Delle Donne,1
1022300071,1611661322,204333,Natasha Cloud,1
1022300071,1611661322,1628279,Brittney Sykes,1
1022300071,1611661322,1628878,Ariel Atkins,1
1022300071,1611661322,1631022,Shakira Austin,1
1022300071,1611661329,204322,Elizabeth Williams,1
1022300071,1611661329,1627674,Kahleah Copper,1
1022300071,1611661329,1627675,Courtney Williams,1
1022300071,1611661329,1629497,Marina Mabrey,1
1022300071,1611661329,1629501,Alanna Smith,1
1022300072,1611661323,201886,DeWanna Bonner,1
1022300072,1611661323,203026,Tiffany Hayes,1
1022300072,1611661323,203826,Alyssa Thomas,1
1022300072,1611661323,204296,Rebecca Allen,1
1022300072,1611661323,1629567,Natisha Hiedeman,1
1022300072,1611661324,203825,Kayla McBride,1
1022300072,1611661324,1627676,Tiffany Mitchell,1
1022300072,1611661324,1629483,Napheesa Collier,1
1022300072,1611661324,1629524,Bridget Carleton,1
1022300072,1611661324,1641657,Dorka Juhasz,1
1022300073,1611661325,204365,Erica Wheeler,1
1022300073,1611661325,1628909,Kelsey Mitchell,1
1022300073,1611661325,1631019,NaLyssa Smith,1
1022300073,1611661325,1631086,Lexie Hull,1
1022300073,1611661325,1641648,Aliyah Boston,1
1022300073,1611661328,204319,Jewell Loyd,1
1022300073,1611661328,1628915,Kia Nurse,1
1022300073,1611661328,1628920,Mercedes Russell,1
1022300073,1611661328,1629496,Ezi Magbegor,1
1022300073,1611661328,1641602,Ivana Dojkić,1
1022300074,1611661313,202664,Courtney Vandersloot,1
1022300074,1611661313,204335,Betnijah Laney-Hamilton,1
1022300074,1611661313,1627668,Breanna Stewart,1
1022300074,1611661313,1627673,Jonquel Jones,1
1022300074,1611661313,1629477,Sabrina Ionescu,1
1022300074,1611661330,204323,Cheyenne Parker-Tyus,1
1022300074,1611661330,1628269,Nia Coffey,1
1022300074,1611661330,1628277,Allisha Gray,1
1022300074,1611661330,1631009,Rhyne Howard,1
1022300074,1611661330,1641650,Haley Jones,1
1022300075,1611661320,203014,Nneka Ogwumike,1
1022300075,1611661320,204324,Dearica Hamby,1
1022300075,1611661320,1628317,Karlie Samuelson,1
1022300075,1611661320,1628886,Jordin Canada,1
1022300075,1611661320,1628922,Azura Stevens,1
1022300075,1611661321,203827,Natasha Howard,1
1022300075,1611661321,1629479,Teaira McCowan,1
1022300075,1611661321,1629481,Arike Ogunbowale,1
1022300075,1611661321,1630101,Crystal Dangerfield,1
1022300075,1611661321,1630149,Satou Sabally,1
1022300076,1611661319,201496,Candace Parker,1
1022300076,1611661319,203833,Chelsea Gray,1
1022300076,1611661319,1628276,Kelsey Plum,1
1022300076,1611661319,1628932,A'ja Wilson,1
1022300076,1611661319,1629498,Jackie Young,1
1022300076,1611661325,204365,Erica Wheeler,1
1022300076,1611661325,1628909,Kelsey Mitchell,1
1022300076,1611661325,1631019,NaLyssa Smith,1
1022300076,1611661325,1631086,Lexie Hull,1
1022300076,1611661325,1641648,Aliyah Boston,1
