P0_champion,P1_ref_D076,P1full_running_mean,P1c_career_mean,P2_position,P3_draft_bin,P3_draft_ols,P4_teamrole,P5a_draft_x_depth,P5b_pos_x_draft,P5c_additive,P5d_blend_k1,P5d_blend_k2,P5d_blend_k3,P5d_blend_k5,P5d_blend_k10,P5e_careerblend_k2,P5e_careerblend_k3,P5e_careerblend_k5,league
-0.0,-0.05114569727332528,-0.09090745986658902,-0.01569814103154371,0.0030887765798720307,0.006861643980107609,-0.00017153223034004414,-0.046246325418974284,-0.029816468447708293,0.010193923054057868,-0.04671168218888785,-0.06319252234032367,-0.057130412982966526,-0.054429957342825894,-0.051891595114156266,-0.04963467404081065,-0.016326089813489025,-0.01740843408587082,-0.019099780349968586,-3.636195895141904e-06
-0.0,0.07507939950814177,0.13191786649274487,0.1207691123820281,-0.01405909675203142,0.04208242310549443,0.0671298936689267,0.0531398196340359,0.04635989382258505,0.028318672978029463,0.08024193251581417,0.10644710228114712,0.09886073993132395,0.09483811726776878,0.09050610430781618,0.08616546773326043,0.12135313957281534,0.12092439957024545,0.12004206200522237,6.748186646904004e-05
-0.0,-0.03176933190339646,0.02598158393819823,-0.011886751323128232,-0.0010194237800411534,-0.03379834590676759,-0.029168293154248473,0.008818162838397734,-0.0067002092613225525,-0.024908473931982623,-0.022885443203867234,0.01032533271504692,0.0043514439490653836,-0.00010360434806910913,-0.005835416112129798,-0.012467333521020018,-0.008698560436541176,-0.008363595782345046,-0.008167554001506547,-1.1980886627583776e-05
-0.0,0.010775051242431137,0.03920320745147917,0.021528532826714047,-0.01225775256529048,0.014373677180996301,0.00363458793171012,0.027750300152633443,0.013374545482698962,0.0026863787558515477,0.013746653591008968,0.033446436594742175,0.028570787958794138,0.025674352475237694,0.02236112533557352,0.018859618799593574,0.025702408449776892,0.026001773468646638,0.026183643474663176,-1.5330793172386976e-05
-0.0,0.017965946955759007,0.002643780642589677,0.01315352010451073,-0.0021820713325701605,-0.022603069770481047,-0.024407773961896535,0.011156700037112815,0.0038484184922879237,-0.023743964714293582,-0.015876187944628316,-0.005073460548741182,-0.008017012857585033,-0.009664752597024309,-0.01146315862831189,-0.01328199383365655,0.009123290010789858,0.007053796907911893,0.004039129020803183,-3.433638233904816e-05
-0.0,0.022390465206563778,0.04667245263965208,0.07050644755975775,0.011865717525198832,0.023236214947694636,0.046664661587796585,-0.00011438113654649032,-0.0013055075845391916,0.016509052842492072,0.028738509097731242,0.034172171251108496,0.030731188270698873,0.02954367277421555,0.028753798566035958,0.028440831424322372,0.06286470187052479,0.060838389537641396,0.05822746674280326,-3.920050433173739e-05
-0.0,-0.04231678572926763,-0.04001572912053438,-0.005480383782050394,-0.0012885530033747586,-0.019777555330835524,-0.009083930024072095,-0.007739308781939124,-0.003085751735403853,-0.017371542133106852,-0.018042980220218656,-0.029891067952572018,-0.02699265719509078,-0.02531225031033209,-0.023362792882417303,-0.021241793182159973,-0.01333410483251841,-0.014472463504415563,-0.015464354079810446,1.2565167834310603e-06
-0.0,-0.038426614706738006,-0.047897739714604204,-0.029740003210894327,-0.009672382713735822,-0.024011192096510137,-0.031038922720144302,-0.015372171041173112,-0.023718963965243842,-0.02185752827326825,-0.045100716333584825,-0.04570670982158789,-0.045095520844338405,-0.044940027697107206,-0.04489428358247317,-0.04494980527513289,-0.028414758320927665,-0.028573123860483027,-0.029208412776344835,1.3112889097093313e-05
-0.0,-0.025254248563032145,0.01964928537712443,0.019943059726797017,-7.761840553711703e-05,0.04914432107183268,0.04751503026368032,0.03833314308987135,0.03467055372030665,0.03825890005438578,0.06897759809527239,0.044058584898258396,0.052095585437266154,0.056114272849476586,0.0602029883580226,0.06405078452791128,0.024707536971511773,0.02583453458991409,0.027780678251856296,6.245221830174722e-05
-0.0,-0.0051025536081052624,0.050317402089498545,0.057514047794571393,-0.008709138339278066,0.00549075784630186,-0.0003481404292851926,0.03541980611872301,0.02853157386141356,-0.0043088461667116365,0.03188595049040538,0.052813925407746695,0.050672406571495604,0.04827030241165659,0.04466506334378304,0.039998457949352154,0.05445301313689343,0.05388276597958112,0.05328470190448429,6.310267495160004e-06
-0.0,-0.016762388599575732,0.0427428541832061,0.04267480890323654,0.011148566771062695,0.025826860983340593,0.037787354490736946,0.029560424022862637,0.02711669244307319,0.025279707851557566,0.04754822773002441,0.05450263862452946,0.054620012703038706,0.054007300679938246,0.052759562450681925,0.05091005117583373,0.04697253846234361,0.04819157687526512,0.05008193238425699,-2.3679941285560928e-05
-0.0,0.018014354223926325,0.05817756035346781,0.005561574018246431,0.0011504501029133488,0.020085120790062895,0.005430862971649869,-0.006879990378084544,0.004270244446567484,0.015083002470737615,0.01494407688804606,0.03551693198599071,0.02781951380959852,0.02417210758990486,0.020733702720920018,0.017874523804180614,0.0044919063218610755,0.003900827912367681,0.0030606203011190733,-1.6892199090421714e-05
-0.0,0.05034560998123791,0.07950155635328948,0.048765221347210785,0.01749479952561641,0.042102410535466706,0.039258622013301346,0.010072116498062618,0.02038213311711246,0.04931950623590177,0.0603499957987233,0.07124498810014807,0.06728257324521762,0.06535935176241554,0.06350914301408125,0.06193971038386027,0.046982569141249694,0.04645048141445471,0.04619215204026552,1.6547427353404054e-05
-0.0,-0.004828620906277772,-0.04496187764338059,-0.007950824349584306,0.004626765019060576,0.006602869432572959,0.009973540734815226,-0.0187287910304585,-0.019351180176091918,0.011118107634035512,-0.020499619435223243,-0.03591021257080972,-0.031493586984549876,-0.029066668144132442,-0.02642719983641651,-0.023818499881661154,-0.005855794954967114,-0.0064354045204506214,-0.007710392025198814,6.965216436135006e-06
-0.0,0.06839655249553504,0.10449608188061445,0.06733157994784701,0.0002719832894275616,0.00912342837537527,0.01242393979726955,0.042606469378538014,0.03051292936963375,0.0007699952137645619,0.04984711317749769,0.08758707964113904,0.07867256569784813,0.07330633102994667,0.06702846145734669,0.06019809978209117,0.06812227133761502,0.06810940884264982,0.06771347113706754,5.805361055574244e-05
-0.0,-0.0038871723722028006,0.021147234298604968,0.03434229527900832,-0.003079954674161115,-0.00011399630603149756,-0.010867388962901632,0.013321967937739253,0.013056691856196598,-0.0008931961315550513,0.01591052851467289,0.008564090309459078,0.00872560495816902,0.009539990641187214,0.010925533892373347,0.012769853136446024,0.028506040700412644,0.02751928449200773,0.026364786993508495,-6.1588225597903525e-06
-0.0,-0.032711157477804925,-0.030597280200361492,-0.03137236685405867,-0.02214953508161151,-0.04241138076230814,-0.04466831374912859,-0.006371964392384069,-0.010374539176537587,-0.0434001294899963,-0.04187832123586282,-0.03512780993947095,-0.036277525273210584,-0.03702681191922251,-0.03803779477838219,-0.039358342263651404,-0.034517535145726676,-0.03445461284481335,-0.03448869203992516,4.4272172265791725e-05
-0.0,0.013747714685171901,0.044268430535136905,0.015454107673669629,-0.004103511956773104,-0.024888869950504485,-0.022144742319312648,0.0131032759486416,0.008949218638696986,-0.022588071493815153,-0.006569411726954253,0.030631626430367497,0.021935694561739997,0.01653326318074298,0.010175050959330276,0.003337737322379649,0.015990051857398938,0.015061664354211501,0.01331433501403568,4.330329509661054e-05
-0.0,-0.028697865777627285,-0.04496547854367606,-0.08594146277534315,-0.007389360673510072,-0.014545386618458828,-0.02241078814571354,-0.03641485785287609,-0.024560897238165395,-0.016121858745019552,-0.05688246887051388,-0.04318526750075486,-0.045795407005930815,-0.04775660920869774,-0.05022073553328952,-0.052946553080432376,-0.09003031395645734,-0.08977112596047976,-0.08877287724991682,1.044538321744115e-05
-0.0,0.02824073549453159,-0.07270006744565466,-0.05290448471358355,-0.0070829336212668535,-0.00839746851202706,-0.049861072255486645,-0.057183459882325906,-0.046482549483465536,-0.01508695579336968,-0.07665495248569618,-0.07658043212438875,-0.07817690316654817,-0.07858808929879525,-0.07862925544832836,-0.07819223038400817,-0.053265736988018134,-0.05369353480920881,-0.05474945569889512,3.44752560202452e-06
-0.0,0.021199346897136095,0.0012723839431719936,-0.006000803302519891,-0.0026657170274146914,0.0011288460899917157,-0.01900718892799613,-0.03307971355262925,-0.021372469825690972,0.004053644401043615,-0.025011410632980156,-0.018251336209958547,-0.021826825687799728,-0.023217833131487984,-0.024283504638705412,-0.02489487245977186,-0.004637750969717577,-0.005287076018715548,-0.006785560938921242,-4.493736708271888e-06
-0.0,0.07088593935202493,0.07497649772773785,0.04943596102802723,0.012490599885071497,0.01656648163722471,0.02808095082726598,0.01473671026987763,0.0034157387129577052,0.015600170393375938,0.038456311296326325,0.056781844215768984,0.0512360734002573,0.048384297698364664,0.04540864758893722,0.042497444484552296,0.05073630155427202,0.050251032368287665,0.049437773914209296,-5.185855577413132e-06
-0.0,0.08052549639453566,0.10679069948982026,0.05608047130225241,-0.0035190594400382937,0.010889902594698037,0.018850651366538386,0.02614511746786119,0.018919945805442696,0.008421593665480108,0.04068153348864634,0.08659481013246069,0.075582947973506,0.06900345247256617,0.061365282624923675,0.053117847101483116,0.06614233753464657,0.0671497314324403,0.06779261957405647,7.36305411781888e-05
-0.0,0.0788073006420428,0.02387672200373564,0.042131816254909284,0.00803236327242823,0.05178094118686799,0.05989711443625724,-0.014466676872490137,0.009418514014990068,0.05234274487492436,0.034482183845825506,0.03933143758104263,0.04011201407026002,0.03974780663364226,0.03878776646314586,0.03729377854418305,0.044956880935582956,0.04516558804612931,0.04546164581477758,1.8585595270166185e-06
-0.0,-0.07607227287676968,-0.11363319336535377,-0.08134557700368182,0.0028584640250740026,-0.008699127306553865,-0.02600736028912379,-0.05429115378107692,-0.0373250429906513,-0.0019804825048170484,-0.06124508456550977,-0.09780949720455369,-0.08980054362317295,-0.08471822361862082,-0.07858771131482833,-0.07176106186717014,-0.08123814719163898,-0.08122180443287975,-0.0812049394918526,-4.446963102028539e-05
-0.0,0.0522369341373075,-0.01384900788857575,0.02386841846387156,-0.0030690259587322355,-0.014939198822639745,-0.020616301507637175,-0.014235605884228248,-0.0030307340408333295,-0.008683482929231628,-0.033030182015434506,-0.014386134941808276,-0.018094075063726185,-0.020539728775745038,-0.02359541568573238,-0.02715428162337789,0.020649367872242502,0.02004476994552917,0.018484665456758108,9.766254728846222e-06
-0.0,-0.054526686593450446,-0.05851063995846448,-0.09291336869771327,0.0032787890389869103,0.0023508441707632477,-0.013245470343257206,-0.02429960892849887,-0.026954552514514837,0.003017415226607147,-0.02733990973087176,-0.04772263823255983,-0.04422349111992766,-0.04169583800410712,-0.038361769648260796,-0.034298803750020035,-0.08682284338034027,-0.08508089810385401,-0.082302302100119,4.396948205289698e-06
-0.0,0.006881419798354372,0.0512704323256833,0.017080645673554554,0.002681744002648373,-0.0127869915357365,-0.04285981717921701,-0.018614181415369208,-0.019779792957552823,-0.004934558799899844,-0.02762295965045632,0.0233227864147346,0.010739868273034433,0.0032555969074228534,-0.005336799133187037,-0.014430229733085238,0.0031822332521061984,0.0007892301603917224,-0.002345267808734001,4.304776268832818e-06
-0.0,0.013422603656717103,0.023288927321953357,0.0404387225676754,0.0024516822314578864,0.0011429758548196643,0.00966093946757239,0.011404647065591876,0.00789554882954395,0.005801107805322507,0.028504821640300215,0.020627107565437383,0.022156652243611602,0.0232410575082233,0.02460218106011965,0.02614381083682239,0.04072034513271366,0.04044748562354354,0.04008150155167149,-5.890186714740443e-06
