cell,target,placeholder,n,n_clusters,r2_placeholder,r2_champion,dr2_vs_champion,p_cluster_vs_champion,p_row_NAIVE_vs_champion,inflation_vs_champion,dr2_vs_P1refD076,p_cluster_vs_P1refD076,dr2_vs_P1full,p_cluster_vs_P1full,p_row_NAIVE_vs_P1full,inflation_vs_P1full,mae,mae_champion,mae_P1refD076,mae_P1full,skill_mae_vs_P1full
sub: 0 prior appearances,pts,P5d_blend_k3,71,71,-0.3490353580220864,-0.9159762893453283,0.566940931323241,0.0014992503748125937,0.0014992503748125937,1.0,0.5945032752554797,0.0009995002498750624,0.49331222021416704,0.001999000499750125,0.001999000499750125,1.0,4.608729147995687,5.8280496117639915,5.876319708128176,5.7179783693207815,0.19399325245381405
sub: 0 prior appearances,pts,P5d_blend_k5,71,71,-0.3490353580220864,-0.9159762893453283,0.566940931323241,0.0014992503748125937,0.0014992503748125937,1.0,0.5945032752554797,0.0009995002498750624,0.49331222021416704,0.001999000499750125,0.001999000499750125,1.0,4.608729147995687,5.8280496117639915,5.876319708128176,5.7179783693207815,0.19399325245381405
sub: 0 prior appearances,pts,P5d_blend_k10,71,71,-0.3490353580220864,-0.9159762893453283,0.566940931323241,0.0014992503748125937,0.0014992503748125937,1.0,0.5945032752554797,0.0009995002498750624,0.49331222021416704,0.001999000499750125,0.001999000499750125,1.0,4.608729147995687,5.8280496117639915,5.876319708128176,5.7179783693207815,0.19399325245381405
sub: 0 prior appearances,pts,P5e_careerblend_k2,71,71,-0.17638889806606883,-0.9159762893453283,0.7395873912792587,0.0024987506246876563,0.0024987506246876563,1.0,0.7671497352114973,0.001999000499750125,0.6659586801701846,0.0029985007496251873,0.0029985007496251873,1.0,4.229910247853535,5.8280496117639915,5.876319708128176,5.7179783693207815,0.2602437479391879
sub: 0 prior appearances,pts,P5e_careerblend_k3,71,71,-0.17166025211623515,-0.9159762893453283,0.7443160372290925,0.001999000499750125,0.001999000499750125,1.0,0.771878381161331,0.001999000499750125,0.6706873261200184,0.0024987506246876563,0.0024987506246876563,1.0,4.256908266844296,5.8280496117639915,5.876319708128176,5.7179783693207815,0.25552214578419974
sub: 0 prior appearances,pts,P5e_careerblend_k5,71,71,-0.16517790940370936,-0.9159762893453283,0.7507983799416181,0.0014992503748125937,0.0014992503748125937,1.0,0.7783607238738567,0.0014992503748125937,0.6771696688325441,0.0024987506246876563,0.0024987506246876563,1.0,4.295324650429373,5.8280496117639915,5.876319708128176,5.7179783693207815,0.24880362026630054
sub: 0 prior appearances,pts,league,71,71,-0.916625812484593,-0.9159762893453283,-0.0006495231392653398,0.0004997501249375312,0.0004997501249375312,1.0,0.02691282079297333,0.2273863068465767,-0.0742782342483393,0.0004997501249375312,0.0004997501249375312,1.0,5.828997600946581,5.8280496117639915,5.876319708128176,5.7179783693207815,-0.019415818748364178
sub: 0 prior appearances,minutes,P0_champion,71,71,-1.2234247194532006,-1.2234247194532006,-0.0,1.0,1.0,inf,-0.011576534606960757,0.8200899550224887,-0.13104296823906705,0.0004997501249375312,0.0004997501249375312,1.0,11.112378344987338,11.112378344987338,11.109250446999457,10.765524179186238,-0.03221897605986501
sub: 0 prior appearances,minutes,P1_ref_D076,71,71,-1.2118481848462395,-1.2234247194532006,0.011576534606960757,0.8200899550224887,0.8200899550224887,1.0,-0.0,1.0,-0.11946643363210625,0.00399800099950025,0.00399800099950025,1.0,11.109250446999457,11.112378344987338,11.109250446999457,10.765524179186238,-0.031928428387887564
sub: 0 prior appearances,minutes,P1full_running_mean,71,71,-1.092381751214134,-1.2234247194532006,0.13104296823906705,0.0004997501249375312,0.0004997501249375312,1.0,0.11946643363210625,0.00399800099950025,-0.0,1.0,1.0,inf,10.765524179186238,11.112378344987338,11.109250446999457,10.765524179186238,0.0
sub: 0 prior appearances,minutes,P1c_career_mean,71,71,-0.623085967925519,-1.2234247194532006,0.6003387515276811,0.0014992503748125937,0.0014992503748125937,1.0,0.5887622169207204,0.0029985007496251873,0.4692957832886141,0.017991004497751123,0.017991004497751123,1.0,9.490318692502802,11.112378344987338,11.109250446999457,10.765524179186238,0.1184527075001961
sub: 0 prior appearances,minutes,P2_position,71,71,-1.2289414922578326,-1.2234247194532006,-0.005516772804631957,0.9035482258870565,0.9035482258870565,1.0,-0.017093307411592717,0.8050974512743628,-0.13655974104369903,0.004497751124437781,0.004497751124437781,1.0,11.167052581844027,11.112378344987338,11.109250446999457,10.765524179186238,-0.03729761746614191
sub: 0 prior appearances,minutes,P3_draft_bin,71,71,-0.9103355902813963,-1.2234247194532006,0.3130891291718041,0.010494752623688156,0.010494752623688156,1.0,0.3015125945648433,0.014992503748125937,0.182046160932737,0.11894052973513243,0.11894052973513243,1.0,10.298379855095833,11.112378344987338,11.109250446999457,10.765524179186238,0.04339262225554874
sub: 0 prior appearances,minutes,P3_draft_ols,71,71,-0.7806396842792502,-1.2234247194532006,0.4427850351739501,0.0009995002498750624,0.0009995002498750624,1.0,0.4312085005669894,0.0004997501249375312,0.31174206693488304,0.01249375312343828,0.01249375312343828,1.0,10.020331440042415,11.112378344987338,11.109250446999457,10.765524179186238,0.0692202931079341
sub: 0 prior appearances,minutes,P4_teamrole,71,71,-0.8131185995013979,-1.2234247194532006,0.4103061199518027,0.0004997501249375312,0.0004997501249375312,1.0,0.398729585344842,0.0004997501249375312,0.27926315171273575,0.0004997501249375312,0.0004997501249375312,1.0,9.988364081600505,11.112378344987338,11.109250446999457,10.765524179186238,0.07218971270235708
sub: 0 prior appearances,minutes,P5a_draft_x_depth,71,71,-1.007613720568317,-1.2234247194532006,0.21581099888488375,0.0004997501249375312,0.0004997501249375312,1.0,0.204234464277923,0.0004997501249375312,0.08476803064581667,0.0239880059970015,0.0239880059970015,1.0,10.56339609652885,11.112378344987338,11.109250446999457,10.765524179186238,0.01877549846092741
sub: 0 prior appearances,minutes,P5b_pos_x_draft,71,71,-0.9922214386942858,-1.2234247194532006,0.23120328075891464,0.01999000499750125,0.01999000499750125,1.0,0.21962674615195393,0.03648175912043978,0.1001603125198476,0.312343828085957,0.312343828085957,1.0,10.514256952766658,11.112378344987338,11.109250446999457,10.765524179186238,0.023339989975162845
sub: 0 prior appearances,minutes,P5c_additive,71,71,-0.5648416416323656,-1.2234247194532006,0.6585830778208349,0.0004997501249375312,0.0004997501249375312,1.0,0.6470065432138741,0.0004997501249375312,0.527540109581768,0.0004997501249375312,0.0004997501249375312,1.0,9.384576078269351,11.112378344987338,11.109250446999457,10.765524179186238,0.1282750452213719
sub: 0 prior appearances,minutes,P5d_blend_k1,71,71,-0.5648416416323656,-1.2234247194532006,0.6585830778208349,0.0004997501249375312,0.0004997501249375312,1.0,0.6470065432138741,0.0004997501249375312,0.527540109581768,0.0004997501249375312,0.0004997501249375312,1.0,9.384576078269351,11.112378344987338,11.109250446999457,10.765524179186238,0.1282750452213719
sub: 0 prior appearances,minutes,P5d_blend_k2,71,71,-0.5648416416323656,-1.2234247194532006,0.6585830778208349,0.0004997501249375312,0.0004997501249375312,1.0,0.6470065432138741,0.0004997501249375312,0.527540109581768,0.0004997501249375312,0.0004997501249375312,1.0,9.384576078269351,11.112378344987338,11.109250446999457,10.765524179186238,0.1282750452213719
sub: 0 prior appearances,minutes,P5d_blend_k3,71,71,-0.5648416416323656,-1.2234247194532006,0.6585830778208349,0.0004997501249375312,0.0004997501249375312,1.0,0.6470065432138741,0.0004997501249375312,0.527540109581768,0.0004997501249375312,0.0004997501249375312,1.0,9.384576078269351,11.112378344987338,11.109250446999457,10.765524179186238,0.1282750452213719
sub: 0 prior appearances,minutes,P5d_blend_k5,71,71,-0.5648416416323656,-1.2234247194532006,0.6585830778208349,0.0004997501249375312,0.0004997501249375312,1.0,0.6470065432138741,0.0004997501249375312,0.527540109581768,0.0004997501249375312,0.0004997501249375312,1.0,9.384576078269351,11.112378344987338,11.109250446999457,10.765524179186238,0.1282750452213719
sub: 0 prior appearances,minutes,P5d_blend_k10,71,71,-0.5648416416323656,-1.2234247194532006,0.6585830778208349,0.0004997501249375312,0.0004997501249375312,1.0,0.6470065432138741,0.0004997501249375312,0.527540109581768,0.0004997501249375312,0.0004997501249375312,1.0,9.384576078269351,11.112378344987338,11.109250446999457,10.765524179186238,0.1282750452213719
sub: 0 prior appearances,minutes,P5e_careerblend_k2,71,71,-0.35618646707270396,-1.2234247194532006,0.8672382523804967,0.0004997501249375312,0.0004997501249375312,1.0,0.8556617177735361,0.0004997501249375312,0.7361952841414295,0.0004997501249375312,0.0004997501249375312,1.0,8.796188958720135,11.112378344987338,11.109250446999457,10.765524179186238,0.18292980329499986
sub: 0 prior appearances,minutes,P5e_careerblend_k3,71,71,-0.35634194257536644,-1.2234247194532006,0.8670827768778342,0.0004997501249375312,0.0004997501249375312,1.0,0.8555062422708737,0.0004997501249375312,0.7360398086387673,0.0004997501249375312,0.0004997501249375312,1.0,8.822092822889623,11.112378344987338,11.109250446999457,10.765524179186238,0.18052361630973723
sub: 0 prior appearances,minutes,P5e_careerblend_k5,71,71,-0.35784821928973276,-1.2234247194532006,0.865576500163468,0.0004997501249375312,0.0004997501249375312,1.0,0.8539999655565074,0.0004997501249375312,0.7345335319244011,0.0004997501249375312,0.0004997501249375312,1.0,8.844954804320082,11.112378344987338,11.109250446999457,10.765524179186238,0.17839998711621785
sub: 0 prior appearances,minutes,league,71,71,-1.2064643738135747,-1.2234247194532006,0.01696034563962561,0.0004997501249375312,0.0004997501249375312,1.0,0.00538381103266486,0.9155422288855573,-0.11408262259944142,0.0004997501249375312,0.0004997501249375312,1.0,11.068583936684599,11.112378344987338,11.109250446999457,10.765524179186238,-0.028150952285657116
sub: 0 prior appearances,ppm,P0_champion,71,71,-0.1321758802244879,-0.1321758802244879,-0.0,1.0,1.0,inf,0.033266562850210464,0.0074962518740629685,-0.11238792334223877,0.0079960019990005,0.0079960019990005,1.0,0.22763200639384465,0.22763200639384465,0.2323187054697278,0.2148827295713827,-0.059331323870896346
sub: 0 prior appearances,ppm,P1_ref_D076,71,71,-0.16544244307469858,-0.1321758802244879,-0.033266562850210464,0.0074962518740629685,0.0074962518740629685,1.0,-0.0,1.0,-0.1456544861924492,0.00399800099950025,0.00399800099950025,1.0,0.2323187054697278,0.22763200639384465,0.2323187054697278,0.2148827295713827,-0.08114182062524922
sub: 0 prior appearances,ppm,P1full_running_mean,71,71,-0.01978795688224899,-0.1321758802244879,0.11238792334223877,0.0079960019990005,0.0079960019990005,1.0,0.1456544861924492,0.00399800099950025,-0.0,1.0,1.0,inf,0.2148827295713827,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.0
sub: 0 prior appearances,ppm,P1c_career_mean,71,71,-0.0028510345883123733,-0.1321758802244879,0.12932484563617547,0.2463768115942029,0.2463768115942029,1.0,0.1625914084863859,0.14842578710644677,0.016936922293936712,0.8695652173913043,0.8695652173913043,1.0,0.20952657789198723,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.024925929087363907
sub: 0 prior appearances,ppm,P2_position,71,71,-0.04492801552768211,-0.1321758802244879,0.08724786469680605,0.022988505747126436,0.022988505747126436,1.0,0.12051442754701652,0.005497251374312844,-0.02514005864543267,0.10044977511244378,0.10044977511244378,1.0,0.2188491111277334,0.22763200639384465,0.2323187054697278,0.2148827295713827,-0.018458354304518698
sub: 0 prior appearances,ppm,P3_draft_bin,71,71,0.009710013680313212,-0.1321758802244879,0.14188589390480133,0.04597701149425287,0.04597701149425287,1.0,0.17515245675501173,0.017491254372813594,0.02949797056256258,0.5122438780609695,0.5122438780609695,1.0,0.20569012716769586,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.04277962413276737
sub: 0 prior appearances,ppm,P3_draft_ols,71,71,0.041212660329922324,-0.1321758802244879,0.17338854055441016,0.01999000499750125,0.01999000499750125,1.0,0.20665510340462062,0.0069965017491254375,0.06100061721217143,0.14342828585707146,0.14342828585707146,1.0,0.20225665645751784,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.0587579706337944
sub: 0 prior appearances,ppm,P4_teamrole,71,71,-0.01757814815595271,-0.1321758802244879,0.11459773206853525,0.047476261869065464,0.047476261869065464,1.0,0.1478642949187457,0.010494752623688156,0.0022098087262965144,0.8755622188905547,0.8755622188905547,1.0,0.21316684467214264,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.00798521548317388
sub: 0 prior appearances,ppm,P5a_draft_x_depth,71,71,-0.015745701815431,-0.1321758802244879,0.116430178409057,0.018490754622688656,0.018490754622688656,1.0,0.1496967412592675,0.00399800099950025,0.004042255066818271,0.8095952023988006,0.8095952023988006,1.0,0.21280287016596938,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.009679044051431829
sub: 0 prior appearances,ppm,P5b_pos_x_draft,71,71,0.004507037185120799,-0.1321758802244879,0.13668291740960856,0.026486756621689155,0.026486756621689155,1.0,0.16994948025981907,0.009495252373813094,0.024294994067369846,0.5047476261869065,0.5047476261869065,1.0,0.2080913461768411,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.03160506853244127
sub: 0 prior appearances,ppm,P5c_additive,71,71,0.03439188543553684,-0.1321758802244879,0.16656776566002474,0.04447776111944028,0.04447776111944028,1.0,0.1998343285102352,0.02148925537231384,0.05417984231778601,0.2798600699650175,0.2798600699650175,1.0,0.20342644083486505,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.05331414376282828
sub: 0 prior appearances,ppm,P5d_blend_k1,71,71,0.03439188543553684,-0.1321758802244879,0.16656776566002474,0.04447776111944028,0.04447776111944028,1.0,0.1998343285102352,0.02148925537231384,0.05417984231778601,0.2798600699650175,0.2798600699650175,1.0,0.20342644083486505,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.05331414376282828
sub: 0 prior appearances,ppm,P5d_blend_k2,71,71,0.03439188543553684,-0.1321758802244879,0.16656776566002474,0.04447776111944028,0.04447776111944028,1.0,0.1998343285102352,0.02148925537231384,0.05417984231778601,0.2798600699650175,0.2798600699650175,1.0,0.20342644083486505,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.05331414376282828
sub: 0 prior appearances,ppm,P5d_blend_k3,71,71,0.03439188543553684,-0.1321758802244879,0.16656776566002474,0.04447776111944028,0.04447776111944028,1.0,0.1998343285102352,0.02148925537231384,0.05417984231778601,0.2798600699650175,0.2798600699650175,1.0,0.20342644083486505,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.05331414376282828
sub: 0 prior appearances,ppm,P5d_blend_k5,71,71,0.03439188543553684,-0.1321758802244879,0.16656776566002474,0.04447776111944028,0.04447776111944028,1.0,0.1998343285102352,0.02148925537231384,0.05417984231778601,0.2798600699650175,0.2798600699650175,1.0,0.20342644083486505,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.05331414376282828
sub: 0 prior appearances,ppm,P5d_blend_k10,71,71,0.03439188543553684,-0.1321758802244879,0.16656776566002474,0.04447776111944028,0.04447776111944028,1.0,0.1998343285102352,0.02148925537231384,0.05417984231778601,0.2798600699650175,0.2798600699650175,1.0,0.20342644083486505,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.05331414376282828
sub: 0 prior appearances,ppm,P5e_careerblend_k2,71,71,0.0819366188934767,-0.1321758802244879,0.21411249911796457,0.046476761619190406,0.046476761619190406,1.0,0.24737906196817494,0.025987006496751622,0.10172457577572579,0.21339330334832585,0.21339330334832585,1.0,0.19948003376903545,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.07167954275837041
sub: 0 prior appearances,ppm,P5e_careerblend_k3,71,71,0.08653315984689958,-0.1321758802244879,0.21870904007138742,0.038980509745127435,0.038980509745127435,1.0,0.2519756029215978,0.020989505247376312,0.10632111672914867,0.1839080459770115,0.1839080459770115,1.0,0.19905037738258788,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.0736790351666462
sub: 0 prior appearances,ppm,P5e_careerblend_k5,71,71,0.09162620653898867,-0.1321758802244879,0.22380208676347663,0.027486256871564217,0.027486256871564217,1.0,0.2570686496136871,0.01649175412293853,0.11141416342123792,0.13493253373313344,0.13493253373313344,1.0,0.1986359269111358,0.22763200639384465,0.2323187054697278,0.2148827295713827,0.07560776379122558
sub: 0 prior appearances,ppm,league,71,71,-0.047677194161530156,-0.1321758802244879,0.08449868606295793,0.026986506746626688,0.026986506746626688,1.0,0.11776524891316839,0.004997501249375313,-0.0278892372792808,0.005497251374312844,0.005497251374312844,1.0,0.21805190702713095,0.22763200639384465,0.2323187054697278,0.2148827295713827,-0.014748404685986927
sub: 1-2 prior appearances,pts,P0_champion,928,472,-0.020311033069055684,-0.020311033069055684,-0.0,1.0,1.0,inf,-0.18380426531980526,0.0004997501249375312,-0.40243339932923217,0.0004997501249375312,0.0004997501249375312,1.1584727524551055,6.067009776786261,6.067009776786261,5.073898205423844,4.132543103448276,-0.4681056252562321
sub: 1-2 prior appearances,pts,P1_ref_D076,928,472,0.16349323225074985,-0.020311033069055684,0.18380426531980526,0.0004997501249375312,0.0004997501249375312,1.0184561623356623,-0.0,1.0,-0.21862913400942693,0.0004997501249375312,0.0004997501249375312,0.8983676475774961,5.073898205423844,6.067009776786261,5.073898205423844,4.132543103448276,-0.22779075218600453
sub: 1-2 prior appearances,pts,P1full_running_mean,928,472,0.3821223662601767,-0.020311033069055684,0.40243339932923217,0.0004997501249375312,0.0004997501249375312,1.1584727524551055,0.21862913400942693,0.0004997501249375312,-0.0,1.0,1.0,inf,4.132543103448276,6.067009776786261,5.073898205423844,4.132543103448276,0.0
sub: 1-2 prior appearances,pts,P1c_career_mean,928,472,0.468477055233685,-0.020311033069055684,0.4887880883027405,0.0004997501249375312,0.0004997501249375312,1.2532111091516562,0.30498382298293525,0.0004997501249375312,0.0863546889735083,0.009995002498750625,0.010494752623688156,1.0013839380645986,4.010655996476571,6.067009776786261,5.073898205423844,4.132543103448276,0.029494455089893568
sub: 1-2 prior appearances,pts,P2_position,928,472,-0.01861320828654689,-0.020311033069055684,0.0016978247825086088,0.8190904547726137,0.7466266866566716,1.281033920642337,-0.18210644053729663,0.0004997501249375312,-0.4007355745467236,0.0004997501249375312,0.0004997501249375312,1.1552240568998167,6.039642280950403,6.067009776786261,5.073898205423844,4.132543103448276,-0.4614831908010364
sub: 1-2 prior appearances,pts,P3_draft_bin,928,472,0.1352589852301408,-0.020311033069055684,0.1555700182991963,0.0004997501249375312,0.0004997501249375312,1.300159931968816,-0.028234247020608942,0.47126436781609193,-0.24686338103003588,0.0004997501249375312,0.0004997501249375312,1.1523081456729116,5.5455983057158,6.067009776786261,5.073898205423844,4.132543103448276,-0.3419335665460921
sub: 1-2 prior appearances,pts,P3_draft_ols,928,472,0.20120549759363238,-0.020311033069055684,0.22151653066268787,0.0004997501249375312,0.0004997501249375312,1.2490794691580747,0.03771226534288263,0.37831084457771114,-0.1809168686665443,0.0004997501249375312,0.0004997501249375312,1.1777756461314555,5.286256218888421,6.067009776786261,5.073898205423844,4.132543103448276,-0.2791775152877327
sub: 1-2 prior appearances,pts,P4_teamrole,928,472,0.3606603890282539,-0.020311033069055684,0.3809714220973094,0.0004997501249375312,0.0004997501249375312,1.2844053027505522,0.1971671567775041,0.0004997501249375312,-0.021461977231922835,0.56071964017991,0.5312343828085957,1.0542156944745669,4.60136033420749,6.067009776786261,5.073898205423844,4.132543103448276,-0.11344521255398976
sub: 1-2 prior appearances,pts,P5a_draft_x_depth,928,472,0.26512464974287897,-0.020311033069055684,0.28543568281193443,0.0004997501249375312,0.0004997501249375312,1.2991340277297367,0.10163141749212917,0.0029985007496251873,-0.11699771651729772,0.0029985007496251873,0.0014992503748125937,1.066914388176109,5.138595159328396,6.067009776786261,5.073898205423844,4.132543103448276,-0.24344623412170852
sub: 1-2 prior appearances,pts,P5b_pos_x_draft,928,472,0.1134369309986677,-0.020311033069055684,0.13374796406772307,0.0004997501249375312,0.0004997501249375312,1.3129891827636804,-0.05005630125208219,0.19090454772613694,-0.2686854352615091,0.0004997501249375312,0.0004997501249375312,1.144157814690516,5.639005110447939,6.067009776786261,5.073898205423844,4.132543103448276,-0.3645363083430737
sub: 1-2 prior appearances,pts,P5c_additive,928,472,0.41108511161079164,-0.020311033069055684,0.4313961446798471,0.0004997501249375312,0.0004997501249375312,1.2568052400630498,0.24759187936004182,0.0004997501249375312,0.028962745350614914,0.41679160419790107,0.36731634182908546,1.085484621131909,4.348073568983379,6.067009776786261,5.073898205423844,4.132543103448276,-0.052154438596238695
sub: 1-2 prior appearances,pts,P5d_blend_k1,928,472,0.4853780584583852,-0.020311033069055684,0.5056890915274407,0.0004997501249375312,0.0004997501249375312,1.2264833992807738,0.3218848262076354,0.0004997501249375312,0.10325569219820852,0.0004997501249375312,0.0004997501249375312,1.0720253085477884,3.920862496303664,6.067009776786261,5.073898205423844,4.132543103448276,0.05122284313694914
sub: 1-2 prior appearances,pts,P5d_blend_k2,928,472,0.4884768336040264,-0.020311033069055684,0.508787866673082,0.0004997501249375312,0.0004997501249375312,1.2462356586606576,0.3249836013532767,0.0004997501249375312,0.10635446734384975,0.0004997501249375312,0.0004997501249375312,1.0683873075415413,3.954893953452332,6.067009776786261,5.073898205423844,4.132543103448276,0.04298785168089592
sub: 1-2 prior appearances,pts,P5d_blend_k3,928,472,0.48177515333774923,-0.020311033069055684,0.5020861864068047,0.0004997501249375312,0.0004997501249375312,1.2541152441591332,0.3182819210869993,0.0004997501249375312,0.09965278707757246,0.0004997501249375312,0.0004997501249375312,1.0684476869973965,4.008393985422705,6.067009776786261,5.073898205423844,4.132543103448276,0.030041820476591874
sub: 1-2 prior appearances,pts,P5d_blend_k5,928,472,0.46803159845354914,-0.020311033069055684,0.48834263152260454,0.0004997501249375312,0.0004997501249375312,1.2596310296945326,0.3045383662027993,0.0004997501249375312,0.08590923219337236,0.0009995002498750624,0.0009995002498750624,1.0707685191380885,4.084618030314831,6.067009776786261,5.073898205423844,4.132543103448276,0.011596992925120286
sub: 1-2 prior appearances,pts,P5d_blend_k10,928,472,0.4478871019656113,-0.020311033069055684,0.4681981350346668,0.0004997501249375312,0.0004997501249375312,1.261413766003613,0.2843938697148616,0.0004997501249375312,0.06576473570543467,0.02448775612193903,0.011494252873563218,1.0755608020603038,4.185451091589315,6.067009776786261,5.073898205423844,4.132543103448276,-0.01280276740414199
sub: 1-2 prior appearances,pts,P5e_careerblend_k2,928,472,0.4818071206820974,-0.020311033069055684,0.5021181537511528,0.0004997501249375312,0.0004997501249375312,1.2705410716995305,0.31831388843134756,0.0004997501249375312,0.09968475442192071,0.0014992503748125937,0.0024987506246876563,1.007348236091744,4.0540705871997496,6.067009776786261,5.073898205423844,4.132543103448276,0.018988916578522086
sub: 1-2 prior appearances,pts,P5e_careerblend_k3,928,472,0.4821891066927494,-0.020311033069055684,0.5025001397618047,0.0004997501249375312,0.0004997501249375312,1.2730904725583108,0.31869587444199954,0.0004997501249375312,0.1000667404325726,0.0014992503748125937,0.0029985007496251873,1.0084191413158528,4.066985296076464,6.067009776786261,5.073898205423844,4.132543103448276,0.015863792761679707
sub: 1-2 prior appearances,pts,P5e_careerblend_k5,928,472,0.48333649553490543,-0.020311033069055684,0.5036475286039609,0.0004997501249375312,0.0004997501249375312,1.2767281568239568,0.31984326328415563,0.0004997501249375312,0.10121412927472873,0.0014992503748125937,0.001999000499750125,1.0104907814910542,4.076407070175564,6.067009776786261,5.073898205423844,4.132543103448276,0.013583895404713608
sub: 1-2 prior appearances,pts,league,928,472,-0.020321998138260744,-0.020311033069055684,-1.0965069205349272e-05,0.7321339330334833,0.6561719140429785,1.2834639392091236,-0.18381523038901063,0.0004997501249375312,-0.4024443643984375,0.0004997501249375312,0.0004997501249375312,1.1584095798217182,6.06722646987251,6.067009776786261,5.073898205423844,4.132543103448276,-0.46815806102781976
sub: 1-2 prior appearances,minutes,P0_champion,928,472,-0.0393675262043125,-0.0393675262043125,-0.0,1.0,1.0,inf,-0.38799315298819276,0.0004997501249375312,-0.6842148162340497,0.0004997501249375312,0.0004997501249375312,1.281857128898643,9.651745650721354,9.651745650721354,7.054935449601393,5.071767241379311,-0.9030340296327319
sub: 1-2 prior appearances,minutes,P1_ref_D076,928,472,0.3486256267838802,-0.0393675262043125,0.38799315298819276,0.0004997501249375312,0.0004997501249375312,1.112684907574315,-0.0,1.0,-0.2962216632458569,0.0004997501249375312,0.0004997501249375312,0.9452727836944305,7.054935449601393,9.651745650721354,7.054935449601393,5.071767241379311,-0.39102113993755405
sub: 1-2 prior appearances,minutes,P1full_running_mean,928,472,0.6448472900297371,-0.0393675262043125,0.6842148162340497,0.0004997501249375312,0.0004997501249375312,1.281857128898643,0.2962216632458569,0.0004997501249375312,-0.0,1.0,1.0,inf,5.071767241379311,9.651745650721354,7.054935449601393,5.071767241379311,0.0
sub: 1-2 prior appearances,minutes,P1c_career_mean,928,472,0.5048150062124772,-0.0393675262043125,0.5441825324167897,0.0004997501249375312,0.0004997501249375312,1.3217770019738821,0.15618937942859693,0.0004997501249375312,-0.14003228381725996,0.0004997501249375312,0.0004997501249375312,1.1530902400763146,6.1273354832317946,9.651745650721354,7.054935449601393,5.071767241379311,-0.2081263180298103
sub: 1-2 prior appearances,minutes,P2_position,928,472,-0.03366993697035836,-0.0393675262043125,0.005697589233954241,0.5052473763118441,0.3728135932033983,1.3119095735749446,-0.3822955637542385,0.0004997501249375312,-0.6785172270000954,0.0004997501249375312,0.0004997501249375312,1.2719018649135512,9.61092398399258,9.651745650721354,7.054935449601393,5.071767241379311,-0.8949852243966161
sub: 1-2 prior appearances,minutes,P3_draft_bin,928,472,0.09740700206048047,-0.0393675262043125,0.13677452826479305,0.0004997501249375312,0.0004997501249375312,1.3807348247781048,-0.25121862472339973,0.0004997501249375312,-0.5474402879692566,0.0004997501249375312,0.0004997501249375312,1.2283377961437454,8.86610554658872,9.651745650721354,7.054935449601393,5.071767241379311,-0.748129424050128
sub: 1-2 prior appearances,minutes,P3_draft_ols,928,472,0.13880335810512712,-0.0393675262043125,0.1781708843094397,0.0004997501249375312,0.0004997501249375312,1.3683412696871173,-0.20982226867875306,0.0004997501249375312,-0.50604393192461,0.0004997501249375312,0.0004997501249375312,1.2240263861996905,8.545214840430528,9.651745650721354,7.054935449601393,5.071767241379311,-0.6848594254705158
sub: 1-2 prior appearances,minutes,P4_teamrole,928,472,0.5353770235227187,-0.0393675262043125,0.5747445497270313,0.0004997501249375312,0.0004997501249375312,1.3439724499819115,0.18675139673883845,0.0004997501249375312,-0.10947026650701848,0.0004997501249375312,0.0004997501249375312,1.0971795216553184,6.1729753955038245,9.651745650721354,7.054935449601393,5.071767241379311,-0.2171251364100515
sub: 1-2 prior appearances,minutes,P5a_draft_x_depth,928,472,0.32336432132827164,-0.0393675262043125,0.3627318475325842,0.0004997501249375312,0.0004997501249375312,1.3662087828169658,-0.02526130545560856,0.3473263368315842,-0.3214829687014655,0.0004997501249375312,0.0004997501249375312,1.195155084212169,7.581164322521361,9.651745650721354,7.054935449601393,5.071767241379311,-0.4947776508094639
sub: 1-2 prior appearances,minutes,P5b_pos_x_draft,928,472,0.08146554035668108,-0.0393675262043125,0.1208330665609936,0.0004997501249375312,0.0004997501249375312,1.3983236564347468,-0.2671600864271992,0.0004997501249375312,-0.5633817496730561,0.0004997501249375312,0.0004997501249375312,1.2276049547142436,8.934751362254621,9.651745650721354,7.054935449601393,5.071767241379311,-0.7616643148285998
sub: 1-2 prior appearances,minutes,P5c_additive,928,472,0.5647968660639338,-0.0393675262043125,0.6041643922682464,0.0004997501249375312,0.0004997501249375312,1.345239977607707,0.21617123928005366,0.0004997501249375312,-0.08005042396580328,0.0004997501249375312,0.0004997501249375312,1.0836800197645549,5.801993096222197,9.651745650721354,7.054935449601393,5.071767241379311,-0.14397858184128642
