game_id,date,season,role
1022300152,2023-08-01,2023,abc_fit_row (also tuning pool)
1022300157,2023-08-04,2023,abc_fit_row (also tuning pool)
1022300167,2023-08-08,2023,abc_fit_row (also tuning pool)
1022300171,2023-08-10,2023,abc_fit_row (also tuning pool)
1022300180,2023-08-13,2023,abc_fit_row (also tuning pool)
1022300184,2023-08-18,2023,abc_fit_row (also tuning pool)
1022300199,2023-08-24,2023,abc_fit_row (also tuning pool)
1022300206,2023-08-27,2023,abc_fit_row (also tuning pool)
1022300216,2023-09-01,2023,abc_fit_row (also tuning pool)
1022300225,2023-09-05,2023,abc_fit_row (also tuning pool)
1022300237,2023-09-10,2023,abc_fit_row (also tuning pool)
1022100041,2021-06-01,2021,abc_fit_row (also tuning pool)
1022100046,2021-06-04,2021,abc_fit_row (also tuning pool)
1022100051,2021-06-06,2021,abc_fit_row (also tuning pool)
1022100081,2021-06-22,2021,abc_fit_row (also tuning pool)
1022100101,2021-07-02,2021,abc_fit_row (also tuning pool)
1022100109,2021-07-07,2021,abc_fit_row (also tuning pool)
1022100118,2021-07-11,2021,abc_fit_row (also tuning pool)
1022100150,2021-08-27,2021,abc_fit_row (also tuning pool)
1022100154,2021-08-29,2021,abc_fit_row (also tuning pool)
1022100162,2021-09-02,2021,abc_fit_row (also tuning pool)
1022100169,2021-09-07,2021,abc_fit_row (also tuning pool)
1022100187,2021-09-17,2021,abc_fit_row (also tuning pool)
1042100211,2021-09-26,2021,abc_fit_row (also tuning pool)
1022200033,2022-05-20,2022,abc_fit_row (also tuning pool)
1022200046,2022-05-27,2022,abc_fit_row (also tuning pool)
1022200050,2022-05-29,2022,abc_fit_row (also tuning pool)
1022200062,2022-06-03,2022,abc_fit_row (also tuning pool)
1022200068,2022-06-05,2022,abc_fit_row (also tuning pool)
1022200070,2022-06-07,2022,abc_fit_row (also tuning pool)
1022200104,2022-06-23,2022,abc_fit_row (also tuning pool)
1022200108,2022-06-25,2022,abc_fit_row (also tuning pool)
1022200118,2022-06-29,2022,abc_fit_row (also tuning pool)
1022200122,2022-07-01,2022,abc_fit_row (also tuning pool)
1022200137,2022-07-12,2022,abc_fit_row (also tuning pool)
1022200153,2022-07-17,2022,abc_fit_row (also tuning pool)
1022200167,2022-07-24,2022,abc_fit_row (also tuning pool)
1022200188,2022-08-03,2022,abc_fit_row (also tuning pool)
1022200197,2022-08-07,2022,abc_fit_row (also tuning pool)
1042200131,2022-08-18,2022,abc_fit_row (also tuning pool)
1042200132,2022-08-21,2022,abc_fit_row (also tuning pool)
1042200203,2022-09-04,2022,abc_fit_row (also tuning pool)
1042200204,2022-09-06,2022,abc_fit_row (also tuning pool)
1022300045,2023-06-09,2023,abc_fit_row (also tuning pool)
1022300050,2023-06-11,2023,abc_fit_row (also tuning pool)
1022300069,2023-06-20,2023,abc_fit_row (also tuning pool)
1022300073,2023-06-22,2023,abc_fit_row (also tuning pool)
1022300077,2023-06-24,2023,abc_fit_row (also tuning pool)
1022300089,2023-06-29,2023,abc_fit_row (also tuning pool)
1022300097,2023-07-02,2023,abc_fit_row (also tuning pool)
1022300127,2023-07-20,2023,abc_fit_row (also tuning pool)
1022300130,2023-07-22,2023,abc_fit_row (also tuning pool)
1022300155,2023-08-02,2023,abc_fit_row (also tuning pool)
1022300166,2023-08-08,2023,abc_fit_row (also tuning pool)
1022300173,2023-08-10,2023,abc_fit_row (also tuning pool)
1022300179,2023-08-13,2023,abc_fit_row (also tuning pool)
1022300187,2023-08-18,2023,abc_fit_row (also tuning pool)
1022300208,2023-08-27,2023,abc_fit_row (also tuning pool)
1022300240,2023-09-10,2023,abc_fit_row (also tuning pool)
1022100039,2021-06-01,2021,abc_fit_row (also tuning pool)
1022100054,2021-06-09,2021,abc_fit_row (also tuning pool)
1022100071,2021-06-17,2021,abc_fit_row (also tuning pool)
1022100075,2021-06-19,2021,abc_fit_row (also tuning pool)
1022100114,2021-07-10,2021,abc_fit_row (also tuning pool)
1022100120,2021-08-15,2021,abc_fit_row (also tuning pool)
1022100127,2021-08-17,2021,abc_fit_row (also tuning pool)
1022100138,2021-08-21,2021,abc_fit_row (also tuning pool)
1022100165,2021-09-05,2021,abc_fit_row (also tuning pool)
1022100177,2021-09-12,2021,abc_fit_row (also tuning pool)
1022100186,2021-09-17,2021,abc_fit_row (also tuning pool)
1022100192,2021-09-19,2021,abc_fit_row (also tuning pool)
1042100111,2021-09-23,2021,abc_fit_row (also tuning pool)
1042100303,2021-10-03,2021,abc_fit_row (also tuning pool)
1042100304,2021-10-06,2021,abc_fit_row (also tuning pool)
1042100403,2021-10-15,2021,abc_fit_row (also tuning pool)
1042100404,2021-10-17,2021,abc_fit_row (also tuning pool)
1022200041,2022-05-24,2022,abc_fit_row (also tuning pool)
1022200047,2022-05-28,2022,abc_fit_row (also tuning pool)
1022200053,2022-05-31,2022,abc_fit_row (also tuning pool)
1022200065,2022-06-05,2022,abc_fit_row (also tuning pool)
1022200091,2022-06-17,2022,abc_fit_row (also tuning pool)
1022200111,2022-06-26,2022,abc_fit_row (also tuning pool)
1022200116,2022-06-29,2022,abc_fit_row (also tuning pool)
1022200123,2022-07-02,2022,abc_fit_row (also tuning pool)
1022200139,2022-07-12,2022,abc_fit_row (also tuning pool)
1022200157,2022-07-20,2022,abc_fit_row (also tuning pool)
1022200162,2022-07-22,2022,abc_fit_row (also tuning pool)
1022200174,2022-07-29,2022,abc_fit_row (also tuning pool)
1022200185,2022-08-02,2022,abc_fit_row (also tuning pool)
1022200192,2022-08-05,2022,abc_fit_row (also tuning pool)
1022200195,2022-08-07,2022,abc_fit_row (also tuning pool)
1022200200,2022-08-09,2022,abc_fit_row (also tuning pool)
1042200111,2022-08-17,2022,abc_fit_row (also tuning pool)
1042200112,2022-08-20,2022,abc_fit_row (also tuning pool)
1042200211,2022-08-28,2022,abc_fit_row (also tuning pool)
1042200212,2022-08-31,2022,abc_fit_row (also tuning pool)
1042200215,2022-09-08,2022,abc_fit_row (also tuning pool)
1022300036,2023-06-06,2023,abc_fit_row (also tuning pool)
1022300057,2023-06-15,2023,abc_fit_row (also tuning pool)
1022300071,2023-06-22,2023,abc_fit_row (also tuning pool)
1022300085,2023-06-28,2023,abc_fit_row (also tuning pool)
1022300091,2023-06-30,2023,abc_fit_row (also tuning pool)
1022300104,2023-07-07,2023,abc_fit_row (also tuning pool)
1022300112,2023-07-09,2023,abc_fit_row (also tuning pool)
1022300116,2023-07-12,2023,abc_fit_row (also tuning pool)
1022300137,2023-07-25,2023,abc_fit_row (also tuning pool)
1022300143,2023-07-28,2023,abc_fit_row (also tuning pool)
1022300148,2023-07-30,2023,abc_fit_row (also tuning pool)
1022300168,2023-08-08,2023,abc_fit_row (also tuning pool)
1022300190,2023-08-20,2023,abc_fit_row (also tuning pool)
1022300195,2023-08-22,2023,abc_fit_row (also tuning pool)
1022300200,2023-08-24,2023,abc_fit_row (also tuning pool)
1022300220,2023-09-03,2023,abc_fit_row (also tuning pool)
1022300232,2023-09-08,2023,abc_fit_row (also tuning pool)
1022100053,2021-06-09,2021,abc_fit_row (also tuning pool)
1022100057,2021-06-11,2021,abc_fit_row (also tuning pool)
1022100062,2021-06-13,2021,abc_fit_row (also tuning pool)
1022100082,2021-06-23,2021,abc_fit_row (also tuning pool)
1022100088,2021-06-26,2021,abc_fit_row (also tuning pool)
1022100092,2021-06-29,2021,abc_fit_row (also tuning pool)
1022100117,2021-07-11,2021,abc_fit_row (also tuning pool)
1022100137,2021-08-21,2021,abc_fit_row (also tuning pool)
1022100142,2021-08-24,2021,abc_fit_row (also tuning pool)
1022100146,2021-08-26,2021,abc_fit_row (also tuning pool)
1022100170,2021-09-08,2021,abc_fit_row (also tuning pool)
1022100181,2021-09-14,2021,abc_fit_row (also tuning pool)
1022100183,2021-09-16,2021,abc_fit_row (also tuning pool)
1022200032,2022-05-20,2022,abc_fit_row (also tuning pool)
1022200049,2022-05-29,2022,abc_fit_row (also tuning pool)
1022200056,2022-06-01,2022,abc_fit_row (also tuning pool)
1022200060,2022-06-03,2022,abc_fit_row (also tuning pool)
1022200064,2022-06-05,2022,abc_fit_row (also tuning pool)
1022200097,2022-06-21,2022,abc_fit_row (also tuning pool)
1022200106,2022-06-24,2022,abc_fit_row (also tuning pool)
1022200110,2022-06-26,2022,abc_fit_row (also tuning pool)
1022200125,2022-07-03,2022,abc_fit_row (also tuning pool)
1022200132,2022-07-06,2022,abc_fit_row (also tuning pool)
1022200148,2022-07-15,2022,abc_fit_row (also tuning pool)
1022200169,2022-07-28,2022,abc_fit_row (also tuning pool)
1022200176,2022-07-30,2022,abc_fit_row (also tuning pool)
1022200186,2022-08-03,2022,abc_fit_row (also tuning pool)
1022200191,2022-08-05,2022,abc_fit_row (also tuning pool)
1022200208,2022-08-12,2022,abc_fit_row (also tuning pool)
1022300041,2023-06-09,2023,abc_fit_row (also tuning pool)
1022300048,2023-06-11,2023,abc_fit_row (also tuning pool)
1022300074,2023-06-23,2023,abc_fit_row (also tuning pool)
1022300090,2023-06-30,2023,abc_fit_row (also tuning pool)
1022300094,2023-07-02,2023,abc_fit_row (also tuning pool)
1022300118,2023-07-12,2023,abc_fit_row (also tuning pool)
1022300120,2023-07-18,2023,abc_fit_row (also tuning pool)
1022300129,2023-07-22,2023,abc_fit_row (also tuning pool)
1022300135,2023-07-25,2023,abc_fit_row (also tuning pool)
1022300146,2023-07-30,2023,abc_fit_row (also tuning pool)
1022300162,2023-08-06,2023,abc_fit_row (also tuning pool)
1022300185,2023-08-18,2023,abc_fit_row (also tuning pool)
1022300193,2023-08-22,2023,abc_fit_row (also tuning pool)
1022300202,2023-08-25,2023,abc_fit_row (also tuning pool)
1022300210,2023-08-29,2023,abc_fit_row (also tuning pool)
1022300228,2023-09-06,2023,abc_fit_row (also tuning pool)
1022300235,2023-09-10,2023,abc_fit_row (also tuning pool)
