label,n_blocks,seasons,lam,w_between,rho,K,t_crit_fw,seed,n,n_blocks_actual,regime,t_crit_used,sd_signed_true,sd_signed_recovered,sd_abs,mean_abs,mean_signed,fold_factor_sd,recovery_rel_err,q_threshold,type1_at_delta0,type1_family_level,max_power,power_monotone,E_inj,E_inj_status,null_sd_drift_top_vs_zero,A_pub_folded,A_pub_signed,A_cor,ratio_A_pub_folded,ratio_A_pub_signed,ratio_A_cor,status
C014,36,4,30,1.0,0.0,348,6.686212,20521673,1093,36,family_wise,6.686212,4.178416370668086,4.177421560353477,2.4937620451923808,3.3514178723137458,0.0541095228924395,1.675547343710471,0.0002380830980828,13.58348080463778,0.0,0.293,0.86,True,0.2690651014038153,OK,0.9967645607737118,0.3224258388814436,0.9051972912850068,0.2675336379608103,1.1983190580986718,3.364231505915286,0.9943082048358752,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C015,36,4,12,1.0,0.5,348,6.686212,20529592,457,36,per_cell,1.959964,2.772900870646756,2.7720323939849547,1.6327301600831756,2.240168702945545,0.0144057742315858,1.698321583344487,0.000313201481883,5.357767983494998,0.0575,0.0575,0.9975,True,0.1333081696257695,OK,1.0009165137351554,0.0457846933410435,0.1320566170425109,0.129451150683369,0.343450018626563,0.9906115837703564,0.97106689745101,OK
C015,36,4,12,1.0,0.5,348,6.686212,20529592,457,36,family_wise,6.686212,2.772900870646756,2.7720323939849547,1.6327301600831756,2.240168702945545,0.0144057742315858,1.698321583344487,0.000313201481883,9.890359142276369,0.0,0.297,0.7308333333333333,True,,ABOVE_GRID_MAX,1.0009165137351554,0.3305617577875587,0.9534380220019604,0.3269768280070459,,,,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C016,36,4,30,1.0,0.5,348,6.686212,20537511,1096,36,per_cell,1.959964,3.4018708636723423,3.4063992424902305,2.05652754185801,2.7155570825923485,0.1953812835915759,1.6541820104188127,0.0013311436557588,6.517084480727408,0.0558333333333333,0.0558333333333333,1.0,True,0.079305104693144,OK,1.001271591277637,0.0302876923671995,0.0828767615461844,0.0802806682200395,0.3819135285728708,1.0450369098793857,1.0123013963687484,OK
C016,36,4,30,1.0,0.5,348,6.686212,20537511,1096,36,family_wise,6.686212,3.4018708636723423,3.4063992424902305,2.05652754185801,2.7155570825923485,0.1953812835915759,1.6541820104188127,0.0013311436557588,12.63479850960764,0.0,0.3055,0.9566666666666668,True,0.2212178729256332,OK,1.001271591277637,0.2186746726390134,0.5983634699129481,0.2191463938000748,0.9885036400857417,2.704860425604489,0.9906360227672258,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C017,475,4,12,0.1,0.0,348,6.686212,20545430,6165,472,per_cell,1.959964,1.3204023640992577,1.3200670999196609,0.7974884874757973,1.0519454646671895,0.0149070348110482,1.655700846890696,0.0002539106174848,2.584390400520298,0.0391666666666666,0.0391666666666666,1.0,True,0.0021392426023289,OK,1.0006428997358354,0.0008096987019968,0.0022196637265963,0.0022154046801015,0.3784978389619276,1.0375932697767931,1.035602356502065,OK
C017,475,4,12,0.1,0.0,348,6.686212,20545430,6165,472,family_wise,6.686212,1.3204023640992577,1.3200670999196609,0.7974884874757973,1.0519454646671895,0.0149070348110482,1.655700846890696,0.0002539106174848,4.6191528314883445,0.0,0.31,1.0,True,0.0053344987978423,OK,1.0006428997358354,0.0058459586966465,0.0160257913642771,0.0053264955641483,1.095877779372847,3.004179393715322,0.9984997215301136,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C018,475,4,30,0.1,0.0,348,6.686212,20553349,14680,472,per_cell,1.959964,1.5034195773716412,1.5138902879318714,0.880519829839336,1.2314822910436638,0.1818744993807667,1.707422736460078,0.006964596389343,2.822077514005481,0.0525,0.0525,1.0,True,0.0011186225631083,OK,1.0009141326766635,0.000414533760117,0.0012084871208192,0.0011380609929046,0.3705751821822612,1.0803350126080296,1.01737711220694,OK
C018,475,4,30,0.1,0.0,348,6.686212,20553349,14680,472,family_wise,6.686212,1.5034195773716412,1.5138902879318714,0.880519829839336,1.2314822910436638,0.1818744993807667,1.707422736460078,0.006964596389343,5.274389017387138,0.0008333333333333,0.302,1.0,True,0.0028398892464259,OK,1.0009141326766635,0.0029928999935823,0.0087251786081861,0.0029133284152562,1.0538791248105754,3.072365804112589,1.025859870740624,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C019,475,4,12,0.1,0.5,348,6.686212,20561268,6085,472,per_cell,1.959964,1.2679494559479771,1.2675577783032383,0.7707081735425676,1.0063357454506527,-0.0045390783583965,1.6451745284078605,0.0003089063549823,2.527776651803362,0.0475,0.0475,1.0,True,0.0022018875049801,OK,0.9995579795952212,0.0007661733229989,0.0020737241252494,0.002123808830953,0.3479620649402028,0.941793856661269,0.9645401166724064,OK
C019,475,4,12,0.1,0.5,348,6.686212,20561268,6085,472,family_wise,6.686212,1.2679494559479771,1.2675577783032383,0.7707081735425676,1.0063357454506527,-0.0045390783583965,1.6451745284078605,0.0003089063549823,4.345830302781556,0.0016666666666666,0.304,1.0,True,0.0049730590092992,OK,0.9995579795952212,0.0055317090044461,0.0149721193260549,0.0048151476947363,1.112335283796612,3.010645821426673,0.9682466437121418,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C020,475,4,30,0.1,0.5,348,6.686212,20569187,14728,472,per_cell,1.959964,1.5273659421468906,1.526873725617104,0.9107605415851632,1.2255034107954803,0.000121271257928,1.6770225239320715,0.0003222649636239,2.950313110045978,0.0575,0.0575,1.0,True,0.0012400280739465,OK,1.0001975894949835,0.0004420509388115,0.0012432260697779,0.0012182105111406,0.356484621678495,1.0025789705076569,0.9824055896279348,OK
C020,475,4,30,0.1,0.5,348,6.686212,20569187,14728,472,family_wise,6.686212,1.5273659421468906,1.526873725617104,0.9107605415851632,1.2255034107954803,0.000121271257928,1.6770225239320715,0.0003222649636239,5.215083904298487,0.0,0.2945,1.0,True,0.002888858452252,OK,1.0001975894949835,0.0031915717831005,0.0089759909909606,0.0028691687917001,1.1047864877604157,3.107106540288737,0.9931842764616976,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C021,475,4,12,0.5,0.0,348,6.686212,20577106,6167,472,per_cell,1.959964,2.039605262307172,2.0471216654807014,1.252666577853205,1.6191150539754804,0.1825056254479179,1.6282108091385397,0.0036852244463357,4.051323551845582,0.0508333333333333,0.0508333333333333,1.0,True,0.0055499135755392,OK,0.9999468647259668,0.001997122531793,0.0052945125070886,0.005394625396756,0.3598475011566395,0.953981072862794,0.9720197122586628,OK
C021,475,4,12,0.5,0.0,348,6.686212,20577106,6167,472,family_wise,6.686212,2.039605262307172,2.0471216654807014,1.252666577853205,1.6191150539754804,0.1825056254479179,1.6282108091385397,0.0036852244463357,6.482474134269809,0.0,0.2925,1.0,True,0.0111647179854106,OK,0.9999468647259668,0.0144190620587788,0.0382259491820712,0.0109006661739206,1.2914846642450593,3.423816815796205,0.9763494418905108,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C022,475,4,30,0.5,0.0,348,6.686212,20585025,14531,472,per_cell,1.959964,2.569670096016585,2.5703629104806303,1.563672864732681,2.0400227115581697,0.087859096211098,1.6433553040238278,0.0002696122218643,5.142120599266766,0.0516666666666666,0.0516666666666666,1.0,True,0.0036994223722487,OK,1.0005638527935783,0.0013206993861211,0.0035667027587546,0.0036721658561401,0.3570015135412319,0.9641242334236388,0.992632223799822,OK
C022,475,4,30,0.5,0.0,348,6.686212,20585025,14531,472,family_wise,6.686212,2.569670096016585,2.5703629104806303,1.563672864732681,2.0400227115581697,0.087859096211098,1.6433553040238278,0.0002696122218643,8.796897069249956,0.0,0.2885,1.0,True,0.0083964609597416,OK,1.0005638527935783,0.0095353420264973,0.0257513034903903,0.0082659503798739,1.135638225702026,3.0669235066844958,0.9844564774976668,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C023,475,4,12,0.5,0.5,348,6.686212,20592944,6148,472,per_cell,1.959964,2.0217257872650367,2.0289700034619376,1.2269636517630027,1.6159453803271726,0.1786786260637967,1.647747090437483,0.0035831843480122,4.086055341535236,0.0341666666666666,0.0341666666666666,1.0,True,0.0055655114647042,OK,0.9999494599512814,0.0019219284465641,0.0052181711784938,0.0054482943108674,0.345328270142426,0.937590590116802,0.9789386555790688,OK
C023,475,4,12,0.5,0.5,348,6.686212,20592944,6148,472,family_wise,6.686212,2.0217257872650367,2.0289700034619376,1.2269636517630027,1.6159453803271726,0.1786786260637967,1.647747090437483,0.0035831843480122,6.5960029740058,0.0,0.293,1.0,True,0.0116091978277933,OK,0.9999494599512814,0.013876166886295,0.0376747710059031,0.0111986027154834,1.195273531567729,3.2452518739672622,0.964631913556768,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C024,475,4,30,0.5,0.5,348,6.686212,20600863,14474,472,per_cell,1.959964,2.6084796169724345,2.609797358723384,1.6198921515173927,2.0462139846682463,0.1051496874389336,1.610279804448097,0.0005051761732678,5.056046738601718,0.0716666666666666,0.0716666666666666,1.0,True,0.0036799301308327,OK,1.000233907877958,0.001422955483389,0.0036897250605579,0.0036329128951241,0.3866800272827468,1.0026617162220213,0.9872233346729232,OK
C024,475,4,30,0.5,0.5,348,6.686212,20600863,14474,472,family_wise,6.686212,2.6084796169724345,2.609797358723384,1.6198921515173927,2.0462139846682463,0.1051496874389336,1.610279804448097,0.0005051761732678,9.791938716010192,0.0,0.283,1.0,True,0.0099528028555274,OK,1.000233907877958,0.0102736227223095,0.0266395144920072,0.0099278108819992,1.0322341225320246,2.6765841621400743,0.9974889512139458,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C025,475,4,12,0.8,0.0,348,6.686212,20608782,6071,472,per_cell,1.959964,2.385433900746511,2.384858094852915,1.4303227252425224,1.9083304310942268,-0.0299618015353727,1.6677592117135958,0.0002413841328473,4.695852002716744,0.0425,0.0425,1.0,True,0.0073651728378767,OK,0.9998018622465558,0.0026449381706281,0.0073566860114358,0.0074018605485569,0.3591142025922488,0.9988477084478978,1.0049812423262607,OK
C025,475,4,12,0.8,0.0,348,6.686212,20608782,6071,472,family_wise,6.686212,2.385433900746511,2.384858094852915,1.4303227252425224,1.9083304310942268,-0.0299618015353727,1.6677592117135958,0.0002413841328473,7.416469333443791,0.0016666666666666,0.309,1.0,True,0.014680802659372,OK,0.9998018622465558,0.0190962382211367,0.05311467396575,0.0146291686033469,1.3007625444066562,3.617967981596861,0.9964828860367444,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C026,475,4,30,0.8,0.0,348,6.686212,20616701,14553,472,per_cell,1.959964,3.552325681330042,3.5524855070675314,2.157797730500393,2.8220670141178803,-0.0953858395591037,1.646273712831396,4.499185936962716e-05,6.876951076627995,0.035,0.035,1.0,True,0.0063885878993411,OK,0.9996321968222044,0.0025111728890005,0.0068058237991444,0.0066894148639206,0.3930716660029862,1.065309565490424,1.047088178063669,OK
C026,475,4,30,0.8,0.0,348,6.686212,20616701,14553,472,family_wise,6.686212,3.552325681330042,3.5524855070675314,2.157797730500393,2.8220670141178803,-0.0953858395591037,1.646273712831396,4.499185936962716e-05,12.018926342526072,0.0,0.2955,1.0,True,0.0155133194059248,OK,0.9996321968222044,0.0181304637799624,0.049137493648359,0.0154785437070315,1.1687030548109525,3.1674390478669814,0.9977583328246248,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C027,475,4,12,0.8,0.5,348,6.686212,20624620,6091,472,per_cell,1.959964,2.4071898547634314,2.4077918396959426,1.430098843659741,1.937079977871188,-0.0815348190935646,1.683233201282251,0.0002500778787015,4.727550067960704,0.0575,0.0575,1.0,True,0.0076627828742647,OK,1.0009717855887217,0.0026354282129258,0.0074668902606372,0.0074880407807107,0.3439257324877237,0.974435839192908,0.9771960009279598,OK
C027,475,4,12,0.8,0.5,348,6.686212,20624620,6091,472,family_wise,6.686212,2.4071898547634314,2.4077918396959426,1.430098843659741,1.937079977871188,-0.0815348190935646,1.683233201282251,0.0002500778787015,7.699971196164125,0.0016666666666666,0.285,1.0,True,0.0160354910564371,OK,1.0009717855887217,0.0190275771008987,0.0539103396713236,0.0155300261611297,1.1865914822271988,3.3619388069617293,0.9684783650511016,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C028,475,4,30,0.8,0.5,348,6.686212,20632539,14615,472,per_cell,1.959964,3.675799934586255,3.6747638990387945,2.2028336315915458,2.941328561247112,0.0323045465085138,1.668668882602129,0.0002818530839265,7.264787885854704,0.0458333333333333,0.0458333333333333,1.0,True,0.0071460556648184,OK,1.0006955931210069,0.002605987069767,0.007256255914764,0.007341556450117,0.3646748908767824,1.015421129517389,1.027357859281886,OK
C028,475,4,30,0.8,0.5,348,6.686212,20632539,14615,472,family_wise,6.686212,3.675799934586255,3.6747638990387945,2.2028336315915458,2.941328561247112,0.0323045465085138,1.668668882602129,0.0002818530839265,12.190977368374972,0.0008333333333333,0.2925,1.0,True,0.016059262764896,OK,1.0006955931210069,0.0188150144446118,0.0523895768455553,0.0159848964345345,1.1715988909366124,3.2622653737302234,0.995369256269722,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
C029,475,4,12,1.0,0.0,348,6.686212,20640458,6155,472,per_cell,1.959964,2.371368684973411,2.3706175415447084,1.427312958269127,1.8927771256639043,-0.0049249737242264,1.6614216743671413,0.0003167552280934,4.6659058841330765,0.0583333333333333,0.0583333333333333,1.0,True,0.0077839663085608,OK,0.9990080523805088,0.0025978737369531,0.0071709679775243,0.0072101134875616,0.3337467858893457,0.9212485888637104,0.9262775816015486,OK
C029,475,4,12,1.0,0.0,348,6.686212,20640458,6155,472,family_wise,6.686212,2.371368684973411,2.3706175415447084,1.427312958269127,1.8927771256639043,-0.0049249737242264,1.6614216743671413,0.0003167552280934,7.238868167797023,0.0041666666666666,0.3095,1.0,True,0.0144804887964957,OK,0.9990080523805088,0.0187564368423438,0.051773804883471,0.0138552379768088,1.2952903113935517,3.575418317094388,0.9568211523468596,OK_FORMULA_ONLY__BAR_NOT_ESTIMABLE_AT_K348_FROM_1000_DRAWS
