label,n_blocks,seasons,lam,w_between,rho,K,t_crit_fw,seed,n,n_blocks_actual,regime,t_crit_used,sd_signed_true,sd_signed_recovered,sd_abs,mean_abs,mean_signed,fold_factor_sd,recovery_rel_err,q_threshold,type1_at_delta0,max_power,power_monotone,E_inj,E_inj_status,null_sd_drift_top_vs_zero,A_pub_folded,A_pub_signed,A_cor,ratio_A_pub_folded,ratio_A_pub_signed,ratio_A_cor,status
C046,489,4,30,1.0,0.0,318,6.974475,20775081,15087,488,family_wise,6.974475,3.795263234851092,3.7954786170469963,2.2503986570301437,3.0563644771031324,-0.11536711741831382,1.6864848470269307,5.6750265416718325e-05,11.102784457852978,0.00125,0.00625,True,,ABOVE_GRID_MAX,1.1408662380696482,0.020506702236593413,0.058325801064676344,0.01354828824369728,,,,OK
C047,489,4,12,1.0,0.5,318,6.974475,20783000,6415,488,per_cell,1.959964,2.7916534478178643,2.7912508828596185,1.6997438943333463,2.2140352717924596,0.06231186030140086,1.6423965146306785,0.00014420305592029173,5.437517354298609,0.05375,0.08875,True,,ABOVE_GRID_MAX,1.118156986796123,0.0035349070479480087,0.009535292675314177,0.00945251286977182,,,,OK
C047,489,4,12,1.0,0.5,318,6.974475,20783000,6415,488,family_wise,6.974475,2.7916534478178643,2.7912508828596185,1.6997438943333463,2.2140352717924596,0.06231186030140086,1.6423965146306785,0.00014420305592029173,7.774440524075373,0.005,0.00875,True,,ABOVE_GRID_MAX,1.118156986796123,0.027513770771584598,0.07421746975238218,0.01597731438467056,,,,OK
C048,489,4,30,1.0,0.5,318,6.974475,20790919,14986,488,per_cell,1.959964,3.803543601796026,3.8020359515268582,2.2985833103807907,3.028529699696146,-0.0035734170286429736,1.6547338461123338,0.00039638043545909115,7.316396206238205,0.065,0.0925,True,,ABOVE_GRID_MAX,1.127947563666136,0.002767212107535668,0.007577025509764373,0.007381464845637678,,,,OK
C048,489,4,30,1.0,0.5,318,6.974475,20790919,14986,488,family_wise,6.974475,3.803543601796026,3.8020359515268582,2.2985833103807907,3.028529699696146,-0.0035734170286429736,1.6547338461123338,0.00039638043545909115,14.30384564598494,0.0,0.00125,True,,ABOVE_GRID_MAX,1.127947563666136,0.021538455911389982,0.05897539600853803,0.020447392868668025,,,,OK
C049,1486,4,12,0.1,0.0,318,6.974475,20798838,19515,1484,per_cell,1.959964,1.3186059300557413,1.318510162817032,0.795617687675529,1.0514093134976692,0.03360942265085381,1.6573361181903472,7.262764145567098e-05,2.5714507519744227,0.03625,0.03625,True,,ABOVE_GRID_MAX,0.972793500969288,0.00025459389352116104,0.0006993090889542021,0.0006944074964280814,,,,OK
C049,1486,4,12,0.1,0.0,318,6.974475,20798838,19515,1484,family_wise,6.974475,1.3186059300557413,1.318510162817032,0.795617687675529,1.0514093134976692,0.03360942265085381,1.6573361181903472,7.262764145567098e-05,4.548502946070445,0.0,0.0,True,,ABOVE_GRID_MAX,0.972793500969288,0.00198161873315812,0.005443037033502945,0.0016405849832050146,,,,OK
C050,1486,4,30,0.1,0.0,318,6.974475,20806757,46534,1484,per_cell,1.959964,1.5700866688336705,1.569999631668666,0.9361104076771658,1.2603952348681096,-0.0413857778215454,1.6772451795826446,5.543462455434554e-05,3.05072050317759,0.0575,0.06125,True,,ABOVE_GRID_MAX,0.9703624088547813,0.00014780578808372167,0.00041580005855741057,0.0004107877580043128,,,,OK
C050,1486,4,30,0.1,0.0,318,6.974475,20806757,46534,1484,family_wise,6.974475,1.5700866688336705,1.569999631668666,0.9361104076771658,1.2603952348681096,-0.0413857778215454,1.6772451795826446,5.543462455434554e-05,5.048638632370738,0.00125,0.00125,True,,ABOVE_GRID_MAX,0.9703624088547813,0.0011504388989265273,0.003236358790424498,0.0008719995069113773,,,,OK
C051,1486,4,12,0.1,0.5,318,6.974475,20814676,19104,1484,per_cell,1.959964,1.2946669348960802,1.2953868799234054,0.7429652632747966,1.0611455066317281,0.057183063286551726,1.7425672489579485,0.0005560851273173093,2.4111723842022106,0.075,0.075,True,,ABOVE_GRID_MAX,0.9634680929293573,0.00022678816563068653,0.0006886514764244513,0.000641517043325321,,,,OK
C051,1486,4,12,0.1,0.5,318,6.974475,20814676,19104,1484,family_wise,6.974475,1.2946669348960802,1.2953868799234054,0.7429652632747966,1.0611455066317281,0.057183063286551726,1.7425672489579485,0.0005560851273173093,4.381470827602556,0.0,0.00125,True,,ABOVE_GRID_MAX,0.9634680929293573,0.0017651942521354374,0.005360084043752862,0.0015668355266997593,,,,OK
C052,1486,4,30,0.1,0.5,318,6.974475,20822595,45741,1484,per_cell,1.959964,1.5648079179092564,1.565405940815852,0.9430767915952831,1.2494406447270352,0.06181405237842909,1.6592582193251408,0.00038217016909949405,3.0568138546496653,0.05875,0.0625,True,,ABOVE_GRID_MAX,0.9396217585240606,0.00015261461977697367,0.0004201690844007155,0.00041822509198994413,,,,OK
C052,1486,4,30,0.1,0.5,318,6.974475,20822595,45741,1484,family_wise,6.974475,1.5648079179092564,1.565405940815852,0.9430767915952831,1.2494406447270352,0.06181405237842909,1.6592582193251408,0.00038217016909949405,4.9651315053256475,0.0025,0.0025,True,,ABOVE_GRID_MAX,0.9396217585240606,0.0011878681979413546,0.0032703648827820324,0.0008627898233108366,,,,OK
C053,1486,4,12,0.5,0.0,318,6.974475,20830514,19229,1484,per_cell,1.959964,1.8108353122120018,1.811516094475682,1.1090396694436264,1.4323482719453393,-0.07090470375745238,1.6327957981164427,0.0003759492975916679,3.3502029166200784,0.06625,0.0725,True,,ABOVE_GRID_MAX,1.0287741886536235,0.0005020478846260024,0.0013384707648820997,0.0012355410652861315,,,,OK
C053,1486,4,12,0.5,0.0,318,6.974475,20830514,19229,1484,family_wise,6.974475,1.8108353122120018,1.811516094475682,1.1090396694436264,1.4323482719453393,-0.07090470375745238,1.6327957981164427,0.0003759492975916679,7.0811979255919395,0.0,0.0,True,,ABOVE_GRID_MAX,1.0287741886536235,0.003907664395865027,0.0104179197104521,0.0038509582327019014,,,,OK
C054,1486,4,30,0.5,0.0,318,6.974475,20838433,46189,1484,per_cell,1.959964,2.7140234490891384,2.713158243037213,1.6057972704522128,2.18692541664525,0.035896275093531396,1.6901407786829998,0.00031879092725443844,5.227196196529294,0.0525,0.05375,True,,ABOVE_GRID_MAX,1.0183487021262554,0.0004381779813932441,0.0012516886404240284,0.001221519600076245,,,,OK
C054,1486,4,30,0.5,0.0,318,6.974475,20838433,46189,1484,family_wise,6.974475,2.7140234490891384,2.713158243037213,1.6057972704522128,2.18692541664525,0.035896275093531396,1.6901407786829998,0.00031879092725443844,8.740927089781946,0.00125,0.0025,True,,ABOVE_GRID_MAX,1.0183487021262554,0.0034105362244836886,0.009742455420437302,0.0026316434891201076,,,,OK
C055,1486,4,12,0.5,0.5,318,6.974475,20846352,19334,1484,per_cell,1.959964,2.0881685375810006,2.0894524418967935,1.2464974705933156,1.67691847230357,-0.09419145649543798,1.6752288607429433,0.0006148470742118131,4.139002013272558,0.04375,0.05,True,,ABOVE_GRID_MAX,1.0313055145382184,0.0006307667154812464,0.0017701784975859731,0.0017982885453731658,,,,OK
C055,1486,4,12,0.5,0.5,318,6.974475,20846352,19334,1484,family_wise,6.974475,2.0881685375810006,2.0894524418967935,1.2464974705933156,1.67691847230357,-0.09419145649543798,1.6752288607429433,0.0006148470742118131,6.403115406035061,0.0,0.0,True,,ABOVE_GRID_MAX,1.0313055145382184,0.004909540925601049,0.013778095080503186,0.0034444387330426307,,,,OK
C056,1486,4,30,0.5,0.5,318,6.974475,20854271,45536,1484,per_cell,1.959964,2.81851684755202,2.818522286516318,1.6768421317376738,2.265451024590606,-0.08028671596877913,1.6808480620839688,1.929725665034964e-06,5.439631456924173,0.0625,0.06375,True,,ABOVE_GRID_MAX,0.9953053738156118,0.00048465997516435483,0.0013692856955509773,0.0013401158968043931,,,,OK
C056,1486,4,30,0.5,0.5,318,6.974475,20854271,45536,1484,family_wise,6.974475,2.81851684755202,2.818522286516318,1.6768421317376738,2.265451024590606,-0.08028671596877913,1.6808480620839688,1.929725665034964e-06,10.275066158902604,0.0,0.0,True,,ABOVE_GRID_MAX,0.9953053738156118,0.0037723264792987204,0.010657766169571281,0.003512636363699895,,,,OK
C057,1486,4,12,0.8,0.0,318,6.974475,20862190,19183,1484,per_cell,1.959964,2.350228989052783,2.3511243235803625,1.4652178821778692,1.8387284037283527,-0.0918159845591358,1.6040133127227822,0.0003809562947907181,4.730502645580167,0.0325,0.06125,True,,ABOVE_GRID_MAX,1.1014228619810078,0.0008784065657244539,0.002260015981254389,0.002346037789240558,,,,OK
C057,1486,4,12,0.8,0.0,318,6.974475,20862190,19183,1484,family_wise,6.974475,2.350228989052783,2.3511243235803625,1.4652178821778692,1.8387284037283527,-0.0918159845591358,1.6040133127227822,0.0003809562947907181,8.082045961295112,0.0,0.0,True,,ABOVE_GRID_MAX,1.1014228619810078,0.006837033213540093,0.017590720436184346,0.00527574297435437,,,,OK
C058,1486,4,30,0.8,0.0,318,6.974475,20870109,45960,1484,per_cell,1.959964,3.2368959006768203,3.2481219059895756,1.9971158454294264,2.561605788583415,0.28445056436161553,1.620785247928776,0.0034681391237846105,6.579131871768338,0.04625,0.05875,True,,ABOVE_GRID_MAX,1.0574944776344464,0.0006811365327059952,0.0017893080862390756,0.0018832187588086243,,,,OK
C058,1486,4,30,0.8,0.0,318,6.974475,20870109,45960,1484,family_wise,6.974475,3.2368959006768203,3.2481219059895756,1.9971158454294264,2.561605788583415,0.28445056436161553,1.620785247928776,0.0034681391237846105,12.117004344213278,0.0,0.0,True,,ABOVE_GRID_MAX,1.0574944776344464,0.005301591858236701,0.013926989269237708,0.004792483533703294,,,,OK
C059,1486,4,12,0.8,0.5,318,6.974475,20878028,19163,1484,per_cell,1.959964,2.411497895901157,2.4107038484332715,1.4993129143207784,1.8877377545098577,0.025103217401078046,1.6084020039229892,0.0003292756212788875,4.777803689764682,0.0575,0.06875,True,,ABOVE_GRID_MAX,1.0225393003153733,0.0009207224726699523,0.0023818694514609468,0.0024182177665967573,,,,OK
C059,1486,4,12,0.8,0.5,318,6.974475,20878028,19163,1484,family_wise,6.974475,2.411497895901157,2.4107038484332715,1.4993129143207784,1.8877377545098577,0.025103217401078046,1.6084020039229892,0.0003292756212788875,8.073684670328019,0.0,0.0025,True,,ABOVE_GRID_MAX,1.0225393003153733,0.007166396941609264,0.018539160777474653,0.005326708300596333,,,,OK
C060,1486,4,30,0.8,0.5,318,6.974475,20885947,45481,1484,per_cell,1.959964,3.4669296840165353,3.465665315050592,2.0816471691980025,2.7708448420860123,0.029027145068550447,1.6654742145145767,0.00036469414761210287,6.831639552457932,0.05625,0.07875,True,,ABOVE_GRID_MAX,1.075429998061634,0.0007478111130887692,0.0020742817253535132,0.0020899360935524376,,,,OK
C060,1486,4,30,0.8,0.5,318,6.974475,20885947,45481,1484,family_wise,6.974475,3.4669296840165353,3.465665315050592,2.0816471691980025,2.7708448420860123,0.029027145068550447,1.6654742145145767,0.00036469414761210287,11.198117906055337,0.0025,0.00375,True,,ABOVE_GRID_MAX,1.075429998061634,0.00582055009279852,0.016145067220421853,0.00438117705924876,,,,OK
C061,1486,4,12,1.0,0.0,318,6.974475,20893866,19368,1484,per_cell,1.959964,2.5223021478483,2.5219079139227616,1.552464023643129,1.9874292393944595,0.05432523116860819,1.624708920422694,0.00015629924665243214,5.111383650056826,0.03375,0.07125,True,,ABOVE_GRID_MAX,1.1690864277585773,0.0009767108055852276,0.0025782030769051513,0.002702072826749224,,,,OK
C061,1486,4,12,1.0,0.0,318,6.974475,20893866,19368,1484,family_wise,6.974475,2.5223021478483,2.5219079139227616,1.552464023643129,1.9874292393944595,0.05432523116860819,1.624708920422694,0.00015629924665243214,7.849990944800492,0.00375,0.00625,True,,ABOVE_GRID_MAX,1.1690864277585773,0.00760217930782686,0.020067313651639128,0.005135120759885796,,,,OK
C062,1486,4,30,1.0,0.0,318,6.974475,20901785,45798,1484,per_cell,1.959964,3.759575254433239,3.7639014726873365,2.2754147649637684,2.9982398075342105,0.20915142726638491,1.6522593209476264,0.0011507199514084255,7.491589596868311,0.04875,0.08125,True,,ABOVE_GRID_MAX,1.1596912575694058,0.0008873241675899254,0.002422360250898685,0.002479246656231703,,,,OK
C062,1486,4,30,1.0,0.0,318,6.974475,20901785,45798,1484,family_wise,6.974475,3.759575254433239,3.7639014726873365,2.2754147649637684,2.9982398075342105,0.20915142726638491,1.6522593209476264,0.0011507199514084255,11.619495808283109,0.005,0.01125,True,,ABOVE_GRID_MAX,1.1596912575694058,0.0069064429180191005,0.01885431887328225,0.004772169948918488,,,,OK
C063,1486,4,12,1.0,0.5,318,6.974475,20909704,19203,1484,per_cell,1.959964,2.6559823555466306,2.6569565720557575,1.576107444256841,2.138995920975178,0.10434851370128868,1.6851531062966125,0.000366800821207404,5.11771599797582,0.06625,0.09,True,,ABOVE_GRID_MAX,1.1125735158532302,0.001015337059428205,0.0028832942680109383,0.0028155653964355765,,,,OK
C063,1486,4,12,1.0,0.5,318,6.974475,20909704,19203,1484,family_wise,6.974475,2.6559823555466306,2.6569565720557575,1.576107444256841,2.138995920975178,0.10434851370128868,1.6851531062966125,0.000366800821207404,7.853838039496539,0.0025,0.00875,True,,ABOVE_GRID_MAX,1.1125735158532302,0.007902824807011244,0.022441975554386224,0.005300803773478588,,,,OK
C064,1486,4,30,1.0,0.5,318,6.974475,20917623,45555,1484,per_cell,1.959964,3.924594950472406,3.92406298361941,2.3758804311906556,3.1230533898890314,-0.0895646206155731,1.6518486784731095,0.00013554694426030214,7.6314698436386035,0.0475,0.08125,True,,ABOVE_GRID_MAX,1.1314818285158643,0.0009725698214836957,0.0026537579602012385,0.0026245883344811417,,,,OK
C064,1486,4,30,1.0,0.5,318,6.974475,20917623,45555,1484,family_wise,6.974475,3.924594950472406,3.92406298361941,2.3758804311906556,3.1230533898890314,-0.0895646206155731,1.6518486784731095,0.00013554694426030214,12.830320885298484,0.00125,0.00375,True,,ABOVE_GRID_MAX,1.1314818285158643,0.007569948166868157,0.02065539127616651,0.005713637733829083,,,,OK
C065,64,4,12,0.1,0.0,348,6.686212,20925542,817,64,per_cell,1.959964,1.1773513987686959,1.238125603597105,0.7585537131296091,0.9785454892747597,-0.3844634375668139,1.552100238111325,0.05161942720921591,2.4720406859249255,0.04625,0.0725,True,,ABOVE_GRID_MAX,1.0883192690294008,0.005527876095556914,0.013316737256794399,0.014677903232747104,,,,OK
C065,64,4,12,0.1,0.0,348,6.686212,20925542,817,64,family_wise,6.686212,1.1773513987686959,1.238125603597105,0.7585537131296091,0.9785454892747597,-0.3844634375668139,1.552100238111325,0.05161942720921591,3.935302876046075,0.0,0.0,True,,ABOVE_GRID_MAX,1.0883192690294008,0.03991081528858988,0.09614575864495012,0.029702957788122437,,,,OK
C066,64,4,30,0.1,0.0,348,6.686212,20933461,2055,64,per_cell,1.959964,1.3341871669752283,1.3777691601509099,0.8299185500839928,1.0997650016660045,0.3457695408613856,1.6076121769301341,0.032665576655550865,2.734895750523362,0.045,0.19625,True,,ABOVE_GRID_MAX,1.055359816831865,0.0026306725734011756,0.006798754687091105,0.007242061150711256,,,,OK
C066,64,4,30,0.1,0.0,348,6.686212,20933461,2055,64,family_wise,6.686212,1.3341871669752283,1.3777691601509099,0.8299185500839928,1.0997650016660045,0.3457695408613856,1.6076121769301341,0.032665576655550865,5.1344169912248745,0.0,0.0025,True,,ABOVE_GRID_MAX,1.055359816831865,0.01899324177077021,0.04908645523495418,0.019052928835092735,,,,OK
C067,64,4,12,0.1,0.5,348,6.686212,20941380,816,64,per_cell,1.959964,1.1782600796855278,1.1786356524289987,0.7279032692665565,0.9270053029879551,-0.04425215083642042,1.618704200728149,0.00031875198858568243,2.396294140024812,0.04,0.09625,True,,ABOVE_GRID_MAX,1.0894602128663424,0.005096415883155195,0.013353645661473724,0.014066368503712266,,,,OK
C067,64,4,12,0.1,0.5,348,6.686212,20941380,816,64,family_wise,6.686212,1.1782600796855278,1.1786356524289987,0.7279032692665565,0.9270053029879551,-0.04425215083642042,1.618704200728149,0.00031875198858568243,3.813490196808493,0.00125,0.00625,True,,ABOVE_GRID_MAX,1.0894602128663424,0.036795707687791536,0.09641223432137437,0.02829578411065251,,,,OK
C068,64,4,30,0.1,0.5,348,6.686212,20949299,1907,64,per_cell,1.959964,1.539092041081647,1.541517326669221,0.894234397045411,1.2556355010759501,-0.09712257174894098,1.7211282032617774,0.0015757898311718152,2.961943252631707,0.07,0.12625,True,,ABOVE_GRID_MAX,1.0407567352788176,0.0032912413342472873,0.009749585923346913,0.009504141160586113,,,,OK
C068,64,4,30,0.1,0.5,348,6.686212,20949299,1907,64,family_wise,6.686212,1.539092041081647,1.541517326669221,0.894234397045411,1.2556355010759501,-0.09712257174894098,1.7211282032617774,0.0015757898311718152,4.4178725443455225,0.0025,0.025,True,,ABOVE_GRID_MAX,1.0407567352788176,0.023762494435592425,0.07039121648180373,0.017116262381174523,,,,OK
C069,64,4,12,0.5,0.0,348,6.686212,20957218,834,64,per_cell,1.959964,1.8029884366570808,1.8365951597367614,1.1221246316858509,1.4539319419190135,0.35327607131881966,1.606763086510558,0.01863945569278902,3.5869758268825125,0.05125,0.0725,True,,ABOVE_GRID_MAX,1.0145562114355013,0.011850149244818255,0.030593383555148335,0.031240998881615505,,,,OK
C069,64,4,12,0.5,0.0,348,6.686212,20957218,834,64,family_wise,6.686212,1.8029884366570808,1.8365951597367614,1.1221246316858509,1.4539319419190135,0.35327607131881966,1.606763086510558,0.01863945569278902,6.897059129441901,0.0,0.0025,True,,ABOVE_GRID_MAX,1.0145562114355013,0.08555711261913085,0.2208817381243232,0.08489650326525368,,,,OK
C070,64,4,30,0.5,0.0,348,6.686212,20965137,1961,64,per_cell,1.959964,2.714742392657742,2.719784943487987,1.6045792891598678,2.196031749229315,-0.18275070392473047,1.6918717641426981,0.0018574693657427614,5.288590808537982,0.07375,0.08625,True,,ABOVE_GRID_MAX,1.0169462592133027,0.010305105691347946,0.02949764436734788,0.029248352235688082,,,,OK
C070,64,4,30,0.5,0.0,348,6.686212,20965137,1961,64,family_wise,6.686212,2.714742392657742,2.719784943487987,1.6045792891598678,2.196031749229315,-0.18275070392473047,1.6918717641426981,0.0018574693657427614,8.23128746457845,0.00125,0.005,True,,ABOVE_GRID_MAX,1.0169462592133027,0.07440202397216512,0.2129705904117463,0.05639356284718623,,,,OK
C071,64,4,12,0.5,0.5,348,6.686212,20973056,815,64,per_cell,1.959964,1.8323420026215906,1.8432868810236698,1.1131863434861573,1.4691911687829762,0.2070680513906657,1.6460334905683975,0.005973163517738473,3.731930940645371,0.02875,0.0425,True,,ABOVE_GRID_MAX,0.9466296826696282,0.011933993864481105,0.03233427626850063,0.03412981904497225,,,,OK
C071,64,4,12,0.5,0.5,348,6.686212,20973056,815,64,family_wise,6.686212,1.8323420026215906,1.8432868810236698,1.1131863434861573,1.4691911687829762,0.2070680513906657,1.6460334905683975,0.005973163517738473,6.378226142125246,0.0,0.0,True,,ABOVE_GRID_MAX,0.9466296826696282,0.08616246394583582,0.23345084175812214,0.0769719842198122,,,,OK
C072,64,4,30,0.5,0.5,348,6.686212,20980975,1946,64,per_cell,1.959964,2.3074066697557183,2.3079680513769785,1.3817795557414037,1.8486215906755867,0.0828220987562145,1.6698804524703383,0.00024329548346135903,4.4214065636894455,0.05625,0.08375,True,,ABOVE_GRID_MAX,1.0098860663082219,0.0077009156936755615,0.02147400899915625,0.020808049936177284,,,,OK
C072,64,4,30,0.5,0.5,348,6.686212,20980975,1946,64,family_wise,6.686212,2.3074066697557183,2.3079680513769785,1.3817795557414037,1.8486215906755867,0.0828220987562145,1.6698804524703383,0.00024329548346135903,6.754097879806162,0.00875,0.00875,True,,ABOVE_GRID_MAX,1.0098860663082219,0.05559998424174591,0.15504059639826234,0.03885995129525634,,,,OK
C073,64,4,12,0.8,0.0,348,6.686212,20988894,873,64,per_cell,1.959964,2.3933848489627674,2.3943828216174046,1.4221018920536288,1.9263165121739503,0.09700751397093482,1.6829911150083123,0.0004169712426606559,4.8800146599596355,0.0475,0.06625,True,,ABOVE_GRID_MAX,1.081901765774327,0.018182553083217028,0.05150133781809382,0.054446619459286034,,,,OK
C073,64,4,12,0.8,0.0,348,6.686212,20988894,873,64,family_wise,6.686212,2.3933848489627674,2.3943828216174046,1.4221018920536288,1.9263165121739503,0.09700751397093482,1.6829911150083123,0.0004169712426606559,7.509733448180004,0.0025,0.00625,True,,ABOVE_GRID_MAX,1.081901765774327,0.13127655270032704,0.37183546541958634,0.10390339166504624,,,,OK
C074,64,4,30,0.8,0.0,348,6.686212,20996813,2057,64,per_cell,1.959964,3.210643446095726,3.214717996352373,1.9005407202855498,2.592750810742964,0.18587812808395246,1.689331573813024,0.001269075911123631,6.138194479108952,0.07,0.0775,True,,ABOVE_GRID_MAX,1.061206632103146,0.013782491897424946,0.03933304275081375,0.037993006534321444,,,,OK
C074,64,4,30,0.8,0.0,348,6.686212,20996813,2057,64,family_wise,6.686212,3.210643446095726,3.214717996352373,1.9005407202855498,2.592750810742964,0.18587812808395246,1.689331573813024,0.001269075911123631,9.702608448604266,0.00375,0.00875,True,,ABOVE_GRID_MAX,1.061206632103146,0.09950846922504981,0.2839813658681117,0.0748069642340332,,,,OK
C075,64,4,12,0.8,0.5,348,6.686212,21004732,861,64,per_cell,1.959964,2.438250556384586,2.4442314804687917,1.5221169358747864,1.912440211781224,-0.1836764455951245,1.601881234560525,0.0024529571288498552,4.887346414502786,0.0525,0.0875,True,,ABOVE_GRID_MAX,1.174082237799622,0.0211203234161507,0.05419524599457625,0.05592994973261305,,,,OK
C075,64,4,12,0.8,0.5,348,6.686212,21004732,861,64,family_wise,6.686212,2.438250556384586,2.4442314804687917,1.5221169358747864,1.912440211781224,-0.1836764455951245,1.601881234560525,0.0024529571288498552,7.4783382075761065,0.0025,0.0075,True,,ABOVE_GRID_MAX,1.174082237799622,0.15248701528870787,0.3912852630954838,0.10549237723590027,,,,OK
C076,64,4,30,0.8,0.5,348,6.686212,21012651,1958,64,per_cell,1.959964,3.8342851026450715,3.8424054171881807,2.2946671342156413,3.081976984532437,-0.27227274544203317,1.6709548175734428,0.002117817096466683,7.227372765360447,0.06125,0.07125,True,,ABOVE_GRID_MAX,0.9989198098681716,0.021107382618323973,0.05893371198486072,0.0558193255344743,,,,OK
C076,64,4,30,0.8,0.5,348,6.686212,21012651,1958,64,family_wise,6.686212,3.8342851026450715,3.8424054171881807,2.2946671342156413,3.081976984532437,-0.27227274544203317,1.6709548175734428,0.002117817096466683,12.473252323682718,0.0,0.0,True,,ABOVE_GRID_MAX,0.9989198098681716,0.15239358378213622,0.42549660170372666,0.1258929611008165,,,,OK
C077,64,4,12,1.0,0.0,348,6.686212,21020570,837,64,per_cell,1.959964,2.753434761044277,2.752723100703996,1.5850750875829547,2.250560249331999,0.04916971384940953,1.7371005213657906,0.00025846275726217744,5.211528437480526,0.05125,0.055,True,,ABOVE_GRID_MAX,1.0800534141323546,0.02356035890420967,0.07109381229451076,0.06772281706110199,,,,OK
C077,64,4,12,1.0,0.0,348,6.686212,21020570,837,64,family_wise,6.686212,2.753434761044277,2.752723100703996,1.5850750875829547,2.250560249331999,0.04916971384940953,1.7371005213657906,0.00025846275726217744,7.872527743417459,0.00375,0.00625,True,,ABOVE_GRID_MAX,1.0800534141323546,0.17010387282641556,0.5132915357723913,0.12405446990431432,,,,OK
C078,64,4,30,1.0,0.0,348,6.686212,21028489,1980,64,per_cell,1.959964,3.6797364346476686,3.6815828090509015,2.2466484309064785,2.9166115284357956,-0.15558933204453707,1.6378781762320362,0.0005017681119353495,7.361542635065811,0.0425,0.06875,True,,ABOVE_GRID_MAX,1.0691408582943003,0.020008416654872397,0.053675477299981934,0.05524239865347493,,,,OK
C078,64,4,30,1.0,0.0,348,6.686212,21028489,1980,64,family_wise,6.686212,3.6797364346476686,3.6815828090509015,2.2466484309064785,2.9166115284357956,-0.15558933204453707,1.6378781762320362,0.0005017681119353495,11.174570340122571,0.00625,0.00625,True,,ABOVE_GRID_MAX,1.0691408582943003,0.1444591390121066,0.38753257544399705,0.10286673263560278,,,,OK
C079,64,4,12,1.0,0.5,348,6.686212,21036408,848,64,per_cell,1.959964,2.7006089057170213,2.699552990699279,1.6262584494774845,2.154731956670367,0.010421269200955959,1.6606271325352526,0.0003909914595583189,5.235871867697664,0.04125,0.10375,True,,ABOVE_GRID_MAX,1.1782824687039428,0.024478847073463882,0.06750488754138236,0.06648762000197539,,,,OK
C079,64,4,12,1.0,0.5,348,6.686212,21036408,848,64,family_wise,6.686212,2.7006089057170213,2.699552990699279,1.6262584494774845,2.154731956670367,0.010421269200955959,1.6606271325352526,0.0003909914595583189,9.187684432381898,0.0,0.0025,True,,ABOVE_GRID_MAX,1.1782824687039428,0.17673528261820226,0.4873797912921046,0.15488769068924294,,,,OK
C080,64,4,30,1.0,0.5,348,6.686212,21044327,2025,64,per_cell,1.959964,3.9233056166658584,3.929864936456106,2.3325264678169617,3.162777054381241,-0.252885381296838,1.6819983270490924,0.001671886014279377,7.650577685104535,0.05,0.10875,True,,ABOVE_GRID_MAX,1.2386900356969557,0.02108802039049843,0.05966050592000184,0.05923831347107481,,,,OK
C080,64,4,30,1.0,0.5,348,6.686212,21044327,2025,64,family_wise,6.686212,3.9233056166658584,3.929864936456106,2.3325264678169617,3.162777054381241,-0.252885381296838,1.6819983270490924,0.001671886014279377,12.869124309787356,0.00375,0.0125,True,,ABOVE_GRID_MAX,1.2386900356969557,0.15225379007385428,0.4307439947344059,0.12913739950663258,,,,OK
C081,128,4,12,0.1,0.0,318,6.974475,21052246,1580,128,per_cell,1.959964,1.2009484076152677,1.2017608177668258,0.7303922902703892,0.9543354574955103,-0.055569691298639964,1.6442512107715155,0.0006764738155332535,2.389781265022815,0.065,0.07625,True,,ABOVE_GRID_MAX,1.012892787153369,0.0026501042162578466,0.00716472117204662,0.007318715128854374,,,,OK
C081,128,4,12,0.1,0.0,318,6.974475,21052246,1580,128,family_wise,6.974475,1.2009484076152677,1.2017608177668258,0.7303922902703892,0.9543354574955103,-0.055569691298639964,1.6442512107715155,0.0006764738155332535,4.587361142160719,0.0,0.0,True,,ABOVE_GRID_MAX,1.012892787153369,0.020626952544411197,0.05576624598500872,0.019834669368970537,,,,OK
C082,128,4,30,0.1,0.0,318,6.974475,21060165,3931,128,per_cell,1.959964,1.4194183142092995,1.4222004149363376,0.8335958169749561,1.1522899089061514,-0.09775225055268566,1.7027656393001591,0.0019600287661413625,2.729035891970206,0.07375,0.1075,True,,ABOVE_GRID_MAX,0.9652038932891926,0.0013874447210600214,0.004022772239697202,0.0039163107174160754,,,,OK
C082,128,4,30,0.1,0.0,318,6.974475,21060165,3931,128,family_wise,6.974475,1.4194183142092995,1.4222004149363376,0.8335958169749561,1.1522899089061514,-0.09775225055268566,1.7027656393001591,0.0019600287661413625,4.329292813564503,0.00125,0.0025,True,,ABOVE_GRID_MAX,0.9652038932891926,0.010799106029011497,0.031311044892558856,0.007762282100183294,,,,OK
C083,128,4,12,0.1,0.5,318,6.974475,21068084,1618,128,per_cell,1.959964,1.366145614139743,1.3791885317914878,0.838151567909573,1.0952912651143913,-0.1930336419570667,1.6299505560158238,0.00954723824221175,2.6527008188218364,0.05625,0.0675,True,,ABOVE_GRID_MAX,0.9791981095904783,0.003407801467931627,0.009053638433859767,0.008936241505998345,,,,OK
