season,season_type,team_id,zone,fga,fgm,pts,games,team_abbr,attempt_share,fg_pct,pps,league_fg_pct,league_share,k_conversion,k_share,fg_pct_shrunk,share_shrunk,pts_value,pps_shrunk
2023,Regular Season,1611661321,Restricted Area,673,420,840,40,DAL,0.246610,0.624071,1.248143,0.625054,0.283946,343.740841,109.530113,0.624403,0.248119,2,1.248807
2023,Regular Season,1611661321,In The Paint (Non-RA),599,252,504,40,DAL,0.219494,0.420701,0.841402,0.400257,0.213295,1231.180672,149.517590,0.406948,0.219232,2,0.813897
2023,Regular Season,1611661321,Mid-Range,546,211,422,40,DAL,0.200073,0.386447,0.772894,0.366293,0.179402,1807.084576,122.307775,0.370969,0.199241,2,0.741939
2023,Regular Season,1611661321,Corner 3,100,39,117,40,DAL,0.036643,0.390000,1.170000,0.382745,0.038861,5000.000000,490.572701,0.382887,0.036991,3,1.148662
2023,Regular Season,1611661321,Above the Break 3,808,289,867,40,DAL,0.296079,0.357673,1.073020,0.344414,0.282392,4515.440280,333.689182,0.346427,0.294668,3,1.039281
2023,Regular Season,1611661321,Backcourt,3,0,0,40,DAL,0.001099,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001749,3,0.000000
2023,Regular Season,1611661322,Restricted Area,630,422,844,40,WAS,0.239635,0.669841,1.339683,0.625054,0.283946,343.740841,109.530113,0.654031,0.242166,2,1.308062
2023,Regular Season,1611661322,In The Paint (Non-RA),584,242,484,40,WAS,0.222138,0.414384,0.828767,0.400257,0.213295,1231.180672,149.517590,0.404802,0.222358,2,0.809604
2023,Regular Season,1611661322,Mid-Range,495,165,330,40,WAS,0.188285,0.333333,0.666667,0.366293,0.179402,1807.084576,122.307775,0.359206,0.188480,2,0.718412
2023,Regular Season,1611661322,Corner 3,109,44,132,40,WAS,0.041461,0.403670,1.211009,0.382745,0.038861,5000.000000,490.572701,0.383192,0.041181,3,1.149575
2023,Regular Season,1611661322,Above the Break 3,801,273,819,40,WAS,0.304679,0.340824,1.022472,0.344414,0.282392,4515.440280,333.689182,0.343874,0.303118,3,1.031621
2023,Regular Season,1611661322,Backcourt,10,0,0,40,WAS,0.003804,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.002698,3,0.000000
2023,Regular Season,1611661323,Restricted Area,752,479,958,40,CON,0.287572,0.636968,1.273936,0.625054,0.283946,343.740841,109.530113,0.633230,0.287412,2,1.266461
2023,Regular Season,1611661323,In The Paint (Non-RA),617,247,494,40,CON,0.235946,0.400324,0.800648,0.400257,0.213295,1231.180672,149.517590,0.400280,0.234710,2,0.800559
2023,Regular Season,1611661323,Mid-Range,410,143,286,40,CON,0.156788,0.348780,0.697561,0.366293,0.179402,1807.084576,122.307775,0.363054,0.157791,2,0.726109
2023,Regular Season,1611661323,Corner 3,108,35,105,40,CON,0.041300,0.324074,0.972222,0.382745,0.038861,5000.000000,490.572701,0.381505,0.040913,3,1.144514
2023,Regular Season,1611661323,Above the Break 3,723,233,699,40,CON,0.276482,0.322268,0.966805,0.344414,0.282392,4515.440280,333.689182,0.341358,0.277137,3,1.024074
2023,Regular Season,1611661323,Backcourt,5,0,0,40,CON,0.001912,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.002037,3,0.000000
2023,Regular Season,1611661324,Restricted Area,823,528,1056,40,MIN,0.291844,0.641555,1.283111,0.625054,0.283946,343.740841,109.530113,0.636694,0.292233,2,1.273387
2023,Regular Season,1611661324,In The Paint (Non-RA),521,205,410,40,MIN,0.184752,0.393474,0.786948,0.400257,0.213295,1231.180672,149.517590,0.398240,0.186626,2,0.796481
2023,Regular Season,1611661324,Mid-Range,480,169,338,40,MIN,0.170213,0.352083,0.704167,0.366293,0.179402,1807.084576,122.307775,0.363311,0.170995,2,0.726621
2023,Regular Season,1611661324,Corner 3,118,47,141,40,MIN,0.041844,0.398305,1.194915,0.382745,0.038861,5000.000000,490.572701,0.383104,0.041499,3,1.149312
2023,Regular Season,1611661324,Above the Break 3,869,309,927,40,MIN,0.308156,0.355581,1.066743,0.344414,0.282392,4515.440280,333.689182,0.346217,0.306146,3,1.038650
2023,Regular Season,1611661324,Backcourt,9,0,0,40,MIN,0.003191,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.002501,3,0.000000
2023,Regular Season,1611661325,Restricted Area,752,451,902,40,IND,0.279762,0.599734,1.199468,0.625054,0.283946,343.740841,109.530113,0.607677,0.280130,2,1.215354
2023,Regular Season,1611661325,In The Paint (Non-RA),478,179,358,40,IND,0.177827,0.374477,0.748954,0.400257,0.213295,1231.180672,149.517590,0.393047,0.179828,2,0.786095
2023,Regular Season,1611661325,Mid-Range,544,223,446,40,IND,0.202381,0.409926,0.819853,0.366293,0.179402,1807.084576,122.307775,0.376389,0.201528,2,0.752778
2023,Regular Season,1611661325,Corner 3,120,44,132,40,IND,0.044643,0.366667,1.100000,0.382745,0.038861,5000.000000,490.572701,0.382368,0.043783,3,1.147105
2023,Regular Season,1611661325,Above the Break 3,790,299,897,40,IND,0.293899,0.378481,1.135443,0.344414,0.282392,4515.440280,333.689182,0.349487,0.292842,3,1.048461
2023,Regular Season,1611661325,Backcourt,4,0,0,40,IND,0.001488,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001889,3,0.000000
2023,Regular Season,1611661328,Restricted Area,865,542,1084,40,SEA,0.313066,0.626590,1.253179,0.625054,0.283946,343.740841,109.530113,0.626153,0.311545,2,1.252306
2023,Regular Season,1611661328,In The Paint (Non-RA),612,238,476,40,SEA,0.221498,0.388889,0.777778,0.400257,0.213295,1231.180672,149.517590,0.396483,0.220786,2,0.792965
2023,Regular Season,1611661328,Mid-Range,431,156,312,40,SEA,0.155990,0.361949,0.723898,0.366293,0.179402,1807.084576,122.307775,0.365456,0.156776,2,0.730913
2023,Regular Season,1611661328,Corner 3,107,41,123,40,SEA,0.038726,0.383178,1.149533,0.382745,0.038861,5000.000000,490.572701,0.382754,0.038695,3,1.148262
2023,Regular Season,1611661328,Above the Break 3,744,261,783,40,SEA,0.269273,0.350806,1.052419,0.344414,0.282392,4515.440280,333.689182,0.345319,0.270330,3,1.035956
2023,Regular Season,1611661328,Backcourt,4,0,0,40,SEA,0.001448,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001867,3,0.000000
2023,Regular Season,1611661329,Restricted Area,986,610,1220,40,CHI,0.358937,0.618661,1.237323,0.625054,0.283946,343.740841,109.530113,0.620314,0.355474,2,1.240627
2023,Regular Season,1611661329,In The Paint (Non-RA),517,191,382,40,CHI,0.188205,0.369439,0.738878,0.400257,0.213295,1231.180672,149.517590,0.391143,0.189188,2,0.782286
2023,Regular Season,1611661329,Mid-Range,459,177,354,40,CHI,0.167091,0.385621,0.771242,0.366293,0.179402,1807.084576,122.307775,0.370208,0.167339,2,0.740416
2023,Regular Season,1611661329,Corner 3,116,42,126,40,CHI,0.042228,0.362069,1.086207,0.382745,0.038861,5000.000000,490.572701,0.382276,0.041649,3,1.146829
2023,Regular Season,1611661329,Above the Break 3,657,220,660,40,CHI,0.239170,0.334855,1.004566,0.344414,0.282392,4515.440280,333.689182,0.343200,0.243449,3,1.029601
2023,Regular Season,1611661329,Backcourt,12,0,0,40,CHI,0.004368,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.002902,3,0.000000
2023,Regular Season,1611661330,Restricted Area,799,459,918,40,ATL,0.288865,0.574468,1.148936,0.625054,0.283946,343.740841,109.530113,0.589684,0.288407,2,1.179369
2023,Regular Season,1611661330,In The Paint (Non-RA),589,244,488,40,ATL,0.212943,0.414261,0.828523,0.400257,0.213295,1231.180672,149.517590,0.404789,0.212762,2,0.809578
2023,Regular Season,1611661330,Mid-Range,510,197,394,40,ATL,0.184382,0.386275,0.772549,0.366293,0.179402,1807.084576,122.307775,0.370691,0.183999,2,0.741382
2023,Regular Season,1611661330,Corner 3,124,42,126,40,ATL,0.044830,0.338710,1.016129,0.382745,0.038861,5000.000000,490.572701,0.381679,0.043890,3,1.145038
2023,Regular Season,1611661330,Above the Break 3,741,247,741,40,ATL,0.267896,0.333333,1.000000,0.344414,0.282392,4515.440280,333.689182,0.342852,0.269204,3,1.028557
2023,Regular Season,1611661330,Backcourt,3,0,0,40,ATL,0.001085,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001739,3,0.000000
2024,Playoffs,1611661313,Restricted Area,146,93,186,11,NYL,0.195973,0.636986,1.273973,0.651195,0.236213,343.740841,109.530113,0.646959,0.201915,2,1.293919
2024,Playoffs,1611661313,In The Paint (Non-RA),231,100,200,11,NYL,0.310067,0.432900,0.865801,0.421053,0.271429,1231.180672,149.517590,0.422924,0.304792,2,0.845849
2024,Playoffs,1611661313,Mid-Range,114,48,96,11,NYL,0.153020,0.421053,0.842105,0.364606,0.155814,1807.084576,122.307775,0.367955,0.154012,2,0.735910
2024,Playoffs,1611661313,Corner 3,34,13,39,11,NYL,0.045638,0.382353,1.147059,0.380165,0.040199,5000.000000,490.572701,0.380180,0.043648,3,1.140540
2024,Playoffs,1611661313,Above the Break 3,217,72,216,11,NYL,0.291275,0.331797,0.995392,0.345372,0.294352,4515.440280,333.689182,0.344750,0.293366,3,1.034250
2024,Playoffs,1611661313,Backcourt,3,0,0,11,NYL,0.004027,0.000000,0.000000,0.000000,0.001993,122.411748,5000.000000,0.000000,0.002266,3,0.000000
2024,Playoffs,1611661317,Restricted Area,40,28,56,2,PHO,0.294118,0.700000,1.400000,0.651195,0.236213,343.740841,109.530113,0.656283,0.267715,2,1.312565
2024,Playoffs,1611661317,In The Paint (Non-RA),19,9,18,2,PHO,0.139706,0.473684,0.947368,0.421053,0.271429,1231.180672,149.517590,0.421853,0.208241,2,0.843705
2024,Playoffs,1611661317,Mid-Range,27,11,22,2,PHO,0.198529,0.407407,0.814815,0.364606,0.155814,1807.084576,122.307775,0.365236,0.177924,2,0.730471
2024,Playoffs,1611661317,Corner 3,4,1,3,2,PHO,0.029412,0.250000,0.750000,0.380165,0.040199,5000.000000,490.572701,0.380061,0.037777,3,1.140184
2024,Playoffs,1611661317,Above the Break 3,46,19,57,2,PHO,0.338235,0.413043,1.239130,0.345372,0.294352,4515.440280,333.689182,0.346055,0.306405,3,1.038165
2024,Playoffs,1611661317,Backcourt,0,0,0,2,PHO,0.000000,,,0.000000,0.001993,122.411748,5000.000000,0.000000,0.001936,3,0.000000
2024,Playoffs,1611661319,Restricted Area,51,35,70,6,LVA,0.125000,0.686275,1.372549,0.651195,0.236213,343.740841,109.530113,0.655728,0.149864,2,1.311455
2024,Playoffs,1611661319,In The Paint (Non-RA),154,69,138,6,LVA,0.377451,0.448052,0.896104,0.421053,0.271429,1231.180672,149.517590,0.424054,0.352135,2,0.848109
2024,Playoffs,1611661319,Mid-Range,63,16,32,6,LVA,0.154412,0.253968,0.507937,0.364606,0.155814,1807.084576,122.307775,0.360878,0.156117,2,0.721757
2024,Playoffs,1611661319,Corner 3,26,8,24,6,LVA,0.063725,0.307692,0.923077,0.380165,0.040199,5000.000000,490.572701,0.379790,0.051336,3,1.139371
2024,Playoffs,1611661319,Above the Break 3,114,43,129,6,LVA,0.279412,0.377193,1.131579,0.345372,0.294352,4515.440280,333.689182,0.346156,0.288689,3,1.038468
2024,Playoffs,1611661319,Backcourt,0,0,0,6,LVA,0.000000,,,0.000000,0.001993,122.411748,5000.000000,0.000000,0.001859,3,0.000000
2024,Playoffs,1611661323,Restricted Area,146,100,200,7,CON,0.317391,0.684932,1.369863,0.651195,0.236213,343.740841,109.530113,0.661253,0.300735,2,1.322506
2024,Playoffs,1611661323,In The Paint (Non-RA),74,32,64,7,CON,0.160870,0.432432,0.864865,0.421053,0.271429,1231.180672,149.517590,0.421698,0.187340,2,0.843396
2024,Playoffs,1611661323,Mid-Range,76,28,56,7,CON,0.165217,0.368421,0.736842,0.364606,0.155814,1807.084576,122.307775,0.364760,0.162677,2,0.729519
2024,Playoffs,1611661323,Corner 3,12,3,9,7,CON,0.026087,0.250000,0.750000,0.380165,0.040199,5000.000000,490.572701,0.379854,0.033255,3,1.139561
2024,Playoffs,1611661323,Above the Break 3,152,49,147,7,CON,0.330435,0.322368,0.967105,0.345372,0.294352,4515.440280,333.689182,0.344623,0.314174,3,1.033870
2024,Playoffs,1611661323,Backcourt,0,0,0,7,CON,0.000000,,,0.000000,0.001993,122.411748,5000.000000,0.000000,0.001819,3,0.000000
2024,Playoffs,1611661324,Restricted Area,243,155,310,12,MIN,0.288256,0.637860,1.275720,0.651195,0.236213,343.740841,109.530113,0.645673,0.281632,2,1.291345
2024,Playoffs,1611661324,In The Paint (Non-RA),180,63,126,12,MIN,0.213523,0.350000,0.700000,0.421053,0.271429,1231.180672,149.517590,0.411990,0.221743,2,0.823979
2024,Playoffs,1611661324,Mid-Range,139,44,88,12,MIN,0.164887,0.316547,0.633094,0.364606,0.155814,1807.084576,122.307775,0.361173,0.163367,2,0.722346
2024,Playoffs,1611661324,Corner 3,34,18,54,12,MIN,0.040332,0.529412,1.588235,0.380165,0.040199,5000.000000,490.572701,0.381173,0.040192,3,1.143520
2024,Playoffs,1611661324,Above the Break 3,245,82,246,12,MIN,0.290629,0.334694,1.004082,0.345372,0.294352,4515.440280,333.689182,0.344823,0.291023,3,1.034469
2024,Playoffs,1611661324,Backcourt,2,0,0,12,MIN,0.002372,0.000000,0.000000,0.000000,0.001993,122.411748,5000.000000,0.000000,0.002043,3,0.000000
2024,Playoffs,1611661325,Restricted Area,62,35,70,2,IND,0.427586,0.564516,1.129032,0.651195,0.236213,343.740841,109.530113,0.637950,0.334525,2,1.275901
2024,Playoffs,1611661325,In The Paint (Non-RA),27,10,20,2,IND,0.186207,0.370370,0.740741,0.421053,0.271429,1231.180672,149.517590,0.419965,0.222353,2,0.839930
2024,Playoffs,1611661325,Mid-Range,19,7,14,2,IND,0.131034,0.368421,0.736842,0.364606,0.155814,1807.084576,122.307775,0.364645,0.137956,2,0.729290
2024,Playoffs,1611661325,Corner 3,1,0,0,2,IND,0.006897,0.000000,0.000000,0.380165,0.040199,5000.000000,490.572701,0.380089,0.031590,3,1.140268
2024,Playoffs,1611661325,Above the Break 3,36,14,42,2,IND,0.248276,0.388889,1.166667,0.345372,0.294352,4515.440280,333.689182,0.345717,0.271698,3,1.037150
2024,Playoffs,1611661325,Backcourt,0,0,0,2,IND,0.000000,,,0.000000,0.001993,122.411748,5000.000000,0.000000,0.001877,3,0.000000
2024,Playoffs,1611661328,Restricted Area,6,4,8,2,SEA,0.044444,0.666667,1.333333,0.651195,0.236213,343.740841,109.530113,0.651461,0.131656,2,1.302922
2024,Playoffs,1611661328,In The Paint (Non-RA),77,37,74,2,SEA,0.570370,0.480519,0.961039,0.421053,0.271429,1231.180672,149.517590,0.424553,0.417440,2,0.849106
2024,Playoffs,1611661328,Mid-Range,12,6,12,2,SEA,0.088889,0.500000,1.000000,0.364606,0.155814,1807.084576,122.307775,0.365499,0.121918,2,0.730997
2024,Playoffs,1611661328,Corner 3,5,2,6,2,SEA,0.037037,0.400000,1.200000,0.380165,0.040199,5000.000000,490.572701,0.380185,0.039915,3,1.140555
2024,Playoffs,1611661328,Above the Break 3,35,12,36,2,SEA,0.259259,0.342857,1.028571,0.345372,0.294352,4515.440280,333.689182,0.345353,0.287110,3,1.036059
2024,Playoffs,1611661328,Backcourt,0,0,0,2,SEA,0.000000,,,0.000000,0.001993,122.411748,5000.000000,0.000000,0.001961,3,0.000000
2024,Playoffs,1611661330,Restricted Area,17,13,26,2,ATL,0.123188,0.764706,1.529412,0.651195,0.236213,343.740841,109.530113,0.656545,0.175222,2,1.313089
2024,Playoffs,1611661330,In The Paint (Non-RA),55,24,48,2,ATL,0.398551,0.436364,0.872727,0.421053,0.271429,1231.180672,149.517590,0.421707,0.336323,2,0.843415
2024,Playoffs,1611661330,Mid-Range,19,11,22,2,ATL,0.137681,0.578947,1.157895,0.364606,0.155814,1807.084576,122.307775,0.366836,0.147907,2,0.733671
2024,Playoffs,1611661330,Corner 3,5,1,3,2,ATL,0.036232,0.200000,0.600000,0.380165,0.040199,5000.000000,490.572701,0.379985,0.039787,3,1.139956
2024,Playoffs,1611661330,Above the Break 3,41,15,45,2,ATL,0.297101,0.365854,1.097561,0.345372,0.294352,4515.440280,333.689182,0.345557,0.298601,3,1.036670
2024,Playoffs,1611661330,Backcourt,1,0,0,2,ATL,0.007246,0.000000,0.000000,0.000000,0.001993,122.411748,5000.000000,0.000000,0.002159,3,0.000000
2024,Regular Season,1611661313,Restricted Area,800,474,948,40,NYL,0.292826,0.592500,1.185000,0.628017,0.283281,343.740841,109.530113,0.603174,0.291735,2,1.206349
2024,Regular Season,1611661313,In The Paint (Non-RA),624,230,460,40,NYL,0.228404,0.368590,0.737179,0.392603,0.214598,1231.180672,149.517590,0.384526,0.227125,2,0.769052
2024,Regular Season,1611661313,Mid-Range,448,179,358,40,NYL,0.163982,0.399554,0.799107,0.374089,0.167526,1807.084576,122.307775,0.379148,0.163728,2,0.758296
2024,Regular Season,1611661313,Corner 3,89,30,90,40,NYL,0.032577,0.337079,1.011236,0.352155,0.041088,5000.000000,490.572701,0.351891,0.033789,3,1.055673
2024,Regular Season,1611661313,Above the Break 3,771,249,747,40,NYL,0.282211,0.322957,0.968872,0.338145,0.291859,4515.440280,333.689182,0.335930,0.282560,3,1.007789
2024,Regular Season,1611661313,Backcourt,0,0,0,40,NYL,0.000000,,,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001063,3,0.000000
2024,Regular Season,1611661317,Restricted Area,708,470,940,40,PHO,0.246776,0.663842,1.327684,0.628017,0.283281,343.740841,109.530113,0.652133,0.248989,2,1.304267
2024,Regular Season,1611661317,In The Paint (Non-RA),585,221,442,40,PHO,0.203904,0.377778,0.755556,0.392603,0.214598,1231.180672,149.517590,0.387828,0.205151,2,0.775656
2024,Regular Season,1611661317,Mid-Range,482,172,344,40,PHO,0.168003,0.356846,0.713693,0.374089,0.167526,1807.084576,122.307775,0.370458,0.168573,2,0.740917
2024,Regular Season,1611661317,Corner 3,122,43,129,40,PHO,0.042524,0.352459,1.057377,0.352155,0.041088,5000.000000,490.572701,0.352162,0.042462,3,1.056485
2024,Regular Season,1611661317,Above the Break 3,965,331,993,40,PHO,0.336354,0.343005,1.029016,0.338145,0.291859,4515.440280,333.689182,0.339000,0.332882,3,1.017001
2024,Regular Season,1611661317,Backcourt,7,0,0,40,PHO,0.002440,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001944,3,0.000000
2024,Regular Season,1611661319,Restricted Area,570,353,706,40,LVA,0.205184,0.619298,1.238596,0.628017,0.283281,343.740841,109.530113,0.622578,0.208014,2,1.245157
2024,Regular Season,1611661319,In The Paint (Non-RA),791,337,674,40,LVA,0.284737,0.426043,0.852086,0.392603,0.214598,1231.180672,149.517590,0.405684,0.280977,2,0.811367
2024,Regular Season,1611661319,Mid-Range,539,204,408,40,LVA,0.194024,0.378479,0.756957,0.374089,0.167526,1807.084576,122.307775,0.375097,0.192785,2,0.750195
2024,Regular Season,1611661319,Corner 3,84,36,108,40,LVA,0.030238,0.428571,1.285714,0.352155,0.041088,5000.000000,490.572701,0.353417,0.031846,3,1.060251
2024,Regular Season,1611661319,Above the Break 3,789,272,816,40,LVA,0.284017,0.344740,1.034221,0.338145,0.291859,4515.440280,333.689182,0.339126,0.284677,3,1.017377
2024,Regular Season,1611661319,Backcourt,5,0,0,40,LVA,0.001800,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001701,3,0.000000
2024,Regular Season,1611661320,Restricted Area,826,543,1086,40,LAS,0.302564,0.657385,1.314770,0.628017,0.283281,343.740841,109.530113,0.648755,0.301571,2,1.297510
2024,Regular Season,1611661320,In The Paint (Non-RA),583,230,460,40,LAS,0.213553,0.394511,0.789022,0.392603,0.214598,1231.180672,149.517590,0.393216,0.213431,2,0.786433
2024,Regular Season,1611661320,Mid-Range,447,179,358,40,LAS,0.163736,0.400447,0.800895,0.374089,0.167526,1807.084576,122.307775,0.379316,0.163763,2,0.758632
2024,Regular Season,1611661320,Corner 3,95,42,126,40,LAS,0.034799,0.442105,1.326316,0.352155,0.041088,5000.000000,490.572701,0.353832,0.035727,3,1.061495
2024,Regular Season,1611661320,Above the Break 3,772,273,819,40,LAS,0.282784,0.353627,1.060881,0.338145,0.291859,4515.440280,333.689182,0.340405,0.283538,3,1.021215
2024,Regular Season,1611661320,Backcourt,7,0,0,40,LAS,0.002564,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001970,3,0.000000
2024,Regular Season,1611661321,Restricted Area,873,586,1172,40,DAL,0.309684,0.671249,1.342497,0.628017,0.283281,343.740841,109.530113,0.659035,0.308519,2,1.318071
2024,Regular Season,1611661321,In The Paint (Non-RA),544,227,454,40,DAL,0.192976,0.417279,0.834559,0.392603,0.214598,1231.180672,149.517590,0.400165,0.193953,2,0.800330
2024,Regular Season,1611661321,Mid-Range,465,184,368,40,DAL,0.164952,0.395699,0.791398,0.374089,0.167526,1807.084576,122.307775,0.378512,0.164964,2,0.757023
2024,Regular Season,1611661321,Corner 3,115,36,108,40,DAL,0.040795,0.313043,0.939130,0.352155,0.041088,5000.000000,490.572701,0.351275,0.040815,3,1.053826
2024,Regular Season,1611661321,Above the Break 3,818,306,918,40,DAL,0.290174,0.374083,1.122249,0.338145,0.291859,4515.440280,333.689182,0.343657,0.290185,3,1.030970
2024,Regular Season,1611661321,Backcourt,4,0,0,40,DAL,0.001419,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001565,3,0.000000
2024,Regular Season,1611661322,Restricted Area,683,451,902,40,WAS,0.258418,0.660322,1.320644,0.628017,0.283281,343.740841,109.530113,0.649507,0.259996,2,1.299014
2024,Regular Season,1611661322,In The Paint (Non-RA),568,229,458,40,WAS,0.214907,0.403169,0.806338,0.392603,0.214598,1231.180672,149.517590,0.395939,0.215378,2,0.791878
2024,Regular Season,1611661322,Mid-Range,459,181,362,40,WAS,0.173666,0.394336,0.788671,0.374089,0.167526,1807.084576,122.307775,0.378190,0.173788,2,0.756380
2024,Regular Season,1611661322,Corner 3,142,49,147,40,WAS,0.053727,0.345070,1.035211,0.352155,0.041088,5000.000000,490.572701,0.351959,0.051865,3,1.055877
2024,Regular Season,1611661322,Above the Break 3,785,262,786,40,WAS,0.297011,0.333758,1.001274,0.338145,0.291859,4515.440280,333.689182,0.337495,0.297105,3,1.012485
2024,Regular Season,1611661322,Backcourt,6,0,0,40,WAS,0.002270,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001868,3,0.000000
2024,Regular Season,1611661323,Restricted Area,715,463,926,40,CON,0.283730,0.647552,1.295105,0.628017,0.283281,343.740841,109.530113,0.641210,0.283521,2,1.282420
2024,Regular Season,1611661323,In The Paint (Non-RA),557,212,424,40,CON,0.221032,0.380610,0.761221,0.392603,0.214598,1231.180672,149.517590,0.388868,0.220523,2,0.777735
2024,Regular Season,1611661323,Mid-Range,423,153,306,40,CON,0.167857,0.361702,0.723404,0.374089,0.167526,1807.084576,122.307775,0.371739,0.167729,2,0.743479
2024,Regular Season,1611661323,Corner 3,105,37,111,40,CON,0.041667,0.352381,1.057143,0.352155,0.041088,5000.000000,490.572701,0.352159,0.041544,3,1.056478
2024,Regular Season,1611661323,Above the Break 3,717,221,663,40,CON,0.284524,0.308229,0.924686,0.338145,0.291859,4515.440280,333.689182,0.334045,0.285189,3,1.002136
2024,Regular Season,1611661323,Backcourt,3,0,0,40,CON,0.001190,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001494,3,0.000000
2024,Regular Season,1611661324,Restricted Area,800,487,974,40,MIN,0.291015,0.608750,1.217500,0.628017,0.283281,343.740841,109.530113,0.614541,0.290535,2,1.229081
2024,Regular Season,1611661324,In The Paint (Non-RA),570,213,426,40,MIN,0.207348,0.373684,0.747368,0.392603,0.214598,1231.180672,149.517590,0.386616,0.207591,2,0.773232
2024,Regular Season,1611661324,Mid-Range,472,154,308,40,MIN,0.171699,0.326271,0.652542,0.374089,0.167526,1807.084576,122.307775,0.364186,0.171413,2,0.728372
2024,Regular Season,1611661324,Corner 3,105,34,102,40,MIN,0.038196,0.323810,0.971429,0.352155,0.041088,5000.000000,490.572701,0.351572,0.038609,3,1.054715
2024,Regular Season,1611661324,Above the Break 3,798,239,717,40,MIN,0.290287,0.299499,0.898496,0.338145,0.291859,4515.440280,333.689182,0.332341,0.290274,3,0.997022
2024,Regular Season,1611661324,Backcourt,4,0,0,40,MIN,0.001455,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001579,3,0.000000
2024,Regular Season,1611661325,Restricted Area,794,474,948,40,IND,0.281261,0.596977,1.193955,0.628017,0.283281,343.740841,109.530113,0.606355,0.281751,2,1.212711
2024,Regular Season,1611661325,In The Paint (Non-RA),528,216,432,40,IND,0.187035,0.409091,0.818182,0.392603,0.214598,1231.180672,149.517590,0.397552,0.188699,2,0.795104
2024,Regular Season,1611661325,Mid-Range,480,187,374,40,IND,0.170032,0.389583,0.779167,0.374089,0.167526,1807.084576,122.307775,0.377341,0.170178,2,0.754682
2024,Regular Season,1611661325,Corner 3,122,45,135,40,IND,0.043216,0.368852,1.106557,0.352155,0.041088,5000.000000,490.572701,0.352552,0.042965,3,1.057657
2024,Regular Season,1611661325,Above the Break 3,895,324,972,40,IND,0.317039,0.362011,1.086034,0.338145,0.291859,4515.440280,333.689182,0.342093,0.314840,3,1.026278
2024,Regular Season,1611661325,Backcourt,4,0,0,40,IND,0.001417,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001567,3,0.000000
2024,Regular Season,1611661328,Restricted Area,798,494,988,40,SEA,0.294791,0.619048,1.238095,0.628017,0.283281,343.740841,109.530113,0.621748,0.293936,2,1.243496
2024,Regular Season,1611661328,In The Paint (Non-RA),683,268,536,40,SEA,0.252309,0.392387,0.784773,0.392603,0.214598,1231.180672,149.517590,0.392526,0.249988,2,0.785052
2024,Regular Season,1611661328,Mid-Range,385,113,226,40,SEA,0.142224,0.293506,0.587013,0.374089,0.167526,1807.084576,122.307775,0.359936,0.143119,2,0.719872
2024,Regular Season,1611661328,Corner 3,99,37,111,40,SEA,0.036572,0.373737,1.121212,0.352155,0.041088,5000.000000,490.572701,0.352574,0.037213,3,1.057721
2024,Regular Season,1611661328,Above the Break 3,737,240,720,40,SEA,0.272257,0.325645,0.976934,0.338145,0.291859,4515.440280,333.689182,0.336391,0.274028,3,1.009172
2024,Regular Season,1611661328,Backcourt,5,0,0,40,SEA,0.001847,0.000000,0.000000,0.000000,0.001648,122.411748,5000.000000,0.000000,0.001716,3,0.000000
2024,Regular Season,1611661329,Restricted Area,901,559,1118,40,CHI,0.334447,0.620422,1.240844,0.628017,0.283281,343.740841,109.530113,0.622519,0.332267,2,1.245039
2024,Regular Season,1611661329,In The Paint (Non-RA),462,172,344,40,CHI,0.171492,0.372294,0.744589,0.392603,0.214598,1231.180672,149.517590,0.387062,0.173664,2,0.774123
2024,Regular Season,1611661329,Mid-Range,464,188,376,40,CHI,0.172235,0.405172,0.810345,0.374089,0.167526,1807.084576,122.307775,0.380440,0.171936,2,0.760879
2024,Regular Season,1611661329,Corner 3,136,42,126,40,CHI,0.050483,0.308824,0.926471,0.352155,0.041088,5000.000000,490.572701,0.351007,0.049009,3,1.053021
2024,Regular Season,1611661329,Above the Break 3,724,241,723,40,CHI,0.268745,0.332873,0.998619,0.338145,0.291859,4515.440280,333.689182,0.337416,0.271145,3,1.012248
