season,season_type,team_id,zone,fga,fgm,pts,games,team_abbr,attempt_share,fg_pct,pps,league_fg_pct,league_share,k_conversion,k_share,fg_pct_shrunk,share_shrunk,pts_value,pps_shrunk
2022,Playoffs,1611661328,Corner 3,13,9,27,6,SEA,0.031026,0.692308,2.076923,0.403670,0.034724,654.722812,240.143215,0.409289,0.032559,3,1.227868
2022,Playoffs,1611661328,Above the Break 3,124,45,135,6,SEA,0.295943,0.362903,1.088710,0.343126,0.271105,1509.093100,96.498325,0.344627,0.292957,3,1.033882
2022,Playoffs,1611661328,Backcourt,1,0,0,6,SEA,0.002387,0.000000,0.000000,0.166667,0.001911,4.802415,5000.000000,0.137943,0.001959,3,0.413829
2022,Playoffs,1611661329,Restricted Area,213,127,254,8,CHI,0.381038,0.596244,1.192488,0.616541,0.296591,251.698868,75.025548,0.607238,0.370725,2,1.214476
2022,Playoffs,1611661329,In The Paint (Non-RA),76,29,58,8,CHI,0.135957,0.381579,0.763158,0.407752,0.205479,226.127746,117.251986,0.401168,0.147884,2,0.802336
2022,Playoffs,1611661329,Mid-Range,80,33,66,8,CHI,0.143113,0.412500,0.825000,0.396985,0.190188,321.344996,62.001013,0.400078,0.147685,2,0.800155
2022,Playoffs,1611661329,Corner 3,24,7,21,8,CHI,0.042934,0.291667,0.875000,0.403670,0.034724,654.722812,240.143215,0.399709,0.040432,3,1.199128
2022,Playoffs,1611661329,Above the Break 3,165,50,150,8,CHI,0.295170,0.303030,0.909091,0.343126,0.271105,1509.093100,96.498325,0.339174,0.291376,3,1.017522
2022,Playoffs,1611661329,Backcourt,1,0,0,8,CHI,0.001789,0.000000,0.000000,0.166667,0.001911,4.802415,5000.000000,0.137943,0.001897,3,0.413829
2022,Regular Season,1611661313,Restricted Area,644,399,798,36,NYL,0.268110,0.619565,1.239130,0.627014,0.293627,251.698868,75.025548,0.621659,0.269145,2,1.243317
2022,Regular Season,1611661313,In The Paint (Non-RA),426,167,334,36,NYL,0.177352,0.392019,0.784038,0.396880,0.187683,226.127746,117.251986,0.393704,0.178006,2,0.787409
2022,Regular Season,1611661313,Mid-Range,337,121,242,36,NYL,0.140300,0.359050,0.718101,0.367750,0.189589,321.344996,62.001013,0.363297,0.141678,2,0.726594
2022,Regular Season,1611661313,Corner 3,89,33,99,36,NYL,0.037052,0.370787,1.112360,0.379025,0.037006,654.722812,240.143215,0.378039,0.037084,3,1.134117
2022,Regular Season,1611661313,Above the Break 3,901,315,945,36,NYL,0.375104,0.349612,1.048835,0.343145,0.290291,1509.093100,96.498325,0.345563,0.372191,3,1.036688
2022,Regular Season,1611661313,Backcourt,5,1,3,36,NYL,0.002082,0.200000,0.600000,0.056604,0.001804,4.802415,5000.000000,0.129747,0.001896,3,0.389241
2022,Regular Season,1611661317,Restricted Area,682,421,842,36,PHO,0.284760,0.617302,1.234604,0.627014,0.293627,251.698868,75.025548,0.619920,0.285509,2,1.239841
2022,Regular Season,1611661317,In The Paint (Non-RA),440,177,354,36,PHO,0.183716,0.402273,0.804545,0.396880,0.187683,226.127746,117.251986,0.400442,0.184211,2,0.800884
2022,Regular Season,1611661317,Mid-Range,312,114,228,36,PHO,0.130271,0.365385,0.730769,0.367750,0.189589,321.344996,62.001013,0.366585,0.131990,2,0.733170
2022,Regular Season,1611661317,Corner 3,143,52,156,36,PHO,0.059708,0.363636,1.090909,0.379025,0.037006,654.722812,240.143215,0.376266,0.057736,3,1.128799
2022,Regular Season,1611661317,Above the Break 3,815,263,789,36,PHO,0.340292,0.322699,0.968098,0.343145,0.290291,1509.093100,96.498325,0.335975,0.338925,3,1.007926
2022,Regular Season,1611661317,Backcourt,3,1,3,36,PHO,0.001253,0.333333,1.000000,0.056604,0.001804,4.802415,5000.000000,0.163005,0.001628,3,0.489016
2022,Regular Season,1611661319,Restricted Area,626,393,786,36,LVA,0.247529,0.627796,1.255591,0.627014,0.293627,251.698868,75.025548,0.627572,0.249016,2,1.255143
2022,Regular Season,1611661319,In The Paint (Non-RA),504,225,450,36,LVA,0.199288,0.446429,0.892857,0.396880,0.187683,226.127746,117.251986,0.431083,0.198901,2,0.862166
2022,Regular Season,1611661319,Mid-Range,448,202,404,36,LVA,0.177145,0.450893,0.901786,0.367750,0.189589,321.344996,62.001013,0.416165,0.177556,2,0.832330
2022,Regular Season,1611661319,Corner 3,127,52,156,36,LVA,0.050217,0.409449,1.228346,0.379025,0.037006,654.722812,240.143215,0.383968,0.049103,3,1.151903
2022,Regular Season,1611661319,Above the Break 3,822,291,873,36,LVA,0.325030,0.354015,1.062044,0.343145,0.290291,1509.093100,96.498325,0.346978,0.323959,3,1.040934
2022,Regular Season,1611661319,Backcourt,2,0,0,36,LVA,0.000791,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.039962,0.001465,3,0.119885
2022,Regular Season,1611661320,Restricted Area,776,518,1036,36,LAS,0.322125,0.667526,1.335052,0.627014,0.293627,251.698868,75.025548,0.657604,0.320904,2,1.315208
2022,Regular Season,1611661320,In The Paint (Non-RA),491,191,382,36,LAS,0.203819,0.389002,0.778004,0.396880,0.187683,226.127746,117.251986,0.391486,0.202842,2,0.782972
2022,Regular Season,1611661320,Mid-Range,533,170,340,36,LAS,0.221254,0.318949,0.637899,0.367750,0.189589,321.344996,62.001013,0.337305,0.220212,2,0.674610
2022,Regular Season,1611661320,Corner 3,54,17,51,36,LAS,0.022416,0.314815,0.944444,0.379025,0.037006,654.722812,240.143215,0.374132,0.023712,3,1.122397
2022,Regular Season,1611661320,Above the Break 3,550,178,534,36,LAS,0.228311,0.323636,0.970909,0.343145,0.290291,1509.093100,96.498325,0.337934,0.230439,3,1.013803
2022,Regular Season,1611661320,Backcourt,5,0,0,36,LAS,0.002076,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.027731,0.001890,3,0.083194
2022,Regular Season,1611661321,Restricted Area,740,462,924,36,DAL,0.301303,0.624324,1.248649,0.627014,0.293627,251.698868,75.025548,0.625007,0.300893,2,1.250014
2022,Regular Season,1611661321,In The Paint (Non-RA),448,151,302,36,DAL,0.182410,0.337054,0.674107,0.396880,0.187683,226.127746,117.251986,0.357122,0.182540,2,0.714243
2022,Regular Season,1611661321,Mid-Range,455,176,352,36,DAL,0.185261,0.386813,0.773626,0.367750,0.189589,321.344996,62.001013,0.378923,0.185255,2,0.757845
2022,Regular Season,1611661321,Corner 3,57,18,54,36,DAL,0.023208,0.315789,0.947368,0.379025,0.037006,654.722812,240.143215,0.373960,0.024423,3,1.121881
2022,Regular Season,1611661321,Above the Break 3,751,261,783,36,DAL,0.305782,0.347537,1.042610,0.343145,0.290291,1509.093100,96.498325,0.344604,0.305011,3,1.033813
2022,Regular Season,1611661321,Backcourt,5,0,0,36,DAL,0.002036,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.027731,0.001879,3,0.083194
2022,Regular Season,1611661322,Restricted Area,611,413,826,36,WAS,0.254266,0.675941,1.351882,0.627014,0.293627,251.698868,75.025548,0.661666,0.255871,2,1.323333
2022,Regular Season,1611661322,In The Paint (Non-RA),548,200,400,36,WAS,0.228048,0.364964,0.729927,0.396880,0.187683,226.127746,117.251986,0.374287,0.226536,2,0.748573
2022,Regular Season,1611661322,Mid-Range,433,168,336,36,WAS,0.180191,0.387991,0.775982,0.367750,0.189589,321.344996,62.001013,0.379368,0.180720,2,0.758737
2022,Regular Season,1611661322,Corner 3,83,31,93,36,WAS,0.034540,0.373494,1.120482,0.379025,0.037006,654.722812,240.143215,0.378403,0.034820,3,1.135208
2022,Regular Season,1611661322,Above the Break 3,720,243,729,36,WAS,0.299625,0.337500,1.012500,0.343145,0.290291,1509.093100,96.498325,0.341322,0.299750,3,1.023966
2022,Regular Season,1611661322,Backcourt,8,0,0,36,WAS,0.003329,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.021233,0.002303,3,0.063699
2022,Regular Season,1611661323,Restricted Area,922,553,1106,36,CON,0.371176,0.599783,1.199566,0.627014,0.293627,251.698868,75.025548,0.605623,0.368238,2,1.211246
2022,Regular Season,1611661323,In The Paint (Non-RA),394,160,320,36,CON,0.158615,0.406091,0.812183,0.396880,0.187683,226.127746,117.251986,0.402733,0.159637,2,0.805465
2022,Regular Season,1611661323,Mid-Range,519,204,408,36,CON,0.208937,0.393064,0.786127,0.367750,0.189589,321.344996,62.001013,0.383384,0.208091,2,0.766768
2022,Regular Season,1611661323,Corner 3,76,28,84,36,CON,0.030596,0.368421,1.105263,0.379025,0.037006,654.722812,240.143215,0.377922,0.031105,3,1.133766
2022,Regular Season,1611661323,Above the Break 3,570,202,606,36,CON,0.229469,0.354386,1.063158,0.343145,0.290291,1509.093100,96.498325,0.346227,0.231326,3,1.038681
2022,Regular Season,1611661323,Backcourt,3,0,0,36,CON,0.001208,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.034840,0.001603,3,0.104519
2022,Regular Season,1611661324,Restricted Area,729,457,914,36,MIN,0.301988,0.626886,1.253772,0.627014,0.293627,251.698868,75.025548,0.626919,0.301275,2,1.253838
2022,Regular Season,1611661324,In The Paint (Non-RA),487,202,404,36,MIN,0.201740,0.414784,0.829569,0.396880,0.187683,226.127746,117.251986,0.409107,0.200781,2,0.818214
2022,Regular Season,1611661324,Mid-Range,491,182,364,36,MIN,0.203397,0.370672,0.741344,0.367750,0.189589,321.344996,62.001013,0.369516,0.202741,2,0.739032
2022,Regular Season,1611661324,Corner 3,66,29,87,36,MIN,0.027341,0.439394,1.318182,0.379025,0.037006,654.722812,240.143215,0.384553,0.028172,3,1.153659
2022,Regular Season,1611661324,Above the Break 3,640,217,651,36,MIN,0.265120,0.339062,1.017187,0.343145,0.290291,1509.093100,96.498325,0.341929,0.265681,3,1.025788
2022,Regular Season,1611661324,Backcourt,1,0,0,36,MIN,0.000414,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.046849,0.001350,3,0.140546
2022,Regular Season,1611661325,Restricted Area,776,432,864,36,IND,0.310649,0.556701,1.113402,0.627014,0.293627,251.698868,75.025548,0.573922,0.310161,2,1.147844
2022,Regular Season,1611661325,In The Paint (Non-RA),444,157,314,36,IND,0.177742,0.353604,0.707207,0.396880,0.187683,226.127746,117.251986,0.368207,0.178193,2,0.736414
2022,Regular Season,1611661325,Mid-Range,554,187,374,36,IND,0.221777,0.337545,0.675090,0.367750,0.189589,321.344996,62.001013,0.348634,0.221004,2,0.697267
2022,Regular Season,1611661325,Corner 3,94,32,96,36,IND,0.037630,0.340426,1.021277,0.379025,0.037006,654.722812,240.143215,0.374179,0.037576,3,1.122536
2022,Regular Season,1611661325,Above the Break 3,623,213,639,36,IND,0.249400,0.341894,1.025682,0.343145,0.290291,1509.093100,96.498325,0.342780,0.250928,3,1.028339
2022,Regular Season,1611661325,Backcourt,7,0,0,36,IND,0.002802,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.023032,0.002137,3,0.069096
2022,Regular Season,1611661328,Restricted Area,597,396,792,36,SEA,0.240920,0.663317,1.326633,0.627014,0.293627,251.698868,75.025548,0.652550,0.242406,2,1.305101
2022,Regular Season,1611661328,In The Paint (Non-RA),469,195,390,36,SEA,0.189266,0.415778,0.831557,0.396880,0.187683,226.127746,117.251986,0.409631,0.189145,2,0.819261
2022,Regular Season,1611661328,Mid-Range,490,171,342,36,SEA,0.197740,0.348980,0.697959,0.367750,0.189589,321.344996,62.001013,0.356414,0.197490,2,0.712828
2022,Regular Season,1611661328,Corner 3,106,39,117,36,SEA,0.042776,0.367925,1.103774,0.379025,0.037006,654.722812,240.143215,0.377478,0.042256,3,1.132434
2022,Regular Season,1611661328,Above the Break 3,815,294,882,36,SEA,0.328894,0.360736,1.082209,0.343145,0.290291,1509.093100,96.498325,0.349314,0.327363,3,1.047942
2022,Regular Season,1611661328,Backcourt,1,0,0,36,SEA,0.000404,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.046849,0.001340,3,0.140546
2022,Regular Season,1611661329,Restricted Area,858,574,1148,36,CHI,0.351208,0.668998,1.337995,0.627014,0.293627,251.698868,75.025548,0.659475,0.349669,2,1.318950
2022,Regular Season,1611661329,In The Paint (Non-RA),394,184,368,36,CHI,0.161277,0.467005,0.934010,0.396880,0.187683,226.127746,117.251986,0.441434,0.162569,2,0.882868
2022,Regular Season,1611661329,Mid-Range,437,158,316,36,CHI,0.178878,0.361556,0.723112,0.367750,0.189589,321.344996,62.001013,0.364181,0.179234,2,0.728361
2022,Regular Season,1611661329,Corner 3,108,51,153,36,CHI,0.044208,0.472222,1.416667,0.379025,0.037006,654.722812,240.143215,0.392221,0.043585,3,1.176664
2022,Regular Season,1611661329,Above the Break 3,639,208,624,36,CHI,0.261564,0.325509,0.976526,0.343145,0.290291,1509.093100,96.498325,0.337899,0.262788,3,1.013697
2022,Regular Season,1611661329,Backcourt,7,1,3,36,CHI,0.002865,0.142857,0.428571,0.056604,0.001804,4.802415,5000.000000,0.107761,0.002154,3,0.323282
2022,Regular Season,1611661330,Restricted Area,664,390,780,36,ATL,0.269590,0.587349,1.174699,0.627014,0.293627,251.698868,75.025548,0.598252,0.270292,2,1.196504
2022,Regular Season,1611661330,In The Paint (Non-RA),468,179,358,36,ATL,0.190012,0.382479,0.764957,0.396880,0.187683,226.127746,117.251986,0.387170,0.189900,2,0.774340
2022,Regular Season,1611661330,Mid-Range,560,195,390,36,ATL,0.227365,0.348214,0.696429,0.367750,0.189589,321.344996,62.001013,0.355337,0.226430,2,0.710674
2022,Regular Season,1611661330,Corner 3,84,30,90,36,ATL,0.034105,0.357143,1.071429,0.379025,0.037006,654.722812,240.143215,0.376537,0.034361,3,1.129610
2022,Regular Season,1611661330,Above the Break 3,681,241,723,36,ATL,0.276492,0.353891,1.061674,0.343145,0.290291,1509.093100,96.498325,0.346487,0.277004,3,1.039460
2022,Regular Season,1611661330,Backcourt,6,0,0,36,ATL,0.002436,0.000000,0.000000,0.056604,0.001804,4.802415,5000.000000,0.025164,0.002013,3,0.075493
2023,Playoffs,1611661313,Restricted Area,201,123,246,10,NYL,0.283898,0.611940,1.223881,0.622036,0.254888,251.698868,75.025548,0.617554,0.281784,2,1.235107
2023,Playoffs,1611661313,In The Paint (Non-RA),126,50,100,10,NYL,0.177966,0.396825,0.793651,0.392012,0.240313,226.127746,117.251986,0.393734,0.187266,2,0.787468
2023,Playoffs,1611661313,Mid-Range,103,36,72,10,NYL,0.145480,0.349515,0.699029,0.361656,0.163171,321.344996,62.001013,0.358709,0.147252,2,0.717418
2023,Playoffs,1611661313,Corner 3,47,11,33,10,NYL,0.066384,0.234043,0.702128,0.276923,0.046214,654.722812,240.143215,0.274051,0.061420,3,0.822153
2023,Playoffs,1611661313,Above the Break 3,228,81,243,10,NYL,0.322034,0.355263,1.065789,0.364520,0.292570,1509.093100,96.498325,0.363305,0.319253,3,1.089915
2023,Playoffs,1611661313,Backcourt,3,0,0,10,NYL,0.004237,0.000000,0.000000,0.000000,0.002844,4.802415,5000.000000,0.000000,0.003024,3,0.000000
2023,Playoffs,1611661319,Restricted Area,132,78,156,9,LVA,0.214984,0.590909,1.181818,0.622036,0.254888,251.698868,75.025548,0.611328,0.219552,2,1.222656
2023,Playoffs,1611661319,In The Paint (Non-RA),174,88,176,9,LVA,0.283388,0.505747,1.011494,0.392012,0.240313,226.127746,117.251986,0.441471,0.276762,2,0.882942
2023,Playoffs,1611661319,Mid-Range,105,39,78,9,LVA,0.171010,0.371429,0.742857,0.361656,0.163171,321.344996,62.001013,0.364063,0.170464,2,0.728125
2023,Playoffs,1611661319,Corner 3,29,10,30,9,LVA,0.047231,0.344828,1.034483,0.276923,0.046214,654.722812,240.143215,0.279803,0.046993,3,0.839410
2023,Playoffs,1611661319,Above the Break 3,173,63,189,9,LVA,0.281759,0.364162,1.092486,0.364520,0.292570,1509.093100,96.498325,0.364483,0.283515,3,1.093450
2023,Playoffs,1611661319,Backcourt,1,0,0,9,LVA,0.001629,0.000000,0.000000,0.000000,0.002844,4.802415,5000.000000,0.000000,0.002714,3,0.000000
2023,Playoffs,1611661321,Restricted Area,95,69,138,5,DAL,0.248042,0.726316,1.452632,0.622036,0.254888,251.698868,75.025548,0.650610,0.249707,2,1.301220
2023,Playoffs,1611661321,In The Paint (Non-RA),123,38,76,5,DAL,0.321149,0.308943,0.617886,0.392012,0.240313,226.127746,117.251986,0.362746,0.302862,2,0.725492
2023,Playoffs,1611661321,Mid-Range,52,17,34,5,DAL,0.135770,0.326923,0.653846,0.361656,0.163171,321.344996,62.001013,0.356818,0.139893,2,0.713636
2023,Playoffs,1611661321,Corner 3,9,0,0,5,DAL,0.023499,0.000000,0.000000,0.276923,0.046214,654.722812,240.143215,0.273168,0.032323,3,0.819504
2023,Playoffs,1611661321,Above the Break 3,102,39,117,5,DAL,0.266319,0.382353,1.147059,0.364520,0.292570,1509.093100,96.498325,0.365649,0.272195,3,1.096947
2023,Playoffs,1611661321,Backcourt,2,0,0,5,DAL,0.005222,0.000000,0.000000,0.000000,0.002844,4.802415,5000.000000,0.000000,0.003020,3,0.000000
2023,Playoffs,1611661322,Restricted Area,52,31,62,2,WAS,0.335484,0.596154,1.192308,0.622036,0.254888,251.698868,75.025548,0.617605,0.309352,2,1.235209
2023,Playoffs,1611661322,In The Paint (Non-RA),31,10,20,2,WAS,0.200000,0.322581,0.645161,0.392012,0.240313,226.127746,117.251986,0.383641,0.217471,2,0.767282
2023,Playoffs,1611661322,Mid-Range,24,9,18,2,WAS,0.154839,0.375000,0.750000,0.361656,0.163171,321.344996,62.001013,0.362583,0.157298,2,0.725166
2023,Playoffs,1611661322,Corner 3,10,2,6,2,WAS,0.064516,0.200000,0.600000,0.276923,0.046214,654.722812,240.143215,0.275766,0.053420,3,0.827298
2023,Playoffs,1611661322,Above the Break 3,37,11,33,2,WAS,0.238710,0.297297,0.891892,0.364520,0.292570,1509.093100,96.498325,0.362911,0.259506,3,1.088734
2023,Playoffs,1611661322,Backcourt,1,0,0,2,WAS,0.006452,0.000000,0.000000,0.000000,0.002844,4.802415,5000.000000,0.000000,0.002954,3,0.000000
2023,Playoffs,1611661323,Restricted Area,150,90,180,7,CON,0.310559,0.600000,1.200000,0.622036,0.254888,251.698868,75.025548,0.613808,0.301295,2,1.227615
2023,Playoffs,1611661323,In The Paint (Non-RA),91,33,66,7,CON,0.188406,0.362637,0.725275,0.392012,0.240313,226.127746,117.251986,0.383583,0.197380,2,0.767166
2023,Playoffs,1611661323,Mid-Range,84,35,70,7,CON,0.173913,0.416667,0.833333,0.361656,0.163171,321.344996,62.001013,0.373056,0.171677,2,0.746111
2023,Playoffs,1611661323,Corner 3,18,8,24,7,CON,0.037267,0.444444,1.333333,0.276923,0.046214,654.722812,240.143215,0.281405,0.040002,3,0.844216
2023,Playoffs,1611661323,Above the Break 3,139,57,171,7,CON,0.287785,0.410072,1.230216,0.364520,0.292570,1509.093100,96.498325,0.368362,0.286887,3,1.105086
2023,Playoffs,1611661323,Backcourt,1,0,0,7,CON,0.002070,0.000000,0.000000,0.000000,0.002844,4.802415,5000.000000,0.000000,0.002759,3,0.000000
2023,Playoffs,1611661324,Restricted Area,39,26,52,3,MIN,0.206349,0.666667,1.333333,0.622036,0.254888,251.698868,75.025548,0.628024,0.221351,2,1.256048
2023,Playoffs,1611661324,In The Paint (Non-RA),50,20,40,3,MIN,0.264550,0.400000,0.800000,0.392012,0.240313,226.127746,117.251986,0.393458,0.256673,2,0.786917
2023,Playoffs,1611661324,Mid-Range,29,12,24,3,MIN,0.153439,0.413793,0.827586,0.361656,0.163171,321.344996,62.001013,0.365971,0.156699,2,0.731943
2023,Playoffs,1611661324,Corner 3,11,3,9,3,MIN,0.058201,0.272727,0.818182,0.276923,0.046214,654.722812,240.143215,0.276854,0.051776,3,0.830561
2023,Playoffs,1611661324,Above the Break 3,60,19,57,3,MIN,0.317460,0.316667,0.950000,0.364520,0.292570,1509.093100,96.498325,0.362690,0.310745,3,1.088071
2023,Playoffs,1611661324,Backcourt,0,0,0,3,MIN,0.000000,,,0.000000,0.002844,4.802415,5000.000000,0.000000,0.002755,3,0.000000
2023,Playoffs,1611661329,Restricted Area,15,11,22,2,CHI,0.109489,0.733333,1.466667,0.622036,0.254888,251.698868,75.025548,0.628296,0.160399,2,1.256592
2023,Playoffs,1611661329,In The Paint (Non-RA),43,15,30,2,CHI,0.313869,0.348837,0.697674,0.392012,0.240313,226.127746,117.251986,0.385114,0.279009,2,0.770227
2023,Playoffs,1611661329,Mid-Range,36,11,22,2,CHI,0.262774,0.305556,0.611111,0.361656,0.163171,321.344996,62.001013,0.356004,0.230964,2,0.712008
2023,Playoffs,1611661329,Corner 3,4,1,3,2,CHI,0.029197,0.250000,0.750000,0.276923,0.046214,654.722812,240.143215,0.276760,0.039898,3,0.830279
2023,Playoffs,1611661329,Above the Break 3,39,11,33,2,CHI,0.284672,0.282051,0.846154,0.364520,0.292570,1509.093100,96.498325,0.362442,0.286971,3,1.087327
2023,Playoffs,1611661329,Backcourt,0,0,0,2,CHI,0.000000,,,0.000000,0.002844,4.802415,5000.000000,0.000000,0.002759,3,0.000000
2023,Playoffs,1611661330,Restricted Area,33,18,36,2,ATL,0.229167,0.545455,1.090909,0.622036,0.254888,251.698868,75.025548,0.613160,0.236095,2,1.226319
2023,Playoffs,1611661330,In The Paint (Non-RA),38,11,22,2,ATL,0.263889,0.289474,0.578947,0.392012,0.240313,226.127746,117.251986,0.377260,0.251304,2,0.754519
2023,Playoffs,1611661330,Mid-Range,26,7,14,2,ATL,0.180556,0.269231,0.538462,0.361656,0.163171,321.344996,62.001013,0.354737,0.173937,2,0.709475
2023,Playoffs,1611661330,Corner 3,2,1,3,2,ATL,0.013889,0.500000,1.500000,0.276923,0.046214,654.722812,240.143215,0.277602,0.033827,3,0.832807
2023,Playoffs,1611661330,Above the Break 3,45,19,57,2,ATL,0.312500,0.422222,1.266667,0.364520,0.292570,1509.093100,96.498325,0.366191,0.302095,3,1.098573
2023,Playoffs,1611661330,Backcourt,0,0,0,2,ATL,0.000000,,,0.000000,0.002844,4.802415,5000.000000,0.000000,0.002742,3,0.000000
2023,Regular Season,1611661313,Restricted Area,791,525,1050,40,NYL,0.282803,0.663717,1.327434,0.625054,0.283946,251.698868,75.025548,0.654384,0.283183,2,1.308768
2023,Regular Season,1611661313,In The Paint (Non-RA),451,186,372,40,NYL,0.161244,0.412417,0.824834,0.400257,0.213295,226.127746,117.251986,0.408356,0.163540,2,0.816712
2023,Regular Season,1611661313,Mid-Range,368,131,262,40,NYL,0.131570,0.355978,0.711957,0.366293,0.179402,321.344996,62.001013,0.360787,0.132771,2,0.721573
2023,Regular Season,1611661313,Corner 3,170,64,192,40,NYL,0.060779,0.376471,1.129412,0.382745,0.038861,654.722812,240.143215,0.381452,0.059119,3,1.144355
2023,Regular Season,1611661313,Above the Break 3,1011,380,1140,40,NYL,0.361459,0.375865,1.127596,0.344414,0.282392,1509.093100,96.498325,0.357032,0.359266,3,1.071096
2023,Regular Season,1611661313,Backcourt,6,0,0,40,NYL,0.002145,0.000000,0.000000,0.000000,0.002103,4.802415,5000.000000,0.000000,0.002121,3,0.000000
2023,Regular Season,1611661317,Restricted Area,616,401,802,40,PHO,0.240813,0.650974,1.301948,0.625054,0.283946,251.698868,75.025548,0.643455,0.242061,2,1.286910
2023,Regular Season,1611661317,In The Paint (Non-RA),646,282,564,40,PHO,0.252541,0.436533,0.873065,0.400257,0.213295,226.127746,117.251986,0.427127,0.250840,2,0.854254
2023,Regular Season,1611661317,Mid-Range,469,182,364,40,PHO,0.183346,0.388060,0.776119,0.366293,0.179402,321.344996,62.001013,0.379210,0.183267,2,0.758419
2023,Regular Season,1611661317,Corner 3,116,40,120,40,PHO,0.045348,0.344828,1.034483,0.382745,0.038861,654.722812,240.143215,0.377038,0.044795,3,1.131115
2023,Regular Season,1611661317,Above the Break 3,709,231,693,40,PHO,0.277170,0.325811,0.977433,0.344414,0.282392,1509.093100,96.498325,0.338468,0.277381,3,1.015404
2023,Regular Season,1611661317,Backcourt,2,0,0,40,PHO,0.000782,0.000000,0.000000,0.000000,0.002103,4.802415,5000.000000,0.000000,0.001656,3,0.000000
2023,Regular Season,1611661319,Restricted Area,588,407,814,40,LVA,0.212505,0.692177,1.384354,0.625054,0.283946,251.698868,75.025548,0.672057,0.214617,2,1.344114
2023,Regular Season,1611661319,In The Paint (Non-RA),730,361,722,40,LVA,0.263824,0.494521,0.989041,0.400257,0.213295,226.127746,117.251986,0.472227,0.262046,2,0.944454
2023,Regular Season,1611661319,Mid-Range,453,205,410,40,LVA,0.163715,0.452539,0.905077,0.366293,0.179402,321.344996,62.001013,0.416748,0.164232,2,0.833495
2023,Regular Season,1611661319,Corner 3,171,63,189,40,LVA,0.061800,0.368421,1.105263,0.382745,0.038861,654.722812,240.143215,0.379779,0.060031,3,1.139336
2023,Regular Season,1611661319,Above the Break 3,824,308,924,40,LVA,0.297795,0.373786,1.121359,0.344414,0.282392,1509.093100,96.498325,0.354788,0.297590,3,1.064364
2023,Regular Season,1611661319,Backcourt,1,0,0,40,LVA,0.000361,0.000000,0.000000,0.000000,0.002103,4.802415,5000.000000,0.000000,0.001484,3,0.000000
2023,Regular Season,1611661320,Restricted Area,822,513,1026,40,LAS,0.307635,0.624088,1.248175,0.625054,0.283946,251.698868,75.025548,0.624314,0.306862,2,1.248628
2023,Regular Season,1611661320,In The Paint (Non-RA),632,222,444,40,LAS,0.236527,0.351266,0.702532,0.400257,0.213295,226.127746,117.251986,0.364176,0.235454,2,0.728351
2023,Regular Season,1611661320,Mid-Range,438,141,282,40,LAS,0.163922,0.321918,0.643836,0.366293,0.179402,321.344996,62.001013,0.340697,0.164206,2,0.681394
2023,Regular Season,1611661320,Corner 3,79,37,111,40,LAS,0.029566,0.468354,1.405063,0.382745,0.038861,654.722812,240.143215,0.391963,0.030320,3,1.175888
2023,Regular Season,1611661320,Above the Break 3,696,223,669,40,LAS,0.260479,0.320402,0.961207,0.344414,0.282392,1509.093100,96.498325,0.336835,0.261136,3,1.010506
2023,Regular Season,1611661320,Backcourt,5,0,0,40,LAS,0.001871,0.000000,0.000000,0.000000,0.002103,4.802415,5000.000000,0.000000,0.002022,3,0.000000
2023,Regular Season,1611661321,Restricted Area,938,597,1194,40,DAL,0.320574,0.636461,1.272921,0.625054,0.283946,251.698868,75.025548,0.634047,0.319588,2,1.268095
2023,Regular Season,1611661321,In The Paint (Non-RA),636,248,496,40,DAL,0.217362,0.389937,0.779874,0.400257,0.213295,226.127746,117.251986,0.392644,0.217157,2,0.785288
2023,Regular Season,1611661321,Mid-Range,499,180,360,40,DAL,0.170540,0.360721,0.721443,0.366293,0.179402,321.344996,62.001013,0.362904,0.170686,2,0.725808
2023,Regular Season,1611661321,Corner 3,55,23,69,40,DAL,0.018797,0.418182,1.254545,0.382745,0.038861,654.722812,240.143215,0.385491,0.020314,3,1.156474
2023,Regular Season,1611661321,Above the Break 3,788,247,741,40,DAL,0.269310,0.313452,0.940355,0.344414,0.282392,1509.093100,96.498325,0.333793,0.269668,3,1.001379
2023,Regular Season,1611661321,Backcourt,10,0,0,40,DAL,0.003418,0.000000,0.000000,0.000000,0.002103,4.802415,5000.000000,0.000000,0.002588,3,0.000000
2023,Regular Season,1611661322,Restricted Area,650,413,826,40,WAS,0.240830,0.635385,1.270769,0.625054,0.283946,251.698868,75.025548,0.632501,0.242096,2,1.265002
2023,Regular Season,1611661322,In The Paint (Non-RA),560,220,440,40,WAS,0.207484,0.392857,0.785714,0.400257,0.213295,226.127746,117.251986,0.394986,0.207812,2,0.789972
2023,Regular Season,1611661322,Mid-Range,566,213,426,40,WAS,0.209707,0.376325,0.752650,0.366293,0.179402,321.344996,62.001013,0.372692,0.209113,2,0.745384
