season,player_id,player_name,team_id,team_abbr,n_teams,zone,fga,fgm,fg_pct_raw,attempt_share,fga_total,league_fg_pct,team_prior_fg_pct,k_player,fg_pct_shrunk,data_weight,prior_dominated,pts_value,pps_shrunk
2022,1631031,Queen Egbo,1611661325,IND,1,Backcourt,0,0,,0.000000,215,0.067797,0.027587,30.401406,0.027587,0.000000,True,3,0.082760
2022,1631032,Lorela Cubaj,1611661313,NYL,1,Restricted Area,5,2,0.400000,0.416667,12,0.625994,0.618488,72.089964,0.604317,0.064859,True,2,1.208634
2022,1631032,Lorela Cubaj,1611661313,NYL,1,In The Paint (Non-RA),0,0,,0.000000,12,0.398019,0.395280,103.196074,0.395280,0.000000,True,2,0.790560
2022,1631032,Lorela Cubaj,1611661313,NYL,1,Mid-Range,7,2,0.285714,0.583333,12,0.370581,0.365407,126.590601,0.361232,0.052399,True,2,0.722463
2022,1631032,Lorela Cubaj,1611661313,NYL,1,Corner 3,0,0,,0.000000,12,0.381271,0.376801,260.325606,0.376801,0.000000,True,3,1.130403
2022,1631032,Lorela Cubaj,1611661313,NYL,1,Above the Break 3,0,0,,0.000000,12,0.343144,0.345684,262.841529,0.345684,0.000000,True,3,1.037053
2022,1631032,Lorela Cubaj,1611661313,NYL,1,Backcourt,0,0,,0.000000,12,0.067797,0.122712,30.401406,0.122712,0.000000,True,3,0.368136
2022,1631044,Naz Hillmon,1611661330,ATL,1,Restricted Area,65,37,0.569231,0.528455,123,0.625994,0.597972,72.089964,0.584344,0.474141,True,2,1.168689
2022,1631044,Naz Hillmon,1611661330,ATL,1,In The Paint (Non-RA),24,9,0.375000,0.195122,123,0.398019,0.387541,103.196074,0.385175,0.188685,True,2,0.770350
2022,1631044,Naz Hillmon,1611661330,ATL,1,Mid-Range,32,13,0.406250,0.260163,123,0.370581,0.356369,126.590601,0.366434,0.201777,True,2,0.732868
2022,1631044,Naz Hillmon,1611661330,ATL,1,Corner 3,0,0,,0.000000,123,0.381271,0.378527,260.325606,0.378527,0.000000,True,3,1.135582
2022,1631044,Naz Hillmon,1611661330,ATL,1,Above the Break 3,2,0,0.000000,0.016260,123,0.343144,0.346486,262.841529,0.343869,0.007552,True,3,1.031607
2022,1631044,Naz Hillmon,1611661330,ATL,1,Backcourt,0,0,,0.000000,123,0.067797,0.030140,30.401406,0.030140,0.000000,True,3,0.090421
2022,1631046,Hannah Sjerven,1611661324,MIN,1,Restricted Area,1,0,0.000000,1.000000,1,0.625994,0.626657,72.089964,0.618083,0.013682,True,2,1.236167
2022,1631046,Hannah Sjerven,1611661324,MIN,1,In The Paint (Non-RA),0,0,,0.000000,1,0.398019,0.409468,103.196074,0.409468,0.000000,True,2,0.818936
2022,1631046,Hannah Sjerven,1611661324,MIN,1,Mid-Range,0,0,,0.000000,1,0.370581,0.370636,126.590601,0.370636,0.000000,True,2,0.741272
2022,1631046,Hannah Sjerven,1611661324,MIN,1,Corner 3,0,0,,0.000000,1,0.381271,0.386594,260.325606,0.386594,0.000000,True,3,1.159781
2022,1631046,Hannah Sjerven,1611661324,MIN,1,Above the Break 3,0,0,,0.000000,1,0.343144,0.341928,262.841529,0.341928,0.000000,True,3,1.025785
2022,1631046,Hannah Sjerven,1611661324,MIN,1,Backcourt,0,0,,0.000000,1,0.067797,0.056112,30.401406,0.056112,0.000000,True,3,0.168337
2022,1631056,Amy Atwell,1611661320,LAS,1,Restricted Area,0,0,,0.000000,9,0.625994,0.657354,72.089964,0.657354,0.000000,True,2,1.314708
2022,1631056,Amy Atwell,1611661320,LAS,1,In The Paint (Non-RA),1,0,0.000000,0.111111,9,0.398019,0.391845,103.196074,0.388085,0.009597,True,2,0.776169
2022,1631056,Amy Atwell,1611661320,LAS,1,Mid-Range,2,0,0.000000,0.222222,9,0.370581,0.338369,126.590601,0.333107,0.015553,True,2,0.666213
2022,1631056,Amy Atwell,1611661320,LAS,1,Corner 3,0,0,,0.000000,9,0.381271,0.376207,260.325606,0.376207,0.000000,True,3,1.128622
2022,1631056,Amy Atwell,1611661320,LAS,1,Above the Break 3,6,1,0.166667,0.666667,9,0.343144,0.337933,262.841529,0.334111,0.022318,True,3,1.002332
2022,1631056,Amy Atwell,1611661320,LAS,1,Backcourt,0,0,,0.000000,9,0.067797,0.033215,30.401406,0.033215,0.000000,True,3,0.099645
2022,1631062,Khayla Pointer,1611661325,IND,1,Restricted Area,2,1,0.500000,0.166667,12,0.625994,0.573672,72.089964,0.571683,0.026994,True,2,1.143366
2022,1631062,Khayla Pointer,1611661325,IND,1,In The Paint (Non-RA),4,4,1.000000,0.333333,12,0.398019,0.368591,103.196074,0.392152,0.037315,True,2,0.784304
2022,1631062,Khayla Pointer,1611661325,IND,1,Mid-Range,2,1,0.500000,0.166667,12,0.370581,0.349673,126.590601,0.352011,0.015553,True,2,0.704021
2022,1631062,Khayla Pointer,1611661325,IND,1,Corner 3,0,0,,0.000000,12,0.381271,0.376143,260.325606,0.376143,0.000000,True,3,1.128429
2022,1631062,Khayla Pointer,1611661325,IND,1,Above the Break 3,3,1,0.333333,0.250000,12,0.343144,0.342778,262.841529,0.342672,0.011285,True,3,1.028016
2022,1631062,Khayla Pointer,1611661325,IND,1,Backcourt,1,0,0.000000,0.083333,12,0.067797,0.027587,30.401406,0.026708,0.031846,True,3,0.080124
2022,1631068,Sam Thomas,1611661317,PHO,1,Restricted Area,0,0,,0.000000,21,0.625994,0.621502,72.089964,0.621502,0.000000,True,2,1.243003
2022,1631068,Sam Thomas,1611661317,PHO,1,In The Paint (Non-RA),2,1,0.500000,0.095238,21,0.398019,0.395972,103.196074,0.397950,0.019012,True,2,0.795900
2022,1631068,Sam Thomas,1611661317,PHO,1,Mid-Range,2,2,1.000000,0.095238,21,0.370581,0.368199,126.590601,0.378026,0.015553,True,2,0.756052
2022,1631068,Sam Thomas,1611661317,PHO,1,Corner 3,8,1,0.125000,0.380952,21,0.381271,0.375287,260.325606,0.367825,0.029815,True,3,1.103475
2022,1631068,Sam Thomas,1611661317,PHO,1,Above the Break 3,9,1,0.111111,0.428571,21,0.343144,0.335371,262.841529,0.327946,0.033108,True,3,0.983838
2022,1631068,Sam Thomas,1611661317,PHO,1,Backcourt,0,0,,0.000000,21,0.067797,0.150594,30.401406,0.150594,0.000000,True,3,0.451781
2022,1631072,Elissa Cunane,1611661324,MIN,1,Restricted Area,1,1,1.000000,0.500000,2,0.625994,0.626657,72.089964,0.631765,0.013682,True,2,1.263530
2022,1631072,Elissa Cunane,1611661324,MIN,1,In The Paint (Non-RA),0,0,,0.000000,2,0.398019,0.409468,103.196074,0.409468,0.000000,True,2,0.818936
2022,1631072,Elissa Cunane,1611661324,MIN,1,Mid-Range,0,0,,0.000000,2,0.370581,0.370636,126.590601,0.370636,0.000000,True,2,0.741272
2022,1631072,Elissa Cunane,1611661324,MIN,1,Corner 3,0,0,,0.000000,2,0.381271,0.386594,260.325606,0.386594,0.000000,True,3,1.159781
2022,1631072,Elissa Cunane,1611661324,MIN,1,Above the Break 3,1,0,0.000000,0.500000,2,0.343144,0.341928,262.841529,0.340632,0.003790,True,3,1.021897
2022,1631072,Elissa Cunane,1611661324,MIN,1,Backcourt,0,0,,0.000000,2,0.067797,0.056112,30.401406,0.056112,0.000000,True,3,0.168337
2022,1631081,Katie Benzan,1611661322,WAS,1,Restricted Area,0,0,,0.000000,9,0.625994,0.657450,72.089964,0.657450,0.000000,True,2,1.314899
2022,1631081,Katie Benzan,1611661322,WAS,1,In The Paint (Non-RA),2,0,0.000000,0.222222,9,0.398019,0.377749,103.196074,0.370567,0.019012,True,2,0.741135
2022,1631081,Katie Benzan,1611661322,WAS,1,Mid-Range,0,0,,0.000000,9,0.370581,0.380709,126.590601,0.380709,0.000000,True,2,0.761418
2022,1631081,Katie Benzan,1611661322,WAS,1,Corner 3,1,1,1.000000,0.111111,9,0.381271,0.383221,260.325606,0.385581,0.003827,True,3,1.156743
2022,1631081,Katie Benzan,1611661322,WAS,1,Above the Break 3,5,4,0.800000,0.555556,9,0.343144,0.342645,262.841529,0.351183,0.018668,True,3,1.053548
2022,1631081,Katie Benzan,1611661322,WAS,1,Backcourt,1,0,0.000000,0.111111,9,0.067797,0.025432,30.401406,0.024622,0.031846,True,3,0.073865
2022,1631083,Emily Engstler,1611661325,IND,1,Restricted Area,97,48,0.494845,0.532967,182,0.625994,0.573672,72.089964,0.528452,0.573659,False,2,1.056905
2022,1631083,Emily Engstler,1611661325,IND,1,In The Paint (Non-RA),23,3,0.130435,0.126374,182,0.398019,0.368591,103.196074,0.325186,0.182256,True,2,0.650371
2022,1631083,Emily Engstler,1611661325,IND,1,Mid-Range,17,5,0.294118,0.093407,182,0.370581,0.349673,126.590601,0.343095,0.118392,True,2,0.686191
2022,1631083,Emily Engstler,1611661325,IND,1,Corner 3,5,1,0.200000,0.027473,182,0.381271,0.376143,260.325606,0.372824,0.018845,True,3,1.118471
2022,1631083,Emily Engstler,1611661325,IND,1,Above the Break 3,40,15,0.375000,0.219780,182,0.343144,0.342778,262.841529,0.347034,0.132082,True,3,1.041103
2022,1631083,Emily Engstler,1611661325,IND,1,Backcourt,0,0,,0.000000,182,0.067797,0.027587,30.401406,0.027587,0.000000,True,3,0.082760
2022,1631086,Lexie Hull,1611661325,IND,1,Restricted Area,24,8,0.333333,0.228571,105,0.625994,0.573672,72.089964,0.513644,0.249766,True,2,1.027287
2022,1631086,Lexie Hull,1611661325,IND,1,In The Paint (Non-RA),22,8,0.363636,0.209524,105,0.398019,0.368591,103.196074,0.367720,0.175724,True,2,0.735441
2022,1631086,Lexie Hull,1611661325,IND,1,Mid-Range,16,4,0.250000,0.152381,105,0.370581,0.349673,126.590601,0.338488,0.112209,True,2,0.676977
2022,1631086,Lexie Hull,1611661325,IND,1,Corner 3,11,3,0.272727,0.104762,105,0.381271,0.376143,260.325606,0.371950,0.040542,True,3,1.115851
2022,1631086,Lexie Hull,1611661325,IND,1,Above the Break 3,32,5,0.156250,0.304762,105,0.343144,0.342778,262.841529,0.322534,0.108533,True,3,0.967602
2022,1631086,Lexie Hull,1611661325,IND,1,Backcourt,0,0,,0.000000,105,0.067797,0.027587,30.401406,0.027587,0.000000,True,3,0.082760
2022,1631089,Destanni Henderson,1611661325,IND,1,Restricted Area,59,29,0.491525,0.333333,177,0.625994,0.573672,72.089964,0.536700,0.450073,True,2,1.073400
2022,1631089,Destanni Henderson,1611661325,IND,1,In The Paint (Non-RA),19,7,0.368421,0.107345,177,0.398019,0.368591,103.196074,0.368565,0.155488,True,2,0.737129
2022,1631089,Destanni Henderson,1611661325,IND,1,Mid-Range,28,9,0.321429,0.158192,177,0.370581,0.349673,126.590601,0.344557,0.181124,True,2,0.689114
2022,1631089,Destanni Henderson,1611661325,IND,1,Corner 3,16,8,0.500000,0.090395,177,0.381271,0.376143,260.325606,0.383315,0.057903,True,3,1.149944
2022,1631089,Destanni Henderson,1611661325,IND,1,Above the Break 3,52,18,0.346154,0.293785,177,0.343144,0.342778,262.841529,0.343336,0.165162,True,3,1.030008
2022,1631089,Destanni Henderson,1611661325,IND,1,Backcourt,3,0,0.000000,0.016949,177,0.067797,0.027587,30.401406,0.025109,0.089817,True,3,0.075326
2022,1631091,Evina Westbrook,1611661324,MIN,2,Restricted Area,10,7,0.700000,0.188679,53,0.625994,0.631886,72.089964,0.640184,0.121818,True,2,1.280367
2022,1631091,Evina Westbrook,1611661324,MIN,2,In The Paint (Non-RA),15,6,0.400000,0.283019,53,0.398019,0.404082,103.196074,0.403564,0.126908,True,2,0.807128
2022,1631091,Evina Westbrook,1611661324,MIN,2,Mid-Range,8,2,0.250000,0.150943,53,0.370581,0.372346,126.590601,0.365074,0.059440,True,2,0.730148
2022,1631091,Evina Westbrook,1611661324,MIN,2,Corner 3,2,2,1.000000,0.037736,53,0.381271,0.386021,260.325606,0.390702,0.007624,True,3,1.172105
2022,1631091,Evina Westbrook,1611661324,MIN,2,Above the Break 3,18,3,0.166667,0.339623,53,0.343144,0.342050,262.841529,0.330809,0.064093,True,3,0.992427
2022,1631091,Evina Westbrook,1611661324,MIN,2,Backcourt,0,0,,0.000000,53,0.067797,0.050902,30.401406,0.050902,0.000000,True,3,0.152707
2022,1631135,Olivia Nelson-Ododa,1611661320,LAS,1,Restricted Area,53,36,0.679245,0.630952,84,0.625994,0.657354,72.089964,0.666629,0.423695,True,2,1.333259
2022,1631135,Olivia Nelson-Ododa,1611661320,LAS,1,In The Paint (Non-RA),22,9,0.409091,0.261905,84,0.398019,0.391845,103.196074,0.394876,0.175724,True,2,0.789751
2022,1631135,Olivia Nelson-Ododa,1611661320,LAS,1,Mid-Range,9,2,0.222222,0.107143,84,0.370581,0.338369,126.590601,0.330660,0.066376,True,2,0.661320
2022,1631135,Olivia Nelson-Ododa,1611661320,LAS,1,Corner 3,0,0,,0.000000,84,0.381271,0.376207,260.325606,0.376207,0.000000,True,3,1.128622
2022,1631135,Olivia Nelson-Ododa,1611661320,LAS,1,Above the Break 3,0,0,,0.000000,84,0.343144,0.337933,262.841529,0.337933,0.000000,True,3,1.013799
2022,1631135,Olivia Nelson-Ododa,1611661320,LAS,1,Backcourt,0,0,,0.000000,84,0.067797,0.033215,30.401406,0.033215,0.000000,True,3,0.099645
2022,1631147,Kianna Smith,1611661320,LAS,1,Restricted Area,5,4,0.800000,0.142857,35,0.625994,0.657354,72.089964,0.666606,0.064859,True,2,1.333212
2022,1631147,Kianna Smith,1611661320,LAS,1,In The Paint (Non-RA),6,1,0.166667,0.171429,35,0.398019,0.391845,103.196074,0.379472,0.054947,True,2,0.758945
2022,1631147,Kianna Smith,1611661320,LAS,1,Mid-Range,6,1,0.166667,0.171429,35,0.370581,0.338369,126.590601,0.330600,0.045252,True,2,0.661199
2022,1631147,Kianna Smith,1611661320,LAS,1,Corner 3,1,0,0.000000,0.028571,35,0.381271,0.376207,260.325606,0.374768,0.003827,True,3,1.124303
2022,1631147,Kianna Smith,1611661320,LAS,1,Above the Break 3,17,5,0.294118,0.485714,35,0.343144,0.337933,262.841529,0.335271,0.060749,True,3,1.005814
2022,1631147,Kianna Smith,1611661320,LAS,1,Backcourt,0,0,,0.000000,35,0.067797,0.033215,30.401406,0.033215,0.000000,True,3,0.099645
2022,1631263,Nikolina Milic,1611661324,MIN,1,Restricted Area,77,48,0.623377,0.570370,135,0.625994,0.626657,72.089964,0.624963,0.516467,False,2,1.249926
2022,1631263,Nikolina Milic,1611661324,MIN,1,In The Paint (Non-RA),27,15,0.555556,0.200000,135,0.398019,0.409468,103.196074,0.439764,0.207380,True,2,0.879527
2022,1631263,Nikolina Milic,1611661324,MIN,1,Mid-Range,9,5,0.555556,0.066667,135,0.370581,0.370636,126.590601,0.382910,0.066376,True,2,0.765820
2022,1631263,Nikolina Milic,1611661324,MIN,1,Corner 3,1,0,0.000000,0.007407,135,0.381271,0.386594,260.325606,0.385114,0.003827,True,3,1.155342
2022,1631263,Nikolina Milic,1611661324,MIN,1,Above the Break 3,21,6,0.285714,0.155556,135,0.343144,0.341928,262.841529,0.337769,0.073985,True,3,1.013308
2022,1631263,Nikolina Milic,1611661324,MIN,1,Backcourt,0,0,,0.000000,135,0.067797,0.056112,30.401406,0.056112,0.000000,True,3,0.168337
2023,100940,Diana Taurasi,1611661317,PHO,1,Restricted Area,40,30,0.750000,0.125786,318,0.624838,0.643393,72.089964,0.681436,0.356856,True,2,1.362872
2023,100940,Diana Taurasi,1611661317,PHO,1,In The Paint (Non-RA),35,17,0.485714,0.110063,318,0.399531,0.426939,103.196074,0.441824,0.253263,True,2,0.883649
2023,100940,Diana Taurasi,1611661317,PHO,1,Mid-Range,56,17,0.303571,0.176101,318,0.365957,0.379073,126.590601,0.355917,0.306697,True,2,0.711834
2023,100940,Diana Taurasi,1611661317,PHO,1,Corner 3,19,8,0.421053,0.059748,318,0.372954,0.368721,260.325606,0.372280,0.068021,True,3,1.116841
2023,100940,Diana Taurasi,1611661317,PHO,1,Above the Break 3,168,56,0.333333,0.528302,318,0.346055,0.339584,262.841529,0.337147,0.389935,True,3,1.011440
2023,100940,Diana Taurasi,1611661317,PHO,1,Backcourt,0,0,,0.000000,318,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,201496,Candace Parker,1611661319,LVA,1,Restricted Area,34,24,0.705882,0.263566,129,0.624838,0.660977,72.089964,0.675369,0.320483,True,2,1.350737
2023,201496,Candace Parker,1611661319,LVA,1,In The Paint (Non-RA),30,15,0.500000,0.232558,129,0.399531,0.477243,103.196074,0.482368,0.225232,True,2,0.964736
2023,201496,Candace Parker,1611661319,LVA,1,Mid-Range,14,4,0.285714,0.108527,129,0.365957,0.411214,126.590601,0.398716,0.099580,True,2,0.797433
2023,201496,Candace Parker,1611661319,LVA,1,Corner 3,7,3,0.428571,0.054264,129,0.372954,0.371093,260.325606,0.372598,0.026185,True,3,1.117793
2023,201496,Candace Parker,1611661319,LVA,1,Above the Break 3,44,14,0.318182,0.341085,129,0.346055,0.356423,262.841529,0.350939,0.143396,True,3,1.052818
2023,201496,Candace Parker,1611661319,LVA,1,Backcourt,0,0,,0.000000,129,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,201886,DeWanna Bonner,1611661323,CON,1,Restricted Area,175,111,0.634286,0.266362,657,0.624838,0.616066,72.089964,0.628970,0.708244,False,2,1.257940
2023,201886,DeWanna Bonner,1611661323,CON,1,In The Paint (Non-RA),78,24,0.307692,0.118721,657,0.399531,0.363980,103.196074,0.339750,0.430473,True,2,0.679499
2023,201886,DeWanna Bonner,1611661323,CON,1,Mid-Range,124,46,0.370968,0.188737,657,0.365957,0.360774,126.590601,0.365818,0.494831,True,2,0.731637
2023,201886,DeWanna Bonner,1611661323,CON,1,Corner 3,32,11,0.343750,0.048706,657,0.372954,0.376657,260.325606,0.373055,0.109467,True,3,1.119164
2023,201886,DeWanna Bonner,1611661323,CON,1,Above the Break 3,247,83,0.336032,0.375951,657,0.346055,0.353680,262.841529,0.345130,0.484464,True,3,1.035391
2023,201886,DeWanna Bonner,1611661323,CON,1,Backcourt,1,0,0.000000,0.001522,657,0.000000,0.000000,30.401406,0.000000,0.031846,True,3,0.000000
2023,201911,Kristi Toliver,1611661322,WAS,1,Restricted Area,1,1,1.000000,0.025641,39,0.624838,0.630462,72.089964,0.635518,0.013682,True,2,1.271036
2023,201911,Kristi Toliver,1611661322,WAS,1,In The Paint (Non-RA),1,0,0.000000,0.025641,39,0.399531,0.392038,103.196074,0.388275,0.009597,True,2,0.776551
2023,201911,Kristi Toliver,1611661322,WAS,1,Mid-Range,9,2,0.222222,0.230769,39,0.365957,0.372635,126.590601,0.362651,0.066376,True,2,0.725301
2023,201911,Kristi Toliver,1611661322,WAS,1,Corner 3,9,4,0.444444,0.230769,39,0.372954,0.375372,260.325606,0.377680,0.033417,True,3,1.133039
2023,201911,Kristi Toliver,1611661322,WAS,1,Above the Break 3,19,6,0.315789,0.487179,39,0.346055,0.339778,262.841529,0.338161,0.067414,True,3,1.014483
2023,201911,Kristi Toliver,1611661322,WAS,1,Backcourt,0,0,,0.000000,39,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,202252,Alysha Clark,1611661319,LVA,1,Restricted Area,42,30,0.714286,0.164062,256,0.624838,0.660977,72.089964,0.680602,0.368131,True,2,1.361204
2023,202252,Alysha Clark,1611661319,LVA,1,In The Paint (Non-RA),50,27,0.540000,0.195312,256,0.399531,0.477243,103.196074,0.497725,0.326379,True,2,0.995451
2023,202252,Alysha Clark,1611661319,LVA,1,Mid-Range,10,3,0.300000,0.039062,256,0.365957,0.411214,126.590601,0.403071,0.073211,True,2,0.806143
2023,202252,Alysha Clark,1611661319,LVA,1,Corner 3,53,23,0.433962,0.207031,256,0.372954,0.371093,260.325606,0.381727,0.169153,True,3,1.145182
2023,202252,Alysha Clark,1611661319,LVA,1,Above the Break 3,101,35,0.346535,0.394531,256,0.346055,0.356423,262.841529,0.353678,0.277593,True,3,1.061034
2023,202252,Alysha Clark,1611661319,LVA,1,Backcourt,0,0,,0.000000,256,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,202259,Epiphanny Prince,1611661313,NYL,1,Restricted Area,0,0,,0.000000,15,0.624838,0.647481,72.089964,0.647481,0.000000,True,2,1.294961
2023,202259,Epiphanny Prince,1611661313,NYL,1,In The Paint (Non-RA),4,2,0.500000,0.266667,15,0.399531,0.406343,103.196074,0.409837,0.037315,True,2,0.819675
2023,202259,Epiphanny Prince,1611661313,NYL,1,Mid-Range,1,1,1.000000,0.066667,15,0.365957,0.359185,126.590601,0.364208,0.007838,True,2,0.728415
2023,202259,Epiphanny Prince,1611661313,NYL,1,Corner 3,0,0,,0.000000,15,0.372954,0.366150,260.325606,0.366150,0.000000,True,3,1.098450
2023,202259,Epiphanny Prince,1611661313,NYL,1,Above the Break 3,10,3,0.300000,0.666667,15,0.346055,0.357786,262.841529,0.355668,0.036651,True,3,1.067004
2023,202259,Epiphanny Prince,1611661313,NYL,1,Backcourt,0,0,,0.000000,15,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,202641,Sydney Colson,1611661319,LVA,1,Restricted Area,2,2,1.000000,0.064516,31,0.624838,0.660977,72.089964,0.670129,0.026994,True,2,1.340258
2023,202641,Sydney Colson,1611661319,LVA,1,In The Paint (Non-RA),6,3,0.500000,0.193548,31,0.399531,0.477243,103.196074,0.478493,0.054947,True,2,0.956986
2023,202641,Sydney Colson,1611661319,LVA,1,Mid-Range,6,2,0.333333,0.193548,31,0.365957,0.411214,126.590601,0.407689,0.045252,True,2,0.815379
2023,202641,Sydney Colson,1611661319,LVA,1,Corner 3,4,1,0.250000,0.129032,31,0.372954,0.371093,260.325606,0.369260,0.015133,True,3,1.107780
2023,202641,Sydney Colson,1611661319,LVA,1,Above the Break 3,13,5,0.384615,0.419355,31,0.346055,0.356423,262.841529,0.357752,0.047129,True,3,1.073255
2023,202641,Sydney Colson,1611661319,LVA,1,Backcourt,0,0,,0.000000,31,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,202658,Danielle Robinson,1611661330,ATL,1,Restricted Area,58,32,0.551724,0.364780,159,0.624838,0.601338,72.089964,0.579218,0.445845,True,2,1.158436
2023,202658,Danielle Robinson,1611661330,ATL,1,In The Paint (Non-RA),35,14,0.400000,0.220126,159,0.399531,0.372445,103.196074,0.379424,0.253263,True,2,0.758847
2023,202658,Danielle Robinson,1611661330,ATL,1,Mid-Range,35,17,0.485714,0.220126,159,0.365957,0.372415,126.590601,0.396955,0.216597,True,2,0.793911
2023,202658,Danielle Robinson,1611661330,ATL,1,Corner 3,9,2,0.222222,0.056604,159,0.372954,0.360276,260.325606,0.355663,0.033417,True,3,1.066989
2023,202658,Danielle Robinson,1611661330,ATL,1,Above the Break 3,21,7,0.333333,0.132075,159,0.346055,0.348904,262.841529,0.347752,0.073985,True,3,1.043256
2023,202658,Danielle Robinson,1611661330,ATL,1,Backcourt,1,0,0.000000,0.006289,159,0.000000,0.000000,30.401406,0.000000,0.031846,True,3,0.000000
2023,202662,Jasmine Thomas,1611661320,LAS,1,Restricted Area,7,3,0.428571,0.063636,110,0.624838,0.624264,72.089964,0.606943,0.088507,True,2,1.213887
2023,202662,Jasmine Thomas,1611661320,LAS,1,In The Paint (Non-RA),17,5,0.294118,0.154545,110,0.399531,0.363984,103.196074,0.354103,0.141436,True,2,0.708205
2023,202662,Jasmine Thomas,1611661320,LAS,1,Mid-Range,24,7,0.291667,0.218182,110,0.365957,0.340555,126.590601,0.332763,0.159372,True,2,0.665527
2023,202662,Jasmine Thomas,1611661320,LAS,1,Corner 3,9,4,0.444444,0.081818,110,0.372954,0.383226,260.325606,0.385271,0.033417,True,3,1.155814
2023,202662,Jasmine Thomas,1611661320,LAS,1,Above the Break 3,53,11,0.207547,0.481818,110,0.346055,0.337958,262.841529,0.316074,0.167806,True,3,0.948223
2023,202662,Jasmine Thomas,1611661320,LAS,1,Backcourt,0,0,,0.000000,110,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,202664,Courtney Vandersloot,1611661313,NYL,1,Restricted Area,172,109,0.633721,0.370690,464,0.624838,0.647481,72.089964,0.637785,0.704658,False,2,1.275570
2023,202664,Courtney Vandersloot,1611661313,NYL,1,In The Paint (Non-RA),81,25,0.308642,0.174569,464,0.399531,0.406343,103.196074,0.363379,0.439749,True,2,0.726758
2023,202664,Courtney Vandersloot,1611661313,NYL,1,Mid-Range,48,18,0.375000,0.103448,464,0.365957,0.359185,126.590601,0.363533,0.274929,True,2,0.727066
2023,202664,Courtney Vandersloot,1611661313,NYL,1,Corner 3,27,4,0.148148,0.058190,464,0.372954,0.366150,260.325606,0.345664,0.093970,True,3,1.036993
2023,202664,Courtney Vandersloot,1611661313,NYL,1,Above the Break 3,135,47,0.348148,0.290948,464,0.346055,0.357786,262.841529,0.354515,0.339331,True,3,1.063546
2023,202664,Courtney Vandersloot,1611661313,NYL,1,Backcourt,1,0,0.000000,0.002155,464,0.000000,0.000000,30.401406,0.000000,0.031846,True,3,0.000000
2023,203014,Nneka Ogwumike,1611661320,LAS,1,Restricted Area,174,129,0.741379,0.337209,516,0.624838,0.624264,72.089964,0.707071,0.707058,False,2,1.414142
2023,203014,Nneka Ogwumike,1611661320,LAS,1,In The Paint (Non-RA),160,64,0.400000,0.310078,516,0.399531,0.363984,103.196074,0.385879,0.607912,False,2,0.771757
2023,203014,Nneka Ogwumike,1611661320,LAS,1,Mid-Range,120,50,0.416667,0.232558,516,0.365957,0.340555,126.590601,0.377594,0.486637,True,2,0.755187
2023,203014,Nneka Ogwumike,1611661320,LAS,1,Corner 3,6,2,0.333333,0.011628,516,0.372954,0.383226,260.325606,0.382102,0.022529,True,3,1.146305
2023,203014,Nneka Ogwumike,1611661320,LAS,1,Above the Break 3,55,19,0.345455,0.106589,516,0.346055,0.337958,262.841529,0.339255,0.173042,True,3,1.017766
2023,203014,Nneka Ogwumike,1611661320,LAS,1,Backcourt,1,0,0.000000,0.001938,516,0.000000,0.000000,30.401406,0.000000,0.031846,True,3,0.000000
2023,203026,Tiffany Hayes,1611661323,CON,1,Restricted Area,157,100,0.636943,0.367681,427,0.624838,0.616066,72.089964,0.630373,0.685320,False,2,1.260746
2023,203026,Tiffany Hayes,1611661323,CON,1,In The Paint (Non-RA),64,28,0.437500,0.149883,427,0.399531,0.363980,103.196074,0.392122,0.382784,True,2,0.784244
2023,203026,Tiffany Hayes,1611661323,CON,1,Mid-Range,44,16,0.363636,0.103044,427,0.365957,0.360774,126.590601,0.361512,0.257927,True,2,0.723025
2023,203026,Tiffany Hayes,1611661323,CON,1,Corner 3,19,8,0.421053,0.044496,427,0.372954,0.376657,260.325606,0.379677,0.068021,True,3,1.139030
2023,203026,Tiffany Hayes,1611661323,CON,1,Above the Break 3,143,55,0.384615,0.334895,427,0.346055,0.353680,262.841529,0.364580,0.352354,True,3,1.093740
2023,203026,Tiffany Hayes,1611661323,CON,1,Backcourt,0,0,,0.000000,427,0.000000,0.000000,30.401406,0.000000,0.000000,True,3,0.000000
2023,203035,Shey Peddy,1611661317,PHO,1,Restricted Area,26,13,0.500000,0.309524,84,0.624838,0.643393,72.089964,0.605385,0.265063,True,2,1.210769
2023,203035,Shey Peddy,1611661317,PHO,1,In The Paint (Non-RA),6,1,0.166667,0.071429,84,0.399531,0.426939,103.196074,0.412637,0.054947,True,2,0.825275
2023,203035,Shey Peddy,1611661317,PHO,1,Mid-Range,6,1,0.166667,0.071429,84,0.365957,0.379073,126.590601,0.369461,0.045252,True,2,0.738923
2023,203035,Shey Peddy,1611661317,PHO,1,Corner 3,9,4,0.444444,0.107143,84,0.372954,0.368721,260.325606,0.371251,0.033417,True,3,1.113753
