game_id,team_id,season,season_type,game_date,pts,n_cand,n_app,pts_app,gap,pts_in_univ,unreachable
1022300170,1611661317,2023,Regular Season,2023-08-08,91.0,12,10,91.0,0.0,91.0,0.0
1022300172,1611661317,2023,Regular Season,2023-08-10,90.0,12,10,90.0,0.0,90.0,0.0
1022300179,1611661317,2023,Regular Season,2023-08-13,71.0,12,10,71.0,0.0,71.0,0.0
1022300186,1611661317,2023,Regular Season,2023-08-18,63.0,12,10,63.0,0.0,61.0,2.0
1022300191,1611661317,2023,Regular Season,2023-08-20,73.0,13,10,73.0,0.0,73.0,0.0
1022300197,1611661317,2023,Regular Season,2023-08-23,62.0,14,10,62.0,0.0,62.0,0.0
1022300207,1611661317,2023,Regular Season,2023-08-27,74.0,15,9,74.0,0.0,74.0,0.0
1022300210,1611661317,2023,Regular Season,2023-08-29,76.0,15,10,76.0,0.0,76.0,0.0
1022300213,1611661317,2023,Regular Season,2023-08-31,74.0,15,9,74.0,0.0,74.0,0.0
1022300222,1611661317,2023,Regular Season,2023-09-03,73.0,15,9,73.0,0.0,73.0,0.0
1022300227,1611661317,2023,Regular Season,2023-09-05,77.0,14,8,77.0,0.0,77.0,0.0
1022300234,1611661317,2023,Regular Season,2023-09-08,73.0,13,8,73.0,0.0,73.0,0.0
1022300239,1611661317,2023,Regular Season,2023-09-10,85.0,13,8,85.0,0.0,85.0,0.0
1022300005,1611661319,2023,Regular Season,2023-05-20,105.0,24,10,105.0,0.0,105.0,0.0
1022300012,1611661319,2023,Regular Season,2023-05-25,94.0,24,7,94.0,0.0,94.0,0.0
1022300017,1611661319,2023,Regular Season,2023-05-27,93.0,24,10,93.0,0.0,93.0,0.0
1022300020,1611661319,2023,Regular Season,2023-05-28,94.0,24,10,94.0,0.0,94.0,0.0
1022300027,1611661319,2023,Regular Season,2023-06-02,92.0,22,7,92.0,0.0,92.0,0.0
1022300034,1611661319,2023,Regular Season,2023-06-04,84.0,11,8,84.0,0.0,84.0,0.0
1022300035,1611661319,2023,Regular Season,2023-06-06,90.0,11,8,90.0,0.0,90.0,0.0
1022300040,1611661319,2023,Regular Season,2023-06-08,77.0,11,10,77.0,0.0,77.0,0.0
1022300047,1611661319,2023,Regular Season,2023-06-11,93.0,11,10,93.0,0.0,93.0,0.0
1022300058,1611661319,2023,Regular Season,2023-06-15,96.0,11,10,96.0,0.0,96.0,0.0
1022300066,1611661319,2023,Regular Season,2023-06-18,93.0,11,10,93.0,0.0,93.0,0.0
1022300070,1611661319,2023,Regular Season,2023-06-21,99.0,11,10,99.0,0.0,99.0,0.0
1022300076,1611661319,2023,Regular Season,2023-06-24,101.0,11,10,101.0,0.0,101.0,0.0
1022300081,1611661319,2023,Regular Season,2023-06-26,88.0,10,8,88.0,0.0,88.0,0.0
1022300087,1611661319,2023,Regular Season,2023-06-29,98.0,10,10,98.0,0.0,98.0,0.0
1022300092,1611661319,2023,Regular Season,2023-07-01,102.0,10,10,102.0,0.0,102.0,0.0
1022300100,1611661319,2023,Regular Season,2023-07-05,89.0,10,7,89.0,0.0,89.0,0.0
1022300105,1611661319,2023,Regular Season,2023-07-07,78.0,10,7,78.0,0.0,78.0,0.0
1022300111,1611661319,2023,Regular Season,2023-07-09,113.0,10,9,113.0,0.0,113.0,0.0
1022300114,1611661319,2023,Regular Season,2023-07-11,98.0,11,9,98.0,0.0,98.0,0.0
1022300119,1611661319,2023,Regular Season,2023-07-12,97.0,11,9,97.0,0.0,97.0,0.0
1022300127,1611661319,2023,Regular Season,2023-07-20,79.0,12,8,79.0,0.0,79.0,0.0
1022300132,1611661319,2023,Regular Season,2023-07-22,98.0,12,10,98.0,0.0,98.0,0.0
1022300137,1611661319,2023,Regular Season,2023-07-25,107.0,12,7,107.0,0.0,107.0,0.0
1022300149,1611661319,2023,Regular Season,2023-07-30,104.0,12,8,104.0,0.0,104.0,0.0
1022300153,1611661319,2023,Regular Season,2023-08-01,93.0,12,10,93.0,0.0,93.0,0.0
1022300163,1611661319,2023,Regular Season,2023-08-06,61.0,13,10,61.0,0.0,61.0,0.0
1022300169,1611661319,2023,Regular Season,2023-08-08,104.0,13,10,104.0,0.0,104.0,0.0
1022300175,1611661319,2023,Regular Season,2023-08-11,113.0,13,10,113.0,0.0,113.0,0.0
1022300181,1611661319,2023,Regular Season,2023-08-13,86.0,13,9,86.0,0.0,86.0,0.0
1022300182,1611661319,2023,Regular Season,2023-08-17,88.0,13,10,88.0,0.0,88.0,0.0
1022300188,1611661319,2023,Regular Season,2023-08-19,72.0,12,8,72.0,0.0,72.0,0.0
1022300193,1611661319,2023,Regular Season,2023-08-22,112.0,12,10,112.0,0.0,112.0,0.0
1022300200,1611661319,2023,Regular Season,2023-08-24,94.0,10,8,94.0,0.0,94.0,0.0
1022300203,1611661319,2023,Regular Season,2023-08-26,62.0,12,10,62.0,0.0,62.0,0.0
1022300209,1611661319,2023,Regular Season,2023-08-28,85.0,12,9,85.0,0.0,85.0,0.0
1022300214,1611661319,2023,Regular Season,2023-08-31,84.0,12,8,84.0,0.0,84.0,0.0
1022300219,1611661319,2023,Regular Season,2023-09-02,103.0,12,10,103.0,0.0,103.0,0.0
1022300234,1611661319,2023,Regular Season,2023-09-08,94.0,12,10,94.0,0.0,94.0,0.0
1022300239,1611661319,2023,Regular Season,2023-09-10,100.0,12,10,100.0,0.0,100.0,0.0
1042300101,1611661319,2023,Playoffs,2023-09-13,87.0,12,10,87.0,0.0,87.0,0.0
1042300102,1611661319,2023,Playoffs,2023-09-17,92.0,12,10,92.0,0.0,92.0,0.0
1042300201,1611661319,2023,Playoffs,2023-09-24,97.0,12,10,97.0,0.0,97.0,0.0
1042300202,1611661319,2023,Playoffs,2023-09-26,91.0,12,7,91.0,0.0,91.0,0.0
1042300203,1611661319,2023,Playoffs,2023-09-29,64.0,10,7,64.0,0.0,64.0,0.0
1042300301,1611661319,2023,Playoffs,2023-10-08,99.0,10,10,99.0,0.0,99.0,0.0
1042300302,1611661319,2023,Playoffs,2023-10-11,104.0,10,10,104.0,0.0,104.0,0.0
1042300303,1611661319,2023,Playoffs,2023-10-15,73.0,10,10,73.0,0.0,73.0,0.0
1042300304,1611661319,2023,Playoffs,2023-10-18,70.0,11,7,70.0,0.0,70.0,0.0
1022300004,1611661320,2023,Regular Season,2023-05-19,94.0,34,10,94.0,0.0,94.0,0.0
1022300012,1611661320,2023,Regular Season,2023-05-25,85.0,34,8,85.0,0.0,85.0,0.0
1022300017,1611661320,2023,Regular Season,2023-05-27,65.0,34,8,65.0,0.0,65.0,0.0
1022300029,1611661320,2023,Regular Season,2023-06-02,99.0,34,10,99.0,0.0,99.0,0.0
1022300031,1611661320,2023,Regular Season,2023-06-03,92.0,31,9,92.0,0.0,92.0,0.0
1022300037,1611661320,2023,Regular Season,2023-06-06,63.0,14,9,63.0,0.0,63.0,0.0
1022300044,1611661320,2023,Regular Season,2023-06-09,77.0,14,9,77.0,0.0,77.0,0.0
1022300051,1611661320,2023,Regular Season,2023-06-11,86.0,13,8,86.0,0.0,86.0,0.0
1022300055,1611661320,2023,Regular Season,2023-06-14,79.0,12,9,79.0,0.0,79.0,0.0
1022300060,1611661320,2023,Regular Season,2023-06-16,72.0,12,8,72.0,0.0,72.0,0.0
1022300065,1611661320,2023,Regular Season,2023-06-18,74.0,12,9,74.0,0.0,74.0,0.0
1022300068,1611661320,2023,Regular Season,2023-06-20,61.0,13,10,61.0,0.0,61.0,0.0
1022300075,1611661320,2023,Regular Season,2023-06-23,76.0,14,10,76.0,0.0,76.0,0.0
1022300080,1611661320,2023,Regular Season,2023-06-25,93.0,14,9,93.0,0.0,93.0,0.0
1022300085,1611661320,2023,Regular Season,2023-06-28,63.0,14,10,63.0,0.0,63.0,0.0
1022300091,1611661320,2023,Regular Season,2023-06-30,78.0,14,9,78.0,0.0,78.0,0.0
1022300094,1611661320,2023,Regular Season,2023-07-02,84.0,14,8,84.0,0.0,84.0,0.0
1022300101,1611661320,2023,Regular Season,2023-07-05,79.0,13,9,79.0,0.0,79.0,0.0
1022300110,1611661320,2023,Regular Season,2023-07-09,72.0,13,8,72.0,0.0,72.0,0.0
1022300119,1611661320,2023,Regular Season,2023-07-12,78.0,13,9,78.0,0.0,78.0,0.0
1022300125,1611661320,2023,Regular Season,2023-07-20,70.0,13,10,70.0,0.0,70.0,0.0
1022300131,1611661320,2023,Regular Season,2023-07-22,84.0,13,9,84.0,0.0,84.0,0.0
1022300139,1611661320,2023,Regular Season,2023-07-25,79.0,13,9,79.0,0.0,79.0,0.0
1022300141,1611661320,2023,Regular Season,2023-07-27,81.0,13,9,81.0,0.0,81.0,0.0
1022300150,1611661320,2023,Regular Season,2023-07-30,79.0,13,9,79.0,0.0,79.0,0.0
1022300154,1611661320,2023,Regular Season,2023-08-01,69.0,13,8,69.0,0.0,69.0,0.0
1022300158,1611661320,2023,Regular Season,2023-08-04,77.0,13,10,77.0,0.0,77.0,0.0
1022300164,1611661320,2023,Regular Season,2023-08-06,91.0,13,9,91.0,0.0,91.0,0.0
1022300167,1611661320,2023,Regular Season,2023-08-08,87.0,10,10,87.0,0.0,87.0,0.0
1022300176,1611661320,2023,Regular Season,2023-08-12,85.0,13,9,85.0,0.0,85.0,0.0
1022300188,1611661320,2023,Regular Season,2023-08-19,78.0,13,9,78.0,0.0,78.0,0.0
1022300197,1611661320,2023,Regular Season,2023-08-23,91.0,13,10,91.0,0.0,91.0,0.0
1022300202,1611661320,2023,Regular Season,2023-08-25,83.0,14,9,83.0,0.0,83.0,0.0
1022300205,1611661320,2023,Regular Season,2023-08-27,68.0,14,10,68.0,0.0,68.0,0.0
1022300212,1611661320,2023,Regular Season,2023-08-29,75.0,14,8,75.0,0.0,75.0,0.0
1022300215,1611661320,2023,Regular Season,2023-08-31,61.0,14,9,61.0,0.0,61.0,0.0
1022300223,1611661320,2023,Regular Season,2023-09-03,72.0,14,8,72.0,0.0,72.0,0.0
1022300224,1611661320,2023,Regular Season,2023-09-05,76.0,14,8,76.0,0.0,76.0,0.0
1022300229,1611661320,2023,Regular Season,2023-09-07,89.0,14,7,89.0,0.0,89.0,0.0
1022300240,1611661320,2023,Regular Season,2023-09-10,91.0,14,9,91.0,0.0,91.0,0.0
1022300006,1611661321,2023,Regular Season,2023-05-20,85.0,24,10,85.0,0.0,65.0,20.0
1022300015,1611661321,2023,Regular Season,2023-05-26,95.0,25,9,95.0,0.0,95.0,0.0
1022300019,1611661321,2023,Regular Season,2023-05-28,88.0,26,9,88.0,0.0,88.0,0.0
1022300023,1611661321,2023,Regular Season,2023-05-30,94.0,26,9,94.0,0.0,82.0,12.0
1022300026,1611661321,2023,Regular Season,2023-06-02,74.0,24,9,74.0,0.0,74.0,0.0
1022300032,1611661321,2023,Regular Season,2023-06-04,74.0,13,9,74.0,0.0,74.0,0.0
1022300039,1611661321,2023,Regular Season,2023-06-07,84.0,13,9,84.0,0.0,81.0,3.0
1022300042,1611661321,2023,Regular Season,2023-06-09,90.0,14,10,90.0,0.0,90.0,0.0
1022300046,1611661321,2023,Regular Season,2023-06-11,93.0,14,10,93.0,0.0,93.0,0.0
1022300055,1611661321,2023,Regular Season,2023-06-14,61.0,14,10,61.0,0.0,61.0,0.0
1022300061,1611661321,2023,Regular Season,2023-06-17,103.0,13,9,103.0,0.0,103.0,0.0
1022300067,1611661321,2023,Regular Season,2023-06-20,85.0,13,11,85.0,0.0,76.0,9.0
1022300075,1611661321,2023,Regular Season,2023-06-23,74.0,14,11,74.0,0.0,74.0,0.0
1022300080,1611661321,2023,Regular Season,2023-06-25,83.0,14,10,83.0,0.0,83.0,0.0
1022300084,1611661321,2023,Regular Season,2023-06-27,77.0,12,9,77.0,0.0,77.0,0.0
1022300096,1611661321,2023,Regular Season,2023-07-02,89.0,11,10,89.0,0.0,84.0,5.0
1022300100,1611661321,2023,Regular Season,2023-07-05,82.0,12,9,82.0,0.0,82.0,0.0
1022300105,1611661321,2023,Regular Season,2023-07-07,80.0,12,9,80.0,0.0,80.0,0.0
1022300109,1611661321,2023,Regular Season,2023-07-09,77.0,12,9,77.0,0.0,77.0,0.0
1022300117,1611661321,2023,Regular Season,2023-07-12,107.0,14,9,107.0,0.0,107.0,0.0
1022300123,1611661321,2023,Regular Season,2023-07-19,98.0,12,10,98.0,0.0,98.0,0.0
1022300131,1611661321,2023,Regular Season,2023-07-22,98.0,12,10,98.0,0.0,98.0,0.0
1022300138,1611661321,2023,Regular Season,2023-07-25,83.0,12,9,83.0,0.0,83.0,0.0
1022300144,1611661321,2023,Regular Season,2023-07-28,90.0,12,10,90.0,0.0,90.0,0.0
1022300149,1611661321,2023,Regular Season,2023-07-30,91.0,12,10,91.0,0.0,91.0,0.0
1022300155,1611661321,2023,Regular Season,2023-08-02,76.0,12,10,76.0,0.0,76.0,0.0
1022300159,1611661321,2023,Regular Season,2023-08-04,89.0,12,9,89.0,0.0,89.0,0.0
1022300165,1611661321,2023,Regular Season,2023-08-06,96.0,12,10,96.0,0.0,95.0,1.0
1022300169,1611661321,2023,Regular Season,2023-08-08,84.0,13,9,84.0,0.0,84.0,0.0
1022300177,1611661321,2023,Regular Season,2023-08-12,91.0,13,10,91.0,0.0,91.0,0.0
1022300183,1611661321,2023,Regular Season,2023-08-18,95.0,13,10,95.0,0.0,95.0,0.0
1022300189,1611661321,2023,Regular Season,2023-08-20,97.0,13,9,97.0,0.0,97.0,0.0
1022300196,1611661321,2023,Regular Season,2023-08-22,86.0,13,10,86.0,0.0,86.0,0.0
1022300201,1611661321,2023,Regular Season,2023-08-24,81.0,13,9,81.0,0.0,81.0,0.0
1022300207,1611661321,2023,Regular Season,2023-08-27,77.0,12,9,77.0,0.0,77.0,0.0
1022300216,1611661321,2023,Regular Season,2023-09-01,110.0,12,9,110.0,0.0,110.0,0.0
1022300221,1611661321,2023,Regular Season,2023-09-03,84.0,12,9,84.0,0.0,84.0,0.0
1022300226,1611661321,2023,Regular Season,2023-09-05,93.0,12,10,93.0,0.0,93.0,0.0
1022300233,1611661321,2023,Regular Season,2023-09-08,106.0,12,9,106.0,0.0,106.0,0.0
1022300235,1611661321,2023,Regular Season,2023-09-10,94.0,12,10,94.0,0.0,94.0,0.0
1042300131,1611661321,2023,Playoffs,2023-09-15,94.0,12,10,94.0,0.0,94.0,0.0
1042300132,1611661321,2023,Playoffs,2023-09-19,101.0,10,10,101.0,0.0,101.0,0.0
1042300201,1611661321,2023,Playoffs,2023-09-24,83.0,10,10,83.0,0.0,83.0,0.0
1042300202,1611661321,2023,Playoffs,2023-09-26,84.0,10,10,84.0,0.0,84.0,0.0
1042300203,1611661321,2023,Playoffs,2023-09-29,61.0,10,9,61.0,0.0,61.0,0.0
1022300002,1611661322,2023,Regular Season,2023-05-19,80.0,30,10,80.0,0.0,80.0,0.0
1022300007,1611661322,2023,Regular Season,2023-05-21,74.0,30,9,74.0,0.0,74.0,0.0
1022300010,1611661322,2023,Regular Season,2023-05-23,81.0,30,10,81.0,0.0,81.0,0.0
1022300014,1611661322,2023,Regular Season,2023-05-26,71.0,30,10,71.0,0.0,71.0,0.0
1022300026,1611661322,2023,Regular Season,2023-06-02,75.0,29,10,75.0,0.0,75.0,0.0
1022300030,1611661322,2023,Regular Season,2023-06-03,78.0,11,9,78.0,0.0,78.0,0.0
1022300045,1611661322,2023,Regular Season,2023-06-09,73.0,11,10,73.0,0.0,73.0,0.0
1022300050,1611661322,2023,Regular Season,2023-06-11,71.0,11,9,71.0,0.0,71.0,0.0
1022300052,1611661322,2023,Regular Season,2023-06-13,66.0,11,11,66.0,0.0,66.0,0.0
1022300059,1611661322,2023,Regular Season,2023-06-16,88.0,11,10,88.0,0.0,88.0,0.0
1022300063,1611661322,2023,Regular Season,2023-06-18,77.0,11,9,77.0,0.0,77.0,0.0
1022300071,1611661322,2023,Regular Season,2023-06-22,80.0,12,10,80.0,0.0,80.0,0.0
1022300079,1611661322,2023,Regular Season,2023-06-25,88.0,12,9,88.0,0.0,88.0,0.0
1022300086,1611661322,2023,Regular Season,2023-06-28,109.0,12,9,109.0,0.0,109.0,0.0
1022300090,1611661322,2023,Regular Season,2023-06-30,89.0,12,10,89.0,0.0,89.0,0.0
1022300096,1611661322,2023,Regular Season,2023-07-02,72.0,13,9,72.0,0.0,72.0,0.0
1022300103,1611661322,2023,Regular Season,2023-07-07,96.0,13,8,96.0,0.0,87.0,9.0
1022300108,1611661322,2023,Regular Season,2023-07-09,84.0,13,9,84.0,0.0,84.0,0.0
1022300113,1611661322,2023,Regular Season,2023-07-11,93.0,14,9,93.0,0.0,93.0,0.0
1022300122,1611661322,2023,Regular Season,2023-07-19,76.0,15,9,76.0,0.0,76.0,0.0
1022300128,1611661322,2023,Regular Season,2023-07-21,87.0,15,10,87.0,0.0,87.0,0.0
1022300134,1611661322,2023,Regular Season,2023-07-23,84.0,14,10,84.0,0.0,84.0,0.0
1022300140,1611661322,2023,Regular Season,2023-07-26,92.0,14,10,92.0,0.0,92.0,0.0
1022300144,1611661322,2023,Regular Season,2023-07-28,62.0,14,10,62.0,0.0,62.0,0.0
1022300146,1611661322,2023,Regular Season,2023-07-30,73.0,14,9,73.0,0.0,73.0,0.0
1022300158,1611661322,2023,Regular Season,2023-08-04,79.0,14,8,79.0,0.0,79.0,0.0
1022300164,1611661322,2023,Regular Season,2023-08-06,83.0,14,9,83.0,0.0,83.0,0.0
1022300170,1611661322,2023,Regular Season,2023-08-08,72.0,14,9,72.0,0.0,72.0,0.0
1022300175,1611661322,2023,Regular Season,2023-08-11,89.0,14,9,89.0,0.0,89.0,0.0
1022300178,1611661322,2023,Regular Season,2023-08-13,83.0,14,8,83.0,0.0,83.0,0.0
1022300184,1611661322,2023,Regular Season,2023-08-18,83.0,15,10,83.0,0.0,83.0,0.0
1022300189,1611661322,2023,Regular Season,2023-08-20,84.0,15,8,84.0,0.0,84.0,0.0
1022300194,1611661322,2023,Regular Season,2023-08-22,64.0,14,9,64.0,0.0,64.0,0.0
1022300203,1611661322,2023,Regular Season,2023-08-26,78.0,14,9,78.0,0.0,78.0,0.0
1022300211,1611661322,2023,Regular Season,2023-08-29,83.0,13,10,83.0,0.0,83.0,0.0
1022300214,1611661322,2023,Regular Season,2023-08-31,75.0,11,10,75.0,0.0,75.0,0.0
1022300223,1611661322,2023,Regular Season,2023-09-03,64.0,11,9,64.0,0.0,64.0,0.0
1022300227,1611661322,2023,Regular Season,2023-09-05,100.0,11,8,100.0,0.0,100.0,0.0
1022300231,1611661322,2023,Regular Season,2023-09-08,75.0,11,9,75.0,0.0,75.0,0.0
1022300238,1611661322,2023,Regular Season,2023-09-10,90.0,11,9,90.0,0.0,90.0,0.0
1042300111,1611661322,2023,Playoffs,2023-09-15,75.0,11,9,75.0,0.0,75.0,0.0
1042300112,1611661322,2023,Playoffs,2023-09-19,85.0,11,9,85.0,0.0,85.0,0.0
1022300001,1611661323,2023,Regular Season,2023-05-19,70.0,28,10,70.0,0.0,65.0,5.0
1022300007,1611661323,2023,Regular Season,2023-05-21,80.0,29,8,80.0,0.0,80.0,0.0
1022300010,1611661323,2023,Regular Season,2023-05-23,88.0,29,10,88.0,0.0,88.0,0.0
1022300016,1611661323,2023,Regular Season,2023-05-27,65.0,29,10,65.0,0.0,65.0,0.0
1022300022,1611661323,2023,Regular Season,2023-05-30,81.0,28,10,81.0,0.0,81.0,0.0
1022300025,1611661323,2023,Regular Season,2023-06-01,89.0,11,9,89.0,0.0,89.0,0.0
1022300032,1611661323,2023,Regular Season,2023-06-04,80.0,12,9,80.0,0.0,80.0,0.0
1022300035,1611661323,2023,Regular Season,2023-06-06,84.0,12,10,84.0,0.0,84.0,0.0
1022300040,1611661323,2023,Regular Season,2023-06-08,94.0,12,10,94.0,0.0,94.0,0.0
1022300048,1611661323,2023,Regular Season,2023-06-11,89.0,12,10,89.0,0.0,89.0,0.0
1022300056,1611661323,2023,Regular Season,2023-06-15,88.0,11,9,88.0,0.0,88.0,0.0
1022300065,1611661323,2023,Regular Season,2023-06-18,83.0,11,9,83.0,0.0,83.0,0.0
1022300069,1611661323,2023,Regular Season,2023-06-20,85.0,11,9,85.0,0.0,85.0,0.0
1022300072,1611661323,2023,Regular Season,2023-06-22,89.0,11,10,89.0,0.0,89.0,0.0
1022300078,1611661323,2023,Regular Season,2023-06-25,96.0,11,10,96.0,0.0,96.0,0.0
1022300082,1611661323,2023,Regular Season,2023-06-27,81.0,11,8,81.0,0.0,81.0,0.0
1022300092,1611661323,2023,Regular Season,2023-07-01,84.0,11,10,84.0,0.0,84.0,0.0
1022300102,1611661323,2023,Regular Season,2023-07-06,93.0,11,9,93.0,0.0,93.0,0.0
1022300108,1611661323,2023,Regular Season,2023-07-09,92.0,11,9,92.0,0.0,92.0,0.0
1022300116,1611661323,2023,Regular Season,2023-07-12,84.0,11,9,84.0,0.0,84.0,0.0
1022300121,1611661323,2023,Regular Season,2023-07-18,66.0,12,9,66.0,0.0,66.0,0.0
1022300124,1611661323,2023,Regular Season,2023-07-20,82.0,12,10,82.0,0.0,82.0,0.0
1022300129,1611661323,2023,Regular Season,2023-07-22,86.0,12,10,86.0,0.0,86.0,0.0
1022300138,1611661323,2023,Regular Season,2023-07-25,88.0,12,8,88.0,0.0,88.0,0.0
1022300145,1611661323,2023,Regular Season,2023-07-30,83.0,13,8,83.0,0.0,83.0,0.0
1022300151,1611661323,2023,Regular Season,2023-08-01,79.0,12,8,79.0,0.0,79.0,0.0
1022300157,1611661323,2023,Regular Season,2023-08-04,88.0,12,9,88.0,0.0,88.0,0.0
1022300166,1611661323,2023,Regular Season,2023-08-08,81.0,12,10,81.0,0.0,81.0,0.0
1022300172,1611661323,2023,Regular Season,2023-08-10,84.0,11,9,84.0,0.0,84.0,0.0
1022300177,1611661323,2023,Regular Season,2023-08-12,81.0,11,8,81.0,0.0,81.0,0.0
1022300183,1611661323,2023,Regular Season,2023-08-18,75.0,11,9,75.0,0.0,75.0,0.0
1022300190,1611661323,2023,Regular Season,2023-08-20,79.0,12,9,79.0,0.0,79.0,0.0
1022300194,1611661323,2023,Regular Season,2023-08-22,68.0,12,8,68.0,0.0,68.0,0.0
1022300198,1611661323,2023,Regular Season,2023-08-24,90.0,12,7,90.0,0.0,90.0,0.0
1022300205,1611661323,2023,Regular Season,2023-08-27,83.0,12,9,83.0,0.0,83.0,0.0
1022300213,1611661323,2023,Regular Season,2023-08-31,84.0,12,9,84.0,0.0,84.0,0.0
1022300217,1611661323,2023,Regular Season,2023-09-01,58.0,12,9,58.0,0.0,58.0,0.0
1022300224,1611661323,2023,Regular Season,2023-09-05,90.0,12,8,90.0,0.0,90.0,0.0
1022300230,1611661323,2023,Regular Season,2023-09-08,76.0,11,9,76.0,0.0,76.0,0.0
1022300236,1611661323,2023,Regular Season,2023-09-10,91.0,11,9,91.0,0.0,91.0,0.0
1042300121,1611661323,2023,Playoffs,2023-09-13,90.0,11,9,90.0,0.0,90.0,0.0
1042300122,1611661323,2023,Playoffs,2023-09-17,75.0,11,8,75.0,0.0,75.0,0.0
1042300123,1611661323,2023,Playoffs,2023-09-20,90.0,11,8,90.0,0.0,90.0,0.0
1042300211,1611661323,2023,Playoffs,2023-09-24,78.0,11,8,78.0,0.0,78.0,0.0
1042300212,1611661323,2023,Playoffs,2023-09-26,77.0,11,7,77.0,0.0,77.0,0.0
1042300213,1611661323,2023,Playoffs,2023-09-29,81.0,11,8,81.0,0.0,81.0,0.0
1042300214,1611661323,2023,Playoffs,2023-10-01,84.0,11,8,84.0,0.0,84.0,0.0
1022300003,1611661324,2023,Regular Season,2023-05-19,66.0,31,10,66.0,0.0,66.0,0.0
1022300011,1611661324,2023,Regular Season,2023-05-23,77.0,31,11,77.0,0.0,77.0,0.0
1022300013,1611661324,2023,Regular Season,2023-05-25,81.0,31,10,81.0,0.0,81.0,0.0
1022300020,1611661324,2023,Regular Season,2023-05-28,73.0,31,10,73.0,0.0,73.0,0.0
1022300023,1611661324,2023,Regular Season,2023-05-30,89.0,29,10,89.0,0.0,89.0,0.0
1022300025,1611661324,2023,Regular Season,2023-06-01,84.0,12,9,84.0,0.0,84.0,0.0
1022300030,1611661324,2023,Regular Season,2023-06-03,80.0,12,9,80.0,0.0,80.0,0.0
1022300043,1611661324,2023,Regular Season,2023-06-09,69.0,12,9,69.0,0.0,69.0,0.0
1022300051,1611661324,2023,Regular Season,2023-06-11,91.0,11,9,91.0,0.0,91.0,0.0
1022300060,1611661324,2023,Regular Season,2023-06-16,77.0,12,8,77.0,0.0,77.0,0.0
1022300066,1611661324,2023,Regular Season,2023-06-18,62.0,12,9,62.0,0.0,62.0,0.0
1022300068,1611661324,2023,Regular Season,2023-06-20,67.0,12,8,67.0,0.0,67.0,0.0
1022300072,1611661324,2023,Regular Season,2023-06-22,68.0,13,9,68.0,0.0,68.0,0.0
1022300083,1611661324,2023,Regular Season,2023-06-27,104.0,14,10,104.0,0.0,104.0,0.0
1022300089,1611661324,2023,Regular Season,2023-06-29,99.0,14,10,99.0,0.0,99.0,0.0
1022300093,1611661324,2023,Regular Season,2023-07-01,86.0,14,10,86.0,0.0,86.0,0.0
1022300099,1611661324,2023,Regular Season,2023-07-05,90.0,14,10,90.0,0.0,90.0,0.0
1022300106,1611661324,2023,Regular Season,2023-07-07,75.0,13,10,75.0,0.0,75.0,0.0
1022300111,1611661324,2023,Regular Season,2023-07-09,89.0,13,10,89.0,0.0,89.0,0.0
1022300117,1611661324,2023,Regular Season,2023-07-12,67.0,13,10,67.0,0.0,67.0,0.0
1022300120,1611661324,2023,Regular Season,2023-07-18,73.0,13,10,73.0,0.0,73.0,0.0
1022300125,1611661324,2023,Regular Season,2023-07-20,73.0,13,9,73.0,0.0,73.0,0.0
1022300132,1611661324,2023,Regular Season,2023-07-22,81.0,13,9,81.0,0.0,81.0,0.0
1022300140,1611661324,2023,Regular Season,2023-07-26,97.0,13,9,97.0,0.0,97.0,0.0
1022300038,1611661324,2023,Regular Season,2023-07-28,88.0,13,9,88.0,0.0,88.0,0.0
1022300145,1611661324,2023,Regular Season,2023-07-30,87.0,13,9,87.0,0.0,87.0,0.0
1022300151,1611661324,2023,Regular Season,2023-08-01,69.0,12,10,69.0,0.0,69.0,0.0
1022300160,1611661324,2023,Regular Season,2023-08-04,66.0,12,8,66.0,0.0,66.0,0.0
1022300168,1611661324,2023,Regular Season,2023-08-08,88.0,12,10,88.0,0.0,88.0,0.0
1022300171,1611661324,2023,Regular Season,2023-08-10,73.0,12,11,73.0,0.0,73.0,0.0
1022300187,1611661324,2023,Regular Season,2023-08-18,78.0,12,9,78.0,0.0,78.0,0.0
1022300192,1611661324,2023,Regular Season,2023-08-20,74.0,12,10,74.0,0.0,74.0,0.0
1022300196,1611661324,2023,Regular Season,2023-08-22,91.0,11,9,91.0,0.0,91.0,0.0
1022300201,1611661324,2023,Regular Season,2023-08-24,90.0,11,10,90.0,0.0,90.0,0.0
1022300204,1611661324,2023,Regular Season,2023-08-26,76.0,11,10,76.0,0.0,76.0,0.0
1022300211,1611661324,2023,Regular Season,2023-08-29,72.0,11,9,72.0,0.0,72.0,0.0
1022300218,1611661324,2023,Regular Season,2023-09-01,91.0,11,9,91.0,0.0,91.0,0.0
1022300222,1611661324,2023,Regular Season,2023-09-03,86.0,11,9,86.0,0.0,86.0,0.0
1022300232,1611661324,2023,Regular Season,2023-09-08,87.0,11,8,87.0,0.0,87.0,0.0
1022300237,1611661324,2023,Regular Season,2023-09-10,72.0,11,9,72.0,0.0,72.0,0.0
1042300121,1611661324,2023,Playoffs,2023-09-13,60.0,11,9,60.0,0.0,60.0,0.0
1042300122,1611661324,2023,Playoffs,2023-09-17,82.0,11,8,82.0,0.0,82.0,0.0
