game_id,game_date,season,team_i,player_id,player_name,label,absence_game_id,absence_date,d_ft,d_stint,d_rim,d_min,days_rest,games_last7,score_micro,score_incumbent
1022200049,2022-05-29,2022,ATL,1628929,Kristy Wallace,0,,,-0.1160714285714286,-23.161224489795927,0.035344827586206884,0.798571428571428,5.0,1.0,1.0733956620812082,-2.0872860679373657
1022200056,2022-06-01,2022,ATL,1628929,Kristy Wallace,0,,,-0.05555555555555558,-18.724999999999966,-0.02014742014742013,1.4549999999999983,3.0,1.0,0.9037951526084821,-1.4658108844933393
1022200060,2022-06-03,2022,ATL,1628929,Kristy Wallace,0,,,0.033333333333333326,-26.9444444444444,-0.032703488372093026,0.31592592592592794,2.0,2.0,0.7785490279493309,0.49309417353470664
1022200064,2022-06-05,2022,ATL,1628929,Kristy Wallace,0,,,-0.06666666666666665,-30.307500000000005,-0.05330553901131624,0.8099999999999952,2.0,3.0,1.983287573217639,1.5068841798807338
1022200070,2022-06-07,2022,ATL,1628929,Kristy Wallace,0,,,0.018633540372670843,-36.04480519480515,-0.04500151011778919,0.23000000000000398,2.0,3.0,1.361279560575338,1.6944777222186647
1022200114,2022-06-28,2022,ATL,1628929,Kristy Wallace,0,,,,-34.2169047619048,-0.031294452347083945,-4.266666666666669,11.0,0.0,2.7776055193014697,-4.1239575413059395
1022200119,2022-06-30,2022,ATL,1628929,Kristy Wallace,0,,,0.10919540229885061,-28.967187499999994,-0.030820293978188695,-4.484791666666663,2.0,1.0,1.6053787503196002,0.8722326382672877
1022200125,2022-07-03,2022,ATL,1628929,Kristy Wallace,0,,,0.13888888888888884,-55.231302521008416,0.05806451612903224,-6.7058823529411775,3.0,2.0,1.5035536052827378,2.3473134924117502
1022200132,2022-07-06,2022,ATL,1628929,Kristy Wallace,0,,,0.14438502673796794,-45.743849206349154,0.09969230769230772,-6.218333333333337,3.0,2.0,0.46994017041582525,2.189622030943437
1022200139,2022-07-12,2022,ATL,1628929,Kristy Wallace,0,,,0.14529914529914534,-49.31372180451126,0.11794871794871792,-7.096842105263157,6.0,1.0,0.5889329107306411,0.04948963780930393
1022200148,2022-07-15,2022,ATL,1628929,Kristy Wallace,0,,,0.14529914529914534,-63.3844642857143,0.1362595419847328,-6.5625,3.0,1.0,0.5365741692719437,1.1273464011866325
1022200152,2022-07-17,2022,ATL,1628929,Kristy Wallace,0,,,0.13409090909090904,-47.617993197278935,0.12121212121212119,-7.1884126984127,2.0,2.0,0.6403490866182078,2.9202760105055
1022200155,2022-07-19,2022,ATL,1628929,Kristy Wallace,0,,,0.09999999999999998,-30.058993506493493,0.0309145556032632,-6.477424242424242,2.0,3.0,1.5235116146108796,3.8639078491146925
1022200159,2022-07-21,2022,ATL,1628929,Kristy Wallace,0,,,0.05833333333333335,-37.72251552795029,-0.05858170606372046,-7.587391304347825,2.0,3.0,3.725916914902497,4.222912423295165
