game_id,season,season_type,status,era,n_possessions,n_real_possessions,model_home_pts,model_away_pts,master_home_pts,master_away_pts,resid_home,resid_away,exact,dominant_failure,game_seconds,anomalies
1022300056,2023,Regular Season,ok,v2,177,177,88,92,88,92,0,0,True,,2700.0,{'tech_ft_folded': 1}
1022300057,2023,Regular Season,ok,v2,144,144,90,92,90,92,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300058,2023,Regular Season,ok,v2,164,164,96,63,96,63,0,0,True,,2400.0,{}
1022300059,2023,Regular Season,ok,v2,155,154,88,69,88,69,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300060,2023,Regular Season,ok,v2,148,147,72,77,72,77,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022300061,2023,Regular Season,ok,v2,168,168,103,109,103,109,0,0,True,,2400.0,{}
1022300062,2023,Regular Season,ok,v2,153,152,89,71,89,71,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300063,2023,Regular Season,ok,v2,149,149,77,69,77,69,0,0,True,,2400.0,{}
1022300064,2023,Regular Season,ok,v2,179,177,94,100,94,100,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 2}"
1022300065,2023,Regular Season,ok,v2,158,157,74,83,74,83,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300066,2023,Regular Season,ok,v2,155,155,93,62,93,62,0,0,True,,2400.0,{'inferred_flip': 1}
1022300067,2023,Regular Season,ok,v2,163,158,85,73,85,73,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 2, 'tech_ft_folded': 3, 'tech_ft_synthetic': 5}"
1022300068,2023,Regular Season,ok,v2,156,156,61,67,61,67,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300069,2023,Regular Season,ok,v2,167,165,79,85,79,85,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 2}"
1022300070,2023,Regular Season,ok,v2,150,150,79,99,79,99,0,0,True,,2400.0,{}
1022300071,2023,Regular Season,ok,v2,159,158,59,80,59,80,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300072,2023,Regular Season,ok,v2,158,158,68,89,68,89,0,0,True,,2400.0,{'tech_ft_folded': 2}
1022300073,2023,Regular Season,ok,v2,155,155,68,80,68,80,0,0,True,,2400.0,{'tech_ft_folded': 2}
1022300074,2023,Regular Season,ok,v2,179,177,80,110,80,110,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022300075,2023,Regular Season,ok,v2,166,165,76,74,76,74,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022300076,2023,Regular Season,ok,v2,165,165,101,88,101,88,0,0,True,,2400.0,{}
1022300077,2023,Regular Season,ok,v2,157,156,97,74,97,74,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300078,2023,Regular Season,ok,v2,164,163,96,72,96,72,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300079,2023,Regular Season,ok,v2,174,174,89,88,89,88,0,0,True,,2700.0,{}
1022300080,2023,Regular Season,ok,v2,167,166,93,83,93,83,0,0,True,,2400.0,"{'inferred_flip': 2, 'tech_ft_synthetic': 1}"
1022300081,2023,Regular Season,ok,v2,159,156,88,80,88,80,0,0,True,,2400.0,{'tech_ft_synthetic': 3}
1022300082,2023,Regular Season,ok,v2,154,154,81,89,81,89,0,0,True,,2400.0,{}
1022300083,2023,Regular Season,ok,v2,161,161,104,93,104,93,0,0,True,,2400.0,{}
1022300084,2023,Regular Season,ok,v2,150,150,62,77,62,77,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022300085,2023,Regular Season,ok,v2,158,158,80,63,80,63,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 2}"
1022300086,2023,Regular Season,ok,v2,174,174,109,86,109,86,0,0,True,,2400.0,"{'lineup_underfull': 2, 'rebound_after_tech_ft_skipped': 1}"
1022300087,2023,Regular Season,ok,v2,155,153,98,81,98,81,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300088,2023,Regular Season,ok,v2,150,150,85,63,85,63,0,0,True,,2400.0,{}
1022300089,2023,Regular Season,ok,v2,181,180,97,99,97,99,0,0,True,,2700.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300090,2023,Regular Season,ok,v2,157,157,94,89,94,89,0,0,True,,2400.0,{}
1022300091,2023,Regular Season,ok,v2,151,151,86,78,86,78,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022300092,2023,Regular Season,ok,v2,170,170,102,84,102,84,0,0,True,,2400.0,"{'inferred_flip': 2, 'tech_ft_folded': 2}"
1022300093,2023,Regular Season,ok,v2,164,162,76,86,76,86,0,0,True,,2400.0,"{'inferred_flip': 1, 'lineup_underfull': 2, 'tech_ft_synthetic': 2}"
1022300094,2023,Regular Season,ok,v2,179,178,112,84,112,84,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300095,2023,Regular Season,ok,v2,158,157,87,89,87,89,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300096,2023,Regular Season,ok,v2,164,163,89,72,89,72,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_synthetic': 1}"
1022300097,2023,Regular Season,ok,v2,159,158,66,81,66,81,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300098,2023,Regular Season,ok,v2,168,167,99,95,99,95,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300099,2023,Regular Season,ok,v2,164,160,90,83,90,83,0,0,True,,2400.0,{'tech_ft_synthetic': 4}
1022300100,2023,Regular Season,ok,v2,165,165,89,82,89,82,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022300101,2023,Regular Season,ok,v2,166,166,79,90,79,90,0,0,True,,2400.0,{'inferred_flip': 1}
1022300102,2023,Regular Season,ok,v2,166,164,93,73,93,73,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300103,2023,Regular Season,ok,v2,155,155,96,88,96,88,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300104,2023,Regular Season,ok,v2,163,163,68,82,68,82,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022300105,2023,Regular Season,ok,v2,158,158,80,78,80,78,0,0,True,,2400.0,{}
1022300106,2023,Regular Season,ok,v2,151,151,75,64,75,64,0,0,True,,2400.0,{}
1022300107,2023,Regular Season,ok,v2,163,162,80,76,80,76,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300108,2023,Regular Season,ok,v2,158,156,92,84,92,84,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300109,2023,Regular Season,ok,v2,154,154,76,77,76,77,0,0,True,,2400.0,{}
1022300110,2023,Regular Season,ok,v2,153,153,78,72,78,72,0,0,True,,2400.0,{'inferred_flip': 1}
1022300111,2023,Regular Season,ok,v2,160,160,89,113,89,113,0,0,True,,2400.0,{}
1022300112,2023,Regular Season,ok,v2,156,156,77,88,77,88,0,0,True,,2400.0,{'inferred_flip': 1}
1022300113,2023,Regular Season,ok,v2,162,162,93,86,93,86,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300114,2023,Regular Season,ok,v2,154,154,98,72,98,72,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300115,2023,Regular Season,ok,v2,194,194,87,95,87,95,0,0,True,,2700.0,{'inferred_flip': 1}
1022300116,2023,Regular Season,ok,v2,155,155,72,84,72,84,0,0,True,,2400.0,{'inferred_flip': 1}
1022300117,2023,Regular Season,ok,v2,157,156,67,107,67,107,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300118,2023,Regular Season,ok,v2,171,170,85,75,85,75,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300119,2023,Regular Season,ok,v2,168,168,78,97,78,97,0,0,True,,2400.0,"{'dup_scoring_row_dropped': 1, 'inferred_flip': 2}"
1022300120,2023,Regular Season,ok,v2,160,159,82,73,82,73,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300121,2023,Regular Season,ok,v2,148,146,72,66,72,66,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300122,2023,Regular Season,ok,v2,158,158,76,82,76,82,0,0,True,,2400.0,{}
1022300123,2023,Regular Season,ok,v2,159,159,88,98,88,98,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300124,2023,Regular Season,ok,v2,170,169,82,71,82,71,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300125,2023,Regular Season,ok,v2,163,162,73,70,73,70,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300126,2023,Regular Season,ok,v2,152,152,80,62,80,62,0,0,True,,2400.0,{}
1022300127,2023,Regular Season,ok,v2,159,159,63,79,63,79,0,0,True,,2400.0,{}
1022300128,2023,Regular Season,ok,v2,171,171,87,96,87,96,0,0,True,,2400.0,{'inferred_flip': 1}
1022300129,2023,Regular Season,ok,v2,166,166,78,86,78,86,0,0,True,,2400.0,{}
1022300130,2023,Regular Season,ok,v2,167,166,75,90,75,90,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300131,2023,Regular Season,ok,v2,158,158,98,84,98,84,0,0,True,,2400.0,{}
1022300132,2023,Regular Season,ok,v2,170,168,81,98,81,98,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022300133,2023,Regular Season,ok,v2,157,156,101,83,101,83,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300134,2023,Regular Season,ok,v2,158,158,84,69,84,69,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300135,2023,Regular Season,ok,v2,164,163,78,65,78,65,0,0,True,,2400.0,"{'inferred_flip': 2, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300136,2023,Regular Season,ok,v2,164,163,86,82,86,82,0,0,True,,2400.0,"{'dup_scoring_row_dropped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300137,2023,Regular Season,ok,v2,162,162,95,107,95,107,0,0,True,,2400.0,"{'dup_scoring_row_dropped': 1, 'inferred_flip': 1}"
1022300138,2023,Regular Season,ok,v2,152,152,83,88,83,88,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300139,2023,Regular Season,ok,v2,156,155,79,78,79,78,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022300140,2023,Regular Season,ok,v2,167,165,97,92,97,92,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300141,2023,Regular Season,ok,v2,156,156,81,68,81,68,0,0,True,,2400.0,{'lineup_underfull': 2}
1022300142,2023,Regular Season,ok,v2,164,163,95,84,95,84,0,0,True,,2400.0,"{'dup_scoring_row_dropped': 1, 'tech_ft_synthetic': 1}"
1022300143,2023,Regular Season,ok,v2,153,153,74,83,74,83,0,0,True,,2400.0,"{'inferred_flip': 1, 'lineup_underfull': 2}"
1022300144,2023,Regular Season,ok,v2,159,159,90,62,90,62,0,0,True,,2400.0,{}
1022300145,2023,Regular Season,ok,v2,164,163,83,87,83,87,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300146,2023,Regular Season,ok,v2,168,168,80,73,80,73,0,0,True,,2400.0,{}
1022300147,2023,Regular Season,ok,v2,148,148,62,85,62,85,0,0,True,,2400.0,{'inferred_flip': 1}
1022300148,2023,Regular Season,ok,v2,155,155,104,85,104,85,0,0,True,,2400.0,{}
1022300149,2023,Regular Season,ok,v2,167,167,104,91,104,91,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022300150,2023,Regular Season,ok,v2,162,160,79,87,79,87,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 2}"
1022300151,2023,Regular Season,ok,v2,156,155,79,69,79,69,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300152,2023,Regular Season,ok,v2,160,159,72,71,72,71,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300153,2023,Regular Season,ok,v2,163,163,93,72,93,72,0,0,True,,2400.0,{}
1022300154,2023,Regular Season,ok,v2,149,149,69,76,69,76,0,0,True,,2400.0,{'inferred_flip': 1}
1022300155,2023,Regular Season,ok,v2,162,162,65,76,65,76,0,0,True,,2400.0,{}
1022300156,2023,Regular Season,ok,v2,159,158,91,71,91,71,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_synthetic': 1}"
1022300157,2023,Regular Season,ok,v2,149,149,72,88,72,88,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022300158,2023,Regular Season,ok,v2,162,161,79,77,79,77,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300159,2023,Regular Season,ok,v2,160,160,89,104,89,104,0,0,True,,2400.0,{}
1022300160,2023,Regular Season,ok,v2,142,142,66,76,66,76,0,0,True,,2400.0,{}
1022300161,2023,Regular Season,ok,v2,162,161,91,97,91,97,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022300162,2023,Regular Season,ok,v2,152,151,82,73,82,73,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300163,2023,Regular Season,ok,v2,159,159,99,61,99,61,0,0,True,,2400.0,{}
1022300164,2023,Regular Season,ok,v2,166,165,83,91,83,91,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300165,2023,Regular Season,ok,v2,172,171,96,104,96,104,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300166,2023,Regular Season,ok,v2,147,147,69,81,69,81,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300167,2023,Regular Season,ok,v2,167,167,80,87,80,87,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300168,2023,Regular Season,ok,v2,164,164,79,88,79,88,0,0,True,,2400.0,{'inferred_flip': 1}
1022300169,2023,Regular Season,ok,v2,163,163,84,104,84,104,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300170,2023,Regular Season,ok,v2,155,155,91,72,91,72,0,0,True,,2400.0,{}
1022300171,2023,Regular Season,ok,v2,146,146,91,73,91,73,0,0,True,,2400.0,{}
1022300172,2023,Regular Season,ok,v2,161,160,90,84,90,84,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300173,2023,Regular Season,ok,v2,167,167,68,67,68,67,0,0,True,,2400.0,{}
1022300174,2023,Regular Season,ok,v2,166,166,89,73,89,73,0,0,True,,2400.0,{'inferred_flip': 1}
1022300175,2023,Regular Season,ok,v2,172,171,113,89,113,89,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300176,2023,Regular Season,ok,v2,162,161,85,74,85,74,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300177,2023,Regular Season,ok,v2,162,161,91,81,91,81,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300178,2023,Regular Season,ok,v2,157,156,83,76,83,76,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 2, 'tech_ft_synthetic': 1}"
1022300179,2023,Regular Season,ok,v2,149,149,81,71,81,71,0,0,True,,2400.0,{}
1022300180,2023,Regular Season,ok,v2,162,162,89,100,89,100,0,0,True,,2400.0,{'inferred_flip': 1}
1022300181,2023,Regular Season,ok,v2,164,164,86,65,86,65,0,0,True,,2400.0,{}
1022300182,2023,Regular Season,ok,v2,155,155,88,75,88,75,0,0,True,,2400.0,{}
1022300183,2023,Regular Season,ok,v2,151,151,75,95,75,95,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300184,2023,Regular Season,ok,v2,156,156,79,83,79,83,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300185,2023,Regular Season,ok,v2,150,149,78,67,78,67,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300186,2023,Regular Season,ok,v2,161,160,63,85,63,85,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300187,2023,Regular Season,ok,v2,155,155,70,78,70,78,0,0,True,,2400.0,{}
1022300188,2023,Regular Season,ok,v2,160,160,72,78,72,78,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300189,2023,Regular Season,ok,v2,167,167,84,97,84,97,0,0,True,,2400.0,{}
1022300190,2023,Regular Season,ok,v2,149,147,73,79,73,79,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300191,2023,Regular Season,ok,v2,153,152,73,83,73,83,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300192,2023,Regular Season,ok,v2,156,156,74,88,74,88,0,0,True,,2400.0,{}
1022300193,2023,Regular Season,ok,v2,171,171,100,112,100,112,0,0,True,,2400.0,{'tech_ft_folded': 2}
1022300194,2023,Regular Season,ok,v2,151,150,64,68,64,68,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300195,2023,Regular Season,ok,v2,159,158,102,79,102,79,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022300196,2023,Regular Season,ok,v2,163,162,91,86,91,86,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300197,2023,Regular Season,ok,v2,142,142,91,62,91,62,0,0,True,,2400.0,{}
1022300198,2023,Regular Season,ok,v2,169,169,90,95,90,95,0,0,True,,2700.0,{}
1022300199,2023,Regular Season,ok,v2,157,155,90,86,90,86,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 2}"
1022300200,2023,Regular Season,ok,v2,169,169,87,94,87,94,0,0,True,,2400.0,"{'inferred_flip': 2, 'miss_flip_no_rebound': 1}"
1022300201,2023,Regular Season,ok,v2,163,163,81,90,81,90,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300202,2023,Regular Season,ok,v2,151,151,78,83,78,83,0,0,True,,2400.0,{}
1022300203,2023,Regular Season,ok,v2,163,163,78,62,78,62,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022300204,2023,Regular Season,ok,v2,165,165,76,111,76,111,0,0,True,,2400.0,{}
1022300205,2023,Regular Season,ok,v2,163,162,83,68,83,68,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300206,2023,Regular Season,ok,v2,155,155,83,80,83,80,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300207,2023,Regular Season,ok,v2,149,149,74,77,74,77,0,0,True,,2400.0,{}
1022300208,2023,Regular Season,ok,v2,170,169,85,90,85,90,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300209,2023,Regular Season,ok,v2,167,167,94,85,94,85,0,0,True,,2400.0,{}
1022300210,2023,Regular Season,ok,v2,154,154,94,76,94,76,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022300211,2023,Regular Season,ok,v2,153,153,83,72,83,72,0,0,True,,2400.0,{}
1022300212,2023,Regular Season,ok,v2,153,153,75,76,75,76,0,0,True,,2400.0,"{'inferred_flip': 1, 'lineup_underfull': 2, 'miss_flip_no_rebound': 1, 'tech_ft_folded': 2}"
1022300213,2023,Regular Season,ok,v2,142,142,84,74,84,74,0,0,True,,2400.0,{}
1022300214,2023,Regular Season,ok,v2,157,155,84,75,84,75,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022300215,2023,Regular Season,ok,v2,163,163,61,72,61,72,0,0,True,,2400.0,{}
1022300216,2023,Regular Season,ok,v2,155,154,100,110,100,110,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300217,2023,Regular Season,ok,v2,153,153,89,58,89,58,0,0,True,,2400.0,{}
1022300218,2023,Regular Season,ok,v2,180,179,91,85,91,85,0,0,True,,2700.0,{'tech_ft_synthetic': 1}
1022300219,2023,Regular Season,ok,v2,165,165,103,77,103,77,0,0,True,,2400.0,{}
1022300220,2023,Regular Season,ok,v2,162,162,69,86,69,86,0,0,True,,2400.0,{}
1022300221,2023,Regular Season,ok,v2,176,176,84,97,84,97,0,0,True,,2700.0,{'tech_ft_folded': 3}
1022300222,2023,Regular Season,ok,v2,158,157,86,73,86,73,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300223,2023,Regular Season,ok,v2,154,154,72,64,72,64,0,0,True,,2400.0,{}
1022300224,2023,Regular Season,ok,v2,148,148,90,76,90,76,0,0,True,,2400.0,{}
1022300225,2023,Regular Season,ok,v2,163,163,69,96,69,96,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300226,2023,Regular Season,ok,v2,164,163,93,94,93,94,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300227,2023,Regular Season,ok,v2,151,151,77,100,77,100,0,0,True,,2400.0,{}
1022300228,2023,Regular Season,ok,v2,155,155,79,68,79,68,0,0,True,,2400.0,{}
1022300229,2023,Regular Season,ok,v2,155,155,96,89,96,89,0,0,True,,2400.0,{}
1022300230,2023,Regular Season,ok,v2,155,155,76,59,76,59,0,0,True,,2400.0,"{'lineup_underfull': 2, 'rebound_after_tech_ft_skipped': 1}"
1022300231,2023,Regular Season,ok,v2,159,158,75,80,75,80,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300232,2023,Regular Season,ok,v2,168,166,92,87,92,87,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300233,2023,Regular Season,ok,v2,166,165,106,91,106,91,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300234,2023,Regular Season,ok,v2,162,162,73,94,73,94,0,0,True,,2400.0,{}
1022300235,2023,Regular Season,ok,v2,170,170,77,94,77,94,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300236,2023,Regular Season,ok,v2,175,175,91,102,91,102,0,0,True,,2700.0,{'tech_ft_folded': 1}
1022300237,2023,Regular Season,ok,v2,156,155,87,72,87,72,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300238,2023,Regular Season,ok,v2,153,152,88,90,88,90,0,0,True,,2400.0,"{'dup_scoring_row_dropped': 1, 'tech_ft_synthetic': 1}"
1022300239,2023,Regular Season,ok,v2,150,150,100,85,100,85,0,0,True,,2400.0,{'lineup_underfull': 2}
1022300240,2023,Regular Season,ok,v2,172,171,89,91,89,91,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022400001,2024,Regular Season,ok,v2,164,164,80,85,80,85,0,0,True,,2400.0,{}
1022400002,2024,Regular Season,ok,v2,162,162,92,71,92,71,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022400003,2024,Regular Season,ok,v2,168,168,89,80,89,80,0,0,True,,2400.0,{}
1022400004,2024,Regular Season,ok,v2,174,172,70,83,70,83,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022400005,2024,Regular Season,ok,v2,164,164,87,79,87,79,0,0,True,,2400.0,{}
1022400006,2024,Regular Season,ok,v2,163,163,81,92,81,92,0,0,True,,2400.0,{}
1022400007,2024,Regular Season,ok,v2,157,157,66,102,66,102,0,0,True,,2400.0,{}
1022400008,2024,Regular Season,ok,v2,159,159,84,77,84,77,0,0,True,,2400.0,{}
1022400009,2024,Regular Season,ok,v2,211,211,102,93,102,93,0,0,True,,3000.0,{}
1022400010,2024,Regular Season,ok,v2,169,169,91,80,91,80,0,0,True,,2400.0,{}
1022400011,2024,Regular Season,ok,v2,162,162,89,82,89,82,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022400012,2024,Regular Season,ok,v2,172,170,74,83,74,83,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022400013,2024,Regular Season,ok,v2,164,163,88,85,88,85,0,0,True,,2400.0,"{'inferred_flip': 1, 'miss_flip_no_rebound': 1, 'tech_ft_synthetic': 1}"
1022400014,2024,Regular Season,ok,v2,166,165,75,84,75,84,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022400015,2024,Regular Season,ok,v2,156,156,84,88,84,88,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022400016,2024,Regular Season,ok,v2,156,156,74,63,74,63,0,0,True,,2400.0,{}
1022400017,2024,Regular Season,ok,v2,163,163,83,78,83,78,0,0,True,,2400.0,{'lineup_underfull': 2}
1022400018,2024,Regular Season,ok,v2,166,166,88,98,88,98,0,0,True,,2400.0,{}
1022400019,2024,Regular Season,ok,v2,159,158,70,68,70,68,0,0,True,,2400.0,"{'tech_ft_folded': 2, 'tech_ft_synthetic': 1}"
1022400020,2024,Regular Season,ok,v2,153,153,85,83,85,83,0,0,True,,2400.0,{}
1022400021,2024,Regular Season,ok,v2,172,172,83,82,83,82,0,0,True,,2700.0,{}
1022400022,2024,Regular Season,ok,v2,160,160,81,90,81,90,0,0,True,,2400.0,{}
1022400023,2024,Regular Season,ok,v2,164,163,83,80,83,80,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022400024,2024,Regular Season,ok,v2,165,165,73,78,73,78,0,0,True,,2400.0,{}
1022400025,2024,Regular Season,ok,v2,152,151,84,67,84,67,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022400026,2024,Regular Season,ok,v2,151,151,82,86,82,86,0,0,True,,2400.0,"{'inferred_flip': 2, 'lineup_underfull': 2, 'miss_flip_no_rebound': 1}"
1022400027,2024,Regular Season,ok,v2,162,162,99,80,99,80,0,0,True,,2400.0,{}
1022400028,2024,Regular Season,ok,v2,156,156,101,69,101,69,0,0,True,,2400.0,{}
1022400029,2024,Regular Season,ok,v2,177,174,92,107,92,107,0,0,True,,2400.0,"{'lineup_underfull': 4, 'tech_ft_synthetic': 3}"
1022400030,2024,Regular Season,ok,v2,149,149,79,92,79,92,0,0,True,,2400.0,{}
1022400031,2024,Regular Season,ok,v2,150,150,83,84,83,84,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022400032,2024,Regular Season,ok,v2,159,157,70,47,70,47,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 2}"
1022400033,2024,Regular Season,ok,v2,163,162,82,88,82,88,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022400034,2024,Regular Season,ok,v2,162,162,68,77,68,77,0,0,True,,2400.0,{}
1022400035,2024,Regular Season,ok,v2,155,154,81,78,81,78,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022400036,2024,Regular Season,ok,v2,160,160,67,73,67,73,0,0,True,,2400.0,{}
1022400037,2024,Regular Season,ok,v2,159,158,66,80,66,80,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022400038,2024,Regular Season,ok,v2,165,165,88,103,88,103,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022400039,2024,Regular Season,ok,v2,161,161,83,73,83,73,0,0,True,,2400.0,{}
