player_id,game_id,game_date,season,channel,n_prior_season_games,prior_season_minutes,prior_season_last_game,n_current_season_games_before,current_last_game_used,prev_harness,prev_independent,dev_prev,cur_harness,cur_independent,dev_cur,cur_if_target_game_included,control_separation,control_informative,control_gap_vs_including_target,w_frozen,blend_harness,blend_rebuilt,dev_blend,prev_source_strictly_earlier,current_source_strictly_earlier
1628899,1022400091,2024-06-22,2024,ft,35,616.45,2023-09-10,15,2024-06-19,1.927163598020926,1.9271635980209265,4.440892098500626e-16,2.3959284875375175,2.3959284875375175,0.0,2.273402674591382,0.12252581294613574,True,0.12252581294613574,0.9,1.9740400869725852,1.9740400869725856,4.440892098500626e-16,True,True
1628899,1022400091,2024-06-22,2024,np2,35,616.45,2023-09-10,15,2024-06-19,0.8175845567361505,0.8175845567361506,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.7358261010625354,0.7358261010625355,1.1102230246251565e-16,True,True
1628927,1022400028,2024-05-25,2024,fg3,38,674.03,2023-09-10,5,2024-05-22,4.326195539290836,4.326195539290837,8.881784197001252e-16,4.822325581395349,4.822325581395349,0.0,4.0538004379105415,0.7685251434848075,True,0.7685251434848075,0.9,4.375808543501288,4.375808543501288,0.0,True,True
1628927,1022400028,2024-05-25,2024,paint,38,674.03,2023-09-10,5,2024-05-22,3.5250482171999407,3.525048217199941,4.440892098500626e-16,0.8037209302325579,0.8037209302325582,3.3306690738754696e-16,1.351266812636847,0.5475458824042888,True,0.5475458824042891,0.9,3.2529154885032026,3.252915488503203,4.440892098500626e-16,True,True
1628927,1022400028,2024-05-25,2024,ft,38,674.03,2023-09-10,5,2024-05-22,1.2284258938727066,1.228425893872707,4.440892098500626e-16,1.2055813953488372,1.2055813953488372,0.0,1.0134501094776354,0.19213128587120187,True,0.19213128587120187,0.9,1.2261414440203198,1.2261414440203202,4.440892098500626e-16,True,True
1628927,1022400028,2024-05-25,2024,np2,38,674.03,2023-09-10,5,2024-05-22,1.3886553582908858,1.388655358290886,2.220446049250313e-16,0.8037209302325583,0.8037209302325582,1.1102230246251565e-16,0.6756334063184235,0.1280875239141347,True,0.1280875239141348,0.9,1.3301619154850532,1.3301619154850532,0.0,True,True
1629477,1022400121,2024-07-06,2024,fg3,36,1133.78,2023-09-10,20,2024-07-02,12.192805797697973,12.192805797697973,0.0,8.90332250811891,8.90332250811891,0.0,9.07994110103073,0.17661859291182047,True,0.17661859291182047,0.9,11.863857468740067,11.863857468740067,0.0,True,True
1629477,1022400121,2024-07-06,2024,paint,36,1133.78,2023-09-10,20,2024-07-02,3.9372602055066372,3.9372602055066372,0.0,6.798900824381715,6.798900824381713,1.7763568394002505e-15,6.771481499073765,0.027419325307947773,True,0.02741932530794955,0.9,4.223424267394145,4.223424267394145,0.0,True,True
1629477,1022400121,2024-07-06,2024,ft,36,1133.78,2023-09-10,20,2024-07-02,3.016449350992988,3.016449350992988,0.0,3.0756932300774418,3.0756932300774418,0.0,2.9240488291454896,0.1516444009319522,True,0.1516444009319522,0.9,3.0223737389014333,3.0223737389014333,0.0,True,True
1629477,1022400121,2024-07-06,2024,np2,36,1133.78,2023-09-10,20,2024-07-02,0.3175209843150514,0.3175209843150514,0.0,1.4029477891581315,1.4029477891581312,2.220446049250313e-16,1.5389730679713103,0.13602527881317905,True,0.13602527881317883,0.9,0.42606366479935937,0.42606366479935937,0.0,True,True
1629481,1022300165,2023-08-06,2023,fg3,30,941.03,2022-08-06,27,2023-08-04,9.525698700010626,9.525698700010626,0.0,8.332387027821383,8.332387027821383,0.0,8.14660799767903,0.18577903014235275,True,0.18577903014235275,0.9,9.406367532791702,9.406367532791702,0.0,True,True
1629481,1022300165,2023-08-06,2023,paint,30,941.03,2022-08-06,27,2023-08-04,5.81488434699444,5.814884346994439,8.881784197001252e-16,6.059917838415551,6.059917838415551,0.0,6.127363280305595,0.06744544189004387,True,0.06744544189004387,0.9,5.8393876961365505,5.83938769613655,8.881784197001252e-16,True,True
1629481,1022300165,2023-08-06,2023,ft,30,941.03,2022-08-06,27,2023-08-04,3.7873259891608515,3.787325989160851,4.440892098500626e-16,3.3185264353228017,3.3185264353228017,0.0,3.2377544606160247,0.080771974706777,True,0.080771974706777,0.9,3.7404460337770464,3.740446033777046,4.440892098500626e-16,True,True
1629481,1022300165,2023-08-06,2023,np2,30,941.03,2022-08-06,27,2023-08-04,3.4430236265098655,3.443023626509865,4.440892098500626e-16,3.102100798236532,3.102100798236532,0.0,3.0636816401527973,0.03841915808373475,True,0.03841915808373475,0.9,3.408931343682532,3.4089313436825317,4.440892098500626e-16,True,True
1629481,1022400058,2024-06-07,2024,fg3,40,1488.85,2023-09-10,8,2024-06-05,8.487087349296438,8.487087349296438,0.0,8.46321288637353,8.463212886373531,1.7763568394002505e-15,7.520673146670536,0.9425397397029958,True,0.942539739702994,0.9,8.484699903004147,8.484699903004147,0.0,True,True
1629481,1022400058,2024-06-07,2024,paint,40,1488.85,2023-09-10,8,2024-06-05,5.899855593243108,5.899855593243108,0.0,5.40705267740531,5.407052677405312,1.7763568394002505e-15,5.431597272595387,0.02454459519007557,True,0.024544595190077345,0.9,5.850575301659328,5.850575301659328,0.0,True,True
1629481,1022400058,2024-06-07,2024,ft,40,1488.85,2023-09-10,8,2024-06-05,3.240084629076133,3.240084629076133,0.0,6.700043535045712,6.700043535045713,8.881784197001252e-16,6.16277382852169,0.5372697065240226,True,0.5372697065240217,0.9,3.5860805196730907,3.5860805196730907,0.0,True,True
1629481,1022400058,2024-06-07,2024,np2,40,1488.85,2023-09-10,8,2024-06-05,2.9015683245457904,2.9015683245457904,0.0,4.936874183717892,4.936874183717894,1.7763568394002505e-15,5.849412447410416,0.9125382636925226,True,0.9125382636925243,0.9,3.1050989104630005,3.1050989104630005,0.0,True,True
1629488,1022200214,2022-08-14,2022,fg3,32,993.75,2021-09-19,34,2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.0,0.0,0.0,True,True
1629488,1022200214,2022-08-14,2022,paint,32,993.75,2021-09-19,34,2022-08-12,7.824905660377358,7.824905660377358,0.0,4.274427064387051,4.274427064387051,0.0,4.192020092471032,0.08240697191601853,True,0.08240697191601853,0.9,7.469857800778327,7.469857800778327,0.0,True,True
1629488,1022200214,2022-08-14,2022,ft,32,993.75,2021-09-19,34,2022-08-12,1.1954716981132076,1.1954716981132076,0.0,0.4714441615132774,0.4714441615132776,2.220446049250313e-16,0.4623551572578344,0.009089004255443234,True,0.009089004255443012,0.9,1.1230689444532147,1.1230689444532147,0.0,True,True
1629488,1022200214,2022-08-14,2022,np2,32,993.75,2021-09-19,34,2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.0,0.0,0.0,True,True
1629524,1022200051,2022-05-29,2022,fg3,32,618.0,2021-09-19,8,2022-05-24,4.718446601941747,4.718446601941747,0.0,2.721259842519685,2.721259842519685,0.0,3.0080772444526973,0.2868174019330123,True,0.2868174019330123,0.9,4.518727925999541,4.518727925999541,0.0,True,True
1629524,1022200051,2022-05-29,2022,paint,32,618.0,2021-09-19,8,2022-05-24,2.3300970873786406,2.3300970873786406,0.0,4.081889763779529,4.081889763779527,1.7763568394002505e-15,3.6096926933432365,0.47219707043629056,True,0.47219707043629233,0.9,2.5052763550187294,2.5052763550187294,0.0,True,True
1629524,1022200051,2022-05-29,2022,ft,32,618.0,2021-09-19,8,2022-05-24,0.9320388349514563,0.9320388349514563,0.0,0.6803149606299215,0.6803149606299213,2.220446049250313e-16,1.0026924148175658,0.3223774541876445,True,0.3223774541876443,0.9,0.9068664475193028,0.9068664475193028,0.0,True,True
1629524,1022200051,2022-05-29,2022,np2,32,618.0,2021-09-19,8,2022-05-24,0.9320388349514563,0.9320388349514563,0.0,1.3606299212598425,1.3606299212598425,0.0,1.2032308977810788,0.15739902347876367,True,0.15739902347876367,0.9,0.974897943582295,0.9748979435822949,1.1102230246251565e-16,True,True
1629567,1022300194,2023-08-22,2023,fg3,36,900.85,2022-08-14,32,2023-08-20,8.272187378586889,8.27218737858689,1.7763568394002505e-15,5.429084380610412,5.429084380610413,8.881784197001252e-16,5.522156801983266,0.09307242137285332,True,0.09307242137285421,0.9,7.987877078789241,7.987877078789243,1.7763568394002505e-15,True,True
1629567,1022300194,2023-08-22,2023,paint,36,900.85,2022-08-14,32,2023-08-20,3.516678692346117,3.516678692346118,8.881784197001252e-16,3.360861759425493,3.3608617594254935,4.440892098500626e-16,3.2630926557173847,0.09776910370810876,True,0.09776910370810832,0.9,3.5010969990540546,3.5010969990540555,8.881784197001252e-16,True,True
1629567,1022300194,2023-08-22,2023,ft,36,900.85,2022-08-14,32,2023-08-20,0.9590941888216684,0.9590941888216685,1.1102230246251565e-16,1.249551166965889,1.2495511669658887,2.220446049250313e-16,1.2132011155872329,0.03635005137865588,True,0.0363500513786561,0.9,0.9881398866360904,0.9881398866360905,1.1102230246251565e-16,True,True
1629567,1022300194,2023-08-22,2023,np2,36,900.85,2022-08-14,32,2023-08-20,0.3996225786756952,0.3996225786756952,0.0,1.4649910233393175,1.4649910233393177,2.220446049250313e-16,1.4223737217229626,0.04261730161635513,True,0.04261730161635491,0.9,0.5061594231420574,0.5061594231420574,0.0,True,True
1630096,1022400228,2024-09-15,2024,fg3,32,550.28,2023-09-10,36,2024-09-13,4.514038222733744,4.514038222733744,0.0,2.629746983626517,2.6297469836265157,1.3322676295501878e-15,2.5709184685578257,0.058828515068690024,True,0.058828515068691356,0.9,4.325609098823022,4.325609098823021,8.881784197001252e-16,True,True
1630096,1022400228,2024-09-15,2024,paint,32,550.28,2023-09-10,36,2024-09-13,9.028076445467487,9.028076445467487,0.0,8.765823278755054,8.765823278755054,0.0,8.767491187645918,0.0016679088908642115,True,0.0016679088908642115,0.9,9.001851128796245,9.001851128796245,0.0,True,True
1630096,1022400228,2024-09-15,2024,ft,32,550.28,2023-09-10,36,2024-09-13,3.663567253233183,3.663567253233183,0.0,3.877191065603198,3.877191065603197,8.881784197001252e-16,3.8563777028367383,0.02081336276645862,True,0.02081336276645951,0.9,3.6849296344701843,3.6849296344701843,0.0,True,True
1630096,1022400228,2024-09-15,2024,np2,32,550.28,2023-09-10,36,2024-09-13,0.13084168761547083,0.13084168761547083,0.0,0.26971763934630943,0.2697176393463093,1.1102230246251565e-16,0.26368394549311036,0.0060336938531989626,True,0.006033693853199074,0.9,0.14472928278855468,0.14472928278855468,0.0,True,True
1630101,1022400205,2024-09-06,2024,fg3,35,972.5,2023-09-10,26,2024-09-01,2.9984575835475575,2.9984575835475575,0.0,3.3667107500472313,3.3667107500472317,4.440892098500626e-16,3.5019139833370865,0.13520323328985473,True,0.13520323328985517,0.9,3.035282900197525,3.035282900197525,0.0,True,True
1630101,1022400205,2024-09-06,2024,paint,35,972.5,2023-09-10,26,2024-09-01,4.220051413881748,4.220051413881748,0.0,1.836387681843945,1.8363876818439449,2.220446049250313e-16,1.7509569916685432,0.08543069017540161,True,0.08543069017540184,0.9,3.981685040677968,3.981685040677968,0.0,True,True
1630101,1022400205,2024-09-06,2024,ft,35,972.5,2023-09-10,26,2024-09-01,0.8143958868894602,0.8143958868894602,0.0,1.5303230682032871,1.5303230682032873,2.220446049250313e-16,1.4591308263904528,0.07119224181283457,True,0.07119224181283434,0.9,0.8859886050208429,0.885988605020843,1.1102230246251565e-16,True,True
1630101,1022400205,2024-09-06,2024,np2,35,972.5,2023-09-10,26,2024-09-01,2.591259640102828,2.591259640102828,0.0,1.428301530323068,1.4283015303230682,2.220446049250313e-16,1.3618554379644223,0.06644609235864585,True,0.06644609235864563,0.9,2.474963829124852,2.474963829124852,0.0,True,True
1630113,1022200177,2022-07-31,2022,fg3,30,504.55,2021-09-19,19,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.0,0.0,0.0,True,True
1630113,1022200177,2022-07-31,2022,paint,30,504.55,2021-09-19,19,2022-07-29,9.418293528887126,9.418293528887125,1.7763568394002505e-15,7.221537920112617,7.221537920112617,0.0,7.458686179396532,0.2371482592839147,True,0.2371482592839147,0.9,9.198617968009676,9.198617968009675,1.7763568394002505e-15,True,True
1630113,1022200177,2022-07-31,2022,ft,30,504.55,2021-09-19,19,2022-07-29,1.9264691309087305,1.9264691309087303,2.220446049250313e-16,1.140242829491466,1.140242829491466,0.0,1.0655265970566474,0.07471623243481851,True,0.07471623243481851,0.9,1.847846500767004,1.847846500767004,0.0,True,True
1630113,1022200177,2022-07-31,2022,np2,30,504.55,2021-09-19,19,2022-07-29,0.998909919730453,0.9989099197304527,2.220446049250313e-16,0.760161886327644,0.7601618863276439,1.1102230246251565e-16,0.7103510647044317,0.049810821623212265,True,0.049810821623212376,0.9,0.975035116390172,0.9750351163901718,2.220446049250313e-16,True,True
1630149,1022400221,2024-09-13,2024,fg3,38,1257.98,2023-09-10,12,2024-09-12,5.666211794008929,5.666211794008929,0.0,7.430888315517875,7.430888315517876,8.881784197001252e-16,7.064661654135338,0.36622666138253823,True,0.36622666138253734,0.9,5.842679446159824,5.842679446159824,0.0,True,True
1630149,1022400221,2024-09-13,2024,paint,38,1257.98,2023-09-10,12,2024-09-12,7.497714596112826,7.497714596112826,0.0,5.1308514559528176,5.130851455952819,1.7763568394002505e-15,5.3593984962406,0.22854704028778094,True,0.22854704028778272,0.9,7.2610282820968255,7.2610282820968255,0.0,True,True
1630149,1022400221,2024-09-13,2024,ft,38,1257.98,2023-09-10,12,2024-09-12,4.779077624239855,4.779077624239855,0.0,3.096203464799115,3.0962034647991152,4.440892098500626e-16,3.2481203007518795,0.15191683595276428,True,0.15191683595276473,0.9,4.610790208295781,4.610790208295781,0.0,True,True
1630149,1022400221,2024-09-13,2024,np2,38,1257.98,2023-09-10,12,2024-09-12,2.2893785026298703,2.2893785026298703,0.0,1.946185035016586,1.9461850350165868,8.881784197001252e-16,1.9488721804511275,0.0026871454345407386,True,0.002687145434541627,0.9,2.255059155868542,2.255059155868542,0.0,True,True
1630462,1022200169,2022-07-28,2022,fg3,30,493.13,2021-09-19,28,2022-07-24,7.008246586453969,7.008246586453969,0.0,6.031893785366093,6.031893785366092,8.881784197001252e-16,5.856860832956735,0.17503295240935746,True,0.17503295240935834,0.9,6.9106113063451815,6.9106113063451815,0.0,True,True
1630462,1022200169,2022-07-28,2022,paint,30,493.13,2021-09-19,28,2022-07-24,3.066107881573611,3.0661078815736116,4.440892098500626e-16,6.031893785366092,6.031893785366092,0.0,5.959612777394572,0.0722810079715206,True,0.0722810079715206,0.9,3.362686471952859,3.3626864719528595,4.440892098500626e-16,True,True
1630462,1022200169,2022-07-28,2022,ft,30,493.13,2021-09-19,28,2022-07-24,3.2851155874002975,3.285115587400298,4.440892098500626e-16,3.227592288660804,3.2275922886608037,4.440892098500626e-16,3.4421901386675544,0.2145978500067507,True,0.21459785000675025,0.9,3.2793632575263483,3.2793632575263487,4.440892098500626e-16,True,True
1630462,1022200169,2022-07-28,2022,np2,30,493.13,2021-09-19,28,2022-07-24,0.43801541165337304,0.43801541165337304,0.0,0.5291134899443941,0.5291134899443941,0.0,0.5137597221891872,0.015353767755206915,True,0.015353767755206915,0.9,0.44712521948247513,0.44712521948247513,0.0,True,True
1630462,1022300176,2023-08-12,2023,fg3,36,876.07,2022-08-14,14,2023-08-10,5.917357887527585,5.917357887527585,0.0,4.573733299722713,4.573733299722712,8.881784197001252e-16,4.614289105150725,0.040555805428012626,True,0.04055580542801174,0.9,5.782995428747098,5.782995428747098,0.0,True,True
1630462,1022300176,2023-08-12,2023,paint,36,876.07,2022-08-14,14,2023-08-10,6.246099992390229,6.246099992390229,0.0,4.138139652130074,4.138139652130073,8.881784197001252e-16,4.716828863042962,0.5786892109128887,True,0.5786892109128878,0.9,6.035303958364214,6.035303958364214,0.0,True,True
1630462,1022300176,2023-08-12,2023,ft,36,876.07,2022-08-14,14,2023-08-10,3.6161631534890795,3.6161631534890795,0.0,2.1779682379631966,2.1779682379631966,0.0,2.4609541894137195,0.28298595145052285,True,0.28298595145052285,0.9,3.472343661936491,3.472343661936491,0.0,True,True
1630462,1022300176,2023-08-12,2023,np2,36,876.07,2022-08-14,14,2023-08-10,0.5752986835096263,0.5752986835096263,0.0,0.4355936475926394,0.4355936475926393,1.1102230246251565e-16,0.4101590315689533,0.02543461602368602,True,0.02543461602368613,0.9,0.5613281799179276,0.5613281799179276,0.0,True,True
1631044,1022400080,2024-06-16,2024,fg3,40,541.33,2023-09-10,11,2024-06-13,0.0,0.0,0.0,0.6530941342471276,0.6530941342471276,0.0,0.5754373501465234,0.07765678410060417,True,0.07765678410060417,0.9,0.06530941342471275,0.06530941342471275,0.0,True,True
1631044,1022400080,2024-06-16,2024,paint,40,541.33,2023-09-10,11,2024-06-13,7.31527093596059,7.31527093596059,0.0,5.224753073977021,5.224753073977021,0.0,4.987123701269869,0.23762937270715145,True,0.23762937270715145,0.9,7.106219149762233,7.106219149762233,0.0,True,True
1631044,1022400080,2024-06-16,2024,ft,40,541.33,2023-09-10,11,2024-06-13,3.0591133004926108,3.0591133004926108,0.0,1.3061882684942554,1.3061882684942552,2.220446049250313e-16,1.9181245004884113,0.6119362319941561,True,0.6119362319941559,0.9,2.8838207972927754,2.8838207972927754,0.0,True,True
1631044,1022400080,2024-06-16,2024,np2,40,541.33,2023-09-10,11,2024-06-13,0.5320197044334976,0.5320197044334976,0.0,1.74158435799234,1.74158435799234,0.0,1.534499600390729,0.20708475760161105,True,0.20708475760161105,0.9,0.6529761697893818,0.6529761697893818,0.0,True,True
1631091,1022300059,2023-06-16,2023,fg3,20,204.53,2022-08-14,6,2023-06-13,2.640156453715776,2.6401564537157753,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,2.376140808344198,2.3761408083441977,4.440892098500626e-16,True,True
1631091,1022300059,2023-06-16,2023,paint,20,204.53,2022-08-14,6,2023-06-13,4.576271186440678,4.576271186440678,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,4.118644067796611,4.118644067796611,0.0,True,True
1631091,1022300059,2023-06-16,2023,ft,20,204.53,2022-08-14,6,2023-06-13,1.9361147327249022,1.936114732724902,2.220446049250313e-16,4.995374653098983,4.995374653098983,0.0,3.6659877800407337,1.3293868730582492,True,1.3293868730582492,0.9,2.24204072476231,2.24204072476231,0.0,True,True
1631091,1022300059,2023-06-16,2023,np2,20,204.53,2022-08-14,6,2023-06-13,0.7040417209908736,0.7040417209908735,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.6336375488917863,0.6336375488917861,1.1102230246251565e-16,True,True
1641651,1022400136,2024-07-12,2024,fg3,36,806.15,2023-09-10,22,2024-07-10,1.339701048192024,1.3397010481920235,4.440892098500626e-16,1.6280384397964949,1.628038439796495,2.220446049250313e-16,1.5638952576324363,0.06414318216405879,True,0.06414318216405857,0.9,1.3685347873524711,1.3685347873524707,4.440892098500626e-16,True,True
1641651,1022400136,2024-07-12,2024,paint,36,806.15,2023-09-10,22,2024-07-10,6.698505240960119,6.6985052409601185,8.881784197001252e-16,7.868852459016392,7.868852459016393,8.881784197001252e-16,7.689151683359478,0.1797007756569151,True,0.17970077565691422,0.9,6.8155399627657465,6.8155399627657465,0.0,True,True
1641651,1022400136,2024-07-12,2024,ft,36,806.15,2023-09-10,22,2024-07-10,1.6522979594368294,1.6522979594368292,2.220446049250313e-16,1.4923685698134537,1.4923685698134537,0.0,1.4335706528297332,0.0587979169837205,True,0.0587979169837205,0.9,1.636305020474492,1.6363050204744918,2.220446049250313e-16,True,True
1641651,1022400136,2024-07-12,2024,np2,36,806.15,2023-09-10,22,2024-07-10,1.4290144514048255,1.4290144514048253,2.220446049250313e-16,0.2713397399660824,0.2713397399660825,1.1102230246251565e-16,0.3909738144081091,0.11963407444202656,True,0.11963407444202667,0.9,1.3132469802609514,1.3132469802609512,2.220446049250313e-16,True,True
