stratum,candidate,n_games,home_mean,away_mean,diff,pct_of_away_mean,null_sd,t_signflip,ci95_lo,ci95_hi,p_pergame_signflip,p_familywise_max_t
SEASON_2023,oreb,240,8.008333333333333,8.020833333333334,-0.0125,-0.15584415584415584,0.30585831601870866,-0.040868596161483486,-0.6119822993966689,0.586982299396669,0.9763511824408779,
SEASON_2023,dreb,240,26.425,26.245833333333334,0.17916666666666667,0.6826480393713288,0.41474261259498896,0.4319948354128476,-0.6337288540195116,0.992062187352845,0.6697665116744163,
SEASON_2023,tov,240,13.9,14.4125,-0.5125,-3.555941023417172,0.3452030880331062,-1.484633300704568,-1.189098052544888,0.16409805254488818,0.14204289785510724,
SEASON_2023,ast,240,20.229166666666668,19.466666666666665,0.7625,3.9169520547945207,0.3967606078454434,1.9218137711318077,-0.015150791377069095,1.540150791377069,0.05559722013899305,
SEASON_2023,pf,240,17.6375,18.120833333333334,-0.48333333333333334,-2.6672798344447,0.2907646085564585,-1.6622839200854227,-1.053231966103992,0.08656529943732533,0.0975951202439878,
SEASON_2023,fouls_drawn,240,18.120833333333334,17.6375,0.48333333333333334,2.74037325773683,0.2907646085564585,1.6622839200854227,-0.08656529943732533,1.053231966103992,0.0975951202439878,
SEASON_2023,pts_per_min,240,0.41558333333333336,0.4074351851851852,0.00814814814814815,1.9998636456605234,0.004514532924452978,1.8048706886184585,-0.0007003363837796862,0.016996632680075986,0.07294635268236588,
SEASON_2024,pts,240,82.0625,81.27083333333333,0.7916666666666666,0.9741092027685209,0.8345891262270634,0.9485705502126096,-0.8441280207383776,2.4274613540717107,0.3467326633668317,
SEASON_2024,poss,240,82.27999999999999,82.22316666666666,0.05683333333333375,0.06912082766616921,0.18817521385012892,0.30202348210747,-0.3119900858129189,0.4256567524795864,0.7666116694165291,
SEASON_2024,ppp,240,0.9979312356434574,0.9895509439588177,0.008380291684639777,0.8468782467240555,0.01058098846858214,0.7920140646143944,-0.012358445713781217,0.02911902908306077,0.4314784260786961,
SEASON_2024,minutes,240,201.04166666666666,201.04166666666666,0.0,0.0,0.0,,0.0,0.0,1.0,
SEASON_2024,fga,240,68.53333333333333,67.96666666666667,0.5666666666666667,0.8337420304070622,0.5160154116567663,1.0981584151668546,-0.44472354018059534,1.5780568735139286,0.27688615569221536,
SEASON_2024,fg2a,240,45.395833333333336,45.42916666666667,-0.03333333333333333,-0.07337430065119692,0.6545763431482052,-0.050923522797991186,-1.3163029659038157,1.2496362992371488,0.9672516374181291,
SEASON_2024,fg3a,240,23.1375,22.5375,0.6,2.6622296173044924,0.5143949326869438,1.1664189553071562,-0.4082140680664098,1.6082140680664097,0.24773761311934403,
SEASON_2024,fta,240,18.666666666666668,17.391666666666666,1.275,7.331097268806899,0.4869776072562752,2.6181902021811503,0.3205238897777005,2.2294761102222993,0.008899555022248887,
SEASON_2024,fgm,240,29.7625,30.020833333333332,-0.25833333333333336,-0.8605135322692575,0.3620954605840471,-0.7134398562098814,-0.9680404360780657,0.451373769411399,0.48372581370931456,
SEASON_2024,fg2m,240,21.954166666666666,22.383333333333333,-0.42916666666666664,-1.9173492181682799,0.3821377351889168,-1.123068012256105,-1.1781566276369435,0.3198232943036103,0.2656367181640918,
SEASON_2024,fg3m,240,7.808333333333334,7.6375,0.17083333333333334,2.2367703218767048,0.26877659705806983,0.6355960124624407,-0.3559687969004835,0.6976354635671502,0.5333733313334333,
SEASON_2024,ftm,240,14.729166666666666,13.591666666666667,1.1375,8.369098712446352,0.41997789329450597,2.7084758939974436,0.3143433291427683,1.9606566708572317,0.007149642517874106,
SEASON_2024,fg_pct,240,0.4354934873792403,0.44278519275165545,-0.0072917053724151455,-1.6467816656427439,0.005327568757751273,-1.3686740995704991,-0.01773374013760764,0.0031503293927773483,0.17504124793760312,
SEASON_2024,fg2_pct,240,0.4874550914581492,0.4939363225129651,-0.0064812310548157965,-1.3121592317490833,0.007214981195280011,-0.8983018637741941,-0.02062259419756462,0.0076601320879330255,0.37293135343232836,
SEASON_2024,fg3_pct,240,0.3337548595224748,0.3344687789534818,-0.0007139194310070003,-0.21344875095390975,0.009055141093996045,-0.07884133704778605,-0.01846199597523925,0.017034157113225246,0.9407029648517574,
SEASON_2024,ft_pct,240,0.7896634512879045,0.7759845922771622,0.013678859010742284,1.7627745636805812,0.009762362043388787,1.401183335543861,-0.005455370594299739,0.0328130886157843,0.15954202289885505,
SEASON_2024,efg_pct,240,0.49271445563894073,0.4993775264305223,-0.006663070791581616,-1.3342752604844423,0.006325049056381863,-1.0534417570815036,-0.01906016694209007,0.005734025358926835,0.2983350832458377,
SEASON_2024,ts_pct,240,0.5360020400705566,0.5385650911369327,-0.0025630510663760707,-0.4759036760004935,0.005891181831199326,-0.4350656862774655,-0.01410976745552675,0.008983665322774607,0.6696665166741663,
SEASON_2024,oreb,240,8.579166666666667,7.825,0.7541666666666667,9.637912673056443,0.3187193600741457,2.36624052737562,0.1294767209213411,1.378856612411992,0.01774911254437278,
SEASON_2024,dreb,240,26.054166666666667,26.270833333333332,-0.21666666666666667,-0.8247422680412372,0.37465880203919655,-0.5783039541241024,-0.9509979186634919,0.5176645853301586,0.5676716164191791,
SEASON_2024,tov,240,14.1125,14.429166666666667,-0.31666666666666665,-2.1946289344498986,0.3376421640497319,-0.9378765461887759,-0.9784453082041412,0.3451119748708079,0.35258237088145594,
SEASON_2024,ast,240,20.583333333333332,20.4375,0.14583333333333334,0.7135575942915393,0.37370938745052523,0.39023192413821817,-0.5866370660696961,0.8783037327363629,0.7016149192540373,
SEASON_2024,pf,240,17.045833333333334,17.383333333333333,-0.3375,-1.9415148609779482,0.28912197506245985,-1.167327388127758,-0.9041790711224214,0.2291790711224213,0.24778761061946902,
SEASON_2024,fouls_drawn,240,17.383333333333333,17.045833333333334,0.3375,1.979956000977756,0.28912197506245985,1.167327388127758,-0.2291790711224213,0.9041790711224214,0.24778761061946902,
SEASON_2024,pts_per_min,240,0.40822546296296297,0.4043101851851852,0.003915277777777777,0.9683846514983223,0.00416926747032427,0.9390804993072948,-0.004256486464057792,0.012087042019613345,0.3490825458727064,
