player_id,m_a,m_h,pts_sum_a,pts_sum_h,min_sum_a,min_sum_h,fga_sum_a,fga_sum_h,fta_sum_a,fta_sum_h,fg3a_sum_a,fg3a_sum_h,fgm_sum_a,fgm_sum_h,fg3m_sum_a,fg3m_sum_h,ftm_sum_a,ftm_sum_h,f_h,f_a,pbar_h,pbar_a,mbar_h,mbar_a,ppm_h,ppm_a,fbar_h,fbar_a,fta_bar_h,fta_bar_a,contrib_within,contrib_comp,games
1627643,5.0,5.0,26.0,13.0,73.75,42.733333333333334,22.0,10.0,4.0,3.0,10.0,4.0,10.0,5.0,2.0,1.0,4.0,2.0,0.00563063063063063,0.00563063063063063,2.6,5.2,8.546666666666667,14.75,0.3042121684867395,0.3525423728813559,0.4,0.8,0.6,0.8,-0.01463963963963964,0.0,10.0
1627668,69.0,71.0,1490.0,1516.0,2274.15,2319.8,1120.0,1120.0,348.0,484.0,346.0,362.0,537.0,493.0,122.0,121.0,294.0,409.0,0.07995495495495496,0.0777027027027027,21.35211267605634,21.594202898550726,32.673239436619724,32.958695652173915,0.6535046124665919,0.6551898511531781,5.76056338028169,4.260869565217392,6.816901408450704,5.043478260869565,-0.019083688710143088,0.04836296798942248,140.0
1627669,57.0,65.0,446.0,475.0,1139.6666666666667,1325.95,388.0,441.0,62.0,68.0,115.0,138.0,173.0,184.0,47.0,54.0,53.0,53.0,0.0731981981981982,0.06418918918918919,7.3076923076923075,7.824561403508772,20.39923076923077,19.994152046783626,0.35823371922018177,0.3913424978063761,0.8153846153846154,0.9298245614035088,1.0461538461538462,1.087719298245614,-0.03550564734775265,0.06816330500541032,122.0
1627671,62.0,70.0,338.0,466.0,938.85,1052.8833333333334,332.0,399.0,28.0,44.0,215.0,258.0,121.0,163.0,74.0,106.0,22.0,34.0,0.07882882882882883,0.06981981981981981,6.6571428571428575,5.451612903225806,15.041190476190478,15.14274193548387,0.44259414623335913,0.3600149118602546,0.4857142857142857,0.3548387096774194,0.6285714285714286,0.45161290322580644,0.08960019927761867,0.054543944866525536,132.0
1627672,42.0,44.0,422.0,521.0,834.8833333333333,915.5,403.0,411.0,103.0,186.0,107.0,90.0,152.0,166.0,34.0,30.0,84.0,159.0,0.04954954954954955,0.0472972972972973,11.840909090909092,10.047619047619047,20.806818181818183,19.878174603174603,0.5690879300928454,0.5054598446888787,3.6136363636363638,2.0,4.2272727272727275,2.4523809523809526,0.08683724308724314,0.024649243399243376,86.0
1627673,70.0,69.0,1042.0,969.0,1986.7166666666667,1905.9666666666667,744.0,689.0,216.0,200.0,255.0,215.0,389.0,361.0,94.0,80.0,170.0,167.0,0.0777027027027027,0.07882882882882883,14.043478260869565,14.885714285714286,27.62270531400966,28.381666666666668,0.5084034348274716,0.5244834442086189,2.420289855072464,2.4285714285714284,2.898550724637681,3.085714285714286,-0.06591824743998666,-0.01628895976722067,139.0
1627674,69.0,69.0,1265.0,1177.0,2090.7166666666667,2167.4166666666665,1008.0,948.0,306.0,292.0,297.0,280.0,454.0,430.0,111.0,89.0,246.0,228.0,0.0777027027027027,0.0777027027027027,17.057971014492754,18.333333333333332,31.411835748792267,30.30024154589372,0.543042792879388,0.6050556826606507,3.3043478260869565,3.5652173913043477,4.231884057971015,4.434782608695652,-0.09909909909909899,0.0,138.0
1627675,73.0,73.0,917.0,850.0,2144.15,2172.05,888.0,886.0,69.0,87.0,169.0,173.0,400.0,363.0,68.0,63.0,49.0,61.0,0.08220720720720721,0.08220720720720721,11.643835616438356,12.561643835616438,29.7541095890411,29.37191780821918,0.39133537441587435,0.42767530256745095,0.8356164383561644,0.6712328767123288,1.1917808219178083,0.9452054794520548,-0.0754504504504505,0.0,146.0
1627676,59.0,60.0,437.0,478.0,1213.7833333333333,1259.1333333333334,367.0,391.0,141.0,148.0,69.0,78.0,149.0,164.0,17.0,26.0,122.0,124.0,0.06756756756756757,0.06644144144144144,7.966666666666667,7.406779661016949,20.985555555555557,20.572598870056495,0.379626197913909,0.36003130707018005,2.066666666666667,2.0677966101694913,2.466666666666667,2.389830508474576,0.03751495139207006,0.008656219779101153,119.0
1627678,8.0,11.0,18.0,65.0,112.4,205.36666666666667,38.0,58.0,6.0,17.0,15.0,18.0,7.0,24.0,2.0,6.0,2.0,11.0,0.012387387387387387,0.009009009009009009,5.909090909090909,2.25,18.66969696969697,14.05,0.3165070605421198,0.16014234875444838,1.0,0.25,1.5454545454545454,0.75,0.03914567977067977,0.01378224815724816,19.0
1627687,0.0,2.0,0.0,0.0,0.0,7.800000000000001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0,0.0,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1627700,13.0,12.0,31.0,43.0,222.4,179.38333333333333,30.0,30.0,9.0,9.0,18.0,13.0,9.0,16.0,5.0,4.0,8.0,7.0,0.013513513513513514,0.01463963963963964,3.5833333333333335,2.3846153846153846,14.948611111111111,17.107692307692307,0.23971011799684103,0.1393884892086331,0.5833333333333334,0.6153846153846154,0.75,0.6923076923076923,0.016873844998845002,-0.0033603314853314823,25.0
1627701,13.0,9.0,89.0,51.0,231.68333333333334,183.26666666666665,74.0,40.0,16.0,12.0,7.0,5.0,36.0,22.0,1.0,1.0,16.0,6.0,0.010135135135135136,0.01463963963963964,5.666666666666667,6.846153846153846,20.36296296296296,17.82179487179487,0.2782830120043652,0.3841450255377311,0.6666666666666666,1.2307692307692308,1.3333333333333333,1.2307692307692308,-0.014610764610764602,-0.028182028182028175,22.0
1628242,38.0,41.0,236.0,217.0,505.0,448.35,190.0,162.0,52.0,58.0,43.0,34.0,91.0,77.0,16.0,13.0,38.0,50.0,0.04617117117117117,0.04279279279279279,5.2926829268292686,6.2105263157894735,10.935365853658537,13.289473684210526,0.4839968774395004,0.46732673267326735,1.2195121951219512,1.0,1.4146341463414633,1.368421052631579,-0.04082749309000912,0.01943109669361274,79.0
1628244,73.0,72.0,555.0,612.0,1595.25,1584.2,482.0,509.0,43.0,77.0,363.0,376.0,192.0,206.0,134.0,137.0,37.0,63.0,0.08108108108108109,0.08220720720720721,8.5,7.602739726027397,22.00277777777778,21.852739726027398,0.3863148592349451,0.34790785143394454,0.875,0.5068493150684932,1.0694444444444444,0.589041095890411,0.07325604714303346,-0.009066857953844275,145.0
1628263,56.0,54.0,342.0,335.0,1187.1833333333334,1165.8666666666666,293.0,283.0,92.0,63.0,78.0,65.0,125.0,129.0,22.0,21.0,70.0,56.0,0.060810810810810814,0.06306306306306306,6.203703703703703,6.107142857142857,21.59012345679012,21.19970238095238,0.28733989021043005,0.2880768204854628,1.037037037037037,1.25,1.1666666666666667,1.6428571428571428,0.005980683064016394,-0.013863565946899224,110.0
1628268,8.0,12.0,18.0,21.0,53.31666666666667,56.733333333333334,9.0,8.0,7.0,12.0,0.0,0.0,7.0,5.0,0.0,0.0,4.0,11.0,0.013513513513513514,0.009009009009009009,1.75,2.25,4.727777777777778,6.664583333333334,0.3701527614571093,0.33760550171928727,0.9166666666666666,0.5,1.0,0.875,-0.00563063063063063,0.00900900900900901,20.0
1628269,62.0,57.0,402.0,308.0,1244.15,1110.45,360.0,302.0,68.0,44.0,164.0,135.0,143.0,116.0,62.0,48.0,54.0,28.0,0.06418918918918919,0.06981981981981981,5.4035087719298245,6.483870967741935,19.481578947368423,20.06693548387097,0.27736503219415554,0.32311216493188116,0.49122807017543857,0.8709677419354839,0.7719298245614035,1.096774193548387,-0.07238913361578894,-0.03346672224006688,119.0
1628273,5.0,6.0,22.0,24.0,53.516666666666666,52.8,14.0,19.0,6.0,3.0,3.0,5.0,8.0,9.0,3.0,3.0,3.0,3.0,0.006756756756756757,0.00563063063063063,4.0,4.4,8.799999999999999,10.703333333333333,0.4545454545454546,0.41108688881968236,0.5,0.6,0.5,1.2,-0.0024774774774774795,0.004729729729729733,11.0
1628276,72.0,67.0,1228.0,1288.0,2257.366666666667,2143.4166666666665,946.0,951.0,274.0,232.0,460.0,466.0,408.0,445.0,168.0,194.0,244.0,204.0,0.07545045045045046,0.08108108108108109,19.223880597014926,17.055555555555557,31.991293532338307,31.352314814814818,0.6009097624509157,0.5439966923110999,3.044776119402985,3.388888888888889,3.462686567164179,3.8055555555555554,0.1697056197989033,-0.10213805223133578,139.0
1628277,68.0,68.0,994.0,1014.0,2160.5666666666666,2189.866666666667,776.0,791.0,278.0,282.0,270.0,289.0,336.0,340.0,96.0,109.0,226.0,225.0,0.07657657657657657,0.07657657657657657,14.911764705882353,14.617647058823529,32.20392156862745,31.773039215686275,0.4630418899171943,0.4600644892543623,3.3088235294117645,3.323529411764706,4.147058823529412,4.088235294117647,0.022522522522522577,0.0,136.0
1628278,68.0,64.0,471.0,437.0,1484.2333333333333,1446.65,371.0,362.0,108.0,102.0,142.0,146.0,163.0,149.0,51.0,50.0,94.0,89.0,0.07207207207207207,0.07657657657657657,6.828125,6.926470588235294,22.60390625,21.826960784313727,0.302077212871116,0.3173355492173288,1.390625,1.3823529411764706,1.59375,1.588235294117647,-0.007309469395866473,-0.0309788188924218,132.0
1628279,62.0,60.0,729.0,834.0,1738.5833333333333,1792.6166666666666,652.0,705.0,191.0,210.0,158.0,155.0,268.0,309.0,49.0,48.0,144.0,168.0,0.06756756756756757,0.06981981981981981,13.9,11.758064516129032,29.876944444444444,28.041666666666664,0.46524168580380637,0.4193069069644826,2.8,2.3225806451612905,3.5,3.0806451612903225,0.14713746004068587,-0.028894216797442484,122.0
1628280,61.0,60.0,857.0,865.0,1696.7833333333333,1686.6166666666666,609.0,607.0,221.0,232.0,10.0,17.0,336.0,344.0,1.0,3.0,184.0,174.0,0.06756756756756757,0.0686936936936937,14.416666666666666,14.049180327868852,28.110277777777775,27.816120218579236,0.5128610531932765,0.5050733250169438,2.9,3.0163934426229506,3.8666666666666667,3.622950819672131,0.025037076010436667,-0.01602806700142769,121.0
1628282,14.0,13.0,60.0,59.0,317.25,261.23333333333335,67.0,60.0,4.0,14.0,42.0,37.0,22.0,19.0,12.0,11.0,4.0,10.0,0.01463963963963964,0.015765765765765764,4.538461538461538,4.285714285714286,20.094871794871796,22.660714285714285,0.22585172897792521,0.18912529550827423,0.7692307692307693,0.2857142857142857,1.0769230769230769,0.2857142857142857,0.003842441342441342,-0.0049685674685674645,27.0
1628286,11.0,12.0,37.0,57.0,150.96666666666667,204.91666666666666,32.0,42.0,13.0,19.0,0.0,1.0,15.0,22.0,0.0,0.0,7.0,13.0,0.013513513513513514,0.012387387387387387,4.75,3.3636363636363638,17.07638888888889,13.724242424242425,0.27816185441236274,0.2450872157209097,1.0833333333333333,0.6363636363636364,1.5833333333333333,1.1818181818181819,0.017954033579033576,0.004568488943488946,23.0
1628287,13.0,16.0,29.0,63.0,116.36666666666666,257.06666666666666,22.0,55.0,8.0,18.0,8.0,16.0,11.0,23.0,2.0,2.0,5.0,15.0,0.018018018018018018,0.01463963963963964,3.9375,2.230769230769231,16.066666666666666,8.951282051282051,0.2450726141078838,0.2492122600973933,0.9375,0.38461538461538464,1.125,0.6153846153846154,0.027868914587664585,0.0104193737006237,29.0
1628304,6.0,5.0,14.0,21.0,47.166666666666664,53.6,9.0,17.0,5.0,2.0,2.0,8.0,4.0,8.0,1.0,3.0,5.0,2.0,0.00563063063063063,0.006756756756756757,4.2,2.3333333333333335,10.72,7.861111111111111,0.39179104477611937,0.2968197879858657,0.4,0.8333333333333334,0.4,0.8333333333333334,0.011561561561561563,-0.003678678678678681,11.0
1628317,35.0,43.0,250.0,308.0,850.0166666666667,966.1,193.0,224.0,41.0,58.0,126.0,146.0,82.0,96.0,50.0,61.0,36.0,55.0,0.04842342342342342,0.039414414414414414,7.162790697674419,7.142857142857143,22.467441860465115,24.286190476190477,0.318807576855398,0.2941118801592126,1.2790697674418605,1.0285714285714285,1.3488372093023255,1.1714285714285715,0.0008754601777857551,0.06443985513752955,78.0
1628508,20.0,20.0,89.0,94.0,219.65,267.7,66.0,82.0,8.0,21.0,30.0,40.0,34.0,33.0,16.0,15.0,5.0,13.0,0.02252252252252252,0.02252252252252252,4.7,4.45,13.385,10.9825,0.3511393350765783,0.4051900751195083,0.65,0.25,1.05,0.4,0.00563063063063063,0.0,40.0
1628878,66.0,67.0,883.0,1038.0,1937.2833333333333,1937.0333333333333,787.0,797.0,190.0,198.0,358.0,363.0,305.0,362.0,113.0,144.0,160.0,170.0,0.07545045045045046,0.07432432432432433,15.492537313432836,13.378787878787879,28.91094527363184,29.352777777777778,0.5358710054894943,0.455792905873345,2.537313432835821,2.4242424242424243,2.955223880597015,2.878787878787879,0.15829317275212798,0.016256376797421607,133.0
1628881,64.0,66.0,457.0,405.0,1338.5666666666666,1297.6,363.0,353.0,129.0,131.0,10.0,11.0,178.0,152.0,2.0,1.0,99.0,100.0,0.07432432432432433,0.07207207207207207,6.136363636363637,7.140625,19.66060606060606,20.915104166666666,0.31211467324291003,0.3414099658839057,1.5151515151515151,1.546875,1.9848484848484849,2.015625,-0.07351012233824732,0.014951563779688811,130.0
1628882,44.0,35.0,283.0,266.0,885.9,868.4666666666667,250.0,241.0,22.0,27.0,155.0,145.0,104.0,95.0,55.0,54.0,20.0,22.0,0.039414414414414414,0.04954954954954955,7.6,6.431818181818182,24.813333333333333,20.134090909090908,0.3062869425040301,0.3194491477593408,0.6285714285714286,0.45454545454545453,0.7714285714285715,0.5,0.05196304258804258,-0.07110718673218673,79.0
1628886,58.0,61.0,582.0,596.0,1587.6166666666666,1680.4666666666667,486.0,509.0,180.0,212.0,120.0,124.0,199.0,193.0,34.0,33.0,150.0,177.0,0.0686936936936937,0.06531531531531531,9.770491803278688,10.03448275862069,27.54863387978142,27.372701149425286,0.35466338715436185,0.3665872324343618,2.901639344262295,2.586206896551724,3.4754098360655736,3.103448275862069,-0.01768858315636166,0.0334543489221274,119.0
1628890,46.0,48.0,431.0,466.0,1008.0833333333334,1052.5333333333333,412.0,428.0,112.0,150.0,108.0,113.0,161.0,160.0,29.0,25.0,80.0,121.0,0.05405405405405406,0.0518018018018018,9.708333333333334,9.369565217391305,21.927777777777777,21.91485507246377,0.4427413225234355,0.42754401917830864,2.5208333333333335,1.7391304347826086,3.125,2.4347826086956523,0.017930294424859657,0.02148411998955482,94.0
1628897,9.0,6.0,7.0,13.0,43.833333333333336,34.083333333333336,13.0,13.0,0.0,0.0,6.0,5.0,3.0,5.0,1.0,3.0,0.0,0.0,0.006756756756756757,0.010135135135135136,2.1666666666666665,0.7777777777777778,5.680555555555556,4.87037037037037,0.38141809290953543,0.1596958174904943,0.0,0.0,0.0,0.0,0.011730480480480482,-0.0049737237237237235,15.0
1628899,65.0,62.0,533.0,511.0,1289.3666666666666,1191.4166666666667,493.0,456.0,117.0,115.0,127.0,109.0,202.0,194.0,42.0,36.0,87.0,87.0,0.06981981981981981,0.0731981981981982,8.241935483870968,8.2,19.216397849462368,19.836410256410254,0.42890116807721895,0.41338124660686126,1.403225806451613,1.3384615384615384,1.8548387096774193,1.8,0.0029987648939262513,-0.027773539668701018,127.0
1628909,71.0,72.0,1213.0,1420.0,2253.7166666666667,2443.3,1009.0,1087.0,198.0,287.0,458.0,454.0,435.0,500.0,174.0,179.0,169.0,241.0,0.08108108108108109,0.07995495495495496,19.72222222222222,17.08450704225352,33.93472222222223,31.742488262910797,0.5811811893750255,0.5382220480243746,3.3472222222222223,2.380281690140845,3.986111111111111,2.788732394366197,0.21238359838711957,0.020724509720988635,143.0
1628915,56.0,56.0,478.0,363.0,1240.6166666666666,1194.1,393.0,376.0,85.0,62.0,247.0,223.0,158.0,122.0,95.0,67.0,67.0,52.0,0.06306306306306306,0.06306306306306306,6.482142857142857,8.535714285714286,21.323214285714283,22.153869047619047,0.30399464031488155,0.38529226056934057,0.9285714285714286,1.1964285714285714,1.1071428571428572,1.5178571428571428,-0.12950450450450457,0.0,112.0
1628917,13.0,12.0,23.0,26.0,108.48333333333333,114.55,27.0,25.0,2.0,16.0,1.0,3.0,11.0,6.0,0.0,0.0,1.0,14.0,0.013513513513513514,0.01463963963963964,2.1666666666666665,1.7692307692307692,9.545833333333333,8.344871794871795,0.22697512003491926,0.21201413427561838,1.1666666666666667,0.07692307692307693,1.3333333333333333,0.15384615384615385,0.005594536844536844,-0.002216158466158464,25.0
1628920,55.0,54.0,268.0,292.0,1014.0333333333333,1067.4666666666667,204.0,230.0,55.0,66.0,0.0,1.0,113.0,126.0,0.0,0.0,42.0,40.0,0.060810810810810814,0.061936936936936936,5.407407407407407,4.872727272727273,19.7679012345679,18.436969696969697,0.2735448413689733,0.26429111469050987,0.7407407407407407,0.7636363636363637,1.2222222222222223,1.0,0.03281539114872446,-0.0057883641216974315,109.0
1628922,59.0,61.0,596.0,567.0,1378.0666666666666,1379.65,512.0,533.0,82.0,77.0,175.0,175.0,233.0,227.0,64.0,56.0,66.0,57.0,0.0686936936936937,0.06644144144144144,9.295081967213115,10.101694915254237,22.6172131147541,23.357062146892655,0.4109737977023158,0.432489961782207,0.9344262295081968,1.11864406779661,1.2622950819672132,1.3898305084745763,-0.054500874867643406,0.0218432172099858,120.0
1628927,69.0,70.0,500.0,359.0,1482.8333333333333,1237.5666666666666,494.0,427.0,71.0,60.0,248.0,199.0,185.0,132.0,76.0,49.0,54.0,46.0,0.07882882882882883,0.0777027027027027,5.128571428571429,7.246376811594203,17.679523809523808,21.490338164251206,0.29008538260565087,0.33719231201528604,0.6571428571428571,0.782608695652174,0.8571428571428571,1.0289855072463767,-0.1657516600451383,0.006967876261354537,139.0
1628929,48.0,44.0,301.0,256.0,934.85,842.4166666666666,262.0,249.0,52.0,36.0,106.0,105.0,110.0,96.0,42.0,37.0,39.0,27.0,0.04954954954954955,0.05405405405405406,5.818181818181818,6.270833333333333,19.145833333333332,19.476041666666667,0.303887624888713,0.3219767877199551,0.6136363636363636,0.8125,0.8181818181818182,1.0833333333333333,-0.023448164073164048,-0.02722751160251162,92.0
1628931,30.0,28.0,286.0,191.0,831.55,724.0666666666667,252.0,189.0,43.0,34.0,77.0,47.0,114.0,78.0,21.0,12.0,37.0,23.0,0.03153153153153153,0.033783783783783786,6.821428571428571,9.533333333333333,25.85952380952381,27.71833333333333,0.26378786483749195,0.34393602308941135,0.8214285714285714,1.2333333333333334,1.2142857142857142,1.4333333333333333,-0.08856445731445732,-0.018417524667524707,58.0
1628932,73.0,73.0,1614.0,1606.0,2330.8333333333335,2304.85,1177.0,1152.0,466.0,476.0,76.0,97.0,600.0,587.0,23.0,37.0,391.0,395.0,0.08220720720720721,0.08220720720720721,22.0,22.10958904109589,31.573287671232876,31.92922374429224,0.6967915482569365,0.6924562030747229,5.410958904109589,5.3561643835616435,6.52054794520548,6.383561643835616,-0.009009009009009045,0.0,146.0
1628949,1.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011261261261261261,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
1629476,31.0,30.0,171.0,176.0,384.96666666666664,375.0,170.0,145.0,36.0,42.0,64.0,52.0,62.0,60.0,21.0,21.0,26.0,35.0,0.033783783783783786,0.03490990990990991,5.866666666666666,5.516129032258065,12.5,12.418279569892473,0.4693333333333333,0.44419430253701625,1.1666666666666667,0.8387096774193549,1.4,1.1612903225806452,0.012039862443088219,-0.006409231812457593,61.0
1629477,71.0,69.0,1109.0,1173.0,2205.133333333333,2211.4,928.0,950.0,211.0,225.0,503.0,519.0,370.0,388.0,177.0,195.0,192.0,202.0,0.0777027027027027,0.07995495495495496,17.0,15.619718309859154,32.049275362318845,31.058215962441313,0.5304332097313919,0.5029174350757324,2.927536231884058,2.704225352112676,3.260869565217391,2.971830985915493,0.1088059890876793,-0.03673391701560723,140.0
1629478,47.0,49.0,319.0,340.0,1090.6833333333334,1092.3,302.0,289.0,48.0,52.0,161.0,172.0,114.0,116.0,47.0,68.0,44.0,40.0,0.05518018018018018,0.05292792792792793,6.938775510204081,6.787234042553192,22.291836734693877,23.20602836879433,0.31126979767463153,0.29247719319692544,0.8163265306122449,0.9361702127659575,1.0612244897959184,1.0212765957446808,0.008191430683831866,0.015457217964816732,96.0
1629479,67.0,67.0,754.0,785.0,1629.0833333333333,1607.15,545.0,538.0,215.0,280.0,4.0,4.0,305.0,306.0,0.0,1.0,144.0,172.0,0.07545045045045046,0.07545045045045046,11.716417910447761,11.253731343283581,23.987313432835823,24.31467661691542,0.4884422735898951,0.4628369737582485,2.5671641791044775,2.1492537313432836,4.17910447761194,3.208955223880597,0.03490990990991,0.0,134.0
1629480,35.0,37.0,208.0,266.0,474.05,571.2333333333333,137.0,167.0,60.0,85.0,2.0,2.0,81.0,102.0,0.0,0.0,46.0,62.0,0.041666666666666664,0.039414414414414414,7.1891891891891895,5.942857142857143,15.438738738738738,13.544285714285715,0.4656591001925658,0.4387722814049151,1.6756756756756757,1.3142857142857143,2.2972972972972974,1.7142857142857142,0.05052697485129918,0.014788340464016126,72.0
1629481,69.0,71.0,1444.0,1439.0,2406.2833333333333,2492.55,1240.0,1271.0,314.0,293.0,550.0,564.0,490.0,491.0,192.0,200.0,272.0,257.0,0.07995495495495496,0.0777027027027027,20.267605633802816,20.92753623188406,35.10633802816902,34.87367149758454,0.5773204148362119,0.6000955830914897,3.619718309859155,3.9420289855072466,4.126760563380282,4.550724637681159,-0.0520215561550529,0.046390925524422255,140.0
1629482,61.0,68.0,598.0,607.0,1611.8166666666666,1745.75,435.0,476.0,108.0,116.0,295.0,310.0,196.0,197.0,116.0,112.0,90.0,101.0,0.07657657657657657,0.0686936936936937,8.926470588235293,9.80327868852459,25.672794117647058,26.423224043715845,0.34770156093369614,0.3710099370275776,1.4852941176470589,1.4754098360655739,1.7058823529411764,1.7704918032786885,-0.06368707485209424,0.07382220998722916,129.0
1629483,52.0,52.0,992.0,996.0,1780.6,1731.7333333333333,768.0,813.0,236.0,243.0,133.0,171.0,379.0,372.0,36.0,52.0,198.0,200.0,0.05855855855855856,0.05855855855855856,19.153846153846153,19.076923076923077,33.302564102564105,34.24230769230769,0.575146288882045,0.5571155790183084,3.8461538461538463,3.8076923076923075,4.673076923076923,4.538461538461538,0.004504504504504488,0.0,104.0
1629484,62.0,54.0,276.0,303.0,691.5,653.7666666666667,215.0,208.0,53.0,52.0,61.0,67.0,107.0,117.0,21.0,28.0,41.0,41.0,0.060810810810810814,0.06981981981981981,5.611111111111111,4.451612903225806,12.10679012345679,11.153225806451612,0.46346810788762555,0.39913232104121477,0.7592592592592593,0.6612903225806451,0.9629629629629629,0.8548387096774194,0.0757329910555717,-0.04532758565016625,116.0
1629485,18.0,15.0,42.0,32.0,156.05,134.51666666666668,31.0,32.0,22.0,14.0,1.0,0.0,15.0,12.0,0.0,0.0,12.0,8.0,0.016891891891891893,0.02027027027027027,2.1333333333333333,2.3333333333333335,8.967777777777778,8.669444444444444,0.2378887374550861,0.2691445049663569,0.5333333333333333,0.6666666666666666,0.9333333333333333,1.2222222222222223,-0.00371621621621622,-0.007545045045045046,33.0
1629488,66.0,68.0,307.0,266.0,1791.2666666666667,1674.6333333333332,226.0,210.0,50.0,40.0,0.0,1.0,139.0,120.0,0.0,0.0,29.0,26.0,0.07657657657657657,0.07432432432432433,3.911764705882353,4.651515151515151,24.626960784313724,27.14040404040404,0.15884074125679254,0.17138710037589788,0.38235294117647056,0.4393939393939394,0.5882352941176471,0.7575757575757576,-0.05581450434391611,0.009643333172744897,134.0
1629491,39.0,40.0,292.0,215.0,911.7833333333333,824.3,202.0,183.0,100.0,63.0,17.0,20.0,105.0,84.0,4.0,3.0,78.0,44.0,0.04504504504504504,0.04391891891891892,5.375,7.487179487179487,20.607499999999998,23.379059829059827,0.2608273686764528,0.3202515217431042,1.1,2.0,1.575,2.5641025641025643,-0.09395392989142991,0.00724221817971815,79.0
1629492,25.0,28.0,47.0,55.0,204.93333333333334,245.68333333333334,46.0,51.0,12.0,13.0,0.0,0.0,21.0,25.0,0.0,0.0,5.0,5.0,0.03153153153153153,0.028153153153153154,1.9642857142857142,1.88,8.774404761904762,8.197333333333333,0.2238654094023472,0.22934287573194534,0.17857142857142858,0.2,0.4642857142857143,0.48,0.0025152831402831407,0.006493725868725863,53.0
1629496,72.0,68.0,724.0,774.0,1887.6,1823.7666666666667,567.0,593.0,148.0,154.0,81.0,88.0,289.0,314.0,28.0,30.0,118.0,116.0,0.07657657657657657,0.08108108108108109,11.382352941176471,10.055555555555555,26.820098039215686,26.216666666666665,0.42439639573775884,0.3835558381012927,1.7058823529411764,1.6388888888888888,2.264705882352941,2.0555555555555554,0.10458988400164876,-0.04828357769534251,140.0
1629497,74.0,71.0,987.0,1061.0,2103.0,2025.25,883.0,940.0,141.0,158.0,412.0,434.0,368.0,384.0,145.0,166.0,106.0,127.0,0.07995495495495496,0.08333333333333333,14.943661971830986,13.337837837837839,28.524647887323944,28.41891891891892,0.5238859400074065,0.4693295292439372,1.7887323943661972,1.4324324324324325,2.2253521126760565,1.9054054054054055,0.13110613706588195,-0.047772803732548594,145.0
1629498,72.0,71.0,1108.0,1111.0,2326.3166666666666,2284.9666666666667,822.0,829.0,246.0,235.0,259.0,283.0,398.0,398.0,106.0,108.0,206.0,207.0,0.07995495495495496,0.08108108108108109,15.647887323943662,15.38888888888889,32.18262910798122,32.309953703703705,0.4862215349603933,0.47628941316387136,2.915492957746479,2.861111111111111,3.3098591549295775,3.4166666666666665,0.020854040660378662,-0.017475662282000346,143.0
1629501,53.0,51.0,373.0,431.0,1064.4833333333333,1210.3333333333333,311.0,342.0,72.0,92.0,131.0,135.0,142.0,159.0,42.0,45.0,47.0,68.0,0.057432432432432436,0.059684684684684686,8.450980392156863,7.037735849056604,23.732026143790847,20.084591194968553,0.3561002478656018,0.3504047346913213,1.3333333333333333,0.8867924528301887,1.803921568627451,1.3584905660377358,0.08275756333469983,-0.01744224801938452,104.0
1629506,3.0,6.0,6.0,19.0,31.366666666666667,54.666666666666664,8.0,16.0,2.0,6.0,3.0,4.0,2.0,6.0,0.0,2.0,2.0,5.0,0.006756756756756757,0.0033783783783783786,3.1666666666666665,2.0,9.11111111111111,10.455555555555556,0.34756097560975613,0.19128586609989373,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.005912162162162162,0.008727477477477477,9.0
1629524,72.0,73.0,413.0,392.0,1414.8833333333334,1546.55,333.0,342.0,47.0,52.0,223.0,228.0,145.0,131.0,90.0,87.0,33.0,43.0,0.08220720720720721,0.08108108108108109,5.36986301369863,5.736111111111111,21.185616438356163,19.65115740740741,0.2534673951698943,0.29189685839821894,0.589041095890411,0.4583333333333333,0.7123287671232876,0.6527777777777778,-0.029902012457663097,0.006253363809014507,145.0
1629546,30.0,29.0,246.0,244.0,632.8333333333334,640.45,202.0,192.0,20.0,23.0,140.0,138.0,86.0,86.0,58.0,53.0,16.0,19.0,0.03265765765765766,0.033783783783783786,8.413793103448276,8.2,22.08448275862069,21.094444444444445,0.380982121945507,0.3887279431129839,0.6551724137931034,0.5333333333333333,0.7931034482758621,0.6666666666666666,0.007102360981671349,-0.009354613233923597,59.0
1629566,21.0,19.0,158.0,127.0,300.45,273.43333333333334,127.0,114.0,25.0,24.0,24.0,19.0,63.0,52.0,10.0,6.0,22.0,17.0,0.021396396396396396,0.02364864864864865,6.684210526315789,7.523809523809524,14.391228070175439,14.307142857142857,0.4644642204071681,0.525877849891829,0.8947368421052632,1.0476190476190477,1.263157894736842,1.1904761904761905,-0.018909887330939963,-0.016000022578969958,40.0
