part,candidate,outcome,base,stratum,cell_key,tip_time,n,n_base_cols,dr2,beta,sign,cand_sd,y_sd,beta_x_sd_in_y_units,var_share_between_team_season,corr_with_base_residual,corr_with_abs_resid,mae_base,mae_with_candidate,paired_dr2_cand_minus_base,paired_p_cluster,paired_p_row_NAIVE,real,p_N1_within_entity,null_sd_N1,null_mean_N1,p_N2_entity_swap,null_sd_N2,null_mean_N2,p_correct_level,p_row_level_NAIVE,null_sd_row_NAIVE,inflation_N1_over_row,inflation_N2_over_row,t_N1,p_familywise_N1,t_N2,p_familywise_N2,p_familywise_maxt
A_channel_decomposition,T01_c04_tiptime,spm,B_COMPLETE_PLUS_USAGE,DECISION,T01_c04_tiptime|spm|B_COMPLETE_PLUS_USAGE|DECISION,True,5673,5,0.00756299294557665,-0.0013253229085686664,-1.0,10.265850418755527,0.15054049134664263,-0.013605566735915935,0.16660214294418255,-0.10973412607089325,-0.019362034020931833,0.08966719173241401,0.08907993859266472,0.007562992945576634,0.0009995002498750624,0.0004997501249375312,0.00756299294557665,0.0016638935108153079,0.0003421463965528508,0.0003522103240675166,0.0016638935108153079,0.00020495392484880349,0.0001466197923768995,0.0016638935108153079,0.0016638935108153079,0.00014460768500108352,2.366031905913487,1.417310047161517,21.075138286295807,0.0016638935108153079,36.185562968217766,0.0016638935108153079,0.0016638935108153079
A_channel_decomposition,T01_c04_tiptime,pps,B_SINGLE,POOLED,T01_c04_tiptime|pps|B_SINGLE|POOLED,True,14079,1,0.0004907097327293376,-0.00108483770794022,-1.0,11.100154700276958,0.5404660518278157,-0.012041866382830316,0.14699720962523477,-0.022155590689573297,0.2203015553682467,0.40335920558041094,0.4032659751926133,0.0004907097327293409,0.17841079460269865,0.20789605197401298,0.0004907097327293376,0.016638935108153077,0.00010888460516534748,8.130084788752654e-05,0.02329450915141431,0.000125859289978178,9.922231531027905e-05,0.02329450915141431,0.013311148086522463,0.00011192556036790453,0.9728305563754938,1.1244910417644787,3.760025434450539,0.45923460898502494,3.1105166530570467,0.5906821963394343,0.5906821963394343
A_channel_decomposition,T01_c04_tiptime,pps,B_SINGLE,DECISION,T01_c04_tiptime|pps|B_SINGLE|DECISION,True,5654,1,6.184057505273101e-05,-0.00029505591140184187,-1.0,10.241806298775781,0.38424888856687595,-0.0030219054918864128,0.1677609772625883,-0.007955199412626505,0.12101429051182513,0.29032130964657665,0.2903300868067829,6.184057505273495e-05,0.8030984507746127,0.7961019490254873,6.184057505273101e-05,0.5341098169717138,0.00022448191302991156,0.0001564737872888443,0.5574043261231281,0.00028797019883005303,0.00020172519055493298,0.5574043261231281,0.502495840266223,0.0002225298116714731,1.0087723138925782,1.2940746979788549,-0.42156274845850805,1.0,-0.48576073520981083,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,pps,B_COMPLETE,POOLED,T01_c04_tiptime|pps|B_COMPLETE|POOLED,True,14079,4,2.247475846033702e-05,0.00025044424969813695,1.0,11.100154700276958,0.5404660518278157,0.002779969915444111,0.14699720962523477,0.00441431902396558,0.2222766559002559,0.40196394282188896,0.4019483808870997,2.2474758460341626e-05,0.7446276861569215,0.7816091954022989,2.247475846033702e-05,0.5823627287853578,9.010894713713825e-05,6.877890842857292e-05,0.5906821963394343,0.00010117132282531219,7.608754277453539e-05,0.5906821963394343,0.6006655574043261,0.00010828815386662158,0.8321219258029401,0.9342787665391804,-0.5138685051747955,1.0,-0.5299207603202843,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,pps,B_COMPLETE,DECISION,T01_c04_tiptime|pps|B_COMPLETE|DECISION,True,5654,4,4.718781201076018e-05,-0.00026773547567855244,-1.0,10.241806298775781,0.38424888856687595,-0.0027420948812103283,0.1677609772625883,-0.006695735256510655,0.12097598871113821,0.29029644453184134,0.290296903837329,4.7187812010758195e-05,0.8020989505247377,0.8030984507746127,4.718781201076018e-05,0.5956738768718802,0.00022863424451939358,0.0001616446598773474,0.5956738768718802,0.00027855529705321443,0.00019624252970323333,0.5956738768718802,0.5657237936772047,0.00022115467606784344,1.0338205304293708,1.2595496600205833,-0.5006111315791042,1.0,-0.5350992038898407,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,pps,B_COMPLETE_PLUS_USAGE,POOLED,T01_c04_tiptime|pps|B_COMPLETE_PLUS_USAGE|POOLED,True,14079,5,1.1857639312702353e-05,0.0001822932171460157,1.0,11.100154700276958,0.5404660518278157,0.0020234829111319542,0.14699720962523477,0.003200353030233382,0.22224626329692876,0.4018642994431895,0.4018506590542621,1.1857639312701879e-05,0.8065967016491754,0.8430784607696152,1.1857639312702353e-05,0.7038269550748752,9.34846512612369e-05,7.098337840414933e-05,0.7021630615640599,0.00010222653972606165,7.720136059697458e-05,0.7038269550748752,0.7004991680532446,0.00010815353814727455,0.8643697918965649,0.9451982938076237,-0.6324646698015043,1.0,-0.6392050582889239,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,pps,B_COMPLETE_PLUS_USAGE,DECISION,T01_c04_tiptime|pps|B_COMPLETE_PLUS_USAGE|DECISION,True,5654,5,4.643664759400468e-05,-0.0002655968727484829,-1.0,10.241806298775781,0.38424888856687595,-0.002720191724250562,0.1677609772625883,-0.006643665059766754,0.12018365174487633,0.29022487211937137,0.2902297963003663,4.6436647594003806e-05,0.808095952023988,0.8070964517741129,4.643664759400468e-05,0.6006655574043261,0.00022617090443250178,0.0001584676171735709,0.6123128119800333,0.0002858131505832901,0.00020077734973275317,0.6123128119800333,0.5723793677204659,0.00022191577981496224,1.0191745022417402,1.2879352284979766,-0.49533767334339257,1.0,-0.5400056009451231,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,ts,B_SINGLE,POOLED,T01_c04_tiptime|ts|B_SINGLE|POOLED,True,14079,1,0.0004907097327293371,-0.0005424188539701098,-1.0,11.100154700276958,0.27023302591390785,-0.0060209331914151554,0.14699720962523477,-0.022155590689572853,0.2203015553682463,0.20167960279020566,0.20163298759631174,0.000490709732729332,0.17841079460269865,0.20789605197401298,0.0004907097327293371,0.016638935108153077,0.00010888460516534748,8.130084788752654e-05,0.02329450915141431,0.000125859289978178,9.922231531027903e-05,0.02329450915141431,0.013311148086522463,0.00011192556036790453,0.9728305563754938,1.1244910417644787,3.760025434450535,0.45923460898502494,3.1105166530570436,0.5906821963394343,0.5906821963394343
A_channel_decomposition,T01_c04_tiptime,ts,B_SINGLE,DECISION,T01_c04_tiptime|ts|B_SINGLE|DECISION,True,5654,1,6.184057505273104e-05,-0.00014752795570092096,-1.0,10.241806298775781,0.19212444428343797,-0.0015109527459432068,0.1677609772625883,-0.007955199412626535,0.12101429051182527,0.14516065482328833,0.14516504340339206,6.184057505272633e-05,0.8030984507746127,0.7961019490254873,6.184057505273104e-05,0.5341098169717138,0.00022448191302991164,0.00015647378728884432,0.5574043261231281,0.00028797019883005303,0.000201725190554933,0.5574043261231281,0.502495840266223,0.00022252981167147307,1.0087723138925786,1.294074697978855,-0.4215627484585079,1.0,-0.48576073520981083,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,ts,B_COMPLETE,POOLED,T01_c04_tiptime|ts|B_COMPLETE|POOLED,True,14079,4,2.247475846033702e-05,0.00012522212484906848,1.0,11.100154700276958,0.27023302591390785,0.0013899849577220554,0.14699720962523477,0.00441431902396558,0.2222766559002559,0.20098197141094448,0.20097419044354986,2.2474758460341626e-05,0.7446276861569215,0.7816091954022989,2.247475846033702e-05,0.5823627287853578,9.010894713713825e-05,6.877890842857292e-05,0.5906821963394343,0.00010117132282531219,7.608754277453539e-05,0.5906821963394343,0.6006655574043261,0.00010828815386662158,0.8321219258029401,0.9342787665391804,-0.5138685051747955,1.0,-0.5299207603202843,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,ts,B_COMPLETE,DECISION,T01_c04_tiptime|ts|B_COMPLETE|DECISION,True,5654,4,4.718781201076018e-05,-0.00013386773783927622,-1.0,10.241806298775781,0.19212444428343797,-0.0013710474406051641,0.1677609772625883,-0.006695735256510655,0.12097598871113821,0.14514822226592067,0.1451484519186645,4.7187812010758195e-05,0.8020989505247377,0.8030984507746127,4.718781201076018e-05,0.5956738768718802,0.00022863424451939358,0.0001616446598773474,0.5956738768718802,0.00027855529705321443,0.00019624252970323333,0.5956738768718802,0.5657237936772047,0.00022115467606784344,1.0338205304293708,1.2595496600205833,-0.5006111315791042,1.0,-0.5350992038898407,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,ts,B_COMPLETE_PLUS_USAGE,POOLED,T01_c04_tiptime|ts|B_COMPLETE_PLUS_USAGE|POOLED,True,14079,5,1.1857639312702353e-05,9.114660857300785e-05,1.0,11.100154700276958,0.27023302591390785,0.0010117414555659771,0.14699720962523477,0.003200353030233382,0.22224626329692876,0.20093214972159476,0.20092532952713105,1.1857639312701879e-05,0.8065967016491754,0.8430784607696152,1.1857639312702353e-05,0.7038269550748752,9.34846512612369e-05,7.098337840414933e-05,0.7021630615640599,0.00010222653972606165,7.720136059697458e-05,0.7038269550748752,0.7004991680532446,0.00010815353814727455,0.8643697918965649,0.9451982938076237,-0.6324646698015043,1.0,-0.6392050582889239,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,ts,B_COMPLETE_PLUS_USAGE,DECISION,T01_c04_tiptime|ts|B_COMPLETE_PLUS_USAGE|DECISION,True,5654,5,4.643664759400468e-05,-0.00013279843637424145,-1.0,10.241806298775781,0.19212444428343797,-0.001360095862125281,0.1677609772625883,-0.006643665059766754,0.12018365174487633,0.14511243605968568,0.14511489815018316,4.6436647594003806e-05,0.808095952023988,0.8070964517741129,4.643664759400468e-05,0.6006655574043261,0.00022617090443250178,0.0001584676171735709,0.6123128119800333,0.0002858131505832901,0.00020077734973275317,0.6123128119800333,0.5723793677204659,0.00022191577981496224,1.0191745022417402,1.2879352284979766,-0.49533767334339257,1.0,-0.5400056009451231,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,efg,B_SINGLE,POOLED,T01_c04_tiptime|efg|B_SINGLE|POOLED,True,13989,1,0.00011824878248245711,-0.00027501775758352663,-1.0,11.09588746061238,0.2797451389334196,-0.0030515660878167885,0.1470310747824487,-0.010890501573031348,0.21739498795888962,0.21157705177317782,0.21159157902784953,0.00011824878248246188,0.5157421289355323,0.5337331334332833,0.00011824878248245711,0.21797004991680533,0.00011460735058390019,7.87911247546992e-05,0.2895174708818636,0.00013253683204146968,9.979225652959413e-05,0.2895174708818636,0.2146422628951747,9.792397685330307e-05,1.1703706718895819,1.3534666003201552,0.34428557615833094,1.0,0.13925582548319917,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,efg,B_SINGLE,DECISION,T01_c04_tiptime|efg|B_SINGLE|DECISION,True,5652,1,6.76736797983246e-05,0.00016375596025543332,1.0,10.242121687626797,0.20376102882449762,0.0016772084720103255,0.16767958013576978,0.008311812767946462,0.12272808039700635,0.15461399364865352,0.15460479580310516,6.767367979831908e-05,0.800599700149925,0.7731134432783608,6.76736797983246e-05,0.4908485856905158,0.00023301853123364175,0.00015468827886477697,0.5524126455906821,0.0002841471343706776,0.00019835924470468997,0.5524126455906821,0.5274542429284526,0.00023452083116962707,0.9935941727287384,1.2116072288911353,-0.37342351531348833,1.0,-0.4599221639021794,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,efg,B_COMPLETE,POOLED,T01_c04_tiptime|efg|B_COMPLETE|POOLED,True,13989,4,0.00014356640975730266,0.00032739834708550694,1.0,11.09588746061238,0.2797451389334196,0.003632775214051296,0.1470310747824487,0.01114663873111635,0.21751440406601258,0.21112223584221415,0.21109476704186403,0.00014356640975729954,0.44427786106946526,0.4687656171914043,0.00014356640975730266,0.1497504159733777,9.917189954106852e-05,6.782741454683811e-05,0.1896838602329451,0.00011286193874757867,8.0329910718875e-05,0.1896838602329451,0.16638935108153077,9.74452469635302e-05,1.0177192077740285,1.1582087609652045,0.7637142735084945,0.9983361064891847,0.5602995991399654,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,efg,B_COMPLETE,DECISION,T01_c04_tiptime|efg|B_COMPLETE|DECISION,True,5652,4,3.795392042221958e-05,0.0001273158570905532,1.0,10.242121687626797,0.20376102882449762,0.001303984501085949,0.16767958013576978,0.005994212611910913,0.12199704175737631,0.15473622120061317,0.15472402433020693,3.7953920422212284e-05,0.8370814592703648,0.8310844577711144,3.795392042221958e-05,0.5923460898502496,0.0002347687987234317,0.0001555547464641533,0.6439267886855241,0.00028730878733526497,0.00020152077407134317,0.6439267886855241,0.6339434276206323,0.0002338221308821215,1.004048666555808,1.2287493328854662,-0.5009218715663865,1.0,-0.5693068254757379,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,efg,B_COMPLETE_PLUS_USAGE,POOLED,T01_c04_tiptime|efg|B_COMPLETE_PLUS_USAGE|POOLED,True,13989,5,0.00010427766451930119,0.0002796233446630535,1.0,11.09588746061238,0.2797451389334196,0.003102669163741269,0.1470310747824487,0.009483131889000615,0.2173170729521908,0.21098916294648143,0.21096882415717083,0.00010427766451930669,0.5092453773113443,0.5382308845577212,0.00010427766451930119,0.2113144758735441,0.00010561816213234086,7.18868610141421e-05,0.26955074875207985,0.00011479085073579431,8.22345552535579e-05,0.26955074875207985,0.24625623960066556,9.772279340483437e-05,1.0807935227025132,1.1746578943998502,0.30667834822360396,1.0,0.19202845108691027,1.0,1.0
A_channel_decomposition,T01_c04_tiptime,efg,B_COMPLETE_PLUS_USAGE,DECISION,T01_c04_tiptime|efg|B_COMPLETE_PLUS_USAGE|DECISION,True,5652,5,3.842471100107206e-05,0.00012810344582660582,1.0,10.242121687626797,0.20376102882449762,0.001312051080760404,0.16767958013576978,0.006031985499730858,0.12151928405057931,0.15475511907304187,0.15474263769045316,3.842471100107052e-05,0.8355822088955522,0.8305847076461769,3.842471100107206e-05,0.5940099833610649,0.0002346476513387634,0.0001559659699182227,0.64891846921797,0.000292725564013192,0.00020496932111400775,0.64891846921797,0.627287853577371,0.00023528920651498167,0.9972733335892422,1.244109614499266,-0.50092663722193,1.0,-0.5689445357270886,1.0,1.0
A_channel_decomposition_secondary,T01_c04_tiptime,fgapm,B_SINGLE,POOLED,T01_c04_tiptime|fgapm|B_SINGLE|POOLED,True,14852,1,0.004253790457553292,-0.0010284032828892314,-1.0,11.176442732899469,0.16685275885951734,-0.011493890397537307,0.145697590777934,-0.07069121236709087,0.13859150796967296,0.10666071942330456,0.10619311907527633,0.004253790457553292,0.0014992503748125937,0.0004997501249375312,0.004253790457553292,0.0016638935108153079,8.144956128892346e-05,5.787618235377654e-05,0.0016638935108153079,0.00010752412836281618,7.454688354017082e-05,0.0016638935108153079,0.0016638935108153079,7.026462343202075e-05,1.1591830612701406,1.5302740285350431,51.51549264108963,0.0016638935108153079,38.86796050009534,0.0016638935108153079,0.0016638935108153079
A_channel_decomposition_secondary,T01_c04_tiptime,fgapm,B_SINGLE,DECISION,T01_c04_tiptime|fgapm|B_SINGLE|DECISION,True,5673,1,0.007340820931562926,-0.0011730746569942273,-1.0,10.265850418755527,0.13606403028068254,-0.012042608958735684,0.16660214294418255,-0.10437655310232499,-0.0015129101437748604,0.08438104892751873,0.08393395879037199,0.007340820931562932,0.0014992503748125937,0.0004997501249375312,0.007340820931562926,0.0016638935108153079,0.0003735917465247402,0.00038184259949690776,0.0016638935108153079,0.0002458426517083748,0.00018028968129713067,0.0016638935108153079,0.0016638935108153079,0.0001572772964786097,2.375369839699337,1.5631159564203871,18.627227171907496,0.0016638935108153079,29.126480700183023,0.0016638935108153079,0.0016638935108153079
A_channel_decomposition_secondary,T01_c04_tiptime,ppfga,B_SINGLE,POOLED,T01_c04_tiptime|ppfga|B_SINGLE|POOLED,True,13989,1,0.00047917839093730225,-0.0013255132754650455,-1.0,11.09588746061238,0.6682393726623599,-0.014707746132107841,0.1470310747824487,-0.021925073079001878,0.20083277484934664,0.49221826851580724,0.4920211469334154,0.00047917839093730317,0.21339330334832585,0.2048975512243878,0.00047917839093730225,0.013311148086522463,0.00010096241178717932,7.225586518607111e-05,0.021630615640599003,0.00012249569028686827,9.714517557950367e-05,0.021630615640599003,0.0066555740432612314,9.457922098400298e-05,1.067490414244964,1.2951649317093346,4.030435867647371,0.39267886855241263,3.118748214432105,0.5873544093178037,0.5873544093178037
A_channel_decomposition_secondary,T01_c04_tiptime,ppfga,B_SINGLE,DECISION,T01_c04_tiptime|ppfga|B_SINGLE|DECISION,True,5652,1,8.981055580732473e-05,-0.0004561966541070897,-1.0,10.242121687626797,0.4922280620646963,-0.004672421644853004,0.16767958013576978,-0.009585082901689732,0.09986916449612039,0.3656985618712721,0.36570686280741577,8.98105558073331e-05,0.7591204397801099,0.7466266866566716,8.981055580732473e-05,0.454242928452579,0.00022512760308099843,0.00015621418604950084,0.47753743760399336,0.0002432271291267482,0.00017072502970778077,0.47753743760399336,0.43926788685524126,0.00022018122964233806,1.0224650096045664,1.1046678662020637,-0.294959966407517,1.0,-0.3326704310944305,1.0,1.0
B_algebraic_decomposition,T02_teamgame_present_usg,ppm,B_SINGLE,POOLED,T02_teamgame_present_usg|ppm|B_SINGLE|POOLED,True,14852,1,0.0006212579235374321,-0.000673867431794368,-1.0,10.244521629637246,0.2762500484000981,-0.006903449480525505,0.2055088228753602,-0.0270516241951053,0.038229439365105644,0.17809875075270185,0.17797793484709856,0.000621257923537391,0.17191404297851073,0.09645177411294353,0.0006212579235374321,0.0016638935108153079,5.737816052778763e-05,4.0172082778201666e-05,0.008319467554076539,0.00011683100885138977,9.110155474502138e-05,0.008319467554076539,0.0016638935108153079,6.871267203293886e-05,0.8350448153185224,1.7002833013884888,10.127299924120376,0.0016638935108153079,4.537805279647761,0.26788685524126454,0.26788685524126454
B_algebraic_decomposition,T02_teamgame_present_usg,ppm,B_SINGLE,DECISION,T02_teamgame_present_usg|ppm|B_SINGLE|DECISION,True,5673,1,0.003374387085745263,-0.0012963701032714194,-1.0,10.057254699336132,0.2226851012891087,-0.01303792431320535,0.2403426874585654,-0.0661865299959226,0.03013743987032254,0.15197364674683067,0.15158494304133008,0.003374387085745271,0.01649175412293853,0.01649175412293853,0.003374387085745263,0.0016638935108153079,0.00024295650478865568,0.00019373538280814095,0.0016638935108153079,0.00024583070968623724,0.00019867213956938252,0.0016638935108153079,0.0016638935108153079,0.00018211224843884223,1.3341030428837215,1.349885643572147,13.091444930457508,0.0016638935108153079,12.91830036299843,0.0016638935108153079,0.0016638935108153079
