candidate,family,dependent,beta,t,n,var_share_between,scheme_between,p_familywise,p_between,nullmean_between,nullsd_between,p_within,nullmean_within,nullsd_within,p_row,nullmean_row,nullsd_row,within_null_degenerate,inflation_between_over_row
pl_dnp_frac5,B_absence_return,signed_err,-0.0887697570724403,-12.810720264634728,16832,0.5540091064440423,player_between,0.0009990009990009,0.000999000999000999,-0.1816396125694947,1.28658626944112,1.0,-15.86534257127541,0.8208316770779407,0.000999000999000999,0.03404480272218052,0.9895520003696998,True,1.3001704498201685
pl_dnp_frac5,B_absence_return,brier,0.1341717897721503,29.738706908107044,16832,0.5540091064440423,player_between,0.0009990009990009,0.000999000999000999,-0.17339179992813142,2.078944184773827,0.000999000999000999,24.565566573372053,0.8085563878372286,0.000999000999000999,-0.03273047997757176,1.0033010310112982,True,2.072104104865029
pl_dnp_frac5,B_absence_return,skill_vs_R1,0.0817814292357651,20.93324464556119,16832,0.5540091064440423,player_between,0.0009990009990009,0.000999000999000999,0.6175316625437647,1.8280604563884824,0.000999000999000999,12.006250272432153,0.8750139651206736,0.000999000999000999,0.01759304586139485,0.9893645433046514,True,1.847711714311531
pl_dnp_frac5,B_absence_return,skill_vs_R2,0.2350695612529441,50.82842335018173,16832,0.5540091064440423,player_between,0.0009990009990009,0.000999000999000999,0.18946066947258788,2.3600594969612945,0.000999000999000999,29.411727981739034,0.8993165877786679,0.000999000999000999,0.012007530473832462,0.9858043327523395,True,2.394044556866646
pl_dnp_frac5,B_absence_return,skill_vs_R3,0.024212430700044,9.567898082804984,16832,0.5540091064440423,player_between,0.0089910089910089,0.000999000999000999,0.11275920598565521,1.2847021719920517,0.7392607392607392,10.087576350726998,0.8397652250181187,0.000999000999000999,-0.05379413917943657,0.9781097652406047,True,1.3134539881380578
pl_dnp_frac5,B_absence_return,llskill_vs_R3,0.0686201091838996,9.412377795298855,16832,0.5540091064440423,player_between,0.0119880119880119,0.000999000999000999,0.0521157665557071,1.310826475416921,0.9590409590409591,10.867827950138253,0.8458046311977251,0.000999000999000999,-0.059433440281512866,0.98715800876509,True,1.327879087013367
pl_dnp_frac10,B_absence_return,signed_err,-0.0863539077357558,-11.25209664285911,16345,0.6478812274487771,player_between,0.0019980019980019,0.000999000999000999,-0.19033303367406285,1.3525752053945541,1.0,-15.870224657489697,0.7435015322468078,0.000999000999000999,0.007846507109230771,1.0049622611772113,True,1.3458965153678004
pl_dnp_frac10,B_absence_return,brier,0.1347505491390525,26.92119121380833,16345,0.6478812274487771,player_between,0.0009990009990009,0.000999000999000999,-0.07955642515310468,2.1670617687432987,0.06493506493506493,25.810112186012407,0.7298386025684201,0.000999000999000999,-0.010689545588168812,0.988181255901698,True,2.1929800386325815
pl_dnp_frac10,B_absence_return,skill_vs_R1,0.0854050825618139,19.60766608351136,16345,0.6478812274487771,player_between,0.0009990009990009,0.000999000999000999,0.4618496079684119,1.8926560913960007,0.000999000999000999,12.676505848628025,0.7960285840166076,0.000999000999000999,0.03368491364008916,0.9931534677757367,True,1.9057035521758658
pl_dnp_frac10,B_absence_return,skill_vs_R2,0.2396661693465751,46.5031862476085,16345,0.6478812274487771,player_between,0.0009990009990009,0.000999000999000999,0.10878227045859681,2.4754405937272344,0.000999000999000999,31.07855213095177,0.8461303831274078,0.000999000999000999,0.00850008962977527,1.0147849441150032,True,2.439374576931739
pl_dnp_frac10,B_absence_return,skill_vs_R3,0.0295878679661567,10.69191362337994,16345,0.6478812274487771,player_between,0.0029970029970029,0.000999000999000999,0.10514595993807714,1.323968048887819,0.6043956043956044,10.905877102995333,0.7860900295348533,0.000999000999000999,-0.03353917927982954,0.9931714758817236,True,1.3330709560626666
pl_dnp_frac10,B_absence_return,llskill_vs_R3,0.0836304702937819,10.48852110112863,16345,0.6478812274487771,player_between,0.0039960039960039,0.000999000999000999,0.07144097503765637,1.363243050028876,0.9440559440559441,11.739425063355167,0.7807216031625045,0.000999000999000999,-0.035880360738127635,0.9933013748375898,True,1.372436487618648
pl_consec_absences,B_absence_return,signed_err,-0.0061715340440152,-10.27065911422567,17809,0.5425779386514994,player_between,0.0039960039960039,0.000999000999000999,-0.5586447416206937,1.3414836656952431,1.0,-12.87216317128084,0.6335739720699481,0.000999000999000999,0.038032498199125686,1.0212435895315028,True,1.3135785423247073
pl_consec_absences,B_absence_return,brier,0.0009384284683555,2.34989221371549,17809,0.5425779386514994,player_between,1.0,0.3206793206793207,-1.036669853284769,2.011068515962838,0.932067932067932,3.2982347230836884,0.6295202774933468,0.02097902097902098,-0.04292972198440709,1.0048518655374428,True,2.0013581951079153
pl_consec_absences,B_absence_return,skill_vs_R1,0.0028264030686123,8.151593029055,17809,0.5425779386514994,player_between,0.1278721278721278,0.000999000999000999,0.7898988808230039,1.8236252825295016,0.4725274725274725,8.128118325429268,0.7414886082577465,0.000999000999000999,0.02365586012200287,0.9989759600080148,True,1.8254946620686154
pl_consec_absences,B_absence_return,skill_vs_R2,0.0183092302102678,45.435127322091255,17809,0.5425779386514994,player_between,0.0009990009990009,0.000999000999000999,0.26481090496447657,2.33050821496838,0.000999000999000999,35.123994652516096,0.8936662841488503,0.000999000999000999,0.02683976074422062,1.0360868818144757,True,2.2493366684529517
