game_id,team_id,stat,ours,drive,box_source,kind,category,pbp_value,evidence
1022200019,1611661320,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200018,1611661317,tov,12,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=12 team-credited=4
1022200022,1611661330,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200021,1611661321,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200021,1611661313,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200024,1611661330,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022200023,1611661323,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200025,1611661321,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022200026,1611661319,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200027,1611661324,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022200023,1611661313,tov,29,32,player_sum,mismatch,team_tov_uncredited,32,pbp total=32 player-credited=29 team-credited=3
1022200026,1611661317,tov,15,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=15 team-credited=3
1022200028,1611661329,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200028,1611661328,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200029,1611661319,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200029,1611661324,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022200030,1611661317,tov,4,5,player_sum,mismatch,team_tov_uncredited,5,pbp total=5 player-credited=4 team-credited=1
1022200032,1611661330,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200031,1611661323,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200031,1611661325,tov,19,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=19 team-credited=2
1022200033,1611661320,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200033,1611661328,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022200032,1611661322,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200034,1611661319,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200035,1611661324,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022200036,1611661323,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200036,1611661325,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022200037,1611661322,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200038,1611661320,tov,5,6,player_sum,mismatch,team_tov_uncredited,6,pbp total=6 player-credited=5 team-credited=1
1022200040,1611661330,tov,23,25,player_sum,mismatch,team_tov_uncredited,25,pbp total=25 player-credited=23 team-credited=2
1022200039,1611661323,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022200039,1611661321,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200040,1611661322,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200043,1611661320,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200045,1611661325,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200046,1611661313,tov,21,24,player_sum,mismatch,team_tov_uncredited,24,pbp total=24 player-credited=21 team-credited=3
1022200047,1611661329,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022200048,1611661323,tov,18,23,player_sum,mismatch,team_tov_uncredited,23,pbp total=23 player-credited=18 team-credited=5
1022200047,1611661319,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022200048,1611661322,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200051,1611661320,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200050,1611661313,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200049,1611661317,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200053,1611661329,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200055,1611661321,tov,9,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=9 team-credited=3
1022200052,1611661325,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200052,1611661322,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200056,1611661330,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200056,1611661324,tov,24,26,player_sum,mismatch,team_tov_uncredited,26,pbp total=26 player-credited=24 team-credited=2
1022200058,1611661323,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200058,1611661319,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200061,1611661323,tov,21,23,player_sum,mismatch,team_tov_uncredited,23,pbp total=23 player-credited=21 team-credited=2
1022200062,1611661321,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200059,1611661322,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200064,1611661330,tov,22,24,player_sum,mismatch,team_tov_uncredited,24,pbp total=24 player-credited=22 team-credited=2
1022200065,1611661329,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200068,1611661323,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022200066,1611661321,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200067,1611661320,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200067,1611661317,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200065,1611661322,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200070,1611661330,tov,15,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=15 team-credited=3
1022200069,1611661324,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200069,1611661313,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200072,1611661329,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200071,1611661323,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200071,1611661325,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200077,1611661330,tov,4,5,player_sum,mismatch,team_tov_uncredited,5,pbp total=5 player-credited=4 team-credited=1
1022200073,1611661329,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200074,1611661313,tov,12,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=12 team-credited=3
1022200075,1611661328,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200076,1611661322,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022200079,1611661329,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200082,1611661324,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022200081,1611661317,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200081,1611661322,tov,18,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=18 team-credited=2
1022200084,1611661324,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200084,1611661328,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200083,1611661322,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200087,1611661325,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200085,1611661319,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022200088,1611661313,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200091,1611661329,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200089,1611661323,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200090,1611661321,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200090,1611661317,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200089,1611661328,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200094,1611661323,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200095,1611661321,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200096,1611661324,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022200092,1611661313,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200097,1611661321,tov,13,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=13 team-credited=3
1022200100,1611661320,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200099,1611661324,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022200099,1611661317,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200101,1611661323,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200101,1611661313,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022200105,1611661329,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200102,1611661321,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200102,1611661325,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022200104,1611661328,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022200106,1611661330,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200106,1611661313,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200107,1611661321,tov,14,16,player_sum,mismatch,local_gamelog_pbp_disagreement,16,pbp total=16 player-credited=15 team-credited=1
1022200108,1611661320,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200107,1611661317,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200109,1611661322,tov,18,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=18 team-credited=2
1022200110,1611661330,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200111,1611661329,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200110,1611661323,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022200111,1611661324,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200112,1611661325,tov,16,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=16 team-credited=3
1022200113,1611661319,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200114,1611661322,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200116,1611661329,tov,22,24,player_sum,mismatch,team_tov_uncredited,24,pbp total=24 player-credited=22 team-credited=2
1022200116,1611661323,tov,4,7,player_sum,mismatch,team_tov_uncredited,7,pbp total=7 player-credited=4 team-credited=3
1022200117,1611661325,tov,10,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=10 team-credited=4
1022200118,1611661319,tov,17,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=17 team-credited=3
1022200118,1611661328,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200119,1611661313,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200122,1611661325,tov,17,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=17 team-credited=3
1022200121,1611661319,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200120,1611661320,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200122,1611661328,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200123,1611661329,tov,20,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=20 team-credited=2
1022200125,1611661330,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200124,1611661323,tov,17,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=17 team-credited=3
1022200127,1611661320,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022200128,1611661317,tov,21,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=21 team-credited=1
1022200130,1611661323,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200130,1611661321,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200129,1611661325,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200132,1611661330,tov,12,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=12 team-credited=3
1022200131,1611661329,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200131,1611661324,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200133,1611661313,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200134,1611661325,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022200135,1611661317,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022200138,1611661319,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200140,1611661324,tov,19,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=19 team-credited=3
1022200140,1611661317,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200137,1611661328,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200141,1611661322,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200142,1611661325,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200146,1611661329,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022200144,1611661321,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200146,1611661320,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200144,1611661324,tov,14,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=14 team-credited=3
1022200145,1611661317,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022200148,1611661330,tov,18,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=18 team-credited=2
1022200148,1611661323,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200147,1611661325,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200147,1611661324,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200149,1611661329,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200149,1611661321,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022200152,1611661330,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200153,1611661325,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200150,1611661319,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022200152,1611661317,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200153,1611661328,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200155,1611661330,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200154,1611661323,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022200154,1611661313,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022200157,1611661329,tov,12,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=12 team-credited=4
1022200160,1611661319,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200159,1611661320,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200158,1611661313,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200162,1611661329,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200161,1611661324,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200163,1611661328,tov,10,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=10 team-credited=3
1022200164,1611661329,tov,8,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=8 team-credited=3
1022200165,1611661319,tov,9,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=9 team-credited=3
1022200165,1611661320,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200164,1611661313,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200168,1611661323,tov,18,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=18 team-credited=2
1022200166,1611661325,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022200170,1611661323,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200171,1611661321,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200172,1611661320,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200172,1611661317,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022200170,1611661328,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200171,1611661322,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022200174,1611661329,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200173,1611661325,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200176,1611661321,tov,11,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=11 team-credited=2
1022200175,1611661322,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022200177,1611661329,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200177,1611661323,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022200179,1611661325,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200181,1611661324,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200178,1611661313,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022200178,1611661317,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200180,1611661328,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200180,1611661322,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200185,1611661329,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200184,1611661319,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200183,1611661320,tov,11,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=11 team-credited=3
1022200183,1611661313,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200184,1611661322,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200187,1611661313,tov,10,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=10 team-credited=3
1022200189,1611661323,tov,18,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=18 team-credited=3
1022200191,1611661330,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200192,1611661329,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022200191,1611661320,tov,8,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=8 team-credited=3
1022200192,1611661322,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022200193,1611661321,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022200193,1611661325,tov,19,24,player_sum,mismatch,team_tov_uncredited,24,pbp total=24 player-credited=19 team-credited=5
1022200194,1611661317,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022200198,1611661330,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200195,1611661329,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022200197,1611661319,tov,5,6,player_sum,mismatch,team_tov_uncredited,6,pbp total=6 player-credited=5 team-credited=1
1022200196,1611661320,tov,7,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=7 team-credited=2
1022200196,1611661322,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200199,1611661321,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200202,1611661323,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022200202,1611661320,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022200200,1611661328,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200203,1611661321,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200204,1611661324,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200204,1611661317,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200206,1611661320,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022200208,1611661330,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022200207,1611661325,tov,14,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=14 team-credited=3
1022200210,1611661317,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022200207,1611661322,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022200212,1611661330,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200211,1611661323,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022200216,1611661321,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022200213,1611661325,tov,19,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=19 team-credited=3
1022200215,1611661319,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022200216,1611661320,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022200211,1611661324,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
