nb,m,n,dist,icc,sigma,arm,obs_effect_u,se_true,sd_obs,sd_centred,inflation_sd_obs_over_centred,neff_blocks,q975_over_sd,A_obs,A_ctr,A_oracle,E_inj,E_inj_gridpoint,u80,u80_status,ratio_E_over_A_obs,ratio_E_over_A_ctr,ratio_E_over_A_oracle,ratio_grid_over_interp,type_I,S1_pass,S2_pass,S3_ratio,S3_pass,power_min,power_max
4,64,256,gauss,0.0,1.0,FRESH,1.0,0.06211961964205314,0.1229989624204102,0.04464025758499483,2.7553372017672784,2.6151023314246142,1.876165562475329,0.3445920481325849,0.12506347604625775,0.17403339459488146,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.698976784487883,True,0.0,0.0
4,64,256,gauss,0.0,1.0,FRESH,3.0,0.06070095543355391,0.08734927123373022,0.020899380145391565,4.1795149246563295,3.2950427151702226,1.9475748867406235,0.2447164080493501,0.058551389924626836,0.17005888622831314,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,5.426679853487949,True,0.0,0.0
4,64,256,gauss,0.3,1.0,FRESH,0.0,0.26636281046791643,0.2215345510670666,0.18395743232162257,1.204270728674588,2.2336760368412234,1.793840335036134,0.6206478752512278,0.515372383030773,0.7462380543647578,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.7438842749872627,True,0.0,0.0125
4,64,256,gauss,0.3,1.0,FRESH,1.0,0.27973144164228286,0.24062781070732353,0.09093745646904029,2.646080284742134,2.580919928467202,1.8549106710328827,0.674139265060477,0.2547690139818163,0.7836914109333951,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.9230874559198035,True,0.0,0.0075
4,64,256,gauss,0.3,1.0,FRESH,3.0,0.2879083021830633,0.5222334707053389,0.21379654328119654,2.4426656422525492,2.5933787806481154,1.8368718670890662,1.463081458026017,0.5989691887084511,0.8065995807715375,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.0096144440691732,True,0.0,0.0075
4,64,256,gauss,0.7,1.0,FRESH,0.0,0.43246267102440256,0.6124948455118503,0.5617581505196897,1.0903176837669795,2.6958170609171597,1.7548764641739583,1.7159563717633173,1.573813208123705,1.2115809322019009,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.58177924333695,True,0.0,0.0175
4,64,256,gauss,0.7,1.0,FRESH,1.0,0.41361238773862,0.3663224611888661,0.2822171897804623,1.2980161182734105,2.0621895141880784,1.773244365316053,1.0262835124298095,0.7906554456310965,1.1587702613027018,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.8165556764984032,True,0.0,0.0125
4,64,256,gauss,0.7,1.0,FRESH,3.0,0.42553033385177824,0.7006435522630132,0.09251344088374112,7.573424418874345,3.7720899090728945,1.997997055907333,1.962912466366774,0.2591842682782759,1.1921594003641343,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,0.4014112969798052,True,0.0,0.015
4,64,256,t3,0.0,1.0,FRESH,0.0,0.06225014660221261,0.04878749952584865,0.04253923351930129,1.1468824303971612,1.3566008379262278,1.5750490563858628,0.13668232685912468,0.11917727853917172,0.17439907696855983,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,16.012379959000757,True,0.0,0.005
4,64,256,t3,0.0,1.0,FRESH,1.0,0.06287849098366903,0.0730468864111296,0.06301560894078864,1.1591871861425103,2.3798376969828774,1.7274980301556566,0.20464706126612453,0.17654358477437937,0.17615943716248242,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,14.264288781374914,True,0.0,0.0
