response,window,population,row_set,candidate,arm,projection,weighting,base,n,n_folds,sst,r2_base,r2_aug,dr2,beta,sign
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A4_vac_x_own,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6660175346765571,-0.0008171190513948949,0.2672919643411523,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A4_vac_x_own,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6660175346765571,-0.0008171190513948949,0.2672919643411523,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A5_opp_defrtg,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6480644673491742,0.6480505170839301,-1.3950265244067726e-05,-4.43807642304656e-07,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A5_opp_defrtg,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6668292687497943,-5.384978157662441e-06,-4.43807642304656e-07,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A5_opp_defrtg,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6668292687497943,-5.384978157662441e-06,-4.43807642304656e-07,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A5_opp_defrtg,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6480644673491742,0.6480507782094218,-1.3689139752362725e-05,-4.4314753938912504e-07,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A5_opp_defrtg,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6668294451584396,-5.2085695124456045e-06,-4.4314753938912504e-07,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,A5_opp_defrtg,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6668294451584396,-5.2085695124456045e-06,-4.4314753938912504e-07,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,G01_noise,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6480644673491742,0.6480240234607169,-4.0443888457421876e-05,0.00014881126464834355,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,G01_noise,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6667727325336643,-6.192119428768431e-05,0.00014881126464834355,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,G01_noise,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6667727325336643,-6.192119428768431e-05,0.00014881126464834355,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,G01_noise,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6480644673491742,0.6480236085743618,-4.085877481244593e-05,0.0001488208139045478,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,G01_noise,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6667717112871248,-6.294244082722702e-05,0.0001488208139045478,-
S_share_min,CLEAN_2023_24,ALL_APPEARED,all appeared,G01_noise,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",9056,2,26.173329807326834,0.6668346537279519,0.6667717112871248,-6.294244082722702e-05,0.0001488208139045478,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A1_pts_share_prior,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18177771004838328,0.0030760171714087656,0.025419182015252062,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A1_pts_share_prior,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.24098512170967556,0.01692976301377868,0.025419182015252062,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A1_pts_share_prior,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.24098512170967556,0.01692976301377868,0.025419182015252062,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A1_pts_share_prior,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18349955969654852,0.004797866819574013,0.03763028033213754,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A1_pts_share_prior,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22027040473869408,-0.003784953957202735,0.03763028033213754,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A1_pts_share_prior,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22027040473869408,-0.003784953957202735,0.03763028033213754,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A2_fga_share_prior,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18171550632815658,0.003013813451182127,0.023633055139300606,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A2_fga_share_prior,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.23970523886610884,0.01564988017021197,0.023633055139300606,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A2_fga_share_prior,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.23970523886610884,0.01564988017021197,0.023633055139300606,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A2_fga_share_prior,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.1835507026317421,0.004849009754767686,0.03706080678641987,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A2_fga_share_prior,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.2214136023961848,-0.0026417562997120723,0.03706080678641987,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A2_fga_share_prior,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.2214136023961848,-0.0026417562997120723,0.03706080678641987,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A3_starter_rate_prior,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18010345760809232,0.0014017647311179136,0.0025085753727929986,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A3_starter_rate_prior,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.23535459857067587,0.011299239874778969,0.0025085753727929986,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A3_starter_rate_prior,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.23535459857067587,0.011299239874778969,0.0025085753727929986,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A3_starter_rate_prior,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.1806275221879603,0.0019258293109858924,0.003103504272381604,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A3_starter_rate_prior,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.229426435134243,0.005371076438346078,0.003103504272381604,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A3_starter_rate_prior,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.229426435134243,0.005371076438346078,0.003103504272381604,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A4_vac_x_own,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18571691938675572,0.007015226509781208,0.24898242349469413,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A4_vac_x_own,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.23440126533607808,0.010345906640181243,0.24898242349469413,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A4_vac_x_own,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.23440126533607808,0.010345906640181243,0.24898242349469413,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A4_vac_x_own,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18687596841873044,0.008174275541755987,0.2658694358691844,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A4_vac_x_own,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.1961482329606138,-0.02790712573528302,0.2658694358691844,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A4_vac_x_own,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.1961482329606138,-0.02790712573528302,0.2658694358691844,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A5_opp_defrtg,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.1809223290139751,0.002220636137000582,-0.00020517124895705997,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A5_opp_defrtg,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22368787276654722,-0.00036748592934965737,-0.00020517124895705997,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A5_opp_defrtg,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22368787276654722,-0.00036748592934965737,-0.00020517124895705997,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A5_opp_defrtg,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.18095620738956064,0.0022545145125861792,-0.00020582466010313452,+
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A5_opp_defrtg,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22244262426939843,-0.0016127344264984323,-0.00020582466010313452,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,A5_opp_defrtg,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22244262426939843,-0.0016127344264984323,-0.00020582466010313452,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,G01_noise,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.1771906467152462,-0.0015110461617283,0.0005755851213217336,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,G01_noise,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22241260782270778,-0.0016427508731890561,0.0005755851213217336,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,G01_noise,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22241260782270778,-0.0016427508731890561,0.0005755851213217336,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,G01_noise,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.17870169287697446,0.17718408087524107,-0.0015176120017333743,0.0005757033697848424,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,G01_noise,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22263849958937376,-0.0014168591065230544,0.0005757033697848424,-
S_share_min,DISCLOSED_2022,DECISION,n_prior>=8 & prior5_minutes>=24,G01_noise,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",1350,1,1.2296139454769044,0.22405535869589688,0.22263849958937376,-0.0014168591065230544,0.0005757033697848424,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A1_pts_share_prior,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6044749898103581,0.001593166202660451,0.025553831150435167,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A1_pts_share_prior,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6298126021823498,0.0016682408237863908,0.025553831150435167,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A1_pts_share_prior,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6298126021823498,0.0016682408237863908,0.025553831150435167,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A1_pts_share_prior,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6055269584762992,0.002645134868601637,0.08388495566083125,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A1_pts_share_prior,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6310864396097808,0.002942078251217294,0.08388495566083125,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A1_pts_share_prior,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6310864396097808,0.002942078251217294,0.08388495566083125,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A2_fga_share_prior,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6044836246786875,0.0016018010709899636,0.022924224993800354,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A2_fga_share_prior,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6298324033385669,0.0016880419800034924,0.022924224993800354,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A2_fga_share_prior,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6298324033385669,0.0016880419800034924,0.022924224993800354,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A2_fga_share_prior,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6063098628643748,0.00342803925667731,0.08267028404413765,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A2_fga_share_prior,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.631895697866439,0.003751336507875382,0.08267028404413765,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A2_fga_share_prior,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.631895697866439,0.003751336507875382,0.08267028404413765,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A3_starter_rate_prior,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6047311699060092,0.0018493462983116867,0.0034359657214028364,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A3_starter_rate_prior,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6299993316254502,0.0018549702668867341,0.0034359657214028364,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A3_starter_rate_prior,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6299993316254502,0.0018549702668867341,0.0034359657214028364,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A3_starter_rate_prior,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.606480471364909,0.0035986477572115187,0.008843858562094058,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A3_starter_rate_prior,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6317995015588791,0.003655140200315669,0.008843858562094058,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A3_starter_rate_prior,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6317995015588791,0.003655140200315669,0.008843858562094058,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A4_vac_x_own,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.607270141489487,0.004388317881789486,0.23524623458167815,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A4_vac_x_own,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6282261150917432,8.175373317970929e-05,0.23524623458167815,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A4_vac_x_own,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6282261150917432,8.175373317970929e-05,0.23524623458167815,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A4_vac_x_own,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6071538447357185,0.004272021128021033,0.27538385076286553,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A4_vac_x_own,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6278933867583381,-0.00025097460022537347,0.27538385076286553,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A4_vac_x_own,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6278933867583381,-0.00025097460022537347,0.27538385076286553,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A5_opp_defrtg,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6026061494234136,-0.0002756741842839081,-9.657032186718779e-05,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A5_opp_defrtg,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6279989648706958,-0.00014539648786767096,-9.657032186718779e-05,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A5_opp_defrtg,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6279989648706958,-0.00014539648786767096,-9.657032186718779e-05,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A5_opp_defrtg,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6026048446169769,-0.00027697899072059155,-9.657356875346227e-05,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A5_opp_defrtg,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6279975850478337,-0.00014677631072976786,-9.657356875346227e-05,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,A5_opp_defrtg,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6279975850478337,-0.00014677631072976786,-9.657356875346227e-05,-
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,G01_noise,FROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6028824894219842,6.658142866602687e-07,-4.1830873201850945e-05,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,G01_noise,FROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6281467062726542,2.3449140907336596e-06,-4.1830873201850945e-05,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,G01_noise,FROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6281467062726542,2.3449140907336596e-06,-4.1830873201850945e-05,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,G01_noise,UNFROZEN,RAW,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6028818236076976,0.6028821728803415,3.492726439444256e-07,-4.1840218386286986e-05,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,G01_noise,UNFROZEN,PROJ_BUDGET,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6281463680111461,2.0066525826052435e-06,-4.1840218386286986e-05,+
S_share_min,DISCLOSED_2022,ALL_APPEARED,all appeared,G01_noise,UNFROZEN,PROJ_ORACLE,none,"B_TUNED (h,k) walk-forward",4096,1,9.964565103075289,0.6281443613585636,0.6281463680111461,2.0066525826052435e-06,-4.1840218386286986e-05,+
