game_id,season,season_type,game_date,team_id,team_abbreviation,is_home,minutes,pts,ch_ft,ch_3pt,ch_paint,ch_np2,box_poss,box_poss_reg,pbp_poss,pts_per100,ch_ft_per100,ch_3pt_per100,ch_paint_per100,ch_np2_per100,fta,fta_per100,fg3a,fg3a_per100,pf,pf_per100,ft_rate,fg3a_share,paint_share
1022100012,2021,Regular Season,2021-05-19,1611661329,CHI,0,200.0,85.0,28.0,3.0,48.0,6.0,95.84,95.84,94.0,88.68948247078464,29.215358931552586,3.1302170283806343,50.08347245409015,6.260434056761269,36.0,37.56260434056761,13.0,13.564273789649414,21.0,21.91151919866444,0.5142857142857142,0.18571428571428572,0.5647058823529412
1022100012,2021,Regular Season,2021-05-19,1611661330,ATL,1,200.0,77.0,12.0,15.0,40.0,10.0,94.56,94.56,93.0,81.42978003384094,12.690355329949238,15.862944162436548,42.301184433164124,10.575296108291031,24.0,25.380710659898476,15.0,15.862944162436548,28.0,29.61082910321489,0.3116883116883117,0.19480519480519481,0.5194805194805194
1022100013,2021,Regular Season,2021-05-19,1611661323,CON,1,200.0,88.0,4.0,30.0,52.0,2.0,73.08,73.08,73.0,120.415982484948,5.473453749315818,41.050903119868636,71.15489874110564,2.736726874657909,7.0,9.578544061302683,21.0,28.735632183908045,19.0,25.998905309250137,0.1044776119402985,0.31343283582089554,0.5909090909090909
1022100013,2021,Regular Season,2021-05-19,1611661325,IND,0,200.0,67.0,15.0,12.0,30.0,10.0,74.04,74.04,74.0,90.49162614802809,20.25931928687196,16.207455429497568,40.51863857374392,13.50621285791464,16.0,21.609940572663422,15.0,20.25931928687196,13.0,17.558076715289033,0.24242424242424243,0.22727272727272727,0.44776119402985076
1022100014,2021,Regular Season,2021-05-20,1611661324,MIN,1,200.0,78.0,13.0,15.0,40.0,10.0,88.24,88.24,85.0,88.39528558476881,14.732547597461469,16.99909338168631,45.33091568449683,11.332728921124207,21.0,23.798730734360834,17.0,19.265639165911153,16.0,18.13236627379873,0.3088235294117647,0.25,0.5128205128205128
1022100014,2021,Regular Season,2021-05-20,1611661328,SEA,0,200.0,90.0,16.0,36.0,26.0,12.0,83.8,83.8,85.0,107.39856801909308,19.093078758949883,42.95942720763723,31.026252983293556,14.319809069212411,20.0,23.86634844868735,25.0,29.83293556085919,17.0,20.286396181384248,0.31746031746031744,0.3968253968253968,0.28888888888888886
1022100015,2021,Regular Season,2021-05-21,1611661325,IND,1,200.0,79.0,11.0,18.0,24.0,26.0,83.72,83.72,75.0,94.36215957955089,13.139034878165313,21.50023889154324,28.66698518872432,31.055900621118013,13.0,15.527950310559007,18.0,21.50023889154324,16.0,19.111323459149546,0.19402985074626866,0.26865671641791045,0.3037974683544304
1022100015,2021,Regular Season,2021-05-21,1611661330,ATL,0,200.0,83.0,12.0,33.0,28.0,10.0,76.04,76.04,75.0,109.15307732772224,15.781167806417674,43.3982114676486,36.822724881641236,13.150973172014728,16.0,21.041557075223565,22.0,28.9321409784324,19.0,24.986849026827983,0.21333333333333335,0.29333333333333333,0.3373493975903614
1022100016,2021,Regular Season,2021-05-21,1611661313,NYL,0,200.0,72.0,5.0,33.0,32.0,2.0,81.08,81.08,80.0,88.80118401578687,6.1667488899852,40.70054267390232,39.46719289590528,2.46669955599408,7.0,8.63344844597928,27.0,33.30044400592008,12.0,14.80019733596448,0.1076923076923077,0.4153846153846154,0.4444444444444444
1022100016,2021,Regular Season,2021-05-21,1611661322,WAS,1,200.0,101.0,15.0,48.0,32.0,6.0,82.48,82.48,80.0,122.45392822502424,18.18622696411251,58.195926285160034,38.79728419010669,7.274490785645004,17.0,20.61105722599418,31.0,37.584869059165854,15.0,18.18622696411251,0.22972972972972974,0.4189189189189189,0.31683168316831684
1022100017,2021,Regular Season,2021-05-21,1611661317,PHO,1,200.0,67.0,10.0,15.0,40.0,2.0,73.16,73.16,72.0,91.58009841443412,13.66867140513942,20.50300710770913,54.67468562055768,2.733734281027884,14.0,19.136139967195188,20.0,27.33734281027884,12.0,16.402405686167306,0.20588235294117646,0.29411764705882354,0.5970149253731343
1022100017,2021,Regular Season,2021-05-21,1611661323,CON,0,200.0,84.0,6.0,30.0,42.0,6.0,75.52,75.52,73.0,111.22881355932203,7.944915254237289,39.72457627118644,55.61440677966102,7.944915254237289,8.0,10.593220338983052,26.0,34.42796610169492,17.0,22.510593220338983,0.10526315789473684,0.34210526315789475,0.5
1022100018,2021,Regular Season,2021-05-21,1611661319,LVA,1,200.0,97.0,27.0,12.0,34.0,24.0,87.08,87.08,87.0,111.39182361047312,31.005971520440973,13.780431786862655,39.04455672944419,27.56086357372531,32.0,36.747818098300414,14.0,16.077170418006432,15.0,17.22553973357832,0.5161290322580645,0.22580645161290322,0.35051546391752575
1022100018,2021,Regular Season,2021-05-21,1611661320,LAS,0,200.0,69.0,10.0,15.0,28.0,16.0,88.6,88.6,85.0,77.87810383747178,11.286681715575622,16.93002257336343,31.60270880361174,18.058690744920995,15.0,16.93002257336343,17.0,19.187358916478555,24.0,27.088036117381492,0.20270270270270271,0.22972972972972974,0.4057971014492754
1022100019,2021,Regular Season,2021-05-22,1611661321,DAL,1,225.0,97.0,13.0,30.0,36.0,18.0,93.04,82.70222222222222,94.0,104.25623387790198,13.97248495270851,32.24419604471195,38.69303525365434,19.34651762682717,16.0,17.196904557179707,31.0,33.319002579535685,24.0,25.79535683576956,0.1951219512195122,0.3780487804878049,0.3711340206185567
1022100019,2021,Regular Season,2021-05-22,1611661328,SEA,0,225.0,100.0,23.0,21.0,44.0,12.0,91.88,81.6711111111111,91.0,108.837614279495,25.03265128428385,22.85589899869395,47.888550282977796,13.0605137135394,27.0,29.38615585546365,25.0,27.20940356987375,15.0,16.32564214192425,0.3375,0.3125,0.44
1022100020,2021,Regular Season,2021-05-23,1611661313,NYL,0,200.0,93.0,7.0,42.0,32.0,12.0,87.4,87.4,86.0,106.40732265446223,8.009153318077802,48.054919908466815,36.61327231121281,13.729977116704804,10.0,11.441647597254004,28.0,32.03661327231121,17.0,19.450800915331808,0.136986301369863,0.3835616438356164,0.34408602150537637
1022100020,2021,Regular Season,2021-05-23,1611661329,CHI,1,200.0,85.0,13.0,18.0,44.0,10.0,89.6,89.6,85.0,94.86607142857143,14.508928571428573,20.089285714285715,49.10714285714286,11.160714285714286,15.0,16.74107142857143,12.0,13.392857142857144,15.0,16.74107142857143,0.18518518518518517,0.14814814814814814,0.5176470588235295
1022100021,2021,Regular Season,2021-05-23,1611661322,WAS,0,200.0,77.0,14.0,27.0,28.0,8.0,79.48,79.48,78.0,96.8797181680926,17.61449421238047,33.97081026673377,35.22898842476094,10.065425264217412,17.0,21.389028686462,27.0,33.97081026673377,21.0,26.421741318570707,0.24285714285714285,0.38571428571428573,0.36363636363636365
1022100021,2021,Regular Season,2021-05-23,1611661325,IND,1,200.0,89.0,16.0,21.0,42.0,10.0,81.12,81.12,78.0,109.71400394477317,19.72386587771203,25.88757396449704,51.77514792899408,12.327416173570018,23.0,28.353057199211044,15.0,18.49112426035503,13.0,16.025641025641026,0.359375,0.234375,0.47191011235955055
1022100022,2021,Regular Season,2021-05-23,1611661319,LVA,1,200.0,65.0,16.0,15.0,24.0,10.0,76.24,76.24,76.0,85.25708289611752,20.986358866736623,19.674711437565584,31.479538300104934,13.11647429171039,21.0,27.544596012591818,16.0,20.986358866736623,15.0,19.674711437565584,0.3888888888888889,0.2962962962962963,0.36923076923076925
1022100022,2021,Regular Season,2021-05-23,1611661323,CON,0,200.0,72.0,11.0,21.0,32.0,8.0,84.28,84.28,78.0,85.42952064546749,13.051732320835312,24.916943521594686,37.968675842429995,9.492168960607499,12.0,14.238253440911247,26.0,30.84954912197437,17.0,20.170859041290935,0.15,0.325,0.4444444444444444
1022100023,2021,Regular Season,2021-05-25,1611661322,WAS,0,200.0,85.0,5.0,36.0,34.0,10.0,75.64,75.64,74.0,112.37440507667901,6.610259122157588,47.59386567953464,44.9497620306716,13.220518244315176,6.0,7.932310946589106,28.0,37.017451084082495,14.0,18.508725542041248,0.08823529411764706,0.4117647058823529,0.4
1022100023,2021,Regular Season,2021-05-25,1611661325,IND,1,200.0,69.0,8.0,15.0,20.0,26.0,76.4,76.4,76.0,90.31413612565444,10.471204188481675,19.633507853403138,26.178010471204185,34.031413612565444,10.0,13.089005235602093,14.0,18.32460732984293,10.0,13.089005235602093,0.15625,0.21875,0.2898550724637681
1022100024,2021,Regular Season,2021-05-24,1611661313,NYL,1,200.0,88.0,22.0,30.0,34.0,2.0,76.88,76.88,77.0,114.46409989594173,28.616024973985432,39.021852237252865,44.22476586888658,2.6014568158168574,27.0,35.119667013527575,25.0,32.51821019771072,23.0,29.916753381893862,0.45,0.4166666666666667,0.38636363636363635
1022100024,2021,Regular Season,2021-05-24,1611661321,DAL,0,200.0,81.0,16.0,21.0,36.0,8.0,81.68,81.68,77.0,99.16748285994123,19.58863858961802,25.710088148873652,44.07443682664054,9.79431929480901,22.0,26.93437806072478,21.0,25.710088148873652,23.0,28.158667972575902,0.3142857142857143,0.3,0.4444444444444444
1022100025,2021,Regular Season,2021-05-25,1611661329,CHI,1,200.0,83.0,27.0,18.0,28.0,10.0,82.32,82.32,80.0,100.82604470359573,32.798833819241985,21.86588921282799,34.013605442176875,12.147716229348884,28.0,34.013605442176875,17.0,20.6511175898931,22.0,26.724975704567544,0.45161290322580644,0.27419354838709675,0.3373493975903614
1022100025,2021,Regular Season,2021-05-25,1611661330,ATL,0,200.0,90.0,20.0,24.0,36.0,10.0,80.0,80.0,80.0,112.5,25.0,30.0,45.0,12.5,25.0,31.25,18.0,22.5,21.0,26.25,0.33783783783783783,0.24324324324324326,0.4
1022100026,2021,Regular Season,2021-05-25,1611661323,CON,0,225.0,87.0,13.0,24.0,44.0,6.0,90.48,80.42666666666666,87.0,96.15384615384615,14.367816091954023,26.52519893899204,48.629531388152074,6.63129973474801,17.0,18.78868258178603,19.0,20.99911582670203,24.0,26.52519893899204,0.24285714285714285,0.2714285714285714,0.5057471264367817
1022100026,2021,Regular Season,2021-05-25,1611661328,SEA,1,225.0,90.0,19.0,39.0,26.0,6.0,86.0,76.44444444444444,86.0,104.65116279069767,22.093023255813954,45.348837209302324,30.232558139534884,6.976744186046512,25.0,29.069767441860463,28.0,32.55813953488372,17.0,19.767441860465116,0.3472222222222222,0.3888888888888889,0.28888888888888886
1022100027,2021,Regular Season,2021-05-26,1611661317,PHO,1,200.0,79.0,10.0,15.0,32.0,22.0,80.4,80.4,78.0,98.25870646766168,12.43781094527363,18.656716417910445,39.80099502487562,27.36318407960199,10.0,12.43781094527363,17.0,21.144278606965173,14.0,17.412935323383085,0.14492753623188406,0.2463768115942029,0.4050632911392405
1022100027,2021,Regular Season,2021-05-26,1611661319,LVA,0,200.0,85.0,15.0,12.0,30.0,28.0,80.48,80.48,78.0,105.61630218687873,18.63817097415507,14.910536779324055,37.27634194831014,34.79125248508946,17.0,21.123260437375745,16.0,19.880715705765407,9.0,11.182902584493041,0.22666666666666666,0.21333333333333335,0.35294117647058826
1022100028,2021,Regular Season,2021-05-27,1611661321,DAL,0,200.0,95.0,25.0,30.0,30.0,10.0,82.2,82.2,85.0,115.57177615571776,30.413625304136254,36.496350364963504,36.496350364963504,12.165450121654501,30.0,36.496350364963504,25.0,30.413625304136254,26.0,31.6301703163017,0.45454545454545453,0.3787878787878788,0.3157894736842105
1022100028,2021,Regular Season,2021-05-27,1611661330,ATL,1,200.0,101.0,23.0,18.0,52.0,8.0,88.52,88.52,85.0,114.09850881156801,25.982828739267962,20.33438770899232,58.7437867148667,9.03750564844103,33.0,37.27971079981925,20.0,22.593764121102577,20.0,22.593764121102577,0.44,0.26666666666666666,0.5148514851485149
1022100029,2021,Regular Season,2021-05-28,1611661322,WAS,0,200.0,81.0,16.0,27.0,26.0,12.0,80.92,80.92,78.0,100.09886307464161,19.77261492832427,33.36628769154721,32.13049925852694,14.829461196243203,18.0,22.244191794364806,30.0,37.073652990608004,23.0,28.42313395946614,0.2535211267605634,0.4225352112676056,0.32098765432098764
1022100029,2021,Regular Season,2021-05-28,1611661323,CON,1,200.0,86.0,17.0,33.0,32.0,4.0,77.44,77.44,76.0,111.05371900826447,21.952479338842977,42.61363636363637,41.32231404958678,5.1652892561983474,26.0,33.574380165289256,25.0,32.28305785123967,24.0,30.991735537190085,0.4482758620689655,0.43103448275862066,0.37209302325581395
1022100030,2021,Regular Season,2021-05-28,1611661320,LAS,0,200.0,76.0,15.0,27.0,28.0,6.0,84.92,84.92,79.0,89.49599623174753,17.663683466792275,31.794630240226095,32.972209138012246,7.06547338671691,18.0,21.19642016015073,19.0,22.37399905793688,18.0,21.19642016015073,0.2727272727272727,0.2878787878787879,0.3684210526315789
1022100030,2021,Regular Season,2021-05-28,1611661329,CHI,1,200.0,61.0,13.0,18.0,28.0,2.0,80.16,80.16,79.0,76.09780439121757,16.217564870259483,22.455089820359284,34.930139720558884,2.4950099800399204,14.0,17.465069860279442,19.0,23.702594810379242,25.0,31.187624750499005,0.27450980392156865,0.37254901960784315,0.45901639344262296
1022100031,2021,Regular Season,2021-05-28,1611661324,MIN,0,200.0,72.0,16.0,18.0,28.0,10.0,79.92,79.92,78.0,90.09009009009009,20.02002002002002,22.52252252252252,35.03503503503504,12.512512512512512,18.0,22.52252252252252,25.0,31.28128128128128,12.0,15.015015015015015,0.26865671641791045,0.373134328358209,0.3888888888888889
1022100031,2021,Regular Season,2021-05-28,1611661328,SEA,1,200.0,82.0,8.0,12.0,56.0,6.0,80.52,80.52,79.0,101.83805265772479,9.935419771485346,14.90312965722802,69.54793840039741,7.45156482861401,8.0,9.935419771485346,17.0,21.11276701440636,17.0,21.11276701440636,0.1111111111111111,0.2361111111111111,0.6829268292682927
1022100032,2021,Regular Season,2021-05-28,1611661319,LVA,1,200.0,113.0,30.0,21.0,44.0,18.0,91.16,91.16,89.0,123.95787626151821,32.90917068889864,23.03641948222905,48.26678367705134,19.745502413339185,39.0,42.78192189556823,15.0,16.45458534444932,16.0,17.551557700745942,0.5652173913043478,0.21739130434782608,0.3893805309734513
1022100032,2021,Regular Season,2021-05-28,1611661325,IND,0,200.0,77.0,21.0,12.0,22.0,22.0,89.56,89.56,89.0,85.97588209021885,23.44796784278696,13.398838767306833,24.564537740062526,24.564537740062526,24.0,26.797677534613666,16.0,17.86511835640911,28.0,31.263957123715944,0.36363636363636365,0.24242424242424243,0.2857142857142857
1022100033,2021,Regular Season,2021-05-29,1611661313,NYL,1,225.0,87.0,19.0,42.0,20.0,6.0,95.24,84.65777777777777,93.0,91.34817303653928,19.94960100797984,44.09911801763965,20.999580008399832,6.29987400251995,21.0,22.049559008819823,34.0,35.699286014279714,9.0,9.449811003779924,0.30434782608695654,0.4927536231884058,0.22988505747126436
1022100033,2021,Regular Season,2021-05-29,1611661330,ATL,0,225.0,90.0,4.0,18.0,38.0,30.0,97.52,86.68444444444444,93.0,92.2887612797375,4.1017227235438884,18.457752255947497,38.966365873666945,30.762920426579164,8.0,8.203445447087777,21.0,21.534044298605416,19.0,19.483182936833472,0.09195402298850575,0.2413793103448276,0.4222222222222222
1022100034,2021,Regular Season,2021-05-29,1611661317,PHO,0,200.0,89.0,19.0,24.0,36.0,10.0,74.44,74.44,77.0,119.55937667920473,25.52391187533584,32.2407307898979,48.36109618484686,13.433637829124127,26.0,34.92745835572273,22.0,29.55400322407308,20.0,26.867275658248253,0.41935483870967744,0.3548387096774194,0.4044943820224719
1022100034,2021,Regular Season,2021-05-29,1611661321,DAL,1,200.0,85.0,18.0,27.0,30.0,10.0,81.68,81.68,74.0,104.06464250734572,22.03721841332027,33.055827619980406,36.72869735553379,12.242899118511263,22.0,26.93437806072478,23.0,28.158667972575902,21.0,25.710088148873652,0.28205128205128205,0.2948717948717949,0.35294117647058826
1022100035,2021,Regular Season,2021-05-30,1611661320,LAS,0,225.0,82.0,14.0,24.0,36.0,8.0,92.92,82.59555555555555,87.0,88.24795523030564,15.06672406371072,25.82866982350409,38.743004735256136,8.609556607834696,18.0,19.371502367628068,18.0,19.371502367628068,19.0,20.447696943607404,0.2465753424657534,0.2465753424657534,0.43902439024390244
1022100035,2021,Regular Season,2021-05-30,1611661329,CHI,1,225.0,79.0,12.0,21.0,38.0,8.0,92.28,82.02666666666666,89.0,85.60901603814477,13.003901170351105,22.756827048114435,41.1790203727785,8.669267446900736,12.0,13.003901170351105,21.0,22.756827048114435,21.0,22.756827048114435,0.16,0.28,0.4810126582278481
1022100036,2021,Regular Season,2021-05-30,1611661319,LVA,1,200.0,101.0,18.0,21.0,50.0,12.0,83.12,83.12,83.0,121.51106833493743,21.655437921077958,25.26467757459095,60.15399422521655,14.436958614051973,23.0,27.670837343599615,14.0,16.843118383060634,13.0,15.640038498556303,0.34328358208955223,0.208955223880597,0.49504950495049505
1022100036,2021,Regular Season,2021-05-30,1611661325,IND,0,200.0,78.0,11.0,15.0,30.0,22.0,85.84,85.84,83.0,90.86672879776327,12.814538676607642,17.474370922646784,34.94874184529357,25.629077353215283,11.0,12.814538676607642,23.0,26.79403541472507,19.0,22.134203168685925,0.1375,0.2875,0.38461538461538464
1022100037,2021,Regular Season,2021-05-30,1611661323,CON,0,225.0,74.0,13.0,21.0,22.0,18.0,84.6,75.19999999999999,81.0,87.47044917257683,15.366430260047283,24.822695035460995,26.004728132387708,21.276595744680854,15.0,17.73049645390071,24.0,28.368794326241137,22.0,26.004728132387708,0.2112676056338028,0.3380281690140845,0.2972972972972973
1022100037,2021,Regular Season,2021-05-30,1611661324,MIN,1,225.0,79.0,13.0,30.0,28.0,8.0,83.6,74.3111111111111,79.0,94.49760765550239,15.550239234449762,35.885167464114836,33.49282296650718,9.569377990430622,15.0,17.942583732057418,25.0,29.904306220095695,17.0,20.334928229665074,0.21428571428571427,0.35714285714285715,0.35443037974683544
1022100038,2021,Regular Season,2021-06-01,1611661319,LVA,0,200.0,67.0,11.0,0.0,40.0,16.0,79.28,79.28,77.0,84.51059535822401,13.874873864783048,0.0,50.45408678102926,20.181634712411704,12.0,15.136226034308779,5.0,6.306760847628658,17.0,21.442986881937436,0.1875,0.078125,0.5970149253731343
1022100038,2021,Regular Season,2021-06-01,1611661323,CON,1,200.0,74.0,22.0,12.0,28.0,12.0,77.12,77.12,78.0,95.95435684647302,28.526970954356845,15.560165975103734,36.30705394190871,15.560165975103734,23.0,29.823651452282157,17.0,22.04356846473029,14.0,18.153526970954356,0.38333333333333336,0.2833333333333333,0.3783783783783784
1022100039,2021,Regular Season,2021-06-01,1611661317,PHO,0,200.0,84.0,14.0,24.0,38.0,8.0,83.8,83.8,82.0,100.23866348448688,16.706443914081145,28.639618138424822,45.34606205250597,9.546539379474941,20.0,23.86634844868735,20.0,23.86634844868735,22.0,26.25298329355609,0.3389830508474576,0.3389830508474576,0.4523809523809524
1022100039,2021,Regular Season,2021-06-01,1611661329,CHI,1,200.0,83.0,19.0,12.0,46.0,6.0,85.8,85.8,80.0,96.73659673659674,22.144522144522146,13.986013986013987,53.613053613053616,6.993006993006993,20.0,23.31002331002331,14.0,16.317016317016318,18.0,20.97902097902098,0.25316455696202533,0.17721518987341772,0.5542168674698795
1022100040,2021,Regular Season,2021-06-01,1611661320,LAS,0,200.0,69.0,11.0,30.0,26.0,2.0,78.28,78.28,77.0,88.1451200817578,14.052120592743996,38.32396525293817,33.21410321921308,2.5549310168625445,12.0,15.329586101175268,30.0,38.32396525293817,19.0,24.271844660194173,0.1875,0.46875,0.37681159420289856
1022100040,2021,Regular Season,2021-06-01,1611661321,DAL,1,200.0,79.0,17.0,30.0,24.0,8.0,79.92,79.92,77.0,98.84884884884885,21.27127127127127,37.53753753753754,30.03003003003003,10.01001001001001,18.0,22.52252252252252,28.0,35.03503503503504,22.0,27.52752752752753,0.2727272727272727,0.42424242424242425,0.3037974683544304
