game_id,season,season_type,game_date,team_id,team_abbreviation,opp_team_id,opp_team_abbreviation,is_home,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,points_paint,points_fast_break,points_second_chance,points_off_turnovers,fouls_drawn,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_plus_minus,opp_points_paint,opp_points_fast_break,opp_points_second_chance,opp_points_off_turnovers,opp_fouls_drawn,box_source,opp_box_source,in_misc,era,source,observed_time,ch_ft,ch_3pt,pts_2s,ch_paint,ch_np2,box_poss,pbp_poss,ft_rate,fg3a_share,paint_share,reg_factor,pts_per100,ch_ft_per100,ch_3pt_per100,ch_paint_per100,ch_np2_per100,fta_per100,fg3a_per100,pf_per100,box_poss_reg,prior_games,pred_ch_ft,abserr_ch_ft,pred_ch_3pt,abserr_ch_3pt,pred_ch_paint,abserr_ch_paint,pred_ch_np2,abserr_ch_np2,pred_pts_sum,abserr_pts_sum,series_id,series_game_num
1042100311,2021,Playoffs,2021-09-28,1611661319,LVA,1611661317,PHO,1,W,200.0,36.0,73.0,0.493,9.0,19.0,0.474,15.0,20.0,0.75,6.0,28,34,26,5,3,8.0,18.0,96.0,6,32.0,5,22,11,18,34,71,0.479,9,31,0.29,13,16,0.813,6,24,30,25,4,5,7,18,90.0,-6,34,7,6,12,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100311.parquet,2026-07-31T12:30:09+00:00,15.0,27.0,54.0,32.0,22.0,83.8,80.0,0.273972602739726,0.2602739726027397,0.3333333333333333,1.0,114.55847255369929,17.899761336515514,32.21957040572792,38.186157517899765,26.25298329355609,23.86634844868735,22.673031026252985,21.479713603818617,83.8,32,16.246496153203072,1.246496153203072,15.602348023883673,11.397651976116327,41.24640219892265,9.246402198922652,14.901055906531145,7.098944093468855,87.99630228254054,8.00369771745946,2021_1611661317-1611661319,1
1042100312,2021,Playoffs,2021-09-30,1611661319,LVA,1611661317,PHO,1,L,200.0,36.0,69.0,0.522,4.0,16.0,0.25,15.0,22.0,0.682,3.0,20,23,21,10,3,7.0,16.0,91.0,-26,46.0,12,2,17,21,40,66,0.606,14,26,0.538,23,24,0.958,5,31,36,26,3,5,14,21,117.0,26,32,7,12,4,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100312.parquet,2026-07-31T12:30:09+00:00,15.0,12.0,64.0,46.0,18.0,82.68,84.0,0.3188405797101449,0.2318840579710145,0.5054945054945055,1.0,110.062893081761,18.142235123367197,14.513788098693757,55.6361877116594,21.77068214804064,26.60861151427189,19.35171746492501,19.35171746492501,82.68,33,16.117871634524654,1.1178716345246542,16.300755737994233,4.300755737994233,40.679815446052096,5.320184553947904,15.336054038366333,2.663945961633667,88.43449685693732,2.565503143062685,2021_1611661317-1611661319,2
1042100313,2021,Playoffs,2021-10-03,1611661319,LVA,1611661317,PHO,0,L,200.0,21.0,68.0,0.309,2.0,14.0,0.143,16.0,22.0,0.727,3.0,26,29,12,7,3,8.0,16.0,60.0,-27,24.0,8,2,9,20,35,79,0.443,6,21,0.286,11,13,0.846,13,45,58,24,4,6,13,20,87.0,27,42,11,20,4,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100313.parquet,2026-07-31T12:30:09+00:00,16.0,6.0,38.0,24.0,14.0,82.68,83.0,0.3235294117647059,0.20588235294117646,0.4,1.0,72.56894049346879,19.35171746492501,7.2568940493468785,29.027576197387514,16.932752781809384,26.60861151427189,16.932752781809384,19.35171746492501,82.68,34,16.002886405413953,0.0028864054139532414,16.040159274822063,10.040159274822063,41.002182342161525,17.002182342161525,15.497470993426257,1.4974709934262567,88.5426990158238,28.5426990158238,2021_1611661317-1611661319,3
1042100314,2021,Playoffs,2021-10-06,1611661319,LVA,1611661317,PHO,0,W,200.0,37.0,77.0,0.481,11.0,22.0,0.5,8.0,11.0,0.727,10.0,27,37,22,9,5,10.0,13.0,93.0,17,34.0,10,17,20,14,31,75,0.413,8,19,0.421,6,9,0.667,9,26,35,20,6,6,19,14,76.0,-17,36,8,14,5,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100314.parquet,2026-07-31T12:30:09+00:00,8.0,33.0,52.0,34.0,18.0,81.84,81.0,0.14285714285714285,0.2857142857142857,0.3655913978494624,1.0,113.63636363636363,9.775171065493646,40.32258064516129,41.54447702834799,21.994134897360702,13.440860215053762,26.881720430107524,15.884652981427175,81.84,35,16.002590354251588,8.002590354251588,15.438171073481747,17.561828926518253,39.98276493185363,5.98276493185363,15.407685578153753,2.592314421846247,86.8312119377407,6.168788062259296,2021_1611661317-1611661319,4
1042100315,2021,Playoffs,2021-10-08,1611661319,LVA,1611661317,PHO,1,L,200.0,29.0,69.0,0.42,6.0,20.0,0.3,20.0,20.0,1.0,12.0,26,38,16,8,0,16.0,18.0,84.0,-3,30.0,4,10,18,17,30,65,0.462,5,21,0.238,22,26,0.846,5,24,29,16,9,6,11,17,87.0,3,36,4,10,20,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100315.parquet,2026-07-31T12:30:09+00:00,20.0,18.0,46.0,30.0,16.0,81.8,80.0,0.2898550724637681,0.2898550724637681,0.35714285714285715,1.0,102.68948655256725,24.449877750611247,22.004889975550125,36.67481662591687,19.559902200489,24.449877750611247,24.449877750611247,22.004889975550125,81.8,36,15.18388724814334,4.816112751856661,16.480761640876878,1.519238359123122,39.62758698820141,9.627586988201408,15.561583134908687,0.4384168650913125,86.85381901213032,2.853819012130316,2021_1611661317-1611661319,5
1042200101,2022,Playoffs,2022-08-17,1611661319,LVA,1611661317,PHO,1,W,200.0,26.0,64.0,0.406,9.0,28.0,0.321,18.0,18.0,1.0,6.0,36,42,16,5,7,12.0,18.0,79.0,16,18.0,12,5,11,17,23,75,0.307,5,18,0.278,12,17,0.706,10,28,38,15,3,2,10,17,63.0,-16,32,5,6,7,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200101.parquet,2026-07-30T17:02:53+00:00,18.0,27.0,34.0,18.0,16.0,77.92,76.0,0.28125,0.4375,0.22784810126582278,1.0,101.38603696098562,23.100616016427104,34.65092402464066,23.100616016427104,20.533880903490758,23.100616016427104,35.93429158110883,23.100616016427104,77.92,36,15.588537851141519,2.4114621488584813,28.877546898637963,1.8775468986379629,33.629513209240706,15.629513209240706,12.197527273693675,3.802472726306325,90.29312523271386,11.293125232713862,2022_1611661317-1611661319,1
1042200102,2022,Playoffs,2022-08-20,1611661319,LVA,1611661317,PHO,1,W,200.0,41.0,64.0,0.641,23.0,36.0,0.639,12.0,14.0,0.857,2.0,28,30,31,8,3,12.0,16.0,117.0,37,26.0,8,3,21,13,34,73,0.466,5,23,0.217,7,14,0.5,11,20,31,17,5,1,14,13,80.0,-37,36,8,13,13,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200102.parquet,2026-07-30T17:02:53+00:00,12.0,69.0,36.0,26.0,10.0,80.16,79.0,0.21875,0.5625,0.2222222222222222,1.0,145.95808383233535,14.970059880239521,86.07784431137725,32.43512974051897,12.4750499001996,17.465069860279442,44.91017964071857,19.960079840319363,80.16,37,15.834674626891486,3.834674626891486,28.767117221318056,40.23288277868194,32.710248768168285,6.7102487681682845,12.421173264368194,2.4211732643681945,89.73321388074602,27.26678611925398,2022_1611661317-1611661319,2
1042200201,2022,Playoffs,2022-08-28,1611661319,LVA,1611661328,SEA,1,L,200.0,28.0,68.0,0.412,6.0,23.0,0.261,11.0,11.0,1.0,4.0,30,34,16,5,5,11.0,12.0,73.0,-3,28.0,0,0,9,16,31,75,0.413,5,22,0.227,9,11,0.818,7,30,37,23,6,5,7,16,76.0,3,32,16,5,19,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200201.parquet,2026-07-30T17:02:53+00:00,11.0,18.0,44.0,28.0,16.0,79.84,78.0,0.16176470588235295,0.3382352941176471,0.3835616438356164,1.0,91.43286573146293,13.77755511022044,22.54509018036072,35.07014028056112,20.04008016032064,13.77755511022044,28.80761523046092,15.03006012024048,79.84,38,15.444079584449447,4.444079584449447,31.112772712922343,13.112772712922343,32.319028184754735,4.319028184754735,12.280014143483623,3.7199858565163773,91.15589462561014,18.155894625610145,2022_1611661319-1611661328,1
1042200202,2022,Playoffs,2022-08-31,1611661319,LVA,1611661328,SEA,1,W,200.0,27.0,64.0,0.422,6.0,18.0,0.333,18.0,23.0,0.783,7.0,31,38,13,2,6,9.0,14.0,78.0,5,32.0,6,11,7,17,28,69,0.406,6,21,0.286,11,11,1.0,2,32,34,18,3,5,7,17,73.0,-5,32,8,4,9,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200202.parquet,2026-07-30T17:02:53+00:00,18.0,18.0,42.0,32.0,10.0,76.12,76.0,0.359375,0.28125,0.41025641025641024,1.0,102.4697845507094,23.646873357856016,23.646873357856016,42.03888596952181,13.137151865475564,30.215449290593796,23.646873357856016,18.39201261166579,76.12,39,14.992251155879725,3.0077488441202753,30.35456708779775,12.35456708779775,32.069293705522476,0.06929370552247605,12.495110848318223,2.495110848318223,89.91122279751816,11.911222797518164,2022_1611661319-1611661328,2
1042200203,2022,Playoffs,2022-09-04,1611661319,LVA,1611661328,SEA,0,W,225.0,44.0,84.0,0.524,12.0,28.0,0.429,10.0,11.0,0.909,10.0,36,46,26,6,3,8.0,17.0,110.0,12,52.0,7,6,13,16,38,79,0.481,10,27,0.37,12,17,0.706,5,26,31,27,3,3,8,16,98.0,-12,42,6,8,10,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200203.parquet,2026-07-30T17:02:53+00:00,10.0,36.0,64.0,52.0,12.0,86.84,88.0,0.13095238095238096,0.3333333333333333,0.4727272727272727,0.8888888888888888,126.66973744818056,11.515430677107323,41.45555043758636,59.88023952095808,13.818516812528788,12.666973744818055,32.2432058959005,19.57623215108245,77.19111111111111,40,15.297538456140412,5.297538456140412,29.645746696276095,6.354253303723905,32.06531810758129,19.93468189241871,12.351958487266119,0.3519584872661188,89.36056174726392,20.639438252736085,2022_1611661319-1611661328,3
1042200204,2022,Playoffs,2022-09-06,1611661319,LVA,1611661328,SEA,0,W,200.0,36.0,64.0,0.563,10.0,22.0,0.455,15.0,19.0,0.789,5.0,29,34,19,7,3,13.0,20.0,97.0,5,36.0,12,10,14,16,31,70,0.443,11,25,0.44,19,26,0.731,11,23,34,18,6,5,11,16,92.0,-5,28,9,20,8,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200204.parquet,2026-07-30T17:02:53+00:00,15.0,30.0,52.0,36.0,16.0,80.36,78.0,0.296875,0.34375,0.3711340206185567,1.0,120.70681931309109,18.66600298656048,37.33200597312096,44.79840716774515,19.91040318566451,23.643603782976605,27.3768043802887,24.888003982080637,80.36,41,14.76064239244408,0.23935760755592028,30.007641897595843,0.007641897595842551,33.20066247801647,2.7993375219835315,12.331913317280415,3.6680866827195846,90.3008600853368,6.699139914663206,2022_1611661319-1611661328,4
1042200301,2022,Playoffs,2022-09-11,1611661319,LVA,1611661323,CON,1,W,200.0,23.0,58.0,0.397,5.0,24.0,0.208,16.0,19.0,0.842,6.0,27,33,8,3,4,12.0,10.0,67.0,3,20.0,0,8,14,14,28,74,0.378,5,16,0.313,3,5,0.6,13,25,38,18,8,4,10,14,64.0,-3,40,12,10,11,10,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200301.parquet,2026-07-30T17:02:53+00:00,16.0,15.0,36.0,20.0,16.0,72.36,72.0,0.3275862068965517,0.41379310344827586,0.29850746268656714,1.0,92.5925925925926,22.111663902708678,20.729684908789388,27.63957987838585,22.111663902708678,26.257600884466555,33.16749585406302,13.819789939192924,72.36,42,14.78486819701268,1.2151318029873206,30.007209672261695,15.007209672261695,33.35899286397885,13.358992863978848,12.539380110997717,3.460619889002283,90.69045084425093,23.690450844250933,2022_1611661319-1611661323,1
1042200302,2022,Playoffs,2022-09-13,1611661319,LVA,1611661323,CON,1,W,200.0,33.0,64.0,0.516,6.0,26.0,0.231,13.0,17.0,0.765,2.0,32,34,21,5,4,8.0,14.0,85.0,14,46.0,0,2,12,16,27,64,0.422,3,14,0.214,14,21,0.667,6,28,34,19,6,2,9,16,71.0,-14,28,6,9,6,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200302.parquet,2026-07-30T17:02:53+00:00,13.0,18.0,54.0,46.0,8.0,77.48,77.0,0.265625,0.40625,0.5411764705882353,1.0,109.70573051109963,16.778523489932883,23.231801755291688,59.37016004130098,10.325245224574083,21.94114610221993,33.55704697986577,18.069179143004646,77.48,43,14.907704975992594,1.9077049759925941,29.163934508299295,11.163934508299295,32.60833320480408,13.391666795195917,12.733836966605182,4.733836966605182,89.41380965570116,4.413809655701158,2022_1611661319-1611661323,2
1042200303,2022,Playoffs,2022-09-15,1611661319,LVA,1611661323,CON,0,L,200.0,27.0,60.0,0.45,11.0,26.0,0.423,11.0,15.0,0.733,3.0,21,24,19,3,7,16.0,12.0,76.0,-29,26.0,8,4,10,18,43,77,0.558,8,15,0.533,11,13,0.846,10,28,38,32,10,2,9,18,105.0,29,64,14,18,28,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200303.parquet,2026-07-30T17:02:53+00:00,11.0,33.0,32.0,26.0,6.0,79.6,77.0,0.25,0.43333333333333335,0.34210526315789475,1.0,95.47738693467338,13.819095477386936,41.45728643216081,32.663316582914575,7.5376884422110555,18.84422110552764,32.663316582914575,15.075376884422111,79.6,44,14.715066319307386,3.715066319307386,28.540478139125508,4.459521860874492,33.35619856993242,7.356198569932417,12.469473107674776,6.4694731076747765,89.08121613604008,13.081216136040084,2022_1611661319-1611661323,3
1042200304,2022,Playoffs,2022-09-18,1611661319,LVA,1611661323,CON,0,W,200.0,29.0,64.0,0.453,10.0,26.0,0.385,10.0,14.0,0.714,4.0,28,32,18,11,3,13.0,14.0,78.0,7,24.0,7,5,18,18,26,63,0.413,6,13,0.462,13,18,0.722,9,25,34,19,7,5,16,18,71.0,-7,28,5,6,17,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200304.parquet,2026-07-30T17:02:53+00:00,10.0,30.0,38.0,24.0,14.0,79.16,77.0,0.21875,0.40625,0.3076923076923077,1.0,98.5346134411319,12.632642748863063,37.89792824658919,30.31834259727135,17.685699848408287,17.685699848408287,32.84487114704396,17.685699848408287,79.16,45,14.34028864145825,4.340288641458249,28.788075363822376,1.2119246361776241,32.94777488527372,8.947774885273716,12.110281329568497,1.8897186704315025,88.18642022012284,10.18642022012284,2022_1611661319-1611661323,4
1042300101,2023,Playoffs,2023-09-13,1611661319,LVA,1611661329,CHI,1,W,200.0,32.0,74.0,0.432,7.0,22.0,0.318,16.0,17.0,0.941,5.0,34,39,20,10,7,8.0,8.0,87.0,28,44.0,27,7,16,17,24,72,0.333,5,22,0.227,6,8,0.75,9,34,43,14,4,5,14,17,59.0,-28,28,15,8,6,8,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300101.parquet,2026-07-30T17:02:55+00:00,16.0,21.0,50.0,44.0,6.0,84.48,80.0,0.22972972972972974,0.2972972972972973,0.5057471264367817,1.0,102.98295454545455,18.939393939393938,24.857954545454543,52.08333333333333,7.102272727272727,20.12310606060606,26.041666666666664,9.469696969696969,84.48,40,16.364518448165196,0.36451844816519596,28.066665250005872,7.066665250005872,37.21388337700044,6.7861166229995575,10.563906070901476,4.563906070901476,92.20897314607299,5.208973146072992,2023_1611661319-1611661329,1
1042300102,2023,Playoffs,2023-09-17,1611661319,LVA,1611661329,CHI,1,W,200.0,32.0,77.0,0.416,7.0,21.0,0.333,21.0,23.0,0.913,15.0,31,46,20,12,4,10.0,14.0,92.0,22,42.0,16,15,15,19,25,65,0.385,7,21,0.333,13,15,0.867,7,25,32,15,4,7,18,19,70.0,-22,24,9,6,9,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300102.parquet,2026-07-30T17:02:55+00:00,21.0,21.0,50.0,42.0,8.0,82.12,81.0,0.2987012987012987,0.2727272727272727,0.45652173913043476,1.0,112.03117389186555,25.572333170969312,25.572333170969312,51.144666341938624,9.74184120798831,28.007793472966387,25.572333170969312,17.04822211397954,82.12,41,16.32757515429675,4.672424845703251,27.664195892699734,6.664195892699734,37.600374585970734,4.399625414029266,10.303976913628919,2.3039769136289188,91.89612254659613,0.103877453403868,2023_1611661319-1611661329,2
1042300201,2023,Playoffs,2023-09-24,1611661319,LVA,1611661321,DAL,1,W,200.0,37.0,69.0,0.536,10.0,23.0,0.435,13.0,13.0,1.0,10.0,26,36,18,9,7,16.0,14.0,97.0,14,46.0,17,14,21,13,31,71,0.437,9,21,0.429,12,18,0.667,10,19,29,21,10,3,12,13,83.0,-14,40,10,11,14,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300201.parquet,2026-07-30T17:02:55+00:00,13.0,30.0,54.0,46.0,8.0,80.72,80.0,0.18840579710144928,0.3333333333333333,0.4742268041237113,1.0,120.16848364717542,16.105054509415265,37.16551040634292,56.98711595639247,9.910802775024777,16.105054509415265,28.493557978196236,17.34390485629336,80.72,42,16.80047949324503,3.8004794932450316,27.287269316488796,2.7127306835112037,37.84921717262658,8.150782827373419,10.17366409814363,2.1736640981436306,92.11063008050404,4.889369919495962,2023_1611661319-1611661321,1
1042300202,2023,Playoffs,2023-09-26,1611661319,LVA,1611661321,DAL,1,W,200.0,30.0,65.0,0.462,9.0,24.0,0.375,22.0,25.0,0.88,8.0,31,39,17,5,6,12.0,16.0,91.0,7,28.0,12,14,8,14,33,88,0.375,10,26,0.385,8,13,0.615,21,19,40,19,7,6,9,14,84.0,-7,42,11,19,4,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300202.parquet,2026-07-30T17:02:55+00:00,22.0,27.0,42.0,28.0,14.0,80.0,79.0,0.38461538461538464,0.36923076923076925,0.3076923076923077,1.0,113.75,27.5,33.75,35.0,17.5,31.25,30.0,20.0,80.0,43,16.416291820449583,5.583708179550417,27.439701278317912,0.43970127831791217,38.30722055068822,10.307220550688221,10.051523008041503,3.948476991958497,92.21473665749721,1.2147366574972125,2023_1611661319-1611661321,2
1042300203,2023,Playoffs,2023-09-29,1611661319,LVA,1611661321,DAL,0,W,200.0,24.0,59.0,0.407,6.0,19.0,0.316,10.0,14.0,0.714,5.0,34,39,16,6,4,20.0,12.0,64.0,3,24.0,7,8,2,15,24,76,0.316,6,28,0.214,7,15,0.467,11,30,41,14,9,4,13,15,61.0,-3,30,12,18,15,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300203.parquet,2026-07-30T17:02:55+00:00,10.0,18.0,36.0,24.0,12.0,80.16,80.0,0.23728813559322035,0.3220338983050847,0.375,1.0,79.84031936127745,12.4750499001996,22.455089820359284,29.940119760479043,14.970059880239521,17.465069860279442,23.702594810379242,14.970059880239521,80.16,44,16.980130598754982,6.980130598754982,27.41514590652696,9.41514590652696,37.73160786718239,13.73160786718239,10.272027985685598,1.7279720143144015,92.39891235814993,28.39891235814993,2023_1611661319-1611661321,3
1042300301,2023,Playoffs,2023-10-08,1611661319,LVA,1611661313,NYL,1,W,200.0,35.0,64.0,0.547,9.0,22.0,0.409,20.0,23.0,0.87,4.0,30,34,21,7,5,11.0,16.0,99.0,17,42.0,13,6,16,18,32,69,0.464,9,29,0.31,9,13,0.692,6,24,30,17,6,3,11,18,82.0,-17,30,11,4,6,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300301.parquet,2026-07-30T17:02:55+00:00,20.0,27.0,52.0,42.0,10.0,81.12,81.0,0.359375,0.34375,0.42424242424242425,1.0,122.04142011834318,24.654832347140037,33.28402366863905,51.77514792899408,12.327416173570018,28.353057199211044,27.12031558185404,19.72386587771203,81.12,45,16.275971665362693,3.724028334637307,26.892407355332804,0.10759264466719642,36.969214923586996,5.030785076413004,10.367966763080494,0.3679667630804939,90.50556070736297,8.494439292637026,2023_1611661313-1611661319,1
1042300302,2023,Playoffs,2023-10-11,1611661319,LVA,1611661313,NYL,1,W,200.0,37.0,70.0,0.529,13.0,29.0,0.448,17.0,17.0,1.0,8.0,32,40,31,7,1,11.0,18.0,104.0,28,32.0,11,15,13,15,26,72,0.361,8,35,0.229,16,22,0.727,13,22,35,19,4,4,10,15,76.0,-28,28,3,12,14,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300302.parquet,2026-07-30T17:02:55+00:00,17.0,39.0,48.0,32.0,16.0,80.48,77.0,0.24285714285714285,0.4142857142857143,0.3076923076923077,1.0,129.22465208747514,21.123260437375745,48.459244532803176,39.761431411530815,19.880715705765407,21.123260437375745,36.0337972166998,22.365805168986082,80.48,46,16.651322945897995,0.348677054102005,26.898348209641373,12.101651790358627,37.24699563331057,5.2469956333105685,10.34764904585532,5.65235095414468,91.14431583470525,12.855684165294747,2023_1611661313-1611661319,2
1042300303,2023,Playoffs,2023-10-15,1611661319,LVA,1611661313,NYL,0,L,200.0,23.0,69.0,0.333,7.0,22.0,0.318,20.0,23.0,0.87,8.0,26,34,13,7,0,13.0,14.0,73.0,-14,30.0,2,12,13,16,33,63,0.524,13,30,0.433,8,16,0.5,4,31,35,28,4,8,11,16,87.0,14,34,12,2,14,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300303.parquet,2026-07-30T17:02:55+00:00,20.0,21.0,32.0,30.0,2.0,84.12,79.0,0.3333333333333333,0.3188405797101449,0.410958904109589,1.0,86.78078934854969,23.775558725630052,24.964336661911553,35.66333808844507,2.377555872563005,27.34189253447456,26.153114598193056,16.642891107941036,84.12,47,16.686438908893198,3.313561091106802,27.563087736252847,6.563087736252847,36.95877998689789,6.958779986897888,10.658130719149995,8.658130719149995,91.86643735119392,18.866437351193923,2023_1611661313-1611661319,3
1042300304,2023,Playoffs,2023-10-18,1611661319,LVA,1611661313,NYL,0,W,200.0,28.0,67.0,0.418,5.0,21.0,0.238,9.0,11.0,0.818,6.0,32,38,18,7,1,15.0,14.0,70.0,1,44.0,4,7,15,12,26,72,0.361,9,26,0.346,8,12,0.667,9,30,39,19,5,5,13,12,69.0,-1,24,17,7,14,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2023_playoffs.parquet+misc_1042300304.parquet,2026-07-30T17:02:55+00:00,9.0,15.0,46.0,44.0,2.0,80.84,79.0,0.16417910447761194,0.31343283582089554,0.6285714285714286,1.0,86.59079663532904,11.133102424542304,18.555170707570507,54.42850074220683,2.474022761009401,13.607125185551707,25.977238990598714,17.318159327065807,80.84,48,17.019916833137408,8.019916833137408,27.20434806993239,12.20434806993239,36.57841170434274,7.4215882956572585,10.18487559138598,8.18487559138598,90.98755219879851,20.98755219879851,2023_1611661313-1611661319,4
1042400131,2024,Playoffs,2024-09-22,1611661319,LVA,1611661328,SEA,1,W,200.0,30.0,69.0,0.435,7.0,18.0,0.389,11.0,11.0,1.0,6.0,27,33,16,9,7,9.0,11.0,78.0,11,40.0,11,6,12,9,25,68,0.368,4,16,0.25,13,13,1.0,10,30,40,15,5,4,14,9,67.0,-11,30,11,14,10,11,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2024_playoffs.parquet+misc_1042400131.parquet,2026-07-30T17:02:58+00:00,11.0,21.0,46.0,40.0,6.0,76.84,75.0,0.15942028985507245,0.2608695652173913,0.5128205128205128,1.0,101.50963040083289,14.315460697553357,27.32951587714732,52.05622071837584,7.808433107756376,14.315460697553357,23.42529932326913,14.315460697553357,76.84,40,13.166685812912958,2.1666858129129576,28.557625097229856,7.557625097229856,33.71993097359408,6.2800690264059185,9.096469031126722,3.0964690311267216,84.54071091486361,6.54071091486361,2024_1611661319-1611661328,1
1042400132,2024,Playoffs,2024-09-24,1611661319,LVA,1611661328,SEA,1,W,200.0,31.0,66.0,0.47,7.0,22.0,0.318,14.0,16.0,0.875,10.0,35,45,23,3,4,16.0,13.0,83.0,7,42.0,9,11,4,14,29,75,0.387,8,23,0.348,10,13,0.769,7,23,30,18,11,3,5,14,76.0,-7,34,6,11,15,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2024_playoffs.parquet+misc_1042400132.parquet,2026-07-30T17:02:58+00:00,14.0,21.0,48.0,42.0,6.0,79.04,78.0,0.24242424242424243,0.3333333333333333,0.5060240963855421,1.0,105.01012145748987,17.712550607287447,26.56882591093117,53.13765182186234,7.5910931174089065,20.242914979757085,27.834008097165988,16.44736842105263,79.04,41,12.94709607442389,1.0529039255761106,28.12719399457641,7.127193994576409,34.07760114127235,7.922398858727647,8.920115141875367,2.9201151418753675,84.07200635214802,1.0720063521480228,2024_1611661319-1611661328,2
1042400201,2024,Playoffs,2024-09-29,1611661319,LVA,1611661313,NYL,0,L,200.0,29.0,67.0,0.433,7.0,25.0,0.28,12.0,15.0,0.8,2.0,20,22,19,4,4,11.0,15.0,77.0,-10,38.0,6,7,15,16,30,60,0.5,8,19,0.421,19,23,0.826,3,28,31,22,10,4,15,16,87.0,10,42,16,11,11,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2024_playoffs.parquet+misc_1042400201.parquet,2026-07-30T17:02:58+00:00,12.0,21.0,44.0,38.0,6.0,82.6,78.0,0.22388059701492538,0.373134328358209,0.4935064935064935,1.0,93.22033898305085,14.527845036319613,25.423728813559325,46.00484261501211,7.263922518159807,18.159806295399516,30.26634382566586,18.159806295399516,82.6,42,13.053662333131832,1.0536623331318324,27.72408026958677,6.724080269586771,34.525691612392635,3.4743083876073655,8.754953579956918,2.7549535799569185,84.05838779506816,7.058387795068157,2024_1611661313-1611661319,1
1042400202,2024,Playoffs,2024-10-01,1611661319,LVA,1611661313,NYL,0,L,200.0,30.0,69.0,0.435,12.0,27.0,0.444,12.0,19.0,0.632,9.0,20,29,23,3,2,13.0,22.0,84.0,-4,24.0,10,18,14,19,33,67,0.493,9,29,0.31,13,16,0.813,8,27,35,19,4,3,12,19,88.0,4,44,12,11,22,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2024_playoffs.parquet+misc_1042400202.parquet,2026-07-30T17:02:58+00:00,12.0,36.0,36.0,24.0,12.0,81.36,78.0,0.2753623188405797,0.391304347826087,0.2857142857142857,1.0,103.2448377581121,14.749262536873156,44.24778761061947,29.49852507374631,14.749262536873156,23.35299901671583,33.1858407079646,27.04031465093412,81.36,43,12.947148383932095,0.9471483839320953,27.34624521459233,8.65375478540767,34.72091764302715,10.72091764302715,8.600149057158722,3.3998509428412778,83.6144602987103,0.3855397012897015,2024_1611661313-1611661319,2
