team_id,team_abbreviation,season,bench_share_PO,bench_share_RS,dressed_n_PO,dressed_n_RS,max_min_n40_PO,max_min_n40_RS,n_30plus_n40_PO,n_30plus_n40_RS,n_35plus_n40_PO,n_35plus_n40_RS,n_dnp_PO,n_dnp_RS,n_dnp_cd_PO,n_dnp_cd_RS,n_played_PO,n_played_RS,starter_min_avg_n40_PO,starter_min_avg_n40_RS,starter_min_avg_raw_PO,starter_min_avg_raw_RS,starter_share_PO,starter_share_RS,top5_share_PO,top5_share_RS,top7_share_PO,top7_share_RS,n_played_diff,top5_share_diff,top7_share_diff,starter_min_avg_n40_diff,starter_min_avg_raw_diff,starter_share_diff,bench_share_diff,max_min_n40_diff,n_35plus_n40_diff,n_30plus_n40_diff,dressed_n_diff,n_dnp_diff,n_dnp_cd_diff
1611661319,LVA,2022,0.18688666507777513,0.23991219001640124,11.7,11.0,36.93334380225702,34.721147766149805,3.7,3.0,2.0,1.0277777777777777,2.8,1.6388888888888888,2.8,1.6111111111111112,8.9,9.36111111111111,32.524533396889,30.40351239934395,32.955,30.52138888888889,0.8131133349222249,0.7600878099835987,0.8165800015888915,0.763759106279895,0.9588334555112278,0.9209784298882158,-0.46111111111111036,0.052820895308996585,0.03785502562301202,2.121020997545049,2.4336111111111087,0.05302552493862622,-0.05302552493862611,2.2121960361072155,0.9722222222222223,0.7000000000000002,0.6999999999999993,1.161111111111111,1.1888888888888887
1611661319,LVA,2023,0.1623555408414616,0.25549350422718736,10.222222222222221,10.45,37.4656672704905,34.02913362633346,3.888888888888889,2.8,2.4444444444444446,0.9,1.2222222222222223,1.35,0.7777777777777778,0.775,9.0,9.1,33.50577836634154,29.780259830912506,33.50666666666667,29.781,0.8376444591585384,0.7445064957728127,0.8462920040121739,0.75622510828427,0.9757231904802729,0.9347437128849737,-0.09999999999999964,0.09006689572790383,0.040979477595299185,3.725518535429032,3.725666666666669,0.09313796338572566,-0.09313796338572577,3.4365336441570378,1.5444444444444447,1.088888888888889,-0.22777777777777786,-0.12777777777777777,0.002777777777777768
1611661319,LVA,2024,0.2214216106991084,0.25742450299345865,11.5,10.85,36.91514572859669,35.58026351804944,3.3333333333333335,3.0,1.3333333333333333,0.95,2.6666666666666665,1.55,2.6666666666666665,1.35,8.833333333333334,9.3,31.143135572035664,29.703019880261657,31.144444444444446,29.799083333333336,0.7785783893008916,0.7425754970065414,0.802272013211862,0.7641395909709332,0.9606683586552972,0.9281749271252542,-0.4666666666666668,0.03813242224092883,0.03249343153004303,1.4401156917740074,1.3453611111111101,0.036002892294350275,-0.03600289229435025,1.3348822105472493,0.3833333333333333,0.3333333333333335,0.6500000000000004,1.1166666666666665,1.3166666666666664
1611661319,LVA,2025,0.3106735451443861,0.3145849980587237,11.0,10.590909090909092,36.46929605146073,33.385715627086725,3.4166666666666665,2.272727272727273,1.5833333333333333,0.4318181818181818,1.4166666666666667,1.0,1.4166666666666667,0.6136363636363636,9.5,9.590909090909092,27.573058194224558,27.41660007765105,27.861666666666668,27.41681818181818,0.689326454855614,0.6854150019412762,0.7937572359582176,0.7231667373004792,0.9456653876451654,0.8954287014632438,-0.09090909090909172,0.07059049865773837,0.050236686181921564,0.15645811657350706,0.4448484848484888,0.003911452914337699,-0.003911452914337588,3.0835804243740057,1.1515151515151514,1.1439393939393936,0.4090909090909083,0.41666666666666674,0.8030303030303031
1611661321,DAL,2021,0.42408333333333337,0.38026392914639423,12.0,11.5625,35.11666666666666,33.62634912161342,2.0,1.9375,1.0,0.53125,1.0,1.4375,1.0,1.25,11.0,10.125,23.036666666666665,24.789442834144232,23.03666666666667,24.990312499999998,0.5759166666666666,0.6197360708536057,0.7322499999999998,0.7048263009647614,0.9004166666666664,0.8763214791115752,0.875,0.027423699035238447,0.024095187555091213,-1.7527761674775668,-1.9536458333333293,-0.04381940418693908,0.04381940418693914,1.4903175450532373,0.46875,0.0625,0.4375,-0.4375,-0.25
1611661321,DAL,2022,0.29941666666666666,0.2956741295371799,12.0,11.277777777777779,35.77777777777778,34.81030027053763,3.0,2.4444444444444446,0.6666666666666666,0.8333333333333334,2.3333333333333335,1.4444444444444444,1.6666666666666667,1.1111111111111112,9.666666666666666,9.833333333333334,28.02333333333333,28.173034818512804,28.023333333333337,28.278703703703705,0.7005833333333333,0.7043258704628201,0.7486666666666665,0.7346937979426289,0.912611111111111,0.9008352415506212,-0.16666666666666785,0.01397286872403758,0.011775869560489816,-0.1497014851794738,-0.25537037037036825,-0.0037425371294868004,0.003742537129486745,0.9674775072401474,-0.16666666666666674,0.5555555555555554,0.7222222222222214,0.8888888888888891,0.5555555555555556
1611661321,DAL,2023,0.22829582118156816,0.2219399642930715,10.0,10.575,37.78600005555093,37.73604118153256,3.2,3.1,2.0,1.7,0.2,1.05,0.2,0.25,9.8,9.525,30.86816715273727,31.12240142827714,30.868666666666666,31.221833333333336,0.7717041788184318,0.7780600357069285,0.7905029608643724,0.7871452254910831,0.9278839541149349,0.9280957548536304,0.27500000000000036,0.0033577353732893167,-0.0002118007386955334,-0.25423427553986855,-0.3531666666666702,-0.006355856888496714,0.006355856888496658,0.04995887401836541,0.30000000000000004,0.10000000000000009,-0.5749999999999993,-0.8500000000000001,-0.04999999999999999
1611661322,WAS,2022,0.23094860497736308,0.32439101877744597,12.0,10.694444444444445,35.331798044607396,32.29208408323272,3.0,1.6666666666666667,0.5,0.25,3.0,1.0,3.0,0.5833333333333334,9.0,9.694444444444445,30.76205580090548,27.02435924890216,30.763333333333335,27.345370370370368,0.769051395022637,0.675608981222554,0.769051395022637,0.6946807404818132,0.9450430936310863,0.868667397312389,-0.6944444444444446,0.07437065454082381,0.07637569631869734,3.7376965520033174,3.4179629629629673,0.093442413800083,-0.09344241380008289,3.039713961374673,0.25,1.3333333333333333,1.3055555555555554,2.0,2.4166666666666665
1611661322,WAS,2023,0.17539814814814814,0.29217797128065814,11.0,10.25,36.980555555555554,33.92058523151493,3.5,2.45,2.0,0.375,2.0,0.95,0.0,0.375,9.0,9.3,32.98407407407407,28.312881148773677,35.10166666666666,28.407833333333333,0.8246018518518519,0.7078220287193419,0.8246018518518519,0.7254305238864426,0.9488101851851852,0.9033599376854055,-0.3000000000000007,0.09917132796540928,0.04545024749977977,4.671192925300396,6.693833333333327,0.11677982313251001,-0.11677982313251001,3.059970324040627,1.625,1.0499999999999998,0.75,1.05,-0.375
1611661323,CON,2021,0.2568724612803591,0.23783984200197822,11.0,10.875,35.90102826478235,35.048910107221005,2.5,2.8125,1.25,1.03125,2.0,1.65625,1.75,0.9375,9.0,9.21875,29.725101548785638,30.48640631992087,31.845000000000002,30.750104166666667,0.7431275387196409,0.7621601579980217,0.7686692053863076,0.7708528663313551,0.9424629177499277,0.9237660613785657,-0.21875,-0.0021836609450475164,0.01869685637136209,-0.761304771135233,1.0948958333333358,-0.019032619278380847,0.019032619278380902,0.8521181575613426,0.21875,-0.3125,0.125,0.34375,0.8125
1611661323,CON,2022,0.273655748016369,0.29102085956106727,11.5,10.972222222222221,34.60503187234397,33.41426731700048,2.4166666666666665,2.25,0.8333333333333334,0.7222222222222222,2.3333333333333335,1.75,0.8333333333333334,0.7777777777777778,9.166666666666666,9.222222222222221,29.05377007934524,28.35916561755731,29.05416666666667,28.575648148148147,0.7263442519836311,0.7089791404389327,0.7389619111601812,0.7262928546414764,0.9143134935514633,0.9085160200377946,-0.05555555555555536,0.012669056518704758,0.005797473513668661,0.6946044617879323,0.47851851851852345,0.01736511154469833,-0.017365111544698275,1.1907645553434918,0.11111111111111116,0.16666666666666652,0.5277777777777786,0.5833333333333335,0.05555555555555558
1611661323,CON,2023,0.22985415401891118,0.270923634985912,11.0,10.85,39.0138236496165,36.7920434150772,3.142857142857143,2.425,2.0,1.425,3.0,1.775,2.0,1.0,8.0,9.075,30.805833839243554,29.16305460056352,30.806190476190476,29.412333333333333,0.7701458459810888,0.7290763650140881,0.8019553380472262,0.7601406443025425,0.9648934007483503,0.9304942363398053,-1.0749999999999993,0.04181469374468372,0.03439916440854496,1.6427792386800348,1.3938571428571436,0.04106948096700069,-0.041069480967000804,2.2217802345392954,0.575,0.717857142857143,0.15000000000000036,1.225,1.0
1611661323,CON,2024,0.21528318076668215,0.2545313966912315,11.0,10.875,38.88523813491732,35.22380827748051,4.0,2.525,2.142857142857143,0.825,2.4285714285714284,1.6,1.1428571428571428,0.975,8.571428571428571,9.275,31.388672769332718,29.81874413235074,31.389047619047624,30.01458333333333,0.7847168192333179,0.7454686033087685,0.838835399629396,0.7572862888802113,0.9832146934184056,0.9272182218279987,-0.7035714285714292,0.0815491107491847,0.05599647159040688,1.5699286369819774,1.3744642857142928,0.03924821592454941,-0.03924821592454933,3.661429857436815,1.3178571428571428,1.475,0.125,0.8285714285714283,0.16785714285714282
1611661324,MIN,2021,0.2733333333333333,0.2821264170777293,13.0,11.28125,35.4,35.39712304092325,4.0,2.5,1.0,0.8125,4.0,2.25,2.0,0.59375,9.0,9.03125,29.06666666666667,28.714943316890828,29.06666666666667,28.962291666666665,0.7266666666666667,0.7178735829222708,0.7871666666666667,0.7419851811724852,0.9193333333333333,0.9084978500811254,-0.03125,0.04518148549418144,0.010835483252207956,0.35172334977584185,0.10437500000000455,0.008793083744395913,-0.008793083744395969,0.0028769590767510067,0.1875,1.5,1.71875,1.75,1.40625
1611661324,MIN,2023,0.2776111111111111,0.27509329527351684,11.0,11.325,39.46666666666667,35.114387525919554,2.3333333333333335,2.5,1.6666666666666667,0.875,2.6666666666666665,1.9,0.6666666666666666,0.35,8.333333333333334,9.425,28.895555555555557,28.99626818905933,28.895555555555557,29.183249999999997,0.7223888888888889,0.7249067047264831,0.7531111111111111,0.7427007168094071,0.9403055555555556,0.9013870369805496,-1.0916666666666668,0.010410394301703985,0.038918518575006056,-0.1007126335037718,-0.2876944444444405,-0.0025178158375942505,0.0025178158375942505,4.352279140747115,0.7916666666666667,-0.16666666666666652,-0.3249999999999993,0.7666666666666666,0.31666666666666665
1611661324,MIN,2024,0.1832026950907157,0.2721426452412567,12.0,11.575,38.384176469324174,35.063777466255786,3.75,2.3,1.75,0.825,2.5,1.65,2.5,1.0,9.416666666666666,9.925,32.671892196371374,29.11429419034973,33.38111111111111,29.380583333333334,0.8167973049092843,0.7278573547587432,0.8171653604648399,0.7372424229577959,0.9516870008943096,0.9002615439866325,-0.5083333333333346,0.07992293750704405,0.05142545690767708,3.5575980060216423,4.000527777777776,0.08893995015054101,-0.08893995015054099,3.3203990030683883,0.925,1.4500000000000002,0.4250000000000007,0.8500000000000001,1.5
1611661324,MIN,2025,0.23571853795144346,0.275671358609547,12.0,11.636363636363637,36.46229080787703,34.11179123184164,2.6666666666666665,2.4318181818181817,1.6666666666666667,0.7954545454545454,2.8333333333333335,1.9772727272727273,2.0,1.3181818181818181,9.166666666666666,9.659090909090908,30.571258481942262,28.973145655618122,31.266666666666666,29.063939393939393,0.7642814620485566,0.724328641390453,0.7797953509374453,0.7419815092171697,0.9440985660395204,0.9057503661782774,-0.4924242424242422,0.03781384172027569,0.03834819986124294,1.5981128263241402,2.202727272727273,0.03995282065810357,-0.039952820658103544,2.3504995760353893,0.8712121212121213,0.23484848484848486,0.3636363636363633,0.8560606060606062,0.6818181818181819
1611661325,IND,2024,0.1955416666666666,0.2611721305238389,12.0,11.925,38.45,36.15162345354694,4.0,2.85,2.5,1.35,2.0,2.85,2.0,2.5,10.0,9.075,32.178333333333335,29.553114779046446,32.178333333333335,29.656333333333333,0.8044583333333334,0.7388278694761611,0.8417916666666667,0.7618641083351142,0.943,0.9233213497624589,0.9250000000000007,0.07992755833155252,0.019678650237541007,2.6252185542868887,2.522000000000002,0.0656304638571723,-0.0656304638571723,2.2983765464530634,1.15,1.15,0.07499999999999929,-0.8500000000000001,-0.5
1611661325,IND,2025,0.255322186286595,0.2931477241713198,12.75,11.954545454545455,35.1711751299364,33.468001308310804,2.5,2.272727272727273,1.0,0.36363636363636365,3.25,2.5454545454545454,0.625,0.9318181818181818,9.5,9.409090909090908,29.7871125485362,28.27409103314721,30.263333333333335,28.351742424242424,0.744677813713405,0.7068522758286803,0.7515296013344983,0.7297910057115561,0.9236993665715154,0.908582013998501,0.09090909090909172,0.021738595622942225,0.015117352573014387,1.5130215153889885,1.9115909090909113,0.03782553788472476,-0.037825537884724814,1.7031738216255974,0.6363636363636364,0.22727272727272707,0.795454545454545,0.7045454545454546,-0.30681818181818177
1611661328,SEA,2021,0.1856296296296296,0.3181416570144732,12.0,11.65625,39.98518518518518,33.45733807221621,4.0,1.875,1.0,0.46875,3.0,1.53125,2.0,1.15625,9.0,10.125,32.574814814814815,27.274333719421072,36.64666666666667,27.839270833333334,0.8143703703703704,0.6818583429855268,0.8143703703703704,0.6995156740104105,0.9371111111111112,0.8621680217922056,-1.125,0.11485469635995993,0.07494308931890559,5.300481095393742,8.807395833333334,0.13251202738484358,-0.13251202738484363,6.527847112968971,0.53125,2.125,0.34375,1.46875,0.84375
1611661328,SEA,2022,0.19355745740324104,0.2959523064451202,10.666666666666666,10.88888888888889,38.344532605821946,32.21212428382195,3.5,1.8611111111111112,2.3333333333333335,0.2222222222222222,2.0,1.4722222222222223,1.1666666666666667,0.6111111111111112,8.666666666666666,9.416666666666666,32.25770170387036,28.161907742195194,32.922222222222224,28.27287037037037,0.8064425425967588,0.7040476935548798,0.8117897648189811,0.7105849445872869,0.9530782136468051,0.8762970855693424,-0.75,0.10120482023169419,0.07678112807746273,4.095793961675167,4.649351851851854,0.10239484904187901,-0.10239484904187918,6.132408321999996,2.111111111111111,1.6388888888888888,-0.2222222222222232,0.5277777777777777,0.5555555555555556
1611661328,SEA,2024,0.1500833333333334,0.2487544475113185,10.5,10.9,38.44166666666666,34.700506180040556,4.0,3.2,2.5,0.9,2.5,1.475,2.5,1.125,8.0,9.425,33.99666666666666,30.04982209954726,33.99666666666667,30.225916666666667,0.8499166666666667,0.7512455524886815,0.8499166666666667,0.7706032344526845,0.9907916666666667,0.9176979806196706,-1.4250000000000007,0.07931343221398213,0.07309368604699618,3.9468445671194026,3.770750000000003,0.09867111417798513,-0.0986711141779851,3.7411604866261072,1.6,0.7999999999999998,-0.40000000000000036,1.025,1.375
1611661328,SEA,2025,0.29855687847281015,0.25552814066374946,12.0,11.227272727272727,32.8388867396219,33.991570850334355,2.0,2.8636363636363638,1.0,0.6136363636363636,3.6666666666666665,2.272727272727273,2.6666666666666665,1.2727272727272727,8.333333333333334,8.954545454545455,28.057724861087593,29.778874373450023,28.057777777777773,29.964924242424242,0.7014431215271898,0.7444718593362506,0.7317500521973384,0.7567785318547023,0.9486111111111111,0.9251003176281262,-0.6212121212121211,-0.02502847965736399,0.023510793482984904,-1.7211495123624303,-1.9071464646464698,-0.0430287378090608,0.04302873780906069,-1.1526841107124568,0.38636363636363635,-0.8636363636363638,0.7727272727272734,1.3939393939393936,1.3939393939393938
1611661329,CHI,2021,0.24032582491442184,0.31133942849815505,11.0,10.5625,34.00946798652974,32.56152346649294,3.3,1.75,0.9,0.375,1.0,1.0625,1.0,0.5625,10.0,9.5,30.386967003423127,27.546422860073797,31.544333333333334,27.988229166666667,0.7596741750855782,0.688660571501845,0.7652325084189114,0.708519108705149,0.9184607483339662,0.8863175645158946,0.5,0.056713399713762436,0.032143183818071575,2.84054414334933,3.5561041666666675,0.07101360358373321,-0.07101360358373321,1.447944520036799,0.525,1.5499999999999998,0.4375,-0.0625,0.4375
1611661329,CHI,2022,0.265581131259895,0.31344647166618367,10.0,10.666666666666666,31.99132346610005,31.34283069502497,3.125,1.6944444444444444,0.0,0.027777777777777776,1.0,1.1666666666666667,1.0,0.8055555555555556,9.0,9.5,29.3767547496042,27.462141133352652,29.37708333333333,27.767685185185186,0.734418868740105,0.6865535283338163,0.739481368740105,0.6995788028609626,0.9185213055162069,0.8926223206011638,-0.5,0.039902565879142315,0.025898984915043166,1.9146136162515468,1.609398148148145,0.04786534040628865,-0.04786534040628865,0.6484927710750803,-0.027777777777777776,1.4305555555555556,-0.6666666666666661,-0.16666666666666674,0.19444444444444442
1611661329,CHI,2023,0.24954166666666655,0.26668811273829035,11.0,12.1,34.60000000000001,33.55442271400223,3.5,2.425,1.0,0.425,1.0,2.925,1.0,1.25,10.0,9.175,30.01833333333334,29.332475490468386,30.018333333333334,29.512083333333333,0.7504583333333334,0.7333118872617097,0.7762916666666667,0.7430222782360729,0.9266250000000001,0.9206975691840494,0.8249999999999993,0.033269388430593794,0.005927430815950707,0.6858578428649551,0.5062500000000014,0.017146446071623744,-0.0171464460716238,1.0455772859977799,0.575,1.0750000000000002,-1.0999999999999996,-1.9249999999999998,-0.25
1611661330,ATL,2023,0.23749999999999988,0.3082446011527185,11.0,11.275,37.41666666666667,34.671445212112616,2.5,2.025,2.5,0.725,1.5,1.05,1.5,0.85,9.5,10.225,30.500000000000007,27.67021595389126,30.500000000000004,27.853749999999998,0.7625000000000002,0.6917553988472815,0.7625000000000001,0.7088268232727524,0.9296666666666669,0.8717162931828202,-0.7249999999999996,0.053673176727247696,0.057950373483846684,2.8297840461087453,2.6462500000000055,0.07074460115271863,-0.07074460115271863,2.7452214545540556,1.775,0.4750000000000001,-0.27500000000000036,0.44999999999999996,0.65
1611661330,ATL,2024,0.2606619656695276,0.27486802985477293,13.0,11.025,34.39000013887731,35.26724229017551,2.0,2.625,1.0,0.95,3.0,1.45,1.0,0.725,10.0,9.575,29.573521373218895,29.00527880580908,29.574999999999996,29.333999999999996,0.7393380343304724,0.725131970145227,0.7393380343304725,0.7437694682356639,0.8634594894869871,0.8981034951613568,0.4250000000000007,-0.0044314339051914065,-0.03464400567436965,0.5682425674098148,0.24099999999999966,0.014206064185245393,-0.014206064185245337,-0.8772421512981978,0.050000000000000044,-0.625,1.9749999999999996,1.55,0.275
1611661330,ATL,2025,0.21357480858076627,0.26971842362423737,12.0,10.704545454545455,36.03240841041025,36.54550939127196,3.6666666666666665,2.6136363636363638,0.6666666666666666,1.5,1.3333333333333333,1.0,1.3333333333333333,0.6136363636363636,10.666666666666666,9.704545454545455,31.45700765676935,29.211263055030507,31.457777777777782,29.306212121212123,0.7864251914192337,0.7302815763757627,0.7864251914192337,0.76065006036502,0.9137543190845209,0.9277668216597962,0.962121212121211,0.025775131054213696,-0.01401250257527531,2.245744601738842,2.1515656565656585,0.056143615043470985,-0.056143615043471096,-0.5131009808617151,-0.8333333333333334,1.0530303030303028,1.295454545454545,0.33333333333333326,0.7196969696969696
1611661331,GSV,2025,0.2539501256839708,0.32609604707866696,11.0,11.159090909090908,35.54019248395967,32.823748675009334,3.5,1.8636363636363635,1.0,0.3409090909090909,1.5,1.5681818181818181,1.0,0.9090909090909091,9.5,9.590909090909092,29.841994972641167,26.95615811685332,29.843333333333334,27.04,0.7460498743160292,0.6739039529213331,0.7668832076493626,0.7035381395111879,0.9360428887870456,0.8796884003121511,-0.09090909090909172,0.06334506813817464,0.05635448847489444,2.885836855787847,2.8033333333333346,0.07214592139469611,-0.07214592139469617,2.7164438089503378,0.6590909090909092,1.6363636363636365,-0.15909090909090828,-0.06818181818181812,0.09090909090909094
