game_id,season,season_type,game_date,team_abbreviation,opp_team_abbreviation,pts,opp_pts,margin_true,bookie_margin,n_books,era_file,bookie_margin_t65,bookie_err,bookie_err_t65,both_playoff_teams,err_str,str_margin_cal
1022500017,2025,Regular Season,2025-05-23,MIN,CON,76,70,6.0,16.0,11,master_odds.csv,16.0,10.0,10.0,False,,
1022500018,2025,Regular Season,2025-05-23,LVA,WAS,75,72,3.0,14.863636363636363,11,master_odds.csv,14.863636363636363,11.863636363636363,11.863636363636363,False,,
1022500019,2025,Regular Season,2025-05-23,LAS,GSV,73,82,-9.0,10.55,10,master_odds.csv,10.55,19.55,19.55,False,,
1022500020,2025,Regular Season,2025-05-23,SEA,PHX,77,70,7.0,5.7727272727272725,11,master_odds.csv,5.7727272727272725,-1.2272727272727275,-1.2272727272727275,True,,
1022500021,2025,Regular Season,2025-05-24,IND,NYL,88,90,-2.0,-3.85,10,master_odds.csv,-3.85,-1.85,-1.85,True,,
1022500022,2025,Regular Season,2025-05-24,ATL,DAL,83,75,8.0,7.090909090909091,11,master_odds.csv,7.090909090909091,-0.9090909090909092,-0.9090909090909092,False,,
1022500023,2025,Regular Season,2025-05-25,ATL,CON,79,55,24.0,9.409090909090908,11,master_odds.csv,9.409090909090908,-14.590909090909092,-14.590909090909092,False,,
1022500024,2025,Regular Season,2025-05-25,LAS,CHI,91,78,13.0,4.45,10,master_odds.csv,4.45,-8.55,-8.55,False,,
1022500025,2025,Regular Season,2025-05-25,PHX,WAS,68,62,6.0,5.5,11,master_odds.csv,5.5,-0.5,-0.5,False,,
1022500026,2025,Regular Season,2025-05-25,SEA,LVA,102,82,20.0,-5.818181818181818,11,master_odds.csv,-5.818181818181818,-25.81818181818182,-25.81818181818182,True,,
1022500027,2025,Regular Season,2025-05-27,CON,DAL,87,109,-22.0,-4.409090909090909,11,master_odds.csv,-4.409090909090909,17.59090909090909,17.59090909090909,False,,
1022500028,2025,Regular Season,2025-05-27,NYL,GSV,95,67,28.0,17.681818181818183,11,master_odds.csv,17.681818181818183,-10.318181818181817,-10.318181818181817,True,,
1022500029,2025,Regular Season,2025-05-27,MIN,SEA,82,77,5.0,7.090909090909091,11,master_odds.csv,7.090909090909091,2.090909090909091,2.090909090909091,True,,
1022500030,2025,Regular Season,2025-05-27,LAS,ATL,82,88,-6.0,2.0,9,master_odds.csv,2.0,8.0,8.0,False,1.668072136594521,-4.331927863405479
1022500031,2025,Regular Season,2025-05-27,PHX,CHI,94,89,5.0,7.25,10,master_odds.csv,7.25,2.25,2.25,False,,
1022500032,2025,Regular Season,2025-05-28,WAS,IND,83,77,6.0,-4.25,10,master_odds.csv,-4.25,-10.25,-10.25,False,,
1022500033,2025,Regular Season,2025-05-29,NYL,GSV,82,77,5.0,15.0,10,master_odds.csv,15.0,10.0,10.0,True,,
1022500034,2025,Regular Season,2025-05-29,CHI,DAL,97,92,5.0,-0.55,10,master_odds.csv,-0.55,-5.55,-5.55,False,,
1022500035,2025,Regular Season,2025-05-30,IND,CON,83,85,-2.0,12.65,10,master_odds.csv,12.65,14.65,14.65,False,16.167318630880136,14.167318630880136
1022500036,2025,Regular Season,2025-05-30,WAS,NYL,63,85,-22.0,-8.1,10,master_odds.csv,-8.1,13.9,13.9,False,8.474894290891784,-13.525105709108216
1022500037,2025,Regular Season,2025-05-30,LVA,LAS,96,81,15.0,10.15,10,master_odds.csv,10.15,-4.85,-4.85,False,,
1022500038,2025,Regular Season,2025-05-30,PHX,MIN,71,74,-3.0,-5.05,10,master_odds.csv,-5.05,-2.05,-2.05,True,-0.6911847716697341,-3.691184771669734
1022500039,2025,Regular Season,2025-05-30,SEA,ATL,87,94,-7.0,4.55,10,master_odds.csv,4.55,11.55,11.55,True,8.065477712540446,1.0654777125404464
1022500040,2025,Regular Season,2025-05-31,DAL,CHI,83,94,-11.0,2.65,10,master_odds.csv,2.65,13.65,13.65,False,18.937713771050475,7.937713771050476
1022500041,2025,Regular Season,2025-06-01,NYL,CON,100,52,48.0,18.7,10,master_odds.csv,18.7,-29.3,-29.3,False,-27.804066606221156,20.195933393778844
1022500042,2025,Regular Season,2025-06-01,LAS,PHX,80,85,-5.0,4.222222222222222,9,master_odds.csv,4.222222222222222,9.222222222222221,9.222222222222221,False,4.037510603238395,-0.9624893967616048
1022500043,2025,Regular Season,2025-06-01,SEA,LVA,70,75,-5.0,-3.0,10,master_odds.csv,-3.0,2.0,2.0,True,6.804949985236874,1.8049499852368744
1022500044,2025,Regular Season,2025-06-01,GSV,MIN,75,86,-11.0,-12.25,10,master_odds.csv,-12.25,-1.25,-1.25,True,8.842164694142523,-2.157835305857476
1022500045,2025,Regular Season,2025-06-03,IND,WAS,85,76,9.0,5.45,10,master_odds.csv,5.45,-3.55,-3.55,False,-1.3181185912136062,7.681881408786394
1022500046,2025,Regular Season,2025-06-03,MIN,PHX,88,65,23.0,12.55,10,master_odds.csv,12.55,-10.45,-10.45,True,-17.538432259900322,5.461567740099678
1022500047,2025,Regular Season,2025-06-03,SEA,DAL,83,77,6.0,10.4,10,master_odds.csv,10.4,4.4,4.4,False,-6.094021001549543,-0.094021001549543
1022500048,2025,Regular Season,2025-06-05,WAS,NYL,78,86,-8.0,-13.0,10,master_odds.csv,-13.0,-5.0,-5.0,False,-13.161559030027131,-21.16155903002713
1022500049,2025,Regular Season,2025-06-05,PHX,GSV,86,77,9.0,6.2,10,master_odds.csv,6.2,-2.8,-2.8,True,-6.01864204201433,2.9813579579856704
1022500050,2025,Regular Season,2025-06-06,CON,ATL,84,76,8.0,-10.5,10,master_odds.csv,-10.5,-18.5,-18.5,False,-20.004937268643303,-12.004937268643303
1022500051,2025,Regular Season,2025-06-06,DAL,LAS,79,93,-14.0,-2.7222222222222223,9,master_odds.csv,-2.7222222222222223,11.277777777777779,11.277777777777779,False,16.655722702715615,2.6557227027156136
1022500052,2025,Regular Season,2025-06-07,GSV,LVA,95,68,27.0,-12.55,10,master_odds.csv,-12.55,-39.55,-39.55,True,-31.752620881151024,-4.752620881151023
1022500053,2025,Regular Season,2025-06-07,CHI,IND,52,79,-27.0,-2.9,10,master_odds.csv,-2.9,24.1,24.1,False,25.46249087238205,-1.5375091276179502
1022500054,2025,Regular Season,2025-06-07,PHX,SEA,77,89,-12.0,-5.5,10,master_odds.csv,-5.5,6.5,6.5,True,14.352084017863778,2.352084017863778
1022500055,2025,Regular Season,2025-06-08,WAS,CON,104,67,37.0,7.45,10,master_odds.csv,7.45,-29.55,-29.55,False,-32.194574088865096,4.805425911134903
1022500056,2025,Regular Season,2025-06-08,DAL,MIN,65,81,-16.0,-12.75,10,master_odds.csv,-12.75,3.25,3.25,False,13.330581230368399,-2.6694187696316023
1022500057,2025,Regular Season,2025-06-09,LAS,GSV,81,89,-8.0,7.0,9,master_odds.csv,7.0,15.0,15.0,False,9.281694204876427,1.2816942048764273
1022500058,2025,Regular Season,2025-06-10,ATL,IND,77,58,19.0,5.25,10,master_odds.csv,5.25,-13.75,-13.75,True,-20.35647196605181,-1.3564719660518094
1022500059,2025,Regular Season,2025-06-10,NYL,CHI,85,66,19.0,16.5,10,master_odds.csv,16.5,-2.5,-2.5,False,-0.5374077934858903,18.46259220651411
1022500060,2025,Regular Season,2025-06-11,LVA,LAS,89,97,-8.0,9.0,10,master_odds.csv,9.0,17.0,17.0,False,10.324767490249535,2.3247674902495348
1022500061,2025,Regular Season,2025-06-11,PHX,DAL,93,80,13.0,7.0,10,master_odds.csv,7.0,-6.0,-6.0,False,-10.931243690571865,2.068756309428135
1022500062,2025,Regular Season,2025-06-11,SEA,MIN,94,84,10.0,-3.55,10,master_odds.csv,-3.55,-13.55,-13.55,True,-13.031394931370176,-3.031394931370176
1022500063,2025,Regular Season,2025-06-13,ATL,CHI,88,70,18.0,12.61111111111111,9,master_odds.csv,12.61111111111111,-5.388888888888889,-5.388888888888889,False,-8.829777402805624,9.170222597194376
1022500064,2025,Regular Season,2025-06-13,LVA,DAL,88,84,4.0,5.388888888888889,9,master_odds.csv,5.388888888888889,1.3888888888888893,1.3888888888888893,False,-2.9066092622245083,1.093390737775492
1022500065,2025,Regular Season,2025-06-14,MIN,LAS,101,78,23.0,10.85,10,master_odds.csv,10.85,-12.15,-12.15,False,-17.1260005747732,5.8739994252268
1022500066,2025,Regular Season,2025-06-14,IND,NYL,102,88,14.0,-3.45,10,master_odds.csv,-3.45,-17.45,-17.45,True,-21.307999951785657,-7.307999951785656
1022500067,2025,Regular Season,2025-06-14,GSV,SEA,76,70,6.0,-9.9,10,master_odds.csv,-9.9,-15.9,-15.9,True,-5.549961505939758,0.450038494060242
1022500068,2025,Regular Season,2025-06-15,CON,CHI,66,78,-12.0,1.6,10,master_odds.csv,1.6,13.6,13.6,False,11.316969738163044,-0.6830302618369564
1022500069,2025,Regular Season,2025-06-15,WAS,ATL,56,89,-33.0,-3.9,10,master_odds.csv,-3.9,29.1,29.1,False,32.14079033272938,-0.8592096672706198
1022500070,2025,Regular Season,2025-06-15,LVA,PHX,70,76,-6.0,-4.65,10,master_odds.csv,-4.65,1.3499999999999996,1.3499999999999996,True,8.8253042775936,2.8253042775936
1022500071,2025,Regular Season,2025-06-17,IND,CON,88,71,17.0,17.555555555555557,9,master_odds.csv,17.555555555555557,0.5555555555555571,0.5555555555555571,False,-4.334498037251359,12.66550196274864
1022500072,2025,Regular Season,2025-06-17,NYL,ATL,86,81,5.0,8.2,10,master_odds.csv,8.2,3.1999999999999993,3.1999999999999993,True,-1.5062025746632361,3.493797425336764
1022500073,2025,Regular Season,2025-06-17,CHI,WAS,72,79,-7.0,-4.45,10,master_odds.csv,-4.45,2.55,2.55,False,5.849760275336226,-1.150239724663774
1022500074,2025,Regular Season,2025-06-17,DAL,GSV,80,71,9.0,3.4,10,master_odds.csv,3.4,-5.6,-5.6,False,-9.065906724436964,-0.0659067244369646
1022500075,2025,Regular Season,2025-06-17,MIN,LVA,76,62,14.0,13.15,10,master_odds.csv,13.15,-0.8499999999999996,-0.8499999999999996,True,-5.730306488605741,8.269693511394259
1022500076,2025,Regular Season,2025-06-17,LAS,SEA,67,98,-31.0,-9.1,10,master_odds.csv,-9.1,21.9,21.9,False,29.81107284094665,-1.1889271590533494
1022500077,2025,Regular Season,2025-06-18,CON,PHX,75,83,-8.0,-14.5,10,master_odds.csv,-14.5,-6.5,-6.5,False,1.2537429544572065,-6.7462570455427935
1022500078,2025,Regular Season,2025-06-19,NYL,PHX,81,89,-8.0,11.5,10,master_odds.csv,11.5,19.5,19.5,True,16.382694847031928,8.382694847031926
1022500079,2025,Regular Season,2025-06-19,GSV,IND,88,77,11.0,-11.11111111111111,9,master_odds.csv,-11.11111111111111,-22.11111111111111,-22.11111111111111,True,-11.524436228864728,-0.524436228864728
1022500080,2025,Regular Season,2025-06-20,ATL,WAS,92,91,1.0,8.5,10,master_odds.csv,8.5,7.5,7.5,False,6.478643164745337,7.478643164745337
1022500081,2025,Regular Season,2025-06-20,CON,DAL,83,86,-3.0,-4.3,10,master_odds.csv,-4.3,-1.2999999999999998,-1.2999999999999998,False,-2.7461075840876994,-5.746107584087699
1022500082,2025,Regular Season,2025-06-20,LVA,SEA,83,90,-7.0,2.8,10,master_odds.csv,2.8,9.8,9.8,True,0.1742373073414738,-6.825762692658526
1022500083,2025,Regular Season,2025-06-21,CHI,PHX,86,107,-21.0,-10.75,10,master_odds.csv,-10.75,10.25,10.25,False,13.814897268755736,-7.185102731244265
1022500084,2025,Regular Season,2025-06-21,MIN,LAS,82,66,16.0,8.15,10,master_odds.csv,8.15,-7.85,-7.85,False,-3.7590984078916367,12.240901592108363
1022500085,2025,Regular Season,2025-06-22,ATL,CHI,93,80,13.0,16.45,10,master_odds.csv,16.45,3.4499999999999993,3.4499999999999993,False,-3.7490767037839436,9.250923296216056
1022500086,2025,Regular Season,2025-06-22,WAS,DAL,91,88,3.0,4.9,10,master_odds.csv,4.9,1.9000000000000004,1.9000000000000004,False,-3.6116551788944298,-0.61165517889443
1022500087,2025,Regular Season,2025-06-22,LVA,IND,89,81,8.0,-0.0,9,master_odds.csv,-0.0,-8.0,-8.0,True,-9.742157909455374,-1.7421579094553736
1022500088,2025,Regular Season,2025-06-22,SEA,NYL,89,79,10.0,3.7,10,master_odds.csv,3.7,-6.3,-6.3,True,-10.755696572669674,-0.7556965726696736
1022500089,2025,Regular Season,2025-06-22,GSV,CON,87,63,24.0,10.0,10,master_odds.csv,10.0,-14.0,-14.0,False,-15.495651516427246,8.504348483572754
1022500090,2025,Regular Season,2025-06-24,WAS,MIN,68,64,4.0,-8.11111111111111,9,master_odds.csv,-8.11111111111111,-12.11111111111111,-12.11111111111111,False,-10.056339469248023,-6.056339469248022
1022500091,2025,Regular Season,2025-06-24,CHI,LAS,97,86,11.0,-5.055555555555555,9,master_odds.csv,-5.055555555555555,-16.055555555555557,-16.055555555555557,False,-9.148746462142928,1.851253537857072
1022500092,2025,Regular Season,2025-06-24,DAL,ATL,68,55,13.0,-8.444444444444445,9,master_odds.csv,-8.444444444444445,-21.444444444444443,-21.444444444444443,False,-13.878627411235698,-0.8786274112356971
1022500093,2025,Regular Season,2025-06-24,SEA,IND,86,94,-8.0,3.3333333333333335,9,master_odds.csv,3.3333333333333335,11.333333333333334,11.333333333333334,True,14.354982644176893,6.354982644176892
1022500094,2025,Regular Season,2025-06-25,GSV,NYL,78,81,-3.0,-9.9375,8,master_odds.csv,-9.9375,-6.9375,-6.9375,True,0.47182888937169754,-2.5281711106283025
1022500095,2025,Regular Season,2025-06-25,LVA,CON,85,59,26.0,19.0,8,master_odds.csv,19.0,-7.0,-7.0,False,-18.5649382895253,7.435061710474697
1022500096,2025,Regular Season,2025-06-26,IND,LAS,75,85,-10.0,5.666666666666667,9,master_odds.csv,5.666666666666667,15.666666666666668,15.666666666666668,False,16.937954762516124,6.937954762516124
1022500097,2025,Regular Season,2025-06-26,LVA,WAS,83,94,-11.0,8.777777777777779,9,master_odds.csv,8.777777777777779,19.77777777777778,19.77777777777778,False,13.601877671760843,2.6018776717608416
1022500098,2025,Regular Season,2025-06-27,ATL,MIN,92,96,-4.0,-3.888888888888889,9,master_odds.csv,-3.888888888888889,0.11111111111111116,0.11111111111111116,True,4.802975065616114,0.8029750656161146
1022500099,2025,Regular Season,2025-06-27,DAL,IND,86,94,-8.0,-1.6111111111111112,9,master_odds.csv,-1.6111111111111112,6.388888888888889,6.388888888888889,False,11.475194046709213,3.4751940467092126
1022500100,2025,Regular Season,2025-06-27,GSV,CHI,83,78,5.0,8.833333333333334,9,master_odds.csv,8.833333333333334,3.833333333333334,3.833333333333334,False,1.9143197180867375,6.9143197180867375
1022500101,2025,Regular Season,2025-06-27,PHX,NYL,106,91,15.0,1.4444444444444444,9,master_odds.csv,1.4444444444444444,-13.555555555555555,-13.555555555555555,True,-13.365478038413727,1.6345219615862727
1022500102,2025,Regular Season,2025-06-27,SEA,CON,97,81,16.0,19.166666666666668,9,master_odds.csv,19.166666666666668,3.166666666666668,3.166666666666668,False,-1.0129962432081694,14.98700375679183
1022500103,2025,Regular Season,2025-06-28,DAL,WAS,79,71,8.0,-6.333333333333333,9,master_odds.csv,-6.333333333333333,-14.333333333333332,-14.333333333333332,False,-4.843423235158267,3.1565767648417333
1022500104,2025,Regular Season,2025-06-29,ATL,NYL,90,81,9.0,1.3888888888888888,9,master_odds.csv,1.3888888888888888,-7.611111111111111,-7.611111111111111,True,-6.398460527086853,2.6015394729131467
1022500105,2025,Regular Season,2025-06-29,LAS,CHI,85,92,-7.0,8.333333333333334,9,master_odds.csv,8.333333333333334,15.333333333333334,15.333333333333334,False,7.353865036226826,0.3538650362268261
1022500106,2025,Regular Season,2025-06-29,PHX,LVA,81,84,-3.0,5.833333333333333,9,master_odds.csv,5.833333333333333,8.833333333333332,8.833333333333332,True,9.177224922878967,6.177224922878968
1022500107,2025,Regular Season,2025-06-29,MIN,CON,102,63,39.0,20.555555555555557,9,master_odds.csv,20.555555555555557,-18.444444444444443,-18.444444444444443,False,-25.029007641794518,13.970992358205482
1022500108,2025,Regular Season,2025-06-29,GSV,SEA,84,57,27.0,-4.944444444444445,9,master_odds.csv,-4.944444444444445,-31.944444444444443,-31.944444444444443,True,-28.15615228273006,-1.156152282730058
1022500109,2025,Regular Season,2025-07-03,IND,LVA,81,54,27.0,-4.5,10,master_odds.csv,-4.5,-31.5,-31.5,True,-24.154923878087832,2.845076121912168
1022500110,2025,Regular Season,2025-07-03,NYL,LAS,89,79,10.0,10.1,10,master_odds.csv,10.1,0.09999999999999964,0.09999999999999964,False,-1.5133306052969875,8.486669394703013
1022500111,2025,Regular Season,2025-07-03,ATL,SEA,79,80,-1.0,1.3,10,master_odds.csv,1.3,2.3,2.3,True,2.8395310957298125,1.8395310957298128
1022500112,2025,Regular Season,2025-07-03,DAL,PHX,98,89,9.0,-11.5,10,master_odds.csv,-11.5,-20.5,-20.5,False,-10.244610854621005,-1.244610854621005
1022500113,2025,Regular Season,2025-07-03,MIN,WAS,92,75,17.0,11.5,10,master_odds.csv,11.5,-5.5,-5.5,False,-8.216328100917034,8.783671899082966
1022500114,2025,Regular Season,2025-07-05,IND,LAS,87,89,-2.0,5.1,10,master_odds_extension.csv,5.1,7.1,7.1,False,8.617146423896308,6.617146423896308
1022500115,2025,Regular Season,2025-07-05,MIN,GSV,82,71,11.0,9.5,10,master_odds_extension.csv,9.5,-1.5,-1.5,True,-6.1317890997603035,4.8682109002396965
1022500116,2025,Regular Season,2025-07-06,CON,LVA,68,86,-18.0,-17.545454545454547,11,master_odds_extension.csv,-17.545454545454547,0.45454545454545325,0.45454545454545325,False,11.561361363198309,-6.438638636801692
1022500117,2025,Regular Season,2025-07-06,NYL,SEA,70,79,-9.0,5.136363636363637,11,master_odds_extension.csv,5.136363636363637,14.136363636363637,14.136363636363637,True,11.280400445081654,2.2804004450816526
1022500118,2025,Regular Season,2025-07-06,MIN,CHI,80,75,5.0,14.5,11,master_odds_extension.csv,14.5,9.5,9.5,False,4.58031988978038,9.58031988978038
1022500119,2025,Regular Season,2025-07-07,ATL,GSV,90,81,9.0,7.363636363636363,11,master_odds_extension.csv,7.363636363636363,-1.6363636363636367,-1.6363636363636367,True,-4.510300252554293,4.489699747445707
1022500120,2025,Regular Season,2025-07-07,PHX,DAL,102,72,30.0,6.0,11,master_odds_extension.csv,6.0,-24.0,-24.0,False,-27.483707977064096,2.516292022935904
1022500121,2025,Regular Season,2025-07-08,WAS,CHI,81,79,2.0,7.0,11,master_odds_extension.csv,7.0,5.0,5.0,False,-0.48623657090043193,1.513763429099568
1022500122,2025,Regular Season,2025-07-08,NYL,LVA,87,78,9.0,4.409090909090909,11,master_odds_extension.csv,4.409090909090909,-4.590909090909091,-4.590909090909091,True,-5.257124932575742,3.742875067424258
1022500123,2025,Regular Season,2025-07-09,CON,SEA,93,83,10.0,-17.045454545454547,11,master_odds_extension.csv,-17.045454545454547,-27.045454545454547,-27.045454545454547,False,-22.928269296082085,-12.928269296082084
1022500124,2025,Regular Season,2025-07-09,IND,GSV,61,80,-19.0,7.045454545454546,11,master_odds_extension.csv,7.045454545454546,26.045454545454547,26.045454545454547,True,20.165075605525193,1.1650756055251923
1022500125,2025,Regular Season,2025-07-09,PHX,MIN,79,71,8.0,-7.0,11,master_odds_extension.csv,-7.0,-15.0,-15.0,True,-6.67319858364611,1.32680141635389
1022500126,2025,Regular Season,2025-07-09,CHI,DAL,87,76,11.0,-0.18181818181818182,11,master_odds_extension.csv,-0.18181818181818182,-11.181818181818182,-11.181818181818182,False,-13.425117416329474,-2.425117416329474
1022500127,2025,Regular Season,2025-07-10,LAS,MIN,82,91,-9.0,-7.045454545454546,11,master_odds_extension.csv,-7.045454545454546,1.9545454545454541,1.9545454545454541,False,3.6808409752312006,-5.319159024768799
1022500128,2025,Regular Season,2025-07-10,WAS,LVA,70,68,2.0,3.590909090909091,11,master_odds_extension.csv,3.590909090909091,1.5909090909090908,1.5909090909090908,False,0.3135569859865077,2.3135569859865077
1022500129,2025,Regular Season,2025-07-11,IND,ATL,99,82,17.0,1.5909090909090908,11,master_odds_extension.csv,1.5909090909090908,-15.40909090909091,-15.40909090909091,True,-18.98629120995444,-1.9862912099544403
1022500130,2025,Regular Season,2025-07-11,SEA,CON,79,65,14.0,18.363636363636363,11,master_odds_extension.csv,18.363636363636363,4.363636363636363,4.363636363636363,False,0.4292176935416361,14.429217693541636
1022500131,2025,Regular Season,2025-07-12,CHI,MIN,87,81,6.0,-11.75,10,master_odds_extension.csv,-11.75,-17.75,-17.75,False,-12.0627667215292,-6.0627667215292
1022500132,2025,Regular Season,2025-07-12,LVA,GSV,104,102,2.0,1.35,10,master_odds_extension.csv,1.35,-0.6499999999999999,-0.6499999999999999,True,-3.3518470887416196,-1.3518470887416194
1022500133,2025,Regular Season,2025-07-13,IND,DAL,102,83,19.0,9.590909090909092,11,master_odds_extension.csv,9.590909090909092,-9.409090909090908,-9.409090909090908,False,-15.983952816977817,3.0160471830221827
1022500134,2025,Regular Season,2025-07-13,NYL,ATL,79,72,7.0,3.9545454545454546,11,master_odds_extension.csv,3.9545454545454546,-3.0454545454545454,-3.0454545454545454,True,-7.153792010975744,-0.153792010975744
1022500135,2025,Regular Season,2025-07-13,LAS,CON,92,88,4.0,10.5,10,master_odds_extension.csv,10.5,6.5,6.5,False,5.616843172136219,9.61684317213622
1022500136,2025,Regular Season,2025-07-13,SEA,WAS,69,74,-5.0,7.181818181818182,11,master_odds_extension.csv,7.181818181818182,12.181818181818182,12.181818181818182,False,11.44897884279908,6.448978842799081
1022500137,2025,Regular Season,2025-07-14,CHI,MIN,78,91,-13.0,-11.090909090909092,11,master_odds_extension.csv,-11.090909090909092,1.9090909090909083,1.9090909090909083,False,8.104432361792576,-4.895567638207425
1022500138,2025,Regular Season,2025-07-14,GSV,PHX,77,78,-1.0,2.3181818181818183,11,master_odds_extension.csv,2.3181818181818183,3.3181818181818183,3.3181818181818183,True,-2.077089452797724,-3.077089452797724
1022500139,2025,Regular Season,2025-07-15,CON,IND,77,85,-8.0,-15.5,11,master_odds_extension.csv,-15.5,-7.5,-7.5,False,-4.6485961773852065,-12.648596177385206
1022500140,2025,Regular Season,2025-07-15,LAS,WAS,99,80,19.0,0.85,10,master_odds_extension.csv,0.85,-18.15,-18.15,False,-18.65013356584961,0.3498664341503879
1022500141,2025,Regular Season,2025-07-16,CHI,ATL,49,86,-37.0,-9.954545454545455,11,master_odds_extension.csv,-9.954545454545455,27.045454545454547,27.045454545454547,False,33.428383741232366,-3.571616258767633
1022500142,2025,Regular Season,2025-07-16,MIN,PHX,79,66,13.0,10.227272727272727,11,master_odds_extension.csv,10.227272727272727,-2.7727272727272734,-2.7727272727272734,True,-10.903622962525793,2.0963770374742072
1022500143,2025,Regular Season,2025-07-16,SEA,GSV,67,58,9.0,4.545454545454546,11,master_odds_extension.csv,4.545454545454546,-4.454545454545454,-4.454545454545454,True,-7.762588527133436,1.2374114728665644
1022500144,2025,Regular Season,2025-07-16,NYL,IND,98,77,21.0,9.909090909090908,11,master_odds_extension.csv,9.909090909090908,-11.090909090909092,-11.090909090909092,True,-20.52319231362526,0.4768076863747421
1022500145,2025,Regular Season,2025-07-16,DAL,LVA,86,90,-4.0,-5.909090909090909,11,master_odds_extension.csv,-5.909090909090909,-1.9090909090909092,-1.9090909090909092,False,7.271647628076622,3.271647628076621
1022500146,2025,Regular Season,2025-07-22,WAS,LAS,86,93,-7.0,2.9545454545454546,11,master_odds_extension.csv,2.9545454545454546,9.954545454545455,9.954545454545455,False,7.288972943564721,0.288972943564721
1022500147,2025,Regular Season,2025-07-22,NYL,IND,98,84,14.0,10.318181818181818,11,master_odds_extension.csv,10.318181818181818,-3.6818181818181817,-3.6818181818181817,True,-12.596659824463392,1.403340175536608
1022500148,2025,Regular Season,2025-07-22,MIN,CHI,91,68,23.0,15.454545454545455,11,master_odds_extension.csv,15.454545454545455,-7.545454545454545,-7.545454545454545,False,-11.751863930585415,11.248136069414585
1022500149,2025,Regular Season,2025-07-22,LVA,ATL,87,72,15.0,0.9090909090909091,11,master_odds_extension.csv,0.9090909090909091,-14.090909090909092,-14.090909090909092,True,-18.104756186821596,-3.1047561868215983
1022500150,2025,Regular Season,2025-07-22,SEA,DAL,63,87,-24.0,9.0,11,master_odds_extension.csv,9.0,33.0,33.0,False,28.592483223523146,4.592483223523147
1022500151,2025,Regular Season,2025-07-23,PHX,ATL,79,90,-11.0,7.5,11,master_odds_extension.csv,7.5,18.5,18.5,True,13.648777466273403,2.648777466273403
1022500152,2025,Regular Season,2025-07-24,CON,LAS,86,101,-15.0,-6.05,10,master_odds_extension.csv,-6.05,8.95,8.95,False,7.085279923060056,-7.914720076939944
1022500153,2025,Regular Season,2025-07-24,IND,LVA,80,70,10.0,-1.7727272727272727,11,master_odds_extension.csv,-1.7727272727272727,-11.772727272727273,-11.772727272727273,True,-5.523736240042777,4.476263759957223
1022500154,2025,Regular Season,2025-07-24,CHI,SEA,57,95,-38.0,-11.045454545454545,11,master_odds_extension.csv,-11.045454545454545,26.954545454545453,26.954545454545453,False,33.54631380630292,-4.453686193697083
1022500155,2025,Regular Season,2025-07-25,NYL,PHX,89,76,13.0,6.045454545454546,11,master_odds_extension.csv,6.045454545454546,-6.954545454545454,-6.954545454545454,True,-12.897058930361084,0.1029410696389172
1022500156,2025,Regular Season,2025-07-25,MIN,LVA,109,78,31.0,9.590909090909092,11,master_odds_extension.csv,9.590909090909092,-21.409090909090907,-21.409090909090907,True,-22.270894215660025,8.729105784339975
1022500157,2025,Regular Season,2025-07-25,GSV,DAL,86,76,10.0,4.136363636363637,11,master_odds_extension.csv,4.136363636363637,-5.863636363636363,-5.863636363636363,False,-7.306453268358363,2.6935467316416366
1022500158,2025,Regular Season,2025-07-27,CHI,IND,78,93,-15.0,-9.090909090909092,11,master_odds_extension.csv,-9.090909090909092,5.909090909090908,5.909090909090908,False,6.914037530398405,-8.085962469601595
1022500159,2025,Regular Season,2025-07-26,NYL,LAS,99,101,-2.0,10.590909090909092,11,master_odds_extension.csv,10.590909090909092,12.590909090909092,12.590909090909092,False,6.538277161743207,4.538277161743207
1022500160,2025,Regular Season,2025-07-26,WAS,SEA,69,58,11.0,-3.9545454545454546,11,master_odds_extension.csv,-3.9545454545454546,-14.954545454545455,-14.954545454545455,False,-13.462473468907199,-2.4624734689071985
1022500161,2025,Regular Season,2025-07-27,CON,GSV,95,64,31.0,-5.2727272727272725,11,master_odds_extension.csv,-5.2727272727272725,-36.27272727272727,-36.27272727272727,False,-40.60811914148903,-9.608119141489029
1022500162,2025,Regular Season,2025-07-27,DAL,LVA,80,106,-26.0,-8.681818181818182,11,master_odds_extension.csv,-8.681818181818182,17.31818181818182,17.31818181818182,False,29.62671695132184,3.6267169513218382
1022500163,2025,Regular Season,2025-07-27,WAS,PHX,72,88,-16.0,-7.636363636363637,11,master_odds_extension.csv,-7.636363636363637,8.363636363636363,8.363636363636363,False,11.325772497541196,-4.674227502458804
1022500164,2025,Regular Season,2025-07-27,MIN,ATL,86,90,-4.0,8.2,10,master_odds_extension.csv,8.2,12.2,12.2,True,10.55562701529271,6.555627015292711
1022500165,2025,Regular Season,2025-07-28,CON,SEA,85,101,-16.0,-11.045454545454545,11,master_odds_extension.csv,-11.045454545454545,4.954545454545455,4.954545454545455,False,9.63397503298507,-6.366024967014929
1022500166,2025,Regular Season,2025-07-28,DAL,NYL,92,82,10.0,-8.409090909090908,11,master_odds_extension.csv,-8.409090909090908,-18.409090909090907,-18.409090909090907,False,-13.307060221620013,-3.307060221620012
1022500167,2025,Regular Season,2025-07-29,ATL,GSV,75,77,-2.0,8.318181818181818,11,master_odds_extension.csv,8.318181818181818,10.318181818181818,10.318181818181818,True,8.534176212218654,6.534176212218654
