game_id,team_id,season,season_type,game_date,team_abbreviation,n_played,team_total_min,ot_game,top5_share,top7_share,starter_min_avg_raw,starter_min_avg_n40,starter_share,bench_share,max_min_n40,n_35plus_n40,n_30plus_n40,dressed_n,n_dnp,n_dnp_cd
1022300218,1611661330,2023,Regular Season,2023-09-01,ATL,11,225.0,1,0.6855555555555556,0.918,30.479999999999997,27.09333333333333,0.6773333333333332,0.32266666666666677,35.318518518518516,1,1,12,1,0
1022300219,1611661319,2023,Regular Season,2023-09-02,LVA,10,200.00000000000003,0,0.7435833333333333,0.9140833333333331,28.709999999999997,28.709999999999994,0.7177499999999998,0.2822500000000002,35.599999999999994,1,2,10,0,0
1022300219,1611661328,2023,Regular Season,2023-09-02,SEA,10,200.0,0,0.73875,0.9034166666666666,27.54333333333333,27.54333333333333,0.6885833333333332,0.3114166666666668,34.266666666666666,0,3,10,0,0
1022300220,1611661313,2023,Regular Season,2023-09-03,NYL,10,200.0,0,0.7502500000000001,0.9135833333333335,30.01,30.01,0.7502500000000001,0.24974999999999992,33.983333333333334,0,2,11,1,0
1022300220,1611661329,2023,Regular Season,2023-09-03,CHI,10,200.0166666666667,0,0.7150237480209982,0.8841763186401133,28.146666666666665,28.144321306557778,0.7036080326639444,0.29639196733605555,34.39713357220231,0,1,13,3,0
1022300221,1611661321,2023,Regular Season,2023-09-03,DAL,9,225.00000000000003,1,0.7902962962962962,0.953185185185185,35.56333333333333,31.611851851851846,0.7902962962962962,0.20970370370370384,38.35555555555555,2,2,9,0,0
1022300221,1611661325,2023,Regular Season,2023-09-03,IND,9,225.0166666666667,1,0.8280127397970519,0.9585215909932595,33.45,29.73113102733131,0.7432782756832825,0.25672172431671747,39.730390341456186,2,4,11,2,2
1022300222,1611661317,2023,Regular Season,2023-09-03,PHO,9,200.0,0,0.7439999999999999,0.8949999999999999,28.890000000000004,28.890000000000004,0.7222500000000001,0.27774999999999994,34.81666666666667,0,4,12,3,0
1022300222,1611661324,2023,Regular Season,2023-09-03,MIN,9,200.01666666666668,0,0.7982668110990752,0.9396716940254979,31.933333333333337,31.930672443963005,0.7982668110990752,0.20173318890092484,35.83034747104408,1,4,11,2,0
1022300223,1611661320,2023,Regular Season,2023-09-03,LAS,8,200.0,0,0.8505833333333334,0.9708333333333334,34.02333333333333,34.02333333333333,0.8505833333333334,0.14941666666666664,37.61666666666667,2,5,14,6,1
1022300223,1611661322,2023,Regular Season,2023-09-03,WAS,9,200.0,0,0.7625833333333334,0.9698333333333334,30.503333333333337,30.503333333333337,0.7625833333333334,0.2374166666666666,40.0,1,2,11,2,0
1022300224,1611661320,2023,Regular Season,2023-09-05,LAS,8,200.0,0,0.8358333333333333,0.9700833333333334,33.43333333333334,33.43333333333334,0.8358333333333334,0.16416666666666657,37.71666666666667,1,4,13,5,0
1022300224,1611661323,2023,Regular Season,2023-09-05,CON,8,199.98333333333335,0,0.7903991999333277,0.9975831319276606,31.613333333333337,31.61596799733311,0.7903991999333279,0.20960080006667214,36.953079423285274,2,2,11,3,1
1022300225,1611661325,2023,Regular Season,2023-09-05,IND,10,200.00000000000003,0,0.6826666666666668,0.8535833333333334,25.686666666666667,25.686666666666664,0.6421666666666666,0.35783333333333345,30.416666666666664,0,1,12,2,0
1022300225,1611661329,2023,Regular Season,2023-09-05,CHI,11,200.0,0,0.5899166666666666,0.7804166666666668,21.09,21.09,0.52725,0.47275,26.1,0,0,13,2,0
1022300226,1611661313,2023,Regular Season,2023-09-05,NYL,9,200.0,0,0.7739999999999999,0.9369999999999998,30.959999999999997,30.959999999999997,0.7739999999999999,0.2260000000000001,34.0,0,4,11,2,2
1022300226,1611661321,2023,Regular Season,2023-09-05,DAL,10,200.0,0,0.8445,0.9620833333333334,32.31333333333333,32.31333333333333,0.8078333333333333,0.1921666666666667,40.0,3,4,10,0,0
1022300227,1611661317,2023,Regular Season,2023-09-05,PHO,8,200.0,0,0.7221666666666667,0.9221666666666667,27.193333333333335,27.193333333333335,0.6798333333333333,0.3201666666666667,34.43333333333333,0,1,11,3,0
1022300227,1611661322,2023,Regular Season,2023-09-05,WAS,8,200.0,0,0.7247499999999999,0.9355,28.393333333333334,28.393333333333334,0.7098333333333333,0.2901666666666667,33.71666666666667,0,3,11,3,0
1022300228,1611661328,2023,Regular Season,2023-09-06,SEA,9,200.0,0,0.7773333333333333,0.9486666666666665,28.733333333333338,28.733333333333338,0.7183333333333334,0.2816666666666666,38.983333333333334,1,3,10,1,1
1022300228,1611661330,2023,Regular Season,2023-09-06,ATL,10,199.99999999999997,0,0.7854166666666669,0.9280833333333335,31.416666666666668,31.416666666666675,0.7854166666666669,0.21458333333333313,33.38333333333334,0,4,11,1,1
1022300229,1611661313,2023,Regular Season,2023-09-07,NYL,8,200.03333333333333,0,0.7574570904849192,0.93342776203966,30.303333333333335,30.298283619396766,0.7574570904849193,0.24254290951508073,33.01116480586569,0,3,11,3,3
1022300229,1611661320,2023,Regular Season,2023-09-07,LAS,7,200.00000000000003,0,0.908,1.0,36.32000000000001,36.32,0.908,0.09199999999999997,39.99999999999999,4,5,13,6,1
1022300230,1611661323,2023,Regular Season,2023-09-08,CON,9,200.0,0,0.6572499999999999,0.8616666666666666,24.71333333333333,24.71333333333333,0.6178333333333333,0.38216666666666665,30.7,0,1,11,2,0
1022300230,1611661325,2023,Regular Season,2023-09-08,IND,10,200.0,0,0.7640833333333333,0.9164999999999999,30.563333333333333,30.563333333333333,0.7640833333333333,0.23591666666666666,34.21666666666667,0,2,12,2,0
1022300231,1611661322,2023,Regular Season,2023-09-08,WAS,9,199.98333333333335,0,0.6969747478956578,0.8773231102591882,27.446666666666665,27.44895407950662,0.6862238519876656,0.31377614801233444,37.786482206850565,2,2,9,0,0
1022300231,1611661330,2023,Regular Season,2023-09-08,ATL,8,200.0,0,0.8319999999999999,0.9955833333333333,33.28,33.28,0.8320000000000001,0.16799999999999993,37.35,2,4,9,1,1
1022300232,1611661324,2023,Regular Season,2023-09-08,MIN,8,200.0,0,0.8236666666666665,0.9616666666666666,32.946666666666665,32.946666666666665,0.8236666666666665,0.17633333333333345,37.65,1,3,11,3,1
1022300232,1611661329,2023,Regular Season,2023-09-08,CHI,9,200.0,0,0.7070000000000001,0.9000833333333332,28.28,28.28,0.7070000000000001,0.2929999999999999,34.3,0,1,13,4,2
1022300233,1611661321,2023,Regular Season,2023-09-08,DAL,9,199.99999999999997,0,0.8105833333333334,0.9462500000000001,32.42333333333333,32.42333333333334,0.8105833333333334,0.18941666666666657,39.300000000000004,2,3,9,0,0
1022300233,1611661328,2023,Regular Season,2023-09-08,SEA,10,199.99999999999997,0,0.8008333333333334,0.9565,31.956666666666667,31.956666666666674,0.7989166666666667,0.20108333333333328,40.00000000000001,1,4,10,0,0
1022300234,1611661317,2023,Regular Season,2023-09-08,PHO,8,200.0,0,0.7390000000000001,0.9413333333333334,29.559999999999995,29.559999999999995,0.7389999999999999,0.2610000000000001,39.11666666666667,1,2,12,4,1
1022300234,1611661319,2023,Regular Season,2023-09-08,LVA,10,200.03333333333333,0,0.7232961173137811,0.8795200799866689,28.936666666666667,28.93184469255124,0.7232961173137811,0.2767038826862189,36.99383436093984,1,2,12,2,0
1022300235,1611661321,2023,Regular Season,2023-09-10,DAL,10,200.0,0,0.6685833333333333,0.8413333333333334,26.39666666666667,26.39666666666667,0.6599166666666667,0.3400833333333333,36.833333333333336,1,2,10,0,0
1022300235,1611661330,2023,Regular Season,2023-09-10,ATL,10,200.0,0,0.677,0.8653333333333333,26.603333333333335,26.603333333333335,0.6650833333333334,0.33491666666666664,30.05,0,1,10,0,0
1022300236,1611661323,2023,Regular Season,2023-09-10,CON,9,225.00000000000003,1,0.6884444444444444,0.8782222222222222,19.87333333333333,17.66518518518518,0.44162962962962954,0.5583703703703704,31.437037037037033,0,1,11,2,0
1022300236,1611661329,2023,Regular Season,2023-09-10,CHI,10,225.0,1,0.7901481481481482,0.8968148148148148,30.78,27.36,0.684,0.31599999999999995,35.599999999999994,1,3,13,3,0
1022300237,1611661324,2023,Regular Season,2023-09-10,MIN,9,200.00000000000003,0,0.8193333333333332,0.9378333333333332,32.77333333333333,32.773333333333326,0.8193333333333332,0.18066666666666675,36.849999999999994,2,4,11,2,0
1022300237,1611661325,2023,Regular Season,2023-09-10,IND,9,200.0,0,0.8360000000000001,0.9710000000000001,33.44,33.44,0.836,0.16400000000000003,37.38333333333333,2,4,12,3,1
1022300238,1611661313,2023,Regular Season,2023-09-10,NYL,8,200.01666666666665,0,0.7789350887426048,0.9363386384467962,31.160000000000004,31.157403549704195,0.7789350887426049,0.22106491125739514,34.56378635113741,0,3,11,3,2
1022300238,1611661322,2023,Regular Season,2023-09-10,WAS,9,200.01666666666665,0,0.6471960669944172,0.8425131239063413,25.889999999999997,25.887842679776682,0.6471960669944171,0.3528039330055829,30.680776601949837,0,2,11,2,0
1022300239,1611661317,2023,Regular Season,2023-09-10,PHO,8,200.01666666666665,0,0.7687692692275644,0.9366719440046661,30.753333333333337,30.75077076910258,0.7687692692275645,0.2312307307724355,37.14690442463128,1,2,8,0,0
1022300239,1611661319,2023,Regular Season,2023-09-10,LVA,10,200.03333333333333,0,0.722046325612398,0.896600566572238,28.886666666666667,28.881853024495918,0.722046325612398,0.277953674387602,32.97783702716214,0,2,10,0,0
1022300240,1611661320,2023,Regular Season,2023-09-10,LAS,9,200.0,0,0.6723333333333333,0.8831666666666667,25.25,25.25,0.63125,0.36875,30.816666666666666,0,1,13,4,0
1022300240,1611661328,2023,Regular Season,2023-09-10,SEA,9,200.01666666666668,0,0.7606032830597451,0.9530872427297725,30.423333333333336,30.4207982668111,0.7605199566702775,0.2394800433297225,36.19698358470127,1,2,11,2,1
1022400001,1611661313,2024,Regular Season,2024-05-14,NYL,10,200.01666666666665,0,0.7928505957836848,0.897258561786518,31.71666666666667,31.71402383134739,0.7928505957836848,0.20714940421631522,33.563869677526874,0,4,11,1,1
1022400001,1611661322,2024,Regular Season,2024-05-14,WAS,10,199.99999999999997,0,0.6880000000000001,0.8549166666666668,27.52,27.520000000000007,0.6880000000000001,0.31199999999999994,34.26666666666667,0,1,12,2,2
1022400002,1611661323,2024,Regular Season,2024-05-14,CON,10,199.99999999999997,0,0.7355833333333334,0.9091666666666667,28.573333333333334,28.57333333333334,0.7143333333333335,0.2856666666666665,35.900000000000006,1,2,11,1,1
1022400002,1611661325,2024,Regular Season,2024-05-14,IND,9,200.0,0,0.6744166666666667,0.8554999999999999,26.826666666666664,26.826666666666664,0.6706666666666666,0.32933333333333337,32.45,0,1,12,3,3
1022400003,1611661317,2024,Regular Season,2024-05-14,PHO,9,200.0,0,0.7563333333333334,0.9397500000000001,28.973333333333336,28.973333333333336,0.7243333333333334,0.2756666666666666,33.6,0,2,10,1,1
1022400003,1611661319,2024,Regular Season,2024-05-14,LVA,8,200.00000000000003,0,0.8300833333333332,0.9639999999999997,33.20333333333333,33.203333333333326,0.8300833333333333,0.16991666666666672,37.86666666666666,2,4,11,3,3
1022400004,1611661324,2024,Regular Season,2024-05-14,MIN,10,200.0,0,0.7564166666666666,0.8981666666666667,27.689999999999998,27.689999999999998,0.6922499999999999,0.3077500000000001,35.86666666666667,1,3,12,2,1
1022400004,1611661328,2024,Regular Season,2024-05-14,SEA,10,200.0,0,0.7375,0.9143333333333333,29.326666666666664,29.326666666666664,0.7331666666666666,0.26683333333333337,32.55,0,4,11,1,0
1022400005,1611661321,2024,Regular Season,2024-05-15,DAL,10,200.0,0,0.7425,0.8895833333333333,29.7,29.7,0.7425,0.25749999999999995,38.25,2,2,10,0,0
1022400005,1611661329,2024,Regular Season,2024-05-15,CHI,9,200.0,0,0.7105833333333333,0.8653333333333333,28.423333333333336,28.423333333333336,0.7105833333333333,0.28941666666666666,33.6,0,3,10,1,1
1022400006,1611661320,2024,Regular Season,2024-05-15,LAS,11,200.00000000000003,0,0.770833333333333,0.9108333333333328,30.833333333333336,30.833333333333332,0.7708333333333334,0.22916666666666663,37.699999999999996,1,4,11,0,0
1022400006,1611661330,2024,Regular Season,2024-05-15,ATL,10,200.01666666666665,0,0.7015248729272561,0.8786767769352555,28.063333333333333,28.06099491709024,0.7015248729272561,0.29847512707274393,32.347304391300725,0,2,10,0,0
1022400007,1611661313,2024,Regular Season,2024-05-16,NYL,11,200.0,0,0.7246666666666667,0.8490000000000001,28.986666666666668,28.986666666666668,0.7246666666666667,0.2753333333333333,29.783333333333335,0,0,11,0,0
1022400007,1611661325,2024,Regular Season,2024-05-16,IND,11,200.00000000000003,0,0.6551666666666666,0.8476666666666666,25.526666666666664,25.52666666666666,0.6381666666666665,0.36183333333333345,30.13333333333333,0,1,12,1,1
1022400008,1611661322,2024,Regular Season,2024-05-17,WAS,10,200.0,0,0.6883333333333332,0.8709166666666666,22.966666666666665,22.966666666666665,0.5741666666666666,0.4258333333333334,33.333333333333336,0,2,12,2,2
1022400008,1611661323,2024,Regular Season,2024-05-17,CON,9,200.0,0,0.7758333333333334,0.9292500000000001,31.03333333333333,31.03333333333333,0.7758333333333333,0.22416666666666674,36.9,2,3,11,2,2
1022400009,1611661324,2024,Regular Season,2024-05-17,MIN,11,250.0,1,0.7681333333333333,0.9046000000000001,35.28,28.224000000000004,0.7056,0.2944,35.306666666666665,1,3,13,2,1
1022400009,1611661328,2024,Regular Season,2024-05-17,SEA,10,250.0,1,0.7963333333333333,0.9275333333333334,35.14666666666667,28.117333333333335,0.7029333333333334,0.2970666666666666,34.18666666666667,0,3,11,1,0
1022400010,1611661313,2024,Regular Season,2024-05-18,NYL,11,200.0,0,0.6886666666666666,0.8278333333333333,27.546666666666663,27.546666666666663,0.6886666666666666,0.31133333333333335,30.65,0,1,11,0,0
1022400010,1611661325,2024,Regular Season,2024-05-18,IND,9,200.0,0,0.7591666666666665,0.9258333333333332,30.366666666666667,30.366666666666667,0.7591666666666668,0.24083333333333323,34.46666666666667,0,4,12,3,3
1022400011,1611661319,2024,Regular Season,2024-05-18,LVA,8,200.0,0,0.8129166666666666,0.9929166666666666,31.46333333333333,31.46333333333333,0.7865833333333333,0.2134166666666667,38.583333333333336,2,3,11,3,3
1022400011,1611661320,2024,Regular Season,2024-05-18,LAS,10,199.99999999999997,0,0.7208333333333334,0.8998333333333335,28.833333333333332,28.83333333333334,0.7208333333333334,0.27916666666666656,33.18333333333334,0,3,10,0,0
1022400012,1611661321,2024,Regular Season,2024-05-18,DAL,9,200.00000000000003,0,0.7133333333333334,0.9023333333333333,28.196666666666665,28.196666666666662,0.7049166666666665,0.2950833333333335,39.83333333333333,1,2,9,0,0
1022400012,1611661329,2024,Regular Season,2024-05-18,CHI,10,200.0,0,0.7315,0.8839166666666668,29.26,29.26,0.7315,0.26849999999999996,35.166666666666664,1,3,10,0,0
1022400013,1611661317,2024,Regular Season,2024-05-18,PHO,10,199.99999999999997,0,0.7022500000000002,0.8855833333333335,27.28666666666667,27.286666666666676,0.6821666666666668,0.3178333333333332,32.58333333333334,0,2,11,1,1
1022400013,1611661330,2024,Regular Season,2024-05-18,ATL,10,200.0,0,0.7131666666666666,0.8765833333333333,28.526666666666664,28.526666666666664,0.7131666666666666,0.2868333333333334,39.28333333333333,1,2,11,1,0
1022400014,1611661322,2024,Regular Season,2024-05-19,WAS,10,200.0,0,0.7139166666666666,0.9105833333333334,28.556666666666665,28.556666666666665,0.7139166666666666,0.28608333333333336,30.883333333333333,0,2,12,2,0
1022400014,1611661328,2024,Regular Season,2024-05-19,SEA,9,200.01666666666668,0,0.7985167902674777,0.9310890759103408,31.943333333333328,31.940671610699102,0.7985167902674776,0.20148320973252243,37.0135822014832,2,3,10,1,0
1022400015,1611661323,2024,Regular Season,2024-05-20,CON,9,200.03333333333333,0,0.8169471754707548,0.9298450258290284,32.68333333333333,32.67788701883019,0.8169471754707548,0.1830528245292452,39.99333444425929,2,3,11,2,1
1022400015,1611661325,2024,Regular Season,2024-05-20,IND,8,199.99999999999997,0,0.7076666666666668,0.9238333333333334,26.4,26.400000000000006,0.6600000000000001,0.33999999999999986,31.93333333333334,0,2,12,4,4
1022400016,1611661313,2024,Regular Season,2024-05-20,NYL,10,200.00000000000003,0,0.7587499999999999,0.9185833333333332,30.35,30.349999999999998,0.7587499999999999,0.24125000000000008,34.04999999999999,0,3,11,1,1
1022400016,1611661328,2024,Regular Season,2024-05-20,SEA,9,200.00000000000003,0,0.7550833333333333,0.9449166666666666,29.3,29.299999999999997,0.7324999999999999,0.26750000000000007,33.883333333333326,0,3,10,1,1
1022400017,1611661321,2024,Regular Season,2024-05-21,DAL,9,200.0,0,0.8113333333333334,0.9599166666666668,24.9,24.9,0.6225,0.37749999999999995,37.15,1,4,9,0,0
1022400017,1611661330,2024,Regular Season,2024-05-21,ATL,9,200.00000000000003,0,0.7194999999999999,0.8843333333333332,28.379999999999995,28.379999999999992,0.7094999999999998,0.2905000000000002,35.199999999999996,1,3,10,1,1
1022400018,1611661317,2024,Regular Season,2024-05-21,PHO,10,200.0,0,0.69975,0.8990833333333333,27.743333333333332,27.743333333333332,0.6935833333333333,0.30641666666666667,30.15,0,1,10,0,0
1022400018,1611661319,2024,Regular Season,2024-05-21,LVA,8,200.0,0,0.8576666666666667,0.9773333333333334,34.306666666666665,34.306666666666665,0.8576666666666667,0.1423333333333333,40.0,2,4,10,2,2
1022400019,1611661320,2024,Regular Season,2024-05-21,LAS,10,200.0,0,0.84575,0.96125,31.04,31.04,0.7759999999999999,0.2240000000000001,40.0,2,4,11,1,1
1022400019,1611661322,2024,Regular Season,2024-05-21,WAS,9,199.98333333333332,0,0.7168097341445121,0.890657554796233,28.04,28.04233686140512,0.7010584215351279,0.2989415784648721,34.11950995916327,0,3,11,2,2
1022400020,1611661325,2024,Regular Season,2024-05-22,IND,9,200.0,0,0.7083333333333333,0.86225,25.90333333333333,25.90333333333333,0.6475833333333333,0.3524166666666667,32.93333333333333,0,2,12,3,3
1022400020,1611661328,2024,Regular Season,2024-05-22,SEA,9,200.0,0,0.75725,0.9396666666666665,28.086666666666666,28.086666666666666,0.7021666666666667,0.2978333333333333,38.483333333333334,1,2,11,2,2
1022400021,1611661323,2024,Regular Season,2024-05-23,CON,8,224.9833333333333,1,0.7604266982739464,0.9722201644566266,33.78,30.028891028965116,0.7507222757241279,0.24927772427587214,38.72879472553524,1,3,11,3,3
1022400021,1611661324,2024,Regular Season,2024-05-23,MIN,12,224.98333333333332,1,0.7656863471368249,0.9085117416104896,32.18666666666666,28.612489814060297,0.7153122453515075,0.2846877546484925,38.936217497592416,3,3,12,0,0
1022400022,1611661313,2024,Regular Season,2024-05-23,NYL,10,200.0,0,0.7619999999999999,0.9257499999999999,30.48,30.48,0.762,0.238,35.25,2,3,11,1,1
1022400022,1611661329,2024,Regular Season,2024-05-23,CHI,8,200.0,0,0.7575833333333334,0.9388333333333333,30.303333333333335,30.303333333333335,0.7575833333333334,0.2424166666666666,36.11666666666667,1,2,12,4,1
1022400023,1611661317,2024,Regular Season,2024-05-23,PHO,10,200.0,0,0.7373333333333334,0.8836666666666666,27.25,27.25,0.68125,0.31875,36.016666666666666,1,1,11,1,0
1022400023,1611661322,2024,Regular Season,2024-05-23,WAS,10,200.0,0,0.6535,0.8315833333333333,23.426666666666666,23.426666666666666,0.5856666666666667,0.41433333333333333,31.216666666666665,0,1,12,2,1
1022400024,1611661320,2024,Regular Season,2024-05-24,LAS,10,200.0,0,0.7386666666666667,0.8905,29.526666666666664,29.526666666666664,0.7381666666666666,0.26183333333333336,38.233333333333334,2,2,11,1,1
1022400024,1611661325,2024,Regular Season,2024-05-24,IND,8,200.01666666666665,0,0.8121823181401552,0.9418381801516542,28.669999999999998,28.667611032413966,0.7166902758103492,0.28330972418965084,36.86359470044163,1,4,13,5,5
1022400025,1611661313,2024,Regular Season,2024-05-25,NYL,11,200.00000000000003,0,0.7543333333333333,0.91675,30.173333333333336,30.173333333333332,0.7543333333333333,0.2456666666666667,35.883333333333326,1,2,11,0,0
1022400025,1611661324,2024,Regular Season,2024-05-25,MIN,11,200.0,0,0.7226666666666667,0.9019166666666666,28.906666666666673,28.906666666666673,0.7226666666666668,0.2773333333333332,34.833333333333336,0,2,12,1,0
1022400026,1611661323,2024,Regular Season,2024-05-25,CON,10,200.0,0,0.7304999999999999,0.8979166666666667,29.22,29.22,0.7304999999999999,0.2695000000000001,34.63333333333333,0,3,11,1,1
1022400026,1611661329,2024,Regular Season,2024-05-25,CHI,9,200.0,0,0.76,0.9225833333333333,30.270000000000003,30.270000000000003,0.7567500000000001,0.24324999999999986,36.733333333333334,2,3,12,3,2
1022400027,1611661319,2024,Regular Season,2024-05-25,LVA,10,200.0,0,0.7531666666666667,0.9224166666666666,30.126666666666665,30.126666666666665,0.7531666666666667,0.24683333333333335,32.38333333333333,0,4,10,0,0
1022400027,1611661325,2024,Regular Season,2024-05-25,IND,11,199.99999999999997,0,0.6838333333333334,0.86925,27.35333333333333,27.35333333333334,0.6838333333333334,0.3161666666666666,31.783333333333342,0,1,11,0,0
1022400028,1611661322,2024,Regular Season,2024-05-25,WAS,10,200.00000000000003,0,0.6172499999999999,0.8138333333333332,24.616666666666667,24.616666666666664,0.6154166666666665,0.3845833333333335,28.266666666666662,0,0,12,2,0
1022400028,1611661328,2024,Regular Season,2024-05-25,SEA,11,200.00000000000003,0,0.6483333333333332,0.8279166666666664,25.35,25.349999999999998,0.6337499999999999,0.3662500000000001,30.916666666666664,0,1,11,0,0
1022400029,1611661317,2024,Regular Season,2024-05-25,PHO,10,200.01666666666668,0,0.7326056161986502,0.8966752770602451,26.93333333333333,26.931089075910336,0.6732772268977584,0.3267227731022416,35.96366969419215,2,3,11,1,1
1022400029,1611661321,2024,Regular Season,2024-05-25,DAL,9,200.0,0,0.82525,0.9635833333333335,33.010000000000005,33.010000000000005,0.82525,0.17474999999999996,38.15,2,3,12,3,0
1022400030,1611661324,2024,Regular Season,2024-05-26,MIN,8,200.0,0,0.7602500000000001,0.9384166666666667,30.410000000000004,30.410000000000004,0.7602500000000001,0.2397499999999999,33.31666666666667,0,2,11,3,3
1022400030,1611661330,2024,Regular Season,2024-05-26,ATL,11,200.0,0,0.6688333333333333,0.8495,26.51666666666667,26.51666666666667,0.6629166666666667,0.3370833333333333,34.36666666666667,0,2,11,0,0
1022400031,1611661320,2024,Regular Season,2024-05-26,LAS,11,200.01666666666665,0,0.6591117406882759,0.8370135822014833,22.593333333333334,22.591450712440633,0.5647862678110158,0.4352137321889842,38.19681693192234,1,1,11,0,0
1022400031,1611661321,2024,Regular Season,2024-05-26,DAL,8,200.03333333333336,0,0.8195300783202799,0.9605899016830527,32.78666666666667,32.7812031328112,0.8195300783202799,0.1804699216797201,37.360439926678886,2,4,9,1,1
1022400032,1611661317,2024,Regular Season,2024-05-28,PHO,8,200.0,0,0.6901666666666667,0.9051666666666667,27.606666666666666,27.606666666666666,0.6901666666666667,0.3098333333333333,29.666666666666668,0,0,11,3,0
1022400032,1611661323,2024,Regular Season,2024-05-28,CON,11,200.0,0,0.5978333333333334,0.7771666666666667,23.566666666666666,23.566666666666666,0.5891666666666666,0.4108333333333334,29.2,0,0,11,0,0
1022400033,1611661320,2024,Regular Season,2024-05-28,LAS,10,200.0,0,0.726,0.86625,25.403333333333332,25.403333333333332,0.6350833333333333,0.36491666666666667,40.0,1,1,12,2,2
1022400033,1611661325,2024,Regular Season,2024-05-28,IND,9,200.0,0,0.7275833333333334,0.9060833333333335,29.103333333333335,29.103333333333335,0.7275833333333334,0.27241666666666664,34.083333333333336,0,2,12,3,3
1022400034,1611661328,2024,Regular Season,2024-05-28,SEA,9,199.99999999999997,0,0.8288333333333335,0.9438333333333335,33.15333333333333,33.153333333333336,0.8288333333333334,0.17116666666666658,38.01666666666667,2,4,11,2,2
1022400034,1611661329,2024,Regular Season,2024-05-28,CHI,10,200.0,0,0.68475,0.8779166666666667,27.389999999999997,27.389999999999997,0.68475,0.31525000000000003,29.583333333333332,0,0,12,2,1
1022400035,1611661313,2024,Regular Season,2024-05-29,NYL,8,200.0,0,0.8269999999999998,0.9569999999999999,33.08,33.08,0.8269999999999998,0.17300000000000015,36.63333333333333,2,4,11,3,3
1022400035,1611661317,2024,Regular Season,2024-05-29,PHO,9,200.00000000000003,0,0.7394166666666665,0.9122499999999998,29.576666666666664,29.57666666666666,0.7394166666666665,0.2605833333333335,35.133333333333326,1,3,11,2,0
1022400036,1611661322,2024,Regular Season,2024-05-29,WAS,9,200.0,0,0.7106666666666667,0.8739999999999999,28.426666666666666,28.426666666666666,0.7106666666666667,0.28933333333333333,35.93333333333333,1,2,12,3,2
1022400036,1611661330,2024,Regular Season,2024-05-29,ATL,10,200.0,0,0.7659999999999999,0.9052499999999999,29.35333333333333,29.35333333333333,0.7338333333333332,0.2661666666666668,35.71666666666667,1,2,12,2,1
1022400037,1611661319,2024,Regular Season,2024-05-29,LVA,9,200.0,0,0.8146666666666667,0.96175,32.586666666666666,32.586666666666666,0.8146666666666667,0.18533333333333335,36.6,2,4,11,2,0
1022400037,1611661324,2024,Regular Season,2024-05-29,MIN,8,200.0,0,0.78425,0.9601666666666666,31.370000000000005,31.370000000000005,0.7842500000000001,0.2157499999999999,35.36666666666667,1,4,12,4,3
1022400038,1611661325,2024,Regular Season,2024-05-30,IND,10,200.0,0,0.8020833333333335,0.9554166666666667,30.236666666666668,30.236666666666668,0.7559166666666667,0.24408333333333332,39.93333333333333,2,3,12,2,1
1022400038,1611661328,2024,Regular Season,2024-05-30,SEA,11,200.0,0,0.6655,0.8564999999999999,26.619999999999997,26.619999999999997,0.6655,0.3345,31.033333333333335,0,1,11,0,0
1022400039,1611661320,2024,Regular Season,2024-05-30,LAS,10,199.99999999999997,0,0.7436666666666667,0.9023333333333333,27.876666666666665,27.876666666666672,0.6969166666666667,0.30308333333333326,38.78333333333334,1,2,12,2,0
1022400039,1611661329,2024,Regular Season,2024-05-30,CHI,11,200.0,0,0.6974166666666668,0.85875,27.873333333333335,27.873333333333335,0.6968333333333334,0.3031666666666666,33.03333333333333,0,3,12,1,0
1022400040,1611661319,2024,Regular Season,2024-05-31,LVA,8,199.99999999999997,0,0.8415,0.9847500000000001,33.660000000000004,33.66000000000001,0.8415000000000001,0.15849999999999986,39.150000000000006,4,4,9,1,1
1022400040,1611661330,2024,Regular Season,2024-05-31,ATL,9,200.0,0,0.7409166666666667,0.9144166666666668,28.943333333333335,28.943333333333335,0.7235833333333334,0.27641666666666664,33.833333333333336,0,2,11,2,2
1022400041,1611661321,2024,Regular Season,2024-05-31,DAL,9,200.00000000000003,0,0.7955,0.9496666666666667,31.82,31.819999999999997,0.7954999999999999,0.20450000000000013,38.64999999999999,1,3,12,3,0
1022400041,1611661323,2024,Regular Season,2024-05-31,CON,10,200.0,0,0.8090833333333333,0.9265833333333333,32.36333333333333,32.36333333333333,0.8090833333333333,0.19091666666666673,35.516666666666666,1,4,11,1,1
1022400042,1611661313,2024,Regular Season,2024-05-31,NYL,10,200.0,0,0.8609166666666667,0.9318333333333334,34.43666666666667,34.43666666666667,0.8609166666666667,0.13908333333333334,36.3,2,5,11,1,0
1022400042,1611661322,2024,Regular Season,2024-05-31,WAS,10,199.98333333333338,0,0.6362196849737477,0.8260688390699223,25.446666666666665,25.448787398949904,0.6362196849737477,0.3637803150262523,32.33602800233352,0,1,11,1,1
1022400043,1611661317,2024,Regular Season,2024-05-31,PHO,9,200.00000000000003,0,0.67575,0.8634166666666666,26.633333333333333,26.63333333333333,0.6658333333333332,0.33416666666666683,30.71666666666666,0,1,11,2,0
1022400043,1611661324,2024,Regular Season,2024-05-31,MIN,11,200.0,0,0.6014166666666667,0.7881666666666667,22.663333333333334,22.663333333333334,0.5665833333333333,0.4334166666666667,28.033333333333335,0,0,12,1,0
