snapshot_utc,commence_time,home_team,away_team,bookmaker,market,outcome,point,price
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,h2h,Toronto Tempo,,-105
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,spreads,Portland Fire,-1.5,-103
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,spreads,Toronto Tempo,1.5,-113
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,totals,Over,186.5,-108
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,totals,Under,186.5,-108
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,h2h,Portland Fire,,-115
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,h2h,Toronto Tempo,,-105
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,spreads,Portland Fire,-1.5,-105
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,spreads,Toronto Tempo,1.5,-115
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,totals,Over,186.5,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,totals,Under,186.5,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,h2h,Portland Fire,,-115
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,h2h,Toronto Tempo,,-105
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,spreads,Portland Fire,-1.5,-105
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,spreads,Toronto Tempo,1.5,-115
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,totals,Over,186.5,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,totals,Under,186.5,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,h2h,Portland Fire,,-120
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,h2h,Toronto Tempo,,100
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,spreads,Portland Fire,-1.0,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,spreads,Toronto Tempo,1.0,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,totals,Over,186.0,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,totals,Under,186.0,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,h2h,Portland Fire,,-118
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,h2h,Toronto Tempo,,-102
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,spreads,Portland Fire,-1.5,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,spreads,Toronto Tempo,1.5,-110
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,totals,Over,186.5,-105
20260820T231502Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,totals,Under,186.5,-115
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,h2h,Dallas Wings,,136
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,h2h,Indiana Fever,,-168
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,spreads,Dallas Wings,3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,spreads,Indiana Fever,-3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,totals,Over,185.5,-105
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,totals,Under,185.5,-115
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,h2h,Dallas Wings,,135
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,h2h,Indiana Fever,,-165
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,spreads,Dallas Wings,3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,spreads,Indiana Fever,-3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,totals,Over,185.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,totals,Under,185.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,h2h,Dallas Wings,,132
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,h2h,Indiana Fever,,-162
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,spreads,Dallas Wings,3.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,spreads,Indiana Fever,-3.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,totals,Over,185.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,totals,Under,185.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,h2h,Indiana Fever,,-166
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,spreads,Dallas Wings,3.5,-108
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,spreads,Indiana Fever,-3.5,-112
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,totals,Over,184.5,-115
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,draftkings,totals,Under,184.5,-105
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,h2h,Indiana Fever,,-165
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,spreads,Dallas Wings,3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,spreads,Indiana Fever,-3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,totals,Over,184.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,williamhill_us,totals,Under,184.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,h2h,Indiana Fever,,-175
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,spreads,Dallas Wings,3.5,-112
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,spreads,Indiana Fever,-3.5,-112
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,totals,Over,185.5,-115
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betrivers,totals,Under,185.5,-108
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betonlineag,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betonlineag,h2h,Indiana Fever,,-160
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betonlineag,spreads,Dallas Wings,3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betonlineag,spreads,Indiana Fever,-3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betonlineag,totals,Over,185.0,-115
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betonlineag,totals,Under,185.0,-105
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,lowvig,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,lowvig,h2h,Indiana Fever,,-160
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,lowvig,spreads,Dallas Wings,3.5,-108
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,lowvig,spreads,Indiana Fever,-3.5,-108
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,lowvig,totals,Over,185.0,-108
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,lowvig,totals,Under,185.0,-108
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,bovada,h2h,Dallas Wings,,145
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,bovada,h2h,Indiana Fever,,-170
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,bovada,spreads,Dallas Wings,3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,bovada,spreads,Indiana Fever,-3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,bovada,totals,Over,185.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,bovada,totals,Under,185.0,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betus,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betus,h2h,Indiana Fever,,-160
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betus,spreads,Dallas Wings,3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betus,spreads,Indiana Fever,-3.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betus,totals,Over,184.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betus,totals,Under,184.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betmgm,h2h,Dallas Wings,,140
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betmgm,h2h,Indiana Fever,,-170
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betmgm,spreads,Dallas Wings,3.5,-105
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betmgm,spreads,Indiana Fever,-3.5,-115
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betmgm,totals,Over,184.5,-110
20260820T232002Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,betmgm,totals,Under,184.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanduel,h2h,Atlanta Dream,,-400
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanduel,h2h,Los Angeles Sparks,,300
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanduel,spreads,Atlanta Dream,-9.5,-104
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanduel,spreads,Los Angeles Sparks,9.5,-118
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanduel,totals,Over,181.5,-104
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanduel,totals,Under,181.5,-118
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanatics,h2h,Atlanta Dream,,-425
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanatics,h2h,Los Angeles Sparks,,325
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanatics,spreads,Atlanta Dream,-9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanatics,spreads,Los Angeles Sparks,9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanatics,totals,Over,181.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,fanatics,totals,Under,181.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,mybookieag,h2h,Atlanta Dream,,-441
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,mybookieag,h2h,Los Angeles Sparks,,330
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,mybookieag,spreads,Atlanta Dream,-9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,mybookieag,spreads,Los Angeles Sparks,9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,mybookieag,totals,Over,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,mybookieag,totals,Under,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,draftkings,h2h,Atlanta Dream,,-440
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,draftkings,h2h,Los Angeles Sparks,,340
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,draftkings,spreads,Atlanta Dream,-9.5,-105
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,draftkings,spreads,Los Angeles Sparks,9.5,-115
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,draftkings,totals,Over,180.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,draftkings,totals,Under,180.5,-112
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,williamhill_us,h2h,Atlanta Dream,,-425
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,williamhill_us,h2h,Los Angeles Sparks,,330
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,williamhill_us,spreads,Atlanta Dream,-9.0,-105
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,williamhill_us,spreads,Los Angeles Sparks,9.0,-115
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,williamhill_us,totals,Over,181.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,williamhill_us,totals,Under,181.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betrivers,h2h,Atlanta Dream,,-400
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betrivers,h2h,Los Angeles Sparks,,300
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betrivers,spreads,Atlanta Dream,-9.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betrivers,spreads,Los Angeles Sparks,9.5,-113
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betrivers,totals,Over,180.5,-114
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betrivers,totals,Under,180.5,-109
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betonlineag,h2h,Atlanta Dream,,-420
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betonlineag,h2h,Los Angeles Sparks,,330
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betonlineag,spreads,Atlanta Dream,-9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betonlineag,spreads,Los Angeles Sparks,9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betonlineag,totals,Over,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betonlineag,totals,Under,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,lowvig,h2h,Atlanta Dream,,-420
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,lowvig,h2h,Los Angeles Sparks,,330
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,lowvig,spreads,Atlanta Dream,-9.0,-108
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,lowvig,spreads,Los Angeles Sparks,9.0,-108
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,lowvig,totals,Over,180.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,lowvig,totals,Under,180.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,bovada,h2h,Atlanta Dream,,-415
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,bovada,h2h,Los Angeles Sparks,,310
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,bovada,spreads,Atlanta Dream,-9.0,-106
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,bovada,spreads,Los Angeles Sparks,9.0,-114
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,bovada,totals,Over,181.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,bovada,totals,Under,181.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betus,h2h,Atlanta Dream,,-420
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betus,h2h,Los Angeles Sparks,,330
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betus,spreads,Atlanta Dream,-9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betus,spreads,Los Angeles Sparks,9.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betus,totals,Over,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betus,totals,Under,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betmgm,h2h,Atlanta Dream,,-450
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betmgm,h2h,Los Angeles Sparks,,340
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betmgm,spreads,Atlanta Dream,-9.5,100
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betmgm,spreads,Los Angeles Sparks,9.5,-120
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betmgm,totals,Over,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Los Angeles Sparks,Atlanta Dream,betmgm,totals,Under,180.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanduel,h2h,Connecticut Sun,,710
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanduel,h2h,Las Vegas Aces,,-1250
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanduel,spreads,Connecticut Sun,14.5,-112
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanduel,spreads,Las Vegas Aces,-14.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanduel,totals,Over,167.5,-112
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanduel,totals,Under,167.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanatics,h2h,Connecticut Sun,,730
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanatics,h2h,Las Vegas Aces,,-1100
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanatics,spreads,Connecticut Sun,14.5,-115
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanatics,spreads,Las Vegas Aces,-14.5,-105
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanatics,totals,Over,168.5,-105
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,fanatics,totals,Under,168.5,-115
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,mybookieag,h2h,Connecticut Sun,,730
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,mybookieag,h2h,Las Vegas Aces,,-1299
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,mybookieag,spreads,Connecticut Sun,14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,mybookieag,spreads,Las Vegas Aces,-14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,mybookieag,totals,Over,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,mybookieag,totals,Under,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,draftkings,h2h,Connecticut Sun,,800
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,draftkings,h2h,Las Vegas Aces,,-1350
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,draftkings,spreads,Connecticut Sun,14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,draftkings,spreads,Las Vegas Aces,-14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,draftkings,totals,Over,168.5,-112
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,draftkings,totals,Under,168.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,h2h,Connecticut Sun,,800
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,h2h,Las Vegas Aces,,-1400
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,spreads,Connecticut Sun,14.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,spreads,Las Vegas Aces,-14.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,totals,Over,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,williamhill_us,totals,Under,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,h2h,Connecticut Sun,,600
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,h2h,Las Vegas Aces,,-1000
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,spreads,Connecticut Sun,14.5,-112
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,spreads,Las Vegas Aces,-14.5,-112
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,totals,Over,168.5,-113
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betrivers,totals,Under,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,h2h,Connecticut Sun,,795
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,h2h,Las Vegas Aces,,-1300
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,spreads,Connecticut Sun,14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,spreads,Las Vegas Aces,-14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,totals,Over,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betonlineag,totals,Under,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,h2h,Connecticut Sun,,795
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,h2h,Las Vegas Aces,,-1300
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,spreads,Connecticut Sun,14.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,spreads,Las Vegas Aces,-14.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,totals,Over,168.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,lowvig,totals,Under,168.5,-108
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,h2h,Connecticut Sun,,625
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,h2h,Las Vegas Aces,,-1000
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,spreads,Connecticut Sun,14.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,spreads,Las Vegas Aces,-14.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,totals,Over,169.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,bovada,totals,Under,169.0,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,h2h,Connecticut Sun,,800
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,h2h,Las Vegas Aces,,-1300
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,spreads,Connecticut Sun,14.5,-110
