player_id,player_name,off_poss,def_poss,total_poss,minutes_2021_24,orapm_100,drapm_100,net_100,lambda_chosen,net_100_lam500,net_100_lam1000,net_100_lam2000,net_100_lam5000
1641661,Lou Lopez Senechal,252,244,496,125.4,-0.054,-0.083,-0.137,68000,-9.995,-6.254,-3.634,-1.643
1629574,Li Yueru,1264,1252,2516,628.6,-0.108,-0.03,-0.138,68000,-0.708,-0.809,-0.822,-0.692
202658,Danielle Robinson,4262,4248,8510,2124.2,-0.143,0.002,-0.141,68000,8.4,5.915,3.615,1.369
1641700,Liz Dixon,462,450,912,238.0,-0.099,-0.043,-0.142,68000,-6.794,-4.812,-3.072,-1.511
1642290,Aaliyah Edwards,1461,1477,2938,741.2,-0.103,-0.041,-0.144,68000,-3.538,-2.772,-1.998,-1.148
1630996,Rae Burrell,1890,1910,3800,944.3,-0.077,-0.068,-0.145,68000,1.305,0.595,0.032,-0.351
1629476,Asia (AD) Durr,1586,1576,3162,769.5,-0.111,-0.035,-0.146,68000,-2.061,-1.939,-1.545,-0.942
1628282,Sydney Wiese,1134,1132,2266,578.5,-0.045,-0.104,-0.149,68000,-4.686,-3.43,-2.357,-1.315
203838,Astou Ndour-Fall,1004,1005,2009,507.0,-0.181,0.03,-0.151,68000,-6.048,-4.582,-3.158,-1.684
203389,Yvonne Turner,703,707,1410,356.2,-0.106,-0.046,-0.152,68000,-2.815,-2.607,-2.096,-1.295
1641657,Dorka Juhasz,3087,3084,6171,1578.4,-0.076,-0.083,-0.159,68000,-4.325,-3.749,-2.948,-1.765
202641,Sydney Colson,1151,1161,2312,587.2,-0.078,-0.082,-0.16,68000,-5.064,-4.446,-3.444,-1.986
203403,Tianna Hawkins,3382,3389,6771,1703.9,-0.106,-0.054,-0.16,68000,-2.789,-2.335,-1.774,-1.061
1630387,Iliana Rupert,906,897,1803,444.6,-0.039,-0.127,-0.166,68000,-10.301,-7.403,-4.74,-2.255
1629481,Arike Ogunbowale,10253,10220,20473,5129.6,0.37,-0.537,-0.167,68000,3.254,2.147,1.159,0.31
1628882,Lexie Brown,3527,3529,7056,1778.6,-0.097,-0.073,-0.17,68000,1.979,0.991,0.211,-0.344
1630139,Jocelyn Willoughby,655,657,1312,334.6,-0.173,0.002,-0.171,68000,-11.528,-7.902,-4.853,-2.24
100940,Diana Taurasi,7036,7043,14079,3533.8,0.117,-0.291,-0.174,68000,0.618,0.338,0.097,-0.133
1628922,Azura Stevens,6208,6229,12437,3161.6,-0.093,-0.082,-0.175,68000,-0.331,-0.675,-0.903,-0.882
201911,Kristi Toliver,1670,1679,3349,842.1,-0.187,0.009,-0.178,68000,-3.785,-3.202,-2.433,-1.441
1631006,Kierstan Bell,1315,1325,2640,660.1,-0.115,-0.065,-0.18,68000,-9.151,-7.25,-5.13,-2.687
1629571,Morgan Bertsch,1001,996,1997,502.8,-0.131,-0.054,-0.185,68000,-5.252,-4.423,-3.287,-1.845
1641649,Diamond Miller,2220,2218,4438,1119.8,-0.151,-0.042,-0.193,68000,-3.356,-3.201,-2.674,-1.708
203849,Theresa Plaisance,1964,1973,3937,979.3,-0.133,-0.062,-0.195,68000,-4.11,-3.878,-3.225,-2.019
1641602,Ivana Dojkić,1473,1465,2938,726.4,-0.092,-0.104,-0.196,68000,-5.12,-4.368,-3.345,-1.969
1631135,Olivia Nelson-Ododa,3139,3136,6275,1633.0,-0.219,0.021,-0.198,68000,-3.697,-3.638,-3.114,-2.02
1627672,Aerial Powers,3595,3599,7194,1796.6,-0.084,-0.116,-0.2,68000,0.497,-0.306,-0.804,-0.912
