screen,decision,family_size_K,cell,mde80_fw,mde80_percell,n,stat_family,reported_dr2,reported_p_fw,blind_to_best_lead_fw,blind_to_D079_ceiling_fw,blind_to_D084_ceiling_fw,blind_to_best_lead_percell,was_reported_null_at_fw05
E0_I0014_residual_heterogeneity,D078/D082 era,348,minutes__pred_iqr|pts_absres,0.0042496578908408,0.0004636959249985,13879,t_statistic,0.0085356676732994,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_sd5|pts_sqres,0.004244153577778,0.0004630953289969,13879,t_statistic,0.0274940728701713,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,P01_c04_prevgame|ppm|B_COMPLETE|DECISION,0.0042225999221359,0.0019435439168883,5673,increment,0.0023420284455654,0.08153078202995,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_fallback_level|skill_vs_R3,0.0042171310767662,0.0004268316480035,17809,t_statistic,,0.958041958041958,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,P03_c04_avail5|ppm|B_SINGLE|DECISION,0.0042094214283363,0.001951035480455,5673,increment,0.0024156626788235,0.059900166389351,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_is_fallback|llskill_vs_R3,0.0042055593430144,0.0004256604294433,17809,t_statistic,,0.951048951048951,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R08_player_ra_share,0.004193650925036,0.0018237243140584,5111,increment,0.0044314642654728,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_roster_size_prior|skill_vs_R2,0.0041913429058232,0.0004242215305321,17809,t_statistic,,0.994005994005994,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R03_opp_allowed_atb3_share,0.0041732086744742,0.0017337528127179,5111,increment,2.942219684065135e-07,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,pl_min_trend5|signed_err,0.0041724658839674,0.0004223109163725,13953,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_late_out_of_contention|llskill_vs_R3,0.0041685102518239,0.000421910552012,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_newfaces_prior|skill_vs_R1,0.004168223573359,0.0004218815362097,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,pl_run_length|skill_vs_R3,0.0041634706703834,0.000421400477079,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_newfaces_prior|llskill_vs_R3,0.0041562877917255,0.0004206734709985,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_mean5|fga_absres,0.0041509596156569,0.0004529265903408,13879,t_statistic,0.0521700445273089,0.48,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R01_opp_allowed_miss_pg,0.0041492333187486,0.0017237922898523,5111,increment,0.0003067115590402,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R02_opp_allowed_ra_share,0.0041490178600381,0.0017237027778786,5111,increment,4.396613259064743e-05,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,efg|A05_opp_fg3pct_allowed,0.00414525914546,0.0025049013172687,13989,increment,9.912886258341509e-05,1.0,True,True,True,True,True
E0_I0019_availability_forecast,D090,318,mdl_fallback_level|skill_vs_R1,0.004143831952398,0.0004194127687982,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_late_out_of_contention|skill_vs_R2,0.0041392051485205,0.00041894447263,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_newfaces_prior|skill_vs_R3,0.0041323507753586,0.0004182507158225,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,fga__pred_point|fga_sqres,0.0041289052734544,0.0004505201593125,13879,t_statistic,0.0380011182871033,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_late_out_of_contention|skill_vs_R3,0.0041200555782559,0.0004170062728241,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R06_own_atb3_share,0.0041164798148717,0.0017101848994958,5111,increment,0.0001206603469801,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,minutes__pred_iqr|fga_absres,0.0041082473106529,0.0004482660924168,13879,t_statistic,0.0062287781955899,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_3in4|skill_vs_R2,0.0040941522398257,0.0004143844988195,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_b2b|skill_vs_R2,0.004092113504672,0.0004141781507905,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_season_progress|llskill_vs_R3,0.0040854294114467,0.0004135016286538,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_game_idx|llskill_vs_R3,0.0040854294114467,0.0004135016286538,17809,t_statistic,,1.0,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,A01_opp_efg_allowed|points|POOLED,0.0040851432658573,0.0013158321582701,14807,paired,0.0007868596832052,,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_roster_churn_prior|skill_vs_R2,0.0040826005136192,0.000413215305298,17417,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_mean5|pts_sqres,0.0040798343675443,0.0004451658508739,13879,t_statistic,0.0403949839965595,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_is_fallback|skill_vs_R3,0.0040797484021082,0.0004129266323983,17809,t_statistic,,0.954045954045954,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R08_player_ra_share,0.0040651963688446,0.0016888792745604,5111,increment,0.0022911173720086,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ppm|F04_load_x_fg3a_share,0.0040592678792864,0.002470573003479,14844,increment,0.0003090732032386,1.0,True,True,True,True,True
E0_I0019_availability_forecast,D090,318,tm_season_progress|skill_vs_R3,0.0040549988328834,0.000410421635701,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_game_idx|skill_vs_R3,0.0040549988328834,0.000410421635701,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R05_opp_allowed_long_miss_pg,0.0040462836981349,0.0016810220360189,5111,increment,2.5508625635821013e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_is_rookie_window|minutes_absres,0.004037282457197,0.0004405228542055,13879,t_statistic,0.0031674977791888,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_rng5|minutes_sqres,0.004020926756155,0.0004387382230379,13879,t_statistic,0.0081603138565215,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_is_fallback|skill_vs_R1,0.0040160850072502,0.000406483021505,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_sd5|minutes_sqres,0.0040019329756552,0.0004366657412418,13879,t_statistic,0.0091330532603138,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_season_progress|skill_vs_R2,0.003974726184105,0.0004022969399436,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_game_idx|skill_vs_R2,0.003974726184105,0.0004022969399436,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_roster_churn_prior|signed_err,0.0039716121020066,0.0004019817520184,17417,t_statistic,,1.0,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,A02_opp_ts_allowed|ppm|POOLED,0.0039716035664545,0.0012792608122997,14807,paired,0.0006408311509435,,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R09_opp_allowed_paint_share,0.0039715043406222,0.0016499550725541,5111,increment,8.92481694125257e-06,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_abs_min_trend5|minutes_absres,0.0039527630641435,0.000431300629935,13879,t_statistic,0.0078047129457426,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_sd5|fga_sqres,0.0039501798193409,0.000431018762519,13879,t_statistic,0.0132388938133632,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R03_opp_allowed_atb3_share,0.0039444424423637,0.0016387122505715,5111,increment,1.2091817376131034e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R02_opp_allowed_ra_share,0.0039343838562255,0.0016345334271842,5111,increment,0.000180952512459,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R08_player_ra_share,0.0039171446710812,0.0016273714355216,5111,increment,0.0026396914456873,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_win_pct_vs_league|skill_vs_R2,0.0039139112507438,0.0003961416325184,17809,t_statistic,,0.9310689310689312,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_is_cold_start|signed_err,0.0039019167490627,0.000394927624031,17809,t_statistic,,0.999000999000999,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_mean5|minutes_absres,0.0038880745247685,0.0004242422236179,13879,t_statistic,0.013392120491746,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_mean5|fga_absres,0.0038816045302955,0.0004235362585381,13879,t_statistic,0.0444112092685267,0.987,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|A01_c04_prevgame,0.0038673671167276,0.0016818308362434,5111,increment,6.461576625163768e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_b2b|signed_err,0.0038611771477239,0.0003908042162303,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_win_pct_prior|skill_vs_R2,0.0038590824757303,0.0003905922066241,17809,t_statistic,,0.926073926073926,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_minutes_prior|pts_sqres,0.0038481809236501,0.0004198892849232,13879,t_statistic,0.0064691266121032,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_is_home|skill_vs_R2,0.0038099020998284,0.000385614476382,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_tenure_prior|skill_vs_R1,0.0037860441280669,0.0003831997216069,17809,t_statistic,,0.7762237762237763,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_3in4|signed_err,0.0037833054662422,0.0003829225313753,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R07_own_miss_pg,0.0037814650989074,0.0015710035761036,5111,increment,0.0007447365990072,0.995008319467554,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,minutes__pred_iqr|minutes_sqres,0.0037793858020593,0.0004123827941983,13879,t_statistic,0.0013833031001158,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,pl_minutes_prior|skill_vs_R3,0.0037793241349318,0.0003825195659057,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R09_opp_allowed_paint_share,0.0037665336195979,0.0015648003171079,5111,increment,4.536426551239573e-06,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_prior_season_games|minutes_absres,0.0037609059406101,0.0004103663880149,13879,t_statistic,0.0095216298091331,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,neg_ctrl_row_noise|brier,0.0037496139690347,0.0003795124886199,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_games_prior7d|skill_vs_R2,0.0037461242249635,0.000379159278538,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_roster_size_prior|signed_err,0.0037405262710685,0.0003785926886353,17809,t_statistic,,0.1528471528471528,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_changed_prior|brier,0.0037353314215792,0.0003780668984409,17417,t_statistic,,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,O01_own_usg_pg|spm|B_COMPLETE|DECISION,0.0037337933641601,0.0017257861418946,5670,increment,2.8065280556755853e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_win_pct_prior|signed_err,0.0037315429934456,0.0003776834574252,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R09_opp_allowed_paint_share,0.0037298867702572,0.0015495754426581,5111,increment,3.3575620452529297e-06,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_roster_churn_prior|brier,0.0037277242908777,0.0003772969522204,17417,t_statistic,,0.995004995004995,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_rest_days|brier,0.0037038291815457,0.0003748784386125,17809,t_statistic,,0.999000999000999,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,POOLED|y_oreb|B_COMPLETE|R10_opp_allowed_oreb_pg,0.003697550753512,0.0016079815254501,13977,increment,0.0004008389465196,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,neg_ctrl_row_noise|skill_vs_R2,0.0036960856546138,0.0003740946872181,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|A01_c04_prevgame,0.0036886770016276,0.0016041225306607,5111,increment,0.0013405728145867,0.2678868552412645,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,NC1_noise_x_defrtg|ppm|DECISION,0.003660984881274,0.0011792099625936,5673,paired,1.5245462819831629e-05,,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_late_out_of_contention|signed_err,0.0036584934615254,0.0003702898404074,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_tenure_prior|llskill_vs_R3,0.0036485865026879,0.0003692871199583,17809,t_statistic,,1.0,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,A01_opp_efg_allowed|ppm|POOLED,0.0036485541370254,0.0011752059970117,14807,paired,0.0005821000702451,,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_win_pct_vs_league|signed_err,0.0036449145122791,0.0003689154640412,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_mean5|minutes_absres,0.0036425447521067,0.0003974515599989,13879,t_statistic,0.0121580247151774,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_prior_meetings|minutes_absres,0.0036334537299028,0.0003964596048679,13879,t_statistic,0.0030188470472191,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,neg_ctrl_row_noise|skill_vs_R1,0.0036308562877271,0.0003674925784243,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_changed_prior|signed_err,0.0036237562406176,0.0003667739560355,17417,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R05_opp_allowed_long_miss_pg,0.0035926737122707,0.0014925704990326,5111,increment,2.745669368908417e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_roster_size_prior|brier,0.0035884796152567,0.0003632034765164,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_tenure_prior|skill_vs_R3,0.0035878534333318,0.000363140098296,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_sd5|minutes_sqres,0.0035765942888318,0.0003902554604874,13879,t_statistic,4.604455852690219e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,POOLED|y_oreb|B_SINGLE|R10_opp_allowed_oreb_pg,0.003571990385144,0.0015533781498311,13977,increment,0.000295149467286,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_newfaces_prior|skill_vs_R2,0.0035718861698541,0.0003615239916917,17809,t_statistic,,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,M01_dev_pos|ppm|B_SINGLE|DECISION,0.0035611447959884,0.0015085544294235,5673,increment,0.0018423797563039,0.108153078202995,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|efg|B_COMPLETE_PLUS_USAGE|DECISION,0.0035464128393776,0.0014630992488759,5652,increment,3.842471100107206e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_is_home|signed_err,0.0035422088277087,0.0003585202366208,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_tenure_prior|skill_vs_R2,0.0035389595769757,0.0003581913677714,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_3in4|brier,0.0035368807239018,0.0003579809592573,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_season_progress|signed_err,0.0035245410286634,0.0003567320124358,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_game_idx|signed_err,0.0035245410286634,0.0003567320124358,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_b2b|brier,0.0035201300621867,0.0003562855619802,17809,t_statistic,,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,P06_c04_rotstab|ppm|B_COMPLETE|DECISION,0.003517982481149,0.001595533309271,5673,increment,0.001230003096038,0.5074875207986689,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R03_opp_allowed_atb3_share,0.0035164628305627,0.0014609088111498,5111,increment,3.674900820452008e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_is_home|brier,0.0035156552890595,0.0003558326534142,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_win_pct_prior|brier,0.0035136200104306,0.0003556266552331,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,neg_ctrl_row_noise|llskill_vs_R3,0.0035131559206324,0.0003555796829646,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,opp_game_idx|minutes_sqres,0.0035086057129566,0.0003828369749553,13879,t_statistic,0.0117151794426898,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_rng5|minutes_absres,0.0034960676525354,0.0003814689007069,13879,t_statistic,0.0165591053476482,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|pps|B_SINGLE|DECISION,0.0034892079668971,0.001439648531998,5654,increment,6.184057505273101e-05,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|ts|B_SINGLE|DECISION,0.0034892079668971,0.001439648531998,5654,increment,6.184057505273104e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_sd5|minutes_absres,0.0034875732923463,0.00038054204958,13879,t_statistic,0.0177835186436082,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|efg|B_COMPLETE|DECISION,0.0034824245776215,0.0014373019810033,5652,increment,3.795392042221958e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,opp_game_idx|minutes_absres,0.0034792399823611,0.0003796327712378,13879,t_statistic,0.0105607724626907,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__is_cold_start|fga_absres,0.0034756480481031,0.0003792408419764,13879,t_statistic,0.0053020806343502,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_prior_meetings|minutes_sqres,0.0034721611911577,0.0003788603780901,13879,t_statistic,0.0041042171843729,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_games_prior|pts_sqres,0.0034669261874206,0.0003782891674274,13879,t_statistic,0.0005251968884392,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|ts|B_COMPLETE_PLUS_USAGE|DECISION,0.0034657484212977,0.0014309529731602,5654,increment,4.643664759400468e-05,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|pps|B_COMPLETE_PLUS_USAGE|DECISION,0.0034657484212977,0.0014309529731602,5654,increment,4.643664759400468e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__n_prior_games|pts_sqres,0.0034656132340053,0.0003781459062134,13879,t_statistic,0.0005146293534616,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_win_pct_vs_league|brier,0.0034656072046065,0.0003507670991363,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_n_prior_games|signed_err,0.0034575504765586,0.0003499516474826,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_is_rookie_window|minutes_sqres,0.0034485911904197,0.0003762885679409,13879,t_statistic,0.0039006523424601,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|efg|B_SINGLE|DECISION,0.003439614136925,0.0014179846496601,5652,increment,6.76736797983246e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_sd5|pts_absres,0.003436860985183,0.0003750086417663,13879,t_statistic,0.0451043348859001,0.977,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,neg_ctrl_row_noise|skill_vs_R3,0.003430774690455,0.0003472415697779,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,neg_ctrl_row_noise|signed_err,0.0034301041235193,0.0003471736991841,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_game_idx|brier,0.0034289042446268,0.0003470522549426,17809,t_statistic,,0.998001998001998,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_season_progress|brier,0.0034289042446268,0.0003470522549426,17809,t_statistic,,0.998001998001998,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_late_out_of_contention|brier,0.0034229385710651,0.0003464484467537,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_sd5|fga_sqres,0.0034187707734907,0.0003730347517122,13879,t_statistic,0.0149774891516868,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_dnp_frac5|minutes_sqres,0.0034183161847737,0.0003729851498522,13879,t_statistic,0.0034334313812839,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ppm|A09_opp_stl,0.0034174371109063,0.0021902265263996,14852,increment,0.0005495909567453,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_sd5|pts_sqres,0.0034149905768935,0.0003726222804491,13879,t_statistic,0.0176338141496468,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_ast|B_SINGLE|A04_teammate_prior_fgm_pg,0.0034075984397481,0.0014156812755765,5111,increment,0.0012540697880472,0.1797004991680532,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,NC2_usage_x_noise|attempts|DECISION,0.0034011846837197,0.0010955278412041,5670,paired,0.0002156060528788,,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_newfaces_prior|signed_err,0.0033956967542021,0.0003436912003284,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,pl_games_prior|signed_err,0.0033888087612777,0.0003429940407387,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_game_idx|minutes_absres,0.0033846567058787,0.0003693124393418,13879,t_statistic,0.0106550504799713,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|ts|B_COMPLETE|DECISION,0.0033804171032172,0.0013967050959752,5654,increment,4.718781201076018e-05,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|pps|B_COMPLETE|DECISION,0.0033804171032172,0.0013967050959752,5654,increment,4.718781201076018e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_mean5|fga_sqres,0.0033793242884414,0.0003687305995092,13879,t_statistic,0.0286057659257395,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_mean5|minutes_absres,0.0033765772772578,0.0003684308629364,13879,t_statistic,0.0054218585773701,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R06_own_atb3_share,0.0033672787886413,0.001398930541557,5111,increment,2.39024416313248e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_game_idx|minutes_sqres,0.0033592422522156,0.000366539374097,13879,t_statistic,0.0118883480817063,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_prior_season_games|minutes_sqres,0.0033453751068325,0.0003650262784618,13879,t_statistic,0.0097653672193259,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_games_prior7d|brier,0.0033378086603817,0.0003378321293071,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ts|A04_opp_blk,0.003335106169359,0.0019710850949894,14079,increment,0.000652738534702,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R01_opp_allowed_miss_pg,0.0033194903384939,0.0013790769070226,5111,increment,6.34907270420139e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_tenure_prior|brier,0.0033093235008297,0.0003349490395065,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_sd5|fga_absres,0.0033079844817166,0.0003609464487567,13879,t_statistic,0.022515423811941,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,efg|E01_pl_fg3a_share,0.0032741388381777,0.0024529464973149,13984,increment,0.0006740858203664,1.0,True,True,True,True,True
E0_I0019_availability_forecast,D090,318,tm_games_prior7d|signed_err,0.0032729466420571,0.0003312672012386,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_ast|B_COMPLETE|R01_opp_allowed_miss_pg,0.0032642391892269,0.0013561229061759,5111,increment,4.2725017673888e-05,1.0,True,True,True,False,True
