season,game_id,team_id,opp_team_id,player_id,gdate,s,exp_gposs,crude3,crude5,crude10,apg_pre,naive_ct,a5,a10,m5,m10
2021,1022100065,1611661328,1611661325,1628920,2021-06-15,1.0,98.43218181818183,80.46666666666665,82.558,82.67500000000001,1.7832867783985102,1.7999999999999998,2.0,1.8,24.53,22.43333333333333
2021,1022100067,1611661313,1611661319,204296,2021-06-15,1.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,1.036312849162011,0.8888888888888888,0.6,0.8888888888888888,20.356666666666666,19.725925925925925
2021,1022100067,1611661313,1611661319,204335,2021-06-15,6.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,4.7832867783985105,5.3999999999999995,6.6,5.4,35.94666666666667,35.019999999999996
2021,1022100067,1611661313,1611661319,1628244,2021-06-15,2.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,2.6166201117318435,2.8,3.4,2.8,28.933333333333337,29.211666666666666
2021,1022100067,1611661313,1611661319,1630119,2021-06-15,3.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,1.4499534450651768,1.4,1.4,1.4,15.246666666666666,15.153333333333332
2021,1022100067,1611661313,1611661319,1630131,2021-06-15,1.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,1.6999534450651768,1.7000000000000002,1.2,1.7,15.786666666666667,20.14
2021,1022100067,1611661313,1611661319,1630446,2021-06-15,0.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,0.6999534450651769,0.5,0.6,0.5,22.919999999999998,22.976666666666667
2021,1022100067,1611661319,1611661313,202633,2021-06-15,2.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,1.261495487752471,1.1818181818181819,2.0,1.3,27.119999999999997,24.74
2021,1022100067,1611661319,1611661313,203029,2021-06-15,1.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,2.03072625698324,2.0909090909090913,1.6,1.9,29.30333333333333,28.883333333333333
2021,1022100067,1611661319,1611661313,203833,2021-06-15,5.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,5.799957026214009,6.545454545454546,6.0,6.9,30.916666666666668,30.811666666666667
2021,1022100067,1611661319,1611661313,204324,2021-06-15,4.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,1.8768801031370863,1.9090909090909092,1.6,1.9,24.05,24.46333333333333
2021,1022100067,1611661319,1611661313,1628932,2021-06-15,4.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,3.1845724108293942,3.454545454545455,4.0,3.4,33.02333333333333,32.69166666666667
2021,1022100067,1611661319,1611661313,1629498,2021-06-15,5.0,101.74123905723906,85.22333333333333,84.96799999999999,85.309,2.492264718521702,2.6363636363636367,3.0,2.5,34.04333333333334,33.80333333333333
2021,1022100069,1611661325,1611661328,202638,2021-06-17,3.0,98.16922214234364,79.87666666666667,80.136,82.61,2.2950252027175106,2.3846153846153846,2.2,2.7,21.413333333333334,22.619999999999997
2021,1022100069,1611661325,1611661328,202650,2021-06-17,2.0,98.16922214234364,79.87666666666667,80.136,82.61,1.6283585360508437,1.6153846153846154,1.6,1.6666666666666667,24.99,22.04259259259259
2021,1022100069,1611661325,1611661328,202658,2021-06-17,3.0,98.16922214234364,79.87666666666667,80.136,82.61,3.028358536050844,3.230769230769231,2.8,3.0,25.503333333333334,25.465
2021,1022100069,1611661325,1611661328,1627676,2021-06-17,0.0,98.16922214234364,79.87666666666667,80.136,82.61,2.0950252027175105,2.1538461538461537,2.2,2.4,26.806666666666672,25.4
2021,1022100069,1611661325,1611661328,1628263,2021-06-17,3.0,98.16922214234364,79.87666666666667,80.136,82.61,2.2950252027175106,2.3846153846153846,3.2,2.8,15.263333333333332,13.595000000000002
2021,1022100069,1611661325,1611661328,1628909,2021-06-17,4.0,98.16922214234364,79.87666666666667,80.136,82.61,2.2950252027175106,2.3846153846153846,2.8,2.7,33.42,31.67666666666667
2021,1022100069,1611661325,1611661328,1629479,2021-06-17,0.0,98.16922214234364,79.87666666666667,80.136,82.61,1.2283585360508438,1.1538461538461537,1.0,1.2,23.296666666666667,24.793333333333333
2021,1022100069,1611661328,1611661325,100720,2021-06-17,7.0,98.16922214234364,79.87666666666667,80.136,82.61,5.361691869384177,5.9230769230769225,5.2,5.6,25.860000000000003,27.615
2021,1022100069,1611661328,1611661325,200676,2021-06-17,0.0,98.16922214234364,79.87666666666667,80.136,82.61,0.9616918693841771,0.8461538461538461,1.0,0.7,15.753333333333334,16.07
2021,1022100069,1611661328,1611661325,203855,2021-06-17,1.0,98.16922214234364,79.87666666666667,80.136,82.61,1.361691869384177,1.3076923076923077,0.8,1.2,17.87666666666667,18.884999999999998
2021,1022100069,1611661328,1611661325,204319,2021-06-17,4.0,98.16922214234364,79.87666666666667,80.136,82.61,3.828358536050844,4.153846153846154,2.6,4.1,28.580000000000002,31.356666666666666
2021,1022100069,1611661328,1611661325,1627668,2021-06-17,3.0,98.16922214234364,79.87666666666667,80.136,82.61,2.6950252027175106,2.8461538461538463,3.8,3.3,30.79666666666667,32.626666666666665
2021,1022100069,1611661328,1611661325,1628886,2021-06-17,1.0,98.16922214234364,79.87666666666667,80.136,82.61,2.961691869384177,3.1538461538461537,4.0,3.1,14.443333333333333,18.073333333333334
2021,1022100069,1611661328,1611661325,1628920,2021-06-17,1.0,98.16922214234364,79.87666666666667,80.136,82.61,1.7250290800586658,1.7272727272727273,2.0,1.9,23.393333333333334,23.79
2021,1022100069,1611661328,1611661325,1629478,2021-06-17,3.0,98.16922214234364,79.87666666666667,80.136,82.61,1.7425378040762656,1.7500000000000002,1.8,1.75,17.453333333333337,18.85625
2021,1022100069,1611661328,1611661325,1629496,2021-06-17,1.0,98.16922214234364,79.87666666666667,80.136,82.61,0.6283585360508437,0.4615384615384615,0.2,0.4,9.11,9.491666666666667
2021,1022100070,1611661322,1611661330,201507,2021-06-17,3.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,2.4521148367302215,2.6,1.6,2.6,20.636666666666667,21.943333333333335
2021,1022100070,1611661322,1611661330,201919,2021-06-17,1.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,1.118781503396888,0.9999999999999999,1.4,1.0,17.346666666666668,15.969999999999999
2021,1022100070,1611661322,1611661330,204333,2021-06-17,11.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,4.868781503396888,5.499999999999999,6.6,5.5,32.75333333333334,31.148333333333333
2021,1022100070,1611661322,1611661330,1628878,2021-06-17,1.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,2.7021148367302215,2.9,2.8,2.9,31.02666666666667,28.69666666666667
2021,1022100070,1611661322,1611661330,1628899,2021-06-17,1.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,2.2694864489736286,2.4285714285714284,2.2,2.4285714285714284,30.706666666666667,28.445238095238096
2021,1022100070,1611661330,1611661322,203026,2021-06-17,6.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,2.785448170063555,3.0,3.0,3.0,29.30333333333333,30.205000000000002
2021,1022100070,1611661330,1611661322,203403,2021-06-17,1.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,1.0327213877509736,0.9090909090909091,0.6,0.7,15.713333333333333,16.825
2021,1022100070,1611661330,1611661322,203824,2021-06-17,7.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,2.801952156981743,3.0,4.4,3.1,25.229999999999997,22.28666666666667
2021,1022100070,1611661330,1611661322,204322,2021-06-17,0.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,1.1865675415971273,1.0909090909090908,2.0,1.2,22.843333333333334,22.485
2021,1022100070,1611661330,1611661322,1627675,2021-06-17,2.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,3.725029080058666,4.090909090909091,4.0,4.1,33.82000000000001,34.94166666666667
2021,1022100070,1611661330,1611661322,1628881,2021-06-17,2.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,1.0327213877509736,0.9090909090909091,0.6,1.0,19.326666666666668,22.251666666666665
2021,1022100070,1611661330,1611661322,1630462,2021-06-17,2.0,99.24323595505618,82.21000000000001,83.02000000000001,83.41,1.648106003135589,1.6363636363636365,1.6,1.8888888888888888,17.2,14.575925925925926
2021,1022100071,1611661323,1611661329,201886,2021-06-17,2.0,96.64476734693878,80.63,81.256,81.964,3.1096444646740506,3.363636363636364,3.2,3.2,33.11,32.65833333333333
2021,1022100071,1611661323,1611661329,201896,2021-06-17,3.0,96.64476734693878,80.63,81.256,81.964,2.368781503396888,2.5,2.2,3.125,29.53666666666667,28.933333333333334
2021,1022100071,1611661323,1611661329,202662,2021-06-17,2.0,96.64476734693878,80.63,81.256,81.964,4.220488912796605,4.777777777777778,5.0,4.777777777777778,31.086666666666666,30.83888888888889
2021,1022100071,1611661323,1611661329,1628280,2021-06-17,0.0,96.64476734693878,80.63,81.256,81.964,2.1096444646740506,2.1818181818181817,2.0,2.2,31.03,31.505000000000003
2021,1022100071,1611661323,1611661329,1629567,2021-06-17,1.0,96.64476734693878,80.63,81.256,81.964,2.1865675415971273,2.272727272727273,1.4,2.2,21.50333333333333,28.043333333333333
2021,1022100071,1611661329,1611661323,202664,2021-06-17,10.0,96.64476734693878,80.63,81.256,81.964,7.244669860054475,8.166666666666666,8.2,8.6,32.17333333333333,32.995
2021,1022100071,1611661329,1611661323,1627674,2021-06-17,0.0,96.64476734693878,80.63,81.256,81.964,1.7446698600544754,1.7500000000000002,1.8,1.9,31.71333333333333,34.12166666666667
2021,1022100071,1611661329,1611661323,1628890,2021-06-17,3.0,96.64476734693878,80.63,81.256,81.964,2.8160984314830473,3.0,2.8,2.6,29.75,32.346666666666664
2021,1022100071,1611661329,1611661323,1628922,2021-06-17,1.0,96.64476734693878,80.63,81.256,81.964,0.8160984314830468,0.6666666666666666,0.8,0.8,18.14,19.003333333333334
2021,1022100071,1611661329,1611661323,1630113,2021-06-17,0.0,96.64476734693878,80.63,81.256,81.964,1.1018127171973326,1.0,0.4,0.9,17.423333333333336,23.421666666666667
2021,1022100072,1611661321,1611661324,203866,2021-06-17,2.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.648106003135589,1.6363636363636362,1.75,1.8888888888888888,21.266666666666666,26.553703703703704
2021,1022100072,1611661321,1611661324,204330,2021-06-17,0.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.3404136954432813,1.2727272727272727,1.2,1.2,23.54,24.863333333333337
2021,1022100072,1611661321,1611661324,1627669,2021-06-17,4.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.8019521569817427,1.8181818181818181,1.0,2.111111111111111,13.416666666666666,17.80740740740741
2021,1022100072,1611661321,1611661324,1628277,2021-06-17,2.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.928172255095332,2.0,1.6,2.0,21.293333333333333,23.780555555555555
2021,1022100072,1611661321,1611661324,1629481,2021-06-17,2.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,3.032721387750974,3.272727272727273,4.0,3.5,31.48,33.06666666666667
2021,1022100072,1611661321,1611661324,1629497,2021-06-17,0.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,3.032721387750974,3.2727272727272725,2.6,3.3,27.55,30.92833333333333
2021,1022100072,1611661321,1611661324,1630112,2021-06-17,2.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,3.3404136954432815,3.6363636363636362,3.6,3.3,14.946666666666667,20.248333333333335
2021,1022100072,1611661321,1611661324,1630454,2021-06-17,0.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,0.49425984928943506,0.2727272727272727,0.2,0.3,11.903333333333332,11.834999999999999
2021,1022100072,1611661324,1611661321,201480,2021-06-17,2.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.618781503396888,1.6,1.6,1.6,28.586666666666666,28.913333333333334
2021,1022100072,1611661324,1611661321,203024,2021-06-17,0.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.9521148367302212,2.0,1.5,2.2222222222222223,16.554166666666667,23.296296296296294
2021,1022100072,1611661324,1611661321,203406,2021-06-17,5.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,2.7659434582511504,3.0000000000000004,4.8,3.857142857142857,23.403333333333332,20.964285714285715
2021,1022100072,1611661324,1611661321,203825,2021-06-17,2.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,2.0354481700635545,2.0999999999999996,2.0,2.1,25.826666666666664,30.146666666666665
2021,1022100072,1611661324,1611661321,1629483,2021-06-17,4.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,2.6028197823069616,2.857142857142857,2.4,2.857142857142857,34.129999999999995,33.62619047619047
2021,1022100072,1611661324,1611661321,1629524,2021-06-17,0.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,1.2854481700635547,1.2,1.4,1.2,22.56,21.908333333333335
2021,1022100072,1611661324,1611661321,1630101,2021-06-17,3.0,99.51964444444445,83.38333333333333,84.33800000000001,83.958,3.7021148367302215,4.1000000000000005,4.2,4.1,23.89,25.02
2021,1022100073,1611661313,1611661319,204296,2021-06-17,1.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,1.0354481700635547,0.9,0.6,0.9,21.85333333333333,20.626666666666665
2021,1022100073,1611661313,1611661319,204335,2021-06-17,4.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,4.87887523390482,5.454545454545455,7.2,5.8,34.943333333333335,34.135000000000005
2021,1022100073,1611661313,1611661319,1628244,2021-06-17,5.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,2.5711829262125123,2.727272727272727,3.6,2.8,26.913333333333334,28.21666666666667
2021,1022100073,1611661313,1611661319,1629477,2021-06-17,3.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,5.186567541597127,5.818181818181818,5.666666666666667,6.625,33.48888888888889,32.93125
2021,1022100073,1611661313,1611661319,1630119,2021-06-17,1.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,1.5711829262125119,1.5454545454545454,1.8,1.7,16.976666666666667,16.384999999999998
2021,1022100073,1611661313,1611661319,1630131,2021-06-17,2.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,1.648106003135589,1.6363636363636365,1.2,1.5,17.326666666666664,19.613333333333333
2021,1022100073,1611661313,1611661319,1630446,2021-06-17,1.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,0.6481060031355889,0.45454545454545453,0.6,0.4,25.436666666666664,22.613333333333333
2021,1022100073,1611661319,1611661313,202633,2021-06-17,1.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,1.3160984314830468,1.25,1.6,1.4,28.013333333333332,25.223333333333333
2021,1022100073,1611661319,1611661313,203029,2021-06-17,0.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,1.9589555743401896,2.0,1.6,1.7,25.42,27.571666666666665
2021,1022100073,1611661319,1611661313,203833,2021-06-17,6.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,5.744669860054475,6.416666666666667,6.0,6.7,30.093333333333334,30.630000000000003
2021,1022100073,1611661319,1611661313,204324,2021-06-17,5.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,2.0303841457687613,2.0833333333333335,1.8,2.1,23.936666666666667,25.086666666666666
2021,1022100073,1611661319,1611661313,1628932,2021-06-17,0.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,3.2446698600544757,3.5,4.0,3.3,33.61,32.215
2021,1022100073,1611661319,1611661313,1629498,2021-06-17,3.0,101.84286516853933,85.02333333333334,85.744,85.51400000000001,2.673241288625904,2.833333333333333,3.4,2.8,33.31,32.98833333333333
2021,1022100074,1611661317,1611661320,203035,2021-06-18,0.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,2.3884203127745565,2.5,1.4,2.5,15.193333333333333,16.0
2021,1022100074,1611661317,1611661320,203398,2021-06-18,2.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,1.9598488842031276,1.9999999999999998,2.0,2.0,34.629999999999995,33.205
2021,1022100074,1611661317,1611661320,203400,2021-06-18,4.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,5.0312774556317,5.583333333333333,5.4,5.8,35.666666666666664,34.32666666666667
2021,1022100074,1611661317,1611661320,1628915,2021-06-18,4.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,1.8884203127745562,1.9166666666666667,2.2,2.1,29.116666666666667,27.95333333333333
2021,1022100074,1611661317,1611661320,1629482,2021-06-18,1.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,0.9598488842031278,0.8333333333333334,1.4,1.0,17.90333333333333,15.563333333333333
2021,1022100074,1611661317,1611661320,1629488,2021-06-18,0.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,2.174134598488842,2.25,2.2,2.2,31.293333333333333,29.723333333333336
2021,1022100074,1611661317,1611661320,1630136,2021-06-18,1.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,1.3884203127745562,1.3333333333333335,2.0,1.4,24.593333333333334,22.005
2021,1022100074,1611661320,1611661317,201911,2021-06-18,2.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,2.4531570315703157,2.6,2.0,2.6,28.663333333333334,26.14166666666667
2021,1022100074,1611661320,1611661317,204320,2021-06-18,1.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,0.767080398076708,0.5555555555555556,0.6,0.625,28.390000000000004,26.85
2021,1022100074,1611661320,1611661317,204365,2021-06-18,2.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,3.786490364903649,4.199999999999999,5.2,4.2,27.346666666666664,25.810000000000002
2021,1022100074,1611661320,1611661317,1627678,2021-06-18,1.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,1.7031570315703155,1.7,1.8,1.7,20.686666666666667,17.66166666666667
2021,1022100074,1611661320,1611661317,1628269,2021-06-18,1.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,1.036490364903649,0.9,1.0,0.9,26.879999999999995,25.133333333333333
2021,1022100074,1611661320,1611661317,1628279,2021-06-18,0.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,2.0364903649036488,2.1,2.0,2.1,23.21,24.473333333333333
2021,1022100074,1611661320,1611661317,1630099,2021-06-18,1.0,97.01668117602138,79.45333333333332,79.85799999999999,81.56700000000001,1.3125349435312534,1.2222222222222223,1.6,1.2222222222222223,27.073333333333334,21.98888888888889
2021,1022100075,1611661323,1611661329,201886,2021-06-19,6.0,96.67349711205236,81.03333333333333,80.7,81.57499999999999,3.0302898802291267,3.25,3.0,3.0,33.48,32.85166666666667
