row,check,game_id,pipeline,recomputed,abs_diff,player_id,ok
149,rate3pa_asof,1022500151,0.00390182310072378,0.00390182310072378,0.0,203826.0,True
149,cum3pa_asof,1022500151,2.0,2.0,0.0,203826.0,True
149,cum3pm_asof,1022500151,0.0,0.0,0.0,203826.0,True
149,rate3pa_asof,1022500151,0.23814384994992566,0.23814384994992566,0.0,1628244.0,True
149,cum3pa_asof,1022500151,127.0,127.0,0.0,1628244.0,True
149,cum3pm_asof,1022500151,47.0,47.0,0.0,1628244.0,True
149,rate3pa_asof,1022500151,0.1279987143780341,0.1279987143780341,0.0,201886.0,True
149,cum3pa_asof,1022500151,34.0,34.0,0.0,201886.0,True
149,cum3pm_asof,1022500151,13.0,13.0,0.0,201886.0,True
1132,team_3ppm_trend,1022500080,0.1577093240285006,0.1577093240285006,0.0,,True
1132,tcum3pa_shift,1022500080,371.0,371.0,0.0,,True
1132,lg_3ppct_prior,1022500080,0.33094812164579607,0.33094812164579607,0.0,,True
1132,opp_fg3a_allow,1022500080,28.394833026093323,28.394833026093323,0.0,,True
1132,lg_fg3a,1022500080,24.765822784810126,24.765822784810126,0.0,,True
1132,rate3pa_asof,1022500080,0.29153657305752545,0.29153657305752545,0.0,1631009.0,True
1132,cum3pa_asof,1022500080,125.0,125.0,0.0,1631009.0,True
1132,cum3pm_asof,1022500080,38.0,38.0,0.0,1631009.0,True
1132,rate3pa_asof,1022500080,0.16684073295756705,0.16684073295756705,0.0,1628277.0,True
1132,cum3pa_asof,1022500080,71.0,71.0,0.0,1628277.0,True
1132,cum3pm_asof,1022500080,30.0,30.0,0.0,1628277.0,True
1132,rate3pa_asof,1022500080,0.05660428536686492,0.05660428536686492,0.0,1628280.0,True
1132,cum3pa_asof,1022500080,20.0,20.0,0.0,1628280.0,True
1132,cum3pm_asof,1022500080,4.0,4.0,0.0,1628280.0,True
1198,team_3ppm_trend,1022500119,0.13244043236994046,0.13244043236994046,0.0,,True
1198,tcum3pa_shift,1022500119,513.0,513.0,0.0,,True
1198,lg_3ppct_prior,1022500119,0.3322288106034182,0.3322288106034182,0.0,,True
1198,opp_fg3a_allow,1022500119,19.723268867594385,19.723268867594385,0.0,,True
1198,lg_fg3a,1022500119,24.296610169491526,24.296610169491526,0.0,,True
1198,rate3pa_asof,1022500119,0.17008461382902207,0.17008461382902207,0.0,203026.0,True
1198,cum3pa_asof,1022500119,43.0,43.0,0.0,203026.0,True
1198,cum3pm_asof,1022500119,18.0,18.0,0.0,203026.0,True
1198,rate3pa_asof,1022500119,0.22611173749071034,0.22611173749071034,0.0,203866.0,True
1198,cum3pa_asof,1022500119,111.0,111.0,0.0,203866.0,True
1198,cum3pm_asof,1022500119,31.0,31.0,0.0,203866.0,True
1198,rate3pa_asof,1022500119,0.13339613160996797,0.13339613160996797,0.0,1631007.0,True
1198,cum3pa_asof,1022500119,63.0,63.0,0.0,1631007.0,True
1198,cum3pm_asof,1022500119,17.0,17.0,0.0,1631007.0,True
348,team_3ppm_trend,1022500187,0.12850307073695236,0.12850307073695236,0.0,,True
348,tcum3pa_shift,1022500187,669.0,669.0,0.0,,True
348,lg_3ppct_prior,1022500187,0.3341517857142857,0.3341517857142857,0.0,,True
348,opp_fg3a_allow,1022500187,21.577741715077387,21.577741715077387,0.0,,True
348,lg_fg3a,1022500187,24.347826086956523,24.347826086956523,0.0,,True
348,rate3pa_asof,1022500187,0.1878826564748041,0.1878826564748041,0.0,1628276.0,True
348,cum3pa_asof,1022500187,180.0,180.0,0.0,1628276.0,True
348,cum3pm_asof,1022500187,65.0,65.0,0.0,1628276.0,True
348,rate3pa_asof,1022500187,0.1261147421404824,0.1261147421404824,0.0,1642288.0,True
348,cum3pa_asof,1022500187,89.0,89.0,0.0,1642288.0,True
348,cum3pm_asof,1022500187,25.0,25.0,0.0,1642288.0,True
348,rate3pa_asof,1022500187,0.11429611699820164,0.11429611699820164,0.0,1627700.0,True
348,cum3pa_asof,1022500187,50.0,50.0,0.0,1627700.0,True
348,cum3pm_asof,1022500187,15.0,15.0,0.0,1627700.0,True
64,team_3ppm_trend,1022500222,0.14345715855517618,0.14345715855517618,0.0,,True
64,tcum3pa_shift,1022500222,934.0,934.0,0.0,,True
64,lg_3ppct_prior,1022500222,0.3359955423476969,0.3359955423476969,0.0,,True
64,opp_fg3a_allow,1022500222,23.292203068911146,23.292203068911146,0.0,,True
64,lg_fg3a,1022500222,24.361990950226243,24.361990950226243,0.0,,True
64,rate3pa_asof,1022500222,0.22247050477859148,0.22247050477859148,0.0,1629477.0,True
64,cum3pa_asof,1022500222,245.0,245.0,0.0,1629477.0,True
64,cum3pm_asof,1022500222,75.0,75.0,0.0,1629477.0,True
64,rate3pa_asof,1022500222,0.1158126253362479,0.1158126253362479,0.0,204333.0,True
64,cum3pa_asof,1022500222,118.0,118.0,0.0,204333.0,True
64,cum3pm_asof,1022500222,39.0,39.0,0.0,204333.0,True
64,rate3pa_asof,1022500222,0.14462489747847831,0.14462489747847831,0.0,1627673.0,True
64,cum3pa_asof,1022500222,86.0,86.0,0.0,1627673.0,True
64,cum3pm_asof,1022500222,39.0,39.0,0.0,1627673.0,True
355,team_3ppm_trend,1022500227,0.1389312839904576,0.1389312839904576,0.0,,True
355,tcum3pa_shift,1022500227,861.0,861.0,0.0,,True
355,lg_3ppct_prior,1022500227,0.3360283430232558,0.3360283430232558,0.0,,True
355,opp_fg3a_allow,1022500227,24.54683486389004,24.54683486389004,0.0,,True
355,lg_fg3a,1022500227,24.353982300884955,24.353982300884955,0.0,,True
355,rate3pa_asof,1022500227,0.17487501505418968,0.17487501505418968,0.0,1628276.0,True
355,cum3pa_asof,1022500227,218.0,218.0,0.0,1628276.0,True
355,cum3pm_asof,1022500227,81.0,81.0,0.0,1628276.0,True
355,rate3pa_asof,1022500227,0.15239218248900552,0.15239218248900552,0.0,1642288.0,True
355,cum3pa_asof,1022500227,133.0,133.0,0.0,1642288.0,True
355,cum3pm_asof,1022500227,43.0,43.0,0.0,1642288.0,True
355,rate3pa_asof,1022500227,0.11734632936887489,0.11734632936887489,0.0,1627700.0,True
355,cum3pa_asof,1022500227,76.0,76.0,0.0,1627700.0,True
355,cum3pm_asof,1022500227,21.0,21.0,0.0,1627700.0,True
67,team_3ppm_trend,1022500241,0.14592720983490756,0.14592720983490756,0.0,,True
67,tcum3pa_shift,1022500241,1025.0,1025.0,0.0,,True
67,lg_3ppct_prior,1022500241,0.337535374324672,0.337535374324672,0.0,,True
67,opp_fg3a_allow,1022500241,23.333542036625634,23.333542036625634,0.0,,True
67,lg_fg3a,1022500241,24.29375,24.29375,0.0,,True
67,rate3pa_asof,1022500241,0.16768678687996985,0.16768678687996985,0.0,1627673.0,True
67,cum3pa_asof,1022500241,110.0,110.0,0.0,1627673.0,True
67,cum3pm_asof,1022500241,50.0,50.0,0.0,1627673.0,True
67,rate3pa_asof,1022500241,0.10867874377007476,0.10867874377007476,0.0,1630142.0,True
67,cum3pa_asof,1022500241,95.0,95.0,0.0,1630142.0,True
67,cum3pm_asof,1022500241,43.0,43.0,0.0,1630142.0,True
67,rate3pa_asof,1022500241,0.12574285989539125,0.12574285989539125,0.0,204333.0,True
67,cum3pa_asof,1022500241,132.0,132.0,0.0,204333.0,True
67,cum3pm_asof,1022500241,43.0,43.0,0.0,204333.0,True
445,team_3ppm_trend,1022500177,0.10778227320276007,0.10778227320276007,0.0,,True
445,tcum3pa_shift,1022500177,593.0,593.0,0.0,,True
445,lg_3ppct_prior,1022500177,0.3352710879107842,0.3352710879107842,0.0,,True
445,opp_fg3a_allow,1022500177,22.525662949605316,22.525662949605316,0.0,,True
445,lg_fg3a,1022500177,24.36127167630058,24.36127167630058,0.0,,True
445,rate3pa_asof,1022500177,0.11423998602922422,0.11423998602922422,0.0,1642784.0,True
445,cum3pa_asof,1022500177,81.0,81.0,0.0,1642784.0,True
445,cum3pm_asof,1022500177,28.0,28.0,0.0,1642784.0,True
445,rate3pa_asof,1022500177,0.16234334848432488,0.16234334848432488,0.0,1629481.0,True
445,cum3pa_asof,1022500177,145.0,145.0,0.0,1629481.0,True
445,cum3pm_asof,1022500177,46.0,46.0,0.0,1629481.0,True
445,rate3pa_asof,1022500177,0.042910465314277224,0.042910465314277224,0.0,1641650.0,True
445,cum3pa_asof,1022500177,13.0,13.0,0.0,1641650.0,True
445,cum3pm_asof,1022500177,6.0,6.0,0.0,1641650.0,True
458,team_3ppm_trend,1022500266,0.0973965084327646,0.0973965084327646,0.0,,True
458,tcum3pa_shift,1022500266,874.0,874.0,0.0,,True
458,lg_3ppct_prior,1022500266,0.33860858664995297,0.33860858664995297,0.0,,True
458,opp_fg3a_allow,1022500266,28.535902545229106,28.535902545229106,0.0,,True
458,lg_fg3a,1022500266,24.174242424242426,24.174242424242426,0.0,,True
458,rate3pa_asof,1022500266,0.10681237077180276,0.10681237077180276,0.0,1641652.0,True
458,cum3pa_asof,1022500266,67.0,67.0,0.0,1641652.0,True
458,cum3pm_asof,1022500266,22.0,22.0,0.0,1641652.0,True
458,rate3pa_asof,1022500266,0.09956859385027407,0.09956859385027407,0.0,1642784.0,True
458,cum3pa_asof,1022500266,112.0,112.0,0.0,1642784.0,True
458,cum3pm_asof,1022500266,37.0,37.0,0.0,1642784.0,True
458,rate3pa_asof,1022500266,0.057052761395158295,0.057052761395158295,0.0,1641658.0,True
458,cum3pa_asof,1022500266,18.0,18.0,0.0,1641658.0,True
458,cum3pm_asof,1022500266,1.0,1.0,0.0,1641658.0,True
1029,team_3ppm_trend,1022500040,0.1114870543992242,0.1114870543992242,0.0,,True
1029,tcum3pa_shift,1022500040,119.0,119.0,0.0,,True
1029,lg_3ppct_prior,1022500040,0.33229329173166927,0.33229329173166927,0.0,,True
1029,opp_fg3a_allow,1022500040,22.194033202197062,22.194033202197062,0.0,,True
1029,lg_fg3a,1022500040,24.653846153846153,24.653846153846153,0.0,,True
1029,rate3pa_asof,1022500040,0.11648853660488838,0.11648853660488838,0.0,202664.0,True
1029,cum3pa_asof,1022500040,18.0,18.0,0.0,202664.0,True
1029,cum3pm_asof,1022500040,4.0,4.0,0.0,202664.0,True
1029,rate3pa_asof,1022500040,0.13317126167791354,0.13317126167791354,0.0,1628878.0,True
1029,cum3pa_asof,1022500040,19.0,19.0,0.0,1628878.0,True
1029,cum3pm_asof,1022500040,8.0,8.0,0.0,1628878.0,True
1029,rate3pa_asof,1022500040,0.020703532820172937,0.020703532820172937,0.0,1642291.0,True
1029,cum3pa_asof,1022500040,3.0,3.0,0.0,1642291.0,True
1029,cum3pm_asof,1022500040,1.0,1.0,0.0,1642291.0,True
1189,team_3ppm_trend,1022500057,0.1394892565291609,0.1394892565291609,0.0,,True
1189,tcum3pa_shift,1022500057,257.0,257.0,0.0,,True
1189,lg_3ppct_prior,1022500057,0.3341799709724238,0.3341799709724238,0.0,,True
1189,opp_fg3a_allow,1022500057,26.977604271976737,26.977604271976737,0.0,,True
1189,lg_fg3a,1022500057,24.607142857142858,24.607142857142858,0.0,,True
1189,rate3pa_asof,1022500057,0.20226912264029082,0.20226912264029082,0.0,203866.0,True
1189,cum3pa_asof,1022500057,50.0,50.0,0.0,203866.0,True
1189,cum3pm_asof,1022500057,11.0,11.0,0.0,203866.0,True
1189,rate3pa_asof,1022500057,0.14123380832067053,0.14123380832067053,0.0,1631007.0,True
1189,cum3pa_asof,1022500057,31.0,31.0,0.0,1631007.0,True
1189,cum3pm_asof,1022500057,9.0,9.0,0.0,1631007.0,True
1189,rate3pa_asof,1022500057,0.17975077482281487,0.17975077482281487,0.0,1642767.0,True
1189,cum3pa_asof,1022500057,36.0,36.0,0.0,1642767.0,True
1189,cum3pm_asof,1022500057,13.0,13.0,0.0,1642767.0,True
326,team_3ppm_trend,1022500030,0.145849232445664,0.145849232445664,0.0,,True
326,tcum3pa_shift,1022500030,127.0,127.0,0.0,,True
326,lg_3ppct_prior,1022500030,0.32862745098039214,0.32862745098039214,0.0,,True
326,opp_fg3a_allow,1022500030,19.194666121472412,19.194666121472412,0.0,,True
326,lg_fg3a,1022500030,24.51923076923077,24.51923076923077,0.0,,True
326,rate3pa_asof,1022500030,0.24010192949542333,0.24010192949542333,0.0,1628276.0,True
326,cum3pa_asof,1022500030,44.0,44.0,0.0,1628276.0,True
326,cum3pm_asof,1022500030,19.0,19.0,0.0,1628276.0,True
326,rate3pa_asof,1022500030,0.06496847276284372,0.06496847276284372,0.0,204324.0,True
326,cum3pa_asof,1022500030,11.0,11.0,0.0,204324.0,True
326,cum3pm_asof,1022500030,5.0,5.0,0.0,204324.0,True
326,rate3pa_asof,1022500030,0.1045182569720142,0.1045182569720142,0.0,1628922.0,True
326,cum3pa_asof,1022500030,17.0,17.0,0.0,1628922.0,True
326,cum3pm_asof,1022500030,8.0,8.0,0.0,1628922.0,True
233,team_3ppm_trend,1022500064,0.13941593925920182,0.13941593925920182,0.0,,True
233,tcum3pa_shift,1022500064,226.0,226.0,0.0,,True
233,lg_3ppct_prior,1022500064,0.3306135770234987,0.3306135770234987,0.0,,True
233,opp_fg3a_allow,1022500064,25.168222998933643,25.168222998933643,0.0,,True
233,lg_fg3a,1022500064,24.70967741935484,24.70967741935484,0.0,,True
233,rate3pa_asof,1022500064,0.18262843555611968,0.18262843555611968,0.0,1629498.0,True
233,cum3pa_asof,1022500064,48.0,48.0,0.0,1629498.0,True
233,cum3pm_asof,1022500064,14.0,14.0,0.0,1629498.0,True
233,rate3pa_asof,1022500064,0.17806706309017886,0.17806706309017886,0.0,203833.0,True
233,cum3pa_asof,1022500064,44.0,44.0,0.0,203833.0,True
233,cum3pm_asof,1022500064,20.0,20.0,0.0,203833.0,True
233,rate3pa_asof,1022500064,0.19016146722646096,0.19016146722646096,0.0,204319.0,True
233,cum3pa_asof,1022500064,43.0,43.0,0.0,204319.0,True
233,cum3pm_asof,1022500064,16.0,16.0,0.0,204319.0,True
68,team_3ppm_trend,1022500247,0.14354056362293166,0.14354056362293166,0.0,,True
68,tcum3pa_shift,1022500247,1043.0,1043.0,0.0,,True
68,lg_3ppct_prior,1022500247,0.3379785090664876,0.3379785090664876,0.0,,True
68,opp_fg3a_allow,1022500247,22.352408463480355,22.352408463480355,0.0,,True
68,lg_fg3a,1022500247,24.211382113821138,24.211382113821138,0.0,,True
68,rate3pa_asof,1022500247,0.2168934856820164,0.2168934856820164,0.0,1629477.0,True
68,cum3pa_asof,1022500247,264.0,264.0,0.0,1629477.0,True
68,cum3pm_asof,1022500247,80.0,80.0,0.0,1629477.0,True
68,rate3pa_asof,1022500247,0.16442089179949726,0.16442089179949726,0.0,1627673.0,True
68,cum3pa_asof,1022500247,114.0,114.0,0.0,1627673.0,True
68,cum3pm_asof,1022500247,52.0,52.0,0.0,1627673.0,True
68,rate3pa_asof,1022500247,0.10584282768198128,0.10584282768198128,0.0,1630142.0,True
68,cum3pa_asof,1022500247,97.0,97.0,0.0,1630142.0,True
68,cum3pm_asof,1022500247,44.0,44.0,0.0,1630142.0,True
528,team_3ppm_trend,1022500090,0.08040148683284624,0.08040148683284624,0.0,,True
528,tcum3pa_shift,1022500090,232.0,232.0,0.0,,True
528,lg_3ppct_prior,1022500090,0.33394285714285715,0.33394285714285715,0.0,,True
528,opp_fg3a_allow,1022500090,25.235740437955826,25.235740437955826,0.0,,True
528,lg_fg3a,1022500090,24.578651685393258,24.578651685393258,0.0,,True
528,rate3pa_asof,1022500090,0.1298814248893614,0.1298814248893614,0.0,1642785.0,True
528,cum3pa_asof,1022500090,60.0,60.0,0.0,1642785.0,True
528,cum3pm_asof,1022500090,22.0,22.0,0.0,1642785.0,True
528,rate3pa_asof,1022500090,0.07885571658411326,0.07885571658411326,0.0,1628279.0,True
528,cum3pa_asof,1022500090,36.0,36.0,0.0,1628279.0,True
528,cum3pm_asof,1022500090,15.0,15.0,0.0,1628279.0,True
528,rate3pa_asof,1022500090,0.007918761196289481,0.007918761196289481,0.0,1642792.0,True
528,cum3pa_asof,1022500090,2.0,2.0,0.0,1642792.0,True
528,cum3pm_asof,1022500090,0.0,0.0,0.0,1642792.0,True
893,team_3ppm_trend,1022600202,0.14746209406219074,0.14746209406219074,0.0,,True
893,tcum3pa_shift,1022600202,731.0,731.0,0.0,,True
893,lg_3ppct_prior,1022600202,0.33688483003551495,0.33688483003551495,0.0,,True
893,opp_fg3a_allow,1022600202,23.03384065744173,23.03384065744173,0.0,,True
893,lg_fg3a,1022600202,25.14030612244898,25.14030612244898,0.0,,True
893,rate3pa_asof,1022600202,0.2258562066813998,0.2258562066813998,0.0,1629524.0,True
893,cum3pa_asof,1022600202,170.0,170.0,0.0,1629524.0,True
893,cum3pm_asof,1022600202,65.0,65.0,0.0,1629524.0,True
893,rate3pa_asof,1022600202,0.08693842317855496,0.08693842317855496,0.0,1642304.0,True
893,cum3pa_asof,1022600202,52.0,52.0,0.0,1642304.0,True
893,cum3pm_asof,1022600202,18.0,18.0,0.0,1642304.0,True
893,rate3pa_asof,1022600202,0.14299352480599806,0.14299352480599806,0.0,1642782.0,True
893,cum3pa_asof,1022600202,90.0,90.0,0.0,1642782.0,True
893,cum3pm_asof,1022600202,36.0,36.0,0.0,1642782.0,True
473,team_3ppm_trend,1022600133,0.1269846020769863,0.1269846020769863,0.0,,True
473,tcum3pa_shift,1022600133,419.0,419.0,0.0,,True
473,lg_3ppct_prior,1022600133,0.3375669472073451,0.3375669472073451,0.0,,True
473,opp_fg3a_allow,1022600133,26.421503641957692,26.421503641957692,0.0,,True
473,lg_fg3a,1022600133,24.942748091603054,24.942748091603054,0.0,,True
473,rate3pa_asof,1022600133,0.15232746522304186,0.15232746522304186,0.0,1643425.0,True
473,cum3pa_asof,1022600133,73.0,73.0,0.0,1643425.0,True
473,cum3pm_asof,1022600133,28.0,28.0,0.0,1643425.0,True
473,rate3pa_asof,1022600133,0.15393406337350357,0.15393406337350357,0.0,1642784.0,True
473,cum3pa_asof,1022600133,77.0,77.0,0.0,1642784.0,True
473,cum3pm_asof,1022600133,31.0,31.0,0.0,1642784.0,True
473,rate3pa_asof,1022600133,0.01195321912949156,0.01195321912949156,0.0,1629491.0,True
473,cum3pa_asof,1022600133,7.0,7.0,0.0,1629491.0,True
473,cum3pm_asof,1022600133,0.0,0.0,0.0,1629491.0,True
1244,team_3ppm_trend,1022600181,0.15215144538471456,0.15215144538471456,0.0,,True
1244,tcum3pa_shift,1022600181,734.0,734.0,0.0,,True
1244,lg_3ppct_prior,1022600181,0.33665249496531663,0.33665249496531663,0.0,,True
1244,opp_fg3a_allow,1022600181,20.8218567001559,20.8218567001559,0.0,,True
1244,lg_fg3a,1022600181,25.10674157303371,25.10674157303371,0.0,,True
1244,rate3pa_asof,1022600181,0.12209181906535523,0.12209181906535523,0.0,1631007.0,True
1244,cum3pa_asof,1022600181,88.0,88.0,0.0,1631007.0,True
1244,cum3pm_asof,1022600181,30.0,30.0,0.0,1631007.0,True
1244,rate3pa_asof,1022600181,0.1288283570495574,0.1288283570495574,0.0,1630097.0,True
1244,cum3pa_asof,1022600181,60.0,60.0,0.0,1630097.0,True
1244,cum3pm_asof,1022600181,15.0,15.0,0.0,1630097.0,True
1244,rate3pa_asof,1022600181,0.28618550690860123,0.28618550690860123,0.0,1642767.0,True
1244,cum3pa_asof,1022600181,156.0,156.0,0.0,1642767.0,True
1244,cum3pm_asof,1022600181,62.0,62.0,0.0,1642767.0,True
384,team_3ppm_trend,1022600191,0.12567187975717217,0.12567187975717217,0.0,,True
384,tcum3pa_shift,1022600191,636.0,636.0,0.0,,True
384,lg_3ppct_prior,1022600191,0.33662845725102536,0.33662845725102536,0.0,,True
384,opp_fg3a_allow,1022600191,22.483431273901925,22.483431273901925,0.0,,True
384,lg_fg3a,1022600191,25.156084656084655,25.156084656084655,0.0,,True
384,rate3pa_asof,1022600191,0.12835951610262744,0.12835951610262744,0.0,1630996.0,True
384,cum3pa_asof,1022600191,87.0,87.0,0.0,1630996.0,True
384,cum3pm_asof,1022600191,32.0,32.0,0.0,1630996.0,True
384,rate3pa_asof,1022600191,0.12824628879719646,0.12824628879719646,0.0,203014.0,True
384,cum3pa_asof,1022600191,87.0,87.0,0.0,203014.0,True
384,cum3pm_asof,1022600191,35.0,35.0,0.0,203014.0,True
384,rate3pa_asof,1022600191,0.15378278775632243,0.15378278775632243,0.0,1628878.0,True
384,cum3pa_asof,1022600191,92.0,92.0,0.0,1628878.0,True
384,cum3pm_asof,1022600191,24.0,24.0,0.0,1628878.0,True
578,team_3ppm_trend,1022600200,0.08312290434864818,0.08312290434864818,0.0,,True
578,tcum3pa_shift,1022600200,500.0,500.0,0.0,,True
578,lg_3ppct_prior,1022600200,0.33688483003551495,0.33688483003551495,0.0,,True
578,opp_fg3a_allow,1022600200,26.73434752814475,26.73434752814475,0.0,,True
578,lg_fg3a,1022600200,25.14030612244898,25.14030612244898,0.0,,True
578,rate3pa_asof,1022600200,0.11610983416111172,0.11610983416111172,0.0,1642785.0,True
578,cum3pa_asof,1022600200,90.0,90.0,0.0,1642785.0,True
578,cum3pm_asof,1022600200,24.0,24.0,0.0,1642785.0,True
578,rate3pa_asof,1022600200,0.05371421095279959,0.05371421095279959,0.0,1631022.0,True
578,cum3pa_asof,1022600200,34.0,34.0,0.0,1631022.0,True
578,cum3pm_asof,1022600200,12.0,12.0,0.0,1631022.0,True
578,rate3pa_asof,1022600200,0.04443241150490466,0.04443241150490466,0.0,1642792.0,True
578,cum3pa_asof,1022600200,28.0,28.0,0.0,1642792.0,True
578,cum3pm_asof,1022600200,9.0,9.0,0.0,1642792.0,True
563,team_3ppm_trend,1022600095,0.08550755584830305,0.08550755584830305,0.0,,True
563,tcum3pa_shift,1022600095,192.0,192.0,0.0,,True
563,lg_3ppct_prior,1022600095,0.3318260120585702,0.3318260120585702,0.0,,True
563,opp_fg3a_allow,1022600095,25.123063568435118,25.123063568435118,0.0,,True
563,lg_fg3a,1022600095,24.70212765957447,24.70212765957447,0.0,,True
563,rate3pa_asof,1022600095,0.10998766893316447,0.10998766893316447,0.0,1642785.0,True
563,cum3pa_asof,1022600095,34.0,34.0,0.0,1642785.0,True
563,cum3pm_asof,1022600095,12.0,12.0,0.0,1642785.0,True
563,rate3pa_asof,1022600095,0.037710856307922355,0.037710856307922355,0.0,1631022.0,True
563,cum3pa_asof,1022600095,10.0,10.0,0.0,1631022.0,True
563,cum3pm_asof,1022600095,4.0,4.0,0.0,1631022.0,True
563,rate3pa_asof,1022600095,0.15536706819138274,0.15536706819138274,0.0,1642781.0,True
563,cum3pa_asof,1022600095,38.0,38.0,0.0,1642781.0,True
563,cum3pm_asof,1022600095,12.0,12.0,0.0,1642781.0,True
1242,team_3ppm_trend,1022600159,0.15378493923620443,0.15378493923620443,0.0,,True
1242,tcum3pa_shift,1022600159,686.0,686.0,0.0,,True
1242,lg_3ppct_prior,1022600159,0.3354374447670749,0.3354374447670749,0.0,,True
1242,opp_fg3a_allow,1022600159,26.982463294745816,26.982463294745816,0.0,,True
1242,lg_fg3a,1022600159,25.06645569620253,25.06645569620253,0.0,,True
1242,rate3pa_asof,1022600159,0.12679532700207666,0.12679532700207666,0.0,1631007.0,True
1242,cum3pa_asof,1022600159,83.0,83.0,0.0,1631007.0,True
1242,cum3pm_asof,1022600159,28.0,28.0,0.0,1631007.0,True
1242,rate3pa_asof,1022600159,0.06370603899203871,0.06370603899203871,0.0,204329.0,True
1242,cum3pa_asof,1022600159,31.0,31.0,0.0,204329.0,True
1242,cum3pm_asof,1022600159,12.0,12.0,0.0,204329.0,True
1242,rate3pa_asof,1022600159,0.19777552149968086,0.19777552149968086,0.0,1628931.0,True
1242,cum3pa_asof,1022600159,115.0,115.0,0.0,1628931.0,True
1242,cum3pm_asof,1022600159,41.0,41.0,0.0,1628931.0,True
892,team_3ppm_trend,1022600189,0.14400083781064182,0.14400083781064182,0.0,,True
892,tcum3pa_shift,1022600189,701.0,701.0,0.0,,True
892,lg_3ppct_prior,1022600189,0.3355460385438972,0.3355460385438972,0.0,,True
892,opp_fg3a_allow,1022600189,27.020660502416426,27.020660502416426,0.0,,True
892,lg_fg3a,1022600189,25.107526881720432,25.107526881720432,0.0,,True
892,rate3pa_asof,1022600189,0.22196458524915194,0.22196458524915194,0.0,1629524.0,True
892,cum3pa_asof,1022600189,161.0,161.0,0.0,1629524.0,True
892,cum3pm_asof,1022600189,59.0,59.0,0.0,1629524.0,True
892,rate3pa_asof,1022600189,0.13882978840821797,0.13882978840821797,0.0,1642782.0,True
892,cum3pa_asof,1022600189,84.0,84.0,0.0,1642782.0,True
892,cum3pm_asof,1022600189,33.0,33.0,0.0,1642782.0,True
892,rate3pa_asof,1022600189,0.08120241461885211,0.08120241461885211,0.0,1642304.0,True
892,cum3pa_asof,1022600189,47.0,47.0,0.0,1642304.0,True
892,cum3pm_asof,1022600189,17.0,17.0,0.0,1642304.0,True
179,team_3ppm_trend,1022600093,0.11112434224239082,0.11112434224239082,0.0,,True
179,tcum3pa_shift,1022600093,313.0,313.0,0.0,,True
179,lg_3ppct_prior,1022600093,0.33093201260693383,0.33093201260693383,0.0,,True
179,opp_fg3a_allow,1022600093,20.32563474022419,20.32563474022419,0.0,,True
179,lg_fg3a,1022600093,24.677777777777777,24.677777777777777,0.0,,True
179,rate3pa_asof,1022600093,0.0,0.0,0.0,203826.0,True
179,cum3pa_asof,1022600093,0.0,0.0,0.0,203826.0,True
179,cum3pm_asof,1022600093,0.0,0.0,0.0,203826.0,True
179,rate3pa_asof,1022600093,0.18851717878406216,0.18851717878406216,0.0,1627674.0,True
179,cum3pa_asof,1022600093,73.0,73.0,0.0,1627674.0,True
179,cum3pm_asof,1022600093,15.0,15.0,0.0,1627674.0,True
179,rate3pa_asof,1022600093,0.13142050381214126,0.13142050381214126,0.0,1642777.0,True
179,cum3pa_asof,1022600093,21.0,21.0,0.0,1642777.0,True
179,cum3pm_asof,1022600093,10.0,10.0,0.0,1642777.0,True
1249,team_3ppm_trend,1022600042,0.1627615832276969,0.1627615832276969,0.0,,True
1249,tcum3pa_shift,1022600042,188.0,188.0,0.0,,True
1249,lg_3ppct_prior,1022600042,0.3305827746260959,0.3305827746260959,0.0,,True
1249,opp_fg3a_allow,1022600042,26.33467421650198,26.33467421650198,0.0,,True
1249,lg_fg3a,1022600042,24.2375,24.2375,0.0,,True
1249,rate3pa_asof,1022600042,0.18199979154357845,0.18199979154357845,0.0,1628279.0,True
1249,cum3pa_asof,1022600042,34.0,34.0,0.0,1628279.0,True
1249,cum3pm_asof,1022600042,10.0,10.0,0.0,1628279.0,True
1249,rate3pa_asof,1022600042,0.11986146030892347,0.11986146030892347,0.0,1643445.0,True
1249,cum3pa_asof,1022600042,17.0,17.0,0.0,1643445.0,True
1249,cum3pm_asof,1022600042,9.0,9.0,0.0,1643445.0,True
1249,rate3pa_asof,1022600042,0.33064687917162144,0.33064687917162144,0.0,1629497.0,True
1249,cum3pa_asof,1022600042,52.0,52.0,0.0,1629497.0,True
1249,cum3pm_asof,1022600042,18.0,18.0,0.0,1629497.0,True
985,team_3ppm_trend,1022600151,0.13684976772702245,0.13684976772702245,0.0,,True
985,tcum3pa_shift,1022600151,537.0,537.0,0.0,,True
985,lg_3ppct_prior,1022600151,0.3387075104124681,0.3387075104124681,0.0,,True
985,opp_fg3a_allow,1022600151,26.164245918931226,26.164245918931226,0.0,,True
985,lg_fg3a,1022600151,24.976510067114095,24.976510067114095,0.0,,True
985,rate3pa_asof,1022600151,0.1559228240288428,0.1559228240288428,0.0,1643428.0,True
985,cum3pa_asof,1022600151,93.0,93.0,0.0,1643428.0,True
985,cum3pm_asof,1022600151,28.0,28.0,0.0,1643428.0,True
985,rate3pa_asof,1022600151,0.20655327312229532,0.20655327312229532,0.0,1629567.0,True
