path,bytes,n_cols,class,id_cols,name_cols
exploration/E0_I0029_freethrow_hurdle/propagation_walkforward.csv,1980,8,NO_PLAYER_IDENTITY,,
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,7877026,181,ID_AND_NAME,player_id,player_name
exploration/E0_I0029_freethrow_hurdle/screen_results.csv,306924,40,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer/arithmetic_ceiling.csv,951,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer/ceiling_vs_d079.csv,1384,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer/efficiency_contrast.csv,8365,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer/efficiency_frame.parquet,4669273,65,ID_ONLY,player_id,
exploration/E1_I0004_efficiency_transfer/permutation_draws_paired_cluster.csv,7573462,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer/points_contrast.csv,4265,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/arithmetic_ceiling.csv,1713,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/centring_level_table.csv,823,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/centring_report.csv,921,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/coverage.csv,203,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/efficiency_ceiling.csv,1380,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/efficiency_contrast.csv,24941,28,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/eff_frame_v2.parquet,5682123,70,ID_ONLY,player_id,
exploration/E1_I0004_efficiency_transfer_v2/permutation_draws_paired_cluster.csv,346558,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/placebo_draws_opponent_reassign.csv,47702,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/points_contrast.csv,4569,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/ppf_ceiling.csv,1801,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_efficiency_transfer_v2/ppf_positive_cells_propagation.csv,503,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_fga_forecast/forecast_frame.parquet,3582382,33,ID_ONLY,player_id,
exploration/E1_I0004_fga_forecast/forecast_frame_pregame_gate.parquet,3611085,33,ID_ONLY,player_id,
exploration/E1_I0004_fga_forecast/permutation_draws_step3_cluster.csv,1152341,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_fga_forecast/permutation_draws_step4_fgpts_F_A.csv,237382,2,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_fga_forecast/permutation_draws_step4_fgpts_F_B.csv,237981,2,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_rim_finishing/player_game_ra_frame.parquet,711945,20,ID_ONLY,player_id,
exploration/E1_I0004_rim_finishing/ra_common_frame.parquet,1310462,40,ID_AND_NAME,PLAYER_ID,PLAYER_NAME
exploration/E1_I0004_rim_finishing/_validate_sandbox/frame.parquet,455227,20,ID_AND_NAME,player_id,player_name
exploration/E1_I0004_rim_finishing/_validate_sandbox/grid_metrics.parquet,1048902,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_shot_selection/conversion_frame.parquet,1063571,7,ID_ONLY,PLAYER_ID,
exploration/E1_I0004_shot_selection/permutation_draws_cluster.csv,12232953,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_shot_selection/permutation_draws_rowlevel.csv,4048360,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0004_shot_selection/repro_ra_common.parquet,494376,9,ID_ONLY,PLAYER_ID,
exploration/E1_I0004_shot_selection/selection_frame.parquet,2837452,19,ID_ONLY,player_id,
exploration/E1_I0004_shot_selection/selection_frame_robust.parquet,2027493,12,ID_ONLY,player_id,
exploration/E1_I0008_height_mismatch/frame.parquet,576450,23,ID_AND_NAME,player_id,player_name
exploration/E1_I0009_additive_pressure/player_game_analysis.csv,4689037,22,ID_ONLY,player_id,
exploration/E1_I0009_additive_pressure/team_game_defense.csv,380216,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0009_r2_rerun/E0_player_game_analysis.csv,3619327,17,ID_ONLY,player_id,
exploration/E1_I0009_r2_rerun/E0_team_game_defense.csv,275353,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0009_r2_rerun/permutation_draws_plain_ols.csv,216511,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0009_r2_rerun/permutation_draws_standard_weighted_wf.csv,45389,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0009_r2_rerun/player_game_analysis.csv,4689037,22,ID_ONLY,player_id,
exploration/E1_I0009_r2_rerun/team_game_defense.csv,380216,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/alpha_surface.csv,19154,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/fold_arms.csv,16491,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/fold_contrasts.csv,43147,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/fold_summary.csv,10718,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/frame.parquet,455227,20,ID_AND_NAME,player_id,player_name
exploration/E1_I0011_split_alpha/grid_metrics.parquet,1048902,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/i0009_baseline_delta.csv,1834,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/placebo.csv,2142,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/role_conditional.csv,10038,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/role_conditional_summary.csv,2075,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/slice_folds.csv,17149,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0011_split_alpha/slice_summary.csv,4560,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0012_survivor_2021drop/placebo_draws_2023_2024.csv,22278,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0012_survivor_2021drop/placebo_draws_2024_alone.csv,22650,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0012_survivor_2021drop/placebo_draws_drop2021.csv,28737,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0012_survivor_2021drop/placebo_draws_drop2021_loadstage.csv,27145,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0013_tempo_redundancy/common_sample_features.csv,1721955,17,ID_ONLY,player_id,
exploration/E1_I0013_tempo_redundancy/noop_diagnostic_e1.csv,1390,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0013_tempo_redundancy/perm_draws_per_season.csv,52421,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0013_tempo_redundancy/perm_draws_step2.csv,27305,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0013_tempo_redundancy/perm_draws_step3.csv,225792,34,NO_PLAYER_IDENTITY,,
exploration/E1_I0013_tempo_redundancy/perm_draws_step3d.csv,121401,18,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/arithmetic_ceiling.csv,1907,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/ceiling_reconciliation.csv,2829,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/leakage_probes.csv,2710,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/maxt_null_draws.csv,24935,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/mechanism_signs.csv,2636,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/noop_placebo_draws.csv,5305,2,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/points_propagation.csv,7304,25,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/screen_frame.parquet,4124810,59,ID_ONLY,player_id,
exploration/E1_I0018_teammate_volume_channel/screen_results.csv,112626,40,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/symmetry_kink_test.csv,3271,21,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/tiptime_loss_ladder.csv,3133,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0018_teammate_volume_channel/walkforward_points.csv,3636,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/component_decomposition.csv,2624,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/crossover_curve.csv,9946,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/d087_decomposition.csv,9733,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/handover_curve.csv,2239,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/negative_control_random_tier.csv,249,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/noop_placebo_draws.csv,3806,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/permutation_draws_datapoor_pts.csv,816269,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/permutation_nulls.csv,1676,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/perm_draws_depth_bucket_pts.csv,10708,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/perm_draws_draft_bucket_pts.csv,10916,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/perm_draws_pos_group_pts.csv,11222,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/per_season_stability.csv,956,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/placeholders_minutes.csv,5637124,22,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/placeholders_ppm.csv,5914792,22,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/placeholders_pts.csv,5417407,22,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/placeholder_comparison.csv,114582,22,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/placeholder_frame.parquet,7199294,138,ID_ONLY,player_id,
exploration/E1_I0020_coldstart_tiering/pooled_operating_rule.csv,2482,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/prior_pool.parquet,697897,27,ID_ONLY,player_id,
exploration/E1_I0020_coldstart_tiering/repro_coldstart_splice.csv,861,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/repro_depth_quintile_table.csv,1012,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/shrinkage_sensitivity.csv,1002,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/skill_versus_tier.csv,8574,21,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/tier_frame.parquet,5869406,125,ID_ONLY,player_id,
exploration/E1_I0020_coldstart_tiering/tier_sizes.csv,711,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0020_coldstart_tiering/zero_games_case.csv,9076,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/correlation_robustness.csv,2428,15,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/family_wise_by_floor.csv,3038,24,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/grouping_levels.csv,951,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/heterogeneity_structure.csv,4226,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/lowfreq_share.csv,2357,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/minutes_floor_curve.csv,12851,17,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/minutes_floor_curve_best_ref.csv,4243,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/permutation_draws.csv,1272641,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/per_player_coefficients.csv,107653,7,ID_ONLY,player_id,
exploration/E1_I0021_heterogeneity_diagnostic/pooling_diagnostic.csv,26470,33,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/reproduction_floor0.csv,1704,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/response_variance_by_floor.csv,1621,15,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/scale_test.csv,1213,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/serial_structure_diagnostic.csv,8690,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0021_heterogeneity_diagnostic/single_player_ceiling.csv,3519,19,ID_ONLY,player_id,
exploration/E1_I0021_heterogeneity_diagnostic/structure_decisive.csv,1303,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/champion_vs_best.csv,8200,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/cyclic_shift_control.csv,548,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/depth_adaptive_selection.csv,9380,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/estimator_surface.csv,6647846,28,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/eval_row_floor_robustness.csv,1824,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/fallback_by_tier.csv,112,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/fallback_split.csv,2779,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/hybrid_postocc.csv,669,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/paired_inference.csv,5024,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/pooled_decomposition.csv,1355,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/r2_walkforward.csv,782,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/reproduction.csv,1685,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/ros_vs_mor_by_floor.csv,418,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/selection_and_optimism.csv,2448,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/surface_keys.parquet,5523,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0022_optimal_simple_estimator/where_the_advantage_lives.csv,12246,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/arithmetic_ceiling.csv,22623,21,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/interaction_forecast.csv,46918,25,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/leadlag_profile.csv,326,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/leakage_probes.csv,2216,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/permutation_draws_s01.csv,1250616,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/permutation_draws_s02.csv,3150725,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/permutation_draws_s07.csv,439520,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/placebo_diagnostics.csv,4409,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/reference_sensitivity.csv,1792,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/reproduction_d093.csv,2020,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/stress_alternative_axes.csv,782,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/stress_family_wise.csv,4287,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/stress_scale_test.csv,770,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/stress_season_stability.csv,840,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/usage_tier_gain.csv,3273,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0023_usage_defence_interaction/usage_tier_maineffect.csv,4169,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/absolute_accounting.csv,568,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/axis_resolution.csv,2954,27,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/concentration_increment_null.csv,399,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/ladder_increments.csv,3646,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/ladder_swap_null.csv,1394,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/negative_control.csv,748,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/permutation_draws_c02.csv,147790,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/permutation_draws_c04.csv,132080,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/placebo_tiers.csv,647,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/pooled_tier_dummy.csv,7451,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/random_tier_null.csv,1458,11,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/refit_decomposition.csv,4558,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/reproduction.csv,617,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0025_threshold_vs_refit/reproduction_anchors.csv,410,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/mde_table.csv,30025,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/power_curves.csv,1268438,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/retrospective_power.csv,526968,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/power_curves.csv,1327798,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/retrospective_power.csv,539178,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s01_family_sizes.csv,4581,51,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s01_result_file_inventory.csv,8447,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s03_null_meta.csv,5913,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s04_familywise_thresholds.csv,1544,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s04_mde_table.csv,56528,17,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s04_power_curves_partial.csv,1327798,16,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s05_mde_vs_n.csv,5419,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s05_sigma_drift.csv,2044,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s06_retrospective_by_screen.csv,1843,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s06_validation_analytic_vs_simulated.csv,63709,21,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s07_mde_drift_corrected.csv,24663,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s07_null_drift_probe.csv,11468,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s08_cell_verdicts.csv,239697,14,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s08_screen_verdicts.csv,1245,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s08_uninformative_nulls_by_screen.csv,585,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s08_uninformative_nulls_named.csv,111140,15,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s09_player_season_swap_mde.csv,6040,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0026_detection_floor/out/s09_player_season_swap_probe.csv,2728,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/cyclic_null.csv,246,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/d092_reprice_by_rung.csv,661,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/ladder_pairwise.csv,2517,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/ladder_table.csv,3084,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/ranking_change.csv,1086,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/reference_spread.csv,859,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/reprice_by_rung.csv,2572,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/reprice_table.csv,3337,17,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/rung_quality_by_rowset.csv,1414,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0027_reference_ladder/time_window_table.csv,2100,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/by_minutes_tier.csv,942,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/decomposition.csv,4007,18,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/heterogeneity.csv,722,10,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/main_effect_test.csv,10894,19,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_fta.csv,40805,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_fta_pm.csv,43187,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_ppm.csv,42459,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_pts.csv,39551,1,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_reconciliation.csv,242878,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_team.csv,1348003,4,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_travel_ppp.csv,179525,2,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/permutation_draws_travel_pts.csv,171744,2,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/per_player_contributions.csv,94771,34,ID_ONLY,player_id,
exploration/E1_I0030_home_advantage_accounting/player_reconciliation.csv,3291,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/reference_absorption.csv,1263,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/team_effect.csv,34085,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/travel_directional.csv,3839,18,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/_player_frame.parquet,1621361,86,ID_AND_NAME,player_id,player_name
exploration/E1_I0030_home_advantage_accounting/_team_frame.parquet,233091,89,NO_PLAYER_IDENTITY,,
exploration/E1_I0030_home_advantage_accounting/_venues.csv,1161,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/analysis_frame.parquet,14346956,273,ID_ONLY,player_id,
exploration/E1_I0031_rapm_as_prior/coldstart_comparison.csv,9557,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/coldstart_context_vs_champion.csv,1161,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/coldstart_frame.parquet,17484622,312,ID_ONLY,player_id,
exploration/E1_I0031_rapm_as_prior/coldstart_populations.csv,112,3,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/coldstart_rapm_map.csv,981,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/d094_reproduction.csv,605,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/decomposition_posthoc.csv,11045,13,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/permutation_draws_coldstart.csv,5776183,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/permutation_draws_decomposition.csv,2939124,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/permutation_draws_feature_dr2.csv,1044176,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/permutation_draws_feature_paired.csv,1126055,5,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/permutation_draws_plusminus.csv,3080447,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/permutation_draws_reference.csv,6781684,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/plusminus_separate.csv,20798,21,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/provenance_emit_seasons.csv,320,9,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_as_feature.csv,5056,26,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_as_reference.csv,23845,15,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_feature_controls.csv,1303,6,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_feature_decomposition.csv,8177,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_feature_marginal_dr2.csv,3346,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_feature_wf_folds.csv,1481,12,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_reference_fold_detail.csv,2963,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0031_rapm_as_prior/rapm_reference_fold_meta.csv,184,7,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/ablation_matrix.csv,22416,20,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/attrition_by_feature.csv,396,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/availability_offsets.csv,848,8,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/availability_recalibration.csv,1233,15,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/component_reproduction.csv,10619,23,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/controls.csv,1335,17,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/cumulative_curve.csv,28058,22,NO_PLAYER_IDENTITY,,
exploration/E1_I0032_aggregate_stack/permutation_draws_index.csv,4535,10,NO_PLAYER_IDENTITY,,
