OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID,SOURCE
1629422,Clare,Aubry,28  ,1022400119,v2
1641525,Sarah,Williams,44  ,1022400119,v2
1627539,Tyler,Ricks,36  ,1022400120,v2
1628952,Kevin,Fahy,43  ,1022400120,v2
1629171,Agon,Abazi,32  ,1022400120,v2
202297,Tim,Greene,9   ,1022400121,v2
202764,Charles,Watson,29  ,1022400121,v2
1629177,Biniam,Maru,33  ,1022400121,v2
202679,Jeff,Wooten,23  ,1022400122,v2
1629176,Angel,Kent,26  ,1022400122,v2
1641521,Gerda,Gatling,24  ,1022400122,v2
100274,Roy,Gulbeyan,42  ,1022400123,v2
200431,Gina,Cross,38  ,1022400123,v2
202764,Charles,Watson,29  ,1022400123,v2
200667,Angelica,Suffren,86  ,1022400124,v2
1627539,Tyler,Ricks,36  ,1022400124,v2
1628952,Kevin,Fahy,43  ,1022400124,v2
100698,Jeffrey,Smith,53  ,1022400125,v2
1628169,Ryan,Sassano,27  ,1022400125,v2
1641525,Sarah,Williams,44  ,1022400125,v2
100697,Eric,Brewton,55  ,1022400126,v2
1627531,Kelly,Broomfield,25  ,1022400126,v2
1630880,Catherine,Chang,35  ,1022400126,v2
202297,Tim,Greene,9   ,1022400127,v2
202764,Charles,Watson,29  ,1022400127,v2
1627539,Tyler,Ricks,36  ,1022400127,v2
200667,Angelica,Suffren,86  ,1022400128,v2
1628169,Ryan,Sassano,27  ,1022400128,v2
1628952,Kevin,Fahy,43  ,1022400128,v2
203800,Isaac,Barnett,16  ,1022400129,v2
1629422,Clare,Aubry,28  ,1022400129,v2
1641525,Sarah,Williams,44  ,1022400129,v2
1628168,Jenna,Reneau,77  ,1022400130,v2
1629176,Angel,Kent,26  ,1022400130,v2
1629182,Paul,Tuomey,30  ,1022400130,v2
100274,Roy,Gulbeyan,42  ,1022400131,v2
1628702,Randy,Richardson,11  ,1022400131,v2
1629174,Blanca,Burns,8   ,1022400131,v2
202679,Jeff,Wooten,23  ,1022400132,v2
203440,Tiara,Cruse,5   ,1022400132,v2
1641521,Gerda,Gatling,24  ,1022400132,v2
100698,Jeffrey,Smith,53  ,1022400133,v2
200431,Gina,Cross,38  ,1022400133,v2
202297,Tim,Greene,9   ,1022400133,v2
200431,Gina,Cross,38  ,1022400134,v2
203800,Isaac,Barnett,16  ,1022400134,v2
1628169,Ryan,Sassano,27  ,1022400134,v2
100698,Jeffrey,Smith,53  ,1022400135,v2
202297,Tim,Greene,9   ,1022400135,v2
202764,Charles,Watson,29  ,1022400135,v2
201538,Maj,Forsberg,34  ,1022400136,v2
203440,Tiara,Cruse,5   ,1022400136,v2
1627531,Kelly,Broomfield,25  ,1022400136,v2
100697,Eric,Brewton,55  ,1022400137,v2
101044,Amy,Bonner,31  ,1022400137,v2
1629770,Teresa,Stuck,37  ,1022400137,v2
100274,Roy,Gulbeyan,42  ,1022400138,v2
1628168,Jenna,Reneau,77  ,1022400138,v2
1628952,Kevin,Fahy,43  ,1022400138,v2
201538,Maj,Forsberg,34  ,1022400139,v2
203800,Isaac,Barnett,16  ,1022400139,v2
1629177,Biniam,Maru,33  ,1022400139,v2
101044,Amy,Bonner,31  ,1022400140,v2
202764,Charles,Watson,29  ,1022400140,v2
1629770,Teresa,Stuck,37  ,1022400140,v2
202297,Tim,Greene,9   ,1022400141,v2
1629176,Angel,Kent,26  ,1022400141,v2
1630880,Catherine,Chang,35  ,1022400141,v2
200667,Angelica,Suffren,86  ,1022400142,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400142,v2
1629171,Agon,Abazi,32  ,1022400142,v2
200667,Angelica,Suffren,86  ,1022400143,v2
1629422,Clare,Aubry,28  ,1022400143,v2
1629771,Marcy,Williams,40  ,1022400143,v2
203800,Isaac,Barnett,16  ,1022400144,v2
1629171,Agon,Abazi,32  ,1022400144,v2
1641521,Gerda,Gatling,24  ,1022400144,v2
202764,Charles,Watson,29  ,1022400145,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400145,v2
1627539,Tyler,Ricks,36  ,1022400145,v2
1628168,Jenna,Reneau,77  ,1022400146,v2
1628952,Kevin,Fahy,43  ,1022400146,v2
1629174,Blanca,Burns,8   ,1022400146,v2
100698,Jeffrey,Smith,53  ,1022400147,v2
101044,Amy,Bonner,31  ,1022400147,v2
1627531,Kelly,Broomfield,25  ,1022400147,v2
100697,Eric,Brewton,55  ,1022400148,v2
200431,Gina,Cross,38  ,1022400148,v2
1628702,Randy,Richardson,11  ,1022400148,v2
200431,Gina,Cross,38  ,1022400149,v2
1627539,Tyler,Ricks,36  ,1022400149,v2
1628702,Randy,Richardson,11  ,1022400149,v2
201538,Maj,Forsberg,34  ,1022400150,v2
202679,Jeff,Wooten,23  ,1022400150,v2
1629182,Paul,Tuomey,30  ,1022400150,v2
202297,Tim,Greene,9   ,1022400151,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400151,v2
1628168,Jenna,Reneau,77  ,1022400151,v2
1628952,Kevin,Fahy,43  ,1022400152,v2
1629177,Biniam,Maru,33  ,1022400152,v2
1641525,Sarah,Williams,44  ,1022400152,v2
100697,Eric,Brewton,55  ,1022400153,v2
203440,Tiara,Cruse,5   ,1022400153,v2
1629182,Paul,Tuomey,30  ,1022400153,v2
200667,Angelica,Suffren,86  ,1022400154,v2
1628479,Ashley,Gloss,10  ,1022400154,v2
1629171,Agon,Abazi,32  ,1022400154,v2
200431,Gina,Cross,38  ,1022400155,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400155,v2
1628702,Randy,Richardson,11  ,1022400155,v2
201538,Maj,Forsberg,34  ,1022400156,v2
1629176,Angel,Kent,26  ,1022400156,v2
1629771,Marcy,Williams,40  ,1022400156,v2
202679,Jeff,Wooten,23  ,1022400157,v2
202764,Charles,Watson,29  ,1022400157,v2
1629422,Clare,Aubry,28  ,1022400157,v2
1628702,Randy,Richardson,11  ,1022400158,v2
1629174,Blanca,Burns,8   ,1022400158,v2
1641521,Gerda,Gatling,24  ,1022400158,v2
200667,Angelica,Suffren,86  ,1022400159,v2
203440,Tiara,Cruse,5   ,1022400159,v2
1630880,Catherine,Chang,35  ,1022400159,v2
100274,Roy,Gulbeyan,42  ,1022400160,v2
1627539,Tyler,Ricks,36  ,1022400160,v2
1628168,Jenna,Reneau,77  ,1022400160,v2
201538,Maj,Forsberg,34  ,1022400161,v2
1629171,Agon,Abazi,32  ,1022400161,v2
1629176,Angel,Kent,26  ,1022400161,v2
100698,Jeffrey,Smith,53  ,1022400162,v2
200431,Gina,Cross,38  ,1022400162,v2
202297,Tim,Greene,9   ,1022400162,v2
100274,Roy,Gulbeyan,42  ,1022400163,v2
101044,Amy,Bonner,31  ,1022400163,v2
1628169,Ryan,Sassano,27  ,1022400163,v2
100697,Eric,Brewton,55  ,1022400164,v2
200667,Angelica,Suffren,86  ,1022400164,v2
1630880,Catherine,Chang,35  ,1022400164,v2
100274,Roy,Gulbeyan,42  ,1022400165,v2
101044,Amy,Bonner,31  ,1022400165,v2
1629771,Marcy,Williams,40  ,1022400165,v2
202679,Jeff,Wooten,23  ,1022400166,v2
203800,Isaac,Barnett,16  ,1022400166,v2
1629770,Teresa,Stuck,37  ,1022400166,v2
100697,Eric,Brewton,55  ,1022400167,v2
202297,Tim,Greene,9   ,1022400167,v2
1641525,Sarah,Williams,44  ,1022400167,v2
100697,Eric,Brewton,55  ,1022400168,v2
200431,Gina,Cross,38  ,1022400168,v2
203800,Isaac,Barnett,16  ,1022400168,v2
100274,Roy,Gulbeyan,42  ,1022400169,v2
202679,Jeff,Wooten,23  ,1022400169,v2
1641525,Sarah,Williams,44  ,1022400169,v2
101044,Amy,Bonner,31  ,1022400170,v2
1627531,Kelly,Broomfield,25  ,1022400170,v2
1629174,Blanca,Burns,8   ,1022400170,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400171,v2
1628479,Ashley,Gloss,10  ,1022400171,v2
1630880,Catherine,Chang,35  ,1022400171,v2
201538,Maj,Forsberg,34  ,1022400172,v2
1629174,Blanca,Burns,8   ,1022400172,v2
1629770,Teresa,Stuck,37  ,1022400172,v2
202764,Charles,Watson,29  ,1022400173,v2
1628702,Randy,Richardson,11  ,1022400173,v2
1629422,Clare,Aubry,28  ,1022400173,v2
101044,Amy,Bonner,31  ,1022400174,v2
202297,Tim,Greene,9   ,1022400174,v2
1629176,Angel,Kent,26  ,1022400174,v2
202679,Jeff,Wooten,23  ,1022400175,v2
203800,Isaac,Barnett,16  ,1022400175,v2
1630880,Catherine,Chang,35  ,1022400175,v2
201538,Maj,Forsberg,34  ,1022400176,v2
1627531,Kelly,Broomfield,25  ,1022400176,v2
1628479,Ashley,Gloss,10  ,1022400176,v2
203440,Tiara,Cruse,5   ,1022400177,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400177,v2
1627539,Tyler,Ricks,36  ,1022400177,v2
100274,Roy,Gulbeyan,42  ,1022400178,v2
1628168,Jenna,Reneau,77  ,1022400178,v2
1629770,Teresa,Stuck,37  ,1022400178,v2
201538,Maj,Forsberg,34  ,1022400179,v2
1627531,Kelly,Broomfield,25  ,1022400179,v2
1629177,Biniam,Maru,33  ,1022400179,v2
200431,Gina,Cross,38  ,1022400180,v2
1628168,Jenna,Reneau,77  ,1022400180,v2
1628952,Kevin,Fahy,43  ,1022400180,v2
202764,Charles,Watson,29  ,1022400181,v2
203800,Isaac,Barnett,16  ,1022400181,v2
1629771,Marcy,Williams,40  ,1022400181,v2
100274,Roy,Gulbeyan,42  ,1022400182,v2
1628702,Randy,Richardson,11  ,1022400182,v2
1629770,Teresa,Stuck,37  ,1022400182,v2
100697,Eric,Brewton,55  ,1022400183,v2
200667,Angelica,Suffren,86  ,1022400183,v2
1630880,Catherine,Chang,35  ,1022400183,v2
101044,Amy,Bonner,31  ,1022400184,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400184,v2
1627539,Tyler,Ricks,36  ,1022400184,v2
200667,Angelica,Suffren,86  ,1022400185,v2
203440,Tiara,Cruse,5   ,1022400185,v2
1629171,Agon,Abazi,32  ,1022400185,v2
100274,Roy,Gulbeyan,42  ,1022400186,v2
101044,Amy,Bonner,31  ,1022400186,v2
200431,Gina,Cross,38  ,1022400186,v2
100698,Jeffrey,Smith,53  ,1022400187,v2
202297,Tim,Greene,9   ,1022400187,v2
1641521,Gerda,Gatling,24  ,1022400187,v2
202679,Jeff,Wooten,23  ,1022400188,v2
1627531,Kelly,Broomfield,25  ,1022400188,v2
1629182,Paul,Tuomey,30  ,1022400188,v2
1627539,Tyler,Ricks,36  ,1022400189,v2
1628479,Ashley,Gloss,10  ,1022400189,v2
1629176,Angel,Kent,26  ,1022400189,v2
202764,Charles,Watson,29  ,1022400190,v2
203440,Tiara,Cruse,5   ,1022400190,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400190,v2
1627531,Kelly,Broomfield,25  ,1022400191,v2
1628702,Randy,Richardson,11  ,1022400191,v2
1628952,Kevin,Fahy,43  ,1022400191,v2
100698,Jeffrey,Smith,53  ,1022400192,v2
202297,Tim,Greene,9   ,1022400192,v2
1641525,Sarah,Williams,44  ,1022400192,v2
200667,Angelica,Suffren,86  ,1022400193,v2
203800,Isaac,Barnett,16  ,1022400193,v2
1629182,Paul,Tuomey,30  ,1022400193,v2
101044,Amy,Bonner,31  ,1022400194,v2
200431,Gina,Cross,38  ,1022400194,v2
1629174,Blanca,Burns,8   ,1022400194,v2
203800,Isaac,Barnett,16  ,1022400195,v2
1628952,Kevin,Fahy,43  ,1022400195,v2
1629770,Teresa,Stuck,37  ,1022400195,v2
1628168,Jenna,Reneau,77  ,1022400196,v2
1628702,Randy,Richardson,11  ,1022400196,v2
1629177,Biniam,Maru,33  ,1022400196,v2
100274,Roy,Gulbeyan,42  ,1022400197,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400197,v2
1629182,Paul,Tuomey,30  ,1022400197,v2
202679,Jeff,Wooten,23  ,1022400198,v2
203440,Tiara,Cruse,5   ,1022400198,v2
1627531,Kelly,Broomfield,25  ,1022400198,v2
100697,Eric,Brewton,55  ,1022400199,v2
1628169,Ryan,Sassano,27  ,1022400199,v2
1629176,Angel,Kent,26  ,1022400199,v2
100698,Jeffrey,Smith,53  ,1022400200,v2
202297,Tim,Greene,9   ,1022400200,v2
1629771,Marcy,Williams,40  ,1022400200,v2
100274,Roy,Gulbeyan,42  ,1022400201,v2
1629171,Agon,Abazi,32  ,1022400201,v2
1629182,Paul,Tuomey,30  ,1022400201,v2
202764,Charles,Watson,29  ,1022400202,v2
1628952,Kevin,Fahy,43  ,1022400202,v2
1641521,Gerda,Gatling,24  ,1022400202,v2
202297,Tim,Greene,9   ,1022400203,v2
1628169,Ryan,Sassano,27  ,1022400203,v2
1629422,Clare,Aubry,28  ,1022400203,v2
200667,Angelica,Suffren,86  ,1022400204,v2
202679,Jeff,Wooten,23  ,1022400204,v2
1629771,Marcy,Williams,40  ,1022400204,v2
1627539,Tyler,Ricks,36  ,1022400205,v2
1628168,Jenna,Reneau,77  ,1022400205,v2
1629770,Teresa,Stuck,37  ,1022400205,v2
200431,Gina,Cross,38  ,1022400206,v2
1628702,Randy,Richardson,11  ,1022400206,v2
1629174,Blanca,Burns,8   ,1022400206,v2
100698,Jeffrey,Smith,53  ,1022400207,v2
202297,Tim,Greene,9   ,1022400207,v2
1641525,Sarah,Williams,44  ,1022400207,v2
100274,Roy,Gulbeyan,42  ,1022400208,v2
1629171,Agon,Abazi,32  ,1022400208,v2
1629770,Teresa,Stuck,37  ,1022400208,v2
100697,Eric,Brewton,55  ,1022400209,v2
200667,Angelica,Suffren,86  ,1022400209,v2
1628952,Kevin,Fahy,43  ,1022400209,v2
203800,Isaac,Barnett,16  ,1022400210,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400210,v2
1629771,Marcy,Williams,40  ,1022400210,v2
202679,Jeff,Wooten,23  ,1022400211,v2
1628702,Randy,Richardson,11  ,1022400211,v2
1629174,Blanca,Burns,8   ,1022400211,v2
100697,Eric,Brewton,55  ,1022400212,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400212,v2
1628168,Jenna,Reneau,77  ,1022400212,v2
1629171,Agon,Abazi,32  ,1022400213,v2
1629176,Angel,Kent,26  ,1022400213,v2
1629770,Teresa,Stuck,37  ,1022400213,v2
100274,Roy,Gulbeyan,42  ,1022400214,v2
200667,Angelica,Suffren,86  ,1022400214,v2
1630880,Catherine,Chang,35  ,1022400214,v2
203440,Tiara,Cruse,5   ,1022400215,v2
1627539,Tyler,Ricks,36  ,1022400215,v2
1629182,Paul,Tuomey,30  ,1022400215,v2
202764,Charles,Watson,29  ,1022400216,v2
1628479,Ashley,Gloss,10  ,1022400216,v2
1628702,Randy,Richardson,11  ,1022400216,v2
100698,Jeffrey,Smith,53  ,1022400217,v2
202297,Tim,Greene,9   ,1022400217,v2
1629422,Clare,Aubry,28  ,1022400217,v2
200431,Gina,Cross,38  ,1022400218,v2
200667,Angelica,Suffren,86  ,1022400218,v2
202679,Jeff,Wooten,23  ,1022400218,v2
101044,Amy,Bonner,31  ,1022400219,v2
1629174,Blanca,Burns,8   ,1022400219,v2
1629176,Angel,Kent,26  ,1022400219,v2
100274,Roy,Gulbeyan,42  ,1022400220,v2
1628479,Ashley,Gloss,10  ,1022400220,v2
1629771,Marcy,Williams,40  ,1022400220,v2
100697,Eric,Brewton,55  ,1022400221,v2
1627539,Tyler,Ricks,36  ,1022400221,v2
1628702,Randy,Richardson,11  ,1022400221,v2
201538,Maj,Forsberg,34  ,1022400222,v2
202679,Jeff,Wooten,23  ,1022400222,v2
1627531,Kelly,Broomfield,25  ,1022400222,v2
202297,Tim,Greene,9   ,1022400223,v2
203800,Isaac,Barnett,16  ,1022400223,v2
1629422,Clare,Aubry,28  ,1022400223,v2
101044,Amy,Bonner,31  ,1022400224,v2
201538,Maj,Forsberg,34  ,1022400224,v2
1629177,Biniam,Maru,33  ,1022400224,v2
203800,Isaac,Barnett,16  ,1022400225,v2
1627539,Tyler,Ricks,36  ,1022400225,v2
1628952,Kevin,Fahy,43  ,1022400225,v2
200667,Angelica,Suffren,86  ,1022400226,v2
202297,Tim,Greene,9   ,1022400226,v2
1628169,Ryan,Sassano,27  ,1022400226,v2
100697,Eric,Brewton,55  ,1022400227,v2
1629176,Angel,Kent,26  ,1022400227,v2
1629771,Marcy,Williams,40  ,1022400227,v2
200431,Gina,Cross,38  ,1022400228,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400228,v2
1628702,Randy,Richardson,11  ,1022400228,v2
202679,Jeff,Wooten,23  ,1022400229,v2
203440,Tiara,Cruse,5   ,1022400229,v2
1628168,Jenna,Reneau,77  ,1022400229,v2
101044,Amy,Bonner,31  ,1022400230,v2
201538,Maj,Forsberg,34  ,1022400230,v2
1629176,Angel,Kent,26  ,1022400230,v2
100274,Roy,Gulbeyan,42  ,1022400231,v2
203440,Tiara,Cruse,5   ,1022400231,v2
1629182,Paul,Tuomey,30  ,1022400231,v2
202679,Jeff,Wooten,23  ,1022400232,v2
203800,Isaac,Barnett,16  ,1022400232,v2
1629770,Teresa,Stuck,37  ,1022400232,v2
200431,Gina,Cross,38  ,1022400233,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400233,v2
1628702,Randy,Richardson,11  ,1022400233,v2
100697,Eric,Brewton,55  ,1022400234,v2
200667,Angelica,Suffren,86  ,1022400234,v2
1628169,Ryan,Sassano,27  ,1022400234,v2
100697,Eric,Brewton,55  ,1022400235,v2
100698,Jeffrey,Smith,53  ,1022400235,v2
203440,Tiara,Cruse,5   ,1022400235,v2
101044,Amy,Bonner,31  ,1022400236,v2
202764,Charles,Watson,29  ,1022400236,v2
1628702,Randy,Richardson,11  ,1022400236,v2
203800,Isaac,Barnett,16  ,1022400237,v2
203891,Fatou,Cissoko-Stephens,15  ,1022400237,v2
1629770,Teresa,Stuck,37  ,1022400237,v2
100274,Roy,Gulbeyan,42  ,1022400238,v2
200667,Angelica,Suffren,86  ,1022400238,v2
1629422,Clare,Aubry,28  ,1022400238,v2
202297,Tim,Greene,9   ,1022400239,v2
202679,Jeff,Wooten,23  ,1022400239,v2
1629174,Blanca,Burns,8   ,1022400239,v2
201538,Maj,Forsberg,34  ,1022400240,v2
1628952,Kevin,Fahy,43  ,1022400240,v2
1629182,Paul,Tuomey,30  ,1022400240,v2
202764,Charles,Watson,6   ,1022500001,v2
1628952,Kevin,Fahy,43  ,1022500001,v2
1629174,Blanca,Burns,8   ,1022500001,v2
1628702,Randy,Richardson,11  ,1022500002,v2
1629771,Marcy,Williams,40  ,1022500002,v2
1641521,Gerda,Gatling,24  ,1022500002,v2
100697,Eric,Brewton,55  ,1022500003,v2
200667,Angelica,Suffren,7   ,1022500003,v2
1629176,Angel,Kent,26  ,1022500003,v2
100274,Roy,Gulbeyan,42  ,1022500004,v2
203440,Tiara,Cruse,5   ,1022500004,v2
1628168,Jenna,Reneau,77  ,1022500004,v2
201538,Maj,Forsberg,34  ,1022500005,v2
202679,Jeff,Wooten,23  ,1022500005,v2
1628479,Ashley,Gloss,10  ,1022500005,v2
200667,Angelica,Suffren,7   ,1022500006,v2
1629176,Angel,Kent,26  ,1022500006,v2
1630878,Jason,Alabanza,29  ,1022500006,v2
202679,Jeff,Wooten,23  ,1022500007,v2
203891,Fatou,Cissoko-Stephens,15  ,1022500007,v2
1628482,Tyler,Mirkovich,27  ,1022500007,v2
203800,Isaac,Barnett,16  ,1022500008,v2
1627531,Kelly,Broomfield,25  ,1022500008,v2
1630880,Catherine,Chang,35  ,1022500008,v2
1628168,Jenna,Reneau,77  ,1022500009,v2
1628479,Ashley,Gloss,10  ,1022500009,v2
1641525,Sarah,Williams,44  ,1022500009,v2
202764,Charles,Watson,6   ,1022500010,v2
1629422,Clare,Aubry,28  ,1022500010,v2
1641521,Gerda,Gatling,24  ,1022500010,v2
202297,Tim,Greene,9   ,1022500011,v2
1628702,Randy,Richardson,11  ,1022500011,v2
1630878,Jason,Alabanza,29  ,1022500011,v2
200667,Angelica,Suffren,7   ,1022500012,v2
203440,Tiara,Cruse,5   ,1022500012,v2
1629770,Teresa,Stuck,37  ,1022500012,v2
100274,Roy,Gulbeyan,42  ,1022500013,v2
1629171,Agon,Abazi,32  ,1022500013,v2
1630880,Catherine,Chang,35  ,1022500013,v2
100697,Eric,Brewton,55  ,1022500014,v2
1628952,Kevin,Fahy,43  ,1022500014,v2
1641525,Sarah,Williams,44  ,1022500014,v2
1628168,Jenna,Reneau,77  ,1022500015,v2
1629174,Blanca,Burns,8   ,1022500015,v2
1629176,Angel,Kent,26  ,1022500015,v2
1628482,Tyler,Mirkovich,27  ,1022500016,v2
1628702,Randy,Richardson,11  ,1022500016,v2
1629770,Teresa,Stuck,37  ,1022500016,v2
100308,Michael,Price,39  ,1022500017,v2
1628702,Randy,Richardson,11  ,1022500017,v2
1629767,Kelsey,Reynolds,22  ,1022500017,v2
202679,Jeff,Wooten,23  ,1022500018,v2
1629177,Biniam,Maru,33  ,1022500018,v2
1641525,Sarah,Williams,44  ,1022500018,v2
202297,Tim,Greene,9   ,1022500019,v2
202764,Charles,Watson,6   ,1022500019,v2
1628479,Ashley,Gloss,10  ,1022500019,v2
201538,Maj,Forsberg,34  ,1022500020,v2
203891,Fatou,Cissoko-Stephens,15  ,1022500020,v2
1630880,Catherine,Chang,35  ,1022500020,v2
200667,Angelica,Suffren,7   ,1022500021,v2
1628169,Ryan,Sassano,3   ,1022500021,v2
1629171,Agon,Abazi,32  ,1022500021,v2
100697,Eric,Brewton,55  ,1022500022,v2
100698,Jeffrey,Smith,59  ,1022500022,v2
1628482,Tyler,Mirkovich,27  ,1022500022,v2
202679,Jeff,Wooten,23  ,1022500023,v2
1629177,Biniam,Maru,33  ,1022500023,v2
1641521,Gerda,Gatling,24  ,1022500023,v2
201538,Maj,Forsberg,34  ,1022500024,v2
203891,Fatou,Cissoko-Stephens,15  ,1022500024,v2
1641525,Sarah,Williams,44  ,1022500024,v2
100308,Michael,Price,39  ,1022500025,v2
1627531,Kelly,Broomfield,25  ,1022500025,v2
1628479,Ashley,Gloss,10  ,1022500025,v2
202297,Tim,Greene,9   ,1022500026,v2
202764,Charles,Watson,6   ,1022500026,v2
1628168,Jenna,Reneau,77  ,1022500026,v2
1627531,Kelly,Broomfield,25  ,1022500027,v2
1628952,Kevin,Fahy,43  ,1022500027,v2
1629176,Angel,Kent,26  ,1022500027,v2
203800,Isaac,Barnett,16  ,1022500028,v2
1628169,Ryan,Sassano,3   ,1022500028,v2
1629770,Teresa,Stuck,37  ,1022500028,v2
202679,Jeff,Wooten,23  ,1022500029,v2
1628482,Tyler,Mirkovich,27  ,1022500029,v2
1630880,Catherine,Chang,35  ,1022500029,v2
1628168,Jenna,Reneau,77  ,1022500030,v2
1629171,Agon,Abazi,32  ,1022500030,v2
1630878,Jason,Alabanza,29  ,1022500030,v2
202297,Tim,Greene,9   ,1022500031,v2
202764,Charles,Watson,6   ,1022500031,v2
1629174,Blanca,Burns,8   ,1022500031,v2
100274,Roy,Gulbeyan,42  ,1022500032,v2
100698,Jeffrey,Smith,59  ,1022500032,v2
1629422,Clare,Aubry,28  ,1022500032,v2
1628952,Kevin,Fahy,43  ,1022500033,v2
1629174,Blanca,Burns,8   ,1022500033,v2
1641525,Sarah,Williams,44  ,1022500033,v2
100274,Roy,Gulbeyan,42  ,1022500034,v2
1629177,Biniam,Maru,33  ,1022500034,v2
1630880,Catherine,Chang,35  ,1022500034,v2
202764,Charles,Watson,29  ,1022500035,v2
1629770,Teresa,Stuck,37  ,1022500035,v2
1630880,Catherine,Chang,35  ,1022500035,v2
100697,Eric,Brewton,55  ,1022500036,v2
202297,Tim,Greene,9   ,1022500036,v2
1641521,Gerda,Gatling,24  ,1022500036,v2
200667,Angelica,Suffren,7   ,1022500037,v2
1628702,Randy,Richardson,11  ,1022500037,v2
1629422,Clare,Aubry,28  ,1022500037,v2
203800,Isaac,Barnett,16  ,1022500038,v2
1628168,Jenna,Reneau,77  ,1022500038,v2
1629171,Agon,Abazi,32  ,1022500038,v2
100308,Michael,Price,39  ,1022500039,v2
1627531,Kelly,Broomfield,25  ,1022500039,v2
1629176,Angel,Kent,26  ,1022500039,v2
203800,Isaac,Barnett,16  ,1022500040,v2
1628169,Ryan,Sassano,3   ,1022500040,v2
1628479,Ashley,Gloss,10  ,1022500040,v2
203891,Fatou,Cissoko-Stephens,15  ,1022500041,v2
1629771,Marcy,Williams,40  ,1022500041,v2
1630878,Jason,Alabanza,29  ,1022500041,v2
202679,Jeff,Wooten,23  ,1022500042,v2
203440,Tiara,Cruse,5   ,1022500042,v2
1629176,Angel,Kent,26  ,1022500042,v2
100274,Roy,Gulbeyan,42  ,1022500043,v2
1629171,Agon,Abazi,32  ,1022500043,v2
1629174,Blanca,Burns,8   ,1022500043,v2
200667,Angelica,Suffren,7   ,1022500044,v2
1629422,Clare,Aubry,28  ,1022500044,v2
1641521,Gerda,Gatling,24  ,1022500044,v2
1628479,Ashley,Gloss,10  ,1022500045,v2
1629177,Biniam,Maru,33  ,1022500045,v2
1629767,Kelsey,Reynolds,22  ,1022500045,v2
100697,Eric,Brewton,55  ,1022500046,v2
202297,Tim,Greene,9   ,1022500046,v2
1629770,Teresa,Stuck,37  ,1022500046,v2
202679,Jeff,Wooten,23  ,1022500047,v2
203440,Tiara,Cruse,5   ,1022500047,v2
1629422,Clare,Aubry,28  ,1022500047,v2
201538,Maj,Forsberg,34  ,1022500048,v2
1628169,Ryan,Sassano,3   ,1022500048,v2
1641525,Sarah,Williams,44  ,1022500048,v2
100274,Roy,Gulbeyan,42  ,1022500049,v2
203440,Tiara,Cruse,5   ,1022500049,v2
1630878,Jason,Alabanza,29  ,1022500049,v2
1628479,Ashley,Gloss,10  ,1022500050,v2
1628482,Tyler,Mirkovich,27  ,1022500050,v2
1629422,Clare,Aubry,28  ,1022500050,v2
100697,Eric,Brewton,55  ,1022500051,v2
202764,Charles,Watson,6   ,1022500051,v2
1629767,Kelsey,Reynolds,22  ,1022500051,v2
203800,Isaac,Barnett,16  ,1022500052,v2
1628702,Randy,Richardson,11  ,1022500052,v2
1629770,Teresa,Stuck,37  ,1022500052,v2
201538,Maj,Forsberg,34  ,1022500053,v2
1629171,Agon,Abazi,32  ,1022500053,v2
1629771,Marcy,Williams,40  ,1022500053,v2
1628952,Kevin,Fahy,43  ,1022500054,v2
1629174,Blanca,Burns,8   ,1022500054,v2
1629177,Biniam,Maru,33  ,1022500054,v2
200667,Angelica,Suffren,86  ,1022500055,v2
203440,Tiara,Cruse,5   ,1022500055,v2
1629176,Angel,Kent,26  ,1022500055,v2
100274,Roy,Gulbeyan,42  ,1022500056,v2
100698,Jeffrey,Smith,59  ,1022500056,v2
1628168,Jenna,Reneau,77  ,1022500056,v2
1628168,Jenna,Reneau,77  ,1022500057,v2
1629174,Blanca,Burns,8   ,1022500057,v2
1629177,Biniam,Maru,33  ,1022500057,v2
100274,Roy,Gulbeyan,42  ,1022500058,v2
203440,Tiara,Cruse,5   ,1022500058,v2
1628952,Kevin,Fahy,43  ,1022500058,v2
200667,Angelica,Suffren,7   ,1022500059,v2
203800,Isaac,Barnett,16  ,1022500059,v2
1629176,Angel,Kent,26  ,1022500059,v2
100308,Michael,Price,39  ,1022500060,v2
203891,Fatou,Cissoko-Stephens,15  ,1022500060,v2
1630878,Jason,Alabanza,29  ,1022500060,v2
100697,Eric,Brewton,55  ,1022500061,v2
1627531,Kelly,Broomfield,25  ,1022500061,v2
1629771,Marcy,Williams,40  ,1022500061,v2
201538,Maj,Forsberg,34  ,1022500062,v2
1628169,Ryan,Sassano,3   ,1022500062,v2
1629770,Teresa,Stuck,37  ,1022500062,v2
