era,timing,bet_type,threshold,execution,cond_dim,cond_level,n_bets,wins,losses,pushes,hit_rate,roi,n_cons,roi_cons,n_best,roi_best,roi_ci90_low,roi_ci90_high,n_dates,mean_clv_pts,pct_clv_positive,clv_measurable,n_perm_ge,n_perm_nonempty,perm_roi_mean,perm_roi_q95,p_perm,p_perm_phipson_smyth,eligible,small_n_flag,q_bh,starred
extension,near-tip,spread,3.0,consensus,phase,early,18,7,11,0,0.3888888888888889,-0.25757575757575757,18,-0.25757575757575757,18,-0.2559054843342607,-0.5508021390374332,0.04999999999999998,11,,,False,93,200,-0.2496184,-0.0039525693,0.465,0.46766169154228854,False,True,,False
extension,near-tip,spread,3.0,consensus,phase,mid,89,48,40,1,0.5454545454545454,0.04085801838610828,89,0.04085801838610828,89,0.07225928802056694,-0.1390612590670832,0.22267620020429008,58,,,False,141,200,0.061241865,0.12895852,0.705,0.7064676616915423,True,False,0.864096256684492,False
extension,near-tip,spread,3.0,consensus,phase,late,74,41,33,0,0.5540540540540541,0.057739557739557745,74,0.057739557739557745,74,0.07010972692630921,-0.1167070895522388,0.2325068602283791,41,,,False,71,200,0.023107292,0.12963393,0.355,0.3582089552238806,True,False,0.6527848101265823,False
extension,near-tip,spread,3.0,consensus,weekend,weekend,59,31,28,0,0.5254237288135594,0.003081664098613252,59,0.003081664098613252,59,0.05067069556520014,-0.22551487414187657,0.2495867768595041,36,,,False,85,200,-0.008515586,0.1041131,0.425,0.42786069651741293,True,False,0.7018011527377522,False
extension,near-tip,spread,3.0,consensus,weekend,weekday,122,65,56,1,0.5371900826446281,0.02533532041728764,122,0.02533532041728764,122,0.03297808745912986,-0.10360918151615826,0.15251690458302028,72,,,False,110,200,0.034734324,0.10963875,0.55,0.5522388059701493,True,False,0.7849315068493151,False
extension,near-tip,spread,3.0,best_book,none,all,181,97,81,3,0.5449438202247191,0.038745291206412444,181,0.018081366147664497,181,0.038745291206412444,-0.07835190451984152,0.15786064567918315,108,,,False,102,200,0.039845765,0.10498243,0.51,0.5124378109452736,True,False,0.7512339331619537,False
extension,near-tip,spread,3.0,best_book,line_terc,small,53,30,22,1,0.5769230769230769,0.09515494328396969,53,0.08061749571183531,53,0.09515494328396969,-0.10604988617373934,0.2827463341590685,45,,,False,67,200,0.04952449,0.20391256,0.335,0.3383084577114428,True,False,0.6430653266331658,False
extension,near-tip,spread,3.0,best_book,line_terc,mid,56,31,24,1,0.5636363636363636,0.0784761496408163,56,0.04058441558441558,56,0.0784761496408163,-0.1324654402488533,0.27637908669580735,48,,,False,46,200,0.024718449,0.1330663,0.23,0.23383084577114427,True,False,0.5335627530364372,False
extension,near-tip,spread,3.0,best_book,line_terc,large,72,36,35,1,0.5070422535211268,-0.033680259244103526,72,-0.04545454545454544,72,-0.033680259244103526,-0.21255206082384945,0.1489785108325282,55,,,False,197,200,0.045310304,0.097035915,0.985,0.9850746268656716,True,False,1.0,False
extension,near-tip,spread,3.0,best_book,total_terc,low,65,31,32,2,0.49206349206349204,-0.06348815319562708,65,-0.0895104895104895,65,-0.06348815319562708,-0.2630582655553472,0.1420947382584986,49,,,False,101,200,-0.057008527,0.050325345,0.505,0.5074626865671642,True,False,0.7477131782945736,False
extension,near-tip,spread,3.0,best_book,total_terc,mid,63,36,27,0,0.5714285714285714,0.08766070540946683,63,0.07647907647907647,63,0.08766070540946683,-0.10849221663538693,0.26938700132580906,51,,,False,136,200,0.11633318,0.23534144,0.68,0.681592039800995,True,False,0.8507423580786028,False
extension,near-tip,spread,3.0,best_book,total_terc,high,53,30,22,1,0.5769230769230769,0.10598119292981134,53,0.08061749571183535,53,0.10598119292981134,-0.09415370944758887,0.3042234544484097,50,,,False,64,200,0.06607401,0.17478208,0.32,0.32338308457711445,True,False,0.6279452054794521,False
extension,near-tip,spread,3.0,best_book,side,home,77,46,30,1,0.6052631578947368,0.15150521090280822,77,0.12868949232585594,77,0.15150521090280822,0.0016648270469879992,0.2961454491316791,63,,,False,10,200,0.08426897,0.14924562,0.05,0.05472636815920398,True,False,0.22920000000000001,False
extension,near-tip,spread,3.0,best_book,side,away,104,51,51,2,0.5,-0.04474041856880366,104,-0.0638111888111888,104,-0.04474041856880366,-0.19521510400787598,0.115623571500412,71,,,False,164,200,-0.00047036223,0.07667855,0.82,0.8208955223880597,True,False,0.9258325123152709,False
