era,timing,bet_type,game_id,game_date,season,season_type,model_value,market_ref,edge,side,bet_at_min_threshold,cons_profit,cons_outcome,be_profit,be_outcome,be_book,be_price,be_line,clv_pts,line_terc,total_terc,fav_side,rest_sign,phase,weekend,n_books,p_home_cons,model_p_home
extension,near-tip,spread,1022500150,2025-07-22,2025,Regular Season,4.592483223523147,9.0,-4.407516776476853,away,True,0.9090909090909091,1.0,0.9009009009009009,1.0,lowvig,-111.0,-9.5,,large,mid,1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500151,2025-07-23,2025,Regular Season,2.648777466273403,7.5,-4.851222533726597,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,-8.0,,mid,mid,1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500152,2025-07-24,2025,Regular Season,-7.914720076939944,-6.05,-1.8647200769399443,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,6.0,,mid,mid,-1.0,home_more,mid,weekday,10,,
extension,near-tip,spread,1022500153,2025-07-24,2025,Regular Season,4.476263759957223,-1.7727272727272727,6.248991032684495,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,2.0,,small,mid,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500154,2025-07-24,2025,Regular Season,-4.453686193697083,-11.045454545454545,6.591768351757462,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,11.5,,large,low,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500155,2025-07-25,2025,Regular Season,0.1029410696389172,6.045454545454546,-5.942513475815629,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-114.0,-6.5,,mid,high,1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500156,2025-07-25,2025,Regular Season,8.729105784339975,9.590909090909092,-0.8618033065691169,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,-10.0,,large,low,1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500157,2025-07-25,2025,Regular Season,2.6935467316416366,4.136363636363637,-1.442816904722,away,True,-1.0,-1.0,-1.0,-1.0,draftkings,-115.0,-4.5,,small,low,1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500158,2025-07-27,2025,Regular Season,-8.085962469601595,-9.090909090909092,1.0049466213074965,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,9.5,,large,low,-1.0,equal,mid,weekend,11,,
extension,near-tip,spread,1022500159,2025-07-26,2025,Regular Season,4.538277161743207,10.590909090909092,-6.0526319291658846,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,-11.0,,large,high,1.0,away_more,mid,weekend,11,,
extension,near-tip,spread,1022500160,2025-07-26,2025,Regular Season,-2.4624734689071985,-3.9545454545454546,1.492071985638256,home,True,0.9090909090909091,1.0,0.8695652173913043,1.0,fanatics,-115.0,4.5,,small,low,-1.0,home_more,mid,weekend,11,,
extension,near-tip,spread,1022500161,2025-07-27,2025,Regular Season,-9.608119141489029,-5.2727272727272725,-4.335391868761756,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,5.0,,mid,low,-1.0,home_more,mid,weekend,11,,
extension,near-tip,spread,1022500162,2025-07-27,2025,Regular Season,3.6267169513218382,-8.681818181818182,12.308535133140019,home,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,9.0,,large,mid,-1.0,equal,mid,weekend,11,,
extension,near-tip,spread,1022500163,2025-07-27,2025,Regular Season,-4.674227502458804,-7.636363636363637,2.962136133904833,home,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,8.0,,mid,low,-1.0,away_more,mid,weekend,11,,
extension,near-tip,spread,1022500164,2025-07-27,2025,Regular Season,6.555627015292711,8.2,-1.6443729847072879,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-8.5,,mid,low,1.0,away_more,mid,weekend,10,,
extension,near-tip,spread,1022500165,2025-07-28,2025,Regular Season,-6.366024967014929,-11.045454545454545,4.679429578439616,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,11.5,,large,low,-1.0,away_more,mid,weekday,11,,
extension,near-tip,spread,1022500166,2025-07-28,2025,Regular Season,-3.307060221620012,-8.409090909090908,5.102030687470896,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,8.5,,large,high,-1.0,away_more,mid,weekday,11,,
extension,near-tip,spread,1022500167,2025-07-29,2025,Regular Season,6.534176212218654,8.318181818181818,-1.7840056059631646,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,fanduel,-108.0,-8.5,,mid,low,1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500168,2025-07-29,2025,Regular Season,4.247227038161156,7.5,-3.2527729618388443,away,True,-1.0,-1.0,-1.0,-1.0,fanduel,-106.0,-7.5,,mid,low,1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500169,2025-07-29,2025,Regular Season,1.5620668735469314,-1.5454545454545454,3.107521419001477,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-118.0,2.5,,small,high,-1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500170,2025-07-30,2025,Regular Season,1.4658817717942498,-3.409090909090909,4.8749726808851594,home,True,0.9090909090909091,1.0,0.9259259259259259,1.0,draftkings,-108.0,3.5,,small,mid,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500171,2025-07-30,2025,Regular Season,-2.2042491986876227,-3.590909090909091,1.3866598922214681,home,True,0.9090909090909091,1.0,0.8928571428571429,1.0,fanduel,-112.0,4.0,,small,mid,-1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500172,2025-07-30,2025,Regular Season,7.453978065765479,7.2272727272727275,0.2267053384927511,home,False,-1.0,-1.0,0.0,0.0,bovada,-105.0,-7.0,,mid,mid,1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500173,2025-07-31,2025,Regular Season,-1.796999072934222,4.363636363636363,-6.160635436570585,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,-4.5,,small,low,1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500174,2025-08-01,2025,Regular Season,1.3818080053710546,-4.545454545454546,5.927262550825601,home,True,0.9090909090909091,1.0,0.8547008547008547,1.0,betrivers,-117.0,5.0,,mid,mid,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500175,2025-08-01,2025,Regular Season,-9.444172556724745,-11.590909090909092,2.146736534184347,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,12.0,,large,high,-1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500176,2025-08-01,2025,Regular Season,-5.482376317009282,-5.2272727272727275,-0.2551035897365548,away,False,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,5.0,,mid,low,-1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500177,2025-08-01,2025,Regular Season,-3.168174868519517,-4.2727272727272725,1.1045524042077557,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,4.5,,small,high,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500178,2025-08-01,2025,Regular Season,4.179822712594358,5.2727272727272725,-1.0929045601329141,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-5.5,,mid,mid,1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500179,2025-08-02,2025,Regular Season,-6.340979522705394,-4.5,-1.8409795227053936,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,4.5,,mid,mid,-1.0,home_more,mid,weekend,11,,
extension,near-tip,spread,1022500180,2025-08-03,2025,Regular Season,8.164838445558363,5.2727272727272725,2.8921111728310906,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-5.0,,mid,low,1.0,away_more,mid,weekend,11,,
extension,near-tip,spread,1022500181,2025-08-03,2025,Regular Season,-6.814150869436138,-11.772727272727273,4.9585764032911355,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,12.0,,large,high,-1.0,equal,mid,weekend,11,,
extension,near-tip,spread,1022500182,2025-08-03,2025,Regular Season,-8.96439717196353,-12.545454545454545,3.5810573734910154,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-115.0,13.0,,large,mid,-1.0,equal,mid,weekend,11,,
extension,near-tip,spread,1022500183,2025-08-03,2025,Regular Season,0.3679714047664399,9.454545454545455,-9.086574049779015,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-110.0,-9.5,,large,low,1.0,away_more,mid,weekend,11,,
extension,near-tip,spread,1022500184,2025-08-03,2025,Regular Season,-0.9397991521495264,2.4545454545454546,-3.3943446066949807,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,-2.5,,small,mid,1.0,equal,mid,weekend,11,,
extension,near-tip,spread,1022500185,2025-08-05,2025,Regular Season,3.5472835832498806,10.954545454545455,-7.4072618712955745,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-11.5,,large,high,1.0,away_more,mid,weekday,11,,
extension,near-tip,spread,1022500186,2025-08-05,2025,Regular Season,-2.573056658865755,-5.545454545454546,2.972397886588791,home,True,0.9090909090909091,1.0,0.8771929824561403,1.0,betrivers,-114.0,6.0,,mid,low,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500187,2025-08-05,2025,Regular Season,-2.615109622274898,-2.227272727272727,-0.3878368950021711,away,False,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,2.0,,small,high,-1.0,home_more,mid,weekday,11,,
extension,near-tip,spread,1022500188,2025-08-05,2025,Regular Season,10.697343024367145,14.863636363636363,-4.1662933392692185,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-15.0,,large,mid,1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500189,2025-08-05,2025,Regular Season,-5.479962442087394,2.1363636363636362,-7.61632607845103,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-2.5,,small,low,1.0,away_more,mid,weekday,11,,
extension,near-tip,spread,1022500190,2025-08-06,2025,Regular Season,0.9321086975159504,-5.5,6.43210869751595,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-101.0,5.5,,mid,low,-1.0,equal,mid,weekday,11,,
extension,near-tip,spread,1022500191,2025-08-07,2025,Regular Season,-10.1356960047006,-11.0,0.8643039952993998,home,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,11.5,,large,low,-1.0,away_more,mid,weekday,11,,
extension,near-tip,spread,1022500192,2025-08-07,2025,Regular Season,9.001913794880435,9.55,-0.5480862051195654,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,-10.0,,large,high,1.0,equal,mid,weekday,10,,
extension,near-tip,spread,1022500193,2025-08-07,2025,Regular Season,2.2215147540960056,4.2727272727272725,-2.051212518631267,away,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,-4.5,,small,high,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500194,2025-08-08,2025,Regular Season,-0.1363552983705269,-7.636363636363637,7.50000833799311,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-110.0,8.0,,mid,high,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500195,2025-08-08,2025,Regular Season,13.397246060103072,10.545454545454545,2.851791514648527,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,-10.5,,large,low,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500196,2025-08-08,2025,Regular Season,-0.9061709935722198,1.1363636363636365,-2.042534629935856,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,-1.5,,small,low,1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500197,2025-08-09,2025,Regular Season,-0.7657136614318241,-4.2,3.4342863385681763,home,True,0.9090909090909091,1.0,0.8849557522123894,1.0,betrivers,-113.0,4.5,,small,mid,-1.0,home_more,mid,weekend,10,,
extension,near-tip,spread,1022500198,2025-08-09,2025,Regular Season,9.972415807505872,10.045454545454545,-0.07303873794867322,away,False,-1.0,-1.0,-1.0,-1.0,fanduel,-114.0,-10.5,,large,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500199,2025-08-10,2025,Regular Season,-6.757736122319627,3.9545454545454546,-10.712281576865081,away,True,0.9090909090909091,1.0,0.8333333333333334,1.0,fanatics,-120.0,-4.5,,small,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500200,2025-08-10,2025,Regular Season,5.368493410056708,3.1818181818181817,2.186675228238526,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,-3.0,,small,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500201,2025-08-10,2025,Regular Season,0.9090266321540066,-4.863636363636363,5.77266299579037,home,True,0.9090909090909091,1.0,0.9900990099009901,1.0,lowvig,-101.0,5.0,,mid,high,-1.0,away_more,late,weekend,11,,
extension,near-tip,spread,1022500202,2025-08-10,2025,Regular Season,0.0442068240630448,3.909090909090909,-3.8648840850278643,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-4.0,,small,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500203,2025-08-10,2025,Regular Season,6.132865392850524,11.409090909090908,-5.276225516240384,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-11.5,,large,mid,1.0,away_more,late,weekend,11,,
extension,near-tip,spread,1022500204,2025-08-11,2025,Regular Season,6.081503884180584,8.5,-2.4184961158194156,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-102.0,-8.5,,large,low,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500205,2025-08-12,2025,Regular Season,4.81948311191885,9.181818181818182,-4.3623350698993315,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,fanatics,-115.0,-9.5,,large,high,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500206,2025-08-12,2025,Regular Season,0.8923591659569363,-4.545454545454546,5.437813711411482,home,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,5.0,,mid,high,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500207,2025-08-13,2025,Regular Season,2.466884816460377,3.772727272727273,-1.305842456266896,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-4.5,,small,low,1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500208,2025-08-13,2025,Regular Season,-1.0841529237088066,-1.7727272727272727,0.6885743490184661,home,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,2.5,,small,low,-1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500209,2025-08-13,2025,Regular Season,0.2508122602219254,3.3636363636363638,-3.1128241034144386,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,-3.5,,small,high,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500210,2025-08-13,2025,Regular Season,-1.8816767478933811,2.8636363636363638,-4.745313111529745,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-3.5,,small,low,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500211,2025-08-15,2025,Regular Season,5.221441442155512,8.5,-3.2785585578444882,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,-8.5,,large,low,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500212,2025-08-15,2025,Regular Season,-5.646104382661284,-7.318181818181818,1.6720774355205341,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,7.5,,mid,low,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500213,2025-08-15,2025,Regular Season,-0.8035660918624183,-5.55,4.746433908137582,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,6.0,,mid,high,-1.0,equal,late,weekday,10,,
extension,near-tip,spread,1022500214,2025-08-15,2025,Regular Season,5.070294971998698,1.8636363636363635,3.2066586083623347,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,-1.5,,small,low,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500215,2025-08-15,2025,Regular Season,5.0081671025755226,4.5,0.5081671025755226,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-4.5,,mid,mid,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500216,2025-08-16,2025,Regular Season,9.574302389667606,1.5454545454545454,8.028847844213061,home,True,0.9090909090909091,1.0,0.8771929824561403,1.0,fanduel,-114.0,-1.0,,small,mid,1.0,home_more,late,weekend,11,,
extension,near-tip,spread,1022500217,2025-08-17,2025,Regular Season,-1.5913658652844964,-2.85,1.2586341347155037,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,3.0,,small,high,-1.0,equal,late,weekend,10,,
extension,near-tip,spread,1022500218,2025-08-17,2025,Regular Season,-7.589371247998424,-6.181818181818182,-1.4075530661802427,away,True,-1.0,-1.0,0.0,0.0,lowvig,-108.0,6.0,,mid,mid,-1.0,home_more,late,weekend,11,,
extension,near-tip,spread,1022500219,2025-08-17,2025,Regular Season,1.815047488928861,10.636363636363637,-8.821316147434775,away,True,-1.0,-1.0,-1.0,-1.0,fanduel,-108.0,-11.0,,large,high,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500220,2025-08-17,2025,Regular Season,-0.8606685283137601,1.9090909090909092,-2.7697594374046695,away,True,0.9090909090909091,1.0,0.970873786407767,1.0,lowvig,-103.0,-2.0,,small,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500221,2025-08-17,2025,Regular Season,-4.998497463977104,-4.5,-0.49849746397710426,away,False,0.9090909090909091,1.0,0.9523809523809523,1.0,betmgm,-105.0,4.5,,mid,low,-1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500222,2025-08-19,2025,Regular Season,-7.274880505465892,3.0,-10.274880505465891,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,-3.5,,small,mid,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500223,2025-08-19,2025,Regular Season,6.582272747004803,6.090909090909091,0.49136365609571175,home,False,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-5.5,,mid,low,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500224,2025-08-19,2025,Regular Season,-7.020097286296532,-10.727272727272727,3.7071754409761946,home,True,0.9090909090909091,1.0,0.9174311926605505,1.0,lowvig,-109.0,11.0,,large,low,-1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500225,2025-08-19,2025,Regular Season,-2.415168370281486,2.4545454545454546,-4.86971382482694,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-2.5,,small,mid,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500226,2025-08-19,2025,Regular Season,-1.673798202416542,-6.5,4.826201797583458,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,6.5,,mid,low,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500227,2025-08-20,2025,Regular Season,3.1346480290602425,8.35,-5.215351970939757,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-8.5,,mid,high,1.0,equal,late,weekday,10,,
extension,near-tip,spread,1022500228,2025-08-21,2025,Regular Season,-2.037294879566825,-2.5,0.46270512043317513,home,False,0.9090909090909091,1.0,0.8771929824561403,1.0,betrivers,-114.0,3.0,,small,low,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500229,2025-08-21,2025,Regular Season,9.898411783597098,15.136363636363637,-5.237951852766539,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betmgm,-110.0,-15.5,,large,low,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500230,2025-08-21,2025,Regular Season,-2.0054386531908426,-2.5,0.4945613468091574,home,False,0.9090909090909091,1.0,0.9523809523809523,1.0,fanatics,-105.0,2.5,,small,low,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500231,2025-08-21,2025,Regular Season,-0.6609374953942588,1.2727272727272727,-1.9336647681215315,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-110.0,-1.5,,small,high,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500232,2025-08-22,2025,Regular Season,-2.5363354085191583,-7.318181818181818,4.78184640966266,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,7.5,,mid,mid,-1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500233,2025-08-22,2025,Regular Season,-0.0034092516175816,-8.0,7.996590748382419,home,True,-1.0,-1.0,-1.0,-1.0,fanatics,-120.0,8.5,,mid,mid,-1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500234,2025-08-22,2025,Regular Season,4.005959832353063,5.909090909090909,-1.9031310767378464,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-120.0,-6.5,,mid,low,1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500235,2025-08-23,2025,Regular Season,6.487395512367571,4.7272727272727275,1.7601227850948433,home,True,0.9090909090909091,1.0,0.8771929824561403,1.0,betrivers,-114.0,-4.5,,mid,low,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500236,2025-08-23,2025,Regular Season,-2.9088038418747315,-7.181818181818182,4.27301433994345,home,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,7.5,,mid,low,-1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500237,2025-08-23,2025,Regular Season,0.7801523080012023,2.4545454545454546,-1.6743931465442523,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,betus,-105.0,-2.5,,small,low,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500238,2025-08-24,2025,Regular Season,-4.149450925650216,-8.818181818181818,4.6687308925316024,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,9.0,,large,low,-1.0,away_more,late,weekend,11,,
extension,near-tip,spread,1022500239,2025-08-24,2025,Regular Season,-0.5884141738305104,-1.9090909090909092,1.3206767352603987,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,2.5,,small,low,-1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500240,2025-08-24,2025,Regular Season,6.701282930982166,12.045454545454545,-5.344171614472379,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-110.0,-12.5,,large,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500241,2025-08-25,2025,Regular Season,5.2161969925148925,14.045454545454545,-8.829257552939652,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,fanatics,-115.0,-14.5,,large,mid,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500242,2025-08-25,2025,Regular Season,-5.952824351224532,-10.545454545454545,4.592630194230013,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,11.0,,large,mid,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500243,2025-08-26,2025,Regular Season,-0.6086532043259807,-3.8181818181818183,3.209528613855838,home,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,4.0,,small,mid,-1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500244,2025-08-26,2025,Regular Season,0.761487849181174,-3.4545454545454546,4.216033303726628,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,3.5,,small,high,-1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500245,2025-08-27,2025,Regular Season,4.422139950933148,3.3181818181818183,1.1039581327513295,home,True,-1.0,-1.0,-1.0,-1.0,draftkings,-110.0,-3.0,,small,low,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500246,2025-08-27,2025,Regular Season,5.155749976394178,-0.7272727272727273,5.883022703666906,home,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,1.5,,small,mid,-1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500247,2025-08-28,2025,Regular Season,2.6090039380604795,7.863636363636363,-5.254632425575884,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-120.0,-8.5,,mid,low,1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500248,2025-08-28,2025,Regular Season,5.356310623744382,8.909090909090908,-3.5527802853465262,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-9.0,,large,mid,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500249,2025-08-28,2025,Regular Season,8.789953181168178,12.136363636363637,-3.3464104551954588,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,-12.5,,large,mid,1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500250,2025-08-29,2025,Regular Season,6.813566592197774,15.5,-8.686433407802227,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,-15.5,,large,mid,1.0,equal,late,weekday,11,,
extension,near-tip,spread,1022500251,2025-08-29,2025,Regular Season,-0.6447498500652424,2.4,-3.0447498500652426,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,bovada,-115.0,-3.0,,small,high,1.0,equal,late,weekday,10,,
extension,near-tip,spread,1022500252,2025-08-30,2025,Regular Season,-8.650848431483192,-12.636363636363637,3.9855152048804445,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,13.0,,large,mid,-1.0,home_more,late,weekend,11,,
extension,near-tip,spread,1022500253,2025-08-30,2025,Regular Season,4.109746068205805,4.545454545454546,-0.43570847724874096,away,False,-1.0,-1.0,-1.0,-1.0,bovada,-115.0,-5.0,,mid,low,1.0,home_more,late,weekend,11,,
extension,near-tip,spread,1022500254,2025-08-30,2025,Regular Season,9.896052226792907,10.454545454545455,-0.5584932277525478,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,fanduel,-105.0,-10.5,,large,low,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500255,2025-08-30,2025,Regular Season,3.4385173514935694,0.09090909090909091,3.3476082605844786,home,True,0.9090909090909091,1.0,0.7692307692307693,1.0,betmgm,-130.0,1.5,,small,mid,1.0,equal,late,weekend,11,,
extension,near-tip,spread,1022500256,2025-08-31,2025,Regular Season,4.930889962412153,8.65,-3.719110037587847,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-9.0,,large,mid,1.0,home_more,late,weekend,10,,
extension,near-tip,spread,1022500257,2025-08-31,2025,Regular Season,-0.1319570041564997,-2.5454545454545454,2.413497541298046,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,3.0,,small,low,-1.0,away_more,late,weekend,11,,
extension,near-tip,spread,1022500258,2025-09-01,2025,Regular Season,-5.991282602389549,-10.454545454545455,4.463262852155906,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,10.5,,large,low,-1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500259,2025-09-01,2025,Regular Season,10.818423962968556,18.454545454545453,-7.636121491576898,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,-18.5,,large,mid,1.0,away_more,late,weekday,11,,
extension,near-tip,spread,1022500260,2025-09-01,2025,Regular Season,4.377158086681219,8.227272727272727,-3.8501146405915074,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-8.5,,mid,high,1.0,home_more,late,weekday,11,,
extension,near-tip,spread,1022500261,2025-09-02,2025,Regular Season,1.540635954145089,-6.409090909090909,7.949726863235998,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,6.5,,mid,low,-1.0,away_more,late,weekday,11,,
