era,timing,bet_type,game_id,game_date,season,season_type,model_value,market_ref,edge,side,bet_at_min_threshold,cons_profit,cons_outcome,be_profit,be_outcome,be_book,be_price,be_line,clv_pts,line_terc,total_terc,fav_side,rest_sign,phase,weekend,n_books
old,near-tip,spread,1022500063,2025-06-13,2025,Regular Season,9.170222597194376,12.61111111111111,-3.4408885139167342,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-13.0,,large,,1.0,equal,early,weekday,9
old,near-tip,spread,1022500064,2025-06-13,2025,Regular Season,1.093390737775492,5.388888888888889,-4.295498151113398,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,draftkings,-108.0,-5.5,,mid,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022500065,2025-06-14,2025,Regular Season,5.8739994252268,10.85,-4.9760005747732,away,True,-1.0,-1.0,-1.0,-1.0,betus,-105.0,-11.0,,large,,1.0,equal,mid,weekend,10
old,near-tip,spread,1022500066,2025-06-14,2025,Regular Season,-7.307999951785656,-3.45,-3.857999951785656,away,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,3.0,,small,,-1.0,equal,early,weekend,10
old,near-tip,spread,1022500067,2025-06-14,2025,Regular Season,0.450038494060242,-9.9,10.350038494060243,home,True,0.9090909090909091,1.0,0.8333333333333334,1.0,fanatics,-120.0,10.5,,large,,-1.0,home_more,mid,weekend,10
old,near-tip,spread,1022500068,2025-06-15,2025,Regular Season,-0.6830302618369564,1.6,-2.2830302618369567,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-2.0,,small,,1.0,home_more,early,weekend,10
old,near-tip,spread,1022500069,2025-06-15,2025,Regular Season,-0.8592096672706198,-3.9,3.0407903327293804,home,True,-1.0,-1.0,-1.0,-1.0,betrivers,-109.0,4.0,,small,,-1.0,home_more,mid,weekend,10
old,near-tip,spread,1022500070,2025-06-15,2025,Regular Season,2.8253042775936,-4.65,7.475304277593601,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,5.0,,mid,,-1.0,away_more,mid,weekend,10
old,near-tip,spread,1022500071,2025-06-17,2025,Regular Season,12.66550196274864,17.555555555555557,-4.890053592806916,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-18.0,,large,,1.0,home_more,mid,weekday,9
old,near-tip,spread,1022500072,2025-06-17,2025,Regular Season,3.493797425336764,8.2,-4.706202574663235,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betmgm,-110.0,-8.5,,mid,,1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500073,2025-06-17,2025,Regular Season,-1.150239724663774,-4.45,3.299760275336226,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,4.5,,small,,-1.0,equal,mid,weekday,10
old,near-tip,spread,1022500074,2025-06-17,2025,Regular Season,-0.0659067244369646,3.4,-3.4659067244369646,away,True,-1.0,-1.0,-1.0,-1.0,betus,-105.0,-3.5,,small,,1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500075,2025-06-17,2025,Regular Season,8.269693511394259,13.15,-4.880306488605742,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-110.0,-13.5,,large,,1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500076,2025-06-17,2025,Regular Season,-1.1889271590533494,-9.1,7.91107284094665,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,9.5,,large,,-1.0,equal,mid,weekday,10
old,near-tip,spread,1022500077,2025-06-18,2025,Regular Season,-6.7462570455427935,-14.5,7.7537429544572065,home,True,0.9090909090909091,1.0,0.970873786407767,1.0,lowvig,-103.0,14.5,,large,,-1.0,away_more,mid,weekday,10
old,near-tip,spread,1022500078,2025-06-19,2025,Regular Season,8.382694847031926,11.5,-3.1173051529680738,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,fanduel,-105.0,-11.5,,large,,1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500079,2025-06-19,2025,Regular Season,-0.524436228864728,-11.11111111111111,10.586674882246383,home,True,0.9090909090909091,1.0,0.8695652173913043,1.0,fanatics,-115.0,11.5,,large,,-1.0,equal,mid,weekday,9
old,near-tip,spread,1022500080,2025-06-20,2025,Regular Season,7.478643164745337,8.5,-1.0213568352546627,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-8.5,,mid,,1.0,equal,mid,weekday,10
old,near-tip,spread,1022500081,2025-06-20,2025,Regular Season,-5.746107584087699,-4.3,-1.4461075840876996,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-123.0,3.5,,small,,-1.0,away_more,mid,weekday,10
old,near-tip,spread,1022500082,2025-06-20,2025,Regular Season,-6.825762692658526,2.8,-9.625762692658526,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,betus,-105.0,-3.0,,small,,1.0,equal,mid,weekday,10
old,near-tip,spread,1022500083,2025-06-21,2025,Regular Season,-7.185102731244265,-10.75,3.564897268755735,home,True,-1.0,-1.0,-1.0,-1.0,draftkings,-108.0,11.0,,large,,-1.0,home_more,mid,weekend,10
old,near-tip,spread,1022500084,2025-06-21,2025,Regular Season,12.240901592108363,8.15,4.090901592108363,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,-8.0,,mid,,1.0,equal,mid,weekend,10
old,near-tip,spread,1022500085,2025-06-22,2025,Regular Season,9.250923296216056,16.45,-7.199076703783943,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,draftkings,-110.0,-17.0,,large,,1.0,home_more,mid,weekend,10
old,near-tip,spread,1022500086,2025-06-22,2025,Regular Season,-0.61165517889443,4.9,-5.51165517889443,away,True,0.9090909090909091,1.0,0.8333333333333334,1.0,fanatics,-120.0,-5.5,,mid,,1.0,equal,mid,weekend,10
old,near-tip,spread,1022500087,2025-06-22,2025,Regular Season,-1.7421579094553736,-0.0,-1.7421579094553736,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-120.0,-1.5,,small,,0.0,away_more,mid,weekend,9
old,near-tip,spread,1022500088,2025-06-22,2025,Regular Season,-0.7556965726696736,3.7,-4.455696572669674,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,-4.5,,small,,1.0,away_more,mid,weekend,10
old,near-tip,spread,1022500089,2025-06-22,2025,Regular Season,8.504348483572754,10.0,-1.4956515164272464,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-10.5,,large,,1.0,home_more,mid,weekend,10
old,near-tip,spread,1022500090,2025-06-24,2025,Regular Season,-6.056339469248022,-8.11111111111111,2.0547716418630886,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,8.5,,mid,,-1.0,away_more,mid,weekday,9
old,near-tip,spread,1022500091,2025-06-24,2025,Regular Season,1.851253537857072,-5.055555555555555,6.906809093412628,home,True,0.9090909090909091,1.0,0.8547008547008547,1.0,betrivers,-117.0,5.5,,mid,,-1.0,away_more,mid,weekday,9
old,near-tip,spread,1022500092,2025-06-24,2025,Regular Season,-0.8786274112356971,-8.444444444444445,7.565817033208748,home,True,0.9090909090909091,1.0,0.970873786407767,1.0,lowvig,-103.0,8.5,,mid,,-1.0,equal,mid,weekday,9
old,near-tip,spread,1022500093,2025-06-24,2025,Regular Season,6.354982644176892,3.3333333333333335,3.0216493108435585,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-113.0,-3.0,,small,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022500094,2025-06-25,2025,Regular Season,-2.5281711106283025,-9.9375,7.4093288893716975,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,10.0,,large,,-1.0,equal,mid,weekday,8
old,near-tip,spread,1022500095,2025-06-25,2025,Regular Season,7.435061710474697,19.0,-11.564938289525303,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,-19.0,,large,,1.0,equal,mid,weekday,8
old,near-tip,spread,1022500096,2025-06-26,2025,Regular Season,6.937954762516124,5.666666666666667,1.2712880958494575,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-103.0,-5.5,,mid,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022500097,2025-06-26,2025,Regular Season,2.6018776717608416,8.777777777777779,-6.175900106016937,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,-9.0,,large,,1.0,away_more,mid,weekday,9
old,near-tip,spread,1022500098,2025-06-27,2025,Regular Season,0.8029750656161146,-3.888888888888889,4.691863954505004,home,True,-1.0,-1.0,0.0,0.0,lowvig,-108.0,4.0,,small,,-1.0,equal,mid,weekday,9
old,near-tip,spread,1022500099,2025-06-27,2025,Regular Season,3.4751940467092126,-1.6111111111111112,5.086305157820323,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,2.0,,small,,-1.0,home_more,mid,weekday,9
old,near-tip,spread,1022500100,2025-06-27,2025,Regular Season,6.9143197180867375,8.833333333333334,-1.9190136152465964,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-9.0,,large,,1.0,away_more,mid,weekday,9
old,near-tip,spread,1022500101,2025-06-27,2025,Regular Season,1.6345219615862727,1.4444444444444444,0.1900775171418283,home,False,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-1.0,,small,,1.0,home_more,mid,weekday,9
old,near-tip,spread,1022500102,2025-06-27,2025,Regular Season,14.98700375679183,19.166666666666668,-4.179662909874837,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,fanduel,-108.0,-19.5,,large,,1.0,home_more,mid,weekday,9
old,near-tip,spread,1022500103,2025-06-28,2025,Regular Season,3.1565767648417333,-6.333333333333333,9.489910098175066,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,6.5,,mid,,-1.0,away_more,mid,weekend,9
old,near-tip,spread,1022500104,2025-06-29,2025,Regular Season,2.6015394729131467,1.3888888888888888,1.2126505840242578,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betrivers,-110.0,-1.0,,small,,1.0,equal,mid,weekend,9
old,near-tip,spread,1022500105,2025-06-29,2025,Regular Season,0.3538650362268261,8.333333333333334,-7.979468297106508,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-8.5,,mid,,1.0,home_more,mid,weekend,9
old,near-tip,spread,1022500106,2025-06-29,2025,Regular Season,6.177224922878968,5.833333333333333,0.3438915895456347,home,False,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-5.5,,mid,,1.0,away_more,mid,weekend,9
old,near-tip,spread,1022500107,2025-06-29,2025,Regular Season,13.970992358205482,20.555555555555557,-6.584563197350075,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,-21.5,,large,,1.0,equal,mid,weekend,9
old,near-tip,spread,1022500108,2025-06-29,2025,Regular Season,-1.156152282730058,-4.944444444444445,3.7882921617143865,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,5.0,,mid,,-1.0,equal,mid,weekend,9
old,near-tip,spread,1022500109,2025-07-03,2025,Regular Season,2.845076121912168,-4.5,7.345076121912168,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,4.5,,small,,-1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500110,2025-07-03,2025,Regular Season,8.486669394703013,10.1,-1.6133306052969871,away,True,0.9090909090909091,1.0,0.8928571428571429,1.0,fanduel,-112.0,-10.5,,large,,1.0,equal,mid,weekday,10
old,near-tip,spread,1022500111,2025-07-03,2025,Regular Season,1.8395310957298128,1.3,0.5395310957298127,home,True,-1.0,-1.0,-1.0,-1.0,fanduel,-106.0,-1.0,,small,,1.0,equal,mid,weekday,10
old,near-tip,spread,1022500112,2025-07-03,2025,Regular Season,-1.244610854621005,-11.5,10.255389145378995,home,True,0.9090909090909091,1.0,0.9433962264150944,1.0,lowvig,-106.0,11.5,,large,,-1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500113,2025-07-03,2025,Regular Season,8.783671899082966,11.5,-2.7163281009170337,away,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,-11.5,,large,,1.0,away_more,mid,weekday,10
old,near-tip,spread,1042400101,2024-09-22,2024,Playoffs,6.056892997636711,12.9,-6.843107002363289,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,-13.0,,large,,1.0,equal,late,weekend,10
old,near-tip,spread,1042400102,2024-09-24,2024,Playoffs,6.233696558698396,12.5,-6.266303441301604,away,True,0.9090909090909091,1.0,1.0,1.0,betonlineag,100.0,-12.5,,large,,1.0,equal,late,weekday,10
old,near-tip,spread,1042400111,2024-09-22,2024,Playoffs,8.610863409325516,9.95,-1.3391365906744834,away,True,0.9090909090909091,1.0,0.9433962264150944,1.0,fanduel,-106.0,-10.0,,large,,1.0,equal,late,weekend,10
old,near-tip,spread,1042400112,2024-09-25,2024,Playoffs,9.512751721952837,9.5,0.012751721952836803,home,False,0.9090909090909091,1.0,0.9523809523809523,1.0,betus,-105.0,-9.5,,large,,1.0,equal,late,weekday,10
old,near-tip,spread,1042400121,2024-09-22,2024,Playoffs,2.0405494140019567,6.3,-4.259450585998043,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,-6.5,,mid,,1.0,equal,late,weekend,10
old,near-tip,spread,1042400122,2024-09-25,2024,Playoffs,3.4269915627942025,6.2,-2.7730084372057977,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,fanduel,-108.0,-6.5,,mid,,1.0,equal,late,weekday,10
old,near-tip,spread,1042400131,2024-09-22,2024,Playoffs,1.6864164900398193,9.222222222222221,-7.535805732182402,away,True,-1.0,-1.0,-1.0,-1.0,betrivers,-109.0,-9.5,,large,,1.0,equal,late,weekend,9
old,near-tip,spread,1042400132,2024-09-24,2024,Playoffs,2.233353603162857,7.888888888888889,-5.655535285726032,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-8.0,,mid,,1.0,equal,late,weekday,9
old,near-tip,spread,1042400201,2024-09-29,2024,Playoffs,1.3386402007955476,4.111111111111111,-2.772470910315563,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-4.5,,small,,1.0,equal,late,weekend,9
old,near-tip,spread,1042400202,2024-10-01,2024,Playoffs,1.6238483511881934,4.055555555555555,-2.431707204367362,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-4.5,,small,,1.0,equal,late,weekday,9
old,near-tip,spread,1042400203,2024-10-04,2024,Playoffs,0.3744619735761521,3.3333333333333335,-2.9588713597571816,away,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,-3.5,,small,,1.0,equal,late,weekday,9
old,near-tip,spread,1042400204,2024-10-06,2024,Playoffs,1.570637800727183,3.0,-1.429362199272817,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betrivers,-110.0,-3.5,,small,,1.0,equal,late,weekend,9
old,near-tip,spread,1042400211,2024-09-29,2024,Playoffs,1.4624531270056966,3.7,-2.2375468729943035,away,True,0.9090909090909091,1.0,0.7692307692307693,1.0,betmgm,-130.0,-4.5,,small,,1.0,equal,late,weekend,10
old,near-tip,spread,1042400212,2024-10-01,2024,Playoffs,1.8079864324745565,4.75,-2.9420135675254437,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-5.5,,mid,,1.0,equal,late,weekday,10
old,near-tip,spread,1042400213,2024-10-04,2024,Playoffs,1.35453838897516,2.45,-1.09546161102484,away,True,0.9090909090909091,1.0,0.970873786407767,1.0,lowvig,-103.0,-2.5,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1042400214,2024-10-06,2024,Playoffs,1.3174872503799653,2.0,-0.6825127496200347,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-115.0,-2.5,,small,,1.0,equal,late,weekend,10
old,near-tip,spread,1042400215,2024-10-08,2024,Playoffs,0.5510177235522802,3.95,-3.39898227644772,away,True,-1.0,-1.0,-1.0,-1.0,betrivers,-114.0,-4.5,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1042400301,2024-10-10,2024,Playoffs,2.5504206516922947,6.05,-3.499579348307705,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-6.5,,mid,,1.0,home_more,late,weekday,10
old,near-tip,spread,1042400302,2024-10-13,2024,Playoffs,2.551957250123065,7.15,-4.598042749876935,away,True,-1.0,-1.0,-1.0,-1.0,betrivers,-112.0,-7.5,,mid,,1.0,equal,late,weekend,10
old,near-tip,spread,1042400303,2024-10-16,2024,Playoffs,-0.1123332542958668,-3.3,3.187666745704133,home,True,0.9090909090909091,1.0,1.0,1.0,williamhill_us,100.0,3.5,,small,,-1.0,equal,late,weekday,10
old,near-tip,spread,1042400304,2024-10-18,2024,Playoffs,-0.5113465443089427,-3.1,2.588653455691057,home,True,0.9090909090909091,1.0,0.8771929824561403,1.0,fanduel,-114.0,3.5,,small,,-1.0,equal,late,weekday,10
old,near-tip,spread,1042400305,2024-10-20,2024,Playoffs,2.874802074839786,6.0,-3.125197925160214,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-6.5,,mid,,1.0,equal,late,weekend,10
