stratum,target,base,candidate,level,n,dr2,beta,sd_candidate,sd_candidate_resid,sd_y,r2_base,p_row_level_NAIVE,p_entity_swap,p_cyclic_shift,p_correct_level,null_sd_row,null_sd_swap,null_sd_cyclic,inflation_swap_over_row,inflation_cyclic_over_row,CEILING_dr2_D089form,CEILING_dr2_residualised,d_target_per_sd_signal,family,fw_p,fw_t
DECISION,y_reb,B_SINGLE,R03_opp_allowed_atb3_share,opp_team_season,5111,6.989212445300732e-05,1.186391124569631,0.024496688651666914,0.024496587480043422,3.4763168785848535,0.41835456722482256,0.4176372712146423,0.5524126455906821,0.6688851913477537,0.6688851913477537,0.00014743698568659165,0.0002269809875287881,7.829018863569369e-05,1.539511856348474,0.5310077947613224,6.989270176724001e-05,6.989212445300732e-05,0.02906265399768323,R,1.0,-0.5576059809217715
DECISION,y_reb,B_SINGLE,R04_opp_allowed_mid_share,opp_team_season,5111,8.164642270245065e-06,-0.46937733856901104,0.021165492307823896,0.02116244388237609,3.4763168785848535,0.41835456722482256,0.7953410981697171,0.8153078202995009,0.4043261231281198,0.8153078202995009,0.00015514759605342587,0.00019138678322702137,1.719770507738532e-05,1.2335787862360197,0.11084738349064205,8.166994654123298e-06,8.164642270245064e-06,0.009934602448949255,R,1.0,-0.6817730953718864
DECISION,y_reb,B_SINGLE,R05_opp_allowed_long_miss_pg,opp_team_season,5111,0.00018617510758460614,0.039612211484275586,1.1974940290698133,1.19743259221166,3.4763168785848535,0.41835456722482256,0.22795341098169716,0.32945091514143093,0.9484193011647255,0.9484193011647255,0.00017210355044072824,0.000241175588500746,0.0001873257325255067,1.4013399949224516,1.0884478097389452,0.00018619421230444877,0.00018617510758460614,0.0474353867306707,R,1.0,-1.4706374105515378
DECISION,y_reb,B_SINGLE,R06_own_atb3_share,team_season,5111,2.945099118496232e-05,-0.3978182844214123,0.04742396294596651,0.04742251414494009,3.4763168785848535,0.41835456722482256,0.5923460898502496,0.7820299500831946,0.06988352745424292,0.7820299500831946,0.00014097857413240876,0.00044507385981538294,1.1772802111209873e-05,3.1570319288189443,0.08350773997864894,2.9452790721693338e-05,2.9450991184962328e-05,0.018866119579629023,R,1.0,-0.6401885793876978
DECISION,y_reb,B_SINGLE,R07_own_miss_pg,team_season,5111,0.0005769754195669995,-0.04504740245696409,1.8569963058276184,1.8536522357026501,3.4763168785848535,0.41835456722482256,0.013311148086522463,0.0632279534109817,0.0016638935108153079,0.0632279534109817,0.00014595068371627787,0.0002485652157124706,8.399644947265586e-05,1.7030767474558128,0.5755125452919528,0.0005790590754212756,0.0005769754195669999,0.0836528599497123,R,0.9966722129783694,1.6212890230839547
DECISION,y_reb,B_SINGLE,R08_player_ra_share,player_season,5111,0.0026396914456873256,1.2858296721807492,0.1607438643675129,0.13890327841076497,3.476316878584854,0.41835456722482256,0.0016638935108153079,0.0016638935108153079,0.8069883527454242,0.8069883527454242,0.00015498999680661402,0.00032393504244354154,0.00018708033110449596,2.090038383881804,1.2070477770118422,0.003535061570508715,0.0026396914456873247,0.2066892304247459,R,1.0,-0.8181859357548892
DECISION,y_reb,B_SINGLE,R09_opp_allowed_paint_share,opp_team_season,5111,5.694029183076142e-05,-0.7705711866330659,0.03404277277032171,0.034042107251397606,3.4763168785848535,0.41835456722482256,0.47753743760399336,0.5923460898502496,0.7903494176372712,0.7903494176372712,0.00017215465947094854,0.00024535985851577145,5.916078495569113e-05,1.425229263441321,0.3436490486955111,5.694251820364117e-05,5.694029183076142e-05,0.02623237980990662,R,1.0,-0.8539914495959893
DECISION,y_reb,B_SINGLE,R10_opp_allowed_oreb_pg,opp_team_season,5111,3.8244295972731324e-05,-0.024727193197519218,0.8694231467953196,0.8694164843597638,3.4763168785848535,0.41835456722482256,0.5657237936772047,0.6239600665557404,0.7071547420965059,0.7071547420965059,0.00013590856868945207,0.00022859202063845322,0.000116503009779586,1.6819544407150715,0.8572160747700366,3.8244882115594174e-05,3.824429597273132e-05,0.02149839412120298,R,1.0,-0.6554059251843196
POOLED,y_ast,B_COMPLETE,A01_c04_prevgame,team_season,13977,0.0017820560616984556,-0.010682226557630887,10.323779299822714,8.999231082048338,2.277227958458112,0.4741526517955935,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,5.046915851208702e-05,9.023188416638596e-05,5.8477562148000535e-05,1.7878618710231922,1.158679159154111,0.0023452437013142813,0.0017820560616984545,0.1102809494116862,A,0.0016638935108153079,18.93930727246094
POOLED,y_ast,B_COMPLETE,A02_n_present_prevgame,team_season,13977,1.5392914021444256e-05,-0.008760392508375892,1.0302979561519157,1.019866587596138,2.277227958458112,0.4741526517955935,0.4858569051580699,0.4925124792013311,0.49584026622296173,0.49584026622296173,5.675090106292295e-05,4.653262253269143e-05,4.819955152056552e-05,0.819945087411001,0.8493178190620082,1.5709407032540053e-05,1.539291402144426e-05,0.009025814496468235,A,1.0,-0.3829386352044517
POOLED,y_ast,B_COMPLETE,A03_absent_usg_prevgame,team_season,13977,0.0001328240324233945,0.0019141445084409465,14.395953682198334,13.711031098329627,2.277227958458112,0.4741526517955935,0.04991680532445923,0.04326123128119801,0.02329450915141431,0.04326123128119801,5.381651929299104e-05,4.730165636009071e-05,3.720290134436415e-05,0.8789430639794495,0.6912914813725121,0.0001464257005488866,0.00013282403242339454,0.027555935684550163,A,0.5324459234608985,2.0589961436541815
POOLED,y_ast,B_COMPLETE,A04_teammate_prior_fgm_pg,team_season,13977,0.0022632452270134823,-0.030938157498681493,3.953032804076786,3.501691385322656,2.277227958458112,0.4741526517955935,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,4.857154032915283e-05,8.285217037835297e-05,6.808189014497128e-05,1.7057760535674173,1.4016827484490595,0.0028842753233085158,0.0022632452270134823,0.12229955148998214,A,0.0016638935108153079,26.572910063360645
POOLED,y_ast,B_COMPLETE,A05_teammate_prior_fgpct,team_season,13977,0.0005447806528256373,-1.9277474895977975,0.02937563566089052,0.02757193200629168,2.277227958458112,0.4741526517955935,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,4.714719801216155e-05,4.5733648058388065e-05,5.829030935985207e-05,0.9700183677212617,1.236347265956636,0.0006183890977287208,0.0005447806528256371,0.05662880790062124,A,0.0016638935108153079,11.218810258527915
POOLED,y_ast,B_COMPLETE,G01_noise,row,14324,2.395712255949163e-06,-0.0035155005791377724,1.0011431647191023,1.000934669238254,2.273398549722224,0.4635250716211775,0.7820299500831946,,,0.7820299500831946,6.528927761662769e-05,6.528927761662769e-05,6.528927761662769e-05,1.0,1.0,2.3967104174011546e-06,2.3957122559491625e-06,0.0035195193753698264,G,1.0,-0.6016514419319279
POOLED,y_ast,B_COMPLETE,G02_placebo_noop,row,14324,0.0,0.0,6.195428262018577,1.339151411122555e-12,2.273398549722224,0.4635250716211775,1.0,,,1.0,5.5904550569835123e-05,5.5904550569835123e-05,5.5904550569835123e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7266887443428898
POOLED,y_ast,B_COMPLETE,R01_opp_allowed_miss_pg,opp_team_season,13977,2.6336493707263873e-06,0.0014977919292238505,2.4910926264040505,2.4673684012645603,2.277227958458112,0.4741526517955935,0.8103161397670549,0.8136439267886856,0.8286189683860233,0.8286189683860233,5.13409532695543e-05,7.603563494267743e-05,4.108287612624621e-05,1.480993828522606,0.8001969871994716,2.6845389544899937e-06,2.6336493707263873e-06,0.0037311384307770314,R,1.0,-0.8138382021696315
POOLED,y_ast,B_SINGLE,A01_c04_prevgame,team_season,13977,0.0055911484080436264,-0.017339361617371485,10.323779299822714,9.820280959426846,2.277227958458112,0.46004409231514376,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,5.714001647066833e-05,0.00014428149822053548,0.00011485048007031157,2.5250517436339814,2.0099833210455538,0.006179176736705786,0.0055911484080436264,0.17900774253756024,A,0.0016638935108153079,37.912890611484194
POOLED,y_ast,B_SINGLE,A02_n_present_prevgame,team_season,13977,0.00017050393468423966,-0.028873930938849064,1.0302979561519157,1.0298353530715467,2.277227958458112,0.46004409231514376,0.036605657237936774,0.04658901830282862,0.07154742096505824,0.07154742096505824,5.380480249124337e-05,6.14998860812992e-05,7.227686559306537e-05,1.1430185268556314,1.343316251459678,0.000170657150168005,0.0001705039346842397,0.029748752032367754,A,0.6605657237936772,1.6514079324352584
POOLED,y_ast,B_SINGLE,A03_absent_usg_prevgame,team_season,13977,0.00035283557578977514,0.0029722700753933816,14.395953682198334,14.391445654576875,2.277227958458112,0.46004409231514376,0.0033277870216306157,0.004991680532445923,0.0016638935108153079,0.004991680532445923,5.8881791439411004e-05,4.50142626050063e-05,4.9997554009679043e-05,0.7644852764258319,0.8491174060341934,0.0003530566573518509,0.000352835575789775,0.04278866233634727,A,0.011647254575707155,7.132029631536079
POOLED,y_ast,B_SINGLE,A04_teammate_prior_fgm_pg,team_season,13977,0.006211340272300701,-0.046233173053771365,3.953032804076786,3.881910044164752,2.277227958458112,0.46004409231514376,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,6.19630710098017e-05,0.00014268695036141196,0.00014942942216052306,2.302774023883368,2.411588382003942,0.006441028544619096,0.006211340272300704,0.1827612497181171,A,0.0016638935108153079,42.740046139508536
POOLED,y_ast,B_SINGLE,A05_teammate_prior_fgpct,team_season,13977,0.0009319809389671926,-2.386740547265148,0.02937563566089052,0.029127607318889727,2.277227958458112,0.46004409231514376,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,5.316295075386109e-05,6.870522989288134e-05,8.022351980383338e-05,1.2923517020524196,1.5090117961145517,0.0009479205844880835,0.0009319809389671926,0.07011202073353544,A,0.0016638935108153079,12.884699577453263
POOLED,y_ast,B_SINGLE,G01_noise,row,14327,2.3583931204062643e-06,-0.0034874814154444364,1.0010736494895205,1.001073236903945,2.2733675323980975,0.44948962416887783,0.826955074875208,,,0.826955074875208,5.32259309505705e-05,5.32259309505705e-05,5.32259309505705e-05,1.0,1.0,2.3583950643982665e-06,2.358393120406264e-06,0.0034912257480858404,G,1.0,-0.698848358689269
POOLED,y_ast,B_SINGLE,G02_placebo_noop,row,14327,0.0,0.0,6.194779599245202,1.4492230145001324e-14,2.2733675323980975,0.44948962416887783,1.0,,,1.0,5.4602174248612836e-05,5.4602174248612836e-05,5.4602174248612836e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7524998689905318
POOLED,y_ast,B_SINGLE,R01_opp_allowed_miss_pg,opp_team_season,13977,4.608547341152765e-06,0.0019625199153906502,2.4910926264040505,2.4910042077806662,2.277227958458112,0.46004409231514376,0.7504159733777038,0.7703826955074875,0.8452579034941764,0.8452579034941764,5.3591856435410995e-05,8.816606066151494e-05,4.5206143276188935e-05,1.6451391410143226,0.843526354245098,4.60887450932233e-06,4.608547341152765e-06,0.00488881889040075,R,1.0,-0.8827477376612758
POOLED,y_dreb,B_COMPLETE,A01_c04_prevgame,team_season,13977,0.0016533680347609716,-0.011786317240934189,10.323779299822714,9.006018954816714,2.610515129747928,0.43060955966257675,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,5.3754717380822613e-05,5.3657288809969814e-05,7.123082096836413e-05,0.9981875344974364,1.3251082777299883,0.0021726073628306154,0.0016533680347609722,0.12167933795309994,A,0.0016638935108153079,30.116336533341187
POOLED,y_dreb,B_COMPLETE,G01_noise,row,14324,5.078778685677262e-05,-0.018573115469003566,1.0011431647191023,1.0009698230322144,2.608711779829889,0.4200674179178956,0.22296173044925124,,,0.22296173044925124,5.679758819813697e-05,5.679758819813697e-05,5.679758819813697e-05,1.0,1.0,5.080537860174664e-05,5.078778685677262e-05,0.018594347599331543,G,0.9966722129783694,0.2508556280397194
POOLED,y_dreb,B_COMPLETE,G02_placebo_noop,row,14324,0.0,0.0,6.983966139498397,2.335125370279068e-12,2.608711779829889,0.4200674179178956,1.0,,,1.0,5.659949282409223e-05,5.659949282409223e-05,5.659949282409223e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.6703603813262722
POOLED,y_dreb,B_COMPLETE,R01_opp_allowed_miss_pg,opp_team_season,13977,2.0314203585031468e-05,0.004769476007110263,2.4910926264040505,2.466922161488181,2.610515129747928,0.43060955966257675,0.46755407653910147,0.6073211314475874,0.7271214642262895,0.7271214642262895,5.604538752129945e-05,0.00010548769188943161,5.35472082065686e-05,1.8821832902724092,0.955425782116656,2.0714223607117996e-05,2.0314203585031468e-05,0.011881206513123408,R,1.0,-0.7216318498159641
POOLED,y_dreb,B_COMPLETE,R02_opp_allowed_ra_share,opp_team_season,13977,2.7498843456291973e-08,0.00970051593891947,0.04464905676799126,0.04462606517234572,2.610515129747928,0.43060955966257675,0.9717138103161398,0.9833610648918469,0.9966722129783694,0.9966722129783694,5.197451335600806e-05,0.00012140071917693111,2.792611700910801e-05,2.3357740426615776,0.5373040593535419,2.7527185868036643e-08,2.7498843456291973e-08,0.00043311888683561945,R,1.0,-1.223007802578261
POOLED,y_dreb,B_COMPLETE,R03_opp_allowed_atb3_share,opp_team_season,13977,6.529457274233142e-06,-0.22266855386898457,0.030003493519231067,0.029957520708873572,2.610515129747928,0.43060955966257675,0.6821963394342762,0.7870216306156406,0.49584026622296173,0.7870216306156406,5.803686991270378e-05,0.00011162058810054857,1.7727961692499156e-05,1.9232702981474157,0.30546033442473186,6.549512860949875e-06,6.5294572742331405e-06,0.006680834512944632,R,1.0,-0.6779665217543944
POOLED,y_dreb,B_COMPLETE,R04_opp_allowed_mid_share,opp_team_season,13977,0.0003184090214214412,-1.8360107038160447,0.025376967055935472,0.025371356504492657,2.610515129747928,0.43060955966257675,0.0066555740432612314,0.056572379367720464,0.0033277870216306157,0.056572379367720464,5.808820118039999e-05,0.00011295250397636106,5.735095669531582e-05,1.9444999445855327,0.9873081887525735,0.0003185498611687796,0.00031840902142144114,0.04659238314508467,R,0.9767054908485857,2.0702559390066746
POOLED,y_dreb,B_COMPLETE,R05_opp_allowed_long_miss_pg,opp_team_season,13977,3.306151930948333e-08,0.0003121713112192928,1.5242327707089036,1.5205287272636645,2.610515129747928,0.43060955966257675,0.9767054908485857,0.9816971713810316,0.9900166389351082,0.9900166389351082,5.982445258363148e-05,0.00010083560621585428,3.691786736426563e-05,1.6855249293738432,0.6171033042493178,3.322279276783476e-08,3.306151930948333e-08,0.00047582174263561416,R,1.0,-0.9293345012459016
POOLED,y_dreb,B_COMPLETE,R06_own_atb3_share,team_season,13977,8.20226321653491e-05,-0.48660847479889136,0.04874829211142955,0.0485862518725955,2.610515129747928,0.43060955966257675,0.14309484193011648,0.12146422628951747,0.04159733777038269,0.12146422628951747,5.4323971859609304e-05,4.417272849641704e-05,2.3469183451673826e-05,0.8131351037912626,0.4320225979117613,8.257065263517803e-05,8.202263216534913e-05,0.02372133207339356,R,1.0,1.0991323221770584
POOLED,y_dreb,B_COMPLETE,R07_own_miss_pg,team_season,13977,1.0628693762585033e-05,-0.003538610592609764,2.4695402880715442,2.405101385398308,2.610515129747928,0.43060955966257675,0.6056572379367721,0.5058236272878536,0.46755407653910147,0.5058236272878536,5.6153218169551336e-05,3.300850908616266e-05,2.5683252541947496e-05,0.5878293384093394,0.45737810546135443,1.1205864029812912e-05,1.062869376258503e-05,0.008738741422246534,R,1.0,-0.3850717058730662
POOLED,y_dreb,B_COMPLETE,R08_player_ra_share,player_season,13784,0.0019450467680231318,0.6913244746723498,0.1842854947155794,0.16690658553839322,2.6163171070708673,0.4318563080920015,0.0016638935108153079,0.0016638935108153079,0.5973377703826955,0.5973377703826955,5.4714335569504e-05,6.749134417669102e-05,0.00020705542469364165,1.2335221377395016,3.7842993529660562,0.0023711848334465545,0.001945046768023132,0.12740107282398203,R,1.0,-0.2722343438168076
POOLED,y_dreb,B_COMPLETE,R09_opp_allowed_paint_share,opp_team_season,13977,0.00014866633033905363,0.8398163105533563,0.037909573407382734,0.03790078631908751,2.610515129747928,0.43060955966257675,0.06821963394342762,0.2778702163061564,0.0033277870216306157,0.2778702163061564,5.870357644916275e-05,0.00014067066971265073,2.868610471288569e-05,2.3962878962659357,0.48866025629167303,0.00014873527326781307,0.00014866633033905363,0.031837078073639793,R,1.0,0.24010640309504558
POOLED,y_dreb,B_COMPLETE,R10_opp_allowed_oreb_pg,opp_team_season,13977,2.86403084759366e-05,-0.011484996935092839,1.226649543017128,1.2164217493053544,2.610515129747928,0.43060955966257675,0.41430948419301167,0.46589018302828616,0.2945091514143095,0.46589018302828616,5.919945820444675e-05,6.53117956545111e-05,3.5496766630984986e-05,1.1032498883512625,0.5996130320719499,2.9123954295845578e-05,2.8640308475936605e-05,0.014088066241984746,R,1.0,-0.33788684203051483
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R01_opp_allowed_miss_pg,opp_team_season,13977,7.4731595115174e-05,0.010778246529161331,2.4910926264040505,2.0937760500762392,2.610515129747928,0.43063819997105257,0.16638935108153077,0.30282861896838603,0.4193011647254576,0.4193011647254576,5.897944116102566e-05,8.902005846703831e-05,6.952090633363755e-05,1.5093404873741643,1.1787311809861267,0.00010578486815701479,7.473159511517398e-05,0.02684961045435884,R,1.0,-0.07348510408520885
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R02_opp_allowed_ra_share,opp_team_season,13977,1.6604685537649523e-06,0.07701013230010839,0.04464905676799126,0.04368111068896183,2.610515129747928,0.43063819997105257,0.8419301164725458,0.9034941763727121,0.8935108153078203,0.9034941763727121,6.031423489769794e-05,0.00013795337076019597,2.4826189141897835e-05,2.287243981361709,0.4116140938205849,1.7348737948987732e-06,1.660468553764952e-06,0.003438429768778057,R,1.0,-0.7399571669405619
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R03_opp_allowed_atb3_share,opp_team_season,13977,1.628086912307205e-05,-0.3633468997608595,0.030003493519231067,0.028989688461295078,2.610515129747928,0.43063819997105257,0.49584026622296173,0.6871880199667221,0.26788685524126454,0.6871880199667221,5.6154689200619526e-05,0.00011396513402952071,1.5349813721296096e-05,2.029485616461455,0.2733487432626864,1.7439504444923025e-05,1.6280869123072055e-05,0.010901676352207647,R,1.0,-0.6684430092082827
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R04_opp_allowed_mid_share,opp_team_season,13977,0.0003218042047313011,-1.8460475050452536,0.025376967055935472,0.02536758936973792,2.610515129747928,0.43063819997105257,0.0066555740432612314,0.04492512479201331,0.008319467554076539,0.04492512479201331,6.602186286101643e-05,0.00010944898201463217,6.173579058191919e-05,1.657768764341515,0.9350810156914247,0.0003220421726831726,0.00032180420473130106,0.04684708671922527,R,0.9650582362728786,2.1841099455119513
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R05_opp_allowed_long_miss_pg,opp_team_season,13977,1.36538060722038e-07,0.0006347826346596103,1.5242327707089036,1.5195956516911588,2.610515129747928,0.43063819997105257,0.9517470881863561,0.961730449251248,0.9717138103161398,0.9717138103161398,6.290533541017395e-05,0.00010322964929108148,4.105169252670712e-05,1.6410316965639404,0.6525947641647524,1.373726370394867e-07,1.36538060722038e-07,0.0009675564940251156,R,1.0,-0.8790009763433685
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R06_own_atb3_share,team_season,13977,8.153714248547145e-05,-0.4851723816912339,0.04874829211142955,0.04858563547354465,2.610515129747928,0.4306381999710527,0.1497504159733777,0.10981697171381032,0.03826955074875208,0.10981697171381032,6.422078666090657e-05,4.246638935893517e-05,2.2906354112030074e-05,0.6612561378788893,0.35668130683260485,8.20840019738669e-05,8.153714248547146e-05,0.023651324987082264,R,1.0,1.1845070165234688
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R07_own_miss_pg,team_season,13977,9.599419785598802e-06,-0.0033644776008197852,2.4695402880715442,2.403981190246256,2.610515129747928,0.4306381999710527,0.6206322795341098,0.540765391014975,0.5141430948419301,0.540765391014975,5.8272195246545054e-05,2.9363500719882224e-05,2.5799308499167396e-05,0.5039024288624716,0.4427378853673276,1.0130131539629693e-05,9.599419785598802e-06,0.00830871298353875,R,1.0,-0.4560309791011883
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R08_player_ra_share,player_season,13784,0.0019356839481860337,0.6897467955349994,0.1842854947155794,0.16688523466201813,2.6163171070708673,0.43190525749158915,0.0016638935108153079,0.0016638935108153079,0.6222961730449251,0.6222961730449251,6.259069347479345e-05,7.62489134648237e-05,0.0002106706299988191,1.2182148692046477,3.365845915793543,0.002360374569015034,0.001935683948186033,0.12711032944365294,R,1.0,-0.3159824143230438
POOLED,y_dreb,B_COMPLETE_PLUS_R10,R09_opp_allowed_paint_share,opp_team_season,13977,0.00019542640924752157,0.9945944026453034,0.037909573407382734,0.036692037610461845,2.610515129747928,0.43063819997105257,0.03161397670549085,0.1896838602329451,0.0016638935108153079,0.1896838602329451,5.9578466806234744e-05,0.00014686113582599707,3.37447980716968e-05,2.465003611181018,0.5663925220070533,0.00020861108753787496,0.0001954264092475216,0.03770464951765411,R,1.0,0.5664468953127935
POOLED,y_dreb,B_SINGLE,A01_c04_prevgame,team_season,13977,0.005473119185091917,-0.019665163632561353,10.323779299822714,9.820782727158146,2.610515129747928,0.4153512816364847,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,5.9938439277546624e-05,0.00010109944157687511,0.000123079628014561,1.6867212893003656,2.0534339815662754,0.0060481161539506865,0.005473119185091917,0.20301880923746335,A,0.0016638935108153079,53.374362043979716
POOLED,y_dreb,B_SINGLE,G01_noise,row,14327,5.75712177866667e-05,-0.019773991598023243,1.0010736494895205,1.001043341368018,2.6088224220590814,0.4047560873482948,0.21797004991680533,,,0.21797004991680533,5.5895035022140684e-05,5.5895035022140684e-05,5.5895035022140684e-05,1.0,1.0,5.75747039531612e-05,5.757121778666669e-05,0.019795221934008244,G,0.9966722129783694,0.3198011039789103
POOLED,y_dreb,B_SINGLE,G02_placebo_noop,row,14327,0.0,0.0,6.983234863960755,8.416571404087602e-14,2.6088224220590814,0.4047560873482948,1.0,,,1.0,6.70691697478147e-05,6.70691697478147e-05,6.70691697478147e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.6704427739013636
POOLED,y_dreb,B_SINGLE,R01_opp_allowed_miss_pg,opp_team_season,13977,1.1266849335075644e-05,0.003517648654399182,2.4910926264040505,2.4910072892708444,2.610515129747928,0.4153512816364846,0.6089850249584027,0.6638935108153078,0.8618968386023295,0.8618968386023295,6.873690990118307e-05,9.393403547972964e-05,6.233659772590457e-05,1.366573440888894,0.9068868212947068,1.1267621309606515e-05,1.1266849335075644e-05,0.008762788625253932,R,1.0,-0.9769331269359048
POOLED,y_dreb,B_SINGLE,R02_opp_allowed_ra_share,opp_team_season,13977,2.719130280364838e-06,-0.09641238548228326,0.04464905676799126,0.044648656386723176,2.610515129747928,0.4153512816364846,0.7820299500831946,0.8785357737104825,0.9916805324459235,0.9916805324459235,5.473993608170044e-05,0.00013431783021306817,4.1048428563439074e-05,2.453744739719757,0.749880827448784,2.7191790475080928e-06,2.719130280364838e-06,0.004304722072535921,R,1.0,-1.5788004273317273
POOLED,y_dreb,B_SINGLE,R03_opp_allowed_atb3_share,opp_team_season,13977,5.7194831835847176e-06,-0.20808272592959928,0.030003493519231067,0.03000326927355295,2.610515129747928,0.4153512816364846,0.7204658901830283,0.8103161397670549,0.5690515806988353,0.8103161397670549,6.7999871139053e-05,0.00010926958687561908,2.3741766283644582e-05,1.6069087344617698,0.3491442834515822,5.719568679212961e-06,5.719483183584717e-06,0.006243208718892666,R,1.0,-0.7031511520528752
POOLED,y_dreb,B_SINGLE,R04_opp_allowed_mid_share,opp_team_season,13977,0.00037261420164778745,-1.985774934089409,0.025376967055935472,0.025376159295397882,2.610515129747928,0.4153512816364846,0.0016638935108153079,0.04159733777038269,0.008319467554076539,0.04159733777038269,5.366159615027731e-05,0.00011843201640920956,7.415227611886522e-05,2.2070162817659225,1.381849990283638,0.00037263792374337334,0.00037261420164778745,0.05039294508288937,R,0.9351081530782029,2.4130558860173656
POOLED,y_dreb,B_SINGLE,R05_opp_allowed_long_miss_pg,opp_team_season,13977,4.70995055895302e-07,0.001175414523860841,1.5242327707089036,1.5242048388158695,2.610515129747928,0.4153512816364846,0.9234608985024958,0.9434276206322796,0.956738768718802,0.956738768718802,5.709892736307626e-05,0.00010136672457728785,5.710567141901461e-05,1.7752824660387214,1.0001181117798494,4.710123185410165e-07,4.70995055895302e-07,0.0017916053364358964,R,1.0,-1.0065298951383244
POOLED,y_dreb,B_SINGLE,R06_own_atb3_share,team_season,13977,0.00018513111900430503,-0.7292914953949023,0.04874829211142955,0.04870401658031071,2.610515129747928,0.4153512816364847,0.028286189683860232,0.11647254575707154,0.04159733777038269,0.11647254575707154,5.312916173462773e-05,0.00010367201088513522,4.365185482784874e-05,1.951320282502508,0.8216176089109644,0.00018546786759029318,0.00018513111900430505,0.03555171485189198,R,1.0,1.0618007732475494
POOLED,y_dreb,B_SINGLE,R07_own_miss_pg,team_season,13977,4.675797391255151e-05,-0.007230289300439875,2.4695402880715442,2.468870906862444,2.610515129747928,0.4153512816364847,0.30449251247920134,0.2579034941763727,0.4176372712146423,0.4176372712146423,5.822851142277466e-05,5.5107455863747066e-05,5.0313051658681264e-05,0.9463998738287019,0.8640621308928489,4.678333218627772e-05,4.6757973912551516e-05,0.017855490721848895,R,1.0,-0.06956666042810462
POOLED,y_dreb,B_SINGLE,R08_player_ra_share,player_season,13784,0.0013135147522715968,0.5311655683773581,0.1842854947155794,0.17851632724583552,2.6163171070708673,0.4166649145141903,0.0016638935108153079,0.0016638935108153079,0.2562396006655574,0.2562396006655574,5.5441454979042695e-05,0.00011804483054393663,0.00016379452834778966,2.129179881526531,2.9543692244315247,0.0013997851248826372,0.0013135147522715966,0.09788610954430335,R,1.0,0.6026901012620122
POOLED,y_dreb,B_SINGLE,R09_opp_allowed_paint_share,opp_team_season,13977,0.0001604622213955523,0.8723161888972365,0.037909573407382734,0.037908681739735925,2.610515129747928,0.4153512816364846,0.04159733777038269,0.2512479201331115,0.0066555740432612314,0.2512479201331115,5.1593880380760506e-05,0.0001428115824797717,2.9992930010058178e-05,2.767994603736503,0.5813272773575414,0.00016046977009666772,0.0001604622213955523,0.03306913459744813,R,1.0,0.3358073152522366
POOLED,y_dreb,B_SINGLE,R10_opp_allowed_oreb_pg,opp_team_season,13977,4.5537370921805485e-05,-0.014361167054460871,1.226649543017128,1.2266494179396472,2.610515129747928,0.4153512816364846,0.3211314475873544,0.3011647254575707,0.17470881863560733,0.3011647254575707,6.202904264836028e-05,7.088268974530779e-05,3.411276381155044e-05,1.1427338988147604,0.5499482557700285,4.5537380208403364e-05,4.5537370921805485e-05,0.017616119004547064,R,1.0,-0.040187287594027926
POOLED,y_oreb,B_COMPLETE,A01_c04_prevgame,team_season,13977,0.000516734187178495,-0.0030946751571225666,10.323779299822714,8.988480210870037,1.2236796493286037,0.2569267536779214,0.0016638935108153079,0.004991680532445923,0.0066555740432612314,0.0066555740432612314,6.49302092844969e-05,8.777053771284691e-05,7.918572125655908e-05,1.3517673619112067,1.2195513017615656,0.0006816667105943452,0.000516734187178495,0.03194874332677756,A,0.03993344425956739,5.814972418037862
POOLED,y_oreb,B_COMPLETE,G01_noise,row,14324,8.103196310168035e-06,-0.0034826224699753545,1.0011431647191023,1.000953316121738,1.2245937548453834,0.2492727420453278,0.7154742096505824,,,0.7154742096505824,7.778281738787935e-05,7.778281738787935e-05,7.778281738787935e-05,1.0,1.0,8.10627043224641e-06,8.103196310168032e-06,0.0034866036811129833,G,1.0,-0.6334663111901535
