protocol,target,target_label,catalog_number,feature,feature_channel,feature_alpha,battery,condition,condition_kind,registered_pairing,n_train,n_val,observed_effect,n_eligible,n_players_eligible,median_player_rows,sd_within_player,mde_player,mde_pooled,plausible_effect,mde_ratio_player,mde_ratio_pooled,degenerate,note,nan_share_feature,nan_share_moderator,corr_fm,mae_noint_2024,mae_int_2024,delta_mae,improvement,beta_interaction,fold_deltas,fold_signs,p_value,null_q50,null_q95,q_value,bh_pass,sign_consistent,survives,power_label,power_label_pooled
player_volume_heterogeneity_v1,fta36,FT attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,rot_height,archetype,False,8687,3261,0.01131,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0,0.0006,0.005,2.3867,2.38675,5e-05,-5e-05,-0.01131,+0.00020;+0.00003;-0.00013,++-,0.51741,-3.7e-05,0.000824,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,44,self_creation_index,np2,0.05,survivor,experience_years,player_trait,False,8687,3261,0.00872,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.0596,3.20441,3.20448,6e-05,-6e-05,0.00872,+0.00158;+0.00350;-0.00011,++-,0.51244,-5.5e-05,0.00077,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,usage_ewma,player_trait,False,8687,3261,0.01694,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0219,3.20808,3.20814,6e-05,-6e-05,0.01694,-0.00051;+0.00252;-0.00008,-+-,0.51741,-3.5e-05,0.00112,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,14,paintrel_vs_rimprot,paint,0.5,resurrection,usage_ewma,player_trait,False,8687,3261,0.00884,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0037,1.81967,1.81973,6e-05,-6e-05,0.00884,-0.00067;-0.00016;+0.00027,--+,0.53731,-4.7e-05,0.000241,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,min7d_load,player_trait,False,8687,3261,0.01952,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0131,2.40148,2.40154,6e-05,-6e-05,-0.01952,+0.00172;-0.00038;+0.00007,+-+,0.50746,-5.8e-05,0.000602,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,rim_protect,archetype,False,8687,3261,0.02491,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0042,2.40218,2.40224,6e-05,-6e-05,-0.02491,-0.00075;-0.00121;+0.00032,--+,0.52239,-2.4e-05,0.001036,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,62,zone_mix_drift,np2,,survivor,opp_3pa,archetype,False,8687,3261,0.00151,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.0072,3.20545,3.20552,7e-05,-7e-05,-0.00151,-0.00068;+0.00029;+0.00070,-++,0.51741,-3.6e-05,0.001845,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,usage_ewma,player_trait,False,8687,3261,0.01078,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.0139,3.20231,3.20238,7e-05,-7e-05,0.01078,+0.00597;-0.00015;+0.00033,+-+,0.55721,-3.1e-05,0.000672,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,61,shot_diet_xpts,fg3,0.05,survivor,age,player_trait,False,8687,3261,0.05263,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.1039,1.8118,1.81187,7e-05,-7e-05,0.05263,+0.00331;+0.00892;-0.00180,++-,0.50746,-7.4e-05,0.000863,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,62,zone_mix_drift,np2,,survivor,pressure,archetype,False,8687,3261,0.00704,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.001,2.39545,2.39551,7e-05,-7e-05,0.00704,-0.00025;+0.00075;+0.00030,-++,0.54229,-1.4e-05,0.00089,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,14,paintrel_vs_rimprot,paint,0.5,resurrection,TALL_SHOOTERS,archetype,False,8687,3261,0.04116,11941,169,62.0,6.1956,4.4063,0.31751,1.216,3.62,0.261,False,,0.0,0.0006,0.0531,4.48137,4.48144,8e-05,-8e-05,0.04116,+0.01088;+0.00088;+0.00021,+++,0.51741,-4e-05,0.000617,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,65,early_clock_share,fg3,0.05,survivor,opp_3pa,archetype,False,8687,3261,0.00213,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0374,1.81724,1.81731,8e-05,-8e-05,0.00213,-0.00010;+0.00031;+0.00005,-++,0.52736,-5.9e-05,0.000789,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,44,self_creation_index,np2,0.05,survivor,rim_share,player_trait,False,8687,3261,0.00186,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.1218,1.80625,1.80633,8e-05,-8e-05,-0.00186,+0.00021;+0.00034;-0.00000,++-,0.55224,-3.8e-05,0.000747,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,6,rest_bucket_profile,paint,,resurrection,transition_share,player_trait,False,8687,3261,0.00615,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0829,2.39946,2.39954,8e-05,-8e-05,-0.00615,+0.00022;+0.00069;+0.00020,+++,0.55224,-3.7e-05,0.000972,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,65,early_clock_share,fg3,0.05,survivor,rot_height,archetype,False,8687,3261,0.01841,11941,169,62.0,4.1004,2.9162,0.21013,0.5916,4.93,0.355,False,,0.0,0.0006,-0.02,3.2071,3.20719,9e-05,-9e-05,0.01841,-0.00020;+0.00004;+0.00002,-++,0.51741,-6.6e-05,0.001,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,62,zone_mix_drift,np2,,survivor,height_inches,player_trait,False,8687,3261,0.00252,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.0172,2.3965,2.39659,9e-05,-9e-05,-0.00252,+0.00003;+0.00115;+0.00023,+++,0.55721,-2.3e-05,0.001043,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,14,paintrel_vs_rimprot,paint,0.5,resurrection,fg3a_rate,player_trait,False,8687,3261,0.00467,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0812,4.47939,4.47949,0.0001,-0.0001,0.00467,-0.00074;-0.00049;+0.00186,--+,0.53234,-1.7e-05,0.001956,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,61,shot_diet_xpts,fg3,0.05,survivor,pace,archetype,False,8687,3261,0.05249,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.1253,3.19908,3.19918,0.0001,-0.0001,0.05249,+0.00062;+0.00115;+0.00170,+++,0.54229,-3.8e-05,0.001228,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,62,zone_mix_drift,np2,,survivor,height_inches,player_trait,False,8687,3261,0.02036,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0172,4.48038,4.48049,0.00011,-0.00011,-0.02036,+0.00181;-0.00086;+0.00212,+-+,0.53234,-8.2e-05,0.001265,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,starter_share,player_trait,False,8687,3261,0.00869,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0002,3.20374,3.20384,0.00011,-0.00011,-0.00869,+0.00298;-0.00002;+0.00025,+-+,0.55721,-4.9e-05,0.000711,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,17,opp_rotation_height,-,0.1,resurrection,age,player_trait,False,8687,3261,0.00294,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0006,0.0,-0.0178,2.38516,2.38527,0.00011,-0.00011,0.00294,+0.00132;-0.00004;+0.00004,+-+,0.54229,-6.7e-05,0.001171,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,44,self_creation_index,np2,0.05,survivor,experience_years,player_trait,False,8687,3261,0.01308,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0596,4.47056,4.47069,0.00013,-0.00013,0.01308,+0.00518;-0.00023;+0.00068,+-+,0.51741,-0.000118,0.00151,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,44,self_creation_index,np2,0.05,survivor,bench_depth,player_trait,False,8687,3261,0.02537,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0831,3.20718,3.20731,0.00013,-0.00013,0.02537,-0.00241;+0.00378;+0.00113,-++,0.53731,-9.6e-05,0.001132,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,6,rest_bucket_profile,paint,,resurrection,min7d_load,player_trait,False,8687,3261,0.05445,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0409,4.47892,4.47906,0.00014,-0.00014,-0.05445,+0.00196;+0.00093;-0.00004,++-,0.51244,-0.000119,0.002247,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,80,min7d_load,-,0.1,resurrection,pressure,archetype,False,8687,3261,0.0039,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0033,1.82041,1.82055,0.00014,-0.00014,0.0039,+0.00001;+0.00019;-0.00005,++-,0.54726,-9.9e-05,0.000829,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,80,min7d_load,-,0.1,resurrection,rot_height,archetype,False,8687,3261,0.01503,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0,0.0006,0.0073,2.387,2.38713,0.00014,-0.00014,0.01503,-0.00040;+0.00056;-0.00000,-+-,0.52736,-0.000102,0.000957,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,17,opp_rotation_height,-,0.1,resurrection,min7d_load,player_trait,False,8687,3261,0.01503,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0006,0.0,0.0073,2.387,2.38713,0.00014,-0.00014,0.01503,-0.00040;+0.00056;-0.00000,-+-,0.54229,-8.2e-05,0.001042,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,69,midrange_reliance,np2,0.15,survivor,pressure,archetype,False,8687,3261,0.00605,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0038,4.48239,4.48254,0.00015,-0.00015,-0.00605,-0.00083;-0.00008;+0.00043,--+,0.55721,-7.5e-05,0.001422,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,61,shot_diet_xpts,fg3,0.05,survivor,usage_ewma,player_trait,False,8687,3261,0.01055,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.1955,2.37806,2.37823,0.00016,-0.00016,0.01055,+0.00176;+0.00552;-0.00089,++-,0.53234,-0.000118,0.00103,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,14,paintrel_vs_rimprot,paint,0.5,resurrection,rim_share,player_trait,True,8687,3261,0.06586,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.0814,3.20683,3.207,0.00018,-0.00018,0.06586,-0.00003;-0.00140;-0.00089,---,0.55721,-0.000112,0.000717,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,9,travel_distance,-,,resurrection,bench_depth,player_trait,False,8687,3261,0.05559,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0013,4.47695,4.47715,0.00019,-0.00019,-0.05559,+0.00044;+0.00225;+0.00091,+++,0.52736,-0.000148,0.000786,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,9,travel_distance,-,,resurrection,rot_height,archetype,False,8687,3261,0.03407,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0,0.0006,0.0487,2.38375,2.38397,0.00021,-0.00021,-0.03407,-0.00345;+0.00528;+0.00024,-++,0.50746,-0.00016,0.001439,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,17,opp_rotation_height,-,0.1,resurrection,rim_share,player_trait,False,8687,3261,0.03005,11941,169,62.0,4.1004,2.9162,0.21013,0.5916,4.93,0.355,False,,0.0006,0.0,-0.0038,3.21058,3.21081,0.00023,-0.00023,-0.03005,-0.00060;+0.00027;-0.00002,-+-,0.53234,-0.000185,0.000927,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,44,self_creation_index,np2,0.05,survivor,starter_share,player_trait,False,8687,3261,0.01536,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.155,3.20267,3.20291,0.00024,-0.00024,-0.01536,-0.00021;-0.00027;-0.00004,---,0.55224,-0.000111,0.001152,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,55,closing_lineup_membership,np2,,survivor,rot_height,archetype,False,8687,3261,0.17159,11941,169,62.0,4.1004,2.9162,0.21013,0.5916,4.93,0.355,False,,0.0,0.0006,-0.0196,3.20227,3.20253,0.00026,-0.00026,0.17159,-0.00345;-0.00186;-0.00406,---,0.52736,-0.000221,0.003761,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,58,stint_pm_stability,np2,,survivor,height_inches,player_trait,False,8687,3261,0.04106,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.1074,4.45865,4.45892,0.00027,-0.00027,0.04106,-0.00184;+0.00311;-0.00018,-+-,0.54229,-0.000169,0.002302,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,44,self_creation_index,np2,0.05,survivor,rim_share,player_trait,False,8687,3261,0.09715,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.1218,4.47373,4.47401,0.00028,-0.00028,-0.09715,-0.00042;+0.00438;+0.00059,-++,0.55721,-0.000119,0.002156,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,14,paintrel_vs_rimprot,paint,0.5,resurrection,pressure,archetype,False,8687,3261,0.01036,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.012,1.8197,1.81998,0.00028,-0.00028,0.01036,+0.01031;+0.00012;+0.00002,+++,0.52736,-0.000245,0.000547,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,80,min7d_load,-,0.1,resurrection,career_minutes,player_trait,False,8687,3261,0.00614,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.3508,2.4242,2.42447,0.00028,-0.00028,-0.00614,-0.00029;+0.00354;+0.00036,-++,0.53731,-0.000182,0.001698,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,94,blowout_x_min_elasticity,ft,,resurrection,opp_3pa,archetype,False,8687,3261,0.00746,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0165,4.47179,4.47208,0.00029,-0.00029,-0.00746,+0.00318;+0.00382;+0.00071,+++,0.55224,-0.000135,0.002672,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,6,rest_bucket_profile,paint,,resurrection,rot_height,archetype,False,8687,3261,0.01493,11941,169,62.0,4.1004,2.9162,0.21013,0.5916,4.93,0.355,False,,0.0,0.0006,-0.011,3.20981,3.2101,0.00029,-0.00029,-0.01493,-0.00064;-0.00013;+0.00000,--+,0.54726,-0.000222,0.001218,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,44,self_creation_index,fg3,0.2,survivor,rim_share,player_trait,False,8687,3261,0.06772,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.1167,4.47468,4.47498,0.0003,-0.0003,-0.06772,-0.00061;+0.00380;-0.00001,-+-,0.54726,-0.000175,0.001939,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,58,stint_pm_stability,np2,,survivor,usage_ewma,player_trait,False,8687,3261,0.20226,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.1918,4.43552,4.43582,0.0003,-0.0003,-0.20226,-0.00543;-0.00326;-0.00464,---,0.53234,-0.000231,0.002149,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,69,midrange_reliance,np2,0.15,survivor,height_inches,player_trait,False,8687,3261,0.05894,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.1445,4.48245,4.48277,0.00032,-0.00032,-0.05894,+0.00985;+0.00002;+0.00284,+++,0.53234,-0.000249,0.001424,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,58,stint_pm_stability,np2,,survivor,opp_3pa,archetype,False,8687,3261,0.01112,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0053,4.45837,4.45869,0.00032,-0.00032,0.01112,+0.00001;-0.00102;+0.00072,+-+,0.53731,-0.000202,0.0028,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,60,second_unit_anchor,np2,,survivor,opp_3pa,archetype,False,8687,3261,0.01277,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0072,4.45891,4.45928,0.00037,-0.00037,0.01277,+0.01126;+0.00032;+0.00009,+++,0.54229,-0.000272,0.002437,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,14,paintrel_vs_rimprot,paint,0.5,resurrection,rot_height,archetype,False,8687,3261,0.0225,11941,169,62.0,4.1004,2.9162,0.21013,0.5916,4.93,0.355,False,,0.0,0.0006,0.0373,3.21046,3.21083,0.00037,-0.00037,0.0225,+0.00008;+0.00018;+0.00000,+++,0.53731,-0.000281,0.001334,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,55,closing_lineup_membership,np2,,survivor,height_inches,player_trait,False,8687,3261,0.11326,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0514,4.47738,4.47779,0.00042,-0.00042,-0.11326,-0.00042;-0.00205;-0.00006,---,0.55721,-0.000221,0.001463,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,career_minutes,player_trait,False,8687,3261,0.01058,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.0158,3.22936,3.23001,0.00065,-0.00065,0.01058,-0.00003;+0.00037;+0.00112,-++,0.55721,-0.000429,0.000842,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,69,midrange_reliance,np2,0.15,survivor,career_minutes,player_trait,False,8687,3261,0.02488,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0145,4.46764,4.46839,0.00076,-0.00076,0.02488,+0.01955;+0.00471;+0.00121,+++,0.51244,-0.000676,0.003533,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,17,opp_rotation_height,-,0.1,resurrection,bench_depth,player_trait,False,8687,3261,0.00877,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0006,0.0,0.0151,2.39379,2.39459,0.0008,-0.0008,-0.00877,-0.00107;+0.00070;-0.00013,-+-,0.55721,-0.000597,0.001488,0.9810338223938224,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,55,closing_lineup_membership,np2,,survivor,opp_3pa,archetype,False,8687,3261,0.01858,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0163,2.39253,2.39265,0.00012,-0.00012,-0.01858,-0.00052;+0.00186;-0.00025,-+-,0.56219,-5.6e-05,0.001356,0.9885294601542416,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,44,self_creation_index,fg3,0.2,survivor,career_minutes,player_trait,False,8687,3261,0.02378,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0603,1.8212,1.82036,-0.00083,0.00083,0.02378,+0.03015;-0.00056;-0.00133,+--,0.57214,0.001201,0.004833,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,65,early_clock_share,fg3,0.05,survivor,pace,archetype,False,8687,3261,0.00658,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.007,2.39711,2.39702,-9e-05,9e-05,-0.00658,+0.00284;+0.00016;-0.00015,++-,0.56716,0.000169,0.001682,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,usage_ewma,player_trait,False,8687,3261,0.02575,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.0139,2.37809,2.37811,2e-05,-2e-05,0.02575,-0.00031;+0.00217;-0.00157,-+-,0.57214,1e-06,0.000647,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,61,shot_diet_xpts,fg3,0.05,survivor,starter_share,player_trait,False,8687,3261,0.06731,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.1111,2.39565,2.39575,0.0001,-0.0001,-0.06731,+0.00181;+0.00085;+0.00061,+++,0.56716,-1.8e-05,0.001194,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,61,shot_diet_xpts,fg3,0.05,survivor,rim_protect,archetype,False,8687,3261,0.00831,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.1195,3.20298,3.20309,0.00011,-0.00011,-0.00831,-0.00039;+0.00058;+0.00051,-++,0.57214,-3.3e-05,0.000769,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,TALL_SHOOTERS,archetype,False,8687,3261,0.01776,11941,169,62.0,2.372,1.6869,0.12156,0.1935,8.72,0.628,False,,0.0,0.0006,-0.0112,1.81707,1.81718,0.00011,-0.00011,0.01776,-0.00068;+0.00335;-0.00019,-+-,0.57214,-4.2e-05,0.000643,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,55,closing_lineup_membership,np2,,survivor,experience_years,player_trait,False,8687,3261,0.02009,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.2443,3.19779,3.19796,0.00017,-0.00017,-0.02009,-0.00166;+0.00315;+0.00367,-++,0.57214,-5.9e-05,0.001402,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,9,travel_distance,-,,resurrection,opp_3pa,archetype,False,8687,3261,0.02425,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0116,1.8176,1.81777,0.00017,-0.00017,0.02425,+0.00181;+0.00006;+0.00021,+++,0.57214,-7e-05,0.000558,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,80,min7d_load,-,0.1,resurrection,TALL_SHOOTERS,archetype,False,8687,3261,0.03792,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0,0.0006,0.0101,2.40104,2.40121,0.00017,-0.00017,-0.03792,-0.00056;+0.00136;-0.00085,-+-,0.57214,-8e-05,0.001027,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,14,paintrel_vs_rimprot,paint,0.5,resurrection,pressure,archetype,False,8687,3261,0.0529,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.012,4.48132,4.4815,0.00018,-0.00018,-0.0529,+0.00156;-0.00048;+0.00048,+-+,0.57214,-8.1e-05,0.001194,0.9894911757269279,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,14,paintrel_vs_rimprot,paint,0.5,resurrection,career_minutes,player_trait,False,8687,3261,0.01931,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0134,1.82549,1.82573,0.00023,-0.00023,0.01931,+0.04038;+0.01101;-0.00027,++-,0.57214,-0.000135,0.000242,0.9894911757269279,False,False,False,underpowered,null_with_power
