player_id,season,player_name,orb_opp,orb_sec,drb_opp,drb_sec,reb_opp,reb_sec,orb_rate,drb_rate,reb_rate,minutes,oreb,dreb,reb,games,reb_per36,reb_per_min
1628277.0,2023,Allisha Gray,1125,26,1113,92,2238,118,0.02311111111111111,0.08265947888589398,0.05272564789991063,1316.55,48,152,200,40,5.468839011051612,0.15191219475143367
1631009.0,2023,Rhyne Howard,1132,16,1135,124,2267,140,0.014134275618374558,0.1092511013215859,0.061755624172915746,1357.6333333333334,27,173,200,41,5.303346509857841,0.14731518082938447
1631044.0,2023,Naz Hillmon,467,25,497,57,964,82,0.05353319057815846,0.11468812877263582,0.08506224066390042,569.7166666666667,51,90,141,42,8.909691952139953,0.24749144311499868
1630462.0,2023,Aari McDonald,515,6,499,38,1014,44,0.011650485436893204,0.07615230460921844,0.04339250493096647,601.0833333333334,6,44,50,31,2.9945930957992513,0.0831831415499792
1628881.0,2023,Monique Billings,595,30,590,79,1185,109,0.05042016806722689,0.13389830508474576,0.0919831223628692,699.8166666666666,58,150,208,41,10.69994522374908,0.29722070065969663
1629476.0,2023,Asia (AD) Durr,361,3,364,34,725,37,0.008310249307479225,0.09340659340659341,0.05103448275862069,401.51666666666665,3,35,38,40,3.4070814827113862,0.0946411522975385
1630387.0,2023,Iliana Rupert,144,5,133,28,277,33,0.034722222222222224,0.21052631578947367,0.11913357400722022,172.36666666666667,7,35,42,27,8.771997679365693,0.24366660220460257
1641650.0,2023,Haley Jones,496,9,524,69,1020,78,0.018145161290322582,0.1316793893129771,0.07647058823529412,586.7666666666667,14,80,94,42,5.767198772936432,0.16019996591490088
1641656.0,2023,Laeticia Amihere,135,5,125,14,260,19,0.037037037037037035,0.112,0.07307692307692308,149.81666666666666,5,15,20,42,4.805873845811548,0.13349649571698743
1629482.0,2023,Sophie Cunningham,706,13,736,60,1442,73,0.018413597733711047,0.08152173913043478,0.05062413314840499,897.7666666666667,17,71,88,37,3.528756544016634,0.09802101511157317
201911.0,2023,Kristi Toliver,92,1,85,7,177,8,0.010869565217391304,0.08235294117647059,0.04519774011299435,99.3,1,7,8,21,2.900302114803625,0.08056394763343404
203035.0,2023,Shey Peddy,259,7,258,23,517,30,0.02702702702702703,0.08914728682170543,0.058027079303675046,285.4166666666667,7,26,33,36,4.162335766423357,0.11562043795620437
1631091.0,2023,Evina Westbrook,103,3,109,12,212,15,0.02912621359223301,0.11009174311926606,0.07075471698113207,127.7,3,14,17,26,4.792482380579483,0.1331245105716523
204320.0,2023,Amanda Zahui B,217,5,230,26,447,31,0.02304147465437788,0.11304347826086956,0.06935123042505593,253.26666666666668,7,31,38,40,5.401421426691234,0.1500394840747565
203014.0,2024,Nneka Ogwumike,1039,28,1028,152,2067,180,0.026948989412897015,0.14785992217898833,0.08708272859216255,1251.15,73,227,300,42,8.63205850617432,0.23977940294928665
203400.0,2024,Skylar Diggins-Smith,1097,21,1097,63,2194,84,0.019143117593436645,0.05742935278030994,0.03828623518687329,1334.5666666666666,29,80,109,42,2.9402802407772812,0.08167445113270226
204319.0,2024,Jewell Loyd,1103,17,1096,107,2199,124,0.015412511332728921,0.09762773722627738,0.05638926784902228,1305.3333333333333,27,146,173,42,4.771195097037793,0.13253319713993872
1628927.0,2024,Victoria Vivians,438,12,369,38,807,50,0.0273972602739726,0.10298102981029811,0.061957868649318466,452.05,19,50,69,42,5.494967370866055,0.15263798252405708
1629496.0,2024,Ezi Magbegor,1019,31,974,148,1993,179,0.03042198233562316,0.15195071868583163,0.08981435022579026,1162.6833333333334,84,219,303,41,9.381746247903555,0.2606040624417654
1628881.0,2024,Monique Billings,716,27,714,117,1430,144,0.03770949720670391,0.1638655462184874,0.1006993006993007,870.9833333333333,69,151,220,39,9.093170554354273,0.25258807095428537
1629479.0,2024,Teaira McCowan,850,35,811,140,1661,175,0.041176470588235294,0.17262638717632553,0.1053582179409994,982.7166666666667,112,202,314,39,11.502806844970573,0.3195224123602937
1629481.0,2024,Arike Ogunbowale,1265,20,1201,119,2466,139,0.015810276679841896,0.09908409658617819,0.056366585563665854,1465.5333333333333,29,144,173,39,4.249647454851476,0.11804576263476323
1641652.0,2024,Maddy Siegrist,529,16,528,37,1057,53,0.030245746691871456,0.07007575757575757,0.050141911069063384,643.75,43,47,90,32,5.033009708737865,0.13980582524271845
1642244.0,2024,Sevgi Uzun,714,9,689,50,1403,59,0.012605042016806723,0.07256894049346879,0.042052744119743406,820.1666666666666,9,56,65,40,2.853078642552327,0.07925218451534241
1629480.0,2024,Kalani Brown,433,22,425,67,858,89,0.050808314087759814,0.15764705882352942,0.10372960372960373,516.5666666666667,43,76,119,40,8.293218042201715,0.23036716783893654
1628244.0,2024,Sami Whitcomb,557,10,513,55,1070,65,0.017953321364452424,0.10721247563352826,0.06074766355140187,612.8833333333333,15,59,74,42,4.346667391836402,0.12074076088434449
1628920.0,2024,Mercedes Russell,493,17,513,69,1006,86,0.034482758620689655,0.13450292397660818,0.08548707753479125,629.05,33,91,124,42,7.0964152293140454,0.19712264525872347
1641651.0,2024,Jordan Horston,750,27,754,89,1504,116,0.036,0.11803713527851459,0.07712765957446809,906.4833333333333,48,125,173,42,6.870506903969552,0.19084741399915423
1641661.0,2024,Lou Lopez Senechal,104,3,99,7,203,10,0.028846153846153848,0.0707070707070707,0.04926108374384237,125.53333333333333,3,8,11,39,3.154540626659586,0.08762612851832183
1642292.0,2024,Jacy Sheldon,792,16,750,42,1542,58,0.020202020202020204,0.056,0.03761348897535668,931.0666666666667,27,55,82,40,3.1705570671631103,0.08807102964341973
1641654.0,2024,Stephanie Soares,153,10,153,24,306,34,0.06535947712418301,0.1568627450980392,0.1111111111111111,175.46666666666667,18,29,47,33,9.642857142857142,0.26785714285714285
202250.0,2024,Tina Charles,1046,33,997,202,2043,235,0.03154875717017208,0.20260782347041123,0.11502692119432208,1218.6333333333334,99,288,387,41,11.432479006537376,0.3175688612927049
204323.0,2024,Cheyenne Parker-Tyus,425,15,426,51,851,66,0.03529411764705882,0.11971830985915492,0.07755581668625147,491.85,31,90,121,33,8.856358645928637,0.24600996238690656
1628277.0,2024,Allisha Gray,1202,27,1131,93,2333,120,0.022462562396006656,0.08222811671087533,0.05143591941705958,1393.6833333333334,45,138,183,42,4.727042250152474,0.13130672917090205
1631009.0,2024,Rhyne Howard,939,17,861,76,1800,93,0.01810436634717785,0.08826945412311266,0.051666666666666666,1086.9166666666667,28,114,142,37,4.703212451123208,0.130644790308978
1641650.0,2024,Haley Jones,640,9,622,66,1262,75,0.0140625,0.10610932475884244,0.059429477020602216,729.8333333333334,10,80,90,42,4.4393697191139525,0.12331582553094313
1631044.0,2024,Naz Hillmon,784,30,721,89,1505,119,0.03826530612244898,0.12343966712898752,0.07906976744186046,915.3833333333333,68,138,206,42,8.101523951714219,0.2250423319920616
1627672.0,2024,Aerial Powers,275,9,252,34,527,43,0.03272727272727273,0.1349206349206349,0.08159392789373814,303.7,15,41,56,28,6.638129733289431,0.18439249259137308
1628269.0,2024,Nia Coffey,472,15,484,51,956,66,0.03177966101694915,0.10537190082644628,0.06903765690376569,556.1833333333333,22,77,99,42,6.407959006322856,0.177998861286746
1630101.0,2024,Crystal Dangerfield,425,2,368,31,793,33,0.004705882352941176,0.08423913043478261,0.0416141235813367,440.45,2,32,34,36,2.77897604722443,0.0771937790895675
201886.0,2024,DeWanna Bonner,1059,18,1028,151,2087,169,0.0169971671388102,0.14688715953307394,0.08097747963584093,1506.0333333333333,30,263,293,47,7.003829043181868,0.1945508067550519
203826.0,2024,Alyssa Thomas,1076,37,1003,173,2079,210,0.03438661710037175,0.17248255234297108,0.10101010101010101,1566.5333333333333,115,277,392,47,9.008426249042472,0.250234062473402
1628280.0,2024,Brionna Jones,916,37,861,88,1777,125,0.04039301310043668,0.10220673635307782,0.07034327518289252,1225.9,100,146,246,47,7.224080267558527,0.2006688963210702
1630096.0,2024,DiJonai Carrington,978,28,907,100,1885,128,0.028629856850715747,0.11025358324145534,0.06790450928381962,1389.4333333333334,65,174,239,46,6.192452558597029,0.1720125710721397
1630112.0,2024,Tyasha Harris,936,6,879,52,1815,58,0.00641025641025641,0.05915813424345848,0.031955922865013774,1206.7833333333333,10,63,73,47,2.1776900023478394,0.06049138895410665
202664.0,2024,Courtney Vandersloot,575,12,645,52,1220,64,0.020869565217391306,0.08062015503875969,0.05245901639344262,849.1833333333333,17,90,107,48,4.53612294164982,0.12600341504582835
1627673.0,2024,Jonquel Jones,950,30,1059,200,2009,230,0.031578947368421054,0.18885741265344666,0.11448481831757093,1522.5833333333333,94,346,440,50,10.403371462974112,0.2889825406381698
1629477.0,2024,Sabrina Ionescu,1042,21,1086,113,2128,134,0.02015355086372361,0.10405156537753223,0.06296992481203008,1611.9166666666667,34,193,227,51,5.069740991573179,0.14082613865481053
1629568.0,2024,Kennedy Burke,372,12,395,37,767,49,0.03225806451612903,0.09367088607594937,0.06388526727509779,504.5,17,51,68,51,4.8523290386521305,0.13478691774033696
1630142.0,2024,Leonie Fiebich,701,21,750,63,1451,84,0.029957203994293864,0.084,0.057891109579600274,1178.2,49,114,163,51,4.980478696316415,0.13834663045323375
1627676.0,2024,Tiffany Mitchell,300,8,329,22,629,30,0.02666666666666667,0.0668693009118541,0.04769475357710652,391.6333333333333,11,26,37,42,3.401140522597668,0.094476125627713
1631135.0,2024,Olivia Nelson-Ododa,325,18,355,42,680,60,0.055384615384615386,0.11830985915492957,0.08823529411764706,505.03333333333336,36,78,114,47,8.126196290673883,0.2257276747409412
203866.0,2024,Kayla Thornton,700,22,695,48,1395,70,0.03142857142857143,0.06906474820143885,0.05017921146953405,947.0666666666667,44,76,120,51,4.5614529072223,0.12670702520061944
1631055.0,2024,Nyara Sabally,316,19,284,35,600,54,0.060126582278481014,0.12323943661971831,0.09,442.45,48,88,136,47,11.065657136399592,0.3073793648999887
1631007.0,2024,Veronica Burton,302,10,327,27,629,37,0.033112582781456956,0.08256880733944955,0.058823529411764705,527.5333333333333,16,36,52,38,3.5485909263237714,0.09857197017566031
1641602.0,2024,Ivana Dojkić,207,7,202,12,409,19,0.033816425120772944,0.0594059405940594,0.04645476772616137,265.7,9,13,22,51,2.980805419646218,0.08280015054572827
1627671.0,2024,Rachel Banham,515,7,480,42,995,49,0.013592233009708738,0.0875,0.04924623115577889,586.2333333333333,7,46,53,40,3.2546767498720643,0.09040768749644623
202252.0,2022,Alysha Clark,655,16,639,77,1294,93,0.024427480916030534,0.12050078247261346,0.07187017001545595,816.9833333333333,23,115,138,35,6.080907403251801,0.16891409453477224
204333.0,2022,Natasha Cloud,901,13,892,83,1793,96,0.014428412874583796,0.0930493273542601,0.053541550474065815,1135.5666666666666,16,118,134,36,4.248099333666011,0.11800275926850032
1628878.0,2022,Ariel Atkins,898,22,904,63,1802,85,0.024498886414253896,0.06969026548672566,0.04716981132075472,1147.1666666666667,36,84,120,38,3.7657997966003194,0.10460554990556442
1628899.0,2022,Myisha Hines-Allen,577,20,553,110,1130,130,0.03466204506065858,0.19891500904159132,0.11504424778761062,684.6833333333334,39,147,186,38,9.77970351257272,0.2716584309047978
1631022.0,2022,Shakira Austin,615,30,620,107,1235,137,0.04878048780487805,0.17258064516129032,0.11093117408906883,830.4166666666666,69,178,247,38,10.707877571500251,0.2974410436527848
203403.0,2022,Tianna Hawkins,272,10,246,33,518,43,0.03676470588235294,0.13414634146341464,0.08301158301158301,319.7,15,44,59,38,6.643728495464498,0.18454801376290272
1629568.0,2022,Kennedy Burke,207,6,170,14,377,20,0.028985507246376812,0.08235294117647059,0.05305039787798409,222.51666666666668,8,27,35,16,5.662497191221631,0.1572915886450453
1630389.0,2022,Dana Evans,288,5,317,20,605,25,0.017361111111111112,0.06309148264984227,0.04132231404958678,401.0333333333333,5,25,30,44,2.693042972321503,0.07480674923115287
204322.0,2022,Elizabeth Williams,427,22,383,47,810,69,0.05152224824355972,0.1227154046997389,0.08518518518518518,458.06666666666666,45,72,117,33,9.195168097802359,0.2554213360500655
1630957.0,2022,Rui Machida,405,6,390,33,795,39,0.014814814814814815,0.08461538461538462,0.04905660377358491,473.81666666666666,7,34,41,38,3.115128917654508,0.08653135882373633
1628278.0,2022,Shatori Walker-Kimbrough,600,7,587,47,1187,54,0.011666666666666667,0.08006814310051108,0.04549283909014322,746.1666666666666,10,54,64,38,3.0877819968729057,0.0857717221353585
1630113.0,2022,Ruthy Hebard,175,6,198,28,373,34,0.03428571428571429,0.1414141414141414,0.09115281501340483,249.43333333333334,8,38,46,44,6.6390485099559,0.18441801416544165
1629574.0,2022,Li Yueru,60,4,80,12,140,16,0.06666666666666667,0.15,0.11428571428571428,82.26666666666667,5,19,24,29,10.502431118314426,0.29173419773095627
201480.0,2022,Sylvia Fowles,701,26,749,170,1450,196,0.037089871611982884,0.22696929238985314,0.13517241379310344,831.4666666666667,74,220,294,35,12.729313662604232,0.3535920461834509
203024.0,2022,Damiris Dantas,229,8,246,29,475,37,0.034934497816593885,0.11788617886178862,0.07789473684210527,261.5333333333333,10,47,57,30,7.846036196788174,0.2179454499107826
203825.0,2022,Kayla McBride,752,12,842,52,1594,64,0.015957446808510637,0.06175771971496437,0.04015056461731493,922.8333333333334,16,71,87,32,3.3938956113418817,0.09427487809283004
1627669.0,2022,Moriah Jefferson,667,9,707,46,1374,55,0.013493253373313344,0.06506364922206506,0.04002911208151383,809.0666666666667,11,64,75,33,3.3371786420566907,0.09269940672379696
1627672.0,2022,Aerial Powers,808,24,832,91,1640,115,0.0297029702970297,0.109375,0.0701219512195122,943.3666666666667,46,118,164,36,6.258436097664394,0.17384544715734426
203399.0,2022,Elena Delle Donne,575,17,589,92,1164,109,0.029565217391304348,0.15619694397283532,0.0936426116838488,759.8833333333333,32,131,163,34,7.7222380628605265,0.21450661285723685
203831.0,2022,Natalie Achonwa,278,14,277,43,555,57,0.050359712230215826,0.1552346570397112,0.10270270270270271,331.55,25,65,90,31,9.772281707133162,0.27145226964258784
1629491.0,2022,Jessica Shepard,788,27,851,149,1639,176,0.03426395939086294,0.17508813160987075,0.10738255033557047,940.5833333333334,72,194,266,36,10.18091609816603,0.2828032249490564
1627671.0,2022,Rachel Banham,521,3,576,44,1097,47,0.005758157389635317,0.0763888888888889,0.04284412032816773,629.6333333333333,3,45,48,36,2.7444544443856214,0.07623484567737837
1629524.0,2022,Bridget Carleton,499,11,533,51,1032,62,0.022044088176352707,0.09568480300187618,0.060077519379844964,605.7166666666667,12,65,77,36,4.57639710535729,0.1271221418154803
1631263.0,2022,Nikolina Milić,277,21,331,36,608,57,0.07581227436823104,0.10876132930513595,0.09375,363.81666666666666,46,47,93,32,9.20243712492556,0.2556232534701544
1631091.0,2022,Evina Westbrook,153,1,175,19,328,20,0.006535947712418301,0.10857142857142857,0.06097560975609756,204.53333333333333,1,19,20,32,3.5202086049543677,0.09778357235984354
203866.0,2021,Kayla Thornton,769,28,702,81,1471,109,0.036410923276983094,0.11538461538461539,0.07409925220938138,873.0666666666667,65,110,175,33,7.215943799633476,0.2004428833231521
204330.0,2021,Isabelle Harrison,554,22,561,71,1115,93,0.039711191335740074,0.1265597147950089,0.08340807174887892,694.1166666666667,46,129,175,30,9.076284006050855,0.2521190001680793
1629481.0,2021,Arike Ogunbowale,904,15,822,67,1726,82,0.016592920353982302,0.08150851581508516,0.047508690614136734,1038.5333333333333,23,82,105,33,3.6397483630761336,0.10110412119655926
1629497.0,2021,Marina Mabrey,698,15,627,78,1325,93,0.02148997134670487,0.12440191387559808,0.07018867924528302,790.3666666666667,23,104,127,33,5.7846569102948004,0.16068491417485556
1630112.0,2021,Tyasha Harris,449,9,455,37,904,46,0.0200445434298441,0.08131868131868132,0.05088495575221239,529.7833333333333,9,42,51,33,3.4655676849026333,0.09626576902507315
1630440.0,2021,Chelsea Dungee,61,1,57,2,118,3,0.01639344262295082,0.03508771929824561,0.025423728813559324,64.56666666666666,1,2,3,33,1.6726897263810017,0.04646360351058338
1630454.0,2021,Charli Collier,329,17,277,52,606,69,0.05167173252279635,0.18772563176895307,0.11386138613861387,345.35,31,71,102,33,10.632691472419284,0.29535254090053564
1629485.0,2021,Kristine Anigwe,118,6,110,19,228,25,0.05084745762711865,0.17272727272727273,0.10964912280701754,136.15,11,22,33,12,8.725670216672787,0.24237972824091075
1630093.0,2021,Bella Alarie,378,21,361,44,739,65,0.05555555555555555,0.12188365650969529,0.08795669824086604,411.48333333333335,45,60,105,33,9.186277289481145,0.25517436915225405
204329.0,2021,Kiah Stokes,381,15,411,76,792,91,0.03937007874015748,0.18491484184914841,0.1148989898989899,513.7666666666667,39,104,143,33,10.020112891714787,0.2783364692142996
201886.0,2023,DeWanna Bonner,1003,19,994,155,1997,174,0.018943170488534396,0.15593561368209255,0.0871306960440661,1461.8166666666666,39,243,282,47,6.944783317561481,0.19291064771004116
203026.0,2023,Tiffany Hayes,901,24,880,55,1781,79,0.026637069922308545,0.0625,0.04435710275126333,1264.3833333333334,47,97,144,47,4.100022408815891,0.11388951135599698
203826.0,2023,Alyssa Thomas,1213,33,1212,224,2425,257,0.02720527617477329,0.1848184818481848,0.10597938144329896,1717.3,94,356,450,47,9.433412915623363,0.2620392476562045
204296.0,2023,Rebecca Allen,735,23,744,55,1479,78,0.031292517006802724,0.0739247311827957,0.05273833671399594,1043.7,37,109,146,47,5.035929864903707,0.13988694069176966
1629567.0,2023,Natisha Hiedeman,900,8,930,67,1830,75,0.008888888888888889,0.07204301075268817,0.040983606557377046,1220.2833333333333,9,88,97,47,2.8616304956499174,0.07948973599027548
203825.0,2023,Kayla McBride,1038,8,1070,104,2108,112,0.007707129094412331,0.09719626168224299,0.05313092979127135,1326.0166666666667,18,122,140,42,3.8008572039064363,0.10557936677517879
1627676.0,2023,Tiffany Mitchell,653,15,682,47,1335,62,0.022970903522205207,0.0689149560117302,0.04644194756554307,828.7166666666667,21,65,86,43,3.7358968686523335,0.10377491301812038
1629483.0,2023,Napheesa Collier,1060,32,1082,156,2142,188,0.03018867924528302,0.14417744916820702,0.08776844070961717,1346.4,74,263,337,43,9.010695187165775,0.25029708853238264
1629524.0,2023,Bridget Carleton,497,15,494,54,991,69,0.030181086519114688,0.10931174089068826,0.06962663975782038,645.0,22,78,100,43,5.5813953488372094,0.15503875968992248
1641657.0,2023,Dorka Juhász,790,30,808,136,1598,166,0.0379746835443038,0.16831683168316833,0.10387984981226533,991.7166666666667,68,193,261,43,9.474480278305295,0.26318000773070266
1628263.0,2023,Lindsay Allen,606,11,608,41,1214,52,0.018151815181518153,0.06743421052631579,0.042833607907743,698.2166666666667,17,54,71,41,3.6607547800348503,0.10168763277874585
1631135.0,2023,Olivia Nelson-Ododa,461,23,486,70,947,93,0.049891540130151846,0.1440329218106996,0.09820485744456177,692.3,60,108,168,47,8.736097067745197,0.24266936299292216
1627671.0,2023,Rachel Banham,365,4,361,24,726,28,0.010958904109589041,0.0664819944598338,0.03856749311294766,493.56666666666666,6,31,37,42,2.698723576686702,0.07496454379685284
1631263.0,2023,Nikolina Milić,418,21,413,44,831,65,0.050239234449760764,0.10653753026634383,0.07821901323706378,515.9166666666666,28,69,97,43,6.768534970117914,0.18801486028105316
1630096.0,2023,DiJonai Carrington,453,18,462,42,915,60,0.039735099337748346,0.09090909090909091,0.06557377049180328,631.8333333333334,32,74,106,47,6.039567396465312,0.16776576101292534
1641665.0,2023,Leigha Brown,110,4,105,13,215,17,0.03636363636363636,0.12380952380952381,0.07906976744186046,135.95,6,16,22,47,5.825671202648033,0.16182420007355647
1641700.0,2023,Liz Dixon,74,6,59,6,133,12,0.08108108108108109,0.1016949152542373,0.09022556390977443,77.98333333333333,9,6,15,25,6.9245565291729,0.192348792477025
1630112.0,2023,Tyasha Harris,547,5,512,26,1059,31,0.009140767824497258,0.05078125,0.02927289896128423,820.9666666666667,6,35,41,47,1.7978805473222623,0.049941126314507284
1631083.0,2023,Emily Engstler,87,5,76,14,163,19,0.05747126436781609,0.18421052631578946,0.1165644171779141,93.23333333333333,11,18,29,17,11.197711834107972,0.3110475509474437
203406.0,2024,Layshia Clarendon,285,5,272,28,557,33,0.017543859649122806,0.10294117647058823,0.059245960502693,334.6333333333333,6,32,38,30,4.088056579340572,0.11355712720390478
204324.0,2024,Dearica Hamby,1115,31,1109,228,2224,259,0.02780269058295964,0.20559062218214608,0.1164568345323741,1346.3166666666666,61,307,368,40,9.840181235222026,0.27333836764505626
1628915.0,2024,Kia Nurse,677,12,686,42,1363,54,0.01772525849335303,0.061224489795918366,0.03961848862802641,810.5166666666667,17,47,64,40,2.842631243445539,0.07896197898459831
1642287.0,2024,Cameron Brink,264,11,294,29,558,40,0.041666666666666664,0.09863945578231292,0.07168458781362007,329.51666666666665,18,62,80,23,8.740073845531334,0.24277982904253706
1642288.0,2024,Rickea Jackson,982,27,960,78,1942,105,0.0274949083503055,0.08125,0.054067971163748715,1151.9666666666667,51,104,155,40,4.843890158858763,0.1345525044127434
202252.0,2024,Alysha Clark,821,14,886,109,1707,123,0.01705237515225335,0.12302483069977427,0.07205623901581722,1127.0333333333333,25,143,168,46,5.366300907988524,0.14906391411079234
204329.0,2024,Kiah Stokes,610,15,636,126,1246,141,0.02459016393442623,0.19811320754716982,0.11316211878009631,771.8666666666667,25,178,203,43,9.46795646916566,0.2629987908101572
1628276.0,2024,Kelsey Plum,1097,8,1160,84,2257,92,0.007292616226071103,0.07241379310344828,0.0407620735489588,1489.1833333333334,11,102,113,44,2.731698581996844,0.075880516166579
1628932.0,2024,A'ja Wilson,1111,28,1188,267,2299,295,0.025202520252025202,0.22474747474747475,0.12831665941713788,1526.9333333333334,86,423,509,45,12.000523925951798,0.3333478868319944
1642324.0,2024,Kate Martin,327,5,354,43,681,48,0.01529051987767584,0.12146892655367232,0.07048458149779736,394.5833333333333,6,48,54,46,4.926715945089757,0.1368532206969377
203855.0,2024,Stephanie Talbot,493,15,469,62,962,77,0.030425963488843813,0.13219616204690832,0.08004158004158005,600.2,21,80,101,37,6.057980673108963,0.16827724091969343
1628882.0,2024,Lexie Brown,303,1,337,33,640,34,0.0033003300330033004,0.09792284866468842,0.053125,378.65,1,36,37,23,3.5177604648091907,0.09771556846692196
1629574.0,2024,Li Yueru,471,26,464,66,935,92,0.055201698513800426,0.14224137931034483,0.09839572192513368,546.5166666666667,55,85,140,38,9.222042633649476,0.2561678509347077
1630462.0,2024,Aari McDonald,469,8,464,32,933,40,0.017057569296375266,0.06896551724137931,0.04287245444801715,567.8833333333333,12,40,52,31,3.2964517359786343,0.09156810377718429
203026.0,2024,Tiffany Hayes,582,15,617,48,1199,63,0.02577319587628866,0.07779578606158834,0.05254378648874062,838.2,36,77,113,39,4.853256979241231,0.13481269386781197
1629484.0,2024,Megan Gustafson,317,13,352,39,669,52,0.04100946372239748,0.11079545454545454,0.07772795216741404,434.3666666666667,24,51,75,46,6.2159465889033845,0.172665183025094
202641.0,2024,Sydney Colson,196,1,192,12,388,13,0.00510204081632653,0.0625,0.03350515463917526,275.51666666666665,1,13,14,46,1.8292904240517815,0.050813622890327266
1630996.0,2024,Rae Burrell,478,15,464,33,942,48,0.03138075313807531,0.07112068965517242,0.050955414012738856,579.2166666666667,21,47,68,39,4.226397721060052,0.11739993669611255
203827.0,2024,Natasha Howard,725,23,666,73,1391,96,0.031724137931034485,0.10960960960960961,0.06901509705248023,824.7833333333333,53,129,182,31,7.943904459757109,0.2206640127710308
1630149.0,2024,Satou Sabally,461,10,423,52,884,62,0.021691973969631236,0.12293144208037825,0.07013574660633484,512.35,18,78,96,24,6.74538889431053,0.18737191373084805
1628886.0,2024,Jordin Canada,553,8,518,50,1071,58,0.014466546112115732,0.09652509652509653,0.05415499533146592,677.7666666666667,13,58,71,31,3.7712093640879356,0.10475581566910933
1631032.0,2024,Lorela Cubaj,214,11,180,19,394,30,0.0514018691588785,0.10555555555555556,0.07614213197969544,242.31666666666666,20,26,46,39,6.834032601967123,0.18983423894353119
1630471.0,2024,Maya Caldwell,331,13,333,18,664,31,0.03927492447129909,0.05405405405405406,0.046686746987951805,423.18333333333334,20,28,48,27,4.083336615336142,0.11342601709267063
1642240.0,2024,Jaelyn Brown,137,4,112,9,249,13,0.029197080291970802,0.08035714285714286,0.05220883534136546,141.08333333333334,7,14,21,25,5.358535144713526,0.1488481984642646
202638.0,2021,Jessica Breland,489,16,473,108,962,124,0.032719836400818,0.22832980972515857,0.1288981288981289,543.9333333333333,37,126,163,31,10.788086775340116,0.299669077092781
202658.0,2021,Danielle Robinson,586,8,560,60,1146,68,0.013651877133105802,0.10714285714285714,0.059336823734729496,658.75,8,77,85,31,4.64516129032258,0.12903225806451613
1627676.0,2021,Tiffany Mitchell,690,14,637,49,1327,63,0.020289855072463767,0.07692307692307693,0.04747550866616428,765.3833333333333,25,55,80,31,3.7628203732334558,0.10452278814537377
1630458.0,2021,Aaliyah Wilson,103,5,92,5,195,10,0.04854368932038835,0.05434782608695652,0.05128205128205128,119.41666666666667,5,7,12,31,3.6175854849965106,0.10048848569434751
204334.0,2021,Reshanda Gray,158,10,165,31,323,41,0.06329113924050633,0.18787878787878787,0.12693498452012383,219.51666666666668,14,41,55,22,9.019816263002049,0.2505504517500569
1630127.0,2021,Leaonna Odom,173,8,192,7,365,15,0.046242774566473986,0.036458333333333336,0.0410958904109589,207.26666666666665,11,10,21,33,3.6474750723705376,0.10131875201029271
1630437.0,2021,Chelsey Perry,38,0,38,6,76,6,0.0,0.15789473684210525,0.07894736842105263,40.11666666666667,0,6,6,15,5.384295803905276,0.14956377233070212
1630438.0,2021,Kysre Gondrezick,140,3,137,12,277,15,0.02142857142857143,0.08759124087591241,0.05415162454873646,173.1,3,16,19,29,3.9514731369150784,0.10976314269208551
100940.0,2024,Diana Taurasi,878,11,949,110,1827,121,0.012528473804100227,0.11591148577449947,0.0662287903667214,1103.4333333333334,14,129,143,41,4.6654381778086575,0.12959550493912939
204296.0,2024,Rebecca Allen,367,10,404,42,771,52,0.027247956403269755,0.10396039603960396,0.06744487678339818,447.3333333333333,13,58,71,38,5.713859910581222,0.1587183308494784
204333.0,2024,Natasha Cloud,1069,14,1126,110,2195,124,0.013096351730589336,0.09769094138543517,0.05649202733485194,1338.1499999999999,18,147,165,42,4.438964241676943,0.12330456226880396
1627674.0,2024,Kahleah Copper,979,18,1048,118,2027,136,0.018386108273748723,0.11259541984732824,0.06709422792303897,1255.9166666666667,26,151,177,41,5.073585030853958,0.14093291752372106
1630442.0,2024,Natasha Mack,538,29,560,99,1098,128,0.05390334572490706,0.1767857142857143,0.11657559198542805,645.1166666666667,64,142,206,42,11.495595111995245,0.31932208644431237
203828.0,2024,Stefanie Dolson,849,24,861,113,1710,137,0.028268551236749116,0.13124274099883856,0.08011695906432749,1012.9,33,160,193,39,6.859512291440418,0.19054200809556718
1628317.0,2024,Karlie Samuelson,614,11,595,53,1209,64,0.017915309446254073,0.08907563025210084,0.05293631100082713,711.5833333333334,15,59,74,38,3.743763906780653,0.10399344185501815
1628878.0,2024,Ariel Atkins,1028,25,980,83,2008,108,0.024319066147859923,0.08469387755102041,0.053784860557768925,1196.05,36,99,135,40,4.0633752769533045,0.11287153547092513
1631022.0,2024,Shakira Austin,209,10,209,49,418,59,0.04784688995215311,0.23444976076555024,0.14114832535885166,237.9,21,61,82,33,12.40857503152585,0.34468263976460695
1642210.0,2024,Julie Vanloo,801,5,729,58,1530,63,0.006242197253433208,0.07956104252400549,0.041176470588235294,926.3666666666667,5,60,65,40,2.525997625130438,0.07016660069806772
1641700.0,2024,Liz Dixon,135,8,133,18,268,26,0.05925925925925926,0.13533834586466165,0.09701492537313433,160.05,14,27,41,21,9.222118088097467,0.25616994689159633
