game_id,team_id,season,def_poss,def_tov,def_pts_allowed,game_date,s_poss,s_tov,s_pts,s_games,pressure_loo,defrtg_loo,pressure_pregame,pregame_games,defrtg_pregame
1022100015,1611661330,2021,75,16,79,2021-05-21,2569,496,2698,32,19.246190858059343,105.01202886928628,21.33877541550336,2,98.26058318703387
1022100016,1611661313,2021,80,11,101,2021-05-21,2678,407,2819,33,15.242494226327944,104.6189376443418,16.75005362843695,3,94.19503716135219
1022100016,1611661322,2021,80,15,72,2021-05-21,2553,457,2676,32,17.87302871006874,105.29720986655883,19.047421879017406,2,101.26166280104903
1022100017,1611661317,2021,73,13,84,2021-05-21,3384,475,3473,43,13.953488372093023,102.35578375113259,16.487527231360477,3,98.75384270063006
1022100017,1611661323,2021,72,6,67,2021-05-21,2749,514,2571,36,18.976466193500187,93.53754202465447,18.270453274049533,3,96.6268926470317
1022100018,1611661319,2021,85,13,69,2021-05-21,3061,448,3023,37,14.616935483870968,99.26075268817205,14.777240365671876,2,103.1329808303712
1022100018,1611661320,2021,87,15,97,2021-05-21,2516,578,2467,32,23.17826265953067,97.57101687937423,21.165601567473278,1,102.25150670888483
1022100019,1611661321,2021,91,11,100,2021-05-22,2600,424,2694,33,16.460741331207654,103.38780390593863,17.02767053299052,1,94.32047222612621
1022100019,1611661328,2021,94,17,97,2021-05-22,2681,450,2657,33,16.73753382296096,98.9563200618477,14.97338767681611,3,102.11763765683689
1022100020,1611661313,2021,85,12,85,2021-05-23,2678,407,2819,33,15.233320478210567,105.43771693019669,16.302284430162782,4,98.97935997309068
1022100020,1611661329,2021,86,22,93,2021-05-23,3427,638,3380,42,18.437593534869798,98.38371744986532,18.283487846436497,2,89.71373514860053
1022100021,1611661322,2021,78,14,89,2021-05-23,2553,457,2676,32,17.8989898989899,104.52525252525253,18.993221992180526,3,99.20942356623371
1022100021,1611661325,2021,78,10,77,2021-05-23,2503,391,2724,32,15.711340206185566,109.15463917525773,17.606983534811658,4,103.37752783348094
1022100022,1611661319,2021,78,11,72,2021-05-23,3061,448,3023,37,14.64968152866242,98.92725444183708,14.874226169022625,3,99.01310584012494
1022100022,1611661323,2021,76,14,65,2021-05-23,2749,514,2571,36,18.705574261129815,93.75233819678265,16.842364180772954,4,96.11364659795728
1022100023,1611661322,2021,76,14,69,2021-05-25,2553,457,2676,32,17.88453774727493,105.24828421477594,18.835637242876693,4,101.45635772838801
1022100023,1611661325,2021,74,10,85,2021-05-25,2503,391,2724,32,15.685467270481679,108.64553314121038,16.98161550178769,5,102.76873860230587
1022100024,1611661313,2021,77,13,81,2021-05-24,2678,407,2819,33,15.14801999231065,105.26720492118416,16.00325999125161,5,99.11906110398809
1022100024,1611661321,2021,77,14,88,2021-05-24,2600,424,2694,33,16.250495441934206,103.28973444312327,15.847833214087272,2,98.03920458156588
1022100025,1611661329,2021,80,10,90,2021-05-25,3427,638,3380,42,18.763071407230356,98.29698237227367,19.64787924905924,3,93.15855857734043
1022100025,1611661330,2021,80,21,83,2021-05-25,2569,496,2698,32,19.083969465648856,105.06227400562474,21.337862314468122,3,99.44728623171498
1022100026,1611661323,2021,86,12,90,2021-05-25,2749,514,2571,36,18.85092001502065,93.16560270371761,17.050302347603555,5,94.71912815524541
1022100026,1611661328,2021,87,17,87,2021-05-25,2681,450,2657,33,16.69236700077101,99.07478797224364,15.511074365013329,4,102.30319291466287
1022100027,1611661317,2021,78,9,85,2021-05-26,3384,475,3473,43,14.095583787053842,102.48033877797943,16.67582901282666,4,101.07995497182931
1022100027,1611661319,2021,78,12,79,2021-05-26,3061,448,3023,37,14.616158229969828,98.69259135098893,14.760874679034368,4,98.02812984101055
1022100028,1611661321,2021,85,13,101,2021-05-27,2600,424,2694,33,16.341948310139166,103.1013916500994,16.24022806674072,3,100.77060468466506
1022100028,1611661330,2021,85,10,95,2021-05-27,2569,496,2698,32,19.565217391304348,104.79066022544283,22.083537864453987,4,100.10044961209982
1022100029,1611661322,2021,76,14,86,2021-05-28,2553,457,2676,32,17.88453774727493,104.56197012515139,18.78250329606619,5,100.08926972272614
1022100029,1611661323,2021,78,11,81,2021-05-28,2749,514,2571,36,18.831898165481093,93.22351179333583,16.648604003872173,6,96.00744637341872
1022100030,1611661320,2021,79,27,61,2021-05-28,2516,578,2467,32,22.60976610586787,98.72794419368076,20.260011815828246,2,104.38444813150292
1022100030,1611661329,2021,79,20,76,2021-05-28,3427,638,3380,42,18.45878136200717,98.6857825567503,18.58893417512454,4,96.02395730662334
1022100031,1611661324,2021,79,13,82,2021-05-28,2647,458,2608,33,17.32866043613707,98.3644859813084,17.600941140947338,3,101.004294779549
1022100031,1611661328,2021,78,11,72,2021-05-28,2681,450,2657,33,16.865155589704187,99.30849020361121,16.066599769520206,5,101.98563699774422
1022100032,1611661319,2021,89,22,77,2021-05-28,3061,448,3023,37,14.333781965006729,99.12516823687753,14.840762651177752,5,98.44488825217833
1022100032,1611661325,2021,89,8,113,2021-05-28,2503,391,2724,32,15.865782932891467,108.16072908036455,16.59914225717921,6,104.10273762381016
1022100033,1611661313,2021,93,16,90,2021-05-29,2678,407,2819,33,15.125725338491296,105.57059961315281,16.100321568147923,6,99.78930794495217
1022100033,1611661330,2021,93,21,87,2021-05-29,2569,496,2698,32,19.184168012924072,105.45234248788368,20.65036675582884,5,101.72048520519053
1022100034,1611661317,2021,74,4,85,2021-05-29,3384,475,3473,43,14.229607250755286,102.35649546827794,15.996651617910594,5,102.12362194165526
1022100034,1611661321,2021,77,10,89,2021-05-29,2600,424,2694,33,16.409036860879905,103.25009908838685,16.092126067343003,4,103.59656896054624
1022100035,1611661320,2021,89,25,79,2021-05-30,2516,578,2467,32,22.785331685208075,98.39307787391841,22.6711062600159,3,99.67749330170307
1022100035,1611661329,2021,87,20,82,2021-05-30,3427,638,3380,42,18.50299401197605,98.74251497005989,19.447535467798467,5,96.04674789269242
1022100036,1611661319,2021,83,13,78,2021-05-30,3061,448,3023,37,14.60711887172599,98.89187374076562,16.100321568147923,6,96.92397843205819
1022100036,1611661325,2021,83,11,101,2021-05-30,2503,391,2724,32,15.702479338842975,108.38842975206612,15.707926913904277,7,106.78018019154817
1022100037,1611661323,2021,79,17,79,2021-05-30,2749,514,2571,36,18.61423220973783,93.33333333333333,16.38059980373448,7,96.8325734758119
1022100037,1611661324,2021,81,11,74,2021-05-30,2647,458,2608,33,17.420109119251755,98.75292283710054,17.430234819938207,4,101.42063574637096
1022100038,1611661319,2021,78,15,74,2021-06-01,3061,448,3023,37,14.515588333892055,98.86020784445189,16.053808520572662,7,96.61067470624407
1022100038,1611661323,2021,77,13,67,2021-06-01,2749,514,2571,36,18.75,93.7125748502994,16.87563957874055,8,97.13772798241051
1022100039,1611661317,2021,80,10,83,2021-06-01,3384,475,3473,43,14.073849878934626,102.60290556900726,14.816301889408509,6,103.54357973731418
1022100039,1611661329,2021,82,21,84,2021-06-01,3427,638,3380,42,18.44544095665172,98.53512705530643,19.88388732941537,6,95.82568972461277
1022100040,1611661320,2021,77,18,79,2021-06-01,2516,578,2467,32,22.960229602296025,97.9089790897909,23.556008173517892,4,97.89529714784699
1022100040,1611661321,2021,77,13,69,2021-06-01,2600,424,2694,33,16.29013079667063,104.04280618311535,15.706491055753629,5,105.08538217028484
1022100041,1611661325,2021,79,11,88,2021-06-01,2503,391,2724,32,15.676567656765677,108.74587458745874,15.466221179795077,8,108.24784928300903
1022100041,1611661328,2021,78,10,73,2021-06-01,2681,450,2657,33,16.903572800614675,99.27007299270073,15.850528144664668,6,100.92092658050298
1022100042,1611661313,2021,86,11,94,2021-06-03,2678,407,2819,33,15.277777777777779,105.13117283950618,16.230119411589445,7,99.43481282626627
1022100042,1611661319,2021,87,11,82,2021-06-03,3061,448,3023,37,14.69401479488904,98.89038332212509,16.34228690869296,8,96.45277874921608
1022100043,1611661317,2021,85,12,74,2021-06-03,3384,475,3473,43,14.034555926038193,103.03122158229766,14.567237170117272,7,103.5657754644847
1022100043,1611661329,2021,85,17,77,2021-06-03,3427,638,3380,42,18.58168761220826,98.8330341113106,20.479726465186864,7,96.51387937255916
1022100044,1611661320,2021,76,18,63,2021-06-03,2516,578,2467,32,22.950819672131146,98.52459016393442,23.53380137390233,5,98.47739058774374
1022100044,1611661325,2021,74,8,98,2021-06-03,2503,391,2724,32,15.76780568135035,108.11033347056402,15.334082922524132,9,108.51728519043017
1022100045,1611661324,2021,85,19,84,2021-06-04,2647,458,2608,33,17.13505074160812,98.5167837626854,16.91984362449632,5,100.0866398454609
1022100045,1611661330,2021,82,20,86,2021-06-04,2569,496,2698,32,19.139525532770406,105.02613590671491,20.904999226336525,6,100.64246375259094
1022100046,1611661321,2021,96,15,105,2021-06-04,2600,424,2694,33,16.333865814696484,103.39456869009585,15.836476979293042,6,103.37580623468668
1022100046,1611661328,2021,95,13,102,2021-06-04,2681,450,2657,33,16.898685228151585,98.80123743232792,15.550221670352288,7,100.19432902868692
1022100047,1611661319,2021,90,12,93,2021-06-05,3061,448,3023,37,14.675193537529452,98.61999326825985,16.002140015398783,9,96.2504618875017
1022100047,1611661322,2021,90,12,96,2021-06-05,2553,457,2676,32,18.06739748274462,104.75030450669915,18.74144163612444,6,101.5738967796362
1022100048,1611661320,2021,78,18,63,2021-06-05,2516,578,2467,32,22.969647251845775,98.60541427399508,23.55017830167228,6,96.78071195641348
1022100048,1611661329,2021,79,11,68,2021-06-05,3427,638,3380,42,18.727598566308245,98.9247311827957,20.433017702826174,8,95.93692662723552
1022100049,1611661313,2021,73,11,85,2021-06-05,2678,407,2819,33,15.201535508637235,104.95201535508637,15.892844303953535,8,100.40243665402123
1022100049,1611661323,2021,71,17,64,2021-06-05,2749,514,2571,36,18.55862584017924,93.61463778939508,16.876281443218787,9,96.26860306084349
1022100050,1611661324,2021,79,19,80,2021-06-06,2647,458,2608,33,17.095015576323988,98.4423676012461,17.58336846920582,6,99.93238066893191
1022100050,1611661330,2021,77,10,100,2021-06-06,2569,496,2698,32,19.502407704654896,104.25361155698235,21.268137807582274,7,101.08378265003381
1022100051,1611661321,2021,77,11,67,2021-06-06,2600,424,2694,33,16.36940150614348,104.12207689258818,15.810875730854036,7,104.1020642441067
1022100051,1611661328,2021,78,14,68,2021-06-06,2681,450,2657,33,16.749903956972723,99.46215904725317,15.349234075473072,8,100.96704869112995
1022100052,1611661322,2021,86,21,81,2021-06-08,2553,457,2676,32,17.67328739359546,105.18848804215646,18.10016397176186,7,102.17778253699159
1022100052,1611661324,2021,85,12,85,2021-06-08,2647,458,2608,33,17.408274785323965,98.47775175644028,18.242612199441613,7,100.06830573622788
1022100053,1611661328,2021,80,14,71,2021-06-09,2681,450,2657,33,16.762783544790466,99.4232987312572,15.560442140174219,9,99.84680931830897
1022100053,1611661330,2021,80,12,95,2021-06-09,2569,496,2698,32,19.445560466050622,104.58015267175573,20.530120896489873,8,103.64923257589886
1022100054,1611661325,2021,81,10,92,2021-06-09,2503,391,2724,32,15.730800990916597,108.67052023121387,14.99801652064985,10,110.29411339917331
1022100054,1611661329,2021,81,16,76,2021-06-09,3427,638,3380,42,18.589360430364614,98.74476987447699,19.892882830427784,9,95.11863124535358
1022100055,1611661317,2021,77,9,85,2021-06-08,3384,475,3473,43,14.09132143937103,102.44934986392501,14.521139269683053,8,101.87326531432643
1022100055,1611661321,2021,77,8,81,2021-06-08,2600,424,2694,33,16.488307570352756,103.56718192627824,15.675890177663506,8,102.58958269606508
1022100056,1611661320,2021,78,13,89,2021-06-10,2516,578,2467,32,23.17473338802297,97.53896636587366,23.50260883320522,7,95.17131049687708
1022100056,1611661322,2021,78,12,71,2021-06-10,2553,457,2676,32,17.97979797979798,105.25252525252525,18.74322420658846,8,101.36442242080072
1022100057,1611661328,2021,78,7,75,2021-06-11,2681,450,2657,33,17.01882443334614,99.19323857087976,15.709638898622357,10,98.99320860151597
1022100057,1611661330,2021,79,15,86,2021-06-11,2569,496,2698,32,19.31726907630522,104.8995983935743,20.061466583228018,9,104.92895862878879
1022100058,1611661317,2021,75,13,77,2021-06-11,3384,475,3473,43,13.961922030825022,102.62919310970082,14.280380192679084,9,102.5970606463318
1022100058,1611661321,2021,73,12,59,2021-06-11,2600,424,2694,33,16.303917688959242,104.27384250098932,15.24606594991262,9,102.80141176935228
1022100059,1611661325,2021,77,14,83,2021-06-12,2503,391,2724,32,15.539983511953833,108.86232481450948,14.79853709801973,11,110.54125993089751
1022100059,1611661329,2021,76,16,79,2021-06-12,3427,638,3380,42,18.561623396001195,98.50790808713816,19.881921059600437,10,95.01736393569855
1022100060,1611661320,2021,79,22,80,2021-06-12,2516,578,2467,32,22.814936397209685,97.94829708658186,22.87824877583987,8,96.90039454985552
1022100060,1611661324,2021,78,13,64,2021-06-12,2647,458,2608,33,17.32191514207863,99.02685869988322,17.834912156473546,8,100.06155458787978
1022100061,1611661323,2021,76,10,89,2021-06-13,2749,514,2571,36,18.855218855218855,92.85447063224841,17.39465336215625,10,95.81914973716593
1022100061,1611661328,2021,76,19,66,2021-06-13,2681,450,2657,33,16.54510556621881,99.46257197696737,15.239735648092353,11,98.79511354702738
1022100062,1611661322,2021,79,13,101,2021-06-13,2553,457,2676,32,17.946645109135005,104.08245755860953,18.459398108956933,9,100.49072258459005
1022100062,1611661330,2021,80,17,78,2021-06-13,2569,496,2698,32,19.24467657693853,105.26315789473684,19.978518528413733,10,105.23258743458125
1022100063,1611661319,2021,85,11,78,2021-06-13,3061,448,3023,37,14.684139784946236,98.95833333333333,15.770293875064914,10,96.86576925248708
1022100063,1611661321,2021,87,16,85,2021-06-13,2600,424,2694,33,16.23557500994827,103.82013529645842,15.33139652408554,10,101.22836955448687
1022100064,1611661313,2021,86,13,83,2021-06-13,2678,407,2819,33,15.200617283950617,105.55555555555556,15.829499425860263,9,101.63467046902801
1022100064,1611661317,2021,83,10,85,2021-06-13,3384,475,3473,43,14.086640411996365,102.635564980309,14.513786396093018,10,102.60238220751948
1022100065,1611661325,2021,79,10,87,2021-06-15,2503,391,2724,32,15.717821782178218,108.7871287128713,15.02428462267526,12,110.35783097536968
1022100065,1611661328,2021,80,8,70,2021-06-15,2681,450,2657,33,16.99346405228758,99.46174548250673,15.86099200550021,12,98.03428554905913
1022100066,1611661324,2021,88,14,105,2021-06-15,2647,458,2608,33,17.35052754982415,97.81164517389605,17.73776594303545,9,98.56389866266163
1022100066,1611661329,2021,89,20,89,2021-06-15,3427,638,3380,42,18.514080287597363,98.59197124026363,19.962150094289676,11,95.62933899510966
1022100067,1611661313,2021,86,16,100,2021-06-15,2678,407,2819,33,15.084876543209877,104.8996913580247,15.770293875064914,10,101.20939859611643
1022100067,1611661319,2021,84,19,78,2021-06-15,3061,448,3023,37,14.410480349344978,98.92509237487404,15.55577560621521,11,96.47898032611651
1022100068,1611661317,2021,71,5,85,2021-06-16,3384,475,3473,43,14.186537881074555,102.26380923634169,14.321451555044408,11,102.58734675336147
1022100068,1611661320,2021,72,10,80,2021-06-16,2516,578,2467,32,23.240589198036005,97.66775777414075,23.29906158045793,9,97.27002888057515
1022100069,1611661325,2021,83,15,79,2021-06-17,2503,391,2724,32,15.537190082644628,109.29752066115702,14.872688122114559,13,110.34301455440114
1022100069,1611661328,2021,83,15,69,2021-06-17,2681,450,2657,33,16.74364896073903,99.61508852963819,15.49295483090051,13,97.37279195100206
1022100070,1611661322,2021,87,14,93,2021-06-17,2553,457,2676,32,17.964314679643145,104.74452554744525,18.301421611344562,10,102.64764166225211
1022100070,1611661330,2021,88,15,96,2021-06-17,2569,496,2698,32,19.38734381297864,104.8770656993148,20.070738399426336,11,104.67174700414924
1022100071,1611661323,2021,78,13,81,2021-06-17,2749,514,2571,36,18.757019842755522,93.22351179333583,17.086230320466715,11,97.36871354940288
1022100071,1611661329,2021,78,14,75,2021-06-17,3427,638,3380,42,18.63242759032547,98.68617497760526,20.148601381107888,12,95.9540375171758
1022100072,1611661321,2021,80,15,85,2021-06-17,2600,424,2694,33,16.23015873015873,103.53174603174604,15.57183780900384,11,100.95116255246306
1022100072,1611661324,2021,80,12,73,2021-06-17,2647,458,2608,33,17.374366965329177,98.7534086482275,17.580920521020712,10,100.34399312434368
1022100073,1611661313,2021,85,13,103,2021-06-17,2678,407,2819,33,15.1947551099113,104.74354030080987,15.987544077154412,11,102.3644714309952
1022100073,1611661319,2021,87,10,76,2021-06-17,3061,448,3023,37,14.72763954270343,99.09213180901143,16.04815307432967,12,96.2265036892752
1022100074,1611661317,2021,76,13,66,2021-06-18,3384,475,3473,43,13.96614268440145,102.99274486094316,13.866100841028414,12,103.65897528244635
1022100074,1611661320,2021,76,15,80,2021-06-18,2516,578,2467,32,23.07377049180328,97.82786885245902,22.624899954793285,10,98.26162880156878
1022100075,1611661323,2021,78,12,91,2021-06-19,2749,514,2571,36,18.79445900411831,92.84912017970798,17.05706279373195,12,97.81901688554065
1022100075,1611661329,2021,79,18,81,2021-06-19,3427,638,3380,42,18.51851851851852,98.53643966547192,20.014125748093456,13,95.96625152474657
1022100076,1611661322,2021,80,15,77,2021-06-19,2553,457,2676,32,17.87302871006874,105.09502628386575,18.124907671778924,11,102.98708626774712
1022100076,1611661325,2021,81,10,82,2021-06-19,2503,391,2724,32,15.730800990916597,109.08340214698596,15.074486667604294,14,109.38673020180593
1022100077,1611661321,2021,77,14,77,2021-06-19,2600,424,2694,33,16.250495441934206,103.72572334522394,15.78603576627401,12,101.30828723300473
1022100077,1611661324,2021,76,15,95,2021-06-19,2647,458,2608,33,17.230649552703227,97.74406845585375,17.39423549237545,11,99.68619976996077
1022100078,1611661313,2021,82,18,73,2021-06-20,2678,407,2819,33,14.984591679506934,105.77812018489985,15.938711229964582,12,103.68926010404027
1022100078,1611661320,2021,82,29,76,2021-06-20,2516,578,2467,32,22.55546425636812,98.23336072308956,22.421854259544173,11,98.7538732151495
1022100079,1611661321,2021,73,12,80,2021-06-22,2600,424,2694,33,16.303917688959242,103.44281757024139,15.931981372284216,13,101.2285893556777
1022100079,1611661323,2021,74,12,70,2021-06-22,2749,514,2571,36,18.766355140186917,93.49532710280374,16.948353712139376,13,99.04411412131384
1022100080,1611661313,2021,84,11,92,2021-06-22,2678,407,2819,33,15.265998457979954,105.1272166538165,16.321198180424553,13,102.75635139299969
1022100080,1611661329,2021,85,16,72,2021-06-22,3427,638,3380,42,18.611609814482346,98.98264512268103,20.175663804108673,14,96.3490309561451
1022100081,1611661322,2021,73,7,83,2021-06-22,2553,457,2676,32,18.14516129032258,104.55645161290323,18.167685589877888,12,102.5260367370202
1022100081,1611661328,2021,74,7,87,2021-06-22,2681,450,2657,33,16.99271192942079,98.58074415036441,15.650718094743736,14,96.50179583314416
1022100082,1611661324,2021,77,11,85,2021-06-23,2647,458,2608,33,17.392996108949415,98.17120622568093,17.544859944642344,12,101.31382144295821
1022100082,1611661330,2021,76,17,87,2021-06-23,2569,496,2698,32,19.21379863618131,104.73325310870437,19.847207770417505,12,104.99826779645392
1022100083,1611661321,2021,78,22,64,2021-06-24,2600,424,2694,33,15.939730372720064,104.2823156225218,15.959629360184929,14,101.68506877006477
1022100083,1611661325,2021,76,13,89,2021-06-24,2503,391,2724,32,15.57478368355995,108.57025133910177,14.91626661028436,15,108.91405651079212
1022100084,1611661313,2021,85,14,91,2021-06-24,2678,407,2819,33,15.156189741612032,105.20632472040108,16.123834271352695,14,103.17038379138863
1022100084,1611661329,2021,86,20,68,2021-06-24,3427,638,3380,42,18.497455851541453,99.131996408261,20.0958503156717,15,95.66176176776153
1022100085,1611661320,2021,81,21,82,2021-06-24,2516,578,2467,32,22.874743326488705,97.94661190965093,23.334500820780097,12,98.3258271243135
1022100085,1611661322,2021,81,12,89,2021-06-24,2553,457,2676,32,18.001618122977348,104.65210355987055,17.663465744418076,13,103.18271895779115
1022100086,1611661319,2021,94,13,90,2021-06-25,3061,448,3023,37,14.661274014155714,98.85406134142231,15.741504995795085,13,95.629208162211
1022100086,1611661324,2021,91,16,89,2021-06-25,2647,458,2608,33,17.29264475743349,98.55242566510172,17.345531735160645,13,101.86889352309501
1022100087,1611661321,2021,78,10,74,2021-06-26,2600,424,2694,33,16.41554321966693,103.88580491673275,16.6346462576447,15,100.6027822936937
1022100087,1611661322,2021,79,8,85,2021-06-26,2553,457,2676,32,18.14874696847211,104.72918350848828,17.489058544646447,14,103.59254493240861
1022100088,1611661313,2021,82,13,78,2021-06-26,2678,407,2819,33,15.177195685670261,105.58551617873651,16.14404969449057,15,103.3970760943598
1022100088,1611661330,2021,83,18,101,2021-06-26,2569,496,2698,32,19.227674979887368,104.46500402252614,19.99844076919278,13,105.5666432088213
1022100089,1611661317,2021,84,8,79,2021-06-27,3384,475,3473,43,14.151515151515152,102.84848484848484,14.069384355546863,13,102.60358129279655
1022100089,1611661320,2021,82,18,88,2021-06-27,2516,578,2467,32,23.007395234182415,97.74034511092852,23.50323509209586,13,98.51522262506158
1022100090,1611661323,2021,75,19,58,2021-06-27,2749,514,2571,36,18.511593118922963,93.97905759162303,16.90582767234478,14,98.78566479244633
1022100090,1611661329,2021,75,19,74,2021-06-27,3427,638,3380,42,18.466587112171837,98.62768496420048,20.27393476708208,16,94.72669524611835
1022100091,1611661319,2021,93,16,92,2021-06-27,3061,448,3023,37,14.555256064690028,98.7533692722372,15.611850255820526,14,95.63703964327316
1022100091,1611661328,2021,92,12,95,2021-06-27,2681,450,2657,33,16.917728852838934,98.95712630359212,15.330555174400594,15,97.5911509053645
1022100092,1611661313,2021,75,9,73,2021-06-29,2678,407,2819,33,15.290049942374184,105.49366116019976,16.12858730816055,16,102.95645256206272
1022100092,1611661330,2021,76,18,69,2021-06-29,2569,496,2698,32,19.173686321700764,105.45527476935419,20.10224033671648,14,106.55773107079749
1022100093,1611661322,2021,74,21,90,2021-06-29,2553,457,2676,32,17.587736990722064,104.31625655506252,17.074197185853958,15,103.81807200112453
1022100093,1611661323,2021,77,10,71,2021-06-29,2749,514,2571,36,18.862275449101798,93.562874251497,17.37436949930856,15,97.5929851338596
1022100094,1611661321,2021,87,16,91,2021-06-30,2600,424,2694,33,16.23557500994827,103.58137684042977,16.435381416320997,16,100.30337370768694
1022100094,1611661329,2021,87,17,81,2021-06-30,3427,638,3380,42,18.592814371257486,98.77245508982035,20.510945942890224,17,94.91126604970431
1022100095,1611661317,2021,75,17,82,2021-06-30,3384,475,3473,43,13.841039588999697,102.47809005741917,13.77453625835309,14,102.0485999579742
1022100095,1611661324,2021,76,9,76,2021-06-30,2647,458,2608,33,17.46402178140801,98.4830805134189,17.36149959597574,14,101.59476810783451
1022100096,1611661319,2021,90,11,75,2021-06-30,3061,448,3023,37,14.708852238303601,99.22584988219455,15.711984080167174,15,95.84377075427761
1022100096,1611661320,2021,91,16,99,2021-06-30,2516,578,2467,32,23.175257731958762,97.64948453608247,23.407258261362934,14,99.05953012486923
1022100097,1611661323,2021,78,15,80,2021-07-01,2749,514,2571,36,18.68214152002995,93.26095095469861,17.137464554394985,16,97.30219982158246
1022100097,1611661325,2021,79,15,86,2021-07-01,2503,391,2724,32,15.511551155115512,108.82838283828383,15.029208726793788,16,109.33668495965824
1022100098,1611661321,2021,74,12,91,2021-07-02,2600,424,2694,33,16.310372129849565,103.04829770387965,16.54305345225775,17,100.53983350985861
1022100098,1611661329,2021,76,13,100,2021-07-02,3427,638,3380,42,18.651148910772903,97.88122948373619,20.460914961236522,18,94.81809060756908
1022100099,1611661319,2021,76,15,58,2021-07-02,3061,448,3023,37,14.505862646566165,99.32998324958123,15.511806535734385,16,95.12615484103034
