rho_target,c_star,varshare,realised,oracle,rawsd_form,vif
0.09999000000000001,1.0,0.014060640804027275,0.014060640804027275,0.014060640804027273,0.015411100901898294,1.0960454161864528
0.10097999999999999,1.0000000000000004,0.06931633282322763,0.06931633282322767,0.06931633282322767,0.07034681553250652,1.0148663766143955
0.10196999999999999,1.0000000000000007,0.038500262788756165,0.038500262788756213,0.038500262788756213,0.03852268443728267,1.000582376506091
0.10296,1.0,0.0318782267977238,0.0318782267977238,0.0318782267977238,0.031919512536382165,1.001295107752396
0.10395,0.9999999999999994,0.022664141864388934,0.02266414186438891,0.022664141864388906,0.023018188499500693,1.015621444536934
0.10493999999999999,0.9999999999999998,0.06320899488625648,0.06320899488625645,0.06320899488625645,0.06462707864740351,1.022434841175672
0.10593,1.0,0.09761409921268441,0.09761409921268441,0.09761409921268441,0.09966180189254786,1.020977529848448
0.10692,1.0000000000000009,0.1019783436682663,0.10197834366826648,0.10197834366826647,0.10356652949969482,1.015573755900516
0.10790999999999999,1.0000000000000002,0.017840105770389653,0.017840105770389657,0.017840105770389657,0.018046911162122852,1.0115921617503214
0.1089,0.9999999999999999,0.02588575591799795,0.02588575591799794,0.025885755917997934,0.027018897077721378,1.043774698460151
0.10989,1.0,0.04536356316469706,0.04536356316469706,0.04536356316469705,0.047952947926120024,1.0570807181089796
0.11088,1.0000000000000002,0.04537007235948413,0.04537007235948414,0.04537007235948414,0.04696210147536886,1.0350898518139995
0.11187,0.9999999999999999,0.03007248283259257,0.030072482832592562,0.03007248283259256,0.030319300962622683,1.008207441048486
0.11286,0.9999999999999996,0.06354508669772667,0.06354508669772661,0.06354508669772661,0.06449394503441033,1.0149320488175149
0.11385,0.9999999999999998,0.03931004295354965,0.03931004295354963,0.03931004295354963,0.039357682619821976,1.0012118955537295
0.11484000000000001,1.0,0.026101737602178772,0.026101737602178772,0.026101737602178775,0.026354945441646484,1.0097008039589892
0.11583,0.9999999999999999,0.06441124917811451,0.0644112491781145,0.06441124917811449,0.06653276082069236,1.0329369740479848
0.11682,1.0000000000000007,0.02593235994064449,0.025932359940644526,0.025932359940644523,0.026208061079744327,1.0106315483716437
0.11781,0.9999999999999996,0.009849214436399875,0.009849214436399868,0.009849214436399868,0.010448373845022183,1.060833217967921
