player_id,name_lookup,n_rows,sum_p_active,n_appeared,mean_p,mean_pts_hat,app_partition,excess
1628269,Nia Coffey,18,10.819683731341119,3,0.6010935406300622,7.303614615490515,121,7.819683731341119
202658,Danielle Robinson,20,9.572993378165028,2,0.47864966890825145,8.708424424517448,89,7.5729933781650285
1631021,Sika Koné,19,7.544920818634922,0,0.3971010957176275,8.324942693765793,49,7.544920818634922
202259,Epiphanny Prince,16,8.251853584460216,1,0.5157408490287635,8.711011154092743,79,7.251853584460216
203838,Astou Ndour-Fall,16,8.246681151699324,1,0.5154175719812077,7.68173206169462,54,7.246681151699324
1628922,Azurá Stevens,17,8.242236555498584,1,0.48483744444109317,8.709828679787822,138,7.242236555498584
201496,Candace Parker,17,9.240238878269603,2,0.5435434634276237,8.65104859757986,91,7.2402388782696026
1627676,Tiffany Mitchell,18,10.201954197169744,3,0.5667752331760969,7.591655066059865,122,7.201954197169744
1629476,Asia (AD) Durr,16,8.127951697109742,1,0.5079969810693589,8.404389405308349,63,7.127951697109742
1630142,Leonie Fiebich,13,7.986789898101554,1,0.6143684537001195,7.625657319372774,51,6.986789898101554
1631083,Emily Engstler,18,7.9391431322246495,1,0.44106350734581384,8.710511342204905,79,6.9391431322246495
1630446,Michaela Onyenwere,17,8.925888269425911,2,0.5250522511427007,8.528612104233524,144,6.925888269425911
1631147,Kianna Smith,14,6.806161036007576,0,0.48615435971482684,8.702054631047027,11,6.806161036007576
1629479,Teaira McCowan,19,9.738998538792515,3,0.512578870462764,8.704285421638088,142,6.738998538792515
202662,Jasmine Thomas,17,7.734430866671554,1,0.45496652156891493,8.709828679787822,71,6.734430866671554
203024,Damiris Dantas,11,6.621471933113359,0,0.6019519939193962,8.705963222637031,61,6.621471933113359
1631081,Katie Benzan,11,6.611969611335859,0,0.601088146485078,8.705963222637031,3,6.611969611335859
1628304,Yvonne Anderson,11,6.611969611335859,0,0.601088146485078,8.705963222637031,11,6.611969611335859
201516,Allie Quigley,11,6.611969611335859,0,0.601088146485078,8.705963222637031,78,6.611969611335859
1628287,Jennie Simms,16,7.401377666897614,1,0.46258610418110085,8.710413786150479,31,6.401377666897614
1631002,Nia Clouden,17,8.322204650818856,2,0.489541450048168,8.709828679787822,40,6.322204650818856
1628277,Allisha Gray,13,9.219479080182317,3,0.7091906984755629,11.564345772704174,144,6.219479080182317
202252,Alysha Clark,12,8.152493338750965,2,0.6793744448959137,8.691145124107633,125,6.152493338750965
1627668,Breanna Stewart,13,9.119099974555409,3,0.7014692288119545,14.589227719061709,167,6.119099974555409
204324,Dearica Hamby,13,9.078103617814863,3,0.6983156629088356,10.715347100553354,154,6.078103617814863
1629497,Marina Mabrey,13,8.823761160054739,3,0.6787508584657491,11.183776680571281,158,5.8237611600547385
1631073,Raina Perez,10,5.821683707117415,0,0.5821683707117414,8.7065128471022,1,5.821683707117415
1630154,Kamiah Smalls,10,5.821471933113359,0,0.5821471933113359,8.7065128471022,3,5.821471933113359
1630993,Anneli Maley,10,5.811969611335859,0,0.5811969611335859,8.7065128471022,4,5.811969611335859
1630961,Tina Krajisnik,10,5.811969611335859,0,0.5811969611335859,8.7065128471022,2,5.811969611335859
1630479,Sparkle Taylor,10,5.811969611335859,0,0.5811969611335859,8.7065128471022,2,5.811969611335859
1627700,Julie Allemand,10,5.811969611335859,0,0.5811969611335859,8.7065128471022,33,5.811969611335859
1630459,DiDi Richards,12,6.809723976935455,1,0.5674769980779546,8.082160801465474,67,5.809723976935455
1630471,Maya Caldwell,18,8.775770754780883,3,0.48754281971004904,8.045735679251171,66,5.775770754780883
1641654,Stephanie Soares,13,6.7648900789979995,1,0.5203761599229231,8.702911980288407,22,5.7648900789979995
1641653,Ashley Joens,17,6.714104859462995,1,0.3949473446742938,8.211596268757836,19,5.714104859462995
204330,Isabelle Harrison,15,6.683296310784341,1,0.4455530873856227,8.708190289986824,103,5.683296310784341
100720,Sue Bird,11,6.621683707117414,1,0.6019712461015831,8.705963222637031,68,5.621683707117414
1630454,Charli Collier,11,6.621471933113359,1,0.6019519939193962,8.705963222637031,45,5.621471933113359
1631046,Hannah Sjerven,11,6.621471933113359,1,0.6019519939193962,8.705963222637031,3,5.621471933113359
1631072,Elissa Cunane,11,6.621471933113359,1,0.6019519939193962,8.705963222637031,3,5.621471933113359
201480,Sylvia Fowles,11,6.621471933113359,1,0.6019519939193962,8.705963222637031,62,5.621471933113359
1631013,Aisha Sheppard,11,6.617924104564359,1,0.6016294640513054,8.705963222637031,27,5.617924104564359
1631056,Amy Atwell,11,6.617825431512175,1,0.6016204937738341,8.705963222637031,11,5.617825431512175
1630444,Jasmine Walker,11,6.617825431512175,1,0.6016204937738341,8.705963222637031,34,5.617825431512175
203416,Emma Meesseman,11,6.611969611335859,1,0.601088146485078,8.705963222637031,44,5.611969611335859
1630957,Rui Machida,11,6.611969611335859,1,0.601088146485078,8.705963222637031,38,5.611969611335859
1630113,Ruthy Hebard,11,6.611969611335859,1,0.601088146485078,8.705963222637031,84,5.611969611335859
1631068,Sam Thomas,11,6.611969611335859,1,0.601088146485078,8.705963222637031,27,5.611969611335859
202664,Courtney Vandersloot,13,8.553679302760116,3,0.6579753309815474,8.588580563730956,173,5.553679302760116
1631135,Olivia Nelson-Ododa,13,7.5405080336080355,2,0.5800390795083105,6.2626588966967836,120,5.5405080336080355
1631141,Jade Melbourne,11,6.441525502723387,1,0.5855932275203078,8.711406965692932,66,5.441525502723387
1629546,Marine Johannes,10,6.376720525881216,1,0.6376720525881215,8.707468635809823,71,5.376720525881216
203400,Skylar Diggins,10,7.316049177320395,2,0.7316049177320395,10.150372958399453,115,5.316049177320395
1641665,Leigha Brown,14,6.276280152323369,1,0.4483057251659549,8.090191842378154,27,5.276280152323369
203866,Kayla Thornton,12,7.27063181025439,2,0.6058859841878658,7.441823802223458,172,5.27063181025439
1628929,Kristy Wallace,13,8.20808549808039,3,0.63139119216003,8.009486354800668,93,5.20808549808039
203831,Natalie Achonwa,9,6.145117942027756,1,0.6827908824475285,8.709308585243239,44,5.145117942027756
1630149,Satou Sabally,9,6.145117942027756,1,0.6827908824475285,8.711432560149069,90,5.145117942027756
1630112,Tyasha Harris,13,8.108565787019122,3,0.6237358297707017,7.694418118167363,162,5.108565787019122
1627673,Jonquel Jones,12,7.085205838455923,2,0.5904338198713269,10.456229589912207,176,5.085205838455923
