row_id,player,date,feature,stored,recomputed,abs_diff,identical
1022500092:1642804,Te-Hina Paopao,2025-06-24,b2b_flag,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,home_flag,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,blowout_proxy,12.93879937212591,12.93879937212591,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,team_bench_share_ewma,0.2829923124658934,0.2829923124658934,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,team_n_rotation_ewma,7.309858279051144,7.309858279051144,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,played_last_team_game,1.0,1.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,played_share_l10_team_games,0.9,0.9,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,games_missed_streak,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,returning_flag,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,vacated_min,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,returned_teammate_min,1.3879909915123017,1.3879909915123017,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,few_prior_apps_flag,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,miss_inj_l21,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,miss_other_l21,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,roster_move_l14,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,suspension_l30,0.0,0.0,0.0,True
1022500092:1642804,Te-Hina Paopao,2025-06-24,waived_since_last_game,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,min_ewma,13.69535141638364,13.69535141638364,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,min_last1,22.433333333333334,22.433333333333334,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,min_mean_l5,13.493333333333334,13.49333333333333,3.552713678800501e-15,True
1022400075:1630996,Rae Burrell,2024-06-14,min_expmean,10.146296296296295,10.146296296296295,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,min_std_l10,7.792374200396972,7.792374200396972,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,min_share_ewma,0.06847672847852208,0.06847672847852208,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,min_trend_delta,3.3470370370370386,3.347037037037035,3.552713678800501e-15,True
1022400075:1630996,Rae Burrell,2024-06-14,player_gp_season,9.0,9.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,started_last,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,start_share_l5,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,starts_streak,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,days_since_last_appearance,3.0,3.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,pf_per_min_ewma,0.053864060028428425,0.053864060028428425,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,prev_dnp_cd,1.0,1.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,prev_dnp_inj,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,prev_dnp_nwt,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,team_gp_season,12.0,12.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,days_rest_team,3.0,3.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,b2b_flag,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,home_flag,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,blowout_proxy,17.78742710155884,17.78742710155884,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,team_bench_share_ewma,0.38899450392057394,0.38899450392057394,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,team_n_rotation_ewma,8.18212510633604,8.18212510633604,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,played_last_team_game,1.0,1.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,played_share_l10_team_games,0.8,0.8,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,games_missed_streak,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,returning_flag,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,vacated_min,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,returned_teammate_min,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,few_prior_apps_flag,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,miss_inj_l21,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,miss_other_l21,1.0,1.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,roster_move_l14,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,suspension_l30,0.0,0.0,0.0,True
1022400075:1630996,Rae Burrell,2024-06-14,waived_since_last_game,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_ewma,2.265686274509804,2.265686274509804,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_last1,0.7833333333333333,0.7833333333333333,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_mean_l5,2.5833333333333335,2.5833333333333335,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_expmean,2.5833333333333335,2.5833333333333335,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_std_l10,2.5455844122715714,2.5455844122715714,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_share_ewma,0.01132843137254902,0.01132843137254902,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,min_trend_delta,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,player_gp_season,2.0,2.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,started_last,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,start_share_l5,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,starts_streak,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,days_since_last_appearance,3.0,3.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,pf_per_min_ewma,0.09393871617087898,0.09393871617087898,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,prev_dnp_cd,1.0,1.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,prev_dnp_inj,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,prev_dnp_nwt,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,team_gp_season,10.0,10.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,days_rest_team,1.0,1.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,b2b_flag,1.0,1.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,home_flag,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,blowout_proxy,14.254688683587503,14.254688683587503,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,team_bench_share_ewma,0.28143144395546515,0.28143144395546515,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,team_n_rotation_ewma,7.8584279152157075,7.8584279152157075,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,played_last_team_game,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,played_share_l10_team_games,0.2,0.2,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,games_missed_streak,1.0,1.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,returning_flag,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,vacated_min,38.53608829103935,38.53608829103935,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,returned_teammate_min,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,few_prior_apps_flag,1.0,1.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,miss_inj_l21,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,miss_other_l21,8.0,8.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,roster_move_l14,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,suspension_l30,0.0,0.0,0.0,True
1022400046:1642298,Celeste Taylor,2024-06-02,waived_since_last_game,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_ewma,30.915430693595074,30.915430693595074,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_last1,30.05,30.05,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_mean_l5,31.563333333333333,31.563333333333333,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_expmean,31.311111111111114,31.311111111111114,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_std_l10,5.200594250232905,5.200594250232905,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_share_ewma,0.15457407279435656,0.15457407279435656,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,min_trend_delta,0.252222222222219,0.252222222222219,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,player_gp_season,9.0,9.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,started_last,1.0,1.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,start_share_l5,1.0,1.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,starts_streak,9.0,9.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,days_since_last_appearance,3.0,3.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,pf_per_min_ewma,0.04011085515108114,0.04011085515108114,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,prev_dnp_cd,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,prev_dnp_inj,1.0,1.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,prev_dnp_nwt,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,team_gp_season,13.0,13.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,days_rest_team,3.0,3.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,b2b_flag,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,home_flag,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,blowout_proxy,12.93416509214099,12.93416509214099,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,team_bench_share_ewma,0.2758637411096076,0.2758637411096076,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,team_n_rotation_ewma,7.520200851470033,7.520200851470033,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,played_last_team_game,1.0,1.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,played_share_l10_team_games,0.9,0.9,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,games_missed_streak,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,returning_flag,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,vacated_min,29.819337230172046,29.819337230172046,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,returned_teammate_min,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,few_prior_apps_flag,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,miss_inj_l21,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,miss_other_l21,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,roster_move_l14,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,suspension_l30,0.0,0.0,0.0,True
1022500090:203825,Kayla McBride,2025-06-24,waived_since_last_game,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_ewma,22.76444860607109,22.76444860607109,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_last1,25.133333333333333,25.133333333333333,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_mean_l5,23.35333333333333,23.353333333333335,3.552713678800501e-15,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_expmean,20.561111111111114,20.56111111111111,3.552713678800501e-15,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_std_l10,6.0143693675138445,6.0143693675138445,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_share_ewma,0.11382085925476129,0.11382085925476129,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,min_trend_delta,2.792222222222218,2.7922222222222253,7.105427357601002e-15,True
1022600070:1643420,Laura Juskaite,2026-06-03,player_gp_season,9.0,9.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,started_last,1.0,1.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,start_share_l5,1.0,1.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,starts_streak,6.0,6.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,days_since_last_appearance,4.0,4.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,pf_per_min_ewma,0.1770835722513515,0.1770835722513515,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,prev_dnp_cd,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,prev_dnp_inj,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,prev_dnp_nwt,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,team_gp_season,9.0,9.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,days_rest_team,4.0,4.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,b2b_flag,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,home_flag,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,blowout_proxy,1.320777432923316,1.320777432923316,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,team_bench_share_ewma,0.3322841489157397,0.3322841489157397,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,team_n_rotation_ewma,7.83328357026946,7.83328357026946,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,played_last_team_game,1.0,1.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,played_share_l10_team_games,1.0,1.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,games_missed_streak,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,returning_flag,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,vacated_min,23.347070854267454,23.347070854267454,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,returned_teammate_min,22.191564679563104,22.191564679563104,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,few_prior_apps_flag,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,miss_inj_l21,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,miss_other_l21,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,roster_move_l14,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,suspension_l30,0.0,0.0,0.0,True
1022600070:1643420,Laura Juskaite,2026-06-03,waived_since_last_game,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_ewma,31.65621531909771,31.65621531909771,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_last1,33.88333333333333,33.88333333333333,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_mean_l5,33.08333333333333,33.08333333333333,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_expmean,21.463333333333335,21.463333333333335,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_std_l10,6.041613920587141,6.041613920587122,1.865174681370263e-14,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_share_ewma,0.15825587479890477,0.15825587479890477,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,min_trend_delta,11.619999999999994,11.619999999999994,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,player_gp_season,25.0,25.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,started_last,1.0,1.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,start_share_l5,1.0,1.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,starts_streak,12.0,12.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,days_since_last_appearance,30.0,30.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,pf_per_min_ewma,0.10042438633342754,0.10042438633342754,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,prev_dnp_cd,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,prev_dnp_inj,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,prev_dnp_nwt,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,team_gp_season,25.0,25.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,days_rest_team,10.0,10.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,b2b_flag,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,home_flag,1.0,1.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,blowout_proxy,14.183351129225246,14.183351129225246,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,team_bench_share_ewma,0.22002004595744595,0.22002004595744595,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,team_n_rotation_ewma,7.017609652438802,7.017609652438802,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,played_last_team_game,1.0,1.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,played_share_l10_team_games,1.0,1.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,games_missed_streak,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,returning_flag,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,vacated_min,8.763451116854249,8.763451116854249,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,returned_teammate_min,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,few_prior_apps_flag,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,miss_inj_l21,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,miss_other_l21,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,roster_move_l14,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,suspension_l30,0.0,0.0,0.0,True
1022400154:1642292,Jacy Sheldon,2024-08-16,waived_since_last_game,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_ewma,13.38608126335085,13.38608126335085,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_last1,16.983333333333334,16.983333333333334,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_mean_l5,14.219999999999999,14.219999999999999,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_expmean,13.51140350877193,13.51140350877193,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_std_l10,3.9002852855454018,3.9002852855454018,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_share_ewma,0.06613447812599559,0.06613447812599559,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,min_trend_delta,0.708596491228068,0.708596491228068,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,player_gp_season,19.0,19.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,started_last,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,start_share_l5,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,starts_streak,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,days_since_last_appearance,2.0,2.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,pf_per_min_ewma,0.1576875768933775,0.1576875768933775,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,prev_dnp_cd,1.0,1.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,prev_dnp_inj,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,prev_dnp_nwt,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,team_gp_season,25.0,25.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,days_rest_team,2.0,2.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,b2b_flag,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,home_flag,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,blowout_proxy,9.962765180418494,9.962765180418494,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,team_bench_share_ewma,0.34949260916768227,0.34949260916768227,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,team_n_rotation_ewma,9.16370580942234,9.16370580942234,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,played_last_team_game,1.0,1.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,played_share_l10_team_games,1.0,1.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,games_missed_streak,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,returning_flag,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,vacated_min,29.117708983353527,29.117708983353527,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,returned_teammate_min,12.996306810866702,12.996306810866702,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,few_prior_apps_flag,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,miss_inj_l21,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,miss_other_l21,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,roster_move_l14,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,suspension_l30,0.0,0.0,0.0,True
1022600189:1643506,Teja Oblak,2026-07-18,waived_since_last_game,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,min_ewma,8.531425962204889,8.531425962204889,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,min_last1,13.416666666666666,13.416666666666666,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,min_mean_l5,7.926666666666667,7.926666666666667,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,min_expmean,9.166666666666668,9.166666666666668,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,min_std_l10,5.855249833891287,5.855249833891288,8.881784197001252e-16,True
1022500081:1629574,Li Yueru,2025-06-20,min_share_ewma,0.04265712981102445,0.04265712981102445,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,min_trend_delta,-1.240000000000001,-1.240000000000001,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,player_gp_season,10.0,10.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,started_last,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,start_share_l5,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,starts_streak,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,days_since_last_appearance,3.0,3.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,pf_per_min_ewma,0.24893541472457004,0.24893541472457004,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,prev_dnp_cd,1.0,1.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,prev_dnp_inj,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,prev_dnp_nwt,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,team_gp_season,13.0,13.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,days_rest_team,3.0,3.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,b2b_flag,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,home_flag,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,blowout_proxy,10.794156760438963,10.794156760438963,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,team_bench_share_ewma,0.3137211369477578,0.3137211369477578,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,team_n_rotation_ewma,7.908361148329022,7.908361148329022,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,played_last_team_game,1.0,1.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,played_share_l10_team_games,0.1,0.1,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,games_missed_streak,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,returning_flag,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,vacated_min,48.37969660898266,48.37969660898266,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,returned_teammate_min,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,few_prior_apps_flag,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,miss_inj_l21,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,miss_other_l21,1.0,1.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,roster_move_l14,1.0,1.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,suspension_l30,0.0,0.0,0.0,True
1022500081:1629574,Li Yueru,2025-06-20,waived_since_last_game,0.0,0.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_ewma,3.606473124649307,3.606473124649307,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_last1,1.7666666666666666,1.7666666666666666,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_mean_l5,4.28,4.28,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_expmean,4.273809523809524,4.273809523809524,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_std_l10,1.9250747254100808,1.9250747254100808,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_share_ewma,0.017759724010147797,0.017759724010147797,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,min_trend_delta,0.006190476190476524,0.006190476190476524,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,player_gp_season,7.0,7.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,started_last,0.0,0.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,start_share_l5,0.0,0.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,starts_streak,0.0,0.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,days_since_last_appearance,6.0,6.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,pf_per_min_ewma,0.11181967487854995,0.11181967487854995,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,prev_dnp_cd,1.0,1.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,prev_dnp_inj,0.0,0.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,prev_dnp_nwt,0.0,0.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,team_gp_season,10.0,10.0,0.0,True
1022400066:203838,Astou Ndour-Fall,2024-06-10,days_rest_team,2.0,2.0,0.0,True
