catalog_number,name,family,channel,alpha_chosen,n_train,n_val,nan_share,mae_frozen_baseline_2024,mae_feat_2024,delta_mae,observed_effect_improvement,improvement_pct_of_baseline,beta_feature_std,fold_deltas,fold_signs,sign_2024,sign_consistent,p_value,n_perm,null_sd,null_q95,se_cluster_player_season,se_iid_row_level,mde80_cluster,mde80_permutation,mde80,practical_floor,underpowered_for_floor,practical,degenerate,note,q_bh,q_by,bh_pass,by_pass,practical_tier,survives,survives_under_by,collapse_group
49,star_onoff_split,E,fg3,,6170,3261,0.0,3.35611,3.35616,4.8e-05,-4.8e-05,-0.0014,-0.01388,+0.00107;+0.00045;-0.00002,++-,+,False,0.498751,2000,0.002608,0.003632,0.000408,0.000278,0.001014,0.006485,0.006485,0.006712,False,False,False,,0.895856,1.0,False,False,neither,False,False,
10,tip_split_local,A,paint,,6170,3261,0.0137,3.46812,3.46824,0.000112,-0.000112,-0.0032,0.01292,-0.00007;+0.00030;+0.00028,-++,+,False,0.505247,2000,0.001687,0.00183,0.00026,0.000255,0.000647,0.004195,0.004195,0.006936,False,False,False,,0.895856,1.0,False,False,neither,False,False,
80,minutes_load_x_age_pooled,H,fg3,,6170,3261,0.0,3.35611,3.35622,0.000114,-0.000114,-0.0034,-0.04017,+0.00065;+0.00294;+0.00335,+++,+,False,0.501249,2000,0.002306,0.003024,0.001618,0.000745,0.004024,0.005733,0.005733,0.006712,False,False,False,,0.895856,1.0,False,False,neither,False,False,
76,crewpace_x_transition,G,np2,0.3,6170,3261,0.0,1.60194,1.60195,9e-06,-9e-06,-0.0005,-0.0016,-0.00042;+0.00006;+0.00031,-++,+,False,0.512244,2000,0.000325,0.000478,1.6e-05,1.8e-05,4e-05,0.000809,0.000809,0.003204,False,False,False,,0.900216,1.0,False,False,neither,False,False,
36,fast_slow_ewma_gap,D,np2,,6170,3261,0.0,1.60194,1.60195,1e-05,-1e-05,-0.0006,0.02813,+0.00149;-0.00045;+0.00113,+-+,+,False,0.525237,2000,0.000515,0.000728,0.000474,0.000443,0.001178,0.001281,0.001281,0.003204,False,False,False,,0.90954,1.0,False,False,neither,False,False,
1,home_lift_shrunk,A,np2,0.05,6170,3261,0.0,1.60194,1.60195,1.6e-05,-1.6e-05,-0.001,-0.00205,-0.00000;-0.00002;+0.00026,--+,+,False,0.525737,2000,0.000406,0.000554,2.8e-05,3e-05,6.9e-05,0.001009,0.001009,0.003204,False,False,False,,0.90954,1.0,False,False,neither,False,False,
68,court_side_asymmetry,F,paint,,6170,3261,0.0,3.46812,3.46822,9.5e-05,-9.5e-05,-0.0027,-0.00745,+0.00134;+0.00035;+0.00149,+++,+,False,0.526737,2000,0.00119,0.001269,0.000129,0.000126,0.000322,0.002959,0.002959,0.006936,False,False,False,,0.90954,1.0,False,False,neither,False,False,
48,structural_break_score,D,np2,,6170,3261,0.0,1.60194,1.60197,2.8e-05,-2.8e-05,-0.0018,0.00252,-0.00006;+0.00000;+0.00124,-++,+,False,0.536732,2000,0.000575,0.000801,4.6e-05,4.4e-05,0.000115,0.001429,0.001429,0.003204,False,False,False,,0.910911,1.0,False,False,neither,False,False,
96,opp_def_profile_drift,J,fg3,,6170,3261,0.0,3.35611,3.35619,8.4e-05,-8.4e-05,-0.0025,0.0108,+0.00383;+0.00064;+0.00266,+++,+,False,0.535232,2000,0.001352,0.001814,0.000219,0.000218,0.000546,0.003361,0.003361,0.006712,False,False,False,,0.910911,1.0,False,False,neither,False,False,
53,gravity_x_paint,E,paint,0.05,6170,3261,0.0,3.46812,3.46841,0.000288,-0.000288,-0.0083,-0.02587,+0.00303;-0.00158;+0.00271,+-+,+,False,0.530735,2000,0.002505,0.002141,0.000918,0.000673,0.002282,0.006228,0.006228,0.006936,False,False,False,,0.910911,1.0,False,False,neither,False,False,
12,opp_def_tercile_profile,B,ft,,6170,3261,0.0,1.99187,1.99191,4.2e-05,-4.2e-05,-0.0021,-0.00559,-0.00076;+0.00305;+0.00021,-++,+,False,0.54023,2000,0.000442,0.000477,7.4e-05,6.8e-05,0.000183,0.001099,0.001099,0.003984,False,False,False,,0.911638,1.0,False,False,neither,False,False,
43,shot_distance_drift,D,np2,,6170,3261,0.0,1.60194,1.60198,4.5e-05,-4.5e-05,-0.0028,0.00681,+0.00087;-0.00184;+0.00106,+-+,+,False,0.561219,2000,0.000688,0.000957,0.000154,0.000117,0.000382,0.001712,0.001712,0.003204,False,False,False,,0.920659,1.0,False,False,neither,False,False,
75,foulprone_x_crewpf,G,ft,0.5,6170,3261,0.0,1.99187,1.99193,5.5e-05,-5.5e-05,-0.0027,0.00813,+0.00589;+0.00115;+0.00007,+++,+,False,0.573713,2000,0.000621,0.000964,8.8e-05,9.4e-05,0.000219,0.001544,0.001544,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
6,rest_bucket_profile,A,ft,,6170,3261,0.0,1.99187,1.99193,6.1e-05,-6.1e-05,-0.0031,0.01238,+0.00277;+0.00234;+0.00055,+++,+,False,0.573713,2000,0.000482,0.000579,0.000183,0.000142,0.000456,0.001198,0.001198,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
11,trip_position,A,np2,,6170,3261,0.0,1.60194,1.602,6.6e-05,-6.6e-05,-0.0041,-0.0072,+0.00278;+0.00008;+0.00029,+++,+,False,0.588706,2000,0.000547,0.000778,0.00012,0.000132,0.000298,0.001359,0.001359,0.003204,False,False,False,,0.920659,1.0,False,False,neither,False,False,
16,opp_pace_tercile_profile,B,ft,,6170,3261,0.0,1.99187,1.99195,7.9e-05,-7.9e-05,-0.004,-0.01376,-0.00128;+0.00064;+0.00103,-++,+,False,0.609195,2000,0.000455,0.000529,0.000197,0.000171,0.000489,0.001132,0.001132,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
4,home_usage_shift,A,ft,0.05,6170,3261,0.0,1.99187,1.99197,9.6e-05,-9.6e-05,-0.0048,0.0067,+0.00176;-0.00025;+0.00068,+-+,+,False,0.617191,2000,0.000479,0.000558,8.1e-05,9.9e-05,0.000201,0.00119,0.00119,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
39,role_expansion,D,ft,,6170,3261,0.0,1.99187,1.99197,9.9e-05,-9.9e-05,-0.005,0.01629,-0.00164;+0.00025;+0.00001,-++,+,False,0.602199,2000,0.000571,0.000685,0.000316,0.000263,0.000785,0.001421,0.001421,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
77,tech_x_techcrew,G,paint,,6170,3261,0.0,3.46812,3.46823,0.000101,-0.000101,-0.0029,0.00568,+0.00054;+0.00035;+0.00033,+++,+,False,0.554723,2000,0.000939,0.001013,8.9e-05,8.8e-05,0.000221,0.002335,0.002335,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
40,usage_eff_divergence,D,fg3,,6170,3261,0.0,3.35611,3.35621,0.000105,-0.000105,-0.0031,-0.00483,-0.00155;+0.00026;+0.00032,-++,+,False,0.558221,2000,0.000959,0.001192,8.2e-05,7.6e-05,0.000205,0.002384,0.002384,0.006712,False,False,False,,0.920659,1.0,False,False,neither,False,False,
94,blowout_x_min_elasticity,J,np2,,6170,3261,0.0,1.60194,1.60207,0.00013,-0.00013,-0.0081,-0.00897,-0.00153;-0.00237;+0.00186,--+,+,False,0.64018,2000,0.000567,0.000716,0.000179,0.00015,0.000444,0.00141,0.00141,0.003204,False,False,False,,0.920659,1.0,False,False,neither,False,False,
39,role_expansion,D,fg3,,6170,3261,0.0,3.35611,3.35624,0.000131,-0.000131,-0.0039,0.00936,+0.00069;+0.00152;+0.00059,+++,+,False,0.575712,2000,0.000999,0.001087,0.000169,0.000151,0.00042,0.002483,0.002483,0.006712,False,False,False,,0.920659,1.0,False,False,neither,False,False,
94,blowout_x_min_elasticity,J,paint,,6170,3261,0.0,3.46812,3.46827,0.000142,-0.000142,-0.0041,-0.02264,+0.00465;+0.00254;+0.00121,+++,+,False,0.563718,2000,0.001075,0.001167,0.000341,0.000379,0.000847,0.002673,0.002673,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
33,age_x_travel_pooled,C,fg3,,6170,3261,0.0,3.35611,3.35626,0.000147,-0.000147,-0.0044,-0.03101,-0.00653;+0.00153;+0.00069,-++,+,False,0.556722,2000,0.001725,0.002245,0.000906,0.000515,0.002253,0.00429,0.00429,0.006712,False,False,False,,0.920659,1.0,False,False,neither,False,False,
75,foulprone_x_crewpf,G,np2,0.5,6170,3261,0.0,1.60194,1.60212,0.000179,-0.000179,-0.0112,0.03682,+0.00077;+0.00120;+0.00037,+++,+,False,0.622689,2000,0.00083,0.0013,0.000433,0.00043,0.001076,0.002063,0.002063,0.003204,False,False,False,,0.920659,1.0,False,False,neither,False,False,
1,home_lift_shrunk,A,paint,0.05,6170,3261,0.0,3.46812,3.46832,0.000198,-0.000198,-0.0057,0.10635,-0.00091;+0.00199;+0.00364,-++,+,False,0.628686,2000,0.000892,0.001024,0.001582,0.001555,0.003933,0.002219,0.003933,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
22,opp_dreb_x_secondchance,B,paint,0.5,6170,3261,0.0,3.46812,3.46833,0.000203,-0.000203,-0.0059,0.11858,-0.00385;+0.00361;-0.00146,-+-,+,False,0.602199,2000,0.00104,0.001168,0.002515,0.00208,0.006254,0.002585,0.006254,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
21,opp_toforce_x_toprone,B,ft,0.25,6170,3261,0.0,1.99187,1.99208,0.000204,-0.000204,-0.0102,0.01957,-0.00079;+0.00104;+0.00040,-++,+,False,0.643178,2000,0.00081,0.000887,0.000446,0.00043,0.001108,0.002013,0.002013,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
70,zone_conversion_vs_league,F,np2,,6170,3261,0.0,1.60194,1.60214,0.000208,-0.000208,-0.013,0.04383,+0.00034;+0.00012;-0.00030,++-,+,False,0.604698,2000,0.00116,0.001354,0.00197,0.000775,0.004897,0.002885,0.004897,0.003204,True,False,False,,0.920659,1.0,False,False,neither,False,False,
8,timezone_shift,A,fg3,,6170,3261,0.0,3.35611,3.35635,0.000241,-0.000241,-0.0072,-0.01917,+0.00173;+0.00004;-0.00004,++-,+,False,0.655172,2000,0.00093,0.001205,0.000341,0.00033,0.000848,0.002313,0.002313,0.006712,False,False,False,,0.920659,1.0,False,False,neither,False,False,
9,travel_km_since_last,A,paint,,6170,3261,0.0,3.46812,3.46837,0.000246,-0.000246,-0.0071,0.01082,+0.00321;+0.00030;+0.00049,+++,+,False,0.607696,2000,0.001078,0.001123,0.000157,0.000187,0.00039,0.002681,0.002681,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
97,desperation_context,J,np2,,6170,3261,0.0,1.60194,1.60218,0.000247,-0.000247,-0.0154,0.0047,+0.00000;+0.00103;-0.00052,++-,+,False,0.629685,2000,0.001661,0.002667,0.000192,9.8e-05,0.000476,0.004129,0.004129,0.003204,True,False,False,,0.920659,1.0,False,False,neither,False,False,
88,career_trajectory_slope,I,ft,,6170,3261,0.5875,1.99187,1.99216,0.000288,-0.000288,-0.0145,-0.06192,+0.00000;-0.00022;-0.00065,+--,+,False,0.57921,2000,0.001505,0.001106,0.002354,0.001594,0.005852,0.003742,0.005852,0.003984,True,False,False,,0.920659,1.0,False,False,neither,False,False,
16,opp_pace_tercile_profile,B,paint,,6170,3261,0.0,3.46812,3.46843,0.000305,-0.000305,-0.0088,-0.04126,+0.00046;+0.00223;+0.00095,+++,+,False,0.6007,2000,0.001664,0.002044,0.000683,0.000702,0.001698,0.004136,0.004136,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
82,season_phase_linear,H,ft,,6170,3261,0.0,1.99187,1.99218,0.000312,-0.000312,-0.0157,0.01579,+0.01437;-0.00671;+0.00815,+-+,+,False,0.649675,2000,0.001072,0.001341,0.000293,0.000296,0.000729,0.002666,0.002666,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
54,starter_unit_share,E,ft,0.05,6170,3261,0.0,1.99187,1.9922,0.000327,-0.000327,-0.0164,0.01003,-0.00151;+0.00372;+0.00092,-++,+,False,0.641679,2000,0.001329,0.001888,0.000276,0.000166,0.000687,0.003304,0.003304,0.003984,False,False,False,,0.920659,1.0,False,False,neither,False,False,
30,draft_pedigree_lowexp,C,np2,,6170,3261,0.0841,1.60194,1.60228,0.000343,-0.000343,-0.0214,0.00571,-0.00000;-0.00003;+0.00013,--+,+,False,0.652174,2000,0.001408,0.001776,0.000277,0.000107,0.000689,0.003502,0.003502,0.003204,True,False,False,,0.920659,1.0,False,False,neither,False,False,
57,competition_quality,E,np2,0.05,6170,3261,0.0,1.60194,1.60228,0.000345,-0.000345,-0.0215,0.07744,-0.00977;+0.00111;+0.00142,-++,+,False,0.646177,2000,0.002055,0.003411,0.003163,0.001284,0.007864,0.00511,0.007864,0.003204,True,False,False,,0.920659,1.0,False,False,neither,False,False,
66,late_clock_share,F,fg3,0.05,6170,3261,0.0,3.35611,3.35647,0.000358,-0.000358,-0.0107,0.05026,-0.00041;-0.00087;-0.00015,---,+,False,0.636682,2000,0.001589,0.001849,0.001773,0.000906,0.004407,0.003952,0.004407,0.006712,False,False,False,,0.920659,1.0,False,False,neither,False,False,
81,3in5_x_benchdepth,H,paint,,6170,3261,0.0,3.46812,3.46848,0.000359,-0.000359,-0.0104,0.05773,+0.00166;+0.00065;-0.00019,++-,+,False,0.571214,2000,0.001846,0.001613,0.001398,0.001314,0.003477,0.004589,0.004589,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
66,late_clock_share,F,paint,0.2,6170,3261,0.0,3.46812,3.4685,0.000374,-0.000374,-0.0108,0.03398,-0.00175;-0.00021;+0.00008,--+,+,False,0.644678,2000,0.00131,0.001383,0.000716,0.000626,0.00178,0.003258,0.003258,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
27,age_curve_peak,C,paint,26.0,6170,3261,0.0,3.46812,3.46852,0.000392,-0.000392,-0.0113,0.05462,-0.00132;+0.00082;+0.00053,-++,+,False,0.612194,2000,0.00149,0.001473,0.001082,0.000989,0.00269,0.003705,0.003705,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
88,career_trajectory_slope,I,np2,,6170,3261,0.5875,1.60194,1.60233,0.000393,-0.000393,-0.0245,-0.025,+0.00000;+0.00384;+0.00043,+++,+,False,0.582209,2000,0.002731,0.003961,0.001244,0.000579,0.003093,0.00679,0.00679,0.003204,True,False,False,,0.920659,1.0,False,False,neither,False,False,
30,draft_pedigree_lowexp,C,paint,,6170,3261,0.0841,3.46812,3.46854,0.000418,-0.000418,-0.0121,0.04285,+0.00089;-0.00003;-0.00035,+--,+,False,0.634183,2000,0.001707,0.001579,0.000893,0.000808,0.00222,0.004244,0.004244,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
96,opp_def_profile_drift,J,paint,,6170,3261,0.0,3.46812,3.46854,0.000419,-0.000419,-0.0121,0.0263,+0.00224;-0.00018;-0.00123,+--,+,False,0.657171,2000,0.00157,0.001765,0.000504,0.000522,0.001253,0.003903,0.003903,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
21,opp_toforce_x_toprone,B,paint,0.15,6170,3261,0.0,3.46812,3.46863,0.000504,-0.000504,-0.0145,0.04487,-0.00056;+0.00258;-0.00041,-+-,+,False,0.655172,2000,0.001518,0.001556,0.001115,0.001003,0.002773,0.003775,0.003775,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
44,self_creation_index,D,paint,0.05,6170,3261,0.0,3.46812,3.46868,0.000559,-0.000559,-0.0161,-0.01895,-0.00028;-0.00158;+0.00000,--+,+,False,0.656172,2000,0.001793,0.002177,0.000513,0.000332,0.001275,0.004459,0.004459,0.006936,False,False,False,,0.920659,1.0,False,False,neither,False,False,
25,opp_transdef_x_transshare,B,np2,0.15,6170,3261,0.0,1.60194,1.60204,0.000104,-0.000104,-0.0065,-0.0149,+0.00010;+0.00020;-0.00075,++-,+,False,0.696152,2000,0.00037,0.000565,0.000201,0.000193,0.000499,0.000919,0.000919,0.003204,False,False,False,,0.927819,1.0,False,False,neither,False,False,
10,tip_time_split,A,ft,,6170,3261,0.0,1.99187,1.99201,0.000138,-0.000138,-0.0069,-0.02077,+0.00205;+0.00071;+0.00020,+++,+,False,0.711144,2000,0.000379,0.000494,0.000273,0.000213,0.000679,0.000942,0.000942,0.003984,False,False,False,,0.927819,1.0,False,False,neither,False,False,
15,ftr_vs_opp_foulprop,B,ft,0.5,6170,3261,0.0,1.99187,1.99204,0.000164,-0.000164,-0.0082,0.01775,+0.00283;+0.00075;+0.00002,+++,+,False,0.674163,2000,0.000499,0.000638,0.000209,0.000251,0.000519,0.001242,0.001242,0.003984,False,False,False,,0.927819,1.0,False,False,neither,False,False,
9,travel_km_since_last,A,np2,,6170,3261,0.0,1.60194,1.60213,0.00019,-0.00019,-0.0119,-0.01957,+0.00819;+0.00073;-0.00032,++-,+,False,0.728136,2000,0.000508,0.000694,0.000321,0.000338,0.000798,0.001264,0.001264,0.003204,False,False,False,,0.927819,1.0,False,False,neither,False,False,
10,tip_split_local,A,np2,,6170,3261,0.0137,1.60194,1.60219,0.000255,-0.000255,-0.0159,0.03119,+0.00272;+0.00038;-0.00023,++-,+,False,0.709645,2000,0.000852,0.001134,0.000747,0.000438,0.001857,0.002118,0.002118,0.003204,False,False,False,,0.927819,1.0,False,False,neither,False,False,
40,usage_eff_divergence,D,ft,,6170,3261,0.0,1.99187,1.99214,0.000271,-0.000271,-0.0136,-0.08041,-0.00868;+0.00055;+0.00569,-++,+,False,0.730135,2000,0.000567,0.000641,0.001159,0.001256,0.002883,0.00141,0.002883,0.003984,False,False,False,,0.927819,1.0,False,False,neither,False,False,
87,prev_season_anchor,I,ft,,6170,3261,0.2457,1.99187,1.99221,0.000333,-0.000333,-0.0167,-0.11082,+0.00036;+0.00025;+0.00008,+++,+,False,0.677661,2000,0.001014,0.001293,0.000175,9.9e-05,0.000435,0.002521,0.002521,0.003984,False,False,False,,0.927819,1.0,False,False,neither,False,False,#87 prev_season_anchor
89,team_change_reset,I,np2,,6170,3261,0.0,1.60194,1.60236,0.000422,-0.000422,-0.0264,0.01388,-0.00390;+0.00253;-0.00236,-+-,+,False,0.717141,2000,0.001176,0.001597,0.000491,0.00031,0.001222,0.002925,0.002925,0.003204,False,False,False,,0.927819,1.0,False,False,neither,False,False,
48,structural_break_score,D,fg3,,6170,3261,0.0,3.35611,3.35654,0.000431,-0.000431,-0.0129,0.01085,+0.00003;+0.00193;+0.00019,+++,+,False,0.69915,2000,0.001189,0.00152,0.000204,0.00019,0.000507,0.002957,0.002957,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
2,home_3ppct_diff,A,fg3,,6170,3261,0.0,3.35611,3.35654,0.000433,-0.000433,-0.0129,0.03936,+0.01393;+0.00008;-0.00032,++-,+,False,0.727636,2000,0.000992,0.00123,0.000693,0.0007,0.001723,0.002468,0.002468,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
94,blowout_x_min_elasticity,J,fg3,,6170,3261,0.0,3.35611,3.35656,0.000456,-0.000456,-0.0136,-0.04036,-0.00000;-0.00000;+0.00023,--+,+,False,0.729135,2000,0.001039,0.001203,0.000858,0.000675,0.002133,0.002584,0.002584,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
13,3pa_vs_opp_3pallowed,B,fg3,0.5,6170,3261,0.0,3.35611,3.35657,0.000461,-0.000461,-0.0137,0.17994,-0.00448;+0.01384;+0.00518,-++,+,False,0.715642,2000,0.001045,0.001139,0.003365,0.003317,0.008367,0.002599,0.008367,0.006712,True,False,False,,0.927819,1.0,False,False,neither,False,False,
50,usage_absorption_elasticity,E,paint,,6170,3261,0.0,3.46812,3.46859,0.000466,-0.000466,-0.0134,-0.02283,-0.00191;+0.00526;-0.00008,-+-,+,False,0.692654,2000,0.001263,0.001405,0.000417,0.000406,0.001037,0.003141,0.003141,0.006936,False,False,False,,0.927819,1.0,False,False,neither,False,False,
78,personal_ref_history,G,paint,,6170,3261,0.0,3.46812,3.46859,0.000466,-0.000466,-0.0134,0.02998,-0.00011;-0.00029;-0.00103,---,+,False,0.685657,2000,0.00123,0.001241,0.000616,0.000577,0.001531,0.003058,0.003058,0.006936,False,False,False,,0.927819,1.0,False,False,neither,False,False,
21,opp_toforce_x_toprone,B,fg3,0.5,6170,3261,0.0,3.35611,3.35658,0.000469,-0.000469,-0.014,0.05022,-0.00083;-0.00151;-0.00051,---,+,False,0.694153,2000,0.001287,0.001402,0.000973,0.001057,0.00242,0.003199,0.003199,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
57,competition_quality,E,ft,0.5,6170,3261,0.0,1.99187,1.99235,0.000478,-0.000478,-0.024,0.03888,-0.00044;+0.00072;+0.00639,-++,+,False,0.725137,2000,0.001185,0.001774,0.000841,0.000652,0.00209,0.002947,0.002947,0.003984,False,False,False,,0.927819,1.0,False,False,neither,False,False,
68,court_side_asymmetry,F,fg3,,6170,3261,0.0,3.35611,3.35662,0.000516,-0.000516,-0.0154,-0.01183,-0.00042;-0.00196;+0.00025,--+,+,False,0.693153,2000,0.001672,0.00197,0.000422,0.000197,0.00105,0.004156,0.004156,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
98,season_series_meeting_no,J,ft,,6170,3261,0.0,1.99187,1.99241,0.000542,-0.000542,-0.0272,0.05092,+0.01206;-0.00388;+0.00969,+-+,+,False,0.729635,2000,0.001113,0.001514,0.000894,0.000933,0.002224,0.002767,0.002767,0.003984,False,False,False,,0.927819,1.0,False,False,neither,False,False,
78,personal_ref_history,G,fg3,,6170,3261,0.0,3.35611,3.35668,0.000572,-0.000572,-0.017,-0.02527,-0.00291;+0.00428;+0.00157,-++,+,False,0.733133,2000,0.001195,0.001306,0.000464,0.000487,0.001153,0.002972,0.002972,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
79,rolling_7day_minutes,H,paint,,6170,3261,0.0,3.46812,3.46887,0.000745,-0.000745,-0.0215,0.03028,-0.00180;-0.00138;+0.00218,--+,+,False,0.724138,2000,0.001741,0.002068,0.000579,0.000567,0.001439,0.004329,0.004329,0.006936,False,False,False,,0.927819,1.0,False,False,neither,False,False,
97,desperation_context,J,fg3,,6170,3261,0.0,3.35611,3.35695,0.000838,-0.000838,-0.025,0.01911,+0.00000;+0.00328;+0.00358,+++,+,False,0.722139,2000,0.002179,0.002994,0.000645,0.0004,0.001604,0.005417,0.005417,0.006712,False,False,False,,0.927819,1.0,False,False,neither,False,False,
57,competition_quality,E,paint,0.05,6170,3261,0.0,3.46812,3.46903,0.000902,-0.000902,-0.026,0.13262,-0.00756;+0.00241;-0.00083,-+-,+,False,0.734133,2000,0.001747,0.001957,0.002686,0.002148,0.00668,0.004344,0.00668,0.006936,False,False,False,,0.927819,1.0,False,False,neither,False,False,
46,early_foul_tendency,D,fg3,0.45,6170,3261,0.0,3.35611,3.35704,0.000933,-0.000933,-0.0278,-0.10516,+0.00508;-0.00055;-0.00110,+--,+,False,0.729135,2000,0.001796,0.00243,0.002719,0.001779,0.006762,0.004466,0.006762,0.006712,True,False,False,,0.927819,1.0,False,False,neither,False,False,
76,crewpace_x_transition,G,fg3,0.5,6170,3261,0.0,3.35611,3.35644,0.00033,-0.00033,-0.0098,0.02917,-0.00456;-0.00188;+0.00041,--+,+,False,0.749125,2000,0.000698,0.000885,0.000337,0.000323,0.000837,0.001736,0.001736,0.006712,False,False,False,,0.930921,1.0,False,False,neither,False,False,
31,weight_x_b2b_pooled,C,np2,,6170,3261,0.0113,1.60194,1.60235,0.000409,-0.000409,-0.0255,0.01384,-0.00186;+0.00070;+0.00096,-++,+,False,0.745627,2000,0.000872,0.001093,0.000396,0.000327,0.000985,0.002168,0.002168,0.003204,False,False,False,,0.930921,1.0,False,False,neither,False,False,
11,trip_position,A,paint,,6170,3261,0.0,3.46812,3.46875,0.000623,-0.000623,-0.018,0.08115,-0.00249;+0.00002;-0.00073,-+-,+,False,0.742129,2000,0.001146,0.001118,0.001341,0.001482,0.003335,0.002851,0.003335,0.006936,False,False,False,,0.930921,1.0,False,False,neither,False,False,
98,season_series_meeting_no,J,fg3,,6170,3261,0.0,3.35611,3.35689,0.000779,-0.000779,-0.0232,0.0573,-0.01077;+0.00209;+0.01489,-++,+,False,0.748126,2000,0.001927,0.002792,0.001062,0.001055,0.002641,0.004791,0.004791,0.006712,False,False,False,,0.930921,1.0,False,False,neither,False,False,
5,home_minutes_shift,A,ft,0.05,6170,3261,0.0,1.99187,1.99224,0.00037,-0.00037,-0.0186,-0.0325,+0.00649;-0.00020;-0.00088,+--,+,False,0.756622,2000,0.000613,0.000725,0.000553,0.000585,0.001376,0.001524,0.001524,0.003984,False,False,False,,0.931479,1.0,False,False,neither,False,False,
51,lineup_familiarity,E,fg3,,6170,3261,0.0,3.35611,3.35685,0.000741,-0.000741,-0.0221,0.05569,+0.03199;+0.00515;+0.01091,+++,+,False,0.761619,2000,0.001486,0.001788,0.001778,0.000965,0.004421,0.003695,0.004421,0.006712,False,False,False,,0.931479,1.0,False,False,neither,False,False,
10,tip_time_split,A,paint,,6170,3261,0.0,3.46812,3.46902,0.000896,-0.000896,-0.0258,0.05817,+0.00011;+0.00278;+0.00085,+++,+,False,0.762119,2000,0.001497,0.001692,0.00105,0.001059,0.002611,0.003723,0.003723,0.006936,False,False,False,,0.931479,1.0,False,False,neither,False,False,
60,second_unit_anchor,E,fg3,,6170,3261,0.0,3.35611,3.35715,0.001038,-0.001038,-0.0309,0.03932,-0.00562;+0.01474;+0.00456,-++,+,False,0.755122,2000,0.001848,0.002112,0.001566,0.000709,0.003895,0.004594,0.004594,0.006712,False,False,False,,0.931479,1.0,False,False,neither,False,False,
73,ftr_x_crew_fta,G,ft,0.5,6170,3261,0.0,1.99187,1.99213,0.000261,-0.000261,-0.0131,0.05446,+0.00054;-0.00322;+0.00274,+-+,+,False,0.766117,2000,0.000417,0.000524,0.00064,0.000613,0.00159,0.001036,0.00159,0.003984,False,False,False,,0.932528,1.0,False,False,neither,False,False,
6,rest_bucket_profile,A,np2,,6170,3261,0.0,1.60194,1.60233,0.000395,-0.000395,-0.0246,0.06658,+0.00004;+0.00089;-0.00151,++-,+,False,0.773113,2000,0.000763,0.00103,0.001502,0.001009,0.003734,0.001897,0.003734,0.003204,True,False,False,,0.933393,1.0,False,False,neither,False,False,
7,b2b_x_age_pooled,C,ft,,6170,3261,0.0,1.99187,1.99252,0.000646,-0.000646,-0.0324,0.0336,-0.00090;-0.00061;+0.00012,--+,+,False,0.772614,2000,0.001064,0.001045,0.00063,0.000733,0.001568,0.002646,0.002646,0.003984,False,False,False,,0.933393,1.0,False,False,neither,False,False,
55,closing_lineup_membership,E,fg3,,6170,3261,0.0,3.35611,3.35716,0.001053,-0.001053,-0.0314,-0.03935,-0.00132;+0.00324;+0.00152,-++,+,False,0.777611,2000,0.001847,0.002282,0.001588,0.000678,0.003948,0.004592,0.004592,0.006712,False,False,False,,0.935022,1.0,False,False,neither,False,False,
25,opp_transdef_x_transshare,B,ft,0.5,6170,3261,0.0,1.99187,1.99219,0.000323,-0.000323,-0.0162,-0.01117,+0.00093;+0.00138;-0.00034,++-,+,False,0.787606,2000,0.000544,0.000685,0.000152,0.00016,0.000377,0.001352,0.001352,0.003984,False,False,False,,0.939434,1.0,False,False,neither,False,False,
96,opp_def_profile_drift,J,np2,,6170,3261,0.0,1.60194,1.60329,0.001354,-0.001354,-0.0846,0.02357,-0.00241;+0.00071;+0.00033,-++,+,False,0.786107,2000,0.001823,0.00277,0.000431,0.000417,0.001072,0.004532,0.004532,0.003204,True,False,False,,0.939434,1.0,False,False,neither,False,False,
