screen,file,rows,ncols,is_draw_dump,p_cols,within_cols,between_cols,row_cols,null_mean_cols,null_sd_cols,all_cols,error
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/estimator_surface.csv,15048,28,False,,,,,,,target|mode|memory_kind|memory_param|shrink_target|shrink_k|floor|mae_tuneA_2022|mae_tuneB_2022_23|mae_2023|mae_2024|mae_wf_eval_2023_24|mae_all_seasons|mae_wf_decision_stratum|champ_mae_wf_eval_2023_24|d081ref_mae_wf_eval_2023_24|est_skill_vs_d081ref_wf_eval_2023_24|champ_skill_vs_est_wf_eval_2023_24|champ_mae_all_seasons|d081ref_mae_all_seasons|est_skill_vs_d081ref_all_seasons|champ_skill_vs_est_all_seasons|mae_wf_tier_0|mae_wf_tier_1-2|mae_wf_tier_3-7|mae_wf_tier_8-14|mae_wf_tier_15-24|mae_wf_tier_25+,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/eval_row_floor_robustness.csv,24,6,False,,,,,,,target|eval_row_minutes_floor|n|champ_mae|best_simple_mae|champ_skill_vs_best_simple,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/fallback_by_tier.csv,6,3,False,prior_appearance_tier,,,,,,prior_appearance_tier|FALLBACK|modelled,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/fallback_split.csv,20,8,False,p_two_sided_blockflip,,,,,,target|slice|n|champ_mae|best_simple_mae|champ_skill_vs_best_simple|mean_abs_err_diff|p_two_sided_blockflip,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/hybrid_postocc.csv,4,9,False,,,,,,,target|n|champ_mae|best_simple_mae|hybrid_mae|n_switched|hybrid_skill_vs_champ|hybrid_skill_vs_best_simple|champ_skill_vs_best_simple,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/paired_inference.csv,44,8,False,p_two_sided_blockflip,,,,,null_sd,target|slice|n|mean_abs_err_diff_champ_minus_est|champ_skill_vs_best_simple|p_two_sided_blockflip|null_sd|n_blocks,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/pooled_decomposition.csv,24,5,False,,,,,,,target|tier|n|excess_abs_err_sum|share_of_pooled_total,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/r2_walkforward.csv,12,4,False,,,,,,,target|forecast|r2_forecast_as_is|mae,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/reproduction.csv,9,14,False,published_n|published_model_mae|published_ref_mae|published_skill,,,,,,component|kind|reference|n|published_n|model_mae|published_model_mae|abs_delta_model_mae|ref_mae|published_ref_mae|abs_delta_ref_mae|skill|published_skill|abs_delta_skill,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/ros_vs_mor_by_floor.csv,4,5,False,,,,,,,floor|mean_of_prior_ratios|ratio_of_prior_sums|winner|gap_ros_minus_mor,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/selection_and_optimism.csv,4,10,False,,,,,,,target|cellA|cellB|cell_insample|mae_walkforward|mae_insample_selected|optimism_gap_mae|optimism_gap_pct|same_cell_A_B|insample_cell_equals_wf,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/where_the_advantage_lives.csv,76,9,False,,,,,,,target|slice|n|champ_mae|best_simple_mae|d081_ref_mae|champ_skill_vs_best_simple|champ_skill_vs_d081_ref|best_simple_skill_vs_d081_ref,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/absolute_accounting.csv,2,12,False,,,,,,,stratum|response|n|sst_all|dr2_on_all_rows|total_sse_reduction|sse_reduction_T1|sse_reduction_T2|sse_reduction_T3|dr2_T3_own_sst|dr2_T3_common_sst|sd_ratio_T3_over_all,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/axis_resolution.csv,18,27,False,pearson|pooled_defence_L1,,,,,,section|axis_a|axis_b|pearson|spearman|jaccard_top_tercile|n_a|n_b|n_both|n_a_only|n_b_only|axis|response|n|defence_gain_L4|pooled_defence_L1|refit_without_defence|D098_published|abs_delta_vs_D098|top_on|not_top_on|n_frame|n_scored|note|dr2_full_over_B|dr2_added_by_a_given_b|dr2_added_by_b_given_a,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/concentration_increment_null.csv,2,9,False,p_swap,,p_swap,,null_mean,null_sd|null_p95,response|increment|observed|null_mean|null_sd|null_p95|z|p_swap|n_draws,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/ladder_increments.csv,28,6,False,,,,,,,stratum|eval_rows|response|increment|dr2|why,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/ladder_swap_null.csv,8,9,False,p_swap,,swap_null_mean|swap_null_sd|swap_null_p95|p_swap,,swap_null_mean,swap_null_sd|swap_null_p95,response|rung|dr2|n_draws|swap_null_mean|swap_null_sd|swap_null_p95|z|p_swap,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/negative_control.csv,10,5,False,,,,,,,response|rung|noise_dr2|real_dr2|noise_share_of_real,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/permutation_draws_c02.csv,2000,5,True,,,,,,,step|response|rung|draw|dr2,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/permutation_draws_c04.csv,2000,6,True,,,,,,,step|variant|response|statistic|draw|value,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/placebo_tiers.csv,6,7,False,,,,,,,kind|tier|response|n|defence_gain_L4|refit_without_defence|negative_control_noise_gain,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/pooled_tier_dummy.csv,28,16,False,p_cluster_signflip|p_row_NAIVE,,p_cluster_signflip,,,null_sd_cluster,stratum|eval_rows|response|rung|n_scored|dr2_defence_family|sst|sd_response|mae_without|mae_with|mae_pct_reduction|n_defence_family_cols|mean_defence_beta|p_cluster_signflip|p_row_NAIVE|null_sd_cluster,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/random_tier_null.csv,8,11,False,p_onesided,,,,null_mean,null_sd|null_p95,variant|response|statistic|observed|n_draws|null_mean|null_sd|null_p95|null_max|z|p_onesided,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/refit_decomposition.csv,12,20,False,R_nodef_p_cluster,,,,,,stratum|tier|response|n_scored|sst|sd_response|G_refit_L4|G_step_L3|G_pooled_main_L1|R_nodef_refit_only|R_nodef_p_cluster|R_nodef_share_of_G_refit|transplant_tier_frozen_dr2|transplant_tier_frozen_share|transplant_tier_gamma|transplant_pooled_frozen_dr2|transplant_pooled_frozen_share|abs_sse_reduction_L4|abs_sse_reduction_L1|abs_sse_reduction_refit_only,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/reproduction.csv,2,13,False,published|PASS,,,,,,response|published|reproduced_via_D098_score|reproduced_via_E1_I0025_ladder|abs_delta_published_vs_D098route|abs_delta_published_vs_newroute|abs_delta_route_vs_route|n_scored|n_scored_D098route|sst|sd_response|mean_defence_beta|PASS,
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/reproduction_anchors.csv,4,5,False,published,,,,,,response|anchor|published|reproduced|abs_delta,
E1_I0026_detection_floor,E1_I0026_detection_floor/mde_table.csv,180,13,False,,,,,,,stratum|base|null|carrier|n|n_clusters|family_size_K|t_crit|mu_null_delta0|sd_null_delta0|mde80_DRIFT_CORRECTED|status|mde80_s04_uncorrected,
E1_I0026_detection_floor,E1_I0026_detection_floor/power_curves.csv,5616,16,False,planted_dr2|power|power_per_cell_alpha05,,,,null_mean,null_sd,stratum|base|null|carrier|n|n_clusters|family_size_K|planted_dr2|power|power_per_cell_alpha05|median_realised_dr2|t_crit_familywise|t_crit_per_cell|null_mean|null_sd|R,
E1_I0026_detection_floor,E1_I0026_detection_floor/retrospective_power.csv,1975,20,False,reported_p_fw,,,,null_mean|null_mean_source,null_sd,screen|decision|family_size_K|cell|n|n_clusters|null_arm|level|stat_family|null_mean|null_sd|null_mean_source|reported_dr2|reported_p_fw|mde80_percell|mde80_fw|could_detect_best_lead_0.0023_percell|could_detect_best_lead_0.0023_fw|could_detect_D079_ceiling_0.001127_fw|could_detect_D084_ceiling_0.000129_fw,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/power_curves.csv,5616,16,False,planted_dr2|power|power_per_cell_alpha05,,,,null_mean,null_sd,stratum|base|null|carrier|n|n_clusters|family_size_K|planted_dr2|power|power_per_cell_alpha05|median_realised_dr2|t_crit_familywise|t_crit_per_cell|null_mean|null_sd|R,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/retrospective_power.csv,1975,20,False,reported_p_fw,,,,null_mean|null_mean_source,null_sd,screen|decision|family_size_K|cell|n|n_clusters|null_arm|level|stat_family|null_mean|null_sd|null_mean_source|reported_dr2|reported_p_fw|mde80_percell|mde80_fw|could_detect_best_lead_0.0023_percell|could_detect_best_lead_0.0023_fw|could_detect_D079_ceiling_0.001127_fw|could_detect_D084_ceiling_0.000129_fw,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s01_family_sizes.csv,21,51,False,attrition.n_cells_p_correct_lt_0p05|attrition.n_cells_p_correct_ge_0p05|preregistration.n_candidates|preregistration.n_cells_preregistered|preselection.n_screened,,,,,,screen|json|multiplicity.n_tests_in_sweep|multiplicity.n_tests|multiplicity.n_cells_clearing_own_nominal_floor|multiplicity.n_cells_surviving_familywise|summary.n_cells_screened|screen_design.n_candidates_after_dedupe|screen_design.n_cells|attrition.n_cells_p_correct_lt_0p05|attrition.n_cells_p_correct_ge_0p05|attrition.n_cells_familywise_lt_0p05_absres_family|abstention_on_rates.n_candidates|abstention_on_rates.n_cells|step5_abstention_on_rates.n_candidates|step5_abstention_on_rates.n_cells|n_cells|attrition.n_candidates|attrition.n_cells|n_candidates_preselected|n_candidates_screened|n_candidates_no_coarser_level|k1_attrition.n_cells|volume_offset.n_candidates|candidate_accounting.n_screened|candidate_accounting.n_cells|headline.points_per_minute_ppm.n_cells|headline.efg_and_ts.n_cells|mechanism_volume_offset.result.n_candidates|family_verdicts.A_own_profile.n_cells|family_verdicts.B_f,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s01_result_file_inventory.csv,20,16,False,pcorrect_col|pcorrect_min|pfw_col|pfw_min,,,,,,screen|file|n_cells_in_file|columns|pcorrect_col|pcorrect_min|n_cleared_percell05|n_min|n_med|n_max|dr2_col|dr2_max|dr2_med|pfw_col|pfw_min|n_cleared_fw05,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s03_null_meta.csv,24,16,False,p,,,,null_mean,null_sd,stratum|base|null|carrier|kind|level|block|n|n_groups|real_dr2|null_mean|null_sd|p|q95_dr2|secs|t_crit_percell,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s04_familywise_thresholds.csv,18,7,False,,,,,,,arm|K|q95_maxt|q95_maxt_lo|q95_maxt_hi|extrapolated_beyond_real_family|real_family_size,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s04_mde_table.csv,216,17,False,,,,,null_mean,null_sd,stratum|base|null|carrier|n|n_clusters|family_size_K|mde80_familywise|mde80_status|mde80_per_cell|type1_at_delta0_familywise|type1_at_delta0_per_cell|null_mean|null_sd|sigma_drift_delta1e2_vs_0|t_crit_familywise|t_crit_per_cell,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s04_power_curves_partial.csv,5616,16,False,planted_dr2|power|power_per_cell_alpha05,,,,null_mean,null_sd,stratum|base|null|carrier|n|n_clusters|family_size_K|planted_dr2|power|power_per_cell_alpha05|median_realised_dr2|t_crit_familywise|t_crit_per_cell|null_mean|null_sd|R,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s05_mde_vs_n.csv,24,14,False,,,,,null_mean,null_sd,n_target|n|n_player_seasons|n_clusters|null|base|carrier|null_mean|null_sd|type1_at_delta0|mde80_per_cell|mde80_K44|mde80_K132|mde80_K318,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s05_sigma_drift.csv,12,10,False,,,,,,,stratum|base|null|delta|sigma_null_delta0|sigma_null_planted_median|sigma_null_planted_max|rel_drift_median|rel_drift_max|n_reps,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s06_retrospective_by_screen.csv,10,12,False,pct_could_see_best_lead_fw|pct_could_see_D079_fw|pct_could_see_D084_fw,,,,,,screen|decision|null_arm|cells|K|n_med|mde80_fw_med|mde80_fw_min|mde80_percell_med|pct_could_see_best_lead_fw|pct_could_see_D079_fw|pct_could_see_D084_fw,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s06_validation_analytic_vs_simulated.csv,192,21,False,,,,,null_mean,null_sd,stratum|base|null|carrier|n|n_clusters|family_size_K|mde80_familywise|mde80_status|mde80_per_cell|type1_at_delta0_familywise|type1_at_delta0_per_cell|null_mean|null_sd|sigma_drift_delta1e2_vs_0|t_crit_familywise|t_crit_per_cell|mde80_analytic|ratio|mde80_analytic_percell|ratio_percell,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s07_mde_drift_corrected.csv,144,13,False,,,,,,,stratum|base|null|carrier|n|n_clusters|family_size_K|t_crit|mu_null_delta0|sd_null_delta0|mde80_DRIFT_CORRECTED|status|mde80_s04_uncorrected,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s07_null_drift_probe.csv,64,12,False,,,,,,,stratum|base|null|delta|mu_null|sd_null|mu_null_delta0|sd_null_delta0|rel_drift_mu|rel_drift_sd|reps|draws,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s08_cell_verdicts.csv,1349,14,False,reported_p_fw,,,,,,screen|decision|family_size_K|cell|mde80_fw|mde80_percell|n|stat_family|reported_dr2|reported_p_fw|blind_to_best_lead_fw|blind_to_D079_ceiling_fw|blind_to_D084_ceiling_fw|blind_to_best_lead_percell,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s08_screen_verdicts.csv,7,12,False,,,,,,,screen|decision|family_size_K|cells|n_med|mde80_fw_median|mde80_fw_p25|mde80_fw_p75|blind_best_lead|blind_D079|blind_D084|blind_best_lead_cells,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s08_uninformative_nulls_by_screen.csv,7,6,False,,,,,,,screen|decision|uninformative_nulls|mde80_fw_median|n_med|K,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s08_uninformative_nulls_named.csv,628,15,False,reported_p_fw,,,,,,screen|decision|family_size_K|cell|mde80_fw|mde80_percell|n|stat_family|reported_dr2|reported_p_fw|blind_to_best_lead_fw|blind_to_D079_ceiling_fw|blind_to_D084_ceiling_fw|blind_to_best_lead_percell|was_reported_null_at_fw05,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s09_player_season_swap_mde.csv,36,12,False,,,,,,,stratum|base|null|carrier|n|n_clusters|family_size_K|t_crit|mu_null_delta0|sd_null_delta0|mde80_DRIFT_CORRECTED|status,
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s09_player_season_swap_probe.csv,16,9,False,,,,,,,stratum|base|null|delta|mu_null|sd_null|mu_null_delta0|sd_null_delta0|rel_drift_sd,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/cyclic_null.csv,3,5,False,p,,,,,null_sd,feature|scheme|real|p|null_sd,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/d092_reprice_by_rung.csv,5,7,False,,,,,,,rung|n|mae_rule|mae_rung|skill_vs_rung|mae_refD076|skill_vs_refD076_same_rows,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/ladder_pairwise.csv,23,7,False,p|p_row_level_NAIVE,,,p_row_level_NAIVE,,,target|rung_a|rung_b|n|dr2_a_minus_b|p|p_row_level_NAIVE,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/ladder_table.csv,30,8,False,,,,,,,target|rung|n_scored|mae|r2_common_sst|sst_common|status|skill_vs_R1,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/ranking_change.csv,5,10,False,p_cluster_signflip_repriced|p_cyclic_repriced,p_cyclic_repriced,p_cluster_signflip_repriced,,,,comparable_family|lead|quoted_figure|rank_by_quoted|repriced_on_canonical_rung|rank_by_repriced|p_cluster_signflip_repriced|p_cyclic_repriced|rank_changed|reason,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/reference_spread.csv,6,8,False,pct_R1_is_beaten_by_best,,,,,,target|weakest_rung|weakest_mae|strongest_rung|strongest_mae|mae_spread_pct|incumbent_R1_mae|pct_R1_is_beaten_by_best,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/reprice_by_rung.csv,12,12,False,p_cluster|p_row_NAIVE,,,,,,dr2_common_sst|n|dr2_kit_own_sst|p_cluster|p_row_NAIVE|mae_base|mae_with|lead|response|feature|base_rung|sst_common,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/reprice_table.csv,6,17,False,p_cluster_signflip|p_cyclic_within,p_cyclic_within,p_cluster_signflip,,,,lead|response|status|quoted_figure|quoted_reference|quoted_n|repriced_on|repriced_figure|repriced_n|sst_common|ratio_repriced_over_quoted|quoted_recomputed_on_reprice_rows|ratio_vs_same_rows_anchor|also_on_R2_EWMA_TUNED|p_cluster_signflip|p_cyclic_within|note,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/rung_quality_by_rowset.csv,15,6,False,,,,,,,row_set|response|rung|n|mae|r2_common_sst,
E1_I0027_reference_ladder,E1_I0027_reference_ladder/time_window_table.csv,13,4,False,,,,,,,stage|ingredient|window_consumed|verdict,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/by_minutes_tier.csv,6,13,False,pts|pts.1,,,,,,Unnamed: 0|n|n.1|pts|pts.1|minutes|minutes.1|fta|fta.1|ftm|ftm.1|fga|fga.1,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/decomposition.csv,12,18,False,p_total|p_volume|p_rate,,,,,,stratum|decomposition|n_games|total|volume_part|volume_label|rate_part|rate_label|residual|max_abs_row_residual|share_volume|share_rate|p_total|p_volume|p_rate|sd_total|sd_volume|sd_rate,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/heterogeneity.csv,4,10,False,p_cyclic|shuffle_p,cyclic_null_mean|cyclic_null_sd|p_cyclic,,,cyclic_null_mean,cyclic_null_sd,target|real_sd|mean_diff|iqr|n_players|cyclic_null_mean|cyclic_null_sd|p_cyclic|relabel_is_noop|shuffle_p,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/main_effect_test.csv,32,19,False,p_cluster|p_row_level_NAIVE,,,p_row_level_NAIVE,,,target|reference|stratum|n|mae_base|mae_full|mae_improvement_pct|r2_base_commonSST|r2_full_commonSST|dR2_commonSST|dR2_ownSST_LABELLED|beta_home_2022|beta_home_2023|beta_home_2024|dr2_a_minus_b|p_cluster|p_row_level_NAIVE|inflation|n_clusters,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_fta.csv,2000,1,False,,cyclic_draws,,,,,cyclic_draws,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_fta_pm.csv,2000,1,False,,cyclic_draws,,,,,cyclic_draws,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_ppm.csv,2000,1,False,,cyclic_draws,,,,,cyclic_draws,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_pts.csv,2000,1,False,,cyclic_draws,,,,,cyclic_draws,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_reconciliation.csv,4000,3,False,,within_player,,,,,G|within_player|composition,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_team.csv,20000,4,False,pts|poss|ppp,,,,,,pts|poss|ppp|minutes,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_travel_ppp.csv,4000,2,False,,,,,,,beta_draws|dr2_draws,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_travel_pts.csv,4000,2,False,,,,,,,beta_draws|dr2_draws,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/per_player_contributions.csv,265,34,False,player_id|pts_sum_a|pts_sum_h|pbar_h|pbar_a|ppm_h|ppm_a,,,,,,player_id|m_a|m_h|pts_sum_a|pts_sum_h|min_sum_a|min_sum_h|fga_sum_a|fga_sum_h|fta_sum_a|fta_sum_h|fg3a_sum_a|fg3a_sum_h|fgm_sum_a|fgm_sum_h|fg3m_sum_a|fg3m_sum_h|ftm_sum_a|ftm_sum_h|f_h|f_a|pbar_h|pbar_a|mbar_h|mbar_a|ppm_h|ppm_a|fbar_h|fbar_a|fta_bar_h|fta_bar_a|contrib_within|contrib_comp|games,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/player_reconciliation.csv,23,9,False,p_pergame_signflip,,p_pergame_signflip,,,null_sd,candidate|description|n_games|home_mean|away_mean|diff|null_sd|t|p_pergame_signflip,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/reference_absorption.csv,8,9,False,p_cluster|p_row_level_NAIVE,,,p_row_level_NAIVE,,,target|form|n|mae_venue_split|mae_all_games|mae_improvement_pct|dr2_venue_minus_all|p_cluster|p_row_level_NAIVE,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/team_effect.csv,175,13,False,pct_of_away_mean|p_pergame_signflip|p_familywise_max_t,,t_signflip|p_pergame_signflip,,,null_sd,stratum|candidate|n_games|home_mean|away_mean|diff|pct_of_away_mean|null_sd|t_signflip|ci95_lo|ci95_hi|p_pergame_signflip|p_familywise_max_t,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/travel_directional.csv,23,18,False,p_cyclic|p_cyclic_dR2|p_cyclic_beta_LOWER_TAIL_prereg,p_cyclic|p_cyclic_dR2|p_cyclic_beta_LOWER_TAIL_prereg,,,null_mean_dR2,null_sd_dR2|null_sd_beta,analysis|target|arm|n|arm_mean|reference_mean|diff_vs_no_travel|p_cyclic|note|beta|dR2|null_mean_dR2|null_sd_dR2|p_cyclic_dR2|null_sd_beta|p_cyclic_beta_LOWER_TAIL_prereg|covariates|raw_east_minus_west,
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/_venues.csv,12,8,False,,,,,,,team_id|abbreviation|city|arena|lat|lon|timezone|utc_offset,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/coldstart_comparison.csv,45,13,False,population|p_blockflip,,,,,,target|population|variant|n|mae_variant|mae_D092_incumbent|skill_vs_D092|dr2_own_sst|dr2_on_full_tier_sst|sst_basis|mean_abs_err_diff|p_blockflip|n_blocks,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/coldstart_context_vs_champion.csv,9,8,False,population,,,,,,target|population|n|mae_champion|mae_D092_C0|mae_C1_rapm_only|mae_C2_half_rapm|mae_C3_fitted,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/coldstart_populations.csv,4,3,False,pop,,,,,,pop|season|n,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/coldstart_rapm_map.csv,6,6,False,pool_seasons,,,,,,target|fold|n_pool_player_seasons|pool_seasons|in_pool_r2|beta,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/d094_reproduction.csv,4,6,False,,,,,,,target|mae_wf_rebuilt|mae_wf_D094_stored|abs_diff|cellA|cellB,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/decomposition_posthoc.csv,67,13,False,p_blockflip|population,,,,,,analysis|target|stratum|fill_source|n|mae|mae_D094_incumbent|skill_vs_D094|p_blockflip|population|variant|mae_D092_incumbent|skill_vs_D092,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_coldstart.csv,90000,6,True,population,,,,,,test|target|population|variant|draw|value,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_decomposition.csv,40000,5,True,,,,,,,test|target|fill_source|draw|value,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_feature_dr2.csv,16000,5,True,,,,,,,test|target|stratum|draw|value,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_feature_paired.csv,16000,5,True,,,,,,,test|target|stratum|draw|value,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_plusminus.csv,48000,6,True,,,,,,,test|target|over|added|draw|value,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_reference.csv,96000,6,True,,,,,,,test|target|stratum|variant|draw|value,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/plusminus_separate.csv,112,21,False,perm_p|p_blockflip,,,,,null_p95,target|over|added|null|stratum|n|r2_base|dr2_own_sst|dr2_on_full_wf_sst|sst_basis|perm_p|null_p95|n_draws|block|comparison|arm|mae|mae_base|skill_vs_base|p_blockflip|mae_d094_est,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/provenance_emit_seasons.csv,3,9,False,,,,,,,emit_season|train_seasons|max_train_season|fit_through_season|strictly_prior|n_rows|n_players|lambda_chosen|lambda_source,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_as_feature.csv,16,26,False,perm_p_player_season_relabel|perm_null_mean|perm_null_p95|perm_null_sd|p_blockflip,,,,perm_null_mean,perm_null_p95|perm_null_sd|null_sd,target|stratum|n|r2_base|r2_full|dr2_own_sst|sst_own|dr2_on_full_wf_sst|sst_full_wf|sst_basis|perm_p_player_season_relabel|perm_null_mean|perm_null_p95|perm_null_sd|n_draws|block|mae_base|mae_base_plus_rapm|skill_rapm_vs_base|mean_abs_err_diff|p_blockflip|n_blocks|null_sd|mae_d094_est|skill_base_vs_d094est|skill_baseplusrapm_vs_d094est,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_as_reference.csv,96,15,False,p_blockflip,,,,,,target|stratum|variant|n|mae_variant|mae_D094_incumbent|skill_vs_D094_incumbent|r2_variant|r2_D094_incumbent|dr2_own_sst|dr2_on_full_wf_sst|sst_basis|mean_abs_err_diff|p_blockflip|n_blocks,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_feature_controls.csv,16,6,False,,,,,,,target|variant|stratum|dr2_own_sst|sst_basis|reproduces_real_exactly,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_feature_decomposition.csv,64,8,False,,,,,,,target|component|n_cols|stratum|n|dr2_own_sst|dr2_on_full_wf_sst|sst_basis,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_feature_marginal_dr2.csv,40,7,False,,,,,,,target|cand_id|candidate|stratum|n|dr2_own_sst|sst_basis,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_feature_wf_folds.csv,16,12,False,,,,,,,fold_season|n_train|n_cols_in|n_cols_kept|dropped_structurally_unavailable|n_dropped|alpha_chosen|inner_val_mae|n_inner_fit|n_inner_val|target|arm,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_reference_fold_detail.csv,48,7,False,pool_mae,,,,,,target|fold|variant|k_chosen_on_pool|pool_mae|fold_mae|n_fold,
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/rapm_reference_fold_meta.csv,2,7,False,pool_seasons,,,,,,target|fold|pool_seasons|n_pool_player_seasons_with_prev|g_map_fitted|h_map_fitted_V4|h5_map_fitted_V5,
