game_id,era,season,game_date,status,n_events,n_dup_rows_dropped,n_conflicting_dup_keys,n_unattributed_pts,ot_periods,rec_home,rec_away,posted_home,posted_away,master_home,master_away,n_checkpoints,n_checkpoint_mismatch,first_mismatch_event,exact_vs_master,posted_matches_master
1022300112,v2,2023,2023-07-09,ok,378,0,0,0,0,77,88,77,88,77,88,88,0,,True,True
1022300113,v2,2023,2023-07-11,ok,372,0,0,0,0,93,86,93,86,93,86,92,0,,True,True
1022300114,v2,2023,2023-07-11,ok,377,0,0,0,0,98,72,98,72,98,72,92,0,,True,True
1022300115,v2,2023,2023-07-12,ok,456,0,0,0,1,87,95,87,95,87,95,101,0,,True,True
1022300116,v2,2023,2023-07-12,ok,357,0,0,0,0,72,84,72,84,72,84,83,0,,True,True
1022300117,v2,2023,2023-07-12,ok,368,0,0,0,0,67,107,67,107,67,107,89,0,,True,True
1022300118,v2,2023,2023-07-12,ok,414,0,0,0,0,85,75,85,75,85,75,92,0,,True,True
1022300119,v2,2023,2023-07-12,ok,364,1,0,0,0,78,97,78,97,78,97,91,0,,True,True
1022300120,v2,2023,2023-07-18,ok,387,0,0,0,0,82,73,82,73,82,73,82,0,,True,True
1022300121,v2,2023,2023-07-18,ok,374,0,0,0,0,72,66,72,66,72,66,73,0,,True,True
1022300122,v2,2023,2023-07-19,ok,375,0,0,0,0,76,82,76,82,76,82,85,0,,True,True
1022300123,v2,2023,2023-07-19,ok,391,0,0,0,0,88,98,88,98,88,98,96,0,,True,True
1022300124,v2,2023,2023-07-20,ok,392,0,0,0,0,82,71,82,71,82,71,81,0,,True,True
1022300125,v2,2023,2023-07-20,ok,372,0,0,0,0,73,70,73,70,73,70,75,0,,True,True
1022300126,v2,2023,2023-07-20,ok,393,0,0,0,0,80,62,80,62,80,62,74,0,,True,True
1022300127,v2,2023,2023-07-20,ok,382,0,0,0,0,63,79,63,79,63,79,75,0,,True,True
1022300128,v2,2023,2023-07-21,ok,397,0,0,0,0,87,96,87,96,87,96,97,0,,True,True
1022300129,v2,2023,2023-07-22,ok,432,0,0,0,0,78,86,78,86,78,86,101,0,,True,True
1022300130,v2,2023,2023-07-22,ok,428,0,0,0,0,75,90,75,90,75,90,97,0,,True,True
1022300131,v2,2023,2023-07-22,ok,349,0,0,0,0,98,84,98,84,98,84,95,0,,True,True
1022300132,v2,2023,2023-07-22,ok,391,0,0,0,0,81,98,81,98,81,98,95,0,,True,True
1022300133,v2,2023,2023-07-23,ok,361,0,0,0,0,101,83,101,83,101,83,92,0,,True,True
1022300134,v2,2023,2023-07-23,ok,381,0,0,0,0,84,69,84,69,84,69,82,0,,True,True
1022300135,v2,2023,2023-07-25,ok,395,0,0,0,0,78,65,78,65,78,65,75,0,,True,True
1022300136,v2,2023,2023-07-25,ok,385,1,0,0,0,86,82,86,82,86,82,85,0,,True,True
1022300137,v2,2023,2023-07-25,ok,376,1,0,0,0,95,107,95,107,95,107,111,0,,True,True
1022300138,v2,2023,2023-07-25,ok,379,0,0,0,0,83,88,83,88,83,88,97,0,,True,True
1022300139,v2,2023,2023-07-25,ok,358,0,0,0,0,79,78,79,78,79,78,86,0,,True,True
1022300140,v2,2023,2023-07-26,ok,374,0,0,0,0,97,92,97,92,97,92,100,0,,True,True
1022300141,v2,2023,2023-07-27,ok,331,0,0,0,0,81,68,81,68,81,68,79,0,,True,True
1022300142,v2,2023,2023-07-27,ok,395,1,0,0,0,95,84,95,84,95,84,97,0,,True,True
1022300143,v2,2023,2023-07-28,ok,388,0,0,0,0,74,83,74,83,74,83,85,0,,True,True
1022300144,v2,2023,2023-07-28,ok,358,0,0,0,0,90,62,90,62,90,62,80,0,,True,True
1022300145,v2,2023,2023-07-30,ok,390,0,0,0,0,83,87,83,87,83,87,98,0,,True,True
1022300146,v2,2023,2023-07-30,ok,420,0,0,0,0,80,73,80,73,80,73,87,0,,True,True
1022300147,v2,2023,2023-07-30,ok,356,0,0,0,0,62,85,62,85,62,85,75,0,,True,True
1022300148,v2,2023,2023-07-30,ok,366,0,0,0,0,104,85,104,85,104,85,96,0,,True,True
1022300149,v2,2023,2023-07-30,ok,398,0,0,0,0,104,91,104,91,104,91,107,0,,True,True
1022300150,v2,2023,2023-07-30,ok,373,0,0,0,0,79,87,79,87,79,87,83,0,,True,True
1022300151,v2,2023,2023-08-01,ok,358,0,0,0,0,79,69,79,69,79,69,80,0,,True,True
1022300152,v2,2023,2023-08-01,ok,410,0,0,0,0,72,71,72,71,72,71,80,0,,True,True
1022300153,v2,2023,2023-08-01,ok,375,0,0,0,0,93,72,93,72,93,72,87,0,,True,True
1022300154,v2,2023,2023-08-01,ok,371,0,0,0,0,69,76,69,76,69,76,79,0,,True,True
1022300155,v2,2023,2023-08-02,ok,393,0,0,0,0,65,76,65,76,65,76,73,0,,True,True
1022300156,v2,2023,2023-08-03,ok,430,0,0,0,0,91,71,91,71,91,71,96,0,,True,True
1022300157,v2,2023,2023-08-04,ok,376,0,0,0,0,72,88,72,88,72,88,91,0,,True,True
1022300158,v2,2023,2023-08-04,ok,386,0,0,0,0,79,77,79,77,79,77,85,0,,True,True
1022300159,v2,2023,2023-08-04,ok,368,0,0,0,0,89,104,89,104,89,104,99,0,,True,True
1022300160,v2,2023,2023-08-04,ok,346,0,0,0,0,66,76,66,76,66,76,74,0,,True,True
1022300161,v2,2023,2023-08-05,ok,402,0,0,0,0,91,97,91,97,91,97,104,0,,True,True
1022300162,v2,2023,2023-08-06,ok,394,0,0,0,0,82,73,82,73,82,73,83,0,,True,True
1022300163,v2,2023,2023-08-06,ok,337,0,0,0,0,99,61,99,61,99,61,76,0,,True,True
1022300164,v2,2023,2023-08-06,ok,397,0,0,0,0,83,91,83,91,83,91,101,0,,True,True
1022300165,v2,2023,2023-08-06,ok,459,0,0,0,0,96,104,96,104,96,104,121,0,,True,True
1022300166,v2,2023,2023-08-08,ok,364,0,0,0,0,69,81,69,81,69,81,77,0,,True,True
1022300167,v2,2023,2023-08-08,ok,389,0,0,0,0,80,87,80,87,80,87,94,0,,True,True
1022300168,v2,2023,2023-08-08,ok,359,0,0,0,0,79,88,79,88,79,88,87,0,,True,True
1022300169,v2,2023,2023-08-08,ok,400,0,0,0,0,84,104,84,104,84,104,99,0,,True,True
1022300170,v2,2023,2023-08-08,ok,382,0,0,0,0,91,72,91,72,91,72,82,0,,True,True
1022300171,v2,2023,2023-08-10,ok,357,0,0,0,0,91,73,91,73,91,73,85,0,,True,True
1022300172,v2,2023,2023-08-10,ok,409,0,0,0,0,90,84,90,84,90,84,97,0,,True,True
1022300173,v2,2023,2023-08-10,ok,439,0,0,0,0,68,67,68,67,68,67,79,0,,True,True
1022300174,v2,2023,2023-08-11,ok,352,0,0,0,0,89,73,89,73,89,73,79,0,,True,True
1022300175,v2,2023,2023-08-11,ok,373,0,0,0,0,113,89,113,89,113,89,100,0,,True,True
1022300176,v2,2023,2023-08-12,ok,387,0,0,0,0,85,74,85,74,85,74,98,0,,True,True
1022300177,v2,2023,2023-08-12,ok,388,0,0,0,0,91,81,91,81,91,81,95,0,,True,True
1022300178,v2,2023,2023-08-13,ok,379,0,0,0,0,83,76,83,76,83,76,90,0,,True,True
1022300179,v2,2023,2023-08-13,ok,348,0,0,0,0,81,71,81,71,81,71,77,0,,True,True
1022300180,v2,2023,2023-08-13,ok,381,0,0,0,0,89,100,89,100,89,100,100,0,,True,True
1022300181,v2,2023,2023-08-13,ok,389,0,0,0,0,86,65,86,65,86,65,85,0,,True,True
1022300182,v2,2023,2023-08-17,ok,370,0,0,0,0,88,75,88,75,88,75,82,0,,True,True
1022300183,v2,2023,2023-08-18,ok,404,0,0,0,0,75,95,75,95,75,95,96,0,,True,True
1022300184,v2,2023,2023-08-18,ok,376,0,0,0,0,79,83,79,83,79,83,85,0,,True,True
1022300185,v2,2023,2023-08-18,ok,371,0,0,0,0,78,67,78,67,78,67,81,0,,True,True
1022300186,v2,2023,2023-08-18,ok,381,0,0,0,0,63,85,63,85,63,85,76,0,,True,True
1022300187,v2,2023,2023-08-18,ok,379,0,0,0,0,70,78,70,78,70,78,81,0,,True,True
1022300188,v2,2023,2023-08-19,ok,363,0,0,0,0,72,78,72,78,72,78,81,0,,True,True
1022300189,v2,2023,2023-08-20,ok,401,0,0,0,0,84,97,84,97,84,97,96,0,,True,True
1022300190,v2,2023,2023-08-20,ok,382,0,0,0,0,73,79,73,79,73,79,89,0,,True,True
1022300191,v2,2023,2023-08-20,ok,418,0,0,0,0,73,83,73,83,73,83,90,0,,True,True
1022300192,v2,2023,2023-08-20,ok,403,0,0,0,0,74,88,74,88,74,88,92,0,,True,True
1022300193,v2,2023,2023-08-22,ok,410,0,0,0,0,100,112,100,112,100,112,130,0,,True,True
1022300194,v2,2023,2023-08-22,ok,369,0,0,0,0,64,68,64,68,64,68,71,0,,True,True
1022300195,v2,2023,2023-08-22,ok,396,0,0,0,0,102,79,102,79,102,79,99,0,,True,True
1022300196,v2,2023,2023-08-22,ok,419,0,0,0,0,91,86,91,86,91,86,91,0,,True,True
1022300197,v2,2023,2023-08-23,ok,356,0,0,0,0,91,62,91,62,91,62,82,0,,True,True
1022300198,v2,2023,2023-08-24,ok,399,0,0,0,1,90,95,90,95,90,95,97,0,,True,True
1022300199,v2,2023,2023-08-24,ok,412,0,0,0,0,90,86,90,86,90,86,100,0,,True,True
1022300200,v2,2023,2023-08-24,ok,373,0,0,0,0,87,94,87,94,87,94,95,0,,True,True
1022300201,v2,2023,2023-08-24,ok,410,0,0,0,0,81,90,81,90,81,90,101,0,,True,True
1022300202,v2,2023,2023-08-25,ok,347,0,0,0,0,78,83,78,83,78,83,89,0,,True,True
1022300203,v2,2023,2023-08-26,ok,402,0,0,0,0,78,62,78,62,78,62,79,0,,True,True
1022300204,v2,2023,2023-08-26,ok,334,0,0,0,0,76,111,76,111,76,111,95,0,,True,True
1022300205,v2,2023,2023-08-27,ok,351,0,0,0,0,83,68,83,68,83,68,79,0,,True,True
1022300206,v2,2023,2023-08-27,ok,417,0,0,0,0,83,80,83,80,83,80,92,0,,True,True
1022300207,v2,2023,2023-08-27,ok,394,0,0,0,0,74,77,74,77,74,77,85,0,,True,True
1022300208,v2,2023,2023-08-27,ok,397,0,0,0,0,85,90,85,90,85,90,95,0,,True,True
1022300209,v2,2023,2023-08-28,ok,391,0,0,0,0,94,85,94,85,94,85,95,0,,True,True
1022300210,v2,2023,2023-08-29,ok,357,0,0,0,0,94,76,94,76,94,76,88,0,,True,True
1022300211,v2,2023,2023-08-29,ok,370,0,0,0,0,83,72,83,72,83,72,77,0,,True,True
1022300212,v2,2023,2023-08-29,ok,372,0,0,0,0,75,76,75,76,75,76,76,0,,True,True
1022300213,v2,2023,2023-08-31,ok,362,0,0,0,0,84,74,84,74,84,74,85,0,,True,True
1022300214,v2,2023,2023-08-31,ok,385,0,0,0,0,84,75,84,75,84,75,86,0,,True,True
1022300215,v2,2023,2023-08-31,ok,391,0,0,0,0,61,72,61,72,61,72,81,0,,True,True
1022300216,v2,2023,2023-09-01,ok,384,0,0,0,0,100,110,100,110,100,110,111,0,,True,True
1022300217,v2,2023,2023-09-01,ok,354,0,0,0,0,89,58,89,58,89,58,78,0,,True,True
1022300218,v2,2023,2023-09-01,ok,473,0,0,0,1,91,85,91,85,91,85,95,0,,True,True
1022300219,v2,2023,2023-09-02,ok,388,0,0,0,0,103,77,103,77,103,77,99,0,,True,True
1022300220,v2,2023,2023-09-03,ok,356,0,0,0,0,69,86,69,86,69,86,76,0,,True,True
1022300221,v2,2023,2023-09-03,ok,453,0,0,0,1,84,97,84,97,84,97,93,0,,True,True
1022300222,v2,2023,2023-09-03,ok,432,0,0,0,0,86,73,86,73,86,73,87,0,,True,True
1022300223,v2,2023,2023-09-03,ok,352,0,0,0,0,72,64,72,64,72,64,76,0,,True,True
1022300224,v2,2023,2023-09-05,ok,356,0,0,0,0,90,76,90,76,90,76,91,0,,True,True
1022300225,v2,2023,2023-09-05,ok,363,0,0,0,0,69,96,69,96,69,96,84,0,,True,True
1022300226,v2,2023,2023-09-05,ok,395,0,0,0,0,93,94,93,94,93,94,104,0,,True,True
1022300227,v2,2023,2023-09-05,ok,341,0,0,0,0,77,100,77,100,77,100,91,0,,True,True
1022300228,v2,2023,2023-09-06,ok,371,0,0,0,0,79,68,79,68,79,68,83,0,,True,True
1022300229,v2,2023,2023-09-07,ok,339,0,0,0,0,96,89,96,89,96,89,89,0,,True,True
1022300230,v2,2023,2023-09-08,ok,360,0,0,0,0,76,59,76,59,76,59,73,0,,True,True
1022300231,v2,2023,2023-09-08,ok,398,0,0,0,0,75,80,75,80,75,80,86,0,,True,True
1022300232,v2,2023,2023-09-08,ok,375,0,0,0,0,92,87,92,87,92,87,93,0,,True,True
1022300233,v2,2023,2023-09-08,ok,387,0,0,0,0,106,91,106,91,106,91,106,0,,True,True
1022300234,v2,2023,2023-09-08,ok,384,0,0,0,0,73,94,73,94,73,94,92,0,,True,True
1022300235,v2,2023,2023-09-10,ok,402,0,0,0,0,77,94,77,94,77,94,101,0,,True,True
1022300236,v2,2023,2023-09-10,ok,401,0,0,0,1,91,102,91,102,91,102,101,0,,True,True
1022300237,v2,2023,2023-09-10,ok,386,0,0,0,0,87,72,87,72,87,72,85,0,,True,True
1022300238,v2,2023,2023-09-10,ok,378,1,0,0,0,88,90,88,90,88,90,95,0,,True,True
1022300239,v2,2023,2023-09-10,ok,362,0,0,0,0,100,85,100,85,100,85,89,0,,True,True
1022300240,v2,2023,2023-09-10,ok,392,0,0,0,0,89,91,89,91,89,91,97,0,,True,True
1022400001,v2,2024,2024-05-14,ok,405,0,0,0,0,80,85,80,85,80,85,84,0,,True,True
1022400002,v2,2024,2024-05-14,ok,384,0,0,0,0,92,71,92,71,92,71,90,0,,True,True
1022400003,v2,2024,2024-05-14,ok,405,0,0,0,0,89,80,89,80,89,80,90,0,,True,True
1022400004,v2,2024,2024-05-14,ok,404,0,0,0,0,70,83,70,83,70,83,82,0,,True,True
1022400005,v2,2024,2024-05-15,ok,423,0,0,0,0,87,79,87,79,87,79,90,0,,True,True
1022400006,v2,2024,2024-05-15,ok,410,0,0,0,0,81,92,81,92,81,92,91,0,,True,True
1022400007,v2,2024,2024-05-16,ok,394,0,0,0,0,66,102,66,102,66,102,97,0,,True,True
1022400008,v2,2024,2024-05-17,ok,384,0,0,0,0,84,77,84,77,84,77,93,0,,True,True
1022400009,v2,2024,2024-05-17,ok,508,0,0,0,2,102,93,102,93,102,93,111,0,,True,True
1022400010,v2,2024,2024-05-18,ok,382,0,0,0,0,91,80,91,80,91,80,83,0,,True,True
1022400011,v2,2024,2024-05-18,ok,373,0,0,0,0,89,82,89,82,89,82,88,0,,True,True
1022400012,v2,2024,2024-05-18,ok,446,0,0,0,0,74,83,74,83,74,83,91,0,,True,True
1022400013,v2,2024,2024-05-18,ok,421,0,0,0,0,88,85,88,85,88,85,103,0,,True,True
1022400014,v2,2024,2024-05-19,ok,424,0,0,0,0,75,84,75,84,75,84,92,0,,True,True
1022400015,v2,2024,2024-05-20,ok,405,0,0,0,0,84,88,84,88,84,88,99,0,,True,True
1022400016,v2,2024,2024-05-20,ok,389,0,0,0,0,74,63,74,63,74,63,78,0,,True,True
1022400017,v2,2024,2024-05-21,ok,418,0,0,0,0,83,78,83,78,83,78,92,0,,True,True
1022400018,v2,2024,2024-05-21,ok,392,0,0,0,0,88,98,88,98,88,98,89,0,,True,True
1022400019,v2,2024,2024-05-21,ok,375,0,0,0,0,70,68,70,68,70,68,69,0,,True,True
1022400020,v2,2024,2024-05-22,ok,420,0,0,0,0,85,83,85,83,85,83,91,0,,True,True
1022400021,v2,2024,2024-05-23,ok,408,0,0,0,1,83,82,83,82,83,82,93,0,,True,True
1022400022,v2,2024,2024-05-23,ok,395,0,0,0,0,81,90,81,90,81,90,91,0,,True,True
1022400023,v2,2024,2024-05-23,ok,407,0,0,0,0,83,80,83,80,83,80,87,0,,True,True
1022400024,v2,2024,2024-05-24,ok,375,0,0,0,0,73,78,73,78,73,78,85,0,,True,True
1022400025,v2,2024,2024-05-25,ok,363,0,0,0,0,84,67,84,67,84,67,72,0,,True,True
1022400026,v2,2024,2024-05-25,ok,391,0,0,0,0,82,86,82,86,82,86,95,0,,True,True
1022400027,v2,2024,2024-05-25,ok,374,0,0,0,0,99,80,99,80,99,80,91,0,,True,True
1022400028,v2,2024,2024-05-25,ok,371,0,0,0,0,101,69,101,69,101,69,90,0,,True,True
1022400029,v2,2024,2024-05-25,ok,402,0,0,0,0,92,107,92,107,92,107,105,0,,True,True
1022400030,v2,2024,2024-05-26,ok,356,0,0,0,0,79,92,79,92,79,92,90,0,,True,True
1022400031,v2,2024,2024-05-26,ok,403,0,0,0,0,83,84,83,84,83,84,97,0,,True,True
1022400032,v2,2024,2024-05-28,ok,415,0,0,0,0,70,47,70,47,70,47,69,0,,True,True
1022400033,v2,2024,2024-05-28,ok,414,0,0,0,0,82,88,82,88,82,88,95,0,,True,True
1022400034,v2,2024,2024-05-28,ok,369,0,0,0,0,68,77,68,77,68,77,81,0,,True,True
1022400035,v2,2024,2024-05-29,ok,373,0,0,0,0,81,78,81,78,81,78,83,0,,True,True
1022400036,v2,2024,2024-05-29,ok,400,0,0,0,0,67,73,67,73,67,73,75,0,,True,True
1022400037,v2,2024,2024-05-29,ok,363,0,0,0,0,66,80,66,80,66,80,74,0,,True,True
1022400038,v2,2024,2024-05-30,ok,376,0,0,0,0,88,103,88,103,88,103,102,0,,True,True
1022400039,v2,2024,2024-05-30,ok,414,0,0,0,0,83,73,83,73,83,73,89,0,,True,True
1022400040,v2,2024,2024-05-31,ok,410,0,0,0,0,78,74,78,74,78,74,91,0,,True,True
1022400041,v2,2024,2024-05-31,ok,339,0,0,0,0,74,72,74,72,74,72,77,0,,True,True
1022400042,v2,2024,2024-05-31,ok,418,0,0,0,0,90,79,90,79,90,79,95,0,,True,True
1022400043,v2,2024,2024-05-31,ok,360,0,0,0,0,95,71,95,71,95,71,83,0,,True,True
1022400044,v2,2024,2024-06-01,ok,377,0,0,0,0,71,70,71,70,71,70,78,0,,True,True
1022400045,v2,2024,2024-06-02,ok,381,0,0,0,0,50,69,50,69,50,69,63,0,,True,True
1022400046,v2,2024,2024-06-02,ok,366,0,0,0,0,104,68,104,68,104,68,89,0,,True,True
1022400047,v2,2024,2024-06-02,ok,373,0,0,0,0,87,76,87,76,87,76,89,0,,True,True
1022400048,v2,2024,2024-06-02,ok,388,0,0,0,0,87,68,87,68,87,68,80,0,,True,True
1022400049,v2,2024,2024-06-04,ok,378,0,0,0,0,76,59,76,59,76,59,76,0,,True,True
1022400050,v2,2024,2024-06-04,ok,410,0,0,0,0,75,88,75,88,75,88,93,0,,True,True
1022400051,v2,2024,2024-06-04,ok,413,0,0,0,0,80,62,80,62,80,62,79,0,,True,True
1022400052,v2,2024,2024-06-05,ok,404,0,0,0,0,81,95,81,95,81,95,100,0,,True,True
1022400053,v2,2024,2024-06-05,ok,406,0,0,0,0,62,86,62,86,62,86,83,0,,True,True
1022400054,v2,2024,2024-06-06,ok,423,0,0,0,0,71,79,71,79,71,79,88,0,,True,True
1022400055,v2,2024,2024-06-06,ok,380,0,0,0,0,61,78,61,78,61,78,76,0,,True,True
1022400056,v2,2024,2024-06-07,ok,386,0,0,0,0,83,85,83,85,83,85,80,0,,True,True
1022400057,v2,2024,2024-06-07,ok,391,0,0,0,0,65,78,65,78,65,78,83,0,,True,True
1022400058,v2,2024,2024-06-07,ok,382,0,0,0,0,81,72,81,72,81,72,84,0,,True,True
1022400059,v2,2024,2024-06-07,ok,390,0,0,0,0,81,80,81,80,81,80,80,0,,True,True
1022400060,v2,2024,2024-06-08,ok,344,0,0,0,0,75,82,75,82,75,82,84,0,,True,True
1022400061,v2,2024,2024-06-08,ok,379,0,0,0,0,80,89,80,89,80,89,100,0,,True,True
1022400062,v2,2024,2024-06-09,ok,369,0,0,0,0,93,88,93,88,93,88,93,0,,True,True
1022400063,v2,2024,2024-06-09,ok,451,0,0,0,2,90,97,90,97,90,97,98,0,,True,True
1022400064,v2,2024,2024-06-09,ok,394,0,0,0,0,83,64,83,64,83,64,78,0,,True,True
1022400065,v2,2024,2024-06-09,ok,386,0,0,0,0,96,92,96,92,96,92,105,0,,True,True
1022400066,v2,2024,2024-06-10,ok,371,0,0,0,0,89,72,89,72,89,72,89,0,,True,True
1022400067,v2,2024,2024-06-11,ok,370,0,0,0,0,68,87,68,87,68,87,75,0,,True,True
1022400068,v2,2024,2024-06-11,ok,379,0,0,0,0,86,100,86,100,86,100,96,0,,True,True
1022400069,v2,2024,2024-06-11,ok,405,0,0,0,0,95,79,95,79,95,79,96,0,,True,True
1022400070,v2,2024,2024-06-12,ok,359,0,0,0,0,75,83,75,83,75,83,93,0,,True,True
1022400071,v2,2024,2024-06-13,ok,387,0,0,0,0,91,84,91,84,91,84,97,0,,True,True
1022400072,v2,2024,2024-06-13,ok,354,0,0,0,0,84,92,84,92,84,92,96,0,,True,True
1022400073,v2,2024,2024-06-13,ok,386,0,0,0,0,99,103,99,103,99,103,109,0,,True,True
1022400074,v2,2024,2024-06-14,ok,403,0,0,0,0,83,81,83,81,83,81,94,0,,True,True
1022400075,v2,2024,2024-06-14,ok,370,0,0,0,0,81,76,81,76,81,76,88,0,,True,True
1022400076,v2,2024,2024-06-15,ok,376,0,0,0,0,67,85,67,85,67,85,92,0,,True,True
1022400077,v2,2024,2024-06-15,ok,341,0,0,0,0,82,90,82,90,82,90,85,0,,True,True
1022400078,v2,2024,2024-06-16,ok,375,0,0,0,0,87,78,87,78,87,78,93,0,,True,True
1022400079,v2,2024,2024-06-16,ok,374,0,0,0,0,91,83,91,83,91,83,93,0,,True,True
1022400080,v2,2024,2024-06-16,ok,399,0,0,0,0,87,74,87,74,87,74,93,0,,True,True
1022400081,v2,2024,2024-06-17,ok,343,0,0,0,0,90,78,90,78,90,78,89,0,,True,True
1022400082,v2,2024,2024-06-18,ok,340,0,0,0,0,79,70,79,70,79,70,79,0,,True,True
1022400083,v2,2024,2024-06-18,ok,376,0,0,0,0,99,93,99,93,99,93,89,0,,True,True
1022400084,v2,2024,2024-06-19,ok,357,0,0,0,0,88,81,88,81,88,81,90,0,,True,True
1022400085,v2,2024,2024-06-19,ok,389,0,0,0,0,68,55,68,55,68,55,66,0,,True,True
1022400086,v2,2024,2024-06-19,ok,376,0,0,0,0,94,83,94,83,94,83,99,0,,True,True
1022400087,v2,2024,2024-06-20,ok,383,0,0,0,0,83,72,83,72,83,72,88,0,,True,True
1022400088,v2,2024,2024-06-20,ok,357,0,0,0,0,93,80,93,80,93,80,88,0,,True,True
1022400089,v2,2024,2024-06-21,ok,396,0,0,0,0,79,91,79,91,79,91,96,0,,True,True
1022400090,v2,2024,2024-06-21,ok,370,0,0,0,0,85,74,85,74,85,74,90,0,,True,True
1022400091,v2,2024,2024-06-22,ok,389,0,0,0,0,97,69,97,69,97,69,90,0,,True,True
1022400092,v2,2024,2024-06-22,ok,372,0,0,0,0,98,88,98,88,98,88,96,0,,True,True
1022400093,v2,2024,2024-06-22,ok,392,0,0,0,0,73,60,73,60,73,60,69,0,,True,True
1022400094,v2,2024,2024-06-23,ok,391,0,0,0,0,75,96,75,96,75,96,93,0,,True,True
1022400095,v2,2024,2024-06-23,ok,372,0,0,0,0,92,84,92,84,92,84,92,0,,True,True
1022400096,v2,2024,2024-06-23,ok,386,0,0,0,0,88,87,88,87,88,87,95,0,,True,True
1022400097,v2,2024,2024-06-23,ok,369,0,0,0,0,72,61,72,61,72,61,75,0,,True,True
1022400098,v2,2024,2024-06-27,ok,375,0,0,0,0,94,88,94,88,94,88,92,0,,True,True
1022400099,v2,2024,2024-06-27,ok,419,0,0,0,1,91,94,91,94,91,94,98,0,,True,True
1022400100,v2,2024,2024-06-27,ok,371,0,0,0,0,83,95,83,95,83,95,98,0,,True,True
1022400101,v2,2024,2024-06-27,ok,376,0,0,0,0,89,77,89,77,89,77,87,0,,True,True
1022400102,v2,2024,2024-06-28,ok,387,0,0,0,0,74,78,74,78,74,78,88,0,,True,True
1022400103,v2,2024,2024-06-28,ok,389,0,0,0,0,92,78,92,78,92,78,89,0,,True,True
1022400104,v2,2024,2024-06-29,ok,370,0,0,0,0,77,88,77,88,77,88,87,0,,True,True
1022400105,v2,2024,2024-06-29,ok,397,0,0,0,0,97,76,97,76,97,76,98,0,,True,True
1022400106,v2,2024,2024-06-30,ok,354,0,0,0,0,81,75,81,75,81,75,80,0,,True,True
1022400107,v2,2024,2024-06-30,ok,416,0,0,0,0,62,70,62,70,62,70,71,0,,True,True
1022400108,v2,2024,2024-06-30,ok,429,0,0,0,0,82,88,82,88,82,88,99,0,,True,True
1022400109,v2,2024,2024-07-01,ok,339,0,0,0,0,72,83,72,83,72,83,93,0,,True,True
1022400110,v2,2024,2024-07-01,ok,399,0,0,0,0,95,71,95,71,95,71,96,0,,True,True
1022400111,v2,2024,2024-07-02,ok,367,0,0,0,0,76,67,76,67,76,67,74,0,,True,True
1022400112,v2,2024,2024-07-02,ok,377,0,0,0,0,77,85,77,85,77,85,86,0,,True,True
1022400113,v2,2024,2024-07-02,ok,378,0,0,0,0,88,69,88,69,88,69,82,0,,True,True
1022400114,v2,2024,2024-07-02,ok,360,0,0,0,0,80,82,80,82,80,82,77,0,,True,True
1022400115,v2,2024,2024-07-03,ok,395,0,0,0,0,96,104,96,104,96,104,115,0,,True,True
1022400116,v2,2024,2024-07-04,ok,348,0,0,0,0,73,78,73,78,73,78,74,0,,True,True
1022400117,v2,2024,2024-07-04,ok,369,0,0,0,0,98,77,98,77,98,77,90,0,,True,True
1022400118,v2,2024,2024-07-05,ok,414,0,0,0,0,85,82,85,82,85,82,93,0,,True,True
1022400119,v2,2024,2024-07-05,ok,449,0,0,0,1,98,93,98,93,98,93,107,0,,True,True
1022400120,v2,2024,2024-07-05,ok,399,0,0,0,0,84,88,84,88,84,88,100,0,,True,True
1022400121,v2,2024,2024-07-06,ok,358,0,0,0,0,83,78,83,78,83,78,83,0,,True,True
1022400122,v2,2024,2024-07-06,ok,375,0,0,0,0,74,67,74,67,74,67,72,0,,True,True
1022400123,v2,2024,2024-07-07,ok,353,0,0,0,0,80,67,80,67,80,67,81,0,,True,True
1022400124,v2,2024,2024-07-07,ok,397,0,0,0,0,104,85,104,85,104,85,97,0,,True,True
1022400125,v2,2024,2024-07-07,ok,383,0,0,0,0,84,71,84,71,84,71,88,0,,True,True
1022400126,v2,2024,2024-07-07,ok,403,0,0,0,0,78,84,78,84,78,84,94,0,,True,True
1022400127,v2,2024,2024-07-09,ok,362,0,0,0,0,67,82,67,82,67,82,82,0,,True,True
1022400128,v2,2024,2024-07-10,ok,337,0,0,0,0,68,71,68,71,68,71,78,0,,True,True
1022400129,v2,2024,2024-07-10,ok,389,0,0,0,0,84,89,84,89,84,89,94,0,,True,True
1022400130,v2,2024,2024-07-10,ok,367,0,0,0,0,78,69,78,69,78,69,79,0,,True,True
1022400131,v2,2024,2024-07-10,ok,372,0,0,0,0,79,84,79,84,79,84,94,0,,True,True
1022400132,v2,2024,2024-07-10,ok,365,0,0,0,0,100,84,100,84,100,84,100,0,,True,True
1022400133,v2,2024,2024-07-11,ok,341,0,0,0,0,91,76,91,76,91,76,86,0,,True,True
1022400134,v2,2024,2024-07-12,ok,378,0,0,0,0,70,84,70,84,70,84,82,0,,True,True
1022400135,v2,2024,2024-07-12,ok,390,0,0,0,0,95,86,95,86,95,86,97,0,,True,True
1022400136,v2,2024,2024-07-12,ok,376,0,0,0,0,91,63,91,63,91,63,86,0,,True,True
1022400137,v2,2024,2024-07-13,ok,344,0,0,0,0,67,81,67,81,67,81,72,0,,True,True
